family,stage,prompt_key,side,layer,n_layers,depth,h_residual
amber,aligned,institutional_govt_agency_1,institution,21,32,late,1.6571033000946045
amber,aligned,institutional_govt_agency_1,institution,22,32,late,3.8833072185516357
amber,aligned,institutional_govt_agency_1,institution,23,32,late,3.5927860736846924
amber,aligned,institutional_govt_agency_1,institution,24,32,late,3.132380723953247
amber,aligned,institutional_govt_agency_1,institution,25,32,late,2.46761417388916
amber,aligned,institutional_govt_agency_1,institution,26,32,late,2.1061363220214844
amber,aligned,institutional_govt_agency_1,institution,27,32,late,1.801650047302246
amber,aligned,institutional_govt_agency_1,institution,28,32,late,3.12929630279541
amber,aligned,institutional_govt_agency_1,institution,29,32,late,2.1959002017974854
amber,aligned,institutional_govt_agency_1,institution,30,32,late,3.048765182495117
amber,aligned,institutional_govt_agency_1,institution,31,32,late,3.0498335361480713
amber,aligned,institutional_govt_citizen_2,individual,0,32,early,7.388373374938965
amber,aligned,institutional_govt_citizen_2,individual,1,32,early,7.253511428833008
amber,aligned,institutional_govt_citizen_2,individual,2,32,early,7.386687755584717
amber,aligned,institutional_govt_citizen_2,individual,3,32,early,7.64579963684082
amber,aligned,institutional_govt_citizen_2,individual,4,32,early,7.203526496887207
amber,aligned,institutional_govt_citizen_2,individual,5,32,early,6.109659194946289
amber,aligned,institutional_govt_citizen_2,individual,6,32,early,7.345648288726807
amber,aligned,institutional_govt_citizen_2,individual,7,32,early,7.231324672698975
amber,aligned,institutional_govt_citizen_2,individual,8,32,early,7.911553382873535
amber,aligned,institutional_govt_citizen_2,individual,9,32,early,7.3886494636535645
amber,aligned,institutional_govt_citizen_2,individual,10,32,mid,6.94796895980835
amber,aligned,institutional_govt_citizen_2,individual,11,32,mid,6.760251045227051
amber,aligned,institutional_govt_citizen_2,individual,12,32,mid,6.168848037719727
amber,aligned,institutional_govt_citizen_2,individual,13,32,mid,6.436178207397461
amber,aligned,institutional_govt_citizen_2,individual,14,32,mid,5.865542411804199
amber,aligned,institutional_govt_citizen_2,individual,15,32,mid,5.970335006713867
amber,aligned,institutional_govt_citizen_2,individual,16,32,mid,5.901973247528076
amber,aligned,institutional_govt_citizen_2,individual,17,32,mid,6.3729400634765625
amber,aligned,institutional_govt_citizen_2,individual,18,32,mid,6.278830528259277
amber,aligned,institutional_govt_citizen_2,individual,19,32,mid,5.965576648712158
amber,aligned,institutional_govt_citizen_2,individual,20,32,late,4.9134721755981445
amber,aligned,institutional_govt_citizen_2,individual,21,32,late,4.544178009033203
amber,aligned,institutional_govt_citizen_2,individual,22,32,late,3.9764480590820312
amber,aligned,institutional_govt_citizen_2,individual,23,32,late,4.269702911376953
amber,aligned,institutional_govt_citizen_2,individual,24,32,late,2.9980015754699707
amber,aligned,institutional_govt_citizen_2,individual,25,32,late,3.4205846786499023
amber,aligned,institutional_govt_citizen_2,individual,26,32,late,2.5090720653533936
amber,aligned,institutional_govt_citizen_2,individual,27,32,late,2.3337669372558594
amber,aligned,institutional_govt_citizen_2,individual,28,32,late,1.1274890899658203
amber,aligned,institutional_govt_citizen_2,individual,29,32,late,2.4887747764587402
amber,aligned,institutional_govt_citizen_2,individual,30,32,late,1.9534822702407837
amber,aligned,institutional_govt_citizen_2,individual,31,32,late,1.2889516353607178
amber,aligned,institutional_govt_agency_2,institution,0,32,early,7.289426803588867
amber,aligned,institutional_govt_agency_2,institution,1,32,early,7.569686412811279
amber,aligned,institutional_govt_agency_2,institution,2,32,early,7.697208881378174
amber,aligned,institutional_govt_agency_2,institution,3,32,early,7.750936031341553
amber,aligned,institutional_govt_agency_2,institution,4,32,early,6.522326469421387
amber,aligned,institutional_govt_agency_2,institution,5,32,early,6.793506145477295
amber,aligned,institutional_govt_agency_2,institution,6,32,early,7.771579742431641
amber,aligned,institutional_govt_agency_2,institution,7,32,early,7.947630882263184
amber,aligned,institutional_govt_agency_2,institution,8,32,early,8.231557846069336
amber,aligned,institutional_govt_agency_2,institution,9,32,early,7.5165886878967285
amber,aligned,institutional_govt_agency_2,institution,10,32,mid,7.245345115661621
amber,aligned,institutional_govt_agency_2,institution,11,32,mid,6.659074783325195
amber,aligned,institutional_govt_agency_2,institution,12,32,mid,6.594494819641113
amber,aligned,institutional_govt_agency_2,institution,13,32,mid,6.415485858917236
amber,aligned,institutional_govt_agency_2,institution,14,32,mid,6.015183448791504
amber,aligned,institutional_govt_agency_2,institution,15,32,mid,5.148157119750977
amber,aligned,institutional_govt_agency_2,institution,16,32,mid,4.9616899490356445
amber,aligned,institutional_govt_agency_2,institution,17,32,mid,5.139105796813965
amber,aligned,institutional_govt_agency_2,institution,18,32,mid,5.057929992675781
amber,aligned,institutional_govt_agency_2,institution,19,32,mid,5.7982378005981445
amber,aligned,institutional_govt_agency_2,institution,20,32,late,5.1052398681640625
amber,aligned,institutional_govt_agency_2,institution,21,32,late,2.7328827381134033
amber,aligned,institutional_govt_agency_2,institution,22,32,late,3.51129412651062
amber,aligned,institutional_govt_agency_2,institution,23,32,late,1.953141212463379
amber,aligned,institutional_govt_agency_2,institution,24,32,late,1.8507921695709229
amber,aligned,institutional_govt_agency_2,institution,25,32,late,2.3737220764160156
amber,aligned,institutional_govt_agency_2,institution,26,32,late,3.550478219985962
amber,aligned,institutional_govt_agency_2,institution,27,32,late,1.309317946434021
amber,aligned,institutional_govt_agency_2,institution,28,32,late,1.725509762763977
amber,aligned,institutional_govt_agency_2,institution,29,32,late,2.691896438598633
amber,aligned,institutional_govt_agency_2,institution,30,32,late,2.1755118370056152
amber,aligned,institutional_govt_agency_2,institution,31,32,late,2.4307475090026855
amber,aligned,institutional_political_citizen_1,individual,0,32,early,7.960885524749756
amber,aligned,institutional_political_citizen_1,individual,1,32,early,7.6954264640808105
amber,aligned,institutional_political_citizen_1,individual,2,32,early,7.844953536987305
amber,aligned,institutional_political_citizen_1,individual,3,32,early,8.133955001831055
amber,aligned,institutional_political_citizen_1,individual,4,32,early,8.05762767791748
amber,aligned,institutional_political_citizen_1,individual,5,32,early,7.307419776916504
amber,aligned,institutional_political_citizen_1,individual,6,32,early,7.434235572814941
amber,aligned,institutional_political_citizen_1,individual,7,32,early,7.65767240524292
amber,aligned,institutional_political_citizen_1,individual,8,32,early,7.457284927368164
amber,aligned,institutional_political_citizen_1,individual,9,32,early,6.989198684692383
amber,aligned,institutional_political_citizen_1,individual,10,32,mid,6.45542049407959
amber,aligned,institutional_political_citizen_1,individual,11,32,mid,6.992840766906738
amber,aligned,institutional_political_citizen_1,individual,12,32,mid,6.873517990112305
amber,aligned,institutional_political_citizen_1,individual,13,32,mid,6.7813720703125
amber,aligned,institutional_political_citizen_1,individual,14,32,mid,6.253216743469238
amber,aligned,institutional_political_citizen_1,individual,15,32,mid,5.853878974914551
amber,aligned,institutional_political_citizen_1,individual,16,32,mid,6.262618064880371
amber,aligned,institutional_political_citizen_1,individual,17,32,mid,5.93740177154541
amber,aligned,institutional_political_citizen_1,individual,18,32,mid,4.500797748565674
amber,aligned,institutional_political_citizen_1,individual,19,32,mid,4.636116981506348
amber,aligned,institutional_political_citizen_1,individual,20,32,late,4.957006454467773
amber,aligned,institutional_political_citizen_1,individual,21,32,late,2.896218776702881
amber,aligned,institutional_political_citizen_1,individual,22,32,late,1.6644997596740723
amber,aligned,institutional_political_citizen_1,individual,23,32,late,1.377232313156128
amber,aligned,institutional_political_citizen_1,individual,24,32,late,1.151005506515503
amber,aligned,institutional_political_citizen_1,individual,25,32,late,1.460215449333191
amber,aligned,institutional_political_citizen_1,individual,26,32,late,0.9598298072814941
amber,aligned,institutional_political_citizen_1,individual,27,32,late,1.4636945724487305
amber,aligned,institutional_political_citizen_1,individual,28,32,late,0.9642724394798279
amber,aligned,institutional_political_citizen_1,individual,29,32,late,1.700453281402588
amber,aligned,institutional_political_citizen_1,individual,30,32,late,3.482664108276367
amber,aligned,institutional_political_citizen_1,individual,31,32,late,2.1929996013641357
amber,aligned,institutional_political_party_1,institution,0,32,early,7.094344139099121
amber,aligned,institutional_political_party_1,institution,1,32,early,7.252688884735107
amber,aligned,institutional_political_party_1,institution,2,32,early,7.264890670776367
amber,aligned,institutional_political_party_1,institution,3,32,early,7.412302494049072
amber,aligned,institutional_political_party_1,institution,4,32,early,6.9909796714782715
amber,aligned,institutional_political_party_1,institution,5,32,early,5.956313133239746
amber,aligned,institutional_political_party_1,institution,6,32,early,7.477396011352539
amber,aligned,institutional_political_party_1,institution,7,32,early,7.483748435974121
amber,aligned,institutional_political_party_1,institution,8,32,early,7.632462501525879
amber,aligned,institutional_political_party_1,institution,9,32,early,7.079396724700928
amber,aligned,institutional_political_party_1,institution,10,32,mid,6.749767303466797
amber,aligned,institutional_political_party_1,institution,11,32,mid,6.949570178985596
amber,aligned,institutional_political_party_1,institution,12,32,mid,6.981442928314209
amber,aligned,institutional_political_party_1,institution,13,32,mid,6.9697370529174805
amber,aligned,institutional_political_party_1,institution,14,32,mid,6.5334296226501465
amber,aligned,institutional_political_party_1,institution,15,32,mid,6.727433204650879
amber,aligned,institutional_political_party_1,institution,16,32,mid,6.971294403076172
amber,aligned,institutional_political_party_1,institution,17,32,mid,7.420490264892578
amber,aligned,institutional_political_party_1,institution,18,32,mid,6.942747116088867
amber,aligned,institutional_political_party_1,institution,19,32,mid,6.71079158782959
amber,aligned,institutional_political_party_1,institution,20,32,late,5.070950508117676
amber,aligned,institutional_political_party_1,institution,21,32,late,5.118098258972168
amber,aligned,institutional_political_party_1,institution,22,32,late,1.8804198503494263
amber,aligned,institutional_political_party_1,institution,23,32,late,2.0387799739837646
amber,aligned,institutional_political_party_1,institution,24,32,late,1.434190273284912
amber,aligned,institutional_political_party_1,institution,25,32,late,1.6253101825714111
amber,aligned,institutional_political_party_1,institution,26,32,late,1.891624927520752
amber,aligned,institutional_political_party_1,institution,27,32,late,3.2846641540527344
amber,aligned,institutional_political_party_1,institution,28,32,late,2.595381498336792
amber,aligned,institutional_political_party_1,institution,29,32,late,2.3156135082244873
amber,aligned,institutional_political_party_1,institution,30,32,late,2.3767216205596924
amber,aligned,institutional_political_party_1,institution,31,32,late,2.5163919925689697
qwen,base,institutional_labor_worker_1,individual,0,28,early,3.1036596298217773
qwen,base,institutional_labor_worker_1,individual,1,28,early,2.9387214183807373
qwen,base,institutional_labor_worker_1,individual,2,28,early,4.439414024353027
qwen,base,institutional_labor_worker_1,individual,3,28,early,0.701927900314331
qwen,base,institutional_labor_worker_1,individual,4,28,early,0.5541647672653198
qwen,base,institutional_labor_worker_1,individual,5,28,early,1.272727370262146
qwen,base,institutional_labor_worker_1,individual,6,28,early,2.0297775268554688
qwen,base,institutional_labor_worker_1,individual,7,28,early,3.3729257583618164
qwen,base,institutional_labor_worker_1,individual,8,28,early,3.4582395553588867
qwen,base,institutional_labor_worker_1,individual,9,28,mid,3.5383598804473877
qwen,base,institutional_labor_worker_1,individual,10,28,mid,2.4660837650299072
qwen,base,institutional_labor_worker_1,individual,11,28,mid,2.237959384918213
qwen,base,institutional_labor_worker_1,individual,12,28,mid,2.6691722869873047
qwen,base,institutional_labor_worker_1,individual,13,28,mid,2.260006904602051
qwen,base,institutional_labor_worker_1,individual,14,28,mid,2.155768871307373
qwen,base,institutional_labor_worker_1,individual,15,28,mid,3.1063623428344727
qwen,base,institutional_labor_worker_1,individual,16,28,mid,2.988929510116577
qwen,base,institutional_labor_worker_1,individual,17,28,mid,1.2148127555847168
qwen,base,institutional_labor_worker_1,individual,18,28,late,1.4373703002929688
qwen,base,institutional_labor_worker_1,individual,19,28,late,2.675644874572754
qwen,base,institutional_labor_worker_1,individual,20,28,late,2.006420373916626
qwen,base,institutional_labor_worker_1,individual,21,28,late,3.0783908367156982
qwen,base,institutional_labor_worker_1,individual,22,28,late,3.6093053817749023
qwen,base,institutional_labor_worker_1,individual,23,28,late,1.4003419876098633
qwen,base,institutional_labor_worker_1,individual,24,28,late,3.2664480209350586
qwen,base,institutional_labor_worker_1,individual,25,28,late,1.8003249168395996
qwen,base,institutional_labor_worker_1,individual,26,28,late,0.6772739887237549
qwen,base,institutional_labor_worker_1,individual,27,28,late,2.6070573329925537
qwen,base,institutional_labor_mgmt_1,institution,0,28,early,2.749394178390503
qwen,base,institutional_labor_mgmt_1,institution,1,28,early,1.8421286344528198
qwen,base,institutional_labor_mgmt_1,institution,2,28,early,3.6934127807617188
qwen,base,institutional_labor_mgmt_1,institution,3,28,early,3.0577738285064697
qwen,base,institutional_labor_mgmt_1,institution,4,28,early,3.7913661003112793
qwen,base,institutional_labor_mgmt_1,institution,5,28,early,4.758196830749512
qwen,base,institutional_labor_mgmt_1,institution,6,28,early,5.743906021118164
qwen,base,institutional_labor_mgmt_1,institution,7,28,early,4.196216583251953
qwen,base,institutional_labor_mgmt_1,institution,8,28,early,4.535980224609375
qwen,base,institutional_labor_mgmt_1,institution,9,28,mid,5.284501552581787
qwen,base,institutional_labor_mgmt_1,institution,10,28,mid,5.263428211212158
qwen,base,institutional_labor_mgmt_1,institution,11,28,mid,4.789484977722168
qwen,base,institutional_labor_mgmt_1,institution,12,28,mid,5.597770690917969
qwen,base,institutional_labor_mgmt_1,institution,13,28,mid,5.840461730957031
qwen,base,institutional_labor_mgmt_1,institution,14,28,mid,5.5713582038879395
qwen,base,institutional_labor_mgmt_1,institution,15,28,mid,5.614965438842773
qwen,base,institutional_labor_mgmt_1,institution,16,28,mid,5.855852127075195
qwen,base,institutional_labor_mgmt_1,institution,17,28,mid,4.853600025177002
qwen,base,institutional_labor_mgmt_1,institution,18,28,late,5.4528350830078125
qwen,base,institutional_labor_mgmt_1,institution,19,28,late,3.761065721511841
qwen,base,institutional_labor_mgmt_1,institution,20,28,late,2.8121674060821533
qwen,base,institutional_labor_mgmt_1,institution,21,28,late,4.743436336517334
qwen,base,institutional_labor_mgmt_1,institution,22,28,late,5.116473197937012
qwen,base,institutional_labor_mgmt_1,institution,23,28,late,6.557017803192139
qwen,base,institutional_labor_mgmt_1,institution,24,28,late,7.402016639709473
qwen,base,institutional_labor_mgmt_1,institution,25,28,late,7.776972770690918
qwen,base,institutional_labor_mgmt_1,institution,26,28,late,3.5031075477600098
qwen,base,institutional_labor_mgmt_1,institution,27,28,late,1.8470275402069092
qwen,base,institutional_labor_worker_2,individual,0,28,early,4.157442092895508
qwen,base,institutional_labor_worker_2,individual,1,28,early,2.0463273525238037
qwen,base,institutional_labor_worker_2,individual,2,28,early,4.519862174987793
qwen,base,institutional_labor_worker_2,individual,3,28,early,2.26932430267334
qwen,base,institutional_labor_worker_2,individual,4,28,early,3.706514835357666
qwen,base,institutional_labor_worker_2,individual,5,28,early,4.645719051361084
qwen,base,institutional_labor_worker_2,individual,6,28,early,4.862941741943359
qwen,base,institutional_labor_worker_2,individual,7,28,early,4.2641706466674805
qwen,base,institutional_labor_worker_2,individual,8,28,early,4.413910388946533
qwen,base,institutional_labor_worker_2,individual,9,28,mid,4.0083112716674805
qwen,base,institutional_labor_worker_2,individual,10,28,mid,3.3232548236846924
qwen,base,institutional_labor_worker_2,individual,11,28,mid,1.5545463562011719
qwen,base,institutional_labor_worker_2,individual,12,28,mid,2.499366283416748
qwen,base,institutional_labor_worker_2,individual,13,28,mid,4.442654132843018
qwen,base,institutional_labor_worker_2,individual,14,28,mid,5.230493545532227
qwen,base,institutional_labor_worker_2,individual,15,28,mid,5.820552825927734
qwen,base,institutional_labor_worker_2,individual,16,28,mid,5.099247455596924
qwen,base,institutional_labor_worker_2,individual,17,28,mid,4.471496105194092
qwen,base,institutional_labor_worker_2,individual,18,28,late,4.581319808959961
qwen,base,institutional_labor_worker_2,individual,19,28,late,3.5955610275268555
qwen,base,institutional_labor_worker_2,individual,20,28,late,3.1223578453063965
qwen,base,institutional_labor_worker_2,individual,21,28,late,4.314943313598633
qwen,base,institutional_labor_worker_2,individual,22,28,late,4.549062252044678
qwen,base,institutional_labor_worker_2,individual,23,28,late,5.257391929626465
qwen,base,institutional_labor_worker_2,individual,24,28,late,5.872229099273682
qwen,base,institutional_labor_worker_2,individual,25,28,late,6.316728591918945
qwen,base,institutional_labor_worker_2,individual,26,28,late,4.956866264343262
qwen,base,institutional_labor_worker_2,individual,27,28,late,1.462465524673462
qwen,base,institutional_labor_mgmt_2,institution,0,28,early,3.7528014183044434
qwen,base,institutional_labor_mgmt_2,institution,1,28,early,2.4381651878356934
qwen,base,institutional_labor_mgmt_2,institution,2,28,early,5.010783672332764
qwen,base,institutional_labor_mgmt_2,institution,3,28,early,5.017110347747803
qwen,base,institutional_labor_mgmt_2,institution,4,28,early,4.918730735778809
qwen,base,institutional_labor_mgmt_2,institution,5,28,early,5.074775695800781
qwen,base,institutional_labor_mgmt_2,institution,6,28,early,4.978986740112305
qwen,base,institutional_labor_mgmt_2,institution,7,28,early,4.278905868530273
qwen,base,institutional_labor_mgmt_2,institution,8,28,early,5.250832557678223
qwen,base,institutional_labor_mgmt_2,institution,9,28,mid,4.656652450561523
qwen,base,institutional_labor_mgmt_2,institution,10,28,mid,3.260280132293701
qwen,base,institutional_labor_mgmt_2,institution,11,28,mid,1.7138668298721313
qwen,base,institutional_labor_mgmt_2,institution,12,28,mid,2.8513965606689453
qwen,base,institutional_labor_mgmt_2,institution,13,28,mid,4.067196369171143
qwen,base,institutional_labor_mgmt_2,institution,14,28,mid,4.57624626159668
qwen,base,institutional_labor_mgmt_2,institution,15,28,mid,4.699984550476074
qwen,base,institutional_labor_mgmt_2,institution,16,28,mid,5.1180548667907715
qwen,base,institutional_labor_mgmt_2,institution,17,28,mid,3.611142635345459
qwen,base,institutional_labor_mgmt_2,institution,18,28,late,3.7837953567504883
qwen,base,institutional_labor_mgmt_2,institution,19,28,late,3.5199732780456543
qwen,base,institutional_labor_mgmt_2,institution,20,28,late,2.952779769897461
qwen,base,institutional_labor_mgmt_2,institution,21,28,late,4.018484592437744
qwen,base,institutional_labor_mgmt_2,institution,22,28,late,4.355752944946289
qwen,base,institutional_labor_mgmt_2,institution,23,28,late,5.891791820526123
qwen,base,institutional_labor_mgmt_2,institution,24,28,late,6.704617023468018
qwen,base,institutional_labor_mgmt_2,institution,25,28,late,6.759406089782715
qwen,base,institutional_labor_mgmt_2,institution,26,28,late,3.7935774326324463
qwen,base,institutional_labor_mgmt_2,institution,27,28,late,1.634344220161438
qwen,base,institutional_labor_worker_3,individual,0,28,early,2.2122182846069336
qwen,base,institutional_labor_worker_3,individual,1,28,early,1.9862433671951294
qwen,base,institutional_labor_worker_3,individual,2,28,early,3.9095120429992676
qwen,base,institutional_labor_worker_3,individual,3,28,early,1.514072299003601
qwen,base,institutional_labor_worker_3,individual,4,28,early,1.7579433917999268
qwen,base,institutional_labor_worker_3,individual,5,28,early,2.9150941371917725
qwen,base,institutional_labor_worker_3,individual,6,28,early,3.8588037490844727
qwen,base,institutional_labor_worker_3,individual,7,28,early,4.206240653991699
qwen,base,institutional_labor_worker_3,individual,8,28,early,4.936233997344971
qwen,base,institutional_labor_worker_3,individual,9,28,mid,3.6274516582489014
qwen,base,institutional_labor_worker_3,individual,10,28,mid,1.932798147201538
qwen,base,institutional_labor_worker_3,individual,11,28,mid,3.2410593032836914
qwen,base,institutional_labor_worker_3,individual,12,28,mid,3.536137580871582
qwen,base,institutional_labor_worker_3,individual,13,28,mid,4.309206008911133
qwen,base,institutional_labor_worker_3,individual,14,28,mid,4.7940826416015625
qwen,base,institutional_labor_worker_3,individual,15,28,mid,5.332433700561523
qwen,base,institutional_labor_worker_3,individual,16,28,mid,4.426383972167969
qwen,base,institutional_labor_worker_3,individual,17,28,mid,4.074015140533447
qwen,base,institutional_labor_worker_3,individual,18,28,late,3.7826056480407715
qwen,base,institutional_labor_worker_3,individual,19,28,late,3.5843138694763184
qwen,base,institutional_labor_worker_3,individual,20,28,late,3.43637752532959
qwen,base,institutional_labor_worker_3,individual,21,28,late,4.739798545837402
qwen,base,institutional_labor_worker_3,individual,22,28,late,4.608232498168945
qwen,base,institutional_labor_worker_3,individual,23,28,late,6.172294616699219
qwen,base,institutional_labor_worker_3,individual,24,28,late,3.92529296875
qwen,base,institutional_labor_worker_3,individual,25,28,late,4.153439521789551
qwen,base,institutional_labor_worker_3,individual,26,28,late,2.0821805000305176
qwen,base,institutional_labor_worker_3,individual,27,28,late,4.694688320159912
qwen,base,institutional_labor_mgmt_3,institution,0,28,early,4.225283622741699
qwen,base,institutional_labor_mgmt_3,institution,1,28,early,1.910374402999878
qwen,base,institutional_labor_mgmt_3,institution,2,28,early,4.715449333190918
qwen,base,institutional_labor_mgmt_3,institution,3,28,early,5.8502702713012695
qwen,base,institutional_labor_mgmt_3,institution,4,28,early,5.612425804138184
qwen,base,institutional_labor_mgmt_3,institution,5,28,early,3.4271435737609863
qwen,base,institutional_labor_mgmt_3,institution,6,28,early,4.172114372253418
qwen,base,institutional_labor_mgmt_3,institution,7,28,early,4.391384124755859
qwen,base,institutional_labor_mgmt_3,institution,8,28,early,4.797285079956055
qwen,base,institutional_labor_mgmt_3,institution,9,28,mid,3.7754578590393066
qwen,base,institutional_labor_mgmt_3,institution,10,28,mid,4.442259311676025
qwen,base,institutional_labor_mgmt_3,institution,11,28,mid,3.2920494079589844
qwen,base,institutional_labor_mgmt_3,institution,12,28,mid,3.0286126136779785
qwen,base,institutional_labor_mgmt_3,institution,13,28,mid,2.5236315727233887
qwen,base,institutional_labor_mgmt_3,institution,14,28,mid,1.466978669166565
qwen,base,institutional_labor_mgmt_3,institution,15,28,mid,3.364168167114258
qwen,base,institutional_labor_mgmt_3,institution,16,28,mid,2.9625582695007324
qwen,base,institutional_labor_mgmt_3,institution,17,28,mid,1.1252511739730835
qwen,base,institutional_labor_mgmt_3,institution,18,28,late,2.889770984649658
qwen,base,institutional_labor_mgmt_3,institution,19,28,late,2.108170509338379
qwen,base,institutional_labor_mgmt_3,institution,20,28,late,2.0911638736724854
qwen,base,institutional_labor_mgmt_3,institution,21,28,late,4.388089179992676
qwen,base,institutional_labor_mgmt_3,institution,22,28,late,3.3609459400177
qwen,base,institutional_labor_mgmt_3,institution,23,28,late,4.50998592376709
qwen,base,institutional_labor_mgmt_3,institution,24,28,late,4.096526145935059
qwen,base,institutional_labor_mgmt_3,institution,25,28,late,4.643348693847656
qwen,base,institutional_labor_mgmt_3,institution,26,28,late,2.958277702331543
qwen,base,institutional_labor_mgmt_3,institution,27,28,late,0.9744651913642883
qwen,base,institutional_labor_worker_4,individual,0,28,early,0.8270384073257446
qwen,base,institutional_labor_worker_4,individual,1,28,early,1.171628713607788
qwen,base,institutional_labor_worker_4,individual,2,28,early,1.9523061513900757
qwen,base,institutional_labor_worker_4,individual,3,28,early,0.26608917117118835
qwen,base,institutional_labor_worker_4,individual,4,28,early,0.23091813921928406
qwen,base,institutional_labor_worker_4,individual,5,28,early,0.2569591701030731
qwen,base,institutional_labor_worker_4,individual,6,28,early,0.6109068393707275
qwen,base,institutional_labor_worker_4,individual,7,28,early,3.519054651260376
qwen,base,institutional_labor_worker_4,individual,8,28,early,3.8462276458740234
qwen,base,institutional_labor_worker_4,individual,9,28,mid,3.606459140777588
qwen,base,institutional_labor_worker_4,individual,10,28,mid,2.773679256439209
qwen,base,institutional_labor_worker_4,individual,11,28,mid,2.713949203491211
qwen,base,institutional_labor_worker_4,individual,12,28,mid,2.9454431533813477
qwen,base,institutional_labor_worker_4,individual,13,28,mid,3.4351134300231934
qwen,base,institutional_labor_worker_4,individual,14,28,mid,4.559176445007324
qwen,base,institutional_labor_worker_4,individual,15,28,mid,5.19136905670166
qwen,base,institutional_labor_worker_4,individual,16,28,mid,4.468036651611328
qwen,base,institutional_labor_worker_4,individual,17,28,mid,2.036491632461548
qwen,base,institutional_labor_worker_4,individual,18,28,late,3.009507656097412
qwen,base,institutional_labor_worker_4,individual,19,28,late,2.8804123401641846
qwen,base,institutional_labor_worker_4,individual,20,28,late,2.6161394119262695
qwen,base,institutional_labor_worker_4,individual,21,28,late,4.042267322540283
qwen,base,institutional_labor_worker_4,individual,22,28,late,4.252776145935059
qwen,base,institutional_labor_worker_4,individual,23,28,late,6.001684188842773
qwen,base,institutional_labor_worker_4,individual,24,28,late,5.098276138305664
qwen,base,institutional_labor_worker_4,individual,25,28,late,4.562459945678711
qwen,base,institutional_labor_worker_4,individual,26,28,late,2.559696912765503
qwen,base,institutional_labor_worker_4,individual,27,28,late,2.093137741088867
qwen,base,institutional_labor_mgmt_4,institution,0,28,early,3.2711901664733887
qwen,base,institutional_labor_mgmt_4,institution,1,28,early,2.865755796432495
qwen,base,institutional_labor_mgmt_4,institution,2,28,early,4.823386192321777
qwen,base,institutional_labor_mgmt_4,institution,3,28,early,3.349364757537842
qwen,base,institutional_labor_mgmt_4,institution,4,28,early,4.365110874176025
qwen,base,institutional_labor_mgmt_4,institution,5,28,early,5.282222747802734
qwen,base,institutional_labor_mgmt_4,institution,6,28,early,5.683633327484131
qwen,base,institutional_labor_mgmt_4,institution,7,28,early,4.655983924865723
qwen,base,institutional_labor_mgmt_4,institution,8,28,early,4.700968265533447
qwen,base,institutional_labor_mgmt_4,institution,9,28,mid,4.906493186950684
qwen,base,institutional_labor_mgmt_4,institution,10,28,mid,4.322296619415283
qwen,base,institutional_labor_mgmt_4,institution,11,28,mid,4.428357124328613
qwen,base,institutional_labor_mgmt_4,institution,12,28,mid,5.475551605224609
qwen,base,institutional_labor_mgmt_4,institution,13,28,mid,5.440831661224365
qwen,base,institutional_labor_mgmt_4,institution,14,28,mid,5.042018890380859
qwen,base,institutional_labor_mgmt_4,institution,15,28,mid,4.632583141326904
qwen,base,institutional_labor_mgmt_4,institution,16,28,mid,4.275166988372803
qwen,base,institutional_labor_mgmt_4,institution,17,28,mid,3.8935413360595703
qwen,base,institutional_labor_mgmt_4,institution,18,28,late,4.27153205871582
qwen,base,institutional_labor_mgmt_4,institution,19,28,late,3.5169339179992676
qwen,base,institutional_labor_mgmt_4,institution,20,28,late,2.0857925415039062
qwen,base,institutional_labor_mgmt_4,institution,21,28,late,3.8456709384918213
qwen,base,institutional_labor_mgmt_4,institution,22,28,late,4.173349380493164
qwen,base,institutional_labor_mgmt_4,institution,23,28,late,6.231503963470459
qwen,base,institutional_labor_mgmt_4,institution,24,28,late,6.693678379058838
qwen,base,institutional_labor_mgmt_4,institution,25,28,late,7.579157829284668
qwen,base,institutional_labor_mgmt_4,institution,26,28,late,4.305854797363281
qwen,base,institutional_labor_mgmt_4,institution,27,28,late,1.8607597351074219
qwen,base,institutional_labor_worker_5,individual,0,28,early,1.8776715993881226
qwen,base,institutional_labor_worker_5,individual,1,28,early,0.7120836973190308
qwen,base,institutional_labor_worker_5,individual,2,28,early,0.5599740743637085
qwen,base,institutional_labor_worker_5,individual,3,28,early,0.3363121747970581
qwen,base,institutional_labor_worker_5,individual,4,28,early,5.184722900390625
qwen,base,institutional_labor_worker_5,individual,5,28,early,6.343734264373779
qwen,base,institutional_labor_worker_5,individual,6,28,early,7.733021259307861
qwen,base,institutional_labor_worker_5,individual,7,28,early,4.445521354675293
qwen,base,institutional_labor_worker_5,individual,8,28,early,3.510524034500122
qwen,base,institutional_labor_worker_5,individual,9,28,mid,4.759543418884277
qwen,base,institutional_labor_worker_5,individual,10,28,mid,3.3259661197662354
qwen,base,institutional_labor_worker_5,individual,11,28,mid,3.2398746013641357
qwen,base,institutional_labor_worker_5,individual,12,28,mid,1.928065299987793
qwen,base,institutional_labor_worker_5,individual,13,28,mid,1.4856305122375488
qwen,base,institutional_labor_worker_5,individual,14,28,mid,1.6313318014144897
qwen,base,institutional_labor_worker_5,individual,15,28,mid,2.74100399017334
qwen,base,institutional_labor_worker_5,individual,16,28,mid,2.849764585494995
qwen,base,institutional_labor_worker_5,individual,17,28,mid,2.7997326850891113
qwen,base,institutional_labor_worker_5,individual,18,28,late,2.715733289718628
