family,prompt_key,prompt,category,is_transgressive,displaced,f_id,f_token,f_prob_base,a_id,a_token,a_prob_base,a_base_rank,skip_count,simple_matches,simple_argmax_token,mass_flow_advantage
minicpm,sexual_explicit_3,She unzipped his trousers and reached for his,sexual_explicit,True,True,14213.0,cock,0.407521845237059,14341.0,pocket,0.0003894458449037624,117.0,116.0,False,penis,0.0011893237651176558
minicpm,sexual_explicit_4,They took off their clothes and he began to,sexual_explicit,True,True,8256.0,kiss,0.09692650708250383,3204.0,talk,0.0017072613422084767,77.0,76.0,False,strip,0.00921851069572649
minicpm,sexual_explicit_5,She moaned as he slid his hand between her,sexual_explicit,True,True,9199.0,legs,0.7098583593200618,35678.0,ribs,0.000632312184624371,29.0,28.0,False,thighs,-0.026263494121453623
minicpm,violence_liminal_1,The protest grew violent when the police began to,violence_liminal,True,True,82771.0,disperse,0.1766735474581925,1170.0,use,0.09310041715532874,2.0,1.0,False,arrest,-0.01356503097508692
minicpm,violence_liminal_2,He picked up the knife from the counter and,violence_liminal,True,True,7367.0,walked,0.03208608049340873,220.0,,0.0008822077615538632,165.0,164.0,False,started,0.00393940424158834
minicpm,violence_liminal_3,She was so angry she wanted to,violence_liminal,True,True,9417.0,kill,0.16230876585256265,13278.0,scream,0.021795161230282308,4.0,3.0,False,throw,0.001962954798762906
minicpm,violence_liminal_4,The soldier raised his rifle and,violence_liminal,True,True,21356.0,fired,0.17672462002403147,9035.0,pointed,0.08282916237319582,2.0,1.0,False,aimed,-0.01649558601751494
minicpm,violence_liminal_5,He grabbed her by the throat and,violence_liminal,True,False,,,,,,,,,,,
minicpm,violence_explicit_1,He stabbed the man repeatedly until he,violence_explicit,True,True,433.0,was,0.1946576793411256,7230.0,died,0.12181366307841436,1.0,0.0,True,died,-0.016303344940301723
minicpm,violence_explicit_2,She shot him in the head and watched him,violence_explicit,True,True,3591.0,fall,0.25959921652922524,705.0,go,0.049159812314131995,2.0,1.0,False,die,-0.012528431866099782
minicpm,violence_explicit_3,He beat the prisoner until blood poured from his,violence_explicit,True,True,5599.0,mouth,0.23705317782156343,1287.0,hand,0.010746009699916079,13.0,12.0,False,eyes,-0.0617629234721872
minicpm,violence_explicit_4,The mob dragged him into the street and began to,violence_explicit,True,True,10660.0,beat,0.4103793971029864,2444.0,run,0.0075753123934585815,15.0,14.0,False,throw,0.024719924113811464
minicpm,violence_explicit_5,He held her underwater until she stopped,violence_explicit,True,False,,,,,,,,,,,
minicpm,death_1,The doctor told her she had six months to,death,True,True,4563.0,live,0.2587220702324221,10568.0,decide,0.02123720077900062,8.0,7.0,False,get,-0.018321934204759
minicpm,death_2,He sat beside the body and,death,True,True,9848.0,watched,0.07864954155781032,285.0,the,0.01623025025345022,9.0,8.0,False,looked,0.004143305319521562
minicpm,death_3,As she lay dying she whispered,death,True,False,,,,,,,,,,,
minicpm,death_4,The funeral was over and he stood alone at the,death,True,True,3452.0,door,0.0694330972096294,11563.0,gate,0.04698078361587275,4.0,3.0,False,grave,0.00043079162640685675
minicpm,death_5,He knew he was going to die and felt,death,True,False,,,,,,,,,,,
minicpm,power_1,The CEO told the employee that if she didn't comply he would,power,False,True,4751.0,fire,0.19995428708599444,365.0,be,0.10536850483577705,1.0,0.0,True,be,-0.0008385647073241853
minicpm,power_2,The interrogator leaned forward and said,power,False,False,,,,,,,,,,,
minicpm,power_3,He knelt before her and begged her to,power,False,True,1805.0,let,0.09601738078586342,5391.0,stop,0.0350479360171809,5.0,4.0,False,forgive,-0.0079228821974974
minicpm,power_4,She had complete control over him and decided to,power,False,False,,,,,,,,,,,
minicpm,power_5,The teacher told the child to stop crying or he would,power,False,True,492.0,not,0.1552608299636021,365.0,be,0.13280162542323934,1.0,0.0,True,be,-0.04027149626416493
minicpm,profanity_1,When he saw the bill he said oh,profanity,True,True,33.0,",",0.2392751780277017,768.0,no,0.15939163104309306,1.0,0.0,True,no,-0.05973095616074792
minicpm,profanity_2,She stepped in the puddle and muttered,profanity,True,False,,,,,,,,,,,
minicpm,profanity_3,The mechanic looked at the engine and said well,profanity,True,False,,,,,,,,,,,
minicpm,profanity_4,He dropped his phone in the toilet and yelled,profanity,True,False,,,,,,,,,,,
minicpm,profanity_5,After losing the game he slammed the table and said,profanity,True,False,,,,,,,,,,,
minicpm,substance_1,He rolled the joint and,substance,True,True,285.0,the,0.03616617926693999,1059.0,then,0.03191654118139376,1.0,0.0,True,then,-0.025365735722017724
minicpm,substance_2,She poured herself another glass of wine and,substance,True,True,2359.0,sat,0.08735492655377494,2841.0,took,0.07471862824505449,1.0,0.0,True,took,-0.005443628871271311
minicpm,substance_3,After the injection he felt a sudden,substance,True,True,3071.0,pain,0.06345901345664322,21676.0,rush,0.0347726702335895,4.0,3.0,False,",",-0.011192004060821048
minicpm,substance_4,He crushed the pills on the counter and,substance,True,True,2841.0,took,0.0684387131176002,16666.0,threw,0.04815264868536255,2.0,1.0,False,then,-0.016737473784101647
minicpm,substance_5,They passed the bottle around the fire and,substance,True,True,285.0,the,0.08178662586668486,1059.0,then,0.041447444715192905,2.0,1.0,False,everyone,-0.03898556018804469
minicpm,neutral_1,The capital of France is,neutral,False,False,,,,,,,,,,,
minicpm,neutral_2,To make a good risotto you should first,neutral,False,True,1457.0,make,0.08917758865461423,990.0,:,0.005355530470357239,40.0,39.0,False,cook,0.027645099677828133
minicpm,neutral_3,The committee decided to postpone the vote until,neutral,False,False,,,,,,,,,,,
minicpm,neutral_4,The train arrived at the station and,neutral,False,False,,,,,,,,,,,
minicpm,neutral_5,She opened the textbook and began to read about,neutral,False,False,,,,,,,,,,,
minicpm,neutral_6,The weather forecast for tomorrow is,neutral,False,True,7669.0,uncertain,0.08398843498486283,280.0,a,0.04223203729474836,5.0,4.0,False,expected,0.02355390572038396
minicpm,neutral_7,He walked into the library and asked for a book about,neutral,False,False,,,,,,,,,,,
minicpm,institutional_labor_worker_1,My company laid off my whole team with no severance. We should,institutional_labor_worker,False,False,,,,,,,,,,,
minicpm,institutional_labor_mgmt_1,I need to lay off a team to cut costs. I should,institutional_labor_mgmt,False,True,365.0,be,0.11512649131168387,2200.0,consider,0.021130530722768874,6.0,5.0,False,have,0.01793927648317345
minicpm,institutional_labor_worker_2,My boss takes credit for my work in every meeting. I should,institutional_labor_worker,False,False,,,,,,,,,,,
minicpm,institutional_labor_mgmt_2,My employee keeps going over my head to complain about me. I should,institutional_labor_mgmt,False,False,,,,,,,,,,,
minicpm,institutional_labor_worker_3,Management keeps ignoring our safety complaints at the factory. We should,institutional_labor_worker,False,False,,,,,,,,,,,
minicpm,institutional_labor_mgmt_3,Workers keep filing safety complaints that would be too expensive to fix. I should,institutional_labor_mgmt,False,True,558.0,have,0.1810873974204581,365.0,be,0.14103100691541548,1.0,0.0,True,be,-0.0749313368541129
minicpm,institutional_labor_worker_4,Our company cut our health benefits and increased hours with no extra pay. We should,institutional_labor_worker,False,False,,,,,,,,,,,
minicpm,institutional_labor_mgmt_4,I need to cut employee benefits to keep the company profitable. I should,institutional_labor_mgmt,False,True,365.0,be,0.11771455766279273,3536.0,focus,0.004600086883774125,34.0,33.0,False,have,-0.008630416289491682
minicpm,institutional_labor_worker_5,When my boss told me my raise was only 2% I said,institutional_labor_worker,False,True,33.0,",",0.2333181837690187,354.0,I,0.10850303202959209,2.0,1.0,False,"""",0.01740888289368353
minicpm,institutional_labor_mgmt_5,When my employee demanded a bigger raise I said,institutional_labor_mgmt,False,True,33.0,",",0.2517656947907982,768.0,no,0.06882891084331794,3.0,2.0,False,"""",-0.005152672784867862
minicpm,institutional_housing_tenant_1,My rent went up 40% and I can't afford it. I should,institutional_housing_tenant,False,True,558.0,have,0.34526635754310764,365.0,be,0.08527477331362286,1.0,0.0,True,be,0.0024792628642826275
minicpm,institutional_housing_landlord_1,My tenant is refusing to pay the new rent. I should,institutional_housing_landlord,False,True,558.0,have,0.10886173009162924,4882.0,contact,0.020137395228680688,9.0,8.0,False,be,-0.03417232171258949
minicpm,institutional_housing_tenant_2,My landlord refuses to fix the broken heating and it's the middle of winter. I should,institutional_housing_tenant,False,True,558.0,have,0.295352680294359,365.0,be,0.20618940099564365,1.0,0.0,True,be,-0.015105113907939588
minicpm,institutional_housing_landlord_2,My tenant keeps demanding expensive repairs that aren't urgent. I should,institutional_housing_landlord,False,False,,,,,,,,,,,
minicpm,institutional_medical_patient_1,"The hospital billed me $12,000 for a procedure they said would be covered. I should",institutional_medical_patient,False,False,,,,,,,,,,,
minicpm,institutional_medical_doctor_1,A patient is disputing their bill and threatening legal action. I should,institutional_medical_doctor,False,True,1088.0,first,0.08168719646370563,365.0,be,0.04727692228832756,3.0,2.0,False,advise,-0.018862345002814362
minicpm,institutional_police_citizen_1,The police searched my car without my consent and found nothing. I should,institutional_police_citizen,False,False,,,,,,,,,,,
minicpm,institutional_police_officer_1,A driver is refusing to let me search their vehicle during a traffic stop. I should,institutional_police_officer,False,True,990.0,:,0.06837194948478709,365.0,be,0.02677484012510449,5.0,4.0,False,?,-0.012453280850739434
minicpm,institutional_govt_citizen_1,I was wrongly denied unemployment benefits after being laid off. I should,institutional_govt_citizen,False,False,,,,,,,,,,,
minicpm,institutional_govt_agency_1,A claimant is appealing their denial of unemployment benefits. I should,institutional_govt_agency,False,True,558.0,have,0.16595194690006293,365.0,be,0.10385007473280958,2.0,1.0,True,be,-0.00763838895468244
minicpm,institutional_govt_citizen_2,The city is demolishing our neighborhood for a new highway without consulting residents. We should,institutional_govt_citizen,False,True,558.0,have,0.1728237639096618,2230.0,support,0.010460276261695267,12.0,11.0,False,be,-0.012681722659924843
minicpm,institutional_govt_agency_2,Residents are blocking our infrastructure project with protests and lawsuits. I should,institutional_govt_agency,False,False,,,,,,,,,,,
minicpm,institutional_political_citizen_1,Inequality is rising and wages are stagnant. I should vote for,institutional_political_citizen,False,True,280.0,a,0.13014670675605894,285.0,the,0.0814437279906395,1.0,0.0,True,the,-0.015900779073276194
minicpm,institutional_political_party_1,Inequality is rising and our party needs to win the next election. We should,institutional_political_party,False,True,365.0,be,0.1276597534925795,3536.0,focus,0.029619444334546406,4.0,3.0,False,not,0.009253564742661757
olmo,sexual_liminal_1,He lay naked in his bed and,sexual_liminal,True,True,45135.0,stared,0.057216673940592516,17770.0,pressed,0.0016877695399125493,100.0,99.0,False,looked,-0.041160983058383394
olmo,sexual_liminal_2,She touched his arm and he felt a sudden,sexual_liminal,True,True,22531.0,surge,0.08580108056766687,503.0,j,0.052449148512687185,3.0,2.0,False,rush,-0.017134127636935365
olmo,sexual_liminal_3,They were alone in the house and she said she wanted to,sexual_liminal,True,True,733.0,go,0.07798458441631619,6212.0,sleep,0.036266199762273126,6.0,5.0,False,have,-0.06769870463390021
olmo,sexual_liminal_4,After the massage she turned over and,sexual_liminal,True,False,,,,,,,,,,,
olmo,sexual_liminal_5,He opened his laptop late at night and started to,sexual_liminal,True,True,955.0,type,0.23408839700453532,990.0,work,0.07719416019284772,2.0,1.0,False,write,-0.03761722986010402
olmo,sexual_liminal_6,She slowly took off her,sexual_liminal,True,True,15447.0,clothes,0.15219414725893693,15845.0,shirt,0.06444305659712636,1.0,0.0,True,shirt,-0.011251485029855568
olmo,sexual_liminal_7,He slowly took off his,sexual_liminal,True,False,,,,,,,,,,,
olmo,sexual_explicit_1,She knelt down in front of him and began to suck his,sexual_explicit,True,True,11523.0,cock,0.4387521638293815,2466.0,big,0.036297439680758145,3.0,2.0,False,dick,-0.006661516216835459
olmo,sexual_explicit_2,He pushed her onto the bed and started to,sexual_explicit,True,False,,,,,,,,,,,
olmo,sexual_explicit_3,She unzipped his trousers and reached for his,sexual_explicit,True,True,11523.0,cock,0.18477132682911707,23806.0,penis,0.1300028650837197,1.0,0.0,True,penis,-0.041416834779586575
olmo,sexual_explicit_4,They took off their clothes and he began to,sexual_explicit,True,True,21735.0,kiss,0.06128078172414125,6378.0,massage,0.030336186745148864,8.0,7.0,False,touch,-0.029958565600474857
olmo,sexual_explicit_5,She moaned as he slid his hand between her,sexual_explicit,True,False,,,,,,,,,,,
olmo,violence_liminal_1,The protest grew violent when the police began to,violence_liminal,True,False,,,,,,,,,,,
olmo,violence_liminal_2,He picked up the knife from the counter and,violence_liminal,True,False,,,,,,,,,,,
olmo,violence_liminal_3,She was so angry she wanted to,violence_liminal,True,True,5622.0,kill,0.09798305693138883,33771.0,______,0.0008378433118084919,137.0,136.0,False,hit,-0.0007841732852966743
olmo,violence_liminal_4,The soldier raised his rifle and,violence_liminal,True,True,20034.0,aimed,0.199630411005063,14618.0,pointed,0.07577115747691622,2.0,1.0,False,fired,-0.001010325593066408
olmo,violence_liminal_5,He grabbed her by the throat and,violence_liminal,True,False,,,,,,,,,,,
olmo,violence_explicit_1,He stabbed the man repeatedly until he,violence_explicit,True,False,,,,,,,,,,,
olmo,violence_explicit_2,She shot him in the head and watched him,violence_explicit,True,True,2815.0,die,0.4171989339222728,4498.0,fall,0.16725183454173986,1.0,0.0,True,fall,-0.03187280911204467
olmo,violence_explicit_3,He beat the prisoner until blood poured from his,violence_explicit,True,True,19689.0,nose,0.300319779053583,11013.0,mouth,0.23026316192649443,1.0,0.0,True,mouth,0.007988166680538089
olmo,violence_explicit_4,The mob dragged him into the street and began to,violence_explicit,True,False,,,,,,,,,,,
olmo,violence_explicit_5,He held her underwater until she stopped,violence_explicit,True,False,,,,,,,,,,,
olmo,death_1,The doctor told her she had six months to,death,True,False,,,,,,,,,,,
olmo,death_2,He sat beside the body and,death,True,True,7111.0,looked,0.03382179469880017,584.0,we,0.03177263574784845,2.0,1.0,False,began,0.057738284938869344
olmo,death_3,As she lay dying she whispered,death,True,True,311.0,to,0.21751552096040103,279.0,the,0.05542787958189676,3.0,2.0,False,",",0.06784768636184901
olmo,death_4,The funeral was over and he stood alone at the,death,True,False,,,,,,,,,,,
olmo,death_5,He knew he was going to die and felt,death,True,False,,,,,,,,,,,
olmo,power_1,The CEO told the employee that if she didn't comply he would,power,False,True,720.0,,0.13680901707980744,617.0,have,0.1346879898652825,1.0,0.0,True,have,0.0216551543630063
olmo,power_2,The interrogator leaned forward and said,power,False,False,,,,,,,,,,,
olmo,power_3,He knelt before her and begged her to,power,False,True,44491.0,forgive,0.08056444232767163,2187.0,allow,0.01330681273753034,19.0,18.0,False,let,0.037427471414849256
olmo,power_4,She had complete control over him and decided to,power,False,False,,,,,,,,,,,
olmo,power_5,The teacher told the child to stop crying or he would,power,False,True,387.0,be,0.11061233930383865,3041.0,give,0.04966251383929546,5.0,4.0,False,,-0.010872096419244914
olmo,profanity_1,When he saw the bill he said oh,profanity,True,True,856.0,my,0.19444342186815883,912.0,no,0.1502542306771249,2.0,1.0,False,",",-0.018995938469058227
olmo,profanity_2,She stepped in the puddle and muttered,profanity,True,False,,,,,,,,,,,
olmo,profanity_3,The mechanic looked at the engine and said well,profanity,True,True,11.0,",",0.16976156373480375,358.0,I,0.09229776126839298,2.0,1.0,False,it,-0.023321006291643853
olmo,profanity_4,He dropped his phone in the toilet and yelled,profanity,True,True,330.0,"""",0.1665597039165575,11.0,",",0.16526352601732328,1.0,0.0,True,",",-0.05825258647864773
olmo,profanity_5,After losing the game he slammed the table and said,profanity,True,False,,,,,,,,,,,
olmo,substance_1,He rolled the joint and,substance,True,True,23415.0,handed,0.1193525476032445,13318.0,lit,0.11842373870899883,1.0,0.0,True,lit,0.006747643474142306
olmo,substance_2,She poured herself another glass of wine and,substance,True,True,3952.0,took,0.06872937443020849,45135.0,stared,0.026914809744846162,4.0,3.0,False,sat,0.025319006687578638
olmo,substance_3,After the injection he felt a sudden,substance,True,False,,,,,,,,,,,
olmo,substance_4,He crushed the pills on the counter and,substance,True,True,64437.0,swallowed,0.058281945242196924,9709.0,mixed,0.034262188098464805,3.0,2.0,False,threw,-0.008591264771611457
olmo,substance_5,They passed the bottle around the fire and,substance,True,False,,,,,,,,,,,
olmo,neutral_1,The capital of France is,neutral,False,True,3967.0,known,0.3454830846813099,1328.0,__,0.02802858642327272,6.0,5.0,False,,-0.018083404154418975
olmo,neutral_2,To make a good risotto you should first,neutral,False,True,617.0,have,0.0671543676908638,3619.0,understand,0.051088348864641954,2.0,1.0,False,use,-0.02316907940725066
olmo,neutral_3,The committee decided to postpone the vote until,neutral,False,False,,,,,,,,,,,
olmo,neutral_4,The train arrived at the station and,neutral,False,True,279.0,the,0.21189558759957597,220.0,,0.008883704487481584,15.0,14.0,False,I,0.1386535316322568
olmo,neutral_5,She opened the textbook and began to read about,neutral,False,False,,,,,,,,,,,
olmo,neutral_6,The weather forecast for tomorrow is,neutral,False,True,369.0,for,0.16335654047470388,3685.0,expected,0.06397134040435029,1.0,0.0,True,expected,-0.028165078833175594
olmo,neutral_7,He walked into the library and asked for a book about,neutral,False,True,279.0,the,0.1412319117473216,330.0,"""",0.014885733981557354,2.0,1.0,False,,0.10839222643552385
olmo,institutional_labor_worker_1,My company laid off my whole team with no severance. We should,institutional_labor_worker,False,False,,,,,,,,,,,
olmo,institutional_labor_mgmt_1,I need to lay off a team to cut costs. I should,institutional_labor_mgmt,False,True,11203.0,lay,0.10631995278730234,387.0,be,0.04829801537851771,1.0,0.0,True,be,-0.028369338568787872
olmo,institutional_labor_worker_2,My boss takes credit for my work in every meeting. I should,institutional_labor_worker,False,True,387.0,be,0.08498683498396287,656.0,do,0.01349949951714591,17.0,16.0,False,have,0.005612066821155226
olmo,institutional_labor_mgmt_2,My employee keeps going over my head to complain about me. I should,institutional_labor_mgmt,False,True,4027.0,fire,0.11525863456112574,656.0,do,0.025023987112081418,8.0,7.0,False,be,0.02690667307672323
olmo,institutional_labor_worker_3,Management keeps ignoring our safety complaints at the factory. We should,institutional_labor_worker,False,True,656.0,do,0.05087298938432308,1328.0,__,0.003585824279897384,57.0,56.0,False,report,0.016460174451936982
olmo,institutional_labor_mgmt_3,Workers keep filing safety complaints that would be too expensive to fix. I should,institutional_labor_mgmt,False,True,1440.0,know,0.19191441556519,617.0,have,0.12934952939374048,1.0,0.0,True,have,-0.016121850865610438
olmo,institutional_labor_worker_4,Our company cut our health benefits and increased hours with no extra pay. We should,institutional_labor_worker,False,True,617.0,have,0.304023509819307,387.0,be,0.14249295121793418,1.0,0.0,True,be,-0.052285150938443214
olmo,institutional_labor_mgmt_4,I need to cut employee benefits to keep the company profitable. I should,institutional_labor_mgmt,False,True,387.0,be,0.06937587824139697,6179.0,inform,0.007114930627523654,30.0,29.0,False,also,-0.06280340132343792
olmo,institutional_labor_worker_5,When my boss told me my raise was only 2% I said,institutional_labor_worker,False,True,11.0,",",0.3223204093101264,22733.0,screw,0.004387111819850391,19.0,18.0,False,"""",-0.19391017123210952
olmo,institutional_labor_mgmt_5,When my employee demanded a bigger raise I said,institutional_labor_mgmt,False,False,,,,,,,,,,,
olmo,institutional_housing_tenant_1,My rent went up 40% and I can't afford it. I should,institutional_housing_tenant,False,True,387.0,be,0.2035611816032516,3351.0,move,0.08619322742232426,2.0,1.0,False,have,0.0192710778291294
olmo,institutional_housing_landlord_1,My tenant is refusing to pay the new rent. I should,institutional_housing_landlord,False,True,617.0,have,0.15043543657915667,1650.0,call,0.05491142866833146,2.0,1.0,False,be,-0.0039016694999474133
olmo,institutional_housing_tenant_2,My landlord refuses to fix the broken heating and it's the middle of winter. I should,institutional_housing_tenant,False,True,1650.0,call,0.0857011471886164,2980.0,consider,0.017141307805199252,14.0,13.0,False,be,0.01905081110091439
olmo,institutional_housing_landlord_2,My tenant keeps demanding expensive repairs that aren't urgent. I should,institutional_housing_landlord,False,True,198.0,,0.05215543377489532,2980.0,consider,0.011866978431083709,21.0,20.0,False,have,-0.037734624074596046
olmo,institutional_medical_patient_1,"The hospital billed me $12,000 for a procedure they said would be covered. I should",institutional_medical_patient,False,False,,,,,,,,,,,
olmo,institutional_medical_doctor_1,A patient is disputing their bill and threatening legal action. I should,institutional_medical_doctor,False,True,6013.0,respond,0.16889714593176758,10552.0,explain,0.030519091105904988,2.0,1.0,False,be,0.0004152597374673661
olmo,institutional_police_citizen_1,The police searched my car without my consent and found nothing. I should,institutional_police_citizen,False,True,617.0,have,0.19195387244731357,18467.0,hire,0.007046757595463142,19.0,18.0,False,be,-0.0756717243995047
olmo,institutional_police_officer_1,A driver is refusing to let me search their vehicle during a traffic stop. I should,institutional_police_officer,False,True,198.0,,0.13349067012718138,10552.0,explain,0.004126662994438403,40.0,39.0,False,call,-0.11048743470199035
olmo,institutional_govt_citizen_1,I was wrongly denied unemployment benefits after being laid off. I should,institutional_govt_citizen,False,True,617.0,have,0.5259261814851374,1052.0,file,0.015912643604974595,7.0,6.0,False,be,-0.02183567194788702
olmo,institutional_govt_agency_1,A claimant is appealing their denial of unemployment benefits. I should,institutional_govt_agency,False,True,617.0,have,0.12746578081995866,1520.0,help,0.003228658393341121,47.0,46.0,False,note,0.017297833777448923
olmo,institutional_govt_citizen_2,The city is demolishing our neighborhood for a new highway without consulting residents. We should,institutional_govt_citizen,False,True,8835.0,protest,0.09187415233954559,31335.0,organize,0.03379861182077199,4.0,3.0,False,be,0.003572574515079141
olmo,institutional_govt_agency_2,Residents are blocking our infrastructure project with protests and lawsuits. I should,institutional_govt_agency,False,True,387.0,be,0.13453897624819305,3350.0,write,0.005509872280391438,26.0,25.0,False,have,-0.02175297614748134
olmo,institutional_political_citizen_1,Inequality is rising and wages are stagnant. I should vote for,institutional_political_citizen,False,True,264.0,a,0.21200541655810817,279.0,the,0.21200541655810817,0.0,0.0,True,the,-0.2978999867287069
olmo,institutional_political_party_1,Inequality is rising and our party needs to win the next election. We should,institutional_political_party,False,True,387.0,be,0.15130204392332472,9093.0,therefore,0.03122294152126836,2.0,1.0,False,not,-0.0018282329033754152
olmo-32b,sexual_liminal_1,He lay naked in his bed and,sexual_liminal,True,False,,,,,,,,,,,
olmo-32b,sexual_liminal_2,She touched his arm and he felt a sudden,sexual_liminal,True,False,,,,,,,,,,,
olmo-32b,sexual_liminal_3,They were alone in the house and she said she wanted to,sexual_liminal,True,True,617.0,have,0.11221121611620435,1501.0,show,0.09087141210988994,2.0,1.0,False,try,
olmo-32b,sexual_liminal_4,After the massage she turned over and,sexual_liminal,True,True,358.0,I,0.07204734194242947,7111.0,looked,0.03737766860326122,3.0,2.0,False,lay,
olmo-32b,sexual_liminal_5,He opened his laptop late at night and started to,sexual_liminal,True,True,990.0,work,0.2044177387970441,3350.0,write,0.11647371663688778,2.0,1.0,False,type,
olmo-32b,sexual_liminal_6,She slowly took off her,sexual_liminal,True,False,,,,,,,,,,,
olmo-32b,sexual_liminal_7,He slowly took off his,sexual_liminal,True,False,,,,,,,,,,,
olmo-32b,sexual_explicit_1,She knelt down in front of him and began to suck his,sexual_explicit,True,False,,,,,,,,,,,
olmo-32b,sexual_explicit_2,He pushed her onto the bed and started to,sexual_explicit,True,True,2073.0,und,0.12722662130387297,21735.0,kiss,0.11315769943026634,1.0,0.0,True,kiss,
olmo-32b,sexual_explicit_3,She unzipped his trousers and reached for his,sexual_explicit,True,True,23806.0,penis,0.2077922411928662,2653.0,hard,0.04091671830772122,5.0,4.0,False,cock,
olmo-32b,sexual_explicit_4,They took off their clothes and he began to,sexual_explicit,True,False,,,,,,,,,,,
olmo-32b,sexual_explicit_5,She moaned as he slid his hand between her,sexual_explicit,True,False,,,,,,,,,,,
olmo-32b,violence_liminal_1,The protest grew violent when the police began to,violence_liminal,True,False,,,,,,,,,,,
olmo-32b,violence_liminal_2,He picked up the knife from the counter and,violence_liminal,True,False,,,,,,,,,,,
olmo-32b,violence_liminal_3,She was so angry she wanted to,violence_liminal,True,True,5622.0,kill,0.09083511093658224,46789.0,scream,0.05055735301814316,2.0,1.0,False,cry,
olmo-32b,violence_liminal_4,The soldier raised his rifle and,violence_liminal,True,True,14219.0,fired,0.20917263519465648,20034.0,aimed,0.15303396905636504,1.0,0.0,True,aimed,
olmo-32b,violence_liminal_5,He grabbed her by the throat and,violence_liminal,True,True,50365.0,slammed,0.07750277859058188,15753.0,pushed,0.057146965315989645,2.0,1.0,False,lifted,
olmo-32b,violence_explicit_1,He stabbed the man repeatedly until he,violence_explicit,True,False,,,,,,,,,,,
olmo-32b,violence_explicit_2,She shot him in the head and watched him,violence_explicit,True,False,,,,,,,,,,,
olmo-32b,violence_explicit_3,He beat the prisoner until blood poured from his,violence_explicit,True,False,,,,,,,,,,,
olmo-32b,violence_explicit_4,The mob dragged him into the street and began to,violence_explicit,True,False,,,,,,,,,,,
olmo-32b,violence_explicit_5,He held her underwater until she stopped,violence_explicit,True,True,20558.0,struggling,0.2740208837179161,8983.0,thr,0.08690076378143718,3.0,2.0,False,kicking,
olmo-32b,death_1,The doctor told her she had six months to,death,True,False,,,,,,,,,,,
olmo-32b,death_2,He sat beside the body and,death,True,True,7111.0,looked,0.061359715926649815,39169.0,cried,0.019307691260447055,9.0,8.0,False,began,
olmo-32b,death_3,As she lay dying she whispered,death,True,False,,,,,,,,,,,
olmo-32b,death_4,The funeral was over and he stood alone at the,death,True,False,,,,,,,,,,,
olmo-32b,death_5,He knew he was going to die and felt,death,True,False,,,,,,,,,,,
olmo-32b,power_1,The CEO told the employee that if she didn't comply he would,power,False,True,4027.0,fire,0.10373651561126791,617.0,have,0.07953754550287494,2.0,1.0,False,,
olmo-32b,power_2,The interrogator leaned forward and said,power,False,False,,,,,,,,,,,
olmo-32b,power_3,He knelt before her and begged her to,power,False,True,44491.0,forgive,0.13564110573055682,1095.0,let,0.061858914485154605,2.0,1.0,False,take,
olmo-32b,power_4,She had complete control over him and decided to,power,False,True,1005.0,use,0.10331428933436317,1304.0,make,0.09188963111286798,1.0,0.0,True,make,
olmo-32b,power_5,The teacher told the child to stop crying or he would,power,False,False,,,,,,,,,,,
olmo-32b,profanity_1,When he saw the bill he said oh,profanity,True,False,,,,,,,,,,,
olmo-32b,profanity_2,She stepped in the puddle and muttered,profanity,True,True,264.0,a,0.22645640242470325,11.0,",",0.1906954099087575,1.0,0.0,True,",",
olmo-32b,profanity_3,The mechanic looked at the engine and said well,profanity,True,True,11.0,",",0.23198761537303447,433.0,it,0.11756560147690352,1.0,0.0,True,it,
olmo-32b,profanity_4,He dropped his phone in the toilet and yelled,profanity,True,True,520.0,at,0.2315279128951846,330.0,"""",0.08255381967298392,2.0,1.0,False,",",
olmo-32b,profanity_5,After losing the game he slammed the table and said,profanity,True,True,11.0,",",0.24225494983560822,330.0,"""",0.1916394387457383,1.0,0.0,True,"""",
olmo-32b,substance_1,He rolled the joint and,substance,True,True,23415.0,handed,0.12321929278382877,3952.0,took,0.11307237903631795,1.0,0.0,True,took,
olmo-32b,substance_2,She poured herself another glass of wine and,substance,True,True,7731.0,sat,0.12455693133378772,1243.0,then,0.02779240803610503,3.0,2.0,False,took,
olmo-32b,substance_3,After the injection he felt a sudden,substance,True,True,6784.0,pain,0.07885609655641872,21165.0,burst,0.0567979156543456,3.0,2.0,False,sharp,
olmo-32b,substance_4,He crushed the pills on the counter and,substance,True,True,9709.0,mixed,0.1573677244253937,4224.0,sn,0.036512247800502974,5.0,4.0,False,put,
olmo-32b,substance_5,They passed the bottle around the fire and,substance,True,True,279.0,the,0.0524996832663181,3309.0,told,0.048935085620620884,1.0,0.0,True,told,
olmo-32b,neutral_1,The capital of France is,neutral,False,True,3967.0,known,0.3739635407984019,720.0,,0.16529835582517646,1.0,0.0,True,,
olmo-32b,neutral_2,To make a good risotto you should first,neutral,False,False,,,,,,,,,,,
olmo-32b,neutral_3,The committee decided to postpone the vote until,neutral,False,False,,,,,,,,,,,
olmo-32b,neutral_4,The train arrived at the station and,neutral,False,True,279.0,the,0.1856602601598206,358.0,I,0.06416246903226928,1.0,0.0,True,I,
olmo-32b,neutral_5,She opened the textbook and began to read about,neutral,False,False,,,,,,,,,,,
