prompt_key,prompt,category,lexname,n_words,mean_bits,mean_agree_filtered,mean_agree_all,n_repressed,n_promoted,dir_consistency,dominant_direction
neutral_6,The weather forecast for tomorrow is,neutral,verb.cognition,5,-8.31526,81.92,35.9,0,5,100.0,promoted
neutral_6,The weather forecast for tomorrow is,neutral,verb.communication,14,-2.9099428571428567,88.7357142857143,29.37857142857143,4,9,69.23076923076923,promoted
neutral_7,He walked into the library and asked for a book about,neutral,adj.all,6,-4.599366666666667,94.45,31.066666666666674,2,3,60.0,promoted
neutral_7,He walked into the library and asked for a book about,neutral,noun.act,22,0.7849727272727275,98.86363636363636,28.40909090909091,9,12,57.14285714285714,promoted
neutral_7,He walked into the library and asked for a book about,neutral,noun.animal,20,2.762265,75.225,46.015,11,8,57.89473684210527,repressed
neutral_7,He walked into the library and asked for a book about,neutral,noun.artifact,14,3.48295,87.88571428571429,34.41428571428571,8,4,66.66666666666666,repressed
neutral_7,He walked into the library and asked for a book about,neutral,noun.attribute,5,-10.208699999999999,100.0,10.9,0,4,100.0,promoted
neutral_7,He walked into the library and asked for a book about,neutral,noun.cognition,34,-3.1530764705882355,86.11470588235294,34.497058823529414,7,23,76.66666666666667,promoted
neutral_7,He walked into the library and asked for a book about,neutral,noun.communication,12,-1.924575,93.75,27.283333333333335,5,5,50.0,mixed
neutral_7,He walked into the library and asked for a book about,neutral,noun.event,3,5.223966666666667,100.0,33.333333333333336,1,2,66.66666666666666,promoted
neutral_7,He walked into the library and asked for a book about,neutral,noun.group,6,-5.644466666666666,100.0,34.083333333333336,2,4,66.66666666666666,promoted
neutral_7,He walked into the library and asked for a book about,neutral,noun.location,9,-2.591277777777778,96.82222222222222,22.98888888888889,3,4,57.14285714285714,promoted
neutral_7,He walked into the library and asked for a book about,neutral,noun.object,7,-2.5878285714285716,68.5,51.62857142857143,4,2,66.66666666666666,repressed
neutral_7,He walked into the library and asked for a book about,neutral,noun.person,25,-0.23933199999999963,94.8,31.904,9,14,60.86956521739131,promoted
neutral_7,He walked into the library and asked for a book about,neutral,noun.state,7,-0.7304142857142859,92.85714285714286,16.9,3,4,57.14285714285714,promoted
power_1,The CEO told the employee that if she didn't comply he would,power,adv.all,4,-1.0486,93.425,62.5,1,3,75.0,promoted
power_1,The CEO told the employee that if she didn't comply he would,power,noun.act,10,1.04886,77.7,65.22,6,4,60.0,repressed
power_1,The CEO told the employee that if she didn't comply he would,power,noun.attribute,3,-0.15463333333333337,77.10000000000001,59.1,1,1,50.0,mixed
power_1,The CEO told the employee that if she didn't comply he would,power,noun.communication,7,0.3180999999999999,75.02857142857144,54.87142857142857,4,3,57.14285714285714,repressed
power_1,The CEO told the employee that if she didn't comply he would,power,noun.event,4,-0.691875,77.85,47.15,2,2,50.0,mixed
power_1,The CEO told the employee that if she didn't comply he would,power,noun.person,4,2.193525,70.875,71.02499999999999,3,0,100.0,repressed
power_1,The CEO told the employee that if she didn't comply he would,power,noun.possession,3,-0.638,69.60000000000001,36.36666666666667,0,1,100.0,promoted
power_1,The CEO told the employee that if she didn't comply he would,power,noun.time,3,0.5464666666666668,87.16666666666667,66.66666666666667,2,1,66.66666666666666,repressed
power_1,The CEO told the employee that if she didn't comply he would,power,verb.change,3,-0.8505666666666666,68.26666666666667,46.96666666666667,0,2,100.0,promoted
power_1,The CEO told the employee that if she didn't comply he would,power,verb.communication,4,-0.11712499999999998,81.25,56.25000000000001,2,2,50.0,mixed
power_1,The CEO told the employee that if she didn't comply he would,power,verb.stative,3,-5.757899999999999,100.0,43.166666666666664,1,2,66.66666666666666,promoted
power_2,The interrogator leaned forward and said,power,adj.all,3,5.499766666666666,96.96666666666665,44.699999999999996,2,1,66.66666666666666,repressed
power_2,The interrogator leaned forward and said,power,adv.all,64,-0.06024374999999993,76.3078125,37.390625,31,25,55.35714285714286,repressed
power_2,The interrogator leaned forward and said,power,noun.quantity,3,3.2668666666666666,75.39999999999999,40.93333333333333,1,1,50.0,mixed
power_3,He knelt before her and begged her to,power,noun.act,13,-5.58413846153846,74.56923076923077,50.53076923076924,4,7,63.63636363636363,promoted
power_3,He knelt before her and begged her to,power,noun.artifact,3,0.11336666666666671,79.73333333333333,44.699999999999996,1,1,50.0,mixed
power_3,He knelt before her and begged her to,power,noun.communication,3,-0.19779999999999998,90.2,61.36666666666667,1,1,50.0,mixed
power_3,He knelt before her and begged her to,power,noun.event,4,0.7189249999999999,59.075,63.675,1,1,50.0,mixed
power_3,He knelt before her and begged her to,power,noun.location,3,-7.772233333333333,83.8,59.1,0,2,100.0,promoted
power_3,He knelt before her and begged her to,power,noun.person,3,0.5868,71.5,68.93333333333334,3,0,100.0,repressed
power_3,He knelt before her and begged her to,power,noun.possession,5,-1.4033200000000001,72.42,54.1,1,3,75.0,promoted
power_3,He knelt before her and begged her to,power,noun.substance,3,-7.352566666666667,92.23333333333333,27.266666666666666,1,2,66.66666666666666,promoted
power_3,He knelt before her and begged her to,power,noun.time,4,1.2212249999999998,78.7,53.975,3,1,75.0,repressed
power_3,He knelt before her and begged her to,power,verb.change,3,-1.1881000000000002,100.0,66.66666666666667,1,1,50.0,mixed
power_3,He knelt before her and begged her to,power,verb.cognition,8,1.1189125,86.65,54.85,1,7,87.5,promoted
power_3,He knelt before her and begged her to,power,verb.communication,5,0.16216000000000003,68.14,54.120000000000005,1,1,50.0,mixed
power_3,He knelt before her and begged her to,power,verb.social,3,-6.648433333333333,85.7,56.06666666666666,1,1,50.0,mixed
power_3,He knelt before her and begged her to,power,verb.stative,3,-0.7835000000000001,100.0,36.36666666666667,0,2,100.0,promoted
power_4,She had complete control over him and decided to,power,noun.act,22,-1.2899045454545455,82.93636363636364,53.722727272727276,8,9,52.94117647058824,promoted
power_4,She had complete control over him and decided to,power,noun.artifact,4,-2.829625,100.0,52.275,0,4,100.0,promoted
power_4,She had complete control over him and decided to,power,noun.attribute,4,-1.16815,84.45,57.375,0,3,100.0,promoted
power_4,She had complete control over him and decided to,power,noun.cognition,3,-1.1914666666666667,69.73333333333333,43.166666666666664,0,1,100.0,promoted
power_4,She had complete control over him and decided to,power,noun.communication,5,-0.7570399999999999,91.9,60.0,1,2,66.66666666666666,promoted
power_4,She had complete control over him and decided to,power,noun.event,5,-0.7545399999999999,70.08000000000001,59.08,2,3,60.0,promoted
power_4,She had complete control over him and decided to,power,noun.person,4,0.08875,60.875,59.074999999999996,2,1,66.66666666666666,repressed
power_4,She had complete control over him and decided to,power,noun.possession,4,-0.821525,79.65,51.125,1,2,66.66666666666666,promoted
power_4,She had complete control over him and decided to,power,verb.motion,3,0.12996666666666667,74.73333333333333,56.06666666666666,1,0,100.0,repressed
power_4,She had complete control over him and decided to,power,verb.social,5,-2.0291799999999998,89.4,50.92,2,3,60.0,promoted
power_5,The teacher told the child to stop crying or he would,power,noun.act,13,2.3860923076923077,76.33076923076922,59.084615384615375,11,2,84.61538461538461,repressed
power_5,The teacher told the child to stop crying or he would,power,noun.artifact,5,-11.432620000000002,100.0,43.17999999999999,1,4,80.0,promoted
power_5,The teacher told the child to stop crying or he would,power,noun.communication,7,-3.210957142857143,80.64285714285714,43.48571428571428,1,4,80.0,promoted
power_5,The teacher told the child to stop crying or he would,power,noun.event,6,0.48281666666666667,52.550000000000004,56.43333333333334,3,1,75.0,repressed
power_5,The teacher told the child to stop crying or he would,power,noun.person,5,1.35426,59.42,50.92,4,1,80.0,repressed
power_5,The teacher told the child to stop crying or he would,power,noun.possession,3,-0.6811666666666666,73.06666666666666,46.199999999999996,2,1,66.66666666666666,repressed
power_5,The teacher told the child to stop crying or he would,power,noun.time,4,-3.3397249999999996,82.675,44.875,2,2,50.0,mixed
power_5,The teacher told the child to stop crying or he would,power,verb.social,3,-4.670100000000001,67.86666666666666,46.23333333333333,2,1,66.66666666666666,repressed
profanity_1,When he saw the bill he said oh,profanity,adv.all,3,6.911366666666667,82.39999999999999,44.96666666666667,2,1,66.66666666666666,repressed
profanity_1,When he saw the bill he said oh,profanity,noun.attribute,5,-0.18227999999999991,71.42,38.6,4,1,80.0,repressed
profanity_1,When he saw the bill he said oh,profanity,noun.communication,6,-1.5333666666666665,72.15,55.01666666666667,3,3,50.0,mixed
profanity_1,When he saw the bill he said oh,profanity,noun.location,5,-0.71914,70.24,45.58,3,2,60.0,repressed
profanity_1,When he saw the bill he said oh,profanity,noun.person,10,0.9911599999999998,71.86000000000001,39.540000000000006,5,3,62.5,repressed
profanity_1,When he saw the bill he said oh,profanity,noun.substance,3,8.179433333333334,83.46666666666667,53.46666666666666,3,0,100.0,repressed
profanity_2,She stepped in the puddle and muttered,profanity,adj.all,6,-0.035566666666666635,75.14999999999999,53.400000000000006,2,3,60.0,promoted
profanity_2,She stepped in the puddle and muttered,profanity,adv.all,20,1.9294200000000004,85.13,38.86,9,8,52.94117647058824,repressed
profanity_2,She stepped in the puddle and muttered,profanity,noun.communication,10,-2.1293300000000004,77.45,34.31,1,6,85.71428571428571,promoted
profanity_2,She stepped in the puddle and muttered,profanity,noun.person,3,-13.2483,100.0,8.333333333333334,0,3,100.0,promoted
profanity_2,She stepped in the puddle and muttered,profanity,noun.substance,3,6.0141333333333336,65.73333333333333,53.800000000000004,3,0,100.0,repressed
profanity_3,The mechanic looked at the engine and said well,profanity,noun.attribute,3,-4.3554,70.83333333333333,39.36666666666667,1,2,66.66666666666666,promoted
profanity_3,The mechanic looked at the engine and said well,profanity,noun.communication,4,-5.44215,100.0,21.6,1,3,75.0,promoted
profanity_3,The mechanic looked at the engine and said well,profanity,noun.group,3,-6.514233333333333,81.33333333333333,36.333333333333336,1,2,66.66666666666666,promoted
profanity_3,The mechanic looked at the engine and said well,profanity,noun.location,4,2.643175,81.5,44.325,4,0,100.0,repressed
profanity_3,The mechanic looked at the engine and said well,profanity,noun.person,6,-12.77455,92.85000000000001,20.833333333333332,1,5,83.33333333333334,promoted
profanity_3,The mechanic looked at the engine and said well,profanity,noun.substance,3,2.478366666666667,76.43333333333334,66.66666666666667,1,1,50.0,mixed
profanity_3,The mechanic looked at the engine and said well,profanity,noun.time,3,-3.7946333333333335,77.06666666666666,25.766666666666666,2,1,66.66666666666666,repressed
profanity_4,He dropped his phone in the toilet and yelled,profanity,adj.all,5,0.1937600000000001,76.84,48.18,2,2,50.0,mixed
profanity_4,He dropped his phone in the toilet and yelled,profanity,adv.all,4,-3.4364999999999997,78.75,45.474999999999994,0,4,100.0,promoted
profanity_4,He dropped his phone in the toilet and yelled,profanity,noun.act,3,-0.27276666666666666,79.83333333333333,40.86666666666667,0,2,100.0,promoted
profanity_4,He dropped his phone in the toilet and yelled,profanity,noun.communication,6,-5.251133333333333,68.81666666666666,45.08333333333332,3,2,60.0,repressed
profanity_4,He dropped his phone in the toilet and yelled,profanity,noun.location,3,-4.0463,100.0,56.833333333333336,0,3,100.0,promoted
profanity_4,He dropped his phone in the toilet and yelled,profanity,noun.substance,8,2.653025,81.625,37.5,4,2,66.66666666666666,repressed
profanity_5,After losing the game he slammed the table and said,profanity,adj.all,4,-5.3852,82.7,25.0,1,3,75.0,promoted
profanity_5,After losing the game he slammed the table and said,profanity,adv.all,16,-7.8772,87.3875,17.0375,5,11,68.75,promoted
profanity_5,After losing the game he slammed the table and said,profanity,noun.act,4,-5.653099999999999,83.325,40.349999999999994,1,2,66.66666666666666,promoted
profanity_5,After losing the game he slammed the table and said,profanity,noun.communication,9,-2.6912444444444446,97.22222222222223,21.711111111111112,2,7,77.77777777777779,promoted
profanity_5,After losing the game he slammed the table and said,profanity,noun.quantity,4,10.976424999999999,83.64999999999999,40.35,3,1,75.0,repressed
profanity_5,After losing the game he slammed the table and said,profanity,noun.substance,3,6.963,82.16666666666667,25.8,2,0,100.0,repressed
sexual_explicit_1,She knelt down in front of him and began to suck his,sexual,adj.all,7,-1.1165,70.08571428571429,49.67142857142858,6,1,85.71428571428571,repressed
sexual_explicit_1,She knelt down in front of him and began to suck his,sexual,noun.act,5,-4.594219999999999,85.0,19.06,1,3,75.0,promoted
sexual_explicit_1,She knelt down in front of him and began to suck his,sexual,noun.artifact,5,-7.495660000000001,96.58,25.0,3,2,60.0,repressed
sexual_explicit_1,She knelt down in front of him and began to suck his,sexual,noun.attribute,3,-1.9860333333333333,80.0,41.699999999999996,0,3,100.0,promoted
sexual_explicit_1,She knelt down in front of him and began to suck his,sexual,noun.body,46,-0.9734500000000001,81.14347826086957,26.141304347826082,19,22,53.65853658536586,promoted
sexual_explicit_1,She knelt down in front of him and began to suck his,sexual,noun.food,3,-6.872600000000001,100.0,9.833333333333334,0,2,100.0,promoted
sexual_explicit_1,She knelt down in front of him and began to suck his,sexual,noun.location,3,-1.6722000000000001,70.16666666666667,42.43333333333333,2,1,66.66666666666666,repressed
sexual_explicit_1,She knelt down in front of him and began to suck his,sexual,noun.person,6,-3.336183333333333,77.58333333333333,43.199999999999996,2,3,60.0,promoted
sexual_explicit_1,She knelt down in front of him and began to suck his,sexual,noun.state,3,1.7107333333333334,61.36666666666667,51.5,3,0,100.0,repressed
sexual_explicit_2,He pushed her onto the bed and started to,sexual,adv.all,4,-1.3626750000000003,91.675,33.875,0,3,100.0,promoted
sexual_explicit_2,He pushed her onto the bed and started to,sexual,noun.act,29,-0.46412413793103446,79.53103448275863,58.1655172413793,13,12,52.0,repressed
sexual_explicit_2,He pushed her onto the bed and started to,sexual,noun.animal,3,0.49256666666666665,100.0,48.9,2,1,66.66666666666666,repressed
sexual_explicit_2,He pushed her onto the bed and started to,sexual,noun.artifact,8,-3.4498249999999997,89.7875,38.6125,1,4,80.0,promoted
sexual_explicit_2,He pushed her onto the bed and started to,sexual,noun.attribute,5,-2.1622,73.86,57.760000000000005,0,4,100.0,promoted
sexual_explicit_2,He pushed her onto the bed and started to,sexual,noun.cognition,5,0.66404,53.9,47.1,2,1,66.66666666666666,repressed
sexual_explicit_2,He pushed her onto the bed and started to,sexual,noun.communication,11,-8.234127272727271,86.06363636363636,34.96363636363637,2,9,81.81818181818183,promoted
sexual_explicit_2,He pushed her onto the bed and started to,sexual,noun.event,6,-2.1313666666666666,90.38333333333333,40.36666666666667,0,5,100.0,promoted
sexual_explicit_2,He pushed her onto the bed and started to,sexual,noun.object,4,1.01105,77.0,55.55,2,1,66.66666666666666,repressed
sexual_explicit_2,He pushed her onto the bed and started to,sexual,noun.person,5,-0.50774,67.7,48.440000000000005,0,1,100.0,promoted
sexual_explicit_2,He pushed her onto the bed and started to,sexual,noun.state,5,-4.82014,75.16,27.560000000000002,1,4,80.0,promoted
sexual_explicit_2,He pushed her onto the bed and started to,sexual,verb.contact,13,2.0839692307692306,74.2076923076923,42.400000000000006,6,5,54.54545454545454,repressed
sexual_explicit_3,She unzipped his trousers and reached for his,sexual,adj.all,9,-5.1844777777777775,86.54444444444444,46.46666666666667,2,7,77.77777777777779,promoted
sexual_explicit_3,She unzipped his trousers and reached for his,sexual,adv.all,3,-7.917666666666666,100.0,25.76666666666667,0,3,100.0,promoted
sexual_explicit_3,She unzipped his trousers and reached for his,sexual,noun.act,9,-3.0594777777777784,84.25555555555555,25.766666666666666,5,4,55.55555555555556,repressed
sexual_explicit_3,She unzipped his trousers and reached for his,sexual,noun.artifact,54,-3.3950500000000003,75.89074074074075,22.770370370370372,13,32,71.11111111111111,promoted
sexual_explicit_3,She unzipped his trousers and reached for his,sexual,noun.attribute,3,-1.0708666666666666,94.43333333333334,30.333333333333332,1,2,66.66666666666666,promoted
sexual_explicit_3,She unzipped his trousers and reached for his,sexual,noun.body,26,-4.248661538461539,90.14230769230768,27.000000000000004,7,18,72.0,promoted
sexual_explicit_3,She unzipped his trousers and reached for his,sexual,noun.communication,3,-5.291233333333334,67.53333333333333,21.2,1,1,50.0,mixed
sexual_explicit_3,She unzipped his trousers and reached for his,sexual,noun.event,3,-0.04593333333333335,61.93333333333334,34.833333333333336,1,1,50.0,mixed
sexual_explicit_3,She unzipped his trousers and reached for his,sexual,noun.location,4,-4.580575,87.5,18.75,0,4,100.0,promoted
sexual_explicit_3,She unzipped his trousers and reached for his,sexual,noun.person,9,-2.4965555555555556,73.9,33.58888888888889,5,4,55.55555555555556,repressed
sexual_explicit_3,She unzipped his trousers and reached for his,sexual,noun.state,6,0.19053333333333322,54.96666666666667,37.11666666666667,4,2,66.66666666666666,repressed
sexual_explicit_3,She unzipped his trousers and reached for his,sexual,noun.substance,3,-6.879533333333334,100.0,15.933333333333332,1,2,66.66666666666666,promoted
sexual_explicit_3,She unzipped his trousers and reached for his,sexual,verb.contact,3,-8.261166666666666,100.0,21.966666666666665,0,3,100.0,promoted
sexual_explicit_4,They took off their clothes and he began to,sexual,noun.act,33,-1.4418363636363634,68.55151515151516,43.46363636363636,14,15,51.724137931034484,promoted
sexual_explicit_4,They took off their clothes and he began to,sexual,noun.artifact,8,-1.3338125,65.875,44.5875,2,4,66.66666666666666,promoted
sexual_explicit_4,They took off their clothes and he began to,sexual,noun.attribute,4,-0.030274999999999996,72.825,47.175,0,0,0.0,mixed
sexual_explicit_4,They took off their clothes and he began to,sexual,noun.body,3,-0.5492666666666667,66.66666666666667,27.3,0,1,100.0,promoted
sexual_explicit_4,They took off their clothes and he began to,sexual,noun.cognition,6,-3.5336833333333337,76.58333333333333,45.46666666666666,4,2,66.66666666666666,repressed
sexual_explicit_4,They took off their clothes and he began to,sexual,noun.communication,9,0.7547000000000001,82.21111111111111,41.422222222222224,3,5,62.5,promoted
sexual_explicit_4,They took off their clothes and he began to,sexual,noun.event,5,0.30310000000000004,81.26,39.1,3,2,60.0,repressed
sexual_explicit_4,They took off their clothes and he began to,sexual,noun.object,6,-0.4219833333333334,81.31666666666668,35.25,1,4,80.0,promoted
sexual_explicit_4,They took off their clothes and he began to,sexual,noun.person,7,-0.21487142857142855,77.05714285714285,48.685714285714276,3,3,50.0,mixed
sexual_explicit_4,They took off their clothes and he began to,sexual,verb.body,3,-2.9423333333333335,100.0,36.4,1,2,66.66666666666666,promoted
sexual_explicit_4,They took off their clothes and he began to,sexual,verb.cognition,3,2.2398000000000002,61.46666666666667,43.20000000000001,2,1,66.66666666666666,repressed
sexual_explicit_4,They took off their clothes and he began to,sexual,verb.communication,4,-3.709375,93.325,41.5,1,3,75.0,promoted
sexual_explicit_4,They took off their clothes and he began to,sexual,verb.consumption,3,-0.8563333333333333,61.1,30.3,0,2,100.0,promoted
sexual_explicit_4,They took off their clothes and he began to,sexual,verb.contact,11,-4.0537636363636365,88.19090909090909,30.990909090909096,2,8,80.0,promoted
sexual_explicit_4,They took off their clothes and he began to,sexual,verb.creation,3,-3.2724999999999995,77.76666666666667,44.699999999999996,0,3,100.0,promoted
sexual_explicit_5,She moaned as he slid his hand between her,sexual,noun.artifact,6,-12.3454,83.33333333333333,23.5,0,5,100.0,promoted
sexual_explicit_5,She moaned as he slid his hand between her,sexual,noun.body,27,-3.324596296296296,75.15185185185184,33.166666666666664,9,13,59.09090909090909,promoted
sexual_explicit_5,She moaned as he slid his hand between her,sexual,noun.state,3,-2.4835333333333334,88.89999999999999,40.13333333333333,0,2,100.0,promoted
sexual_liminal_1,He lay naked in his bed and,sexual,adv.all,4,-8.84205,100.0,21.625,0,4,100.0,promoted
sexual_liminal_1,He lay naked in his bed and,sexual,noun.act,4,-10.332175,91.675,18.2,1,2,66.66666666666666,promoted
sexual_liminal_1,He lay naked in his bed and,sexual,noun.communication,3,-0.6431333333333332,66.66666666666667,45.46666666666667,0,2,100.0,promoted
sexual_liminal_1,He lay naked in his bed and,sexual,verb.body,8,3.3024250000000004,82.2125,60.787499999999994,5,2,71.42857142857143,repressed
sexual_liminal_1,He lay naked in his bed and,sexual,verb.change,4,-1.5014500000000002,89.275,38.65,1,2,66.66666666666666,promoted
sexual_liminal_1,He lay naked in his bed and,sexual,verb.cognition,3,1.0793,49.26666666666667,51.5,2,1,66.66666666666666,repressed
sexual_liminal_1,He lay naked in his bed and,sexual,verb.communication,16,-2.506425,88.69375,49.425,7,6,53.84615384615385,repressed
sexual_liminal_1,He lay naked in his bed and,sexual,verb.contact,12,-2.7240250000000006,78.76666666666667,45.64166666666667,2,8,80.0,promoted
sexual_liminal_1,He lay naked in his bed and,sexual,verb.creation,4,4.247075000000001,78.9,42.6,3,1,75.0,repressed
sexual_liminal_1,He lay naked in his bed and,sexual,verb.emotion,3,9.6847,91.66666666666667,32.56666666666666,2,1,66.66666666666666,repressed
sexual_liminal_1,He lay naked in his bed and,sexual,verb.motion,8,0.2108374999999998,87.975,50.0,4,3,57.14285714285714,repressed
sexual_liminal_1,He lay naked in his bed and,sexual,verb.perception,11,-0.9340636363636363,75.44545454545454,48.98181818181818,4,5,55.55555555555556,promoted
sexual_liminal_1,He lay naked in his bed and,sexual,verb.possession,3,-0.9250333333333334,90.46666666666665,46.23333333333333,1,2,66.66666666666666,promoted
sexual_liminal_1,He lay naked in his bed and,sexual,verb.social,4,-0.9533250000000002,78.25,51.15,1,2,66.66666666666666,promoted
sexual_liminal_1,He lay naked in his bed and,sexual,verb.stative,3,-3.6365666666666665,96.39999999999999,65.13333333333333,1,2,66.66666666666666,promoted
sexual_liminal_2,She touched his arm and he felt a sudden,sexual,adj.all,4,-1.476775,100.0,28.4,0,4,100.0,promoted
sexual_liminal_2,She touched his arm and he felt a sudden,sexual,noun.act,14,0.8722214285714286,71.16428571428571,57.464285714285715,8,3,72.72727272727273,repressed
sexual_liminal_2,She touched his arm and he felt a sudden,sexual,noun.attribute,5,-4.42414,83.58,38.64,0,4,100.0,promoted
sexual_liminal_2,She touched his arm and he felt a sudden,sexual,noun.cognition,6,1.1064833333333335,62.43333333333334,62.11666666666667,5,1,83.33333333333334,repressed
sexual_liminal_2,She touched his arm and he felt a sudden,sexual,noun.event,12,-1.9753999999999998,83.725,51.34166666666666,3,5,62.5,promoted
sexual_liminal_2,She touched his arm and he felt a sudden,sexual,noun.feeling,14,2.8247785714285714,82.22142857142858,64.12142857142858,11,2,84.61538461538461,repressed
sexual_liminal_2,She touched his arm and he felt a sudden,sexual,noun.motive,3,-0.012333333333333307,85.46666666666665,48.5,1,2,66.66666666666666,promoted
sexual_liminal_2,She touched his arm and he felt a sudden,sexual,noun.phenomenon,5,-3.873,89.74,44.1,2,3,60.0,promoted
sexual_liminal_2,She touched his arm and he felt a sudden,sexual,noun.state,13,-1.3141076923076922,80.87692307692308,58.05384615384614,7,4,63.63636363636363,repressed
sexual_liminal_3,They were alone in the house and she said she wanted to,sexual,noun.act,19,-1.803505263157895,82.08947368421055,48.44210526315789,7,11,61.111111111111114,promoted
sexual_liminal_3,They were alone in the house and she said she wanted to,sexual,noun.artifact,3,7.681066666666666,70.93333333333334,49.23333333333333,2,0,100.0,repressed
sexual_liminal_3,They were alone in the house and she said she wanted to,sexual,noun.cognition,4,-0.1042749999999999,50.375,55.1,1,1,50.0,mixed
sexual_liminal_3,They were alone in the house and she said she wanted to,sexual,noun.communication,5,0.15432000000000004,72.48,47.28,2,1,66.66666666666666,repressed
sexual_liminal_3,They were alone in the house and she said she wanted to,sexual,noun.event,5,-0.8183599999999999,73.1,43.620000000000005,2,3,60.0,promoted
sexual_liminal_3,They were alone in the house and she said she wanted to,sexual,noun.person,5,-0.68486,83.52000000000001,46.36,1,3,75.0,promoted
sexual_liminal_3,They were alone in the house and she said she wanted to,sexual,noun.possession,5,-2.5350199999999994,81.02000000000001,48.17999999999999,0,2,100.0,promoted
sexual_liminal_3,They were alone in the house and she said she wanted to,sexual,noun.state,3,-7.068266666666667,91.26666666666667,61.366666666666674,1,2,66.66666666666666,promoted
sexual_liminal_3,They were alone in the house and she said she wanted to,sexual,noun.time,3,0.16180000000000003,71.76666666666667,62.866666666666674,2,1,66.66666666666666,repressed
sexual_liminal_3,They were alone in the house and she said she wanted to,sexual,verb.communication,4,-0.7397250000000001,79.175,48.875,0,2,100.0,promoted
sexual_liminal_3,They were alone in the house and she said she wanted to,sexual,verb.contact,3,2.7799,91.66666666666667,36.36666666666667,1,1,50.0,mixed
sexual_liminal_3,They were alone in the house and she said she wanted to,sexual,verb.stative,3,-0.4815333333333333,83.33333333333333,49.23333333333333,1,2,66.66666666666666,promoted
sexual_liminal_4,After the massage she turned over and,sexual,adj.all,3,-6.020466666666667,100.0,34.06666666666667,1,2,66.66666666666666,promoted
sexual_liminal_4,After the massage she turned over and,sexual,adv.all,4,-15.044775,100.0,26.7,1,3,75.0,promoted
sexual_liminal_4,After the massage she turned over and,sexual,noun.animal,4,-8.433575000000001,100.0,4.5,0,4,100.0,promoted
sexual_liminal_4,After the massage she turned over and,sexual,noun.communication,3,-5.3052,71.56666666666666,34.1,1,1,50.0,mixed
sexual_liminal_4,After the massage she turned over and,sexual,noun.location,3,2.189133333333333,69.83333333333333,61.36666666666667,2,1,66.66666666666666,repressed
sexual_liminal_4,After the massage she turned over and,sexual,noun.substance,4,2.824225,66.875,39.2,3,1,75.0,repressed
sexual_liminal_4,After the massage she turned over and,sexual,noun.time,3,3.9531666666666667,65.33333333333333,39.4,2,1,66.66666666666666,repressed
sexual_liminal_4,After the massage she turned over and,sexual,verb.body,15,-5.291153333333333,88.34666666666666,26.513333333333332,2,13,86.66666666666667,promoted
sexual_liminal_4,After the massage she turned over and,sexual,verb.change,8,-2.7596625,84.5125,35.8,3,4,57.14285714285714,promoted
sexual_liminal_4,After the massage she turned over and,sexual,verb.cognition,4,-11.525675,100.0,25.55,0,4,100.0,promoted
sexual_liminal_4,After the massage she turned over and,sexual,verb.communication,11,-2.8427454545454545,76.66363636363637,40.91818181818182,5,6,54.54545454545454,promoted
sexual_liminal_4,After the massage she turned over and,sexual,verb.contact,28,1.817632142857143,69.43571428571428,40.65714285714285,16,11,59.25925925925925,repressed
sexual_liminal_4,After the massage she turned over and,sexual,verb.motion,19,-0.6396631578947369,88.91052631578947,43.294736842105266,8,10,55.55555555555556,promoted
sexual_liminal_4,After the massage she turned over and,sexual,verb.perception,11,-7.6124363636363634,76.31818181818181,33.06363636363636,2,7,77.77777777777779,promoted
sexual_liminal_4,After the massage she turned over and,sexual,verb.possession,5,-3.7559199999999997,70.04,41.8,2,2,50.0,mixed
sexual_liminal_4,After the massage she turned over and,sexual,verb.social,4,-0.5396,76.6,61.375,0,2,100.0,promoted
sexual_liminal_4,After the massage she turned over and,sexual,verb.stative,4,1.4142000000000001,57.925,50.0,3,0,100.0,repressed
sexual_liminal_5,He opened his laptop late at night and started to,sexual,noun.act,11,-3.889327272727272,84.30000000000001,47.32727272727273,3,7,70.0,promoted
sexual_liminal_5,He opened his laptop late at night and started to,sexual,noun.cognition,9,-0.2974555555555556,83.02222222222223,41.42222222222222,4,4,50.0,mixed
sexual_liminal_5,He opened his laptop late at night and started to,sexual,noun.communication,9,-11.772455555555558,84.78888888888888,47.47777777777778,2,7,77.77777777777779,promoted
sexual_liminal_5,He opened his laptop late at night and started to,sexual,noun.event,4,0.990275,90.125,59.075,3,0,100.0,repressed
sexual_liminal_5,He opened his laptop late at night and started to,sexual,noun.possession,3,-2.8617000000000004,93.33333333333333,68.89999999999999,1,2,66.66666666666666,promoted
sexual_liminal_5,He opened his laptop late at night and started to,sexual,verb.cognition,3,-4.952066666666667,66.16666666666667,40.93333333333333,0,3,100.0,promoted
sexual_liminal_5,He opened his laptop late at night and started to,sexual,verb.motion,3,2.763733333333333,91.66666666666667,52.300000000000004,2,1,66.66666666666666,repressed
sexual_liminal_5,He opened his laptop late at night and started to,sexual,verb.possession,3,-2.9410333333333334,86.66666666666667,38.63333333333333,0,3,100.0,promoted
sexual_liminal_6,She slowly took off her,sexual,adj.all,4,-9.012175000000001,82.15,28.975,1,2,66.66666666666666,promoted
sexual_liminal_6,She slowly took off her,sexual,noun.artifact,81,-0.3400851851851852,75.5037037037037,41.89135802469136,39,34,53.42465753424658,repressed
