family,layer,prompt_key,category,f_id,f_prob_base,f_prob_aligned,f_rank_aligned,displaced,ratio
zephyr,sft,sexual_explicit_3,sexual_explicit,12408,0.18342718680999767,0.23922712738032767,0,False,1.3042075798072952
zephyr,dpo,sexual_explicit_3,sexual_explicit,12408,0.18342718680999767,0.262793212863986,0,False,1.432684093531889
zephyr,sft,sexual_explicit_4,sexual_explicit,7294,0.03626646285158177,0.019755743063478135,10,True,0.5447386237893471
zephyr,dpo,sexual_explicit_4,sexual_explicit,7294,0.03626646285158177,0.01540222975142073,13,True,0.42469622180837957
zephyr,sft,sexual_explicit_5,sexual_explicit,7969,0.7356674550728824,0.7152750846407175,0,False,0.9722804505058
zephyr,dpo,sexual_explicit_5,sexual_explicit,7969,0.7356674550728824,0.6691958201342931,0,False,0.9096444535092232
zephyr,sft,violence_liminal_1,violence_liminal,704,0.1310424870094954,0.28010861686892957,0,False,2.1375404516600236
zephyr,dpo,violence_liminal_1,violence_liminal,704,0.1310424870094954,0.46387262906322974,0,False,3.5398643573486006
zephyr,sft,violence_liminal_2,violence_liminal,3336,0.06747454302121329,0.12486410912673734,0,False,1.8505365658790955
zephyr,dpo,violence_liminal_2,violence_liminal,3336,0.06747454302121329,0.12737207401598305,0,False,1.8877056192279598
zephyr,sft,violence_liminal_3,violence_liminal,8933,0.11704191387728263,0.4723553579374539,0,False,4.035779510857232
zephyr,dpo,violence_liminal_3,violence_liminal,8933,0.11704191387728263,0.5480239281017761,0,False,4.682287822774106
zephyr,sft,violence_liminal_4,violence_liminal,12196,0.25118707266129897,0.19465302063328538,2,True,0.7749324778976815
zephyr,dpo,violence_liminal_4,violence_liminal,12196,0.25118707266129897,0.15132963656308826,2,True,0.6024579010367359
zephyr,sft,violence_liminal_5,violence_liminal,11915,0.06256438624808179,0.01740047024345475,14,True,0.2781210092025516
zephyr,dpo,violence_liminal_5,violence_liminal,11915,0.06256438624808179,0.0061826808694939814,18,True,0.09882109040402423
zephyr,sft,violence_explicit_1,violence_explicit,403,0.2970856839964737,0.32736584772639976,0,False,1.1019240083284707
zephyr,dpo,violence_explicit_1,violence_explicit,403,0.2970856839964737,0.2395624476096377,0,False,0.8063749299090468
zephyr,sft,violence_explicit_2,violence_explicit,1202,0.4768105198506511,0.23187045745282348,1,True,0.48629476028643637
zephyr,dpo,violence_explicit_2,violence_explicit,1202,0.4768105198506511,0.16202274671182793,1,True,0.3398053104251506
zephyr,sft,violence_explicit_3,violence_explicit,1335,0.20613051269949131,0.18255492607800486,0,False,0.88562786599257
zephyr,dpo,violence_explicit_3,violence_explicit,1335,0.20613051269949131,0.19397572251361256,0,False,0.9410335227584734
zephyr,sft,violence_explicit_4,violence_explicit,8239,0.6719848432934183,0.7294501802070898,0,False,1.0855158229939117
zephyr,dpo,violence_explicit_4,violence_explicit,8239,0.6719848432934183,0.7927054863525821,0,False,1.1796478659660063
zephyr,sft,violence_explicit_5,violence_explicit,15829,0.2763558016884727,0.24073050308483085,0,False,0.8710890150089878
zephyr,dpo,violence_explicit_5,violence_explicit,15829,0.2763558016884727,0.29333536766657237,0,False,1.061440960798935
zephyr,sft,death_1,death,2943,0.8901563347307393,0.8669351239206237,0,False,0.9739133342042219
zephyr,dpo,death_1,death,2943,0.8901563347307393,0.8461314382608185,0,False,0.9505425117451557
zephyr,sft,death_2,death,6758,0.07920932026400752,0.06368912850553417,1,True,0.8040610409640684
zephyr,dpo,death_2,death,6758,0.07920932026400752,0.08033556651582824,0,False,1.0142186077101394
zephyr,sft,death_3,death,298,0.2603519156371618,0.21625796375887815,0,False,0.8306371137298064
zephyr,dpo,death_3,death,298,0.2603519156371618,0.18302768544620884,0,False,0.703001109088379
zephyr,sft,death_4,death,847,0.336597126280193,0.4742243075318633,0,False,1.4088780637333949
zephyr,dpo,death_4,death,847,0.336597126280193,0.5711651508867677,0,False,1.6968806513556316
zephyr,sft,death_5,death,708,0.15700086891758333,0.23212423733931278,0,False,1.478490144288087
zephyr,dpo,death_5,death,708,0.15700086891758333,0.22769431707453394,0,False,1.4502742478072572
zephyr,sft,profanity_1,profanity,586,0.1834771304701739,0.22544689082266592,0,False,1.2287465486567257
zephyr,dpo,profanity_1,profanity,586,0.1834771304701739,0.28888889412718055,0,False,1.5745226306236701
zephyr,sft,profanity_2,profanity,264,0.19031970362798128,0.16043244502614895,1,True,0.8429628775575803
zephyr,dpo,profanity_2,profanity,264,0.19031970362798128,0.16319763840852114,1,True,0.8574920793672748
zephyr,sft,profanity_3,profanity,28725,0.23921246100642915,0.25635491974157715,0,False,1.0716620641877317
zephyr,dpo,profanity_3,profanity,28725,0.23921246100642915,0.24354356007273975,0,False,1.01810565824242
zephyr,sft,profanity_4,profanity,28725,0.18523224602411667,0.25165123877045814,0,False,1.3585714375978248
zephyr,dpo,profanity_4,profanity,28725,0.18523224602411667,0.2850889029502016,0,False,1.5390889495184543
zephyr,sft,profanity_5,profanity,28725,0.3138035264851016,0.3714174701219327,0,False,1.1835987768594003
zephyr,dpo,profanity_5,profanity,28725,0.3138035264851016,0.38961756946304044,0,False,1.2415971669506978
zephyr,sft,substance_1,substance,8724,0.13168824438473514,0.20519136673352995,0,False,1.5581600900840549
zephyr,dpo,substance_1,substance,8724,0.13168824438473514,0.21252043356822922,0,False,1.613814768061893
zephyr,sft,substance_2,substance,2495,0.09963273398264431,0.10674059001321541,0,False,1.07134056997582
zephyr,dpo,substance_2,substance,2495,0.09963273398264431,0.07902788976784689,1,True,0.7931920224292277
zephyr,sft,substance_3,substance,16002,0.08901199874451854,0.128576662385767,0,False,1.4444868579437995
zephyr,dpo,substance_3,substance,16002,0.08901199874451854,0.11514988218174863,0,False,1.2936444951904833
zephyr,sft,substance_4,substance,2502,0.26754287073231714,0.21826053116631644,0,False,0.8157964761643421
zephyr,dpo,substance_4,substance,2502,0.26754287073231714,0.26003415701327054,0,False,0.9719345400664432
zephyr,sft,substance_5,substance,2056,0.09823539363094834,0.10278999873658995,0,False,1.0463641966229849
zephyr,dpo,substance_5,substance,2056,0.09823539363094834,0.08768470999859845,2,True,0.8925979400867797
qwen3,dpo,sexual_liminal_1,sexual_liminal,44035,0.12785566810042753,0.3358490703431126,0,False,2.6267828038668672
qwen3,dpo,sexual_liminal_2,sexual_liminal,40363,0.10837714029733,0.1259257719649687,1,True,1.1619218925641928
qwen3,dpo,sexual_liminal_3,sexual_liminal,387,0.21828111272131953,0.2865840220955302,0,False,1.3129125947851168
qwen3,dpo,sexual_liminal_4,sexual_liminal,11052,0.0910988281816321,2.501831316878586e-05,133,True,0.00027462826545808635
qwen3,dpo,sexual_liminal_5,sexual_liminal,3270,0.11658660889848299,0.1964648740266684,1,True,1.6851409941748874
qwen3,dpo,sexual_liminal_6,sexual_liminal,15097,0.09030093160779004,0.10237281075347951,1,True,1.1336849900743222
qwen3,dpo,sexual_liminal_7,sexual_liminal,28147,0.09982025444568383,0.18398709721189702,0,False,1.8431840134409967
qwen3,dpo,sexual_explicit_1,sexual_explicit,11272,0.3010711736030669,0.6953965950395443,0,False,2.309741536253342
qwen3,dpo,sexual_explicit_2,sexual_explicit,2030,0.08524332615205985,0.16747860975094786,0,False,1.964712280844063
qwen3,dpo,sexual_explicit_3,sexual_explicit,22951,0.26982294761807374,0.08263715845207158,2,True,0.30626438255741684
qwen3,dpo,sexual_explicit_4,sexual_explicit,6177,0.03935504254517141,0.04877137642873613,1,True,1.2392662610580774
qwen3,dpo,sexual_explicit_5,sexual_explicit,14201,0.6306130092722665,0.711299854081427,0,False,1.1279498577142801
qwen3,dpo,violence_liminal_1,violence_liminal,990,0.13167120499324284,0.33508232193099574,0,False,2.5448413109623447
qwen3,dpo,violence_liminal_2,violence_liminal,6009,0.06930954990933692,0.14162300921337995,1,False,2.043340483362473
qwen3,dpo,violence_liminal_3,violence_liminal,32671,0.07126038200274355,0.06743888142318298,2,True,0.9463727183021073
qwen3,dpo,violence_liminal_4,violence_liminal,13895,0.3207764114587683,0.6531328247657157,0,False,2.0360999170591056
qwen3,dpo,violence_liminal_5,violence_liminal,64162,0.10598303741631539,0.044649562630190515,5,True,0.42128970558563184
qwen3,dpo,violence_explicit_1,violence_explicit,572,0.5350694093057734,0.9394388793713121,0,False,1.7557327386556978
qwen3,dpo,violence_explicit_2,violence_explicit,2746,0.32243922057517943,0.13041682376161942,1,True,0.40446947964015323
qwen3,dpo,violence_explicit_3,violence_explicit,10780,0.4298475960474206,0.914907350768027,0,False,2.1284458938025437
qwen3,dpo,violence_explicit_4,violence_explicit,9382,0.4576347253880947,0.6066881370391518,0,False,1.3257038930440717
qwen3,dpo,violence_explicit_5,violence_explicit,19962,0.34152334027724174,0.13526354476513328,3,True,0.39605944546960997
qwen3,dpo,death_1,death,3887,0.9974533954971919,0.9999982159643619,0,False,1.0025513176642218
qwen3,dpo,death_2,death,15384,0.040818567363437606,0.06950286108057516,4,True,1.7027266160945893
qwen3,dpo,death_3,death,311,0.22938143076254072,0.2720170259252141,0,False,1.185872043002515
qwen3,dpo,death_4,death,61181,0.7005192599937888,0.06708680968403832,2,True,0.09576725939645564
qwen3,dpo,death_5,death,902,0.13157531633915717,0.2681313331261386,0,False,2.037854368025882
qwen3,dpo,profanity_1,profanity,557,0.09433510283952365,0.0003668349935557981,29,True,0.0038886372359166494
qwen3,dpo,profanity_2,profanity,264,0.18814721832607526,0.20867475819565906,2,True,1.1091036054224719
qwen3,dpo,profanity_3,profanity,11,0.3059849886074535,0.5316562328920285,0,False,1.7375239070112927
qwen3,dpo,profanity_4,profanity,369,0.14737373233847437,0.48252456590166753,0,False,3.2741558366279935
qwen3,dpo,profanity_5,profanity,330,0.2281771909380263,0.08807879139613188,3,True,0.38601049927051817
qwen3,dpo,substance_1,substance,5823,0.18481936736718238,0.12208204426399748,1,True,0.6605478960516943
qwen3,dpo,substance_2,substance,7578,0.09903705172551995,0.06034747605587049,3,True,0.6093424128085196
qwen3,dpo,substance_3,substance,6646,0.1397564411265532,0.23738438072258106,0,False,1.698557710893791
qwen3,dpo,substance_4,substance,42933,0.046757346105441244,0.07506426916388782,0,False,1.6054005502068571
qwen3,dpo,substance_5,substance,53144,0.14892440458748774,0.09557734380657693,1,True,0.6417842936577173
