model,group,role,candidate,filtered,tail,unresolved
m-a-p/CT-LLM-Base,f11_desire,pole_b,0.6698092767166416,0.0,0.3297798829493506,0.3301907232833584
m-a-p/CT-LLM-Base,f11_desire,both,0.621428719672142,0.0,0.3775290544785351,0.37857128032785803
m-a-p/CT-LLM-Base,f11_desire,control_a,0.6928257367999713,0.0,0.30617113148126274,0.3071742632000287
m-a-p/CT-LLM-Base,f11_desire,control_b,0.6587164022824207,0.0,0.34090464880855453,0.3412835977175793
m-a-p/CT-LLM-Base,f11_desire_zh,pole_a,0.4333726485194862,0.0,0.5556933266004931,0.5666273514805138
m-a-p/CT-LLM-Base,f11_desire_zh,pole_b,0.5070438313422695,0.0,0.4865233099039993,0.4929561686577305
m-a-p/CT-LLM-Base,f11_desire_zh,both,0.4928722083299516,0.0,0.5009620716814462,0.5071277916700484
m-a-p/CT-LLM-Base,f11_desire_zh,control_a,0.5438236523080016,0.0,0.4503369526447883,0.45617634769199844
m-a-p/CT-LLM-Base,f11_desire_zh,control_b,0.5408779223057317,0.0,0.4516780080918658,0.45912207769426827
m-a-p/CT-LLM-Base,f11_faithful,pole_a,0.7433364463923593,0.0,0.2564557100976963,0.2566635536076407
m-a-p/CT-LLM-Base,f11_faithful,pole_b,0.7144637317240937,0.0,0.2850872483555694,0.2855362682759063
m-a-p/CT-LLM-Base,f11_faithful,both,0.7083908578183327,0.0,0.2904391544618735,0.29160914218166734
m-a-p/CT-LLM-Base,f11_faithful,control_a,0.7533156255232626,0.0,0.24655967398933573,0.2466843744767374
m-a-p/CT-LLM-Base,f11_faithful,control_b,0.6945071965254088,0.0,0.3032459087833729,0.3054928034745912
m-a-p/CT-LLM-Base,f11_faithful_zh,pole_a,0.5337557048139765,0.0,0.46158198059251154,0.4662442951860235
m-a-p/CT-LLM-Base,f11_faithful_zh,pole_b,0.5829315316422741,0.0,0.41062205786570555,0.41706846835772593
m-a-p/CT-LLM-Base,f11_faithful_zh,both,0.6111509020194814,0.0,0.38511499424916223,0.3888490979805186
m-a-p/CT-LLM-Base,f11_faithful_zh,control_a,0.5683476152144464,0.0,0.4258987451532623,0.43165238478555357
m-a-p/CT-LLM-Base,f11_faithful_zh,control_b,0.5873151031631949,0.0,0.4068293508033223,0.4126848968368051
m-a-p/CT-LLM-Base,f11_gender,pole_a,0.8067406314744425,0.0,0.1932597523795821,0.19325936852555747
m-a-p/CT-LLM-Base,f11_gender,pole_b,0.8144150841316947,0.0,0.18558521155863378,0.18558491586830528
m-a-p/CT-LLM-Base,f11_gender,both,0.8075121466855202,0.0,0.19148861615722645,0.19248785331447982
m-a-p/CT-LLM-Base,f11_gender_he,pole_a,0.8604931807546222,0.0,0.13950706851586733,0.13950681924537778
m-a-p/CT-LLM-Base,f11_gender_he,pole_b,0.8276160307969821,0.0,0.17238436264417778,0.1723839692030179
m-a-p/CT-LLM-Base,f11_gender_he,both,0.8220471997916503,0.0,0.17795312278580513,0.1779528002083497
m-a-p/CT-LLM-Base,f11_gender_he_zh,pole_a,0.5114800700486956,0.0,0.4828067249682371,0.48851992995130444
m-a-p/CT-LLM-Base,f11_gender_he_zh,pole_b,0.5615792535153974,0.0,0.4334107692195958,0.4384207464846026
m-a-p/CT-LLM-Base,f11_gender_he_zh,both,0.5406245943021337,0.0,0.4556320873293675,0.4593754056978663
m-a-p/CT-LLM-Base,f11_gender_she,pole_a,0.8451322681932474,0.0,0.15386879317108518,0.15486773180675262
m-a-p/CT-LLM-Base,f11_gender_she,pole_b,0.8594293843067833,0.0,0.14057095684465765,0.14057061569321672
m-a-p/CT-LLM-Base,f11_gender_she,both,0.8177392397066818,0.0,0.18220617487980742,0.18226076029331817
m-a-p/CT-LLM-Base,f11_gender_she_zh,pole_a,0.5646133534421476,0.0,0.4314318501911156,0.4353866465578524
m-a-p/CT-LLM-Base,f11_gender_she_zh,pole_b,0.5464285594078593,0.0,0.45208911449137584,0.4535714405921407
m-a-p/CT-LLM-Base,f11_gender_she_zh,both,0.5517893992918987,0.0,0.4426355498221228,0.44821060070810126
m-a-p/CT-LLM-Base,f11_gender_zh,pole_a,0.6408308260320579,0.0,0.3573303481288376,0.3591691739679421
m-a-p/CT-LLM-Base,f11_gender_zh,pole_b,0.6598599659057006,0.0,0.33870637296599726,0.3401400340942994
m-a-p/CT-LLM-Base,f11_gender_zh,both,0.5864842291054486,0.0,0.40969618409828806,0.4135157708945514
m-a-p/CT-LLM-Base,f11_guilt,pole_a,0.7704932072353105,0.0,0.22946610095515202,0.22950679276468955
m-a-p/CT-LLM-Base,f11_guilt,pole_b,0.7026857477315307,0.0,0.29491998043612244,0.2973142522684693
m-a-p/CT-LLM-Base,f11_guilt,both,0.7518279876699792,0.0,0.2474056724600204,0.24817201233002084
m-a-p/CT-LLM-Base,f11_guilt,control_a,0.7536345732627312,0.0,0.2438392431807606,0.2463654267372688
m-a-p/CT-LLM-Base,f11_guilt,control_b,0.6748583951337297,0.0,0.32057285555821746,0.3251416048662703
m-a-p/CT-LLM-Base,f11_guilt_zh,pole_a,0.4615500543820296,0.0,0.5348407890876112,0.5384499456179703
m-a-p/CT-LLM-Base,f11_guilt_zh,pole_b,0.48732634010381326,0.0,0.507011802049311,0.5126736598961867
m-a-p/CT-LLM-Base,f11_guilt_zh,both,0.5347079903559996,0.0,0.46121006551136867,0.4652920096440004
m-a-p/CT-LLM-Base,f11_guilt_zh,control_a,0.44627378061278683,0.0,0.5464647094683036,0.5537262193872132
m-a-p/CT-LLM-Base,f11_guilt_zh,control_b,0.4864102202542872,0.0,0.5072123695806813,0.5135897797457127
m-a-p/CT-LLM-Base,f11_holy,pole_a,0.7796372948076037,0.0,0.22007544975987287,0.2203627051923963
m-a-p/CT-LLM-Base,f11_holy,pole_b,0.6766723219545028,0.0,0.32046057388444477,0.3233276780454972
m-a-p/CT-LLM-Base,f11_holy,both,0.6688850084218817,0.0,0.32994540980376885,0.3311149915781183
m-a-p/CT-LLM-Base,f11_holy,control_a,0.7298920406680556,0.0,0.26934121575499326,0.2701079593319444
m-a-p/CT-LLM-Base,f11_holy,control_b,0.6392413311766139,0.0,0.35969959312974825,0.36075866882338614
m-a-p/CT-LLM-Base,f11_holy_b,pole_a,0.8165014360652266,0.0,0.18317278133938766,0.18349856393477337
m-a-p/CT-LLM-Base,f11_holy_b,pole_b,0.6822939426438914,0.0,0.31511701633264205,0.3177060573561086
m-a-p/CT-LLM-Base,f11_holy_b,both,0.6688850084218817,0.0,0.32994540980376885,0.3311149915781183
m-a-p/CT-LLM-Base,f11_holy_b,control_a,0.7298920406680556,0.0,0.26934121575499326,0.2701079593319444
m-a-p/CT-LLM-Base,f11_holy_b,control_b,0.6392413311766139,0.0,0.35969959312974825,0.36075866882338614
m-a-p/CT-LLM-Base,f11_holy_b_zh,pole_a,0.46198628209865916,0.0,0.5307459833514282,0.5380137179013409
m-a-p/CT-LLM-Base,f11_holy_b_zh,pole_b,0.4599243536631605,0.0,0.528496206528669,0.5400756463368395
m-a-p/CT-LLM-Base,f11_holy_b_zh,both,0.461581030433121,0.0,0.5350516698556353,0.5384189695668791
m-a-p/CT-LLM-Base,f11_holy_b_zh,control_a,0.45000861698334443,0.0,0.5434723115344114,0.5499913830166556
m-a-p/CT-LLM-Base,f11_holy_b_zh,control_b,0.4466622333770684,0.0,0.5427426381179536,0.5533377666229315
m-a-p/CT-LLM-Base,f11_holy_zh,pole_a,0.4652783615114195,0.0,0.5281319462127098,0.5347216384885805
m-a-p/CT-LLM-Base,f11_holy_zh,pole_b,0.38891810005840804,0.0,0.5958419683126619,0.6110818999415919
m-a-p/CT-LLM-Base,f11_holy_zh,both,0.461581030433121,0.0,0.5350516698556353,0.5384189695668791
m-a-p/CT-LLM-Base,f11_holy_zh,control_a,0.45000861698334443,0.0,0.5434723115344114,0.5499913830166556
m-a-p/CT-LLM-Base,f11_holy_zh,control_b,0.4466622333770684,0.0,0.5427426381179536,0.5533377666229315
m-a-p/CT-LLM-Base,f11_love,pole_a,0.8974206075177904,0.0,0.1025796706628756,0.1025793924822096
m-a-p/CT-LLM-Base,f11_love,pole_b,0.8460874886535069,0.0,0.15214720708141538,0.15391251134649309
m-a-p/CT-LLM-Base,f11_love,both,0.8570186778005904,0.0,0.14244890710816813,0.14298132219940962
m-a-p/CT-LLM-Base,f11_love,control_a,0.8966348417889582,0.0,0.10336226359720602,0.10336515821104175
m-a-p/CT-LLM-Base,f11_love,control_b,0.8602898617093426,0.0,0.13968806954141616,0.13971013829065737
m-a-p/CT-LLM-Base,f11_love,both_matched,0.8539413654167973,0.0,0.1460587268919239,0.14605863458320267
m-a-p/CT-LLM-Base,f11_love_he,pole_a,0.9111187377513839,0.0,0.08888157544243569,0.08888126224861614
m-a-p/CT-LLM-Base,f11_love_he,pole_b,0.836470486650633,0.0,0.16279680193340523,0.16352951334936705
m-a-p/CT-LLM-Base,f11_love_he,both,0.8544006095697849,0.0,0.14559964196887631,0.14559939043021508
m-a-p/CT-LLM-Base,f11_love_he,control_a,0.8967043455534398,0.0,0.10329597998120951,0.10329565444656019
m-a-p/CT-LLM-Base,f11_love_he,control_b,0.8539761817453111,0.0,0.14600271622019922,0.1460238182546889
m-a-p/CT-LLM-Base,f11_love_he,both_matched,0.8562619037031529,0.0,0.14373765349618448,0.14373809629684708
m-a-p/CT-LLM-Base,f11_love_he_zh,pole_a,0.7891880330894365,0.0,0.20980733559911746,0.21081196691056348
m-a-p/CT-LLM-Base,f11_love_he_zh,pole_b,0.7153068891996787,0.0,0.27507703483265966,0.28469311080032134
m-a-p/CT-LLM-Base,f11_love_he_zh,both,0.643943878700741,0.0,0.350356007767679,0.356056121299259
m-a-p/CT-LLM-Base,f11_love_he_zh,control_a,0.6002648603333675,0.0,0.39562194422295804,0.39973513966663254
m-a-p/CT-LLM-Base,f11_love_he_zh,control_b,0.6570610911143437,0.0,0.33639280932315074,0.34293890888565626
m-a-p/CT-LLM-Base,f11_love_he_zh,both_matched,0.677787416303743,0.0,0.31909211914065516,0.32221258369625705
m-a-p/CT-LLM-Base,f11_love_zh,pole_a,0.7251335091460238,0.0,0.2719102680514853,0.2748664908539762
m-a-p/CT-LLM-Base,f11_love_zh,pole_b,0.7196394893375706,0.0,0.27480486496389744,0.2803605106624294
m-a-p/CT-LLM-Base,f11_love_zh,both,0.6539977915984783,0.0,0.3402616175191042,0.34600220840152174
m-a-p/CT-LLM-Base,f11_love_zh,control_a,0.586315102583666,0.0,0.4093091386595815,0.41368489741633396
m-a-p/CT-LLM-Base,f11_love_zh,control_b,0.6864691632224722,0.0,0.304564808298565,0.3135308367775278
m-a-p/CT-LLM-Base,f11_love_zh,both_matched,0.6705435948586997,0.0,0.32748285268971933,0.32945640514130026
m-a-p/CT-LLM-Base,f11_loyal,pole_a,0.8364250967974735,0.0,0.16357363215403786,0.16357490320252654
m-a-p/CT-LLM-Base,f11_loyal,pole_b,0.7645298691862555,0.0,0.23498161399846498,0.23547013081374446
m-a-p/CT-LLM-Base,f11_loyal,both,0.7719685342772215,0.0,0.2275663121526481,0.22803146572277855
m-a-p/CT-LLM-Base,f11_loyal,control_a,0.8155553616753464,0.0,0.18444302957642586,0.18444463832465363
m-a-p/CT-LLM-Base,f11_loyal,control_b,0.7635868039151801,0.0,0.2353857525567504,0.23641319608481992
m-a-p/CT-LLM-Base,f11_loyal_zh,pole_a,0.487388100311732,0.0,0.5042823499921405,0.512611899688268
m-a-p/CT-LLM-Base,f11_loyal_zh,pole_b,0.4787904827909977,0.0,0.5051433876500762,0.5212095172090023
m-a-p/CT-LLM-Base,f11_loyal_zh,both,0.739092042538809,0.0,0.2574577788193025,0.260907957461191
m-a-p/CT-LLM-Base,f11_loyal_zh,control_a,0.5640796954610869,0.0,0.43003668770009795,0.43592030453891306
m-a-p/CT-LLM-Base,f11_loyal_zh,control_b,0.4627713511721842,0.0,0.5210815389439942,0.5372286488278157
m-a-p/CT-LLM-Base,f11_parent,pole_a,0.8387846006982969,0.0,0.1612157817485181,0.16121539930170314
m-a-p/CT-LLM-Base,f11_parent,pole_b,0.8471133299653414,0.0,0.15288707944934224,0.1528866700346586
m-a-p/CT-LLM-Base,f11_parent,both,0.8541156424827817,0.0,0.1458847527965659,0.1458843575172183
m-a-p/CT-LLM-Base,f11_parent_zh,pole_a,0.5980445732697137,0.0,0.3992791290588297,0.4019554267302863
m-a-p/CT-LLM-Base,f11_parent_zh,pole_b,0.5798964727515827,0.0,0.41543058806557054,0.42010352724841726
m-a-p/CT-LLM-Base,f11_parent_zh,both,0.5937965840122343,0.0,0.40376193749438255,0.40620341598776566
m-a-p/CT-LLM-Base,f11_sensation,pole_a,0.7121502029444118,0.0,0.28699844406212405,0.2878497970555882
m-a-p/CT-LLM-Base,f11_sensation,pole_b,0.7903669149233277,0.0,0.20754540295646584,0.20963308507667233
m-a-p/CT-LLM-Base,f11_sensation,both,0.720148256910759,0.0,0.27880020712034287,0.279851743089241
m-a-p/CT-LLM-Base,f11_sensation,control_a,0.6986884783664352,0.0,0.30047521552074347,0.3013115216335648
m-a-p/CT-LLM-Base,f11_sensation,control_b,0.764019254144775,0.0,0.23455150309057488,0.235980745855225
m-a-p/CT-LLM-Base,f11_sensation,both_matched,0.7188984192717973,0.0,0.28001272639867014,0.2811015807282027
m-a-p/CT-LLM-Base,f11_sensation_zh,pole_a,0.49707804865646527,0.0,0.4980020914561668,0.5029219513435348
m-a-p/CT-LLM-Base,f11_sensation_zh,pole_b,0.5638960482787513,0.0,0.4290471260543932,0.4361039517212487
m-a-p/CT-LLM-Base,f11_sensation_zh,both,0.5596305036085987,0.0,0.4316735538460473,0.4403694963914013
m-a-p/CT-LLM-Base,f11_sensation_zh,control_a,0.5181144834481206,0.0,0.47622507913848744,0.4818855165518794
m-a-p/CT-LLM-Base,f11_sensation_zh,control_b,0.6174070545206447,0.0,0.37840453840417254,0.3825929454793553
m-a-p/CT-LLM-Base,f11_sensation_zh,both_matched,0.555709635370703,0.0,0.4385183722559204,0.44429036462929705
m-a-p/CT-LLM-Base,f11_species,pole_a,0.7214030834964513,0.0,0.2784325317028964,0.2785969165035487
m-a-p/CT-LLM-Base,f11_species,pole_b,0.6989387841778413,0.0,0.3000969011569403,0.3010612158221587
m-a-p/CT-LLM-Base,f11_species,both,0.7010822162925067,0.0,0.29879762491813544,0.29891778370749333
m-a-p/CT-LLM-Base,f11_trust,pole_a,0.863145919995069,0.0,0.13656540890953295,0.13685408000493104
m-a-p/CT-LLM-Base,f11_trust,pole_b,0.7760297157273627,0.0,0.22397060352587628,0.22397028427263732
m-a-p/CT-LLM-Base,f11_trust,both,0.8105860410496362,0.0,0.18941422775690925,0.18941395895036384
m-a-p/CT-LLM-Base,f11_trust,control_a,0.8248429130506165,0.0,0.17415201849347667,0.17515708694938348
m-a-p/CT-LLM-Base,f11_trust,control_b,0.7711876654111276,0.0,0.22881266610040263,0.2288123345888724
m-a-p/CT-LLM-Base,f11_trust,both_matched,0.8397345077577605,0.0,0.16026580254205852,0.16026549224223952
m-a-p/CT-LLM-Base,f11_trust_zh,pole_a,0.6650609812073113,0.0,0.3276746836667426,0.3349390187926887
m-a-p/CT-LLM-Base,f11_trust_zh,pole_b,0.6432334347947908,0.0,0.3510418929961823,0.3567665652052092
m-a-p/CT-LLM-Base,f11_trust_zh,both,0.613001558617992,0.0,0.3780476328274458,0.386998441382008
m-a-p/CT-LLM-Base,f11_trust_zh,control_a,0.6014815801431116,0.0,0.3901201022644647,0.3985184198568884
m-a-p/CT-LLM-Base,f11_trust_zh,control_b,0.583280853945118,0.0,0.40610114017207305,0.41671914605488203
m-a-p/CT-LLM-Base,f11_trust_zh,both_matched,0.6046183631404156,0.0,0.38821172400487913,0.3953816368595844
m-a-p/CT-LLM-SFT-DPO,f11_beauty,pole_a,0.8882778884662074,0.0,0.11172241592116118,0.11172211153379263
m-a-p/CT-LLM-SFT-DPO,f11_beauty,pole_b,0.8730992321163156,0.0,0.1268065933965996,0.12690076788368443
m-a-p/CT-LLM-SFT-DPO,f11_beauty,both,0.8499419708167092,0.0,0.14988586800803383,0.1500580291832908
m-a-p/CT-LLM-SFT-DPO,f11_beauty,control_a,0.854372102790678,0.0,0.14560832807811896,0.145627897209322
m-a-p/CT-LLM-SFT-DPO,f11_beauty,control_b,0.8557769464812851,0.0,0.14316259201324266,0.1442230535187149
m-a-p/CT-LLM-SFT-DPO,f11_beauty_ugly,pole_a,0.8882778884662074,0.0,0.11172241592116118,0.11172211153379263
m-a-p/CT-LLM-SFT-DPO,f11_beauty_ugly,pole_b,0.8987475320354386,0.0,0.10125270762529426,0.10125246796456144
m-a-p/CT-LLM-SFT-DPO,f11_beauty_ugly,both,0.880428338566095,0.0,0.11957191886323898,0.11957166143390496
m-a-p/CT-LLM-SFT-DPO,f11_beauty_ugly,control_a,0.854372102790678,0.0,0.14560832807811896,0.145627897209322
m-a-p/CT-LLM-SFT-DPO,f11_beauty_ugly,control_b,0.8909983340854479,0.0,0.10899707092951279,0.10900166591455207
m-a-p/CT-LLM-SFT-DPO,f11_beauty_ugly_zh,pole_a,0.5424366106682263,0.0,0.453158812011992,0.45756338933177365
m-a-p/CT-LLM-SFT-DPO,f11_beauty_ugly_zh,pole_b,0.5353858663741506,0.0,0.45778561526133277,0.46461413362584936
m-a-p/CT-LLM-SFT-DPO,f11_beauty_ugly_zh,both,0.5502504793560683,0.0,0.44700376545358267,0.4497495206439317
m-a-p/CT-LLM-SFT-DPO,f11_beauty_ugly_zh,control_a,0.5454051708991645,0.0,0.4531384728432868,0.4545948291008355
m-a-p/CT-LLM-SFT-DPO,f11_beauty_ugly_zh,control_b,0.5047888757360439,0.0,0.4870842019944903,0.4952111242639561
m-a-p/CT-LLM-SFT-DPO,f11_beauty_zh,pole_a,0.5424366106682263,0.0,0.453158812011992,0.45756338933177365
m-a-p/CT-LLM-SFT-DPO,f11_beauty_zh,pole_b,0.5201706808724297,0.0,0.4683809662979307,0.4798293191275703
m-a-p/CT-LLM-SFT-DPO,f11_beauty_zh,both,0.5350048617979013,0.0,0.4576703122791759,0.4649951382020987
m-a-p/CT-LLM-SFT-DPO,f11_beauty_zh,control_a,0.5454051708991645,0.0,0.4531384728432868,0.4545948291008355
m-a-p/CT-LLM-SFT-DPO,f11_beauty_zh,control_b,0.556932482808011,0.0,0.43488803029072787,0.443067517191989
m-a-p/CT-LLM-SFT-DPO,f11_captive,pole_a,0.804352721217111,0.0,0.19423195489878614,0.195647278782889
m-a-p/CT-LLM-SFT-DPO,f11_captive,pole_b,0.7849349347481465,0.0,0.2135816130965732,0.21506506525185354
m-a-p/CT-LLM-SFT-DPO,f11_captive,both,0.8428310244242627,0.0,0.15716913670179902,0.15716897557573728
m-a-p/CT-LLM-SFT-DPO,f11_captive,control_a,0.7726821952595964,0.0,0.22691020010572044,0.22731780474040364
m-a-p/CT-LLM-SFT-DPO,f11_captive,control_b,0.825927431093437,0.0,0.17308079132154167,0.17407256890656297
m-a-p/CT-LLM-SFT-DPO,f11_captive_b,pole_a,0.8189872892659316,0.0,0.18101302262172442,0.18101271073406844
m-a-p/CT-LLM-SFT-DPO,f11_captive_b,pole_b,0.8447155732913917,0.0,0.15449915783202073,0.15528442670860831
m-a-p/CT-LLM-SFT-DPO,f11_captive_b,both,0.9174096482697776,0.0,0.08259053220972135,0.08259035173022244
m-a-p/CT-LLM-SFT-DPO,f11_captive_b,control_a,0.7397661236049574,0.0,0.25898329227297534,0.2602338763950426
m-a-p/CT-LLM-SFT-DPO,f11_captive_b,control_b,0.7831059326393381,0.0,0.216550247172984,0.21689406736066186
m-a-p/CT-LLM-SFT-DPO,f11_captive_b_zh,pole_a,0.4219921240791651,0.0,0.5745452601779152,0.5780078759208349
m-a-p/CT-LLM-SFT-DPO,f11_captive_b_zh,pole_b,0.49092849671653993,0.0,0.4988887788810242,0.5090715032834601
m-a-p/CT-LLM-SFT-DPO,f11_captive_b_zh,both,0.5280112361642917,0.0,0.46503956892250764,0.4719887638357083
m-a-p/CT-LLM-SFT-DPO,f11_captive_b_zh,control_a,0.434348174330414,0.0,0.5574458746318011,0.5656518256695859
m-a-p/CT-LLM-SFT-DPO,f11_captive_b_zh,control_b,0.5552267837483403,0.0,0.43956303891355764,0.44477321625165966
m-a-p/CT-LLM-SFT-DPO,f11_captive_zh,pole_a,0.45912652153134637,0.0,0.5312534045339744,0.5408734784686536
m-a-p/CT-LLM-SFT-DPO,f11_captive_zh,pole_b,0.45368806890739455,0.0,0.5382336662430492,0.5463119310926055
m-a-p/CT-LLM-SFT-DPO,f11_captive_zh,both,0.4416831988385325,0.0,0.5476197930901258,0.5583168011614674
m-a-p/CT-LLM-SFT-DPO,f11_captive_zh,control_a,0.473455843696589,0.0,0.5231419880673724,0.526544156303411
m-a-p/CT-LLM-SFT-DPO,f11_captive_zh,control_b,0.4412026941472607,0.0,0.5515208338855706,0.5587973058527393
m-a-p/CT-LLM-SFT-DPO,f11_class,pole_a,0.8658578768391163,0.0,0.13328245884194856,0.1341421231608837
m-a-p/CT-LLM-SFT-DPO,f11_class,pole_b,0.8556783943063075,0.0,0.14432149385188603,0.14432160569369246
m-a-p/CT-LLM-SFT-DPO,f11_class,both,0.8437659791135368,0.0,0.15623434064681932,0.1562340208864632
m-a-p/CT-LLM-SFT-DPO,f11_class,control_a,0.8647122559141271,0.0,0.13526900241099973,0.13528774408587285
m-a-p/CT-LLM-SFT-DPO,f11_class,control_b,0.8414848745775478,0.0,0.1576412167891307,0.15851512542245216
m-a-p/CT-LLM-SFT-DPO,f11_class_zh,pole_a,0.6412140558596164,0.0,0.353303177150489,0.35878594414038356
m-a-p/CT-LLM-SFT-DPO,f11_class_zh,pole_b,0.6020836080726859,0.0,0.39166691134496096,0.3979163919273141
m-a-p/CT-LLM-SFT-DPO,f11_class_zh,both,0.5643929224357372,0.0,0.43089452926542154,0.43560707756426276
m-a-p/CT-LLM-SFT-DPO,f11_class_zh,control_a,0.6002801208660499,0.0,0.39103597508702403,0.39971987913395013
m-a-p/CT-LLM-SFT-DPO,f11_class_zh,control_b,0.599570720467875,0.0,0.38770166962988256,0.40042927953212504
m-a-p/CT-LLM-SFT-DPO,f11_create,pole_a,0.8971268648335545,0.0,0.10287336209003684,0.10287313516644547
m-a-p/CT-LLM-SFT-DPO,f11_create,pole_b,0.8478744298515679,0.0,0.15212404137797136,0.1521255701484321
m-a-p/CT-LLM-SFT-DPO,f11_create,both,0.8418721598890175,0.0,0.15812825663025196,0.15812784011098246
m-a-p/CT-LLM-SFT-DPO,f11_create,control_a,0.8441400567371777,0.0,0.15586028100222762,0.15585994326282226
m-a-p/CT-LLM-SFT-DPO,f11_create,control_b,0.8177041808594439,0.0,0.1822924840292061,0.18229581914055615
m-a-p/CT-LLM-SFT-DPO,f11_create,both_matched,0.8745156975810244,0.0,0.12548449566645922,0.12548430241897557
m-a-p/CT-LLM-SFT-DPO,f11_create_zh,pole_a,0.6598278406733693,0.0,0.3384027564085497,0.3401721593266307
m-a-p/CT-LLM-SFT-DPO,f11_create_zh,pole_b,0.6493439846151055,0.0,0.34508371223720075,0.35065601538489455
m-a-p/CT-LLM-SFT-DPO,f11_create_zh,both,0.5954862756305606,0.0,0.3980171390526249,0.40451372436943944
m-a-p/CT-LLM-SFT-DPO,f11_create_zh,control_a,0.5498369180748721,0.0,0.4469569926378507,0.4501630819251279
m-a-p/CT-LLM-SFT-DPO,f11_create_zh,control_b,0.5854911977944021,0.0,0.4126065116709088,0.41450880220559794
m-a-p/CT-LLM-SFT-DPO,f11_create_zh,both_matched,0.6002817029835732,0.0,0.3983027200009115,0.3997182970164268
m-a-p/CT-LLM-SFT-DPO,f11_desire,pole_a,0.6827037162329015,0.0,0.3157285897215081,0.3172962837670985
m-a-p/CT-LLM-SFT-DPO,f11_desire,pole_b,0.7373166458727037,0.0,0.2617374852941748,0.26268335412729626
m-a-p/CT-LLM-SFT-DPO,f11_desire,both,0.6406004525077322,0.0,0.35758051135757035,0.35939954749226777
m-a-p/CT-LLM-SFT-DPO,f11_desire,control_a,0.7195490133606124,0.0,0.27865586650369545,0.2804509866393876
m-a-p/CT-LLM-SFT-DPO,f11_desire,control_b,0.7544591274511824,0.0,0.24344469063228696,0.24554087254881762
m-a-p/CT-LLM-SFT-DPO,f11_desire_zh,pole_a,0.4425435374980639,0.0,0.5476192117045078,0.557456462501936
m-a-p/CT-LLM-SFT-DPO,f11_desire_zh,pole_b,0.5544825003654896,0.0,0.44189104261901935,0.44551749963451037
m-a-p/CT-LLM-SFT-DPO,f11_desire_zh,both,0.5276558314713223,0.0,0.46941444942025257,0.47234416852867767
m-a-p/CT-LLM-SFT-DPO,f11_desire_zh,control_a,0.5492339390567749,0.0,0.4441341349061254,0.45076606094322513
m-a-p/CT-LLM-SFT-DPO,f11_desire_zh,control_b,0.5682389430954431,0.0,0.4286967122605496,0.4317610569045569
m-a-p/CT-LLM-SFT-DPO,f11_faithful,pole_a,0.7679336615594204,0.0,0.23081055428203162,0.23206633844057956
m-a-p/CT-LLM-SFT-DPO,f11_faithful,pole_b,0.763561431038342,0.0,0.2358128404130947,0.23643856896165805
m-a-p/CT-LLM-SFT-DPO,f11_faithful,both,0.7500410014552351,0.0,0.24869472690604286,0.2499589985447649
m-a-p/CT-LLM-SFT-DPO,f11_faithful,control_a,0.7904832818808974,0.0,0.20903161395114334,0.20951671811910255
m-a-p/CT-LLM-SFT-DPO,f11_faithful,control_b,0.732316182209469,0.0,0.2645102000066721,0.26768381779053096
m-a-p/CT-LLM-SFT-DPO,f11_faithful_zh,pole_a,0.5342343375121196,0.0,0.4610772886592982,0.4657656624878804
m-a-p/CT-LLM-SFT-DPO,f11_faithful_zh,pole_b,0.628749611071268,0.0,0.36673166966393467,0.37125038892873197
m-a-p/CT-LLM-SFT-DPO,f11_faithful_zh,both,0.6623023652574167,0.0,0.33562568499448986,0.3376976347425833
m-a-p/CT-LLM-SFT-DPO,f11_faithful_zh,control_a,0.594319998252214,0.0,0.4039844895368958,0.40568000174778596
m-a-p/CT-LLM-SFT-DPO,f11_faithful_zh,control_b,0.690230968616162,0.0,0.305317744092378,0.30976903138383804
m-a-p/CT-LLM-SFT-DPO,f11_gender,pole_a,0.8470424037219403,0.0,0.15295790846189689,0.15295759627805972
m-a-p/CT-LLM-SFT-DPO,f11_gender,pole_b,0.8772851083794722,0.0,0.12271523682451146,0.12271489162052784
m-a-p/CT-LLM-SFT-DPO,f11_gender,both,0.8553975080432099,0.0,0.1445894459698533,0.1446024919567901
m-a-p/CT-LLM-SFT-DPO,f11_gender_he,pole_a,0.8248020788884809,0.0,0.1751982306220988,0.1751979211115191
m-a-p/CT-LLM-SFT-DPO,f11_gender_he,pole_b,0.8322507178485925,0.0,0.16774960028940028,0.1677492821514075
m-a-p/CT-LLM-SFT-DPO,f11_gender_he,both,0.8308376576143839,0.0,0.16916262590379366,0.16916234238561612
m-a-p/CT-LLM-SFT-DPO,f11_gender_he_zh,pole_a,0.542729420783914,0.0,0.4510274417248523,0.45727057921608605
m-a-p/CT-LLM-SFT-DPO,f11_gender_he_zh,pole_b,0.6533609313682005,0.0,0.3449802908202333,0.3466390686317995
m-a-p/CT-LLM-SFT-DPO,f11_gender_he_zh,both,0.5502101571733203,0.0,0.4465059543043744,0.44978984282667966
m-a-p/CT-LLM-SFT-DPO,f11_gender_she,pole_a,0.8426791711935544,0.0,0.15732124999729719,0.1573208288064456
m-a-p/CT-LLM-SFT-DPO,f11_gender_she,pole_b,0.8551719725963562,0.0,0.14382855861088137,0.14482802740364376
m-a-p/CT-LLM-SFT-DPO,f11_gender_she,both,0.8321990763078382,0.0,0.167795566094844,0.16780092369216182
