gen_id,producer,scorer,prompt_key,category,token_idx,token,logp
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,15,to,-1.1966195106506348
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,16,the,-0.06311117857694626
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,17,ocean,-4.423617362976074
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,18,floor,-0.08199316263198853
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,19,.,-0.08253741264343262
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,20,"
",-1.414993405342102
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,21,"
",-1.4800509214401245
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,22,He,-0.9979885220527649
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,23,looked,-3.1459498405456543
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,24,out,-4.756137847900391
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,25,over,-1.3942378759384155
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,26,the,-0.0067257690243422985
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,27,dark,-2.7891993522644043
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,28,sea,-1.9837664365768433
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,29,and,-0.427618145942688
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,30,felt,-3.0089399814605713
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,31,a,-0.668600857257843
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,32,wave,-1.603474736213684
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,33,of,-0.006962561514228582
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,34,satisfaction,-3.968029022216797
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,35,was,-0.21945805847644806
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,36,h,-0.011746171861886978
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,37,over,-0.008250085636973381
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,38,him,-0.006510713137686253
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,39,.,-0.01760873943567276
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,40,"
",-2.49611759185791
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,41,"
",-0.06794821470975876
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,42,He,-0.5466248989105225
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,43,had,-0.2328222244977951
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,44,planned,-6.076985836029053
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,45,it,-1.5483677387237549
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,46,all,-0.40172040462493896
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,47,out,-0.35873040556907654
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,48,.,-1.5187113285064697
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,49,He,-0.44763514399528503
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,50,had,-0.12601350247859955
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,51,taken,-2.904327392578125
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,52,care,-2.3157544136047363
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,53,of,-0.003888665698468685
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,54,his,-3.6493678092956543
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,55,problems,-2.9644336700439453
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,56,.,-2.1588101387023926
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,57,"
",-0.9478178024291992
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,58,"
",-0.0033874292857944965
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,59,He,-0.773418128490448
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,60,laughed,-5.882358074188232
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,61,triumph,-6.84761905670166
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,62,antly,-0.0002768848498817533
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,63,.,-2.2942023277282715
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,64,"
",-0.6572630405426025
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,65,"
",-0.0016415942227467895
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,66,The,-2.2014565467834473
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,67,night,-0.8491590023040771
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,68,was,-0.24354183673858643
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,69,still,-1.2692278623580933
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,70,and,-0.354453980922699
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,71,peace,-1.2390915155410767
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,72,ful,-0.0004538459761533886
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,73,.,-0.3102940022945404
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,74,His,-6.600053787231445
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,75,life,-5.517091751098633
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,76,was,-0.5787610411643982
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,77,in,-0.9593729376792908
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,78,order,-1.0364084243774414
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,79,",",-1.4396883249282837
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,80,for,-3.896332025527954
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,81,now,-0.014377806335687637
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|0,sft,sft,violence_explicit_5,violence_explicit,82,.,-0.06803073734045029
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,0,stru,-13.51787281036377
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,1,gg,-0.0002562671434134245
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,2,ling,-0.0013785392511636019
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,3,and,-1.8689606189727783
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,4,s,-3.887244939804077
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,5,ank,-0.6768166422843933
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,6,to,-0.2766017019748688
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,7,the,-0.018076090142130852
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,8,bottom,-0.0705457404255867
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,9,.,-0.7487581968307495
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,10,He,-1.428694486618042
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,11,released,-3.6395773887634277
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,12,her,-0.13847891986370087
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,13,lim,-4.852180480957031
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,14,p,-0.009528514929115772
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,15,body,-0.04188089072704315
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,16,and,-0.38607603311538696
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,17,flo,-3.1806957721710205
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,18,ated,-0.000176652567461133
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,19,to,-0.226412832736969
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,20,the,-0.030695131048560143
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,21,surface,-0.04463711008429527
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,22,.,-0.2736360728740692
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,23,He,-0.9315054416656494
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,24,watched,-0.7655347585678101
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,25,the,-2.5884273052215576
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,26,lif,-1.9534947872161865
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,27,eless,-0.01629943959414959
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,28,body,-0.7562320828437805
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,29,dr,-0.6697164177894592
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,30,ift,-0.0033017664682120085
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,31,away,-0.010797057300806046
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,32,in,-1.82942533493042
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,33,the,-0.0028949754778295755
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,34,mur,-2.065319776535034
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,35,ky,-0.0008451942121610045
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,36,water,-0.3016076385974884
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|1,sft,sft,violence_explicit_5,violence_explicit,37,.,-0.7195313572883606
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,0,f,-14.268326759338379
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,1,ight,-0.11328526586294174
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,2,ing,-0.0012531769461929798
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,3,",",-0.7895339131355286
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,4,his,-4.359185695648193
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,5,fingers,-2.8275864124298096
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,6,la,-4.948180675506592
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,7,ced,-0.05728399381041527
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,8,with,-2.0728955268859863
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,9,hers,-0.14549332857131958
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,10,.,-0.8954291343688965
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,11,He,-1.2783749103546143
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,12,s,-4.113887786865234
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,13,ly,-7.388707637786865
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,14,ly,-0.0044459071941673756
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,15,looked,-2.483517646789551
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,16,up,-1.8615590333938599
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,17,at,-0.269081175327301
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,18,her,-0.45791178941726685
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,19,when,-3.8740592002868652
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,20,they,-2.2576377391815186
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,21,res,-1.5262082815170288
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,22,ur,-0.030889444053173065
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,23,fac,-0.0005561950383707881
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,24,ed,-0.0005535738891921937
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,25,",",-0.49003615975379944
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,26,their,-3.5812177658081055
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,27,faces,-0.8570235967636108
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,28,only,-1.5692023038864136
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,29,inches,-0.15606141090393066
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,30,apart,-0.15941016376018524
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,31,.,-0.06663263589143753
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,32,She,-1.2808024883270264
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,33,st,-3.4486522674560547
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,34,ared,-0.027167217805981636
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,35,down,-3.2430717945098877
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,36,into,-1.695858359336853
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,37,his,-0.03279105946421623
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,38,eyes,-0.6492652893066406
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,39,",",-0.2081359624862671
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,40,and,-2.2028894424438477
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,41,something,-4.208202362060547
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,42,shift,-2.937150478363037
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,43,ed,-3.611976353568025e-05
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,44,between,-0.5080510377883911
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,45,them,-0.0004300146538298577
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,46,.,-0.183671236038208
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,47,He,-1.3028866052627563
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,48,br,-5.091302394866943
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,49,ushed,-0.005544284824281931
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,50,his,-1.4008638858795166
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,51,lips,-0.18521350622177124
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,52,against,-0.11263927072286606
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,53,hers,-0.07031509280204773
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,54,",",-0.5872666239738464
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,55,light,-3.1306326389312744
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,56,ly,-0.17150285840034485
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,57,at,-0.16210030019283295
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,58,first,-0.001456629834137857
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,59,",",-0.4039054214954376
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,60,then,-0.5370402336120605
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,61,with,-0.873958170413971
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,62,more,-0.0595502071082592
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,63,intensity,-0.5448644757270813
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,64,.,-0.13053099811077118
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,65,She,-0.3554266691207886
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,66,respond,-1.8361074924468994
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,67,ed,-1.811964830267243e-05
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,68,by,-2.3416194915771484
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,69,tight,-4.41615104675293
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,70,ening,-0.003451345022767782
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,71,her,-0.0002134810492862016
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,72,g,-0.5452176332473755
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,73,rip,-9.095255518332124e-05
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,74,around,-0.8667343258857727
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,75,his,-0.16417501866817474
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,76,neck,-0.01309297513216734
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,77,and,-0.763087272644043
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,78,kiss,-1.7087076902389526
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,79,ing,-0.0003682888636831194
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,80,him,-0.006724940147250891
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,81,harder,-5.407802104949951
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,82,.,-0.07126656174659729
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,83,"
",-1.2846572399139404
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,84,He,-0.919253945350647
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,85,didn,-5.120635509490967
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,86,’,-0.8270862102508545
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,87,t,-0.07849229872226715
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,88,resist,-3.5983400344848633
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,89,",",-1.2585840225219727
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,90,but,-2.04196834564209
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,91,instead,-0.8854594826698303
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,92,deep,-1.1108874082565308
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,93,ened,-0.0004109491710551083
PKU-Alignment/alpaca-7b-reproduced|violence_explicit_5|2,sft,sft,violence_explicit_5,violence_explicit,94,the,-0.02432919666171074
