stage,prompt,layer,head,entropy,max_attn
dpo,She loved him and hated him and wanted to,20,14,0.26185864210128784,0.95556640625
dpo,She loved him and hated him and wanted to,20,15,0.41114234924316406,0.91455078125
dpo,She loved him and hated him and wanted to,20,16,0.2283937931060791,0.962890625
dpo,She loved him and hated him and wanted to,20,17,0.5707769989967346,0.841796875
dpo,She loved him and hated him and wanted to,20,18,1.9962482452392578,0.26806640625
dpo,She loved him and hated him and wanted to,20,19,0.0792350172996521,0.9892578125
dpo,She loved him and hated him and wanted to,20,20,0.6696470379829407,0.80322265625
dpo,She loved him and hated him and wanted to,20,21,1.545284390449524,0.317138671875
dpo,She loved him and hated him and wanted to,20,22,0.6422586441040039,0.86376953125
dpo,She loved him and hated him and wanted to,20,23,1.420339822769165,0.47265625
dpo,She loved him and hated him and wanted to,20,24,1.4601054191589355,0.46875
dpo,She loved him and hated him and wanted to,20,25,0.17661622166633606,0.97216796875
dpo,She loved him and hated him and wanted to,20,26,0.26997628808021545,0.955078125
dpo,She loved him and hated him and wanted to,20,27,0.038284458220005035,0.99560546875
dpo,She loved him and hated him and wanted to,20,28,0.7777741551399231,0.7939453125
dpo,She loved him and hated him and wanted to,20,29,0.9761185646057129,0.6650390625
dpo,She loved him and hated him and wanted to,20,30,1.2643263339996338,0.42822265625
dpo,She loved him and hated him and wanted to,20,31,0.6434926390647888,0.8056640625
dpo,She loved him and hated him and wanted to,21,0,0.8703441023826599,0.796875
dpo,She loved him and hated him and wanted to,21,1,0.16670659184455872,0.97509765625
dpo,She loved him and hated him and wanted to,21,2,1.1403217315673828,0.7021484375
dpo,She loved him and hated him and wanted to,21,3,0.26149049401283264,0.955078125
dpo,She loved him and hated him and wanted to,21,4,0.11539819836616516,0.98291015625
dpo,She loved him and hated him and wanted to,21,5,0.03508153557777405,0.99560546875
dpo,She loved him and hated him and wanted to,21,6,1.7574588060379028,0.3505859375
dpo,She loved him and hated him and wanted to,21,7,1.3033438920974731,0.48095703125
dpo,She loved him and hated him and wanted to,21,8,0.05064552649855614,0.99365234375
dpo,She loved him and hated him and wanted to,21,9,0.04468504339456558,0.994140625
dpo,She loved him and hated him and wanted to,21,10,0.17691710591316223,0.97119140625
dpo,She loved him and hated him and wanted to,21,11,0.04974597692489624,0.99365234375
dpo,She loved him and hated him and wanted to,21,12,0.03233349695801735,0.99609375
dpo,She loved him and hated him and wanted to,21,13,0.2030944675207138,0.96826171875
dpo,She loved him and hated him and wanted to,21,14,1.3571064472198486,0.59033203125
dpo,She loved him and hated him and wanted to,21,15,1.7743970155715942,0.353271484375
dpo,She loved him and hated him and wanted to,21,16,0.8863064050674438,0.73876953125
dpo,She loved him and hated him and wanted to,21,17,0.2472550868988037,0.95751953125
dpo,She loved him and hated him and wanted to,21,18,0.4950714111328125,0.8984375
dpo,She loved him and hated him and wanted to,21,19,0.1312236785888672,0.97998046875
dpo,She loved him and hated him and wanted to,21,20,0.308738648891449,0.93798828125
dpo,She loved him and hated him and wanted to,21,21,0.03792869672179222,0.9951171875
dpo,She loved him and hated him and wanted to,21,22,1.1487029790878296,0.7080078125
dpo,She loved him and hated him and wanted to,21,23,1.9666961431503296,0.2529296875
dpo,She loved him and hated him and wanted to,21,24,0.3047026991844177,0.939453125
dpo,She loved him and hated him and wanted to,21,25,0.5407769083976746,0.890625
dpo,She loved him and hated him and wanted to,21,26,1.298079013824463,0.623046875
dpo,She loved him and hated him and wanted to,21,27,0.8163666129112244,0.81396484375
dpo,She loved him and hated him and wanted to,21,28,0.7847110033035278,0.771484375
dpo,She loved him and hated him and wanted to,21,29,0.18954998254776,0.96923828125
dpo,She loved him and hated him and wanted to,21,30,0.3134854733943939,0.94140625
dpo,She loved him and hated him and wanted to,21,31,1.2924013137817383,0.41845703125
dpo,She loved him and hated him and wanted to,22,0,0.16124661266803741,0.9755859375
dpo,She loved him and hated him and wanted to,22,1,0.7138088941574097,0.8447265625
dpo,She loved him and hated him and wanted to,22,2,0.031697578728199005,0.99609375
dpo,She loved him and hated him and wanted to,22,3,0.04526190459728241,0.99462890625
dpo,She loved him and hated him and wanted to,22,4,0.5874568819999695,0.84521484375
dpo,She loved him and hated him and wanted to,22,5,0.4727122187614441,0.89013671875
dpo,She loved him and hated him and wanted to,22,6,0.09496680647134781,0.98583984375
dpo,She loved him and hated him and wanted to,22,7,0.012773990631103516,0.99853515625
dpo,She loved him and hated him and wanted to,22,8,0.022882191464304924,0.9970703125
dpo,She loved him and hated him and wanted to,22,9,1.5808331966400146,0.44921875
dpo,She loved him and hated him and wanted to,22,10,1.3382482528686523,0.4287109375
dpo,She loved him and hated him and wanted to,22,11,0.08591204136610031,0.98828125
dpo,She loved him and hated him and wanted to,22,12,1.2130475044250488,0.6015625
dpo,She loved him and hated him and wanted to,22,13,1.0807340145111084,0.650390625
dpo,She loved him and hated him and wanted to,22,14,0.24373602867126465,0.95654296875
dpo,She loved him and hated him and wanted to,22,15,1.4709608554840088,0.408935546875
dpo,She loved him and hated him and wanted to,22,16,0.18813344836235046,0.96923828125
dpo,She loved him and hated him and wanted to,22,17,0.2386544942855835,0.95947265625
dpo,She loved him and hated him and wanted to,22,18,0.8303437829017639,0.79736328125
dpo,She loved him and hated him and wanted to,22,19,0.45734068751335144,0.89892578125
dpo,She loved him and hated him and wanted to,22,20,0.03760721534490585,0.9951171875
dpo,She loved him and hated him and wanted to,22,21,0.7073050737380981,0.787109375
dpo,She loved him and hated him and wanted to,22,22,0.4943219721317291,0.90478515625
dpo,She loved him and hated him and wanted to,22,23,1.2428760528564453,0.591796875
dpo,She loved him and hated him and wanted to,22,24,0.3014051616191864,0.94775390625
dpo,She loved him and hated him and wanted to,22,25,1.755005955696106,0.392333984375
dpo,She loved him and hated him and wanted to,22,26,0.25594934821128845,0.95458984375
dpo,She loved him and hated him and wanted to,22,27,0.4913218319416046,0.90673828125
dpo,She loved him and hated him and wanted to,22,28,1.473372220993042,0.491943359375
dpo,She loved him and hated him and wanted to,22,29,0.18767857551574707,0.96826171875
dpo,She loved him and hated him and wanted to,22,30,0.18010979890823364,0.97021484375
dpo,She loved him and hated him and wanted to,22,31,0.052512913942337036,0.9931640625
dpo,She loved him and hated him and wanted to,23,0,0.21569789946079254,0.9658203125
dpo,She loved him and hated him and wanted to,23,1,0.3636186122894287,0.93603515625
dpo,She loved him and hated him and wanted to,23,2,0.8144195675849915,0.82177734375
dpo,She loved him and hated him and wanted to,23,3,0.771679699420929,0.81396484375
dpo,She loved him and hated him and wanted to,23,4,0.7705892324447632,0.8349609375
dpo,She loved him and hated him and wanted to,23,5,0.4651409387588501,0.9130859375
dpo,She loved him and hated him and wanted to,23,6,1.026570200920105,0.65576171875
dpo,She loved him and hated him and wanted to,23,7,1.6358176469802856,0.34765625
dpo,She loved him and hated him and wanted to,23,8,0.41636931896209717,0.92333984375
dpo,She loved him and hated him and wanted to,23,9,0.3709219694137573,0.92919921875
dpo,She loved him and hated him and wanted to,23,10,0.1356448531150818,0.97998046875
dpo,She loved him and hated him and wanted to,23,11,0.4534304440021515,0.9140625
dpo,She loved him and hated him and wanted to,23,12,1.0036484003067017,0.7158203125
dpo,She loved him and hated him and wanted to,23,13,0.2580851912498474,0.9580078125
dpo,She loved him and hated him and wanted to,23,14,0.26636141538619995,0.95654296875
dpo,She loved him and hated him and wanted to,23,15,2.014592409133911,0.2939453125
dpo,She loved him and hated him and wanted to,23,16,1.7105450630187988,0.408447265625
dpo,She loved him and hated him and wanted to,23,17,0.5017683506011963,0.900390625
dpo,She loved him and hated him and wanted to,23,18,0.3604036569595337,0.9365234375
dpo,She loved him and hated him and wanted to,23,19,0.3723820149898529,0.93359375
dpo,She loved him and hated him and wanted to,23,20,0.8036140203475952,0.80712890625
dpo,She loved him and hated him and wanted to,23,21,0.4618498384952545,0.91455078125
dpo,She loved him and hated him and wanted to,23,22,1.199824333190918,0.69775390625
dpo,She loved him and hated him and wanted to,23,23,1.214040994644165,0.638671875
dpo,She loved him and hated him and wanted to,23,24,1.3452401161193848,0.414306640625
dpo,She loved him and hated him and wanted to,23,25,0.8744585514068604,0.79931640625
dpo,She loved him and hated him and wanted to,23,26,0.36711084842681885,0.9326171875
dpo,She loved him and hated him and wanted to,23,27,0.7272881269454956,0.8427734375
dpo,She loved him and hated him and wanted to,23,28,0.44987720251083374,0.90966796875
dpo,She loved him and hated him and wanted to,23,29,0.9272409081459045,0.78857421875
dpo,She loved him and hated him and wanted to,23,30,0.39185234904289246,0.92919921875
dpo,She loved him and hated him and wanted to,23,31,1.3983348608016968,0.43603515625
dpo,She loved him and hated him and wanted to,24,0,0.1381898671388626,0.97802734375
dpo,She loved him and hated him and wanted to,24,1,0.8167480230331421,0.74755859375
dpo,She loved him and hated him and wanted to,24,2,0.5816560983657837,0.77099609375
dpo,She loved him and hated him and wanted to,24,3,0.5556005239486694,0.86181640625
dpo,She loved him and hated him and wanted to,24,4,0.3076050877571106,0.94287109375
dpo,She loved him and hated him and wanted to,24,5,0.12110841274261475,0.9814453125
dpo,She loved him and hated him and wanted to,24,6,0.04972857981920242,0.99365234375
dpo,She loved him and hated him and wanted to,24,7,0.607319176197052,0.8642578125
dpo,She loved him and hated him and wanted to,24,8,0.01608765311539173,0.998046875
dpo,She loved him and hated him and wanted to,24,9,0.39120709896087646,0.92041015625
dpo,She loved him and hated him and wanted to,24,10,0.02164757251739502,0.99755859375
dpo,She loved him and hated him and wanted to,24,11,0.10133223235607147,0.98583984375
dpo,She loved him and hated him and wanted to,24,12,0.20314307510852814,0.955078125
dpo,She loved him and hated him and wanted to,24,13,0.03133247792720795,0.99609375
dpo,She loved him and hated him and wanted to,24,14,0.12826496362686157,0.9814453125
dpo,She loved him and hated him and wanted to,24,15,0.326099157333374,0.9345703125
dpo,She loved him and hated him and wanted to,24,16,0.08453436195850372,0.9873046875
dpo,She loved him and hated him and wanted to,24,17,0.2268693596124649,0.962890625
dpo,She loved him and hated him and wanted to,24,18,0.6399169564247131,0.84814453125
dpo,She loved him and hated him and wanted to,24,19,0.07447414100170135,0.98974609375
dpo,She loved him and hated him and wanted to,24,20,1.4429991245269775,0.57958984375
dpo,She loved him and hated him and wanted to,24,21,0.10699579119682312,0.984375
dpo,She loved him and hated him and wanted to,24,22,0.07510454952716827,0.9892578125
dpo,She loved him and hated him and wanted to,24,23,0.19146594405174255,0.962890625
dpo,She loved him and hated him and wanted to,24,24,0.16658946871757507,0.97314453125
dpo,She loved him and hated him and wanted to,24,25,0.053455986082553864,0.99267578125
dpo,She loved him and hated him and wanted to,24,26,1.8211491107940674,0.2724609375
dpo,She loved him and hated him and wanted to,24,27,0.014143098145723343,0.99853515625
dpo,She loved him and hated him and wanted to,24,28,0.1871388554573059,0.96728515625
dpo,She loved him and hated him and wanted to,24,29,1.0385922193527222,0.7177734375
dpo,She loved him and hated him and wanted to,24,30,0.058990728110075,0.9921875
dpo,She loved him and hated him and wanted to,24,31,0.06597328931093216,0.9912109375
dpo,She loved him and hated him and wanted to,25,0,0.09517936408519745,0.98583984375
dpo,She loved him and hated him and wanted to,25,1,0.017744045704603195,0.998046875
dpo,She loved him and hated him and wanted to,25,2,0.06688034534454346,0.99072265625
dpo,She loved him and hated him and wanted to,25,3,0.006812471896409988,0.99951171875
dpo,She loved him and hated him and wanted to,25,4,0.8735401630401611,0.66796875
dpo,She loved him and hated him and wanted to,25,5,0.02789432741701603,0.99658203125
dpo,She loved him and hated him and wanted to,25,6,0.2774083614349365,0.95068359375
dpo,She loved him and hated him and wanted to,25,7,0.2840915322303772,0.9501953125
dpo,She loved him and hated him and wanted to,25,8,0.12025108188390732,0.98193359375
dpo,She loved him and hated him and wanted to,25,9,0.03421787917613983,0.99560546875
dpo,She loved him and hated him and wanted to,25,10,0.08419853448867798,0.9873046875
dpo,She loved him and hated him and wanted to,25,11,0.16561037302017212,0.97412109375
dpo,She loved him and hated him and wanted to,25,12,0.14200930297374725,0.9775390625
dpo,She loved him and hated him and wanted to,25,13,0.44969987869262695,0.91259765625
dpo,She loved him and hated him and wanted to,25,14,0.006425322033464909,0.99951171875
dpo,She loved him and hated him and wanted to,25,15,0.4310774505138397,0.91015625
dpo,She loved him and hated him and wanted to,25,16,0.20865799486637115,0.966796875
dpo,She loved him and hated him and wanted to,25,17,0.14262600243091583,0.97412109375
dpo,She loved him and hated him and wanted to,25,18,0.17039251327514648,0.9697265625
dpo,She loved him and hated him and wanted to,25,19,0.07239198684692383,0.98974609375
dpo,She loved him and hated him and wanted to,25,20,0.5655686855316162,0.857421875
dpo,She loved him and hated him and wanted to,25,21,0.05140087008476257,0.99365234375
dpo,She loved him and hated him and wanted to,25,22,1.7426235675811768,0.3759765625
dpo,She loved him and hated him and wanted to,25,23,0.03129541873931885,0.99609375
dpo,She loved him and hated him and wanted to,25,24,0.732193648815155,0.826171875
dpo,She loved him and hated him and wanted to,25,25,0.03356511518359184,0.9951171875
dpo,She loved him and hated him and wanted to,25,26,0.12019556760787964,0.9814453125
dpo,She loved him and hated him and wanted to,25,27,0.3790673017501831,0.88232421875
dpo,She loved him and hated him and wanted to,25,28,0.7370843291282654,0.81982421875
dpo,She loved him and hated him and wanted to,25,29,1.2686476707458496,0.66796875
dpo,She loved him and hated him and wanted to,25,30,0.04877398908138275,0.99365234375
dpo,She loved him and hated him and wanted to,25,31,0.22567057609558105,0.95849609375
dpo,She loved him and hated him and wanted to,26,0,0.7173944711685181,0.80126953125
dpo,She loved him and hated him and wanted to,26,1,0.20741575956344604,0.9619140625
dpo,She loved him and hated him and wanted to,26,2,0.04861527681350708,0.99365234375
dpo,She loved him and hated him and wanted to,26,3,0.01229388453066349,0.99853515625
dpo,She loved him and hated him and wanted to,26,4,0.21385568380355835,0.95849609375
dpo,She loved him and hated him and wanted to,26,5,0.012666122987866402,0.99853515625
dpo,She loved him and hated him and wanted to,26,6,0.00854838639497757,0.9990234375
dpo,She loved him and hated him and wanted to,26,7,0.010980688035488129,0.9990234375
dpo,She loved him and hated him and wanted to,26,8,0.2529692053794861,0.9560546875
dpo,She loved him and hated him and wanted to,26,9,0.012210484594106674,0.99853515625
dpo,She loved him and hated him and wanted to,26,10,0.008869286626577377,0.9990234375
dpo,She loved him and hated him and wanted to,26,11,0.02804226242005825,0.99658203125
dpo,She loved him and hated him and wanted to,26,12,0.069191113114357,0.990234375
dpo,She loved him and hated him and wanted to,26,13,0.09617305546998978,0.98486328125
dpo,She loved him and hated him and wanted to,26,14,0.22571606934070587,0.95166015625
dpo,She loved him and hated him and wanted to,26,15,1.1571282148361206,0.61572265625
dpo,She loved him and hated him and wanted to,26,16,0.01578570157289505,0.998046875
dpo,She loved him and hated him and wanted to,26,17,0.10640053451061249,0.97998046875
dpo,She loved him and hated him and wanted to,26,18,0.0036231549456715584,0.99951171875
dpo,She loved him and hated him and wanted to,26,19,0.12610819935798645,0.97998046875
dpo,She loved him and hated him and wanted to,26,20,0.009873428381979465,0.9990234375
dpo,She loved him and hated him and wanted to,26,21,1.9056270122528076,0.28466796875
dpo,She loved him and hated him and wanted to,26,22,0.0066933538764715195,0.99951171875
dpo,She loved him and hated him and wanted to,26,23,0.0034531094133853912,0.99951171875
dpo,She loved him and hated him and wanted to,26,24,0.18965846300125122,0.97021484375
dpo,She loved him and hated him and wanted to,26,25,0.030531253665685654,0.99609375
dpo,She loved him and hated him and wanted to,26,26,0.11992856115102768,0.98193359375
dpo,She loved him and hated him and wanted to,26,27,0.2727317810058594,0.951171875
dpo,She loved him and hated him and wanted to,26,28,0.06580750644207001,0.9912109375
dpo,She loved him and hated him and wanted to,26,29,0.0781572014093399,0.98828125
dpo,She loved him and hated him and wanted to,26,30,1.0505542755126953,0.65673828125
dpo,She loved him and hated him and wanted to,26,31,0.01200138684362173,0.99853515625
dpo,She loved him and hated him and wanted to,27,0,0.2276814728975296,0.96142578125
dpo,She loved him and hated him and wanted to,27,1,0.15180835127830505,0.9775390625
dpo,She loved him and hated him and wanted to,27,2,0.6385467052459717,0.86474609375
dpo,She loved him and hated him and wanted to,27,3,0.5281141996383667,0.89501953125
dpo,She loved him and hated him and wanted to,27,4,0.19607309997081757,0.96875
dpo,She loved him and hated him and wanted to,27,5,0.1910417675971985,0.97021484375
dpo,She loved him and hated him and wanted to,27,6,0.5510275363922119,0.85498046875
dpo,She loved him and hated him and wanted to,27,7,1.1401915550231934,0.5771484375
dpo,She loved him and hated him and wanted to,27,8,0.11186095327138901,0.9833984375
dpo,She loved him and hated him and wanted to,27,9,1.0191535949707031,0.73486328125
dpo,She loved him and hated him and wanted to,27,10,0.9669178128242493,0.75634765625
dpo,She loved him and hated him and wanted to,27,11,0.2262597531080246,0.96435546875
dpo,She loved him and hated him and wanted to,27,12,0.30864694714546204,0.947265625
dpo,She loved him and hated him and wanted to,27,13,0.11978387832641602,0.98193359375
dpo,She loved him and hated him and wanted to,27,14,1.9331727027893066,0.374755859375
dpo,She loved him and hated him and wanted to,27,15,1.194180965423584,0.705078125
dpo,She loved him and hated him and wanted to,27,16,1.1985673904418945,0.57763671875
dpo,She loved him and hated him and wanted to,27,17,0.5764448046684265,0.826171875
dpo,She loved him and hated him and wanted to,27,18,0.12002608180046082,0.982421875
dpo,She loved him and hated him and wanted to,27,19,0.7205157279968262,0.8486328125
dpo,She loved him and hated him and wanted to,27,20,1.320594072341919,0.467041015625
dpo,She loved him and hated him and wanted to,27,21,0.864924967288971,0.7783203125
dpo,She loved him and hated him and wanted to,27,22,0.37240922451019287,0.927734375
dpo,She loved him and hated him and wanted to,27,23,0.43369054794311523,0.91650390625
dpo,She loved him and hated him and wanted to,27,24,0.5026823282241821,0.8828125
dpo,She loved him and hated him and wanted to,27,25,0.8285912275314331,0.80859375
dpo,She loved him and hated him and wanted to,27,26,0.06195488199591637,0.9921875
dpo,She loved him and hated him and wanted to,27,27,0.051547110080718994,0.9931640625
dpo,She loved him and hated him and wanted to,27,28,0.8245302438735962,0.79296875
dpo,She loved him and hated him and wanted to,27,29,1.0480438470840454,0.7265625
dpo,She loved him and hated him and wanted to,27,30,0.3428038954734802,0.9404296875
dpo,She loved him and hated him and wanted to,27,31,1.6663219928741455,0.40185546875
dpo,She loved him and hated him and wanted to,28,0,0.34945693612098694,0.92724609375
dpo,She loved him and hated him and wanted to,28,1,0.0925934910774231,0.98583984375
dpo,She loved him and hated him and wanted to,28,2,0.06523684412240982,0.9912109375
dpo,She loved him and hated him and wanted to,28,3,1.2973644733428955,0.6591796875
dpo,She loved him and hated him and wanted to,28,4,1.3325486183166504,0.54736328125
dpo,She loved him and hated him and wanted to,28,5,0.2622374892234802,0.95458984375
dpo,She loved him and hated him and wanted to,28,6,0.07218305766582489,0.990234375
dpo,She loved him and hated him and wanted to,28,7,0.009205702692270279,0.9990234375
dpo,She loved him and hated him and wanted to,28,8,0.02453754097223282,0.9970703125
dpo,She loved him and hated him and wanted to,28,9,0.010577009990811348,0.9990234375
dpo,She loved him and hated him and wanted to,28,10,0.7347725629806519,0.80419921875
dpo,She loved him and hated him and wanted to,28,11,0.0052084969356656075,0.99951171875
dpo,She loved him and hated him and wanted to,28,12,0.18640945851802826,0.9677734375
dpo,She loved him and hated him and wanted to,28,13,0.12427189201116562,0.9814453125
dpo,She loved him and hated him and wanted to,28,14,0.004319223575294018,0.99951171875
dpo,She loved him and hated him and wanted to,28,15,0.030621569603681564,0.99658203125
dpo,She loved him and hated him and wanted to,28,16,0.4478490352630615,0.89892578125
dpo,She loved him and hated him and wanted to,28,17,0.22231996059417725,0.95361328125
dpo,She loved him and hated him and wanted to,28,18,0.2855169177055359,0.9482421875
dpo,She loved him and hated him and wanted to,28,19,0.04274483025074005,0.99462890625
dpo,She loved him and hated him and wanted to,28,20,0.01095321774482727,0.9990234375
dpo,She loved him and hated him and wanted to,28,21,0.020752858370542526,0.99755859375
dpo,She loved him and hated him and wanted to,28,22,0.0017590757925063372,1.0
dpo,She loved him and hated him and wanted to,28,23,1.7042921781539917,0.35302734375
dpo,She loved him and hated him and wanted to,28,24,0.0245664082467556,0.9970703125
dpo,She loved him and hated him and wanted to,28,25,0.005438514985144138,0.99951171875
dpo,She loved him and hated him and wanted to,28,26,0.062442176043987274,0.9912109375
dpo,She loved him and hated him and wanted to,28,27,0.16105395555496216,0.97314453125
dpo,She loved him and hated him and wanted to,28,28,0.013022582978010178,0.99853515625
dpo,She loved him and hated him and wanted to,28,29,0.08447159826755524,0.98828125
dpo,She loved him and hated him and wanted to,28,30,0.012508186511695385,0.99853515625
dpo,She loved him and hated him and wanted to,28,31,0.19625972211360931,0.962890625
dpo,She loved him and hated him and wanted to,29,0,0.4944171905517578,0.89453125
dpo,She loved him and hated him and wanted to,29,1,0.22640955448150635,0.9619140625
dpo,She loved him and hated him and wanted to,29,2,0.1390359103679657,0.978515625
dpo,She loved him and hated him and wanted to,29,3,0.07133269309997559,0.990234375
dpo,She loved him and hated him and wanted to,29,4,0.023978857323527336,0.9970703125
dpo,She loved him and hated him and wanted to,29,5,0.24900734424591064,0.95703125
dpo,She loved him and hated him and wanted to,29,6,0.0069275712594389915,0.99951171875
dpo,She loved him and hated him and wanted to,29,7,0.11365057528018951,0.9814453125
dpo,She loved him and hated him and wanted to,29,8,0.07191333174705505,0.98876953125
dpo,She loved him and hated him and wanted to,29,9,0.010573704726994038,0.9990234375
dpo,She loved him and hated him and wanted to,29,10,0.01667405664920807,0.998046875
dpo,She loved him and hated him and wanted to,29,11,0.08613806962966919,0.98681640625
dpo,She loved him and hated him and wanted to,29,12,0.03947892412543297,0.9951171875
dpo,She loved him and hated him and wanted to,29,13,0.041146840900182724,0.99462890625
dpo,She loved him and hated him and wanted to,29,14,0.028738059103488922,0.99658203125
dpo,She loved him and hated him and wanted to,29,15,0.002168548759073019,1.0
dpo,She loved him and hated him and wanted to,29,16,0.5114671587944031,0.89697265625
dpo,She loved him and hated him and wanted to,29,17,0.0029910937882959843,0.99951171875
dpo,She loved him and hated him and wanted to,29,18,0.16554051637649536,0.974609375
dpo,She loved him and hated him and wanted to,29,19,0.0362967923283577,0.99560546875
dpo,She loved him and hated him and wanted to,29,20,0.1655726432800293,0.97216796875
dpo,She loved him and hated him and wanted to,29,21,1.3970727920532227,0.4072265625
dpo,She loved him and hated him and wanted to,29,22,0.4309002161026001,0.90966796875
dpo,She loved him and hated him and wanted to,29,23,0.020623600110411644,0.99755859375
dpo,She loved him and hated him and wanted to,29,24,0.04495789110660553,0.994140625
dpo,She loved him and hated him and wanted to,29,25,0.014595668762922287,0.99853515625
dpo,She loved him and hated him and wanted to,29,26,0.47807103395462036,0.8994140625
dpo,She loved him and hated him and wanted to,29,27,0.018691692501306534,0.998046875
dpo,She loved him and hated him and wanted to,29,28,1.0793349742889404,0.69677734375
dpo,She loved him and hated him and wanted to,29,29,0.09272480010986328,0.98681640625
dpo,She loved him and hated him and wanted to,29,30,0.04426730424165726,0.994140625
dpo,She loved him and hated him and wanted to,29,31,0.020018022507429123,0.99755859375
dpo,She loved him and hated him and wanted to,30,0,1.1362141370773315,0.58203125
dpo,She loved him and hated him and wanted to,30,1,0.03309169411659241,0.99560546875
dpo,She loved him and hated him and wanted to,30,2,0.002219804096966982,1.0
dpo,She loved him and hated him and wanted to,30,3,0.1338135451078415,0.97802734375
dpo,She loved him and hated him and wanted to,30,4,0.5290517210960388,0.87890625
dpo,She loved him and hated him and wanted to,30,5,0.028049351647496223,0.99658203125
dpo,She loved him and hated him and wanted to,30,6,0.02087467722594738,0.99755859375
dpo,She loved him and hated him and wanted to,30,7,0.018311060965061188,0.998046875
dpo,She loved him and hated him and wanted to,30,8,1.6394734382629395,0.341552734375
dpo,She loved him and hated him and wanted to,30,9,0.0684991255402565,0.990234375
dpo,She loved him and hated him and wanted to,30,10,0.015756385400891304,0.998046875
dpo,She loved him and hated him and wanted to,30,11,0.06313185393810272,0.9912109375
dpo,She loved him and hated him and wanted to,30,12,0.3101890981197357,0.93994140625
dpo,She loved him and hated him and wanted to,30,13,0.01811978965997696,0.998046875
dpo,She loved him and hated him and wanted to,30,14,0.027639731764793396,0.99658203125
dpo,She loved him and hated him and wanted to,30,15,0.006869858130812645,0.99951171875
dpo,She loved him and hated him and wanted to,30,16,0.15256831049919128,0.97509765625
dpo,She loved him and hated him and wanted to,30,17,0.03903128206729889,0.9951171875
dpo,She loved him and hated him and wanted to,30,18,0.017651798203587532,0.998046875
dpo,She loved him and hated him and wanted to,30,19,0.09405627846717834,0.9853515625
dpo,She loved him and hated him and wanted to,30,20,0.009474845603108406,0.9990234375
dpo,She loved him and hated him and wanted to,30,21,0.02061336673796177,0.99755859375
dpo,She loved him and hated him and wanted to,30,22,0.08727072179317474,0.98681640625
dpo,She loved him and hated him and wanted to,30,23,0.007371969521045685,0.9990234375
dpo,She loved him and hated him and wanted to,30,24,1.0766900777816772,0.57666015625
dpo,She loved him and hated him and wanted to,30,25,0.00393841415643692,0.99951171875
dpo,She loved him and hated him and wanted to,30,26,0.02018728479743004,0.99755859375
dpo,She loved him and hated him and wanted to,30,27,0.16755060851573944,0.97314453125
dpo,She loved him and hated him and wanted to,30,28,0.12963508069515228,0.97998046875
dpo,She loved him and hated him and wanted to,30,29,0.62205970287323,0.82666015625
dpo,She loved him and hated him and wanted to,30,30,0.04409434273838997,0.99462890625
dpo,She loved him and hated him and wanted to,30,31,0.05790625512599945,0.9921875
dpo,She loved him and hated him and wanted to,31,0,0.3606504499912262,0.9228515625
dpo,She loved him and hated him and wanted to,31,1,2.0372188091278076,0.263916015625
dpo,She loved him and hated him and wanted to,31,2,0.3168727457523346,0.94482421875
dpo,She loved him and hated him and wanted to,31,3,0.09552785754203796,0.986328125
dpo,She loved him and hated him and wanted to,31,4,0.5809348821640015,0.88671875
dpo,She loved him and hated him and wanted to,31,5,1.5438652038574219,0.459228515625
dpo,She loved him and hated him and wanted to,31,6,0.17859914898872375,0.97119140625
dpo,She loved him and hated him and wanted to,31,7,0.06780320405960083,0.9912109375
dpo,She loved him and hated him and wanted to,31,8,0.9732180237770081,0.7236328125
dpo,She loved him and hated him and wanted to,31,9,0.4124799966812134,0.9248046875
dpo,She loved him and hated him and wanted to,31,10,0.13805323839187622,0.97998046875
dpo,She loved him and hated him and wanted to,31,11,0.5969526171684265,0.86572265625
dpo,She loved him and hated him and wanted to,31,12,0.183303564786911,0.97119140625
dpo,She loved him and hated him and wanted to,31,13,0.08731876313686371,0.98828125
dpo,She loved him and hated him and wanted to,31,14,0.2626275420188904,0.95703125
dpo,She loved him and hated him and wanted to,31,15,1.027263879776001,0.60791015625
dpo,She loved him and hated him and wanted to,31,16,0.2392052561044693,0.9619140625
dpo,She loved him and hated him and wanted to,31,17,0.08528932929039001,0.98828125
dpo,She loved him and hated him and wanted to,31,18,0.05453025549650192,0.99267578125
dpo,She loved him and hated him and wanted to,31,19,0.13671569526195526,0.97998046875
dpo,She loved him and hated him and wanted to,31,20,0.5499480962753296,0.89404296875
dpo,She loved him and hated him and wanted to,31,21,0.3774679899215698,0.93212890625
dpo,She loved him and hated him and wanted to,31,22,0.1335245668888092,0.98046875
dpo,She loved him and hated him and wanted to,31,23,1.2086963653564453,0.54248046875
dpo,She loved him and hated him and wanted to,31,24,0.47679638862609863,0.8994140625
dpo,She loved him and hated him and wanted to,31,25,0.06501785665750504,0.9912109375
dpo,She loved him and hated him and wanted to,31,26,0.8840994238853455,0.72119140625
dpo,She loved him and hated him and wanted to,31,27,1.7232259511947632,0.389404296875
dpo,She loved him and hated him and wanted to,31,28,0.37809187173843384,0.93212890625
dpo,She loved him and hated him and wanted to,31,29,0.16449636220932007,0.974609375
dpo,She loved him and hated him and wanted to,31,30,1.9931609630584717,0.2242431640625
dpo,She loved him and hated him and wanted to,31,31,1.1161482334136963,0.69482421875
