step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words,family,layer,mode,model_id,prompt_key,gen_idx
29,no,0.0978770330548286,4.278377532958984,72,her,0.1256766021251678,her|no|shoes|a|gone,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
30,clothes,0.3075976073741913,1.4746557474136353,4,shoes,0.5232411623001099,shoes|clothes|coat|coats|clothing,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
30,the,0.1880778670310974,1.602130889892578,4,she,0.4654972553253174,she|her|the|a|feeling,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
31,ground,0.0008540219278074,4.925658702850342,137,scent,0.1059020087122917,scent|sound|air|faint|aroma,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
31,beside,0.0001624083233764,2.1467621326446533,8,?,0.2551198601722717,?|?|on|to|?,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
32,showing,0.0001495233154855,2.89864730834961,18,him,0.2155374437570572,him|her|the|his|them,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
32,beneath,0.4696917235851288,2.7896621227264404,16,beneath,0.4696917235851288,beneath|seemed|c|was|under,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
33,her,0.99887615442276,0.0112120974808931,1,her,0.99887615442276,her|the|them|their|feet,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
33,off,0.22491355240345,3.715034246444702,41,off,0.22491355240345,off|her|?|that|?,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
34,boots,0.0561604797840118,3.1812124252319336,24,feet,0.3386910557746887,feet|toes|heels|boots|so,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
34,?,0.3039098381996155,2.6088476181030273,13,?,0.3039098381996155,?|?|?|her|his,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
35,a,0.0060308007523417,2.212355136871338,9,c,0.6346856951713562,c|was|gave|crunch|seemed,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
35,[i,0.0151411304250359,3.1206278800964355,22,OPTIONS,0.1873615235090255,OPTIONS|Pick|Choose|Select|Available,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
36,],0.9996839761734008,0.0038999584503471,1,],0.9996839761734008,"]|]""|].|]|ob",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
36,c,0.0197607260197401,4.701173782348633,110,soft,0.2157934159040451,soft|carpet|patch|ched|sticky,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
37,earth,0.0002210393722634,2.738441467285156,15,reak,0.2560245096683502,reak|loy|inder|obbled|aked,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
37,yes,0.9952715039253236,0.0336595177650451,1,yes,0.9952715039253236,yes|yes|Yes|no|Yes,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
38,",",0.3506999015808105,2.749332904815674,15,of,0.3733181357383728,"of|,|ly|and|.",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
38,,0.298563152551651,1.0823631286621094,2,.,0.455254465341568,.||;|;|.,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
39,she,0.7427347898483276,1.1383535861968994,3,she,0.7427347898483276,she|the|her|a|it,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
39,[ii,0.99966561794281,0.0032527239527553,1,[ii,0.99966561794281,[ii|[|[i|[|[n,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
40,couldn,0.5327009558677673,2.223289728164673,9,couldn,0.5327009558677673,couldn|felt|could|realized|noticed,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
40,],0.999996304512024,5.648181831929833e-05,1,],0.999996304512024,]|]?|]|}|),qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
41,'t,0.9973331689834596,0.0187524110078811,1,'t,0.9973331689834596,'t|’t|\'|'|`t,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
41,it,0.9894766807556152,0.0586946532130241,1,it,0.9894766807556152,it|no|It|It|它,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
42,help,0.8955527544021606,0.5681551694869995,1,help,0.8955527544021606,help|shake|resist|stop|deny,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
42,is,0.9977425336837769,0.0175895094871521,1,is,0.9977425336837769,is|depends|might|isn|would,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
43,but,0.9901657700538636,0.0786338597536087,1,but,0.9901657700538636,but|feeling|noticing|wondering|smiling,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
43,not,0.9993069171905518,0.0067005134187638,1,not,0.9993069171905518,not|impossible|possible|not|不,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
44,possible,0.9999874830245972,0.0001676660176599,1,possible,0.9999874830245972,possible|possible|Possible|clear|Possible,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
44,become,0.0003013003442902,1.5775623321533203,4,feel,0.710506021976471,feel|notice|wonder|be|marvel,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
45,a,0.0138713205233216,3.831472873687744,46,lost,0.203837588429451,lost|absorbed|aware|more|caught,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
45,to,0.9999997615814208,3.4533190955698956e-06,1,to,0.9999997615814208,to|To|to|.to|-to,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
46,bit,0.3214069902896881,2.455845832824707,11,little,0.4224815666675567,little|bit|part|sensation|curious,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
46,tell,0.978390336036682,0.1066322773694992,1,tell,0.978390336036682,tell|know|determine|be|say,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
47,more,0.180742934346199,4.356898307800293,78,more,0.180742934346199,more|anxious|lost|nervous|dizzy,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
47,,0.999933123588562,0.0007631385233253,1,,0.999933123588562,||.|;|,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
48,intros,0.0371164306998252,4.490678310394287,89,curious,0.1134369745850563,curious|aware|cautious|self|confident,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
48,[i,0.9971979856491088,0.0244521796703338,1,[i,0.9971979856491088,[i|[|[ii|[/|[$,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
49,ii,0.9994409680366516,0.0053110090084373,1,ii,0.9994409680366516,ii|i|]|II|iii,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
49,pective,0.99810129404068,0.0162318367511034,1,pective,0.99810129404068,pective|pect|pecting|y|olute,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,3
0,ankle,0.0002187575155403,4.581551551818848,97,coat,0.2218682318925857,coat|shoes|jacket|wet|gloves,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
0,strip,0.0112544242292642,5.052617073059082,156,hat,0.1258164346218109,hat|She|g|clo|scar,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
1,jewelry,0.0051943939179182,3.277924060821533,26,brace,0.2949018180370331,brace|braces|bracelet|boots|spl,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
1,of,0.0324474051594734,2.2564263343811035,9,",",0.3627388477325439,",|.|and|of|es",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
2,and,0.2187196612358093,2.4946234226226807,12,",",0.3387596607208252,",|and|.|before|as",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
2,clothes,0.1518816500902176,1.7392258644104004,5,clothing,0.629531979560852,clothing|clothes|her|paj|the,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
3,removed,0.0072386311367154,5.537261962890625,253,put,0.1007099598646164,put|placed|slipped|let|the,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
3,and,0.2093684077262878,1.4311715364456177,4,",",0.5181918740272522,",|and|.|to|from",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
4,the,0.2527031898498535,1.4688515663146973,4,her,0.587552547454834,her|the|it|a|all,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
4,approached,0.0024589584209024,4.300471305847168,73,walked,0.1463023573160171,walked|stood|stepped|looked|began,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
5,the,0.7846445441246033,1.1488120555877686,3,the,0.7846445441246033,the|a|her|me|him,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
5,large,0.0053431042470037,5.319435119628906,204,necklace,0.1264528334140777,necklace|earrings|bracelet|silver|bracelets,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
6,necklace,0.0630126744508743,4.87104606628418,130,",",0.0828286036849021,",|earrings|necklace|gold|diamond",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
6,blonde,0.0005127869080752,4.976850986480713,145,door,0.1537349820137024,door|mirror|window|table|entrance,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
7,.,0.0230203028768301,1.8250263929367063,6,woman,0.6369487047195435,"woman|,|-haired|girl|with",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
7,that,0.2334839552640915,2.929964780807495,18,that,0.2334839552640915,"that|she|from|,|.",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
8,She,0.2700170278549194,2.394275665283203,10,Her,0.3413335084915161,Her|She|The|<|im_end|>|With,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
8,she,0.1197084784507751,3.327299118041992,27,hung,0.312935471534729,hung|had|she|was|cl,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
9,looked,0.0882672816514968,4.400247097015381,81,was,0.108147345483303,was|looked|took|had|stood,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
9,wore,0.2549791634082794,2.2899410724639893,9,had,0.454549491405487,had|wore|was|always|wears,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
10,at,0.2241362184286117,2.219104290008545,9,around,0.347148984670639,around|at|up|down|into,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
10,in,0.0368530824780464,3.42274808883667,30,around,0.1369258314371109,around|on|.|for|every,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
11,her,0.6451156735420227,1.021771788597107,2,her,0.6451156735420227,her|the|herself|him|it,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
11,the,0.3303143978118896,2.5524983406066895,12,her,0.3407997190952301,her|the|front|a|one,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
12,reflection,0.7950080037117004,1.347815990447998,3,reflection,0.7950080037117004,"reflection|with|in|closely|,",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
12,summer,0.0216976851224899,4.290071964263916,72,middle,0.1933893710374832,middle|morning|past|front|shape,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
13,.,0.4373059272766113,2.4084417819976807,11,.,0.4373059272766113,".|months|,|.|.",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
13,in,0.8793533444404602,0.5477619767189026,1,in,0.8793533444404602,"in|,|and|to|with",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
14,H,0.0001764870248734,3.524097681045532,33,She,0.2860358655452728,She|The||It|Her,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
14,the,0.976885199546814,0.1375336050987243,1,the,0.976885199546814,the|a|her|front|one,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
15,inge,0.0026612784713506,5.142668724060059,171,es,0.0686352849006652,es|iking|oles|ugs|ints,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
15,mirror,0.8637069463729858,0.9284558296203612,2,mirror,0.8637069463729858,mirror|bathroom|small|water|window,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
16,point,0.0076844990253448,5.86837100982666,353,on,0.1020173355937004,"on|,|was|and|her",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
16,and,0.3758285641670227,1.1543534994125366,3,",",0.5383495688438416,",|and|.|for|before",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
17,chuckled,0.0130324438214302,2.765258550643921,15,smiled,0.3662732243537903,smiled|noticed|sighed|saw|felt,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
17,for,0.0084551917389035,6.060941219329834,428,of,0.1046274304389953,"of|||is|,",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
18,",",0.0629819259047508,1.269824743270874,3,to,0.698613703250885,"to|.|,|softly|at",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
18,perception,1.9623665139079097e-05,6.09705924987793,444,the,0.1699301302433014,the|this|a|her|ankle,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
19,feeling,0.1840536445379257,4.022997856140137,55,feeling,0.1840536445379257,"feeling|""|knowing|realizing|her",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
19,of,0.2465197741985321,3.3388612270355225,28,is,0.2793435156345367,is|of||:|and,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
20,motion,0.1470209062099456,4.646820545196533,104,pain,0.1516878604888916,pain|motion|the|gravity|movement,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
20,a,0.7440537810325623,1.497693419456482,4,a,0.7440537810325623,a|the|her|proud|confident,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
21,scenes,4.2641702748369426e-05,3.099315643310547,22,is,0.4300182163715362,is|in|:|and|,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
21,sense,0.5184481739997864,2.363300323486328,10,sense,0.5184481739997864,sense|mix|tw|bit|little,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
22,participating,3.435069629631471e-06,3.3731632232666016,29,is,0.3812553882598877,is|in||.|,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
22,of,0.999982476234436,0.0002647024812176,1,of,0.999982476234436,of|that|o|a|she,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
23,in,0.8040197491645813,1.6947965621948242,5,in,0.8040197491645813,in|is|to||,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
23,el,0.0046966467052698,3.7863450050354,44,pride,0.1484092772006988,pride|accomplishment|satisfaction|relief|humor,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
24,ation,0.9940829873085022,0.0425498262047767,1,ation,0.9940829873085022,ation|ated|an|v|d,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
24,motion,0.0610364265739917,5.294983863830566,199,the,0.2630669176578522,the|motion|a|this|scene,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
25,wash,0.4857679903507232,2.1728405952453613,8,wash,0.4857679903507232,wash|.|at|in|as,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
25,processing,0.0049586547538638,4.680727481842041,107,perception,0.1319449245929718,perception|detection|is|scenes|studies,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
26,over,0.9918196201324464,0.053189493715763,1,over,0.9918196201324464,over|through|across|over|away,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
26,.,0.0342801995575428,3.6922607421875,40,is,0.2915445864200592,is|are|in|include|.,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
27,her,0.9997116923332214,0.0030684424564242,1,her,0.9997116923332214,her|them|the|him|.,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
27,Thinking,0.0001704620517557,5.444866180419922,231,The,0.1216405108571052,The|A|She|In|,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
28,.,0.8971943259239197,0.5236878395080566,1,.,0.8971943259239197,.|as|.|.|at,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
28,about,0.3541160523891449,3.098247528076172,22,about,0.3541160523891449,"about|of|that|,|:",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
29,She,0.4116747379302978,2.4835610389709473,11,She,0.4116747379302978,"She|The|""|Her|As",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
29,potential,0.0010909953853115,3.780045509338379,43,the,0.4134722948074341,the|it|how|a|what,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
30,problems,0.008307171985507,6.066327095031738,431,motion,0.0775943249464035,motion|scenarios|ways|dangers|hazards,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
30,had,0.4771429300308227,2.773221015930176,16,had,0.4771429300308227,had|was|knew|took|wore,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
31,worked,0.0047742980532348,2.599311351776123,13,always,0.4198130667209625,always|been|never|finally|just,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
31,of,0.1011157929897308,3.5888307094573975,36,with,0.1448416858911514,"with|of|,|that|in",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
32,shower,8.208085091609973e-06,5.357310771942139,212,motion,0.2303389608860016,motion|the|this|a|such,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
32,for,0.0377881228923797,1.9278972148895264,6,hard,0.5216490030288696,hard|so|tirelessly|up|on,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
33,an,0.001762802246958,2.517484664916992,12,years,0.3958230316638946,years|so|months|many|weeks,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
33,curtains,0.0553239956498146,3.844215869903565,46,ing,0.3722094893455505,"ing|curtain|curtains|scenes|,",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
34,entire,0.7580850124359131,1.0709125995635986,2,entire,0.7580850124359131,entire|hour|incredible|amazing|impressive,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
34,in,0.0958516001701355,4.242399215698242,69,",",0.121167778968811,",|.|and|in|.",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
35,year,0.5180602073669434,1.3851982355117798,3,year,0.5180602073669434,year|day|week|decade|month,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
35,',7.514261233154684e-05,4.837376594543457,126,the,0.2257538139820099,the|a|motion|terms|different,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
36,Can,0.0007053132285363,7.012531280517578,1110,The,0.0753965675830841,The|motion|Sh|sh|A,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
36,to,0.7262588739395142,1.3206071853637695,3,to,0.7262588739395142,"to|,|and|in|just",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
37,achieve,0.2773511111736297,2.9265880584716797,18,achieve,0.2773511111736297,achieve|finally|get|prepare|become,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
37,you,0.118688479065895,5.1248979568481445,168,a,0.1454201787710189,a|you|I|the|they,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
38,this,0.8398937582969666,0.7090432643890381,2,this,0.8398937582969666,this|her|such|something|the,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
38,refer,0.0003761472180485,4.536355018615723,93,imagine,0.1002997234463691,imagine|see|tell|guess|help,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
39,moment,0.7710191607475281,1.4278581142425537,4,moment,0.7710191607475281,"moment|,|transformation|milestone|goal",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
39,me,0.4398448765277862,1.1516921520233154,3,to,0.4984095692634582,to|me|some|the|a,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
40,.,0.0589121878147125,1.0678002834320068,2,",",0.7521405220031738,",|.|in|and|of",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
40,to,0.9826006293296814,0.1413561701774597,1,to,0.9826006293296814,to|some|a|the|on,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
41,Now,0.0116185871884226,2.696136713027954,14,<|im_end|>,0.2279596775770187,<|im_end|>|She|The|It|Her,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
41,specialists,0.0001833348069339,2.001573085784912,7,a,0.6002275347709656,a|some|the|any|an,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
42,",",0.8969985246658325,0.4568963646888733,1,",",0.8969985246658325,",|that|she|it|all",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
42,?',0.0028414037078619,2.6246442794799805,13,in,0.2498500049114227,in|who|for|or|to,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
43,she,0.4900227785110473,2.157827854156494,8,she,0.4900227785110473,she|with|all|as|it,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
43,To,0.0511704608798027,5.088406562805176,162,I,0.0817701667547226,I|1|A|The|To,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
44,address,0.0871192216873169,4.182038307189941,65,determine,0.1370577812194824,determine|solve|address|answer|complete,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
44,was,0.5762763619422913,1.7373607158660889,5,was,0.5762763619422913,was|felt|had|stood|could,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
45,finally,0.4958316683769226,2.458205223083496,11,finally,0.4958316683769226,finally|ready|free|a|the,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
45,the,0.7387338876724243,1.2644903659820557,3,the,0.7387338876724243,the|this|your|potential|these,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
46,ready,0.1211906671524047,3.3129727840423584,27,free,0.3506768643856048,free|ready|able|happy|getting,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
46,soap,3.445865149842575e-05,4.303901195526123,73,problem,0.2226146906614303,problem|issue|question|potential|given,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
47,to,0.8978410363197327,0.4156798720359802,1,to,0.8978410363197327,"to|for|,|.|and",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
47,.,0.0012298752553761,5.419987678527832,225,problem,0.1081452667713165,problem|box|and|dispenser|opera,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
48,open,0.0018562835175544,3.72646427154541,41,face,0.1418136656284332,face|take|show|wear|let,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
48,She,0.0516113527119159,6.255565643310547,520,The,0.0831215754151344,The||She|In|I,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
49,knew,0.0036208357196301,5.420923233032227,226,carefully,0.1058163419365882,carefully|took|decided|gently|quickly,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
49,herself,0.2318647801876068,1.2007663249969482,3,her,0.5475914478302002,her|herself|up|the|a,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,4
0,wet,0.0359371304512023,4.581551551818848,97,coat,0.2218682318925857,coat|shoes|jacket|wet|gloves,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,5
0,hat,0.1258164346218109,5.052617073059082,156,hat,0.1258164346218109,hat|She|g|clo|scar,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,5
1,jacket,0.1518481522798538,3.490168571472168,32,coat,0.1889781057834625,"coat|clothes|jacket|,|dress",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,5
1,and,0.3835436403751373,1.3217389583587646,3,",",0.4699275493621826,",|and|.|as|with",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,5
2,.,0.1437888592481613,2.2244040966033936,9,and,0.3395839035511017,"and|,|.|as|in",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,5
2,",",0.0112656531855463,4.535524368286133,93,walked,0.0921410992741584,walked|looked|stood|stepped|began,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,5
3,,0.035634022206068,3.417081832885742,30,She,0.3226041197776794,She|It|The||I,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,5
3,without,0.0250020325183868,3.7165932655334473,41,with,0.3319202363491058,with|her|as|feeling|without,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,5
4,野,4.773713953909464e-05,3.9601354598999023,52,-,0.1729957461357116,-|Given|She|The|It,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,5
4,hesitation,0.1755002588033676,2.843764543533325,17,a,0.3893643915653229,a|hesitation|looking|missing|even,qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,5
5,",",0.9829725623130798,0.1083465069532394,1,",",0.9829725623130798,",|or|she|,|and",qwen-tiny,superego,raw,Qwen/Qwen2.5-0.5B-Instruct,sexual,5
