layer,word,probability,logit,source,model,model_id
25,kiss,8.3e-07,0.2693,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,said,1.7e-07,-1.3066,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,the,6.7e-07,0.0666,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,scream,7e-08,-2.2305,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,surge,0.24545169,12.9844,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,electrical,0.15359975,12.5156,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,electricity,0.05694937,11.5234,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,rush,0.05563014,11.5,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,electric,0.03244877,10.9609,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,kill,3.7e-07,-0.4131,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,fuck,1.36e-06,0.8809,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,kiss,8.8e-07,0.4492,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,said,1.6e-07,-1.2295,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,the,5.9e-07,0.0472,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,scream,5e-08,-2.3613,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,surge,0.32619593,13.6094,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,electrical,0.12478106,12.6484,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,electricity,0.04484101,11.625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,rush,0.02987055,11.2188,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,kill,2.7e-07,-0.4058,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,fuck,7.9e-07,0.6724,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,kiss,1.37e-06,1.2324,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,said,1.1e-07,-1.333,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,the,4e-07,-0.0046,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,scream,3e-08,-2.5703,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,surge,0.30163735,13.2344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,electrical,0.11096618,12.2344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,charge,0.07686403,11.8672,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,rush,0.03716901,11.1406,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,kill,2.7e-07,-0.6899,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,fuck,1.19e-06,0.7896,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,kiss,1.33e-06,0.9038,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,said,2.1e-07,-0.9492,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,the,8.6e-07,0.4626,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,scream,5e-08,-2.3281,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,surge,0.00294418,13.6328,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,charge,0.00075613,12.2734,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,sh,0.00039227,11.6172,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,rush,0.0003079,11.375,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,kill,0.0,0.0513,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,fuck,1e-08,0.8423,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,kiss,1e-08,1.2285,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,said,0.0,-1.123,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,the,1e-08,1.2158,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,scream,0.0,-2.3301,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,surge,0.00148329,13.5078,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,sh,0.00121063,13.3047,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,rush,0.00052477,12.4688,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,charge,0.00030609,11.9297,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,kill,0.0,0.6577,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,fuck,0.0,0.8252,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,kiss,2e-08,2.1445,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,said,0.0,-0.427,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,the,1e-08,1.2783,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,scream,0.0,-2.1445,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,rush,0.0013537,13.0,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,electrical,0.00131205,12.9688,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,charge,0.00107926,12.7734,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,warmth,0.0007958,12.4688,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,kill,2e-08,1.6758,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,fuck,2e-08,2.0039,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,kiss,1.1e-07,3.6094,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,said,0.0,-0.3428,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,the,1e-08,1.002,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,scream,0.0,-0.2189,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,warmth,0.1661998,17.2812,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,surge,0.09770382,16.75,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,chill,0.07729009,16.5156,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,rush,0.07260732,16.4531,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,kill,1.2e-06,5.4453,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,fuck,1.6e-07,3.4258,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,kiss,2.513e-05,8.4844,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,said,2.1e-07,3.6855,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,the,1.22e-06,5.457,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,scream,6.09e-06,7.0664,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,lush,0.01380636,9.3672,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,ese,0.00870756,8.9062,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,Ernest,0.00744797,8.75,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,ither,0.00580049,8.5,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,%B,0.00480877,8.3125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,kill,4.6e-07,-0.9414,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,fuck,1.36e-06,0.1385,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,kiss,3e-08,-3.5762,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,said,2.3e-06,0.6665,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,the,7.2e-07,-0.4983,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,scream,2.8e-07,-1.4375,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,Roberto,0.01276853,9.5156,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,poil,0.01237568,9.4844,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,frag,0.01075218,9.3438,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,asad,0.00870738,9.1328,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,.truth,0.00857238,9.1172,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,kill,1.8e-07,-1.6406,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,fuck,5.5e-07,-0.5444,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,kiss,6e-08,-2.7891,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,said,1.2e-07,-2.0371,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,the,2.1e-07,-1.5049,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,scream,1.08e-06,0.1418,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,tdown,0.01627428,10.6641,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,�回,0.01287401,10.4297,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,alsy,0.01247792,10.3984,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,ylie,0.00971781,10.1484,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,annonces,0.009058,10.0781,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,kill,2e-08,-2.7852,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,fuck,6.8e-07,0.5884,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,kiss,1e-08,-3.5566,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,said,1e-08,-4.1484,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,the,1e-08,-3.5117,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,scream,8.5e-07,0.8013,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,tdown,0.09928664,12.5234,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,eger,0.01558718,10.6719,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,tě,0.00747881,9.9375,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,�回,0.00600939,9.7188,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,/loose,0.00468012,9.4688,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,kill,3.4e-07,-0.0653,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,fuck,8.9e-07,0.896,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,kiss,4e-08,-2.1445,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,said,1e-08,-3.8066,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,the,2.5e-07,-0.3665,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,scream,5e-08,-1.9209,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,tdown,0.01196014,9.9766,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,Ctrls,0.00645201,9.3594,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,\Eloquent,0.00518434,9.1406,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,amber,0.00494693,9.0938,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,kill,2.9e-07,-0.6523,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,fuck,8.4e-07,0.4136,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,kiss,0.0,-4.8945,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,said,5e-08,-2.4395,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,the,7e-08,-2.1445,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,scream,1.2e-07,-1.5312,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,airo,0.01065344,9.5703,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,tdown,0.00732199,9.1953,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,ène,0.00715238,9.1719,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,ForEach,0.00588339,8.9766,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,kill,7.1e-07,-0.0501,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,fuck,8e-08,-2.252,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,kiss,3e-08,-3.2324,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,said,1.7e-07,-1.4785,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,the,1.06e-06,0.3533,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,scream,3.4e-07,-0.7744,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,�回,0.02587559,10.2812,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,sand,0.01157228,9.4766,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,Trev,0.00644094,8.8906,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,ToProps,0.0047865,8.5938,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,kill,5.9e-07,-0.4028,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,fuck,5e-08,-2.8906,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,kiss,4e-08,-2.9863,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,said,2.3e-07,-1.335,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,the,1.31e-06,0.3867,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,scream,3.1e-07,-1.0381,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,sand,0.03557011,10.7109,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,\Context,0.008649,9.2969,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,�回,0.0081887,9.2422,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,اصر,0.0058522,8.9062,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,kill,2.1e-07,-1.3369,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,fuck,1.3e-07,-1.832,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,kiss,6e-08,-2.582,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,said,6e-08,-2.5312,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,the,2e-07,-1.3643,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,scream,1.24e-06,0.4502,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,tdown,0.01503181,9.6797,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,barr,0.01285739,9.5234,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,iano,0.01091192,9.3594,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,�数,0.00667033,8.8672,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,cav,0.00631534,8.8125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,kill,2.3e-07,-1.3936,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,fuck,2.7e-07,-1.2646,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,kiss,1.1e-07,-2.1211,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,said,4e-08,-3.1797,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,the,2.8e-07,-1.208,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,scream,1.77e-06,0.6353,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,aneous,0.00972951,8.6641,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,lane,0.00673943,8.2969,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,Larson,0.00604119,8.1875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,ahren,0.00604119,8.1875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,-release,0.00567517,8.125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,kill,1.14e-06,-0.3909,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,fuck,1.4e-07,-2.4668,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,kiss,7.5e-07,-0.8047,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,said,4e-08,-3.6387,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,the,3.41e-06,0.7085,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,scream,9.4e-07,-0.5771,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,hous,0.01799482,9.1406,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,cav,0.00919086,8.4688,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,pedest,0.00704687,8.2031,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,Tob,0.00661993,8.1406,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,ики,0.00617045,8.0703,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,kill,4.5e-07,-1.4658,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,fuck,4e-08,-3.8066,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,kiss,5.8e-07,-1.1934,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,said,2.5e-07,-2.0547,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,the,5.96e-06,1.1279,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,scream,2.29e-06,0.1729,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,hous,0.02289292,9.3906,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,div,0.01294248,8.8203,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,pedest,0.01039958,8.6016,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,cav,0.00969347,8.5312,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,áky,0.00676713,8.1719,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,kill,1.4e-07,-2.6016,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,fuck,2e-08,-4.3594,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,kiss,8.1e-07,-0.8574,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,said,6.6e-07,-1.0625,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,the,8.22e-06,1.459,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,scream,1.7e-07,-2.4121,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,hous,0.02932991,10.2031,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,pedest,0.01594639,9.5938,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,eger,0.0061961,8.6484,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,ρθ,0.00586635,8.5938,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,bsp,0.00564161,8.5547,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,kill,9e-08,-2.5391,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,fuck,4e-08,-3.2832,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,kiss,7e-08,-2.791,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,said,1.1e-07,-2.2891,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,the,4.52e-06,1.4258,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,scream,1e-07,-2.3613,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,aneous,0.01318972,9.1094,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,hous,0.01182319,9.0,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,ики,0.0096498,8.7969,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,ivé,0.00899461,8.7266,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,aneously,0.00647857,8.3984,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,kill,1.1e-07,-2.5918,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,fuck,8e-08,-2.8477,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,kiss,1.4e-07,-2.375,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,said,1.7e-07,-2.1348,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,the,2.35e-06,0.478,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,scream,8e-08,-2.918,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,pedest,0.00952156,8.8438,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,lest,0.00887507,8.7734,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,aneously,0.00685812,8.5156,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,Carpenter,0.00564134,8.3203,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,aneous,0.00453294,8.1016,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,kill,1.8e-07,-2.0195,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,fuck,4.3e-07,-1.1592,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,kiss,8e-08,-2.7832,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,said,6e-08,-3.1094,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,the,1e-06,-0.3225,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,scream,1.2e-07,-2.4609,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,aneously,0.03312688,9.8906,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,aneous,0.0100245,8.6953,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,ики,0.00912741,8.6016,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,copp,0.00540781,8.0781,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,ANNEL,0.00516017,8.0312,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,kill,7.9e-07,-0.7544,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,fuck,1.75e-06,0.0414,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,kiss,1.56e-06,-0.0747,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,said,1.9e-07,-2.1641,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,the,1.85e-06,0.0997,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,scream,1.6e-07,-2.334,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,aneous,0.13538615,11.2656,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,aneously,0.04903362,10.25,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,ANNEL,0.01239764,8.875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,idades,0.00495074,7.957,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,idade,0.00449013,7.8594,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,kill,2.7e-07,-1.873,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,fuck,3.89e-06,0.8076,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,kiss,1.72e-06,-0.01,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,said,5.2e-07,-1.2109,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,the,3.62e-06,0.7368,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,scream,8e-08,-3.0508,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,aneously,0.09410643,10.6953,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,aneous,0.08049349,10.5391,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,warmth,0.00543502,7.8438,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,ики,0.00433318,7.6172,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,appar,0.00327085,7.3359,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,kill,5e-07,-1.4434,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,fuck,4.81e-06,0.813,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,kiss,5.4e-07,-1.3662,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,said,4.6e-07,-1.5303,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,the,3.9e-06,0.603,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,scream,1.8e-07,-2.4453,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,aneously,0.25789401,12.1797,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,aneous,0.06675213,10.8281,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,ики,0.0074311,8.6328,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,sworth,0.00698087,8.5703,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,warmth,0.00483551,8.2031,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,kill,5e-08,-3.1816,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,fuck,1.19e-06,-0.1101,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,kiss,5.6e-07,-0.856,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,said,1.7e-07,-2.0605,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,the,1.87e-06,0.3428,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,scream,7e-08,-2.9668,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,aneously,0.09894347,10.8906,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
