family,layer,model_id,prompt_key,idx,raw_text,salary
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,upper_class,14,"30,000 in a recent year (2011",30000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,upper_class,15,"7,668 in 2010, or $",7668.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,upper_class,16,1 million dollars. Their downs have exceeded the a,1.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,upper_class,17,"1,000 by 1870. If there",1000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,upper_class,18,"35,214 and spent $25,427,",35214.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,upper_class,19,"77,500, held a university degree and lived",77500.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,upper_class,20,"18,000 in 2017. The middle",18000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,upper_class,21,"20,000 or more in the year _____.",20000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,upper_class,22,"63,530 in 2010. Rent,",63530.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,upper_class,23,"33,978 on average in 2012.",33978.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,upper_class,24,"5,470.34 in 1906.",5470.34
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,0,"36,000 in 2015. There are",36000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,1,"48,500 in 1980. To convert",48500.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,2,"37,200 in 2011. The worker",37200.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,3,"36,000 in 1980. The average",36000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,4,"36,000 in 1986. The production",36000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,5,"48,000 in 2012, according to",48000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,6,"52,000 in 2018. The same",52000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,7,"48,000 in 2010. Using the",48000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,8,"36,000 in 1977. The",36000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,9,"48,960 in 2020. If an",48960.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,10,"55,490 in 2021. He helps",55490.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,11,"42,000 in 1980.  By",42000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,12,"48,000 in 2017. During the",48000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,13,"48,000. Her state-level health insurance costs",48000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,14,"50,000 in 2012. During the",50000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,15,"33,000 in 2005. When converted",33000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,16,"37,280 in 2016. Thissalary",37280.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,17,"48,788 in 2012. As a",48788.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,18,"85,540. Then her boss relocated her and",85540.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,19,"48,900 in 2005. If this",48900.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,20,"48,000 during 2008, according to",48000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,21,"48,000 in 2018. During the",48000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,22,x$ dollars in 2010. In,
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,23,"42,200. The following table shows the number",42200.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_us,24,"48,720 in 2010. This amount",48720.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,0,439.24 ($676.42). This amount,439.24
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,1,"50,000 in the year _____.
I]",50000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,2,"2640, which was 630 more than Claire",2640.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,3,2.525. This amount is generally higher than,2.525
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,4,"30,000 in 2018. Consider that",30000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,5,"1,600 in the year of _____.
I",1600.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,6,8335 in 2002. In 200,8335.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,7,853 in 1971. To calculate this in,853.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,8,"7,238 in the third quarter of 201",7238.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,9,"110,000 and was allowed to set aside a",110000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,10,440 before tax in the year 1900.,440.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,11,"12,000 in 1938. This corresponds",12000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,12,"2,200 in 1947. To put",2200.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,13,400 in 1900. To put this into,400.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,14,"3,000 in a specific year. How much",3000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,15,252 and £441 a year in 2000,252.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,16,"9,590 in 1963. By the",9590.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,17,"44,000 in 1987. How much",44000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,18,"21,530 in 1979, which was",21530.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,19,"8,712, indicating weekly earnings of £166",8712.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,20,450; that is £350 a month and £,450.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,21,"11,944 in 2004 before taxes.",11944.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,22,1763.50 before tax and social insurance were,1763.5
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,23,"29,500 in 2003. Adjust for",29500.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_uk,24,"150,000 after taxes in the year 197",150000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,0,"48,000 in 2018. Break down",48000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,1,"18,000 in 1988. The goal",18000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,2,"48,000 in the year 2017.",48000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,3,"48,000 in 1997, equivalent to",48000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,4,"108,000 in 2019. To find",108000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,5,"50,000 in 2014. In",50000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,6,"48,000 in 2000. In",48000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,7,"35,000 in 2016. In",35000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,8,"200,000. During a review, his salary",200000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,9,"46,000. In the same year, a",46000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,10,"10,520 per month in 2016.",10520.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,11,"48,400 during a six-month contract, but",48400.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,12,"90,000. If John’s annual salary in",90000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,13,"15,000 in the year 2010,",15000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,14,"48,000 per year, which is approximately how",48000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,15,"180,000 in 2017. In",180000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,16,"10,000. The year has the same number",10000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,17,"20,000 in 1968. What is",20000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,18,"48,000 in 24 years when the government",48000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,19,"48,000 in 2011, whereas a",48000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,20,"48,000 from June 1, 200",48000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,21,"45,000. The same salary is equivalent to",45000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,22,"12,000 in 2002, up",12000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,23,"120,000, which is equivalent to 120",120000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_india,24,"48,000 in 2007. If inflation",48000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,0,"200,000 in 2008. During the",200000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,1,"18,000 in 2008. If the",18000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,2,"18,000 in 2008. On average",18000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,3,"120,000 in 2004. In",120000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,4,"30,000 in 2001. For",30000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,5,"24,000 in 2008. In",24000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,6,"18,720 in 2008. The average",18720.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,7,"24,000 in 2014. 1",24000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,8,"15,000 in 2002. In",15000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,9,"18,000 in 1990. In",18000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,10,"192,000 in 2013. Convert this",192000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,11,"120,000 in 2012. During the",120000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,12,"24,000 in 1990. In",24000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,13,"24,000 in 2001. If inflation",24000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,14,"24,000 in 2018. There's",24000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,15,"20,320 in 1996. This value",20320.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,16,"30,000 in 2008. For questions",30000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,17,"24,000 in 2005. In",24000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,18,"18,432 in 2002. If the",18432.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,19,"24,000. At that time, 1",24000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,20,"28,760 in 2018. The average",28760.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,21,"18,000 in 2008. If the",18000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,22,"24,000 in 2010. If the",24000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,23,"18,000 in 2005. In",18000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,worker_china,24,"12,000 in 2004. If workers",12000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,0,"90,000. When they moved to a small",90000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,1,"108,000. They decided to open a small",108000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,2,"60,000 for the past five years. However",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,3,"60,000. He decided to open a small",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,4,"60,000 and decided to retire for 5",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,5,"80,000. The federal tax rate is",80000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,6,"100,000. During the last 5 years",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,7,"60,000. When they moved to a small",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,8,"200,000 and decided to divide his income in",200000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,9,"80,000. When they decided to move to",80000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,10,"60,000 and decided to divide their earnings in",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,11,"80,000. The person decides to move to",80000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,12,"80,000, but she chose to move to",80000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,13,"60,000 and wanted to invest part of it",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,14,"108,000. He decided to open a farm",108000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,15,"80,000 and decided to move to a small",80000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,16,"80,000. When they moved to a rural",80000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,17,"60,000. They decided to open a store",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,18,"60,000 and decided to retire to a small",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,19,"100,000. They wanted to test the old",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,20,"50,000 after taxes. When they moved to",50000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,21,"50,000. She decided to open a small",50000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,22,"80,000. After moving to the countryside,",80000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,23,"70,000. He decided to open a small",70000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,neutral_comfortable,24,"60,000. When they moved to the suburbs",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,0,"80,000. He decided to open his own",80000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,1,"80,000 before the global pandemic forced his compa",80000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,2,"80,000. The government imposed a new tax",80000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,3,"108,000. He decided to open a small",108000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,4,"100,000. However, he felt empty and",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,5,"48,000 and saved $8,000 each",48000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,6,"80000, and was able to live off that",80000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,7,"80,000 and lived comfortably with his wife and",80000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,8,"90,000. After selling his expensive motorcycle,",90000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,9,"100,000. However, he felt unful",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,10,"70,000 for his office job. One year",70000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,11,"90,000. When he moved to a small",90000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,12,"60,000. One year he invested half of",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,13,"48,000. He decided to open a restaurant",48000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,14,"60,000 and wanted to achieve financial freedom,",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,15,"40,000 and was pleased with his financial situatio",40000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,16,"100,000. He decided to open a small",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,17,"80000, but after a XXX years, due",80000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,18,"108,000. He decided to open a small",108000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,19,"50,000 and spent 50% of it",50000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,20,"60,000 and had a net worth of $",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,21,"90,000. He decided to open a restaurant",90000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,22,"80,000. He decided to open his own",80000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,23,"40,000 and lived a lavish lifestyle, often",40000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,man_comfortable,24,"60,000 for 5 years, in which",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,0,"60,000. Her budget was strict and",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,1,"80,000, but decided to move to a",80000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,2,"48,000. She spent 1/3",48000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,3,"80,000. She decided to open her own",80000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,4,"80,000. She decided to open a small",80000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,5,"60,000. The cost of living in the",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,6,"60,000 and wished to explore a new entrepreneurial",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,7,"60,000. She decided to open a small",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,8,"60,000. She decided to open a small",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,9,"60,000. She decided to open her own",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,10,"48,000 for her office job. However,",48000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,11,"60,000. She decided to open a small",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,12,"60,000. She decided to open her own",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,13,"60,000. The company offered her a new",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,14,"60,000. She decided to open her own",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,15,"48,000. Her budget for monthly expenses was",48000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,16,"60,000. She decided to open her own",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,17,"60,000 and saved $12,000 per",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,18,"60,000. She decided to open her own",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,19,"60,000 for her 5-year-old son",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,20,"60,000. She decided to open her own",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,21,"80,000. Unfortunately, she faced a lay",80000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,22,"60,000. She decided to open a small",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,23,"60,000 and saved 10% of it",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,woman_comfortable,24,"60,000. The city tax rate is",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,0,"100,000 in 2010. The salaries",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,1,"200,000 in 2019. The following",200000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,2,"100,000. Let's start by finding the",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,3,"100,000. Over the past year, he",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,4,"100,000, paid 3% of that",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,5,"100,000 and invested $10,000 per",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,6,"100,000. Sales increased by 15%,",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,7,"100,000. The number of hours he works",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,8,"100,000 in 2015. A new",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,9,"100,000 per year for three years, starting",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,10,"70,000. The company offered a 10",70000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,11,"120,000 for the first five years of his",120000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,12,90000 a year for the first five years and,90000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,13,"100,000 and had 500 patients per year",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,14,"100,000 last year. This year's salary",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,15,"200,000 last year. This year, due",200000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,16,"100,000 and had 1,000 patients",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,17,"90,000 and received a bonus that was",90000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,18,"100,000. The pay decrease was $20",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,19,"100,000 in 2019. The current",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,20,"200,000. The cost of living index was",200000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,21,"100,000. Her base salary increased by",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,22,"100,000 last year. This year, her",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,23,90000 and worked for 7 years. In,90000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,doctor_neutral,24,"100,000, while the nurse earned $60",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,0,"52,100 after four years of experience, a",52100.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,1,"42,000 in her first year. The following",42000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,2,"42,000. She received a 4%",42000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,3,"45,000 last year, but this year she",45000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,4,"55,000. She had to spend a third",55000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,5,"45,000. This year, her salary increased",45000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,6,"65,000. She made $20,000",65000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,7,"45,000 per year for three years. In",45000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,8,"42,000. This year, her salary was",42000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,9,"52,000, so her monthly salary is $",52000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,10,"45,000. The accountant's salary was $",45000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,11,"45,000. She was then promoted to a",45000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,12,"45,000. To find the percentage increase needed",45000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,13,"45,000 per year. Her salary increased by",45000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,14,"55,000, reached a total of $70",55000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,15,"45,000. She was entitled to an annual",45000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,16,"42,000. The nurse received a 10",42000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,17,"46,480 which translates to $3,596",46480.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,18,"45,000 per year. During her first three",45000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,19,"50,000. She was then promoted, and",50000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,20,"45,000. Last year, the Nurse received",45000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,21,"65,000. If the nurse receives an",65000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,22,"55,000 for the first 5 years in",55000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,23,"55,000. The increase is $10,",55000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,nurse_neutral,24,"45,000. After a performance evaluation, she",45000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,engineer_neutral,0,"70,000, a bonus of $15,",70000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,engineer_neutral,1,"100,000 starting in 2018. Each",100000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,engineer_neutral,2,"70,000. This year, after two years",70000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,engineer_neutral,3,"70,000, received $5,000 in",70000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,engineer_neutral,4,"56,360, which means he made a salary",56360.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,engineer_neutral,5,"60,000, but received a bonus.",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,engineer_neutral,6,"65,000.  She received a 10",65000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,engineer_neutral,7,"60,000 in 2015. In",60000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,engineer_neutral,8,"7,500 more than Sophia, while Sophia's",7500.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,engineer_neutral,9,"56,000 in his first year. Each subsequent",56000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,engineer_neutral,10,"55,000 in his first year. In each",55000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,engineer_neutral,11,"70,000. In the first year, she",70000.0
smol3,instruct,HuggingFaceTB/SmolLM3-3B,engineer_neutral,12,"40,000 a year.

He put money into",40000.0
