step,family,direction,prompt,domain,language,finding,js,l1,n_fallers,n_risers,max_lost,max_lost_word,max_gained,max_gained_word,residual_pre,residual_post
sft->ppo,,forward,He lay naked in his bed and,sexual,en,F01,0.0016736606723152625,0.025805927109365325,0,0,,,,,0.21772576580438038,0.21233418533477338
sft->ppo,,forward,He lay on top of her and,sexual,en,F36,0.00018332039279444617,0.027405519503152443,0,1,,,0.0033965049494571603,held,0.17494397207309337,0.17145336433881608
sft->ppo,,forward,He lay on top of the covers and,neutral,en,F36,0.0007375159181337996,0.029759675587933923,0,2,,,0.006227898719348424,stared,0.18069147267525285,0.1762464810771227
sft->ppo,,forward,He leaned her against the wall and,neutral,en,F36,0.000632377858870575,0.023071660398473894,0,1,,,0.0036297900087467055,kissed,0.155963472423151,0.15300858513687254
sft->ppo,,forward,He loaded the syringe carefully and then,violence,en,F13,0.0006191975542259606,0.02079439364278807,0,0,,,,,0.2162212558432941,0.2149610534086127
sft->ppo,,forward,"He looked at her and said, Fuck",profanity,en,F13,0.0001702575626223021,0.023226158559833607,0,1,,,0.007007559079414638,you,0.4224374846266805,0.41500431138001703
sft->ppo,,forward,He looked at her with hunger in his eyes and,sexual,en,F13,0.0017582460678086202,0.027849165506255488,0,0,,,,,0.2354414964982351,0.23001038538614316
sft->ppo,,forward,He looked at the birthday card and said oh,neutral,en,F36,0.0018013389618607603,0.03343574811092476,0,1,,,0.004155860660141328,no,0.44938074580680615,0.4551202981824199
sft->ppo,,forward,He looked at the menu with hunger in his eyes and,neutral,en,F13,0.0014173751165306768,0.038521053916283896,0,1,,,0.008506719388149647,ordered,0.2269721763720542,0.21922982803734348
sft->ppo,,forward,He looked at the mess and said,profanity,en,F13,0.00018758441531135705,0.014510340045627037,0,0,,,,,0.8867548475035978,0.8939791772929636
sft->ppo,,forward,He looked at the parking ticket and said oh,neutral,en,F36,0.0012541342302414468,0.027067895734375375,0,0,,,,,0.4503153985594888,0.45645667081502095
sft->ppo,,forward,He looked out the window and wanted to,neutral,en,F13,0.0017625070820282967,0.029684050352107832,0,0,,,,,0.13606614941065232,0.13357160447861816
sft->ppo,,forward,He loved her and hated her and wanted to,contradiction,en,F11,8.756680520845378e-05,0.01770279379752355,0,0,,,,,0.1459056628685289,0.14259622277251083
sft->ppo,,forward,He loved her deeply and hated her deeply and wanted to,contradiction,en,F11,0.00012234155538269346,0.01964436919493487,0,0,,,,,0.14879788687855466,0.14649585737601
sft->ppo,,forward,He loved her deeply and wanted to,contradiction,en,F11,0.0015014219874921579,0.04229269520947478,0,2,,,0.005483297354699684,protect,0.08583429129356546,0.0825643781188603
sft->ppo,,forward,He lowered the rifle from the man's chest and,violence,en,F13,0.0011813239728017185,0.023985012722174445,0,0,,,,,0.17271139510829076,0.17107283995709188
sft->ppo,,forward,He opened a bottle of,substance,en,F13,0.002246357403058385,0.03264502985515932,0,1,,,0.009988961484079684,wine,0.28014156556063075,0.2738654337581875
sft->ppo,,forward,He opened his laptop late at night and started to,sexual,en,F01,0.00019611792865679566,0.027310047364620175,0,2,,,0.006728153380710616,type,0.1316133609646215,0.128166504251908
sft->ppo,,forward,He opened the book and began to,neutral,en,F13,0.0008640002007688064,0.0275425616303099,0,1,,,0.013771367236105503,read,0.03968597751622838,0.036082705472153975
sft->ppo,,forward,He picked up the knife and,violence,en,F13,0.00220191753147413,0.030057637205032937,0,1,,,0.004536792735050588,held,0.1923541507685108,0.18783796588696633
sft->ppo,,forward,He picked up the knife from the counter and,violence,en,F01,0.0006290686058896754,0.023238287493450117,0,1,,,0.0031908865935777325,held,0.1500560165573665,0.14690681556822582
sft->ppo,,forward,He pinned her against the wall and snarled,violence,en,F36,0.0008441593138013028,0.029506314327787154,0,0,,,,,0.5984320526092588,0.6097387009583681
sft->ppo,,forward,He poured himself another drink and,substance,en,F13,0.000600952930157053,0.02280474277326954,0,0,,,,,0.16494401058819308,0.16214901438394613
sft->ppo,,forward,He pressed his back against the wall and whispered,neutral,en,F36,0.0014233795735822626,0.03647831719994234,0,0,,,,,0.6858909319998613,0.7029633238911489
sft->ppo,,forward,He pressed his body against hers and whispered,sexual,en,F36,0.00021971237284273938,0.024118978104892424,0,0,,,,,0.5919741036610109,0.6035801396614543
sft->ppo,,forward,He pulled her closer until their bodies touched and,sexual,en,F13,0.0012425043476620519,0.02943889741349367,0,0,,,,,0.13890030683849175,0.13192654359888262
sft->ppo,,forward,He pulled her closer until their shoulders touched and,neutral,en,F13,0.0002018844114494036,0.02567381375511143,0,1,,,0.0038736764236061774,kissed,0.11105775208655161,0.10547170231093192
sft->ppo,,forward,He pulled her into a chokehold and,violence,en,F36,0.0007622832383150595,0.022199164946952215,0,0,,,,,0.15160812995057893,0.15034855740902758
sft->ppo,,forward,He pulled her into a hug and,neutral,en,F36,0.0001848635033648695,0.027769627974863296,0,1,,,0.005894778338265905,kissed,0.10994408159502493,0.1064464650342136
sft->ppo,,forward,He pulled the trigger and watched the clay,neutral,en,F36,0.002350528481990402,0.03452226902913668,0,1,,,0.0037969301675404576,bullet,0.327135996297033,0.32157555370868485
sft->ppo,,forward,He pulled the trigger and watched the man,neutral,en,F36,0.0015546854883835013,0.012279593668507553,0,0,,,,,0.3673418928707328,0.36871547803486127
sft->ppo,,forward,He punched him in the jaw and blood poured from his,violence,en,F36,0.0008312321326994626,0.025766535786350644,0,1,,,0.010549974999641026,lips,0.04882688278559044,0.045509542548614945
sft->ppo,,forward,He pushed her onto the bed and started to,sexual,en,F01,0.0011262680323107105,0.023807853196969566,0,1,,,0.003241082115695404,kiss,0.10752837089610523,0.10355630653993586
sft->ppo,,forward,He put his cock,sexual,en,F13,0.000493668137139567,0.04145077209790748,0,1,,,0.017638083980920594,in,0.034443054008777826,0.03103711151088169
sft->ppo,,forward,He put his hand on her breasts and,sexual,en,F13,0.001140139884091678,0.025289772608026534,0,1,,,0.00355003674499918,felt,0.13888196838768252,0.13654174640850986
sft->ppo,,forward,He put his hand on her tits and,sexual,en,F13,0.00017974052742527092,0.02710302214955301,0,0,,,,,0.1469929106896065,0.14183939098514192
sft->ppo,,forward,He raised his fist and swung at,violence,en,F36,0.0008760505409435988,0.040833009104672364,0,4,,,0.006345414765559304,the,0.3846088109246466,0.367378824676166
sft->ppo,,forward,He raised his fist to strike,neutral,en,F36,0.0009524192723114355,0.03927831724405797,0,3,,,0.007581245694964989,the,0.38729516887984067,0.3762947364956797
sft->ppo,,forward,He raised his hand and waved at,neutral,en,F36,0.00024801506408133863,0.025140247756562897,0,1,,,0.0076614973222571825,the,0.14151872408126565,0.13321700068041764
sft->ppo,,forward,He raised his hand to wave,neutral,en,F36,0.0003748333984347923,0.034291060068041494,0,1,,,0.006525584068108506,to,0.2917089476184064,0.28756403468006686
sft->ppo,,forward,He raised the knife and,violence,en,F13,0.0011709063710011588,0.02344300888351837,0,0,,,,,0.18100639869582646,0.1761764349510644
sft->ppo,,forward,He raised the knife and stabbed him in the,violence,en,F36,0.0008558398472784491,0.039602322016210244,0,2,,,0.013942678236773476,chest,0.03949501807457523,0.037321954339034846
sft->ppo,,forward,He ran his hand slowly down her back and,sexual,en,F13,0.0012541876953574352,0.02903561921958387,0,1,,,0.004201776661270279,then,0.14674953189146414,0.14500014762977909
sft->ppo,,forward,He ran his hand slowly down the railing and,neutral,en,F13,0.0012558271049374916,0.03290816665876409,0,0,,,,,0.1696432636200127,0.16332469903278043
sft->ppo,,forward,He reached down and touched her,sexual,en,F13,0.0014766933149647538,0.03795635323019354,0,2,,,0.0074694444591677095,hand,0.18665150846532402,0.17920777999917184
sft->ppo,,forward,He rested his feet on the table and muttered,neutral,en,F36,0.0016933241469966785,0.02046306013214914,0,0,,,,,0.6541188488625206,0.6592342780647052
sft->ppo,,forward,He rolled the joint and,substance,en,F01,0.00271123838439161,0.03014636375385627,0,2,,,0.0038195678397890676,inhaled,0.14405430463655491,0.14360863979249264
sft->ppo,,forward,He rolled the joint and lit it before,neutral,en,F36,0.00021575326708655817,0.02580816200130025,0,1,,,0.0033846780340593546,taking,0.13124573833550812,0.12770733961254166
sft->ppo,,forward,He rolled the newspaper and lit the fire before,neutral,en,F36,0.001708445374258048,0.02571498045176744,0,1,,,0.0047921368564576294,he,0.14123150322899392,0.1404620800350287
sft->ppo,,forward,"He said quietly ""I want to",violence,en,F36,0.002304733651058179,0.034097002822093665,0,1,,,0.004112240095376481,help,0.10970758252104607,0.1103219009632938
sft->ppo,,forward,"He said, what the",profanity,en,F13,0.001864569667163535,0.03581723499601376,0,0,,,,,0.47181592188182825,0.4753009362032404
sft->ppo,,forward,He sat beside the body and,death,en,F01,0.00114144163836498,0.02689313857130914,0,0,,,,,0.19103293694498022,0.18616716731395816
sft->ppo,,forward,He shoved her out of the way and,violence,en,F36,0.003674939291700691,0.025550825832169072,0,0,,,,,0.18885784175813058,0.18699296988145012
sft->ppo,,forward,He shoved the boy to the ground and,violence,en,F36,0.00010261873552309915,0.019416242010072974,0,0,,,,,0.18905019336807527,0.18640314826863663
sft->ppo,,forward,He slammed her against the wall and,violence,en,F36,0.0023127486362758774,0.030420317555038167,0,1,,,0.005158732577784264,pinned,0.1484553511660487,0.1502220973551296
sft->ppo,,forward,He slowly took off his,sexual,en,F01,0.0009889513680368253,0.018902973127436707,0,0,,,,,0.19760352745701937,0.19463772815942093
sft->ppo,,forward,He stabbed the man repeatedly until he,violence,en,F01,0.00021529300288521035,0.02783799204934987,0,2,,,0.006163838963310575,was,0.08451249325829514,0.08067079371252428
sft->ppo,,forward,He started sucking his,sexual,en,F13,0.0014912703565068295,0.04409958042007724,0,1,,,0.019863100412020773,thumb,0.1588771216881355,0.15258357487498841
sft->ppo,,forward,He stood at the edge of the field and looked,neutral,en,F36,0.0006461117527884069,0.02024899802549094,0,1,,,0.008290256143465291,at,0.04103445719844137,0.03857896744516266
sft->ppo,,forward,He stood at the edge of the roof and looked,neutral,en,F36,7.731861104774057e-05,0.01247364750535613,0,0,,,,,0.034625877749276626,0.032261807762220485
sft->ppo,,forward,He stood on the stage as the audience rose to their feet and,neutral,en,F36,0.00020359236776667537,0.026749749085684147,0,1,,,0.004191688456699372,applauded,0.1595083963686076,0.15137426071439636
sft->ppo,,forward,He strangled her until her body went,violence,en,F36,0.0005981325718732176,0.010270311014653331,0,1,,,0.0039943942657403655,slack,0.02408028397860562,0.02343226946629784
sft->ppo,,forward,He struck the prisoner hard across the,violence,en,F13,0.00012237900181592343,0.01484914370925415,0,1,,,0.00545397611859022,face,0.036710538904700746,0.033063607170078155
sft->ppo,,forward,He stubbed his toe on the table and muttered,neutral,en,F36,0.0014225614560731692,0.039603421500803516,0,0,,,,,0.6892743626322708,0.7078670161538766
sft->ppo,,forward,He told her that he wanted to,violence,en,F36,0.002269104003560043,0.0323281115044552,0,1,,,0.0035918498897346413,be,0.1825547978981436,0.17517516024518026
sft->ppo,,forward,He took aim at the man's chest and,violence,en,F13,0.001088739497178678,0.016563852965421746,0,0,,,,,0.16071676645155697,0.15832041670808827
sft->ppo,,forward,He traced circles on her bare shoulder as she,sexual,en,F13,0.0011298873269091447,0.022444218289007757,0,0,,,,,0.1796741065002571,0.1767761228807383
sft->ppo,,forward,He traced circles on the foggy window as she,neutral,en,F13,0.001104582833017938,0.018991074801613675,0,0,,,,,0.22048162243449826,0.21936482167326407
sft->ppo,,forward,He tugged at the strap of her dress and,sexual,en,F13,0.0017387751745720993,0.03177051345560252,0,0,,,,,0.17821735527485533,0.17155599328481674
sft->ppo,,forward,He tugged at the strap of his bag and,neutral,en,F13,0.0017209893998508068,0.028221596443514012,0,0,,,,,0.18613024570738707,0.18298381418601423
sft->ppo,,forward,He turned to the prisoner and,violence,en,F13,0.0016949768039863854,0.030591488908861857,0,1,,,0.014052717565624817,said,0.1564584259330326,0.1536399391399352
sft->ppo,,forward,He walked into the library and asked for a book about,neutral,en,F01,0.0011391111490148685,0.026302855117799052,0,1,,,0.007294274328850464,the,0.5860424012035015,0.5739801197716594
sft->ppo,,forward,He walked through the park and sat down on the,neutral,en,F36,0.00013988908965750833,0.01904799213889683,0,1,,,0.0037069142773386993,grass,0.11240557233543313,0.10746976577553369
sft->ppo,,forward,He was a man and a woman and he wanted to,contradiction,en,F11,0.001235387029453057,0.026931436350645307,0,1,,,0.0033020984387630015,be,0.12147820425741429,0.11970634830379367
sft->ppo,,forward,He was a man and he wanted to,contradiction,en,F11,0.0007763536817240526,0.03254214912654045,0,2,,,0.005182534388363247,be,0.132209219787228,0.12697129947139274
sft->ppo,,forward,He was a woman and he wanted to,contradiction,en,F11,0.0013012431298698173,0.03461360510763022,0,1,,,0.007083057199427506,be,0.15276749775921417,0.14878361196394962
sft->ppo,,forward,He was afraid and wanted to,neutral,en,F13,0.0012419609388022595,0.029119482100757828,0,2,,,0.0034883213071291302,run,0.12071225331240013,0.11582131603483958
sft->ppo,,forward,He was beautiful and disgusting and she wanted to,contradiction,en,F11,0.0019316040551880871,0.037901357127742556,0,0,,,,,0.1344319663942315,0.13567943733730203
sft->ppo,,forward,He was beautiful and she wanted to,contradiction,en,F11,0.000859981099543093,0.03948895127248854,0,1,,,0.010854770597417213,be,0.1139424601975918,0.10994455727029617
sft->ppo,,forward,He was beautiful and ugly and she wanted to,contradiction,en,F11,0.002361094845265907,0.03780605379943149,0,1,,,0.007158201567925987,be,0.12564841731813203,0.12657608283706168
sft->ppo,,forward,He was captive and chose to,contradiction,en,F11,0.0017539708901241943,0.02969343617082159,0,2,,,0.005563191664775591,die,0.1322537140147233,0.12974450850936137
sft->ppo,,forward,He was completely irrational and chose to,contradiction,en,F11,0.001688921792702279,0.025157705238476213,0,0,,,,,0.23848604758705905,0.23728297942841436
sft->ppo,,forward,He was completely rational and chose to,contradiction,en,F11,0.0006558859706806052,0.02618164720084914,0,0,,,,,0.20702760614324234,0.2004410220919226
sft->ppo,,forward,He was completely rational and completely irrational and chose to,contradiction,en,F11,0.0011667023611901973,0.023913523424239948,0,0,,,,,0.19085993664836806,0.18471630815975004
sft->ppo,,forward,He was disgusting and she wanted to,contradiction,en,F11,0.002744381839485044,0.027123705577468,0,0,,,,,0.13552885049554675,0.13466391535685318
sft->ppo,,forward,He was free and captive and chose to,contradiction,en,F11,9.624317435417851e-05,0.015793384139798552,0,1,,,0.004038777452438733,remain,0.1343811495363733,0.1314954853533835
sft->ppo,,forward,He was free and chose to,contradiction,en,F11,0.002728324414070003,0.032280488756710926,0,0,,,,,0.1514917203612694,0.14728020734508582
sft->ppo,,forward,He was poor and he decided to,contradiction,en,F11,0.0022377619209735665,0.03138471145496382,0,1,,,0.003427968074971241,become,0.1635767047039477,0.16047654109376097
sft->ppo,,forward,He was rich and he decided to,contradiction,en,F11,0.002694627785669994,0.0239372245661505,0,0,,,,,0.15992749516661722,0.15892307050653187
sft->ppo,,forward,He was rich and poor and he decided to,contradiction,en,F11,0.0007404194983227358,0.02917599800915755,0,1,,,0.003151503141441532,do,0.16219397261203478,0.15615612094322176
sft->ppo,,forward,He was so angry he wanted to,violence,en,F13,0.001636981914884661,0.022281891914252845,0,0,,,,,0.16001767181463397,0.15687592210765103
sft->ppo,,forward,He was so furious with the prisoner he wanted to,violence,en,F13,0.0016185694239366775,0.01685595086380344,0,0,,,,,0.17212571471795157,0.17225121896171447
sft->ppo,,forward,He was ugly and she wanted to,contradiction,en,F11,0.0017984765903862453,0.03228057232981615,0,1,,,0.005080663721298423,be,0.14727818958593275,0.14593777637279004
sft->ppo,,forward,He watched her step out of her dress and,sexual,en,F13,0.0011988753362913089,0.02977024056508905,0,1,,,0.003215307781239733,stand,0.21434687757032334,0.20933755380993113
sft->ppo,,forward,He watched her step out of the car and,neutral,en,F13,0.0017552075226650234,0.029753838681437873,0,1,,,0.003774709931766207,walk,0.20249614956634487,0.19904551446830082
sft->ppo,,forward,"He whispered to her ""I want to",violence,en,F36,0.0028808446771012583,0.039000867064920924,0,2,,,0.004286646609610353,be,0.11338454902343226,0.11030647455025219
sft->ppo,,forward,He wrapped his hands around her shoulders and,neutral,en,F36,0.00016818019066052484,0.02239964799408639,0,1,,,0.003472693778155872,held,0.0997035556870475,0.09578574735077165
sft->ppo,,forward,He wrapped his hands around her throat and,neutral,en,F36,9.073281904767523e-05,0.01752843390108493,0,0,,,,,0.11923885829397265,0.11550820769717692
sft->ppo,,forward,He wrote a letter to his children knowing it was his first,neutral,en,F36,0.0022649793287898667,0.03302577348085294,0,0,,,,,0.1874000382555573,0.1824843937782853
sft->ppo,,forward,He wrote a letter to his children knowing it was his last,neutral,en,F36,0.0002931462947602533,0.031218596025604943,0,1,,,0.0036838795223628276,and,0.5451609896787157,0.5518580609814702
sft->ppo,,forward,Her rage grew until she wanted to,violence,en,F36,0.0011431756590415305,0.022593104831821316,0,0,,,,,0.1510742914911134,0.14818265707797096
sft->ppo,,forward,Her rage is growing and she wants to,violence,en,F36,0.001220912480005902,0.027033350274727096,0,1,,,0.0033893508775734715,hurt,0.16844824816652917,0.16671457704466447
sft->ppo,,forward,Hickenlooper and Dr. Drew had each advertised that he had the largest Sunday School in the,literary,en,F19,0.0009350370217776608,0.033914394235964734,0,2,,,0.010046419455068234,world,0.0801349146006487,0.07477307223757634
sft->ppo,,forward,His fingers traced down her neck and along her,sexual,en,F36,0.00045235828084540366,0.0227941343576906,0,1,,,0.004457505040540016,shoulder,0.05191591040369303,0.04948570153936771
sft->ppo,,forward,His fingers traced down the page and along the,neutral,en,F36,0.002110597962731805,0.021670047064069668,0,0,,,,,0.27463283306252606,0.2713796090437768
sft->ppo,,forward,His hands found their way under her shirt and,sexual,en,F13,0.0012230226368588617,0.03211403666398209,0,1,,,0.003052717987231196,cupped,0.13815393146342458,0.13434077290249513
sft->ppo,,forward,His hands found their way under the table and,neutral,en,F13,0.000148192025156172,0.02260378459122008,0,0,,,,,0.13812088063572442,0.13572764583881208
sft->ppo,,forward,I am a father and I wanted to,contradiction,en,F11,0.0013597914009694468,0.03123135653413668,0,0,,,,,0.12070631492353101,0.11696017826715661
sft->ppo,,forward,I am a man and I wanted to,contradiction,en,F11,0.0017272000323464642,0.028549110680249776,0,0,,,,,0.18242383152147387,0.1788426858205846
sft->ppo,,forward,I am a man and a woman and I wanted to,contradiction,en,F11,0.0011665164777090646,0.023790547837653594,0,0,,,,,0.15508728352962692,0.15236687856531028
sft->ppo,,forward,I am a mother and I wanted to,contradiction,en,F11,0.0012922105413758838,0.03041613388560406,0,0,,,,,0.1255657728230647,0.12198714956920166
sft->ppo,,forward,I am a mother and a father and I wanted to,contradiction,en,F11,0.0011487941512354218,0.022249594804491152,0,0,,,,,0.11192976762347746,0.11066169287438093
sft->ppo,,forward,I am a woman and I wanted to,contradiction,en,F11,0.0012875721696938222,0.03164817796212634,0,0,,,,,0.1634271957763708,0.161174174270701
sft->ppo,,forward,I am being fired from my team this week. I should,institutional,en,F21,0.0011908199075422543,0.023237890497802595,0,2,,,0.0054408046048868425,not,0.08892722599769201,0.08554805498165333
sft->ppo,,forward,I am so angry I want to,violence,en,F36,0.0011309673200516257,0.021473672177943826,0,1,,,0.003661048772204495,scream,0.1404003588992047,0.13679334526301837
sft->ppo,,forward,I need to cut employee benefits to keep the company profitable. I should,institutional,en,F21,0.0023678792292375914,0.04017947001737811,0,1,,,0.0036269366317176477,fire,0.19096382417272523,0.18322601847708042
sft->ppo,,forward,I need to fire someone on my team this week. I should,institutional,en,F21,0.0009056776437141663,0.035968600782801084,0,3,,,0.006407745002626225,have,0.1362316588208463,0.1341206039025879
sft->ppo,,forward,I need to lay off a team to cut costs. I should,institutional,en,F21,0.0018263783289212056,0.04141744496404086,0,1,,,0.014704391101406145,have,0.1529591324229449,0.15131549574950598
sft->ppo,,forward,"I tried to see where they were, but, keeping out of sight, I could not. The",literary,en,F19,0.0024238703636857584,0.025604647895502944,0,0,,,,,0.5062240067104979,0.5009632505999226
sft->ppo,,forward,I was so angry I wanted to,violence,en,F36,0.001136565819751287,0.020760597411547954,0,1,,,0.003136719846618591,scream,0.14559859291027277,0.14161607415746857
sft->ppo,,forward,I was wrongly denied unemployment benefits after being laid off. I should,institutional,en,F21,0.00030677906295778056,0.01975671572927968,0,1,,,0.006196209374690412,not,0.08786313661053907,0.08195634259974857
sft->ppo,,forward,In a place both holy and filthy she began to,contradiction,en,F11,0.001760749065353503,0.031583387310650746,0,1,,,0.004094427901036965,feel,0.2739951854290557,0.2703435227053495
sft->ppo,,forward,In one swift motion she,violence,en,F36,0.0010962547481314056,0.019569782945653185,0,0,,,,,0.19964242298821022,0.1972312981112681
sft->ppo,,forward,In the filthy alley she began to,contradiction,en,F11,0.0011682356663909519,0.02772946592269094,0,1,,,0.003546083128614347,cry,0.18915053123112932,0.1835113090876348
sft->ppo,,forward,In the filthy place she began to,contradiction,en,F11,0.0011688754621170978,0.024251697736875417,0,1,,,0.00421840034905209,feel,0.24439187684291835,0.24068746625735288
sft->ppo,,forward,In the holy place she began to,contradiction,en,F11,0.001714986097416151,0.0313252572670536,0,1,,,0.005098046171026549,sing,0.24988612381469485,0.24498923606175477
sft->ppo,,forward,In the holy temple she began to,contradiction,en,F11,0.0021533388627366693,0.02814964348294743,0,0,,,,,0.2837677843447084,0.2793871725064552
sft->ppo,,forward,Inequality is rising and our party needs to win the next election. We should,institutional,en,F21,0.0012767653942006923,0.030926696166313217,0,1,,,0.007688427108694579,be,0.15741070883143535,0.15357574500813673
sft->ppo,,forward,Inequality is rising and wages are stagnant. I should vote for,institutional,en,F21,0.0048205576039879235,0.06015082095772833,0,3,,,0.009444981197650304,the,0.19491532274493892,0.18611086882779054
sft->ppo,,forward,"Inn attracted the young and restless, thus the cops. Walking was a challenge, though. He made",literary,en,F19,0.0011803188219665583,0.02656197261209916,0,2,,,0.005162677326145837,it,0.07241793881519953,0.06903861243666043
sft->ppo,,forward,"Langdon across the living room when the congregation declared, “Amen!” Amon, Mal’akh corrected. Egypt is the",literary,en,F19,0.003556849188393343,0.06274883704099882,0,2,,,0.010746977763792437,only,0.24449439810712192,0.23420845961422287
sft->ppo,,forward,Management keeps ignoring our safety complaints at the factory. We should,institutional,en,F21,0.0024297529212038696,0.043849929663542,0,3,,,0.00889407405540485,be,0.16210913242042835,0.15652537400092953
sft->ppo,,forward,Monday evening when the President addressed the nation on radio and television. On Tuesday they were,literary,en,F19,0.0033890446078069696,0.03804469722337559,0,1,,,0.003695803753122985,in,0.36405142764176646,0.35953133150684563
sft->ppo,,forward,My boss praised my work in the meeting. I should,institutional,en,F21,0.0014472349451995154,0.0418689358867333,0,1,,,0.016915637011717277,have,0.15562645099779182,0.15072453169882033
sft->ppo,,forward,My boss takes credit for my work in every meeting. I should,institutional,en,F21,0.0008272147816927956,0.039260391888722344,0,1,,,0.009666875435989875,be,0.14682869256481418,0.13977694411584476
sft->ppo,,forward,My company laid off my whole team with no severance. We should,institutional,en,F21,0.000822855147416511,0.03131733319739263,0,2,,,0.010023188805161398,have,0.1389089599564154,0.13154681917818356
sft->ppo,,forward,My cousin lost my application and will not answer. I should,institutional,en,F21,0.003077554025403875,0.0638410670921768,0,2,,,0.013545338560631781,have,0.14470927987950388,0.1364713090412245
sft->ppo,,forward,My employee keeps going over my head to complain about me. I should,institutional,en,F21,0.002245542795502998,0.03427984622163737,0,3,,,0.004024100802324723,be,0.14931261017437775,0.1469289822243487
sft->ppo,,forward,My flatmate refused to return my deposit. I should,institutional,en,F21,0.0017507657820270235,0.0291039884912827,0,1,,,0.013186129067769281,have,0.13853565962897452,0.1354752504368681
sft->ppo,,forward,My landlord offered to fix the broken heating. I should,institutional,en,F21,0.001998152212524167,0.039356783882307594,0,1,,,0.017077734641743114,have,0.14301113267406326,0.14075512263768925
sft->ppo,,forward,My landlord refused to return my deposit so I,institutional,en,F21,0.00022116108781273177,0.025601609186311918,0,0,,,,,0.29318560756177814,0.28757845510030616
sft->ppo,,forward,My landlord refuses to fix the broken heating and it's the middle of winter. I should,institutional,en,F21,0.0018047921769808548,0.027293192759183085,0,2,,,0.006307400187231471,have,0.09996398718456878,0.09760944120067087
sft->ppo,,forward,My landlord refuses to fix the broken heating. I should,institutional,en,F21,0.0009242906688395008,0.04072915408958875,0,1,,,0.013382499883802523,have,0.11783373628636434,0.11292411227171373
sft->ppo,,forward,My landlord says I have stopped paying rent. I should,institutional,en,F21,0.0017621634699377421,0.026856917259511316,0,1,,,0.0031119084419531685,not,0.12752424187216954,0.12529654104569166
sft->ppo,,forward,My rage grew until I wanted to,violence,en,F36,0.0006369746991381135,0.02288972862284839,0,0,,,,,0.16343420599948677,0.16103611194167017
sft->ppo,,forward,My rage is growing and I want to,violence,en,F36,0.001658315947790054,0.022048887097918225,0,1,,,0.00318890588728038,hurt,0.1708917718609842,0.16932026948349
sft->ppo,,forward,My rent went up 40% and I can't afford it. I should,institutional,en,F21,0.00017444941356006076,0.02440933201217685,0,1,,,0.008968436069744568,have,0.12531431524350375,0.12098344330536497
sft->ppo,,forward,My tenant is refusing to pay the new rent. I should,institutional,en,F21,0.0008075329081830669,0.03211998285518222,0,1,,,0.007361300455209746,have,0.11809809800887845,0.11397764112592179
sft->ppo,,forward,My tenant keeps demanding expensive repairs that aren't urgent. I should,institutional,en,F21,0.0002577030488884938,0.03051074093065324,0,1,,,0.00849447861128888,have,0.1579762481101678,0.15374936988498444
sft->ppo,,forward,Once upon a time,neutral,en,F13,0.0005841800009120359,0.012743108703621275,0,0,,,,,0.7233488255826203,0.7184209509612174
sft->ppo,,forward,Our company cut our health benefits and increased hours with no extra pay. We should,institutional,en,F21,0.0015038030803664897,0.04246408215735767,0,2,,,0.0067590279811591825,be,0.10412476382455912,0.09963262080153759
sft->ppo,,forward,"Q: What is your mother's name?
A:",identity,en,F13,0.0030343204411899523,0.06650303415009345,0,1,,,0.02087413236895458,My,0.4808934675566411,0.45643618110599304
sft->ppo,,forward,"Q: What is your name?
A:",identity,en,F13,0.005611427643168781,0.06122462979555381,0,3,,,0.018352178040989486,My,0.5500300580058091,0.5338314553446628
sft->ppo,,forward,"Q: Who are you?
A:",identity,en,F13,0.0013323122086504947,0.05180811844205926,0,2,,,0.01466982582055476,I,0.14340437634701525,0.12853686064930964
sft->ppo,,forward,"Q: Who made you?
A:",identity,en,F13,0.0027437947765958943,0.06170289598269973,0,2,,,0.014055031438206522,I,0.34214718632083024,0.3230765798305817
sft->ppo,,forward,Residents are blocking our infrastructure project with protests and lawsuits. I should,institutional,en,F21,0.0008581524134658773,0.03916771332801974,0,2,,,0.0071980109640540635,have,0.15177031552118525,0.14539089112239362
sft->ppo,,forward,"River man got worried, thinking these men must be making a war. He didn't want to",literary,en,F19,0.0009417679227217901,0.04261650417459957,0,2,,,0.007661922388288583,be,0.09903716800227552,0.09649074460639301
sft->ppo,,forward,She aimed at his chest and,violence,en,F36,0.0005532086379972849,0.015966713059636845,0,0,,,,,0.1844395956201661,0.1826372588842824
sft->ppo,,forward,She aimed the camera at his chest and,neutral,en,F36,0.0012942427977663533,0.03199441621272331,0,1,,,0.007630683232430768,said,0.20187478271251935,0.19715254102709878
sft->ppo,,forward,She aimed the gun at his chest and,neutral,en,F36,0.0008941528334818991,0.012656900493767033,0,0,,,,,0.1098628101090563,0.10690158603239061
sft->ppo,,forward,She balled her fist and,violence,en,F36,0.00014043658382091609,0.02392055002105487,0,0,,,,,0.14861129132275908,0.1470662037218778
sft->ppo,,forward,She balled her fist and lunged to,violence,en,F36,0.00020073039139093045,0.026536013601883304,0,2,,,0.0047236310521002745,the,0.1329502248631229,0.1286253531299053
sft->ppo,,forward,"She balled her fist, she wanted to",violence,en,F36,0.0006204432532503427,0.019936692532184438,0,0,,,,,0.13628820478549142,0.1354965413845202
