family,layer,model_id,prompt_key,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
qwen,base,Qwen/Qwen2.5-7B,love,1,19,He,0.010996886529028416,4.07379150390625,72,[,0.10680980235338211,[|A|OPTIONS|Choose|Options
qwen,base,Qwen/Qwen2.5-7B,love,1,20,was,0.2457796186208725,3.9155895709991455,93,was,0.2457796186208725,was|loved|is|had|wanted
qwen,base,Qwen/Qwen2.5-7B,love,1,21,a,0.1963912546634674,4.515076637268066,101,a,0.1963912546634674,a|the|her|very|an
qwen,base,Qwen/Qwen2.5-7B,love,1,22,good,0.022306056693196297,5.876771450042725,148,man,0.10476641356945038,man|very|kind|young|good
qwen,base,Qwen/Qwen2.5-7B,love,1,23,friend,0.18971507251262665,3.2997970581054688,65,man,0.30793794989585876,man|friend|person|father|student
qwen,base,Qwen/Qwen2.5-7B,love,1,24,of,0.23316919803619385,2.428891658782959,21,and,0.2405707836151123,"and|of|who|to|,"
qwen,base,Qwen/Qwen2.5-7B,love,1,25,hers,0.7439680099487305,1.2947008609771729,13,hers,0.7439680099487305,hers|her|the|his|mine
qwen,base,Qwen/Qwen2.5-7B,love,1,26,.,0.0756874606013298,2.3004469871520996,25,and,0.3137158155441284,"and|.|,|who|."
qwen,base,Qwen/Qwen2.5-7B,love,1,27,<|endoftext|>,0.42485159635543823,2.457224130630493,40,<|endoftext|>,0.42485159635543823,<|endoftext|>|He|She||[
qwen,base,Qwen/Qwen2.5-7B,love,2,0,bless,0.000882335240021348,3.9500083923339844,74,be,0.1438206136226654,be|marry|make|spend|show
qwen,base,Qwen/Qwen2.5-7B,love,2,1,her,0.08232952654361725,1.8503221273422241,19,him,0.34662026166915894,him|his|their|her|the
qwen,base,Qwen/Qwen2.5-7B,love,2,2,daughters,0.0019890961702913046,3.652773141860962,66,marriage,0.17085331678390503,marriage|children|child|family|husband
qwen,base,Qwen/Qwen2.5-7B,love,2,3,with,0.5618315935134888,2.1198301315307617,39,with,0.5618315935134888,with|by|through|marriage|'
qwen,base,Qwen/Qwen2.5-7B,love,2,4,a,0.21264982223510742,2.085839033126831,31,the,0.3506002724170685,the|his|a|what|that
qwen,base,Qwen/Qwen2.5-7B,love,2,5,similar,0.19071495532989502,3.8482420444488525,77,similar,0.19071495532989502,similar|father|mother|loving|life
qwen,base,Qwen/Qwen2.5-7B,love,2,6,____,0.028475770726799965,3.727627992630005,58,relationship,0.1588250994682312,relationship|love|experience|family|____
qwen,base,Qwen/Qwen2.5-7B,love,2,7,（,0.4473380744457245,1.9049595594406128,26,（,0.4473380744457245,（|（|.|_.|(
qwen,base,Qwen/Qwen2.5-7B,love,2,8,keep,0.0002038803941104561,4.925045013427734,86,关系,0.1782551109790802,关系|love|happy|mar|relationship
qwen,base,Qwen/Qwen2.5-7B,love,2,9,）,0.8536407351493835,1.0439091920852661,32,）,0.8536407351493835,）|，|），|in|someone
qwen,base,Qwen/Qwen2.5-7B,love,2,10,of,0.16519075632095337,2.991154193878174,43,.,0.22578898072242737,.|of|.|.|of
qwen,base,Qwen/Qwen2.5-7B,love,2,11,him,0.12357411533594131,2.984813690185547,36,the,0.1574375033378601,the|their|love|him|faith
qwen,base,Qwen/Qwen2.5-7B,love,2,12,in,0.12326032668352127,1.8763049840927124,21,.,0.31971296668052673,.|.|.|in|alive
qwen,base,Qwen/Qwen2.5-7B,love,2,13,their,0.9050944447517395,0.515364408493042,9,their,0.9050944447517395,their|her|mind|the|memory
qwen,base,Qwen/Qwen2.5-7B,love,2,14,lives,0.3285526633262634,1.4710148572921753,16,hearts,0.5009829998016357,hearts|lives|heart|own|life
qwen,base,Qwen/Qwen2.5-7B,love,2,15,.,0.23129414021968842,1.3339334726333618,9,.,0.39344459772109985,.|.|.|．|as
qwen,base,Qwen/Qwen2.5-7B,love,2,16,keeping,0.6928589940071106,1.3423786163330078,16,keeping,0.6928589940071106,keeping|ke|keep|keeper|Keeping
qwen,base,Qwen/Qwen2.5-7B,love,2,17,,0.9953420162200928,0.04033084958791733,2,,0.9953420162200928,|/|（|/k|/
qwen,base,Qwen/Qwen2.5-7B,love,2,18,有,0.0022550749126821756,6.593059539794922,143,The,0.032370440661907196,The|阅读|在|I|已
qwen,base,Qwen/Qwen2.5-7B,love,2,19,1,0.06073218956589699,4.905942916870117,94,两,0.07441063225269318,两|1|下列|甲|2
qwen,base,Qwen/Qwen2.5-7B,love,2,20,块,0.0008620416629128158,2.4899604320526123,32,0,0.34238073229789734,0|2|5|6|8
qwen,base,Qwen/Qwen2.5-7B,love,2,21,半,0.004004434682428837,3.9879608154296875,87,长,0.2988382577896118,长|正|蛋糕|边|地
qwen,base,Qwen/Qwen2.5-7B,love,2,22,径,0.14212138950824738,1.0479267835617065,10,圆形,0.7563895583152771,圆形|径|圆|的|成品
qwen,base,Qwen/Qwen2.5-7B,love,2,23,是,0.3835858404636383,1.408126711845398,15,为,0.4699791967868805,为|是|1|2|3
qwen,base,Qwen/Qwen2.5-7B,love,2,24,3,0.10620427131652832,2.1572139263153076,17,1,0.3121517300605774,1|2|3|4|6
qwen,base,Qwen/Qwen2.5-7B,love,2,25,分,0.21950721740722656,1.7889107465744019,12,厘米,0.3792744576931,厘米|分|米|cm|0
qwen,base,Qwen/Qwen2.5-7B,love,2,26,米,0.9992610812187195,0.007540721911936998,1,米,0.9992610812187195,米|的|的小|，|的大
qwen,base,Qwen/Qwen2.5-7B,love,2,27,的,0.9302236437797546,0.38514161109924316,8,的,0.9302236437797546,的|，|、|圆形|圆
qwen,base,Qwen/Qwen2.5-7B,love,2,28,圆形,0.7333275079727173,0.9818688631057739,7,圆形,0.7333275079727173,圆形|圆|半|三角|钢
qwen,base,Qwen/Qwen2.5-7B,love,2,29,铁,0.2990102767944336,3.1892356872558594,47,铁,0.2990102767944336,铁|木|桌|纸|菜
qwen,base,Qwen/Qwen2.5-7B,love,2,30,片,0.15456679463386536,1.2538881301879883,4,皮,0.5147860050201416,皮|板|片|块|，
qwen,base,Qwen/Qwen2.5-7B,love,2,31,，,0.8542609810829163,0.7514671683311462,11,，,0.8542609810829163,，|和|．|，请|。
qwen,base,Qwen/Qwen2.5-7B,love,2,32,它的,0.36114808917045593,3.334789991378784,65,它的,0.36114808917045593,它的|这块|把它|如果|至少
qwen,base,Qwen/Qwen2.5-7B,love,2,33,面积,0.7113537192344666,0.7272392511367798,5,面积,0.7113537192344666,面积|周|半|直径|$\
qwen,base,Qwen/Qwen2.5-7B,love,2,34,是,0.6806825995445251,0.8589030504226685,13,是,0.6806825995445251,是|是多少|____|为|有
qwen,base,Qwen/Qwen2.5-7B,love,2,35,____,0.9406487941741943,0.36432361602783203,10,____,0.9406487941741943,____|____|9|1|3
qwen,base,Qwen/Qwen2.5-7B,love,2,36,．,0.16296309232711792,0.961993932723999,9,平方,0.7303498983383179,平方|．|，|分|平方米
qwen,base,Qwen/Qwen2.5-7B,love,2,37,,0.9420743584632874,0.42291444540023804,11,,0.9420743584632874,|如果|周|（|
qwen,base,Qwen/Qwen2.5-7B,love,2,38,2,0.996411144733429,0.03490590304136276,1,2,0.996411144733429,2|3|约|1|5
qwen,base,Qwen/Qwen2.5-7B,love,2,39,8,0.9993094205856323,0.007705681025981903,1,8,0.9993094205856323,8|7|.|5|3
qwen,base,Qwen/Qwen2.5-7B,love,2,40,.,0.9995848536491394,0.004174997564405203,1,.,0.9995848536491394,.|2|．|平方|、
qwen,base,Qwen/Qwen2.5-7B,love,2,41,2,0.999468982219696,0.005625099875032902,1,2,0.999468982219696,2|3|5||1
qwen,base,Qwen/Qwen2.5-7B,love,2,42,6,0.9988021850585938,0.011299917474389076,1,6,0.9988021850585938,6|7|5|8|3
qwen,base,Qwen/Qwen2.5-7B,love,2,43,平方,0.9707072973251343,0.19415903091430664,7,平方,0.9707072973251343,平方||平方米|dm|�
qwen,base,Qwen/Qwen2.5-7B,love,2,44,分,0.9958083629608154,0.02932441420853138,2,分,0.9958083629608154,分|厘米||千米|分数
qwen,base,Qwen/Qwen2.5-7B,love,2,45,米,0.9999643564224243,0.0004450373235158622,1,米,0.9999643564224243,米||�|尺|母
qwen,base,Qwen/Qwen2.5-7B,love,2,46,,0.9971088767051697,0.024293160066008568,2,,0.9971088767051697,|．|或|；|（
qwen,base,Qwen/Qwen2.5-7B,love,2,47,3,0.0015370291657745838,6.636090278625488,140,The,0.033380649983882904,The|在|I|阅读|根据
qwen,base,Qwen/Qwen2.5-7B,love,2,48,.,0.14728723466396332,3.705495834350586,69,.,0.14728723466396332,.|0|6|2|5
qwen,base,Qwen/Qwen2.5-7B,love,2,49,1,0.07646960765123367,2.243034601211548,10,2,0.16702498495578766,2|0|6|5|7
qwen,base,Qwen/Qwen2.5-7B,love,2,50,4,0.393971711397171,2.4657251834869385,42,4,0.393971711397171,4|5|2|6|8
qwen,base,Qwen/Qwen2.5-7B,love,2,51,5,0.02966596558690071,3.1309585571289062,65,×,0.2814628481864929,×|1|、|÷|2
qwen,base,Qwen/Qwen2.5-7B,love,2,52,6,0.08798785507678986,3.138432741165161,51,4,0.20457787811756134,4|1|6|保留|÷
qwen,base,Qwen/Qwen2.5-7B,love,2,53,精确,0.15333852171897888,2.9852914810180664,41,7,0.19083286821842194,7|精确|3|保留|4
qwen,base,Qwen/Qwen2.5-7B,love,2,54,到,0.9943822622299194,0.05669669806957245,1,到,0.9943822622299194,到|到了|____|0|百分
qwen,base,Qwen/Qwen2.5-7B,love,2,55,百分,0.5091612935066223,1.4530423879623413,10,百分,0.5091612935066223,百分|千|十分|0|____
qwen,base,Qwen/Qwen2.5-7B,love,2,56,位,0.994958221912384,0.042688824236392975,2,位,0.994958221912384,位|之一|数|点|为
qwen,base,Qwen/Qwen2.5-7B,love,2,57,约,0.1105746477842331,1.9753742218017578,25,是,0.3859434425830841,是|的|约|为|得
qwen,base,Qwen/Qwen2.5-7B,love,2,58,是,0.7879610657691956,0.5587049722671509,4,是,0.7879610657691956,是|等于|____|是多少|得
qwen,base,Qwen/Qwen2.5-7B,love,2,59,____,0.6046336889266968,0.8769748210906982,6,____,0.6046336889266968,____|3|____||：
qwen,base,Qwen/Qwen2.5-7B,love,2,60,，,0.690433144569397,1.0015854835510254,13,，,0.690433144569397,，|．|；|。|
qwen,base,Qwen/Qwen2.5-7B,love,2,61,把它,0.007037116214632988,2.18284010887146,27,保留,0.4422270357608795,保留|精确|0|把|3
qwen,base,Qwen/Qwen2.5-7B,love,2,62,精确,0.19028836488723755,1.7220425605773926,21,保留,0.5592886209487915,保留|精确|改|化|四
qwen,base,Qwen/Qwen2.5-7B,love,2,63,到,0.9980280995368958,0.021527603268623352,1,到,0.9980280995368958,到|小|千|到了|整
qwen,base,Qwen/Qwen2.5-7B,love,2,64,百分,0.005028385668992996,1.343946099281311,11,十分,0.504957377910614,十分|千|个|0|百分
qwen,base,Qwen/Qwen2.5-7B,love,2,65,位,0.7276967763900757,0.9816528558731079,6,位,0.7276967763900757,位|之一|比|数|号
qwen,base,Qwen/Qwen2.5-7B,love,2,66,后的,0.06424872577190399,2.0265235900878906,34,约,0.529607892036438,约|后|是|后的|的
qwen,base,Qwen/Qwen2.5-7B,love,2,67,计,0.3547671139240265,1.6716675758361816,17,近,0.38963544368743896,近|计|有效|结果|数
qwen,base,Qwen/Qwen2.5-7B,love,2,68,数,0.9988757967948914,0.01190013624727726,1,数,0.9988757967948914,数|数值|成|是|为
qwen,base,Qwen/Qwen2.5-7B,love,2,69,单位,0.9994519352912903,0.006465516984462738,1,单位,0.9994519352912903,单位|单|器|法|是
qwen,base,Qwen/Qwen2.5-7B,love,2,70,是,0.9833418130874634,0.13953743875026703,5,是,0.9833418130874634,是|约|____|为|的
qwen,base,Qwen/Qwen2.5-7B,love,2,71,____,0.9882733225822449,0.08300396800041199,3,____,0.9882733225822449,____|0|$\||百分
qwen,base,Qwen/Qwen2.5-7B,love,2,72,．,0.9378114342689514,0.34010031819343567,7,．,0.9378114342689514,．|，|。|；|
qwen,base,Qwen/Qwen2.5-7B,love,2,73,,0.9825344681739807,0.15017952024936676,3,,0.9825344681739807,||A|把|3
qwen,base,Qwen/Qwen2.5-7B,love,2,74,3,0.9969794750213623,0.029903225600719452,1,3,0.9969794750213623,3|≈|2|0|$
qwen,base,Qwen/Qwen2.5-7B,love,2,75,.,0.9996092915534973,0.0040787821635603905,1,.,0.9996092915534973,".|1|,|．|.$"
qwen,base,Qwen/Qwen2.5-7B,love,2,76,1,0.9993358254432678,0.006549092475324869,1,1,0.9993358254432678,1|2|5|3|4
qwen,base,Qwen/Qwen2.5-7B,love,2,77,5,0.9956835508346558,0.028210356831550598,2,5,0.9956835508346558,"5|4|6|,|3"
qwen,base,Qwen/Qwen2.5-7B,love,2,78,",",0.9303556084632874,0.26793932914733887,3,",",0.9303556084632874,",|,$|0|,+|;"
qwen,base,Qwen/Qwen2.5-7B,love,2,79,0,0.9680096507072449,0.18892794847488403,5,0,0.9680096507072449,0|百分|千|十分|1
qwen,base,Qwen/Qwen2.5-7B,love,2,80,.,0.9995006322860718,0.005293487571179867,1,.,0.9995006322860718,.|0|.$|1|．
qwen,base,Qwen/Qwen2.5-7B,love,2,81,0,0.9992850422859192,0.006455343682318926,1,0,0.9992850422859192,0|1|<|endoftext|>||5
qwen,base,Qwen/Qwen2.5-7B,love,2,82,1,0.9959405660629272,0.027996858581900597,2,1,0.9959405660629272,1|0|l||<|endoftext|>
qwen,base,Qwen/Qwen2.5-7B,love,2,83,<|endoftext|>,0.19627591967582703,0.5191441774368286,3,,0.8009282946586609,|<|endoftext|>|（|．|或
qwen,base,Qwen/Qwen2.5-7B,love,3,0,marry,0.09807713329792023,3.9500083923339844,74,be,0.1438206136226654,be|marry|make|spend|show
qwen,base,Qwen/Qwen2.5-7B,love,3,1,him,0.9058627486228943,0.6076915264129639,12,him,0.9058627486228943,"him|,|and|.|but"
qwen,base,Qwen/Qwen2.5-7B,love,3,2,",",0.6637043952941895,1.768157958984375,36,",",0.6637043952941895,",|but|.|，|,"
qwen,base,Qwen/Qwen2.5-7B,love,3,3,but,0.8298206329345703,1.1097389459609985,26,but,0.8298206329345703,but|so|what|she|and
qwen,base,Qwen/Qwen2.5-7B,love,3,4,would,0.0024734768085181713,3.0990443229675293,58,he,0.23062221705913544,he|she|his|her|the
qwen,base,Qwen/Qwen2.5-7B,love,3,5,her,0.058406200259923935,2.9415206909179688,37,he,0.3060266077518463,he|she|it|her|not
qwen,base,Qwen/Qwen2.5-7B,love,3,6,family,0.2072882354259491,2.863679885864258,47,parents,0.4122418761253357,parents|family|father|mother|friends
qwen,base,Qwen/Qwen2.5-7B,love,3,7,approve,0.33225926756858826,2.9226438999176025,48,approve,0.33225926756858826,approve|allow|accept|ever|let
qwen,base,Qwen/Qwen2.5-7B,love,3,8,?,0.3155807554721832,1.7020339965820312,23,?,0.3155807554721832,?|?|of|?|when
qwen,base,Qwen/Qwen2.5-7B,love,3,9,To,0.012836308218538761,3.8690099716186523,74,A,0.2876236140727997,A|Options|The|She|Answer
qwen,base,Qwen/Qwen2.5-7B,love,3,10,determine,0.6134265661239624,2.2759926319122314,48,determine,0.6134265661239624,determine|answer|find|address|decide
qwen,base,Qwen/Qwen2.5-7B,love,3,11,whether,0.6312201619148254,0.716667890548706,4,whether,0.6312201619148254,whether|if|how|the|what
qwen,base,Qwen/Qwen2.5-7B,love,3,12,her,0.5452427268028259,1.3939071893692017,8,her,0.5452427268028259,her|your|the|or|she
qwen,base,Qwen/Qwen2.5-7B,love,3,13,family,0.9991926550865173,0.008612311445176601,1,family,0.9991926550865173,family|parents|father|loved|love
qwen,base,Qwen/Qwen2.5-7B,love,3,14,would,0.9514859914779663,0.2638755440711975,6,would,0.9514859914779663,would|approves|will|might|approved
qwen,base,Qwen/Qwen2.5-7B,love,3,15,approve,0.9988435506820679,0.011743532493710518,1,approve,0.9988435506820679,approve|likely|be|approves|accept
qwen,base,Qwen/Qwen2.5-7B,love,3,16,of,0.9711877703666687,0.16099116206169128,4,of,0.9711877703666687,"of|,|her|or|the"
qwen,base,Qwen/Qwen2.5-7B,love,3,17,her,0.9050006866455078,0.42270615696907043,5,her,0.9050006866455078,her|the|marrying|their|a
qwen,base,Qwen/Qwen2.5-7B,love,3,18,marrying,0.29267463088035583,1.6903738975524902,12,marriage,0.3585924506187439,marriage|marrying|wanting|decision|desire
qwen,base,Qwen/Qwen2.5-7B,love,3,19,him,0.5579681992530823,1.2517167329788208,7,him,0.5579681992530823,him|the|this|her|someone
qwen,base,Qwen/Qwen2.5-7B,love,3,20,",",0.984449565410614,0.11255978047847748,4,",",0.984449565410614,",|or|deeply|despite|and"
qwen,base,Qwen/Qwen2.5-7B,love,3,21,there,0.06693491339683533,2.3071210384368896,17,we,0.2731362581253052,we|you|consider|the|she
qwen,base,Qwen/Qwen2.5-7B,love,3,22,are,0.9926692247390747,0.052548397332429886,2,are,0.9926692247390747,are|could|may|might|would
qwen,base,Qwen/Qwen2.5-7B,love,3,23,several,0.8503973484039307,0.4584481120109558,4,several,0.8503973484039307,several|a|various|many|some
qwen,base,Qwen/Qwen2.5-7B,love,3,24,factors,0.9875873923301697,0.0923263430595398,5,factors,0.9875873923301697,factors|key|aspects|things|steps
qwen,base,Qwen/Qwen2.5-7B,love,3,25,to,0.8433690071105957,0.6356413960456848,7,to,0.8433690071105957,to|that|you|we|she
qwen,base,Qwen/Qwen2.5-7B,love,3,26,consider,0.9989742040634155,0.008438222110271454,1,consider,0.9989742040634155,consider|take|be|evaluate|weigh
qwen,base,Qwen/Qwen2.5-7B,love,3,27,:,0.7218656539916992,0.7952868342399597,7,:,0.7218656539916992,":|.|,|.|:"
qwen,base,Qwen/Qwen2.5-7B,love,3,28,1,0.9947696328163147,0.04434356838464737,3,1,0.9947696328163147,1|###|**|-|
qwen,base,Qwen/Qwen2.5-7B,love,3,29,.,0.9989271759986877,0.009623362682759762,1,.,0.9989271759986877,.|)|:|.)|-
qwen,base,Qwen/Qwen2.5-7B,love,3,30,**,0.6939338445663452,1.4754213094711304,24,**,0.6939338445663452,**|Social|Age|Family|Cultural
qwen,base,Qwen/Qwen2.5-7B,love,3,31,Financial,0.020856603980064392,1.7280218601226807,24,C,0.5295595526695251,C|Social|Family|Age|Financial
qwen,base,Qwen/Qwen2.5-7B,love,3,32,Stability,0.434469074010849,1.7200696468353271,18,Stability,0.434469074010849,Stability|Status|stability|Situation|Standing
qwen,base,Qwen/Qwen2.5-7B,love,3,33,**:,0.9698891639709473,0.16273187100887299,4,**:,0.9698891639709473,**:|:**|and|**|:
qwen,base,Qwen/Qwen2.5-7B,love,3,34,Does,0.24932757019996643,1.888772964477539,21,If,0.2781450152397156,If|Is|Does|Her|Would
qwen,base,Qwen/Qwen2.5-7B,love,3,35,the,0.19692154228687286,1.1772204637527466,8,he,0.6065610647201538,he|the|her|your|she
qwen,base,Qwen/Qwen2.5-7B,love,3,36,man,0.5744339823722839,1.4313150644302368,21,man,0.5744339823722839,man|potential|person|family|groom
qwen,base,Qwen/Qwen2.5-7B,love,3,37,come,0.0132076321169734,0.6773822903633118,10,have,0.8563420176506042,have|provide|she|come|in
qwen,base,Qwen/Qwen2.5-7B,love,3,38,from,0.9988659620285034,0.008955745957791805,2,from,0.9988659620285034,from|with|into|across|to
qwen,base,Qwen/Qwen2.5-7B,love,3,39,a,0.984795331954956,0.0987095758318901,4,a,0.984795331954956,a|an|or|financial|means
qwen,base,Qwen/Qwen2.5-7B,love,3,40,stable,0.3128945827484131,0.9860600829124451,10,financially,0.6222651600837708,financially|stable|family|similar|wealthy
qwen,base,Qwen/Qwen2.5-7B,love,3,41,economic,0.08147604763507843,0.8853734731674194,9,financial,0.7851966023445129,financial|economic|and|or|family
qwen,base,Qwen/Qwen2.5-7B,love,3,42,background,0.9996243715286255,0.0038181799463927746,1,background,0.9996243715286255,background|situation|position|or|environment
qwen,base,Qwen/Qwen2.5-7B,love,3,43,?,0.5305727124214172,1.1834815740585327,8,?,0.5305727124214172,"?|that|or|,|?"
qwen,base,Qwen/Qwen2.5-7B,love,3,44,Is,0.30839627981185913,2.1128149032592773,19,Is,0.30839627981185913,Is|Will|Can|If|Does
qwen,base,Qwen/Qwen2.5-7B,love,3,45,he,0.9318971037864685,0.30965253710746765,4,he,0.9318971037864685,he|his|there|she|it
qwen,base,Qwen/Qwen2.5-7B,love,3,46,likely,0.08739259093999863,1.4851510524749756,20,financially,0.6161777377128601,financially|employed|likely|well|able
qwen,base,Qwen/Qwen2.5-7B,love,3,47,to,0.9986783862113953,0.010897185653448105,2,to,0.9986783862113953,to|able|capable|financially|or
qwen,base,Qwen/Qwen2.5-7B,love,3,48,provide,0.786096453666687,0.7856971621513367,9,provide,0.786096453666687,provide|be|support|bring|have
qwen,base,Qwen/Qwen2.5-7B,love,3,49,a,0.34090420603752136,1.3378156423568726,10,for,0.4309433102607727,for|a|financial|her|financially
qwen,base,Qwen/Qwen2.5-7B,love,3,50,safe,0.0007070018909871578,1.2322583198547363,12,secure,0.5412617921829224,secure|good|comfortable|financially|solid
qwen,base,Qwen/Qwen2.5-7B,love,3,51,and,0.9380999803543091,0.29599252343177795,4,and,0.9380999803543091,"and|financial|future|,|environment"
qwen,base,Qwen/Qwen2.5-7B,love,3,52,secure,0.6504663825035095,0.9512399435043335,6,secure,0.6504663825035095,secure|comfortable|prosperous|financially|supportive
qwen,base,Qwen/Qwen2.5-7B,love,3,53,future,0.6861538290977478,1.0585497617721558,7,future,0.6861538290977478,future|financial|life|lifestyle|environment
qwen,base,Qwen/Qwen2.5-7B,love,3,54,for,0.9779691696166992,0.13849252462387085,5,for,0.9779691696166992,for|?|?|financially|?
qwen,base,Qwen/Qwen2.5-7B,love,3,55,her,0.8368172645568848,0.7340630292892456,7,her,0.8368172645568848,her|them|his|the|your
qwen,base,Qwen/Qwen2.5-7B,love,3,56,?,0.3180355727672577,1.3604786396026611,11,?,0.47742795944213867,?|?|and|?|financially
qwen,base,Qwen/Qwen2.5-7B,love,3,57,2,0.9850175976753235,0.08836136758327484,3,2,0.9850175976753235,2||||
qwen,base,Qwen/Qwen2.5-7B,love,3,58,.,0.9999947547912598,0.00010152368486160412,1,.,0.9999947547912598,.|**|.|.|<|endoftext|>
qwen,base,Qwen/Qwen2.5-7B,love,3,59,**,0.9999951124191284,7.613010529894382e-05,1,**,0.9999951124191284,**|***||\|*
qwen,base,Qwen/Qwen2.5-7B,love,3,60,Social,0.7130804061889648,1.3173348903656006,20,Social,0.7130804061889648,Social|C|Education|Family|Rel
qwen,base,Qwen/Qwen2.5-7B,love,3,61,Class,0.1338576376438141,1.0216883420944214,8,Status,0.7124087810516357,Status|Class|Standing|Background|and
qwen,base,Qwen/Qwen2.5-7B,love,3,62,or,0.04248781502246857,1.2050198316574097,14,**:,0.5684806704521179,**:|and|or|/|Compatibility
qwen,base,Qwen/Qwen2.5-7B,love,3,63,Background,0.3519217073917389,1.578715205192566,20,Status,0.48101991415023804,Status|Background|Standing|C|Prest
qwen,base,Qwen/Qwen2.5-7B,love,3,64,**:,0.9854063987731934,0.1019715964794159,4,**:,0.9854063987731934,**:|Match|Matching|Differences|Compatibility
qwen,base,Qwen/Qwen2.5-7B,love,3,65,Are,0.4891149401664734,1.6902883052825928,17,Are,0.4891149401664734,Are|Is|Does|How|Do
qwen,base,Qwen/Qwen2.5-7B,love,3,66,there,0.5629457831382751,1.1839375495910645,7,there,0.5629457831382751,there|they|their|the|both
qwen,base,Qwen/Qwen2.5-7B,love,3,67,significant,0.49440428614616394,0.9119235277175903,8,significant,0.49440428614616394,significant|any|differences|social|cultural
qwen,base,Qwen/Qwen2.5-7B,love,3,68,differences,0.9082261919975281,0.4315614700317383,10,differences,0.9082261919975281,differences|social|class|disparities|socio
qwen,base,Qwen/Qwen2.5-7B,love,3,69,in,0.9644959568977356,0.1585085391998291,2,in,0.9644959568977356,in|between|or|(|that
qwen,base,Qwen/Qwen2.5-7B,love,3,70,social,0.6851902008056641,0.7217559218406677,8,social,0.6851902008056641,social|their|socioeconomic|terms|wealth
qwen,base,Qwen/Qwen2.5-7B,love,3,71,status,0.5504214763641357,1.018854022026062,6,status,0.5504214763641357,status|class|standing|or|classes
qwen,base,Qwen/Qwen2.5-7B,love,3,72,between,0.13790848851203918,1.0313867330551147,6,or,0.5123921632766724,"or|,|between|that|?"
qwen,base,Qwen/Qwen2.5-7B,love,3,73,the,0.31685373187065125,1.3198221921920776,8,them,0.45387202501296997,them|the|her|their|your
qwen,base,Qwen/Qwen2.5-7B,love,3,74,two,0.8588577508926392,0.5776942372322083,7,two,0.8588577508926392,two|families|couple|family|potential
qwen,base,Qwen/Qwen2.5-7B,love,3,75,families,0.9252687096595764,0.3516509532928467,6,families,0.9252687096595764,families|?|individuals|of|parties
qwen,base,Qwen/Qwen2.5-7B,love,3,76,?,0.8837059736251831,0.4793773591518402,6,?,0.8837059736251831,"?|?|that|,|("
qwen,base,Qwen/Qwen2.5-7B,love,3,77,Sometimes,0.12372109293937683,2.3981881141662598,33,This,0.431829035282135,This|Sometimes|Some|If|Could
qwen,base,Qwen/Qwen2.5-7B,love,3,78,these,0.027695223689079285,1.1691514253616333,18,",",0.71426922082901,",|families|these|such|this"
qwen,base,Qwen/Qwen2.5-7B,love,3,79,can,0.3508119583129883,1.5620816946029663,15,differences,0.42982378602027893,differences|can|disparities|gaps|discrepancies
qwen,base,Qwen/Qwen2.5-7B,love,3,80,create,0.07007911056280136,1.406082034111023,16,be,0.6545839309692383,be|lead|create|cause|influence
qwen,base,Qwen/Qwen2.5-7B,love,3,81,barriers,0.3427073359489441,1.8270641565322876,21,tension,0.3823176622390747,tension|barriers|resistance|friction|obstacles
qwen,base,Qwen/Qwen2.5-7B,love,3,82,to,0.45475682616233826,1.6945619583129883,18,to,0.45475682616233826,"to|.|even|that|,"
qwen,base,Qwen/Qwen2.5-7B,love,3,83,acceptance,0.42591392993927,1.4372795820236206,15,acceptance,0.42591392993927,acceptance|marriage|approval|a|family
qwen,base,Qwen/Qwen2.5-7B,love,3,84,.,0.8791287541389465,0.5467554330825806,12,.,0.8791287541389465,".|by|,|from|within"
qwen,base,Qwen/Qwen2.5-7B,love,3,85,3,0.9999463558197021,0.0006734781200066209,1,3,0.9999463558197021,3||||
qwen,base,Qwen/Qwen2.5-7B,love,3,86,.,0.9999500513076782,0.0005537265096791089,1,.,0.9999500513076782,.|**|.|:|Religious
qwen,base,Qwen/Qwen2.5-7B,love,3,87,**,0.9999954700469971,7.490073039662093e-05,1,**,0.9999954700469971,**|***||____|*
qwen,base,Qwen/Qwen2.5-7B,love,3,88,Rel,0.43035340309143066,2.2217230796813965,37,Rel,0.43035340309143066,Rel|C|Personal|Eth|Family
qwen,base,Qwen/Qwen2.5-7B,love,3,89,igious,0.8676577806472778,0.42875707149505615,4,igious,0.8676577806472778,igious|igion|ig|atives|igi
qwen,base,Qwen/Qwen2.5-7B,love,3,90,or,0.2899700403213501,1.4145220518112183,12,Bel,0.4932556748390198,Bel|or|and|Compatibility|Aff
qwen,base,Qwen/Qwen2.5-7B,love,3,91,Ethnic,0.006645185872912407,0.5867091417312622,8,Cultural,0.8568541407585144,Cultural|Moral|Eth|Ethnic|C
qwen,base,Qwen/Qwen2.5-7B,love,3,92,Compatibility,0.5217509269714355,1.5946398973464966,17,Compatibility,0.5217509269714355,Compatibility|Differences|Bel|Consider|Aff
qwen,base,Qwen/Qwen2.5-7B,love,3,93,**:,0.9997519850730896,0.0025224376004189253,1,**:,0.9997519850730896,**:|**|:**|(|Issues
qwen,base,Qwen/Qwen2.5-7B,love,3,94,Does,0.01889335736632347,1.2646037340164185,12,Do,0.5696718096733093,Do|Are|If|Does|Is
