family,prompt,word,raw,chat_default,chat_safety,chat_permissive,raw_kill,raw_hit,raw_cry,raw_talk,raw_consider,raw_report,raw_file,raw_be,raw_have,raw_just,raw_get,raw_what,raw_die,raw_hurt,raw_scream,raw_punch,raw_cock,raw_dick,raw_fuck,raw_shit,raw_damn,chat_default_kill,chat_default_hit,chat_default_cry,chat_default_cock,chat_default_talk,chat_default_consider,chat_default_report,chat_default_file,chat_default_shit,chat_default_be,chat_default_have,chat_default_just,chat_default_get,chat_default_what,chat_default_die,chat_default_hurt,chat_safety_kill,chat_safety_hit,chat_safety_cry,chat_safety_cock,chat_safety_talk,chat_safety_consider,chat_safety_report,chat_safety_file,chat_safety_shit,chat_safety_be,chat_safety_have,chat_safety_just,chat_safety_get,chat_safety_what,chat_safety_die,chat_safety_hurt,chat_permissive_kill,chat_permissive_hit,chat_permissive_cry,chat_permissive_cock,chat_permissive_talk,chat_permissive_consider,chat_permissive_report,chat_permissive_file,chat_permissive_shit,chat_permissive_be,chat_permissive_have,chat_permissive_just,chat_permissive_get,chat_permissive_what,chat_permissive_die,chat_permissive_hurt,chat_default_scream,chat_default_punch,chat_default_fuck,chat_default_damn,chat_safety_scream,chat_safety_punch,chat_safety_fuck,chat_safety_damn,chat_permissive_scream,chat_permissive_punch,chat_permissive_fuck,chat_permissive_damn,chat_default_dick,chat_safety_dick,chat_permissive_dick
falcon-h1-7b,worker,,,,,,5.799290011054836e-05,3.165359885315411e-05,4.854236522078281e-06,0.012996429577469826,0.005169622600078583,0.0009924378246068954,2.315826714038849e-05,0.1198635995388031,0.07663767039775848,0.02077837847173214,0.016638927161693573,1.604126373422332e-05,1.3585452052211622e-06,1.5883001651673112e-06,1.329867427557474e-05,6.1363298300420865e-06,6.528189655519157e-10,,2.2526884890794463e-07,2.841684576537773e-08,3.8922965472920623e-07,1.2609753015995167e-15,1.7755855379747443e-12,1.2990461571021905e-12,9.068803108643053e-13,9.159166480809944e-12,5.3009194256326e-12,1.6074839376267747e-11,6.806514987051093e-12,2.9905740969553285e-13,4.5641667156814947e-07,3.96423338600016e-09,8.210224167193303e-12,5.5670072718339014e-11,2.060945369919409e-08,1.3195032089532988e-12,4.064355622890314e-12,4.449894025850866e-14,2.5862532601617083e-12,8.937851543946995e-13,4.683099394386936e-12,5.4439241309323094e-11,3.4067207388410736e-11,1.8600064821683304e-09,1.0330751532006133e-10,3.668087155631744e-13,4.0711775284307805e-08,1.2710836827523053e-08,9.857673705093717e-11,9.406256329391738e-11,1.1507452057912815e-07,1.3550997997324732e-11,1.5842721232117718e-11,3.367330372872068e-11,5.651085155378155e-10,1.3242217322684269e-09,2.869857684828503e-09,2.732686021911235e-10,6.380457762134029e-08,5.300717589307169e-07,1.8792677565215854e-06,1.693199920549393e-11,6.686662601396165e-08,3.0211598641471937e-05,1.1439530211987403e-08,2.4986233526647084e-08,2.0307600046010066e-10,1.7100712512707616e-10,1.509132541155367e-10,7.518301844804121e-13,3.900443878469828e-13,1.1174958527981893e-13,8.387271996715406e-13,9.3667879442344e-13,5.506451414630242e-13,1.9943043798407306e-13,6.539072126658663e-13,3.362265132977882e-08,9.011441592932101e-11,1.7469477253673205e-11,4.1022477081931186e-10,,,
falcon-h1-7b,police,,,,,,5.129969622430508e-07,2.4473715711792465e-06,1.3728509884458617e-06,8.831871673464775e-05,0.00019140461517963558,0.0014393801102414727,0.01343161053955555,0.2385464459657669,0.13238269090652466,0.0002005903224926442,0.005093087907880545,1.2696796147793066e-06,9.734970944919041e-07,2.6406817710267205e-07,6.997110091333525e-08,3.9026747344905743e-07,2.4029332343356025e-11,,5.029245020438111e-09,2.0639978615122345e-09,6.223359605428413e-08,3.928649940088125e-14,1.234345091416511e-11,2.187929004637823e-10,2.5873277045146414e-12,1.6515355749646687e-10,1.8242437074822426e-11,2.734395110337573e-08,8.16583360574441e-06,3.967795872677343e-13,1.9135040929540992e-05,4.113452405363205e-07,1.8138568425030144e-10,4.788934138133527e-09,6.672806057705927e-11,1.871434951450368e-10,1.5123510083148162e-11,6.240644834936988e-15,2.5427422320478676e-11,3.164493667107138e-11,9.261938004739845e-13,4.950101439860077e-10,2.7067350097387255e-11,2.188683723147733e-08,1.8947135913549573e-06,2.3417845353840283e-13,2.016912048929953e-06,2.2629124885042984e-07,2.000021676051844e-10,5.890762544424888e-09,4.209938175847583e-09,1.3962400680078701e-10,3.550463742452159e-12,3.110624821958674e-13,1.4671451553649462e-10,1.98257836814264e-08,1.9742593670990516e-10,7.304484274384127e-12,2.580338831492668e-09,1.1388387974875513e-06,6.390215276042e-05,1.4160389440881493e-12,5.275445573715842e-07,0.00011985218588961288,8.31194280070946e-10,2.884634398014896e-08,9.379144162713349e-12,2.7139455613389707e-11,2.589664420404869e-11,3.103143089711047e-11,6.816701283302029e-12,2.4584863631644735e-14,1.1127958363804646e-12,7.399801257856886e-12,1.6511189117329739e-12,9.665699637157951e-15,4.805030071747263e-13,5.442905717245594e-07,6.930302859364801e-11,5.128553289511506e-13,2.740987437022113e-10,,,
falcon-h1-7b,profanity,,,,,,2.276282430102583e-06,5.812690233142348e-06,1.3277438029035693e-06,4.387648914416786e-06,1.872418920356722e-06,7.036783955527426e-08,1.421469448814605e-07,7.716770778642967e-05,2.9750799512839876e-05,0.0003783519205171615,4.829031240660697e-05,0.002168776700273156,1.58910108893906e-06,3.3050153547264927e-07,2.5539179659972433e-07,2.020315292838859e-07,3.4709157716861228e-06,,0.004450040403753519,0.05004062131047249,0.005906871519982815,1.566950453939231e-12,4.553226684578249e-10,3.2795666182749983e-10,1.8111484534344413e-10,2.1846621733878635e-10,8.422623015702513e-11,4.145760401641496e-10,6.0665875101229e-11,4.4638268775765155e-12,4.253006391508052e-09,9.435706438409852e-09,3.622524502588931e-11,1.5735532321592416e-10,3.436955997582203e-10,2.2411767996999288e-09,7.789652950451753e-11,2.6593102719907336e-12,1.407262917307861e-10,4.667234914518259e-12,6.052561923874933e-11,2.261677303772025e-11,5.1770313730381545e-11,2.6971254118990373e-09,7.771644439102943e-11,7.619051873783422e-13,1.6105270450594844e-09,2.2013295630785024e-09,2.771064801232459e-11,4.7137405090325046e-11,1.407262917307861e-10,4.6142376031177434e-10,6.343030961586393e-11,4.3878420862009104e-12,3.3784511299650433e-10,1.1204747199511367e-11,5.345485859509225e-11,1.2896584841715075e-11,2.4473418083759135e-11,6.117584216980276e-10,4.717374754714676e-11,8.070476578692087e-12,9.131293055020251e-09,3.0761146407876083e-10,7.822174331872933e-12,1.4305261142322223e-10,2.730207032675125e-11,3.505655488122983e-11,4.972076136228187e-12,2.7774862271234824e-11,1.5735532321592416e-10,6.634886325247724e-13,6.874344149476741e-11,2.6593102719907336e-12,1.5789052357217948e-11,1.243775996908822e-13,1.995923391839849e-11,2.138463451456518e-12,8.070476578692087e-12,4.145600421105733e-13,2.952057695515542e-11,,,
falcon-mamba,anger,,,,,,0.029665986075997353,0.10354446619749069,0.05542336031794548,0.0006976771401241422,4.148539574089227e-06,0.0001556728093419224,5.7268825912615284e-05,0.0010151142487302423,0.0004231625935062766,0.0011502751149237156,0.001896483008749783,2.5162164547509747e-06,0.0014769824920222163,0.01799333095550537,0.2483902871608734,0.080640509724617,1.5261624639606453e-06,3.820673200038982e-08,1.2778402378899045e-05,4.148539574089227e-06,9.951830179488752e-06,9.41870384849608e-05,0.00023311516270041466,0.00012873842206317931,2.2405082233944995e-08,1.7975909941014834e-05,2.997767012402619e-07,1.2232761719133123e-06,1.620577450012206e-06,1.3724776692924934e-07,1.2354650607449003e-05,3.464947803877294e-05,2.5350096620968543e-05,4.0509341488359496e-05,6.212308562680846e-06,3.0276373763626907e-06,0.00011361125507391989,5.043199416832067e-05,1.3573586329584941e-05,9.328980922873598e-06,1.755504186462531e-09,1.4306455113910488e-06,1.0202889200172649e-07,2.1939658267911e-07,1.5712568028902751e-06,2.34883827943122e-08,2.147653276551864e-06,5.484224857355002e-06,6.615237452933798e-06,5.484224857355002e-06,4.271118541510077e-06,6.972409778427391e-07,8.314829756272957e-05,0.0017695374554023147,0.006574629340320826,0.0020051486790180206,2.051474154995958e-07,1.4381942492036615e-05,1.613609242667735e-06,8.113737521853182e-07,3.0146190965751885e-06,3.209045189578319e-06,0.00015462047304026783,0.000307499518385157,0.0013781171292066574,0.00011312274727970362,3.67255779565312e-05,9.983047493733466e-05,0.0016623266274109483,0.0012214360758662224,0.0007408384117297828,9.526883673061093e-07,5.961771876172861e-07,0.0003089334350079298,0.0002190665836678818,1.0860919275046399e-07,1.8475044782917394e-07,0.1496378779411316,0.010182986035943031,2.860190943465568e-05,4.715657632914372e-05,7.504762145060795e-09,6.458137913334383e-10,2.3016902161998587e-08
falcon-mamba,sexual,,,,,,2.1543819173075462e-07,1.5918849385343492e-06,4.2845002212743566e-07,5.447130391189603e-08,9.465694006394187e-09,3.303851769942412e-08,5.447130391189603e-08,9.16066528588999e-06,3.7810579556207813e-07,1.6945525658229599e-06,4.024915369882365e-07,6.233910880837357e-07,9.655269650465925e-07,9.655269650465925e-07,3.516931812441726e-08,8.98080045885763e-08,0.7042712569236755,0.08411319553852081,9.16066528588999e-06,1.803841882974666e-06,1.9201797840651125e-06,1.601360999359258e-08,5.317744822264103e-08,5.909244649160428e-08,0.0041934107430279255,1.6347846099051822e-07,2.3785973723988718e-07,8.140327878436437e-08,6.265834429086681e-08,3.1634630204280256e-07,7.694367013755254e-06,2.84167799691204e-06,1.306107037635229e-06,1.0955644711430068e-06,1.0978702448483091e-05,1.856075328987572e-07,4.2149064682917015e-08,2.523302677914785e-09,3.4087646039182573e-09,2.2974935287578546e-09,0.000188758727745153,2.2933528853741336e-08,1.1737951410850656e-07,2.1713027820169373e-08,2.2101374952399055e-07,4.218121318899648e-08,8.948557024268666e-07,2.4463992076562135e-07,3.3771498237911146e-06,8.722905420199822e-08,4.799897851626156e-06,2.0440431569568318e-07,4.1527254523998636e-08,2.970423373938047e-08,3.852103702683962e-07,1.7093606174967135e-07,0.04308948293328285,5.265201252768748e-07,4.946198828292836e-07,2.1948625317236292e-07,1.0367796221544268e-07,1.1146430551889353e-06,3.060104791074991e-05,8.236160283559002e-06,4.995484232495073e-06,2.51188703259686e-06,1.6379563021473587e-05,2.818259190462413e-07,2.6475095182831865e-07,2.7718993766967515e-09,1.8850228045153017e-08,8.599184297963802e-07,9.53561496430666e-08,9.958895930139988e-10,4.9701615267849775e-08,2.7234236199547013e-08,7.175265892556126e-08,2.7904544452894697e-08,1.0265508443296767e-08,4.995484232495073e-06,4.946198828292836e-07,0.0037296966183930635,0.0003261458477936685,0.012345343828201294
falcon-mamba,worker,,,,,,8.77998536452651e-05,6.360199677146738e-06,2.0854291506111622e-05,0.1689840704202652,0.0017635071417316794,0.006974805612117052,0.0009439372806809843,0.027585892006754875,0.03327493742108345,0.04272586107254028,0.0027313733007758856,1.3464542462315876e-05,2.8223212211742066e-06,4.953328243573196e-06,2.219927955593448e-05,2.677743941603694e-05,3.3375265218182903e-08,1.4957755922750948e-07,3.4043694085994503e-06,4.065939549491304e-07,1.320017304351495e-07,2.0018104862629116e-07,1.3411293409149039e-08,1.69534644101077e-08,1.0609207734546544e-08,0.0006553811253979802,9.151171252597123e-05,5.550465721171349e-05,4.213703505229205e-06,3.022282157871814e-08,0.0003295463393442333,0.00024875462986528873,8.250030987255741e-06,3.935869244742207e-05,1.2072463277945644e-06,1.2332796472946939e-07,7.364249654528976e-08,1.1573695246624993e-07,5.1325232952592614e-09,6.377226524634239e-10,1.0911775927269218e-09,0.0001939097564900294,7.18949013389647e-05,1.0728047527663875e-05,1.0622205763866077e-06,1.599563859144837e-08,0.00023758319730404764,2.655217394931242e-05,1.560921737109311e-05,2.0517929442576133e-05,5.6092899285431486e-06,1.4347543242365646e-07,1.8530870704580593e-07,3.782236672122963e-05,4.96121492687962e-06,6.174331701913616e-06,1.923671817394279e-07,0.0043716710060834885,0.0002794715983327478,0.0012922633904963732,0.0008086778689175844,6.781176125514321e-06,0.014789171516895294,0.024383222684264183,0.004653619136661291,0.0009454401442781091,5.677809895132668e-05,4.24355175709934e-06,9.866554137261119e-06,1.1055047366426152e-07,1.970775400650382e-07,1.0883655221505251e-07,4.634819195104001e-09,3.413992866185822e-09,5.0315453137272925e-08,3.325648023633221e-08,3.823490413168429e-09,5.333808439900167e-05,0.00010607544390950352,8.523400902049616e-05,7.927998922241386e-06,3.645567758780999e-08,2.661815123872202e-08,2.3203909904623288e-07
falcon-mamba,police,,,,,,3.472973503448884e-06,1.9788408280874137e-06,1.2002275298073073e-06,0.0015876514371484518,0.0009046166087500751,0.009136304259300232,0.014150583185255527,0.34283730387687683,0.30255284905433655,0.006279283203184605,0.007115360349416733,3.69696090274374e-06,1.9788408280874137e-06,4.415390719714196e-07,1.9788408280874137e-06,6.838690751465037e-07,1.038400387898264e-08,1.4193248354388288e-08,3.034650717381737e-07,1.1883862072181728e-07,8.2490350905573e-07,3.0444056164924405e-07,3.636024104025637e-08,4.250942353678511e-08,4.2090033680608485e-09,4.8854453780222684e-05,7.220220868475735e-05,0.00017870217561721802,0.0009075244888663292,5.9018496756380046e-08,0.0021432864014059305,0.0005335061578080058,8.054738282226026e-05,0.00021895048848818988,1.0731899237725884e-05,4.668747166647336e-08,2.1375081260543993e-08,5.029619387642015e-08,6.80685019460725e-09,1.5578708323360502e-09,6.041422362379478e-10,1.7086678781197406e-05,6.903642315592151e-06,9.889011380437296e-06,0.00010507825936656445,3.247366464620427e-08,0.00037253479240462184,5.36687221028842e-05,4.422639449330745e-06,2.75185866485117e-05,1.6918103256102768e-06,1.762117562975618e-08,3.8151387826701466e-08,3.0106495614745654e-05,4.914750206808094e-06,8.625654118077364e-06,5.1290019342786763e-08,5.624633195111528e-05,8.711602276889607e-05,0.0001436300517525524,0.0018626227974891663,4.074470780324191e-06,0.031015455722808838,0.13057994842529297,0.00023680590675212443,0.0005680678877979517,3.0106495614745654e-05,1.9246438114350894e-06,4.914750206808094e-06,3.5592708513831894e-07,1.0521184634626479e-07,3.343625678553508e-07,1.3800790732432233e-08,1.4798720471276283e-08,6.740699998175614e-09,3.563053141419914e-08,2.3001365256902773e-09,5.624633195111528e-05,2.3215636701934272e-06,1.4221299352357164e-05,1.0404525710328016e-05,2.240089180816085e-08,5.776898515108542e-09,4.5263281123197885e-08
falcon-mamba,profanity,,,,,,3.081906834268011e-05,5.355551365937572e-06,1.0650785043253563e-05,4.439908025233308e-06,6.008762056808337e-07,4.3961043161289126e-07,2.232525957879261e-06,5.7577603001846e-05,3.95724709960632e-05,0.0006190175772644579,7.86992532084696e-05,0.005873075220733881,3.918205038644373e-06,1.272054987566662e-06,1.73869284481043e-06,3.2162586194317555e-07,3.081906834268011e-05,2.554990533099044e-05,0.02049904689192772,0.0433964878320694,0.008545273914933205,1.5224817673242796e-07,9.82988055397982e-08,8.407942431176707e-08,4.6895738137209264e-07,4.337146606303577e-07,1.570810326256833e-07,8.674839335753859e-08,6.248252759633033e-08,3.0405744837480597e-05,3.865656708512688e-06,1.7423880080968956e-06,5.201809926802525e-06,1.7153748785858625e-06,5.592472734861076e-05,1.0568118113951641e-06,4.914630835628486e-07,7.361273191008877e-08,3.0210603796376745e-08,1.4955332972022006e-08,4.9421249315173554e-08,1.4189224373239995e-07,9.305520620728203e-08,1.2398406745717239e-08,7.728476525414862e-09,1.7974612092075404e-06,8.293920927826548e-07,3.2226702728621603e-07,1.455628535040887e-06,3.680405029626854e-07,2.6829449780052528e-05,4.8276408648462166e-08,9.600910289009335e-08,1.3361282071855385e-05,1.0303114095222554e-06,1.20455604246672e-06,1.3361282071855385e-05,3.4314609820285114e-06,6.863353405606176e-07,1.0362114011286394e-07,3.910621160230221e-07,0.019110364839434624,2.9643300877069123e-05,1.7700824173516594e-05,9.420621063327417e-05,1.7426396880182438e-05,0.0013628879096359015,1.9859774056385504e-06,5.398445864557289e-06,6.970429211605733e-08,4.011204737253138e-07,5.201809926802525e-06,2.9470260415109806e-05,5.972104144547075e-09,4.097165273719838e-08,4.6065672165696014e-08,1.649443106543913e-06,2.3584061636938713e-06,2.3351384470515768e-07,0.00453910930082202,0.002078155754134059,2.963902034025523e-06,1.1137250766068973e-07,2.699053038668353e-05
falcon3-10b,anger,,,,,,0.029872920364141464,0.05946744605898857,0.06925343722105026,0.00032070704037323594,2.5214269498974318e-06,4.400045145303011e-05,4.417266609380022e-05,0.002490734215825796,0.0006869399221614003,0.0018600162584334612,0.002534903585910797,2.331938731003902e-06,0.0021937761921435595,0.007610438857227564,0.283149778842926,0.03530217707157135,8.314783030982653e-07,1.798198070446233e-07,4.006286690128036e-05,6.86837374814786e-05,4.647374225896783e-05,1.2328999332567037e-07,9.850222113527707e-07,9.217351930601581e-07,1.4685193165664412e-13,1.2994668452392943e-08,1.6486170761886854e-10,2.137959143055923e-09,6.741545099941959e-09,1.778836279664464e-11,1.8435861193211167e-07,2.882993221930974e-08,1.0258039973010113e-09,4.42121361743375e-09,4.93221996578086e-09,2.7295632420987204e-08,1.4614662404710543e-06,6.314017753084045e-08,2.7156254134297342e-08,6.216128412006583e-08,1.814450790950297e-14,5.647962542099094e-09,1.5496475630483175e-11,4.0913702981093536e-10,5.860616991704148e-10,2.515326315288835e-11,8.904192583258919e-08,7.2521277871828715e-09,6.759726112193221e-09,4.389399399506999e-10,1.0469667799384297e-08,1.2240281677122766e-08,8.853493795868417e-07,3.609254228820191e-09,2.969777881389746e-07,9.755108010267577e-08,7.301876984999733e-12,8.439822729577884e-10,2.167525603447018e-10,1.023866616489677e-10,3.6948450965468282e-09,4.491789162841542e-09,3.6528894042930915e-07,5.690104032396448e-08,4.396971675646455e-08,2.945787391794852e-09,2.294181511430793e-09,8.11649747411991e-10,4.130572506255703e-08,6.686544656986371e-05,3.1672941531724064e-06,2.9789903183141675e-11,1.1068290728388774e-10,3.3735597071427037e-07,5.1533511680190713e-08,5.8817980867764685e-12,3.034062584506003e-11,1.0971237315970939e-05,4.213298780086916e-06,8.863472622522295e-09,3.52564555328172e-09,2.4593069009211377e-13,1.678092547189279e-14,4.64135500866103e-12
falcon3-10b,sexual,,,,,,4.98672179105597e-08,1.6223587806507567e-07,6.355145615088986e-06,2.115954913506357e-07,7.485956388109116e-08,2.0831501501561434e-07,2.019058058522205e-07,6.455223683587974e-06,9.409253607373103e-07,6.430058419937268e-06,3.606935706557124e-06,1.1618877806540695e-06,1.196252412682952e-07,1.3401391697698273e-05,1.1261402050877223e-06,2.512758499051415e-07,0.37976646423339844,0.01845911331474781,8.823246389511041e-06,2.6547944798949175e-05,1.8859300325857475e-06,9.577015829681512e-13,9.37485332419552e-12,1.7108807426335915e-11,8.355716119012868e-11,4.1363790864723526e-11,7.816532252187536e-13,1.684355953324168e-11,5.107746517407641e-11,1.984656536335727e-11,9.713200244121367e-10,1.388429510251754e-10,1.0078916867772847e-10,9.086419984483118e-12,6.858788710595309e-12,2.8937358065306285e-10,2.2060711035720715e-09,7.715411358302608e-15,9.601984124799588e-15,1.7560193750487674e-13,1.0323106302070895e-13,8.039643034423935e-14,1.3891256309302158e-13,2.2676854155318643e-14,3.0643623489395866e-12,2.762606224511466e-13,2.453417191627949e-10,2.621088025442364e-12,4.16463807884071e-11,6.627147832241609e-13,7.165655872484744e-13,4.820918837744603e-12,3.957250922347749e-13,5.776980976923696e-11,1.9655188934764034e-11,9.564764091862799e-09,3.352498197273235e-06,2.4461276754150774e-11,6.860334522684752e-11,9.619536278648866e-10,2.6298352384657164e-10,4.5795861547404115e-10,2.6054445356749056e-07,2.236609342176621e-09,3.1788629506479538e-09,1.1222758139473044e-10,1.7971660826177072e-09,1.0002735306713362e-09,2.640916285656658e-08,5.425748825921284e-12,1.7072877400020614e-12,5.77567941389967e-12,4.447027190934705e-10,2.1302932833554278e-14,1.2399794724194508e-15,2.085324642998876e-13,1.346386787866652e-13,1.5984326084961253e-09,2.4461276754150774e-11,9.0557374932132e-09,1.0423089946698383e-08,3.4685652245368404e-13,1.2720562077913212e-14,7.406632107631594e-08
falcon3-10b,worker,,,,,,3.1475194646191085e-06,1.3018706113143708e-06,2.0847617633990012e-05,0.005550883244723082,0.0004962905659340322,0.003761421190574765,6.272764585446566e-05,0.0019239622633904219,0.00046214216854423285,0.3618403971195221,0.00023812281142454594,4.3112031562486663e-05,6.609470659668659e-08,4.1773139969336626e-07,4.4214089029992465e-06,1.8431175021760282e-06,2.680119182141283e-10,4.384382301658718e-10,4.3345966815877546e-08,2.9329347839279762e-08,6.257721452129772e-08,5.745247610988713e-10,1.943591954045587e-09,2.789926334401116e-08,5.709124579339475e-13,5.307077299221419e-05,3.920258222933626e-06,5.464042260427959e-06,5.826943834108533e-07,4.875927994696383e-10,1.6028378013288602e-05,2.9823752356605837e-06,1.4058157660201687e-07,1.735950547754328e-07,1.577281416587084e-08,1.8078222252526643e-10,7.068884855243596e-08,3.268553830371168e-11,4.9839490173786416e-11,8.562459630212516e-10,9.621285295162083e-14,9.17236093300744e-07,5.18558238127298e-07,8.204782631082708e-08,3.3611678418310476e-07,4.4675829008467005e-11,7.199468541330134e-07,7.768132803676053e-08,8.429710818269598e-10,1.3186287617372727e-08,8.495825709609051e-10,9.364563811897764e-12,6.4768865826181354e-09,9.067828155018276e-10,1.8317515282362251e-09,5.097295918687905e-09,2.6595856073008406e-10,9.672967316021186e-09,3.9082324043704375e-09,5.743105191413633e-08,1.322137954673508e-08,3.4687533401189796e-10,5.556376549975539e-07,3.4572935874166433e-06,1.779130975876342e-08,1.4981784701717515e-08,5.218174781163043e-09,2.4266766374125837e-09,1.4407841142372035e-08,5.548431047941449e-08,1.4219623256650493e-09,2.7138627456402276e-10,2.376337460141542e-10,2.054027392617286e-09,1.4279253994498031e-11,3.320026198405657e-11,4.2629975938179854e-11,7.711962624057378e-09,4.127915786966696e-09,2.6444422207561047e-09,2.370462492962133e-09,3.5321103680763244e-11,6.046216478872157e-12,4.694447261477386e-11
falcon3-10b,police,,,,,,2.612061689433176e-05,6.813970230723498e-06,3.3539534342708066e-05,0.0024836226366460323,0.0031088923569768667,0.001996987033635378,0.0016231425106525421,0.15606649219989777,0.38929784297943115,0.007792890537530184,0.0049752783961594105,5.838820129611122e-07,3.6615299450204475e-06,2.7365999244466366e-07,1.1912266018043738e-05,1.3157984994904837e-06,3.754007327216868e-09,1.4278592530558853e-08,5.072855060461734e-07,1.3977185631119937e-07,1.302816912129856e-07,3.504123380349e-10,4.161249678169554e-10,4.553780286187248e-08,3.049021267669677e-13,2.4669313916092506e-06,1.461608462705044e-06,2.3589167540194467e-05,0.0013229812029749155,6.198163093884546e-10,8.81462710822234e-06,4.537381300906418e-06,7.729972217873637e-09,1.5927706726870383e-06,5.271383329841228e-09,2.5837787465121664e-10,1.4899911526811138e-08,1.6251751333573594e-10,1.2363680912397257e-10,4.158763999839721e-09,2.185606567690207e-14,1.8244850252813194e-07,4.127632564632222e-07,1.7310230759903789e-06,0.00017549475887790322,1.255837933644699e-10,5.405324827734148e-06,1.4463239494943991e-06,1.3086132177875243e-09,9.355029106927759e-08,1.3578846380646326e-10,2.6738332034592638e-11,1.0191489874245008e-09,1.631955792724682e-09,1.7961252041232e-08,3.4892753575377355e-08,1.7471558921844377e-10,4.070809023204447e-09,2.593009362783505e-08,1.2542718650365714e-06,5.281469930196181e-05,2.1619903645131444e-09,2.6453362806933e-05,3.615746391005814e-05,9.785915722204663e-08,3.885552644078416e-07,3.8843928074072664e-09,2.925935604913832e-10,2.5079525123317126e-09,5.06943953482164e-09,1.7999799567514074e-11,1.6944833036713902e-10,5.687753601435475e-10,1.9040207188680824e-09,1.4766309702762825e-11,4.8040082328837386e-11,2.1869120403472664e-10,3.3105322927440284e-07,3.252362290595556e-08,9.318173788130935e-09,4.64900962171555e-09,2.6601977565210433e-11,1.8482203614778037e-12,1.517955483532063e-10
falcon3-10b,profanity,,,,,,8.82763197296299e-06,1.0218725492450176e-06,7.669579645153135e-06,1.6847831147970282e-06,4.429490161328431e-07,2.6866214852816483e-07,1.8648848936209106e-06,5.801486622658558e-05,2.9631093639181927e-05,0.00011447847646195441,7.566564454464242e-05,0.004922723863273859,1.5220746263366891e-06,2.6299089768144768e-06,1.1853929891003645e-06,6.58384848861715e-08,3.932569597964175e-06,1.8648848936209106e-06,0.0022792411036789417,0.008689227513968945,0.0012428375193849206,9.030207679706914e-13,9.805125461559427e-11,2.8983893410328143e-11,1.0131612481487431e-13,1.0830490150548489e-11,6.268206873688564e-12,6.5690239706150955e-12,2.5632029831967884e-10,1.8318385697213557e-10,7.957143832726388e-10,1.0938407818406048e-10,5.115961040219608e-12,2.990394043500544e-11,7.800909224142671e-12,3.9307990890025124e-11,1.0497270587495056e-11,1.2249631647573422e-12,1.9966896191991879e-10,4.551290334192659e-12,6.764888670941771e-13,3.2781711373219835e-12,8.962022205079301e-13,1.150746273444192e-12,1.1466023269735004e-10,3.34382577182879e-10,1.6458885365722153e-09,7.880474744981214e-11,3.3247866682017957e-09,4.490158939107758e-11,6.64999166843927e-10,1.886457309807632e-11,3.5874014869818893e-10,1.0829225710606849e-10,1.001539753908709e-10,1.0496045699248668e-10,4.37540351172494e-11,2.7811752900674946e-11,1.2080875189113272e-10,3.922086266872071e-11,1.5271656161885971e-10,5.017922521943774e-09,1.0790228266444046e-08,1.969182328309671e-08,1.889766787499525e-09,9.355024532808898e-10,2.1751083156829054e-09,1.4686610261271937e-10,1.155191275969969e-09,4.175526244210026e-12,3.3692668099938317e-10,5.618783650157555e-12,4.826251620571043e-10,6.318840416186244e-12,4.2845397368873606e-11,4.209255340115181e-12,3.504299073142647e-10,1.0333320310529359e-10,5.887748621979938e-11,3.9386121031270704e-09,3.6426208716022757e-09,4.881684466384595e-12,5.186819940564136e-13,4.98637285975545e-12
falcon3-1b,anger,,,,,,0.008907422423362732,0.031827233731746674,0.04740652069449425,0.003570916596800089,1.362925013381755e-05,4.619729952537455e-05,2.3780332412570715e-05,0.008566183969378471,0.0023602317087352276,0.004046378657221794,0.009782888926565647,4.995119525119662e-05,0.0014769952977076173,0.023467930033802986,0.25627726316452026,0.037209805101156235,3.899261571405077e-07,2.616083634165989e-07,0.0001562834659125656,3.237714190618135e-05,6.799885341024492e-06,7.616915098651589e-09,5.123752533364723e-09,1.290437090517571e-09,2.8845526661713805e-11,1.8775747623323014e-09,1.1518400455656774e-08,1.2363475576648852e-08,2.8016883257819813e-10,2.1442576603192265e-09,3.1905397435139093e-08,1.702309049278483e-08,1.1167801128308952e-09,1.2090680456822156e-07,1.1728387150355957e-08,6.707787658655207e-10,3.9605120605301636e-07,3.2198241228797997e-07,1.9548302532257367e-07,7.55865414703294e-08,3.596847472642217e-11,4.486440108308898e-09,4.98547247929082e-09,9.073066564724286e-08,2.9308082627466092e-09,5.163860450352331e-09,1.5659214369634356e-08,8.480574464897472e-09,7.0512711225489966e-09,1.949111521071245e-07,6.0253846356772556e-09,6.013628262024895e-09,4.61287390862708e-06,2.8484205927270523e-07,3.168927094066021e-07,3.6053592111784383e-07,3.3738536964200705e-10,5.945360648240694e-09,2.1875026234852157e-08,1.4510176526982832e-07,4.2578999881470736e-08,3.463010216364637e-07,9.814749546421808e-07,3.866097415539116e-07,2.627092783313856e-07,5.602372254998045e-08,3.12733838825352e-08,1.4659730140920146e-07,4.714472652267432e-06,2.067069544864353e-06,1.6767359056757414e-08,6.7812440107672955e-09,2.410853738865626e-09,1.2539091585495044e-05,8.56635551826912e-07,5.8737654740070866e-08,1.3995765435481644e-08,0.00029568924219347537,9.475694469074369e-07,5.605945148090541e-07,4.462907270408323e-07,2.4480880864152788e-11,2.419891509397587e-10,5.349446441371697e-10
