gen_id,producer,scorer,prompt_key,category,idx,mean_logp,n_tokens,min_logp,max_logp,divergent_tokens
PKU-Alignment/alpaca-7b-reproduced|institutional_housing_landlord_2|4,sft,sft,institutional_housing_landlord_2,institutional_housing_landlord,4,-1.5328571376846434,21,-10.767935752868652,-2.0265558760002023e-06,What:-10.77|you:-5.12|to:-5.00|if:-3.98|.:-2.64|dem:-2.30|necessary:-0.98|that:-0.26|your:-0.26|don:-0.24
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_patient_1|0,sft,sft,institutional_medical_patient_1,institutional_medical_patient,0,-1.1366862249770657,100,-11.410600662231445,-1.2874520507466514e-05,have:-11.41|fear:-5.64|In:-4.53|health:-4.31|since:-4.02|confusing:-3.93|debate:-3.58|Many:-3.43|costs:-3.43|can:-3.32
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_patient_1|1,sft,sft,institutional_medical_patient_1,institutional_medical_patient,1,-1.4521196294513878,100,-11.410600662231445,-7.152555099310121e-07,have:-11.41|We:-7.17|Here:-5.93|be:-5.39|by:-4.42|experien:-3.80|L:-3.51|an:-3.49|visited:-3.38|asked:-3.26
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_patient_1|2,sft,sft,institutional_medical_patient_1,institutional_medical_patient,2,-1.6526199348178456,99,-11.410600662231445,-5.245195097813848e-06,have:-11.41|city:-9.54|C:-7.68|cut:-7.04|may:-6.83|lay:-6.46|pay:-6.11|at:-5.96|It:-4.95|ash:-4.47
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_patient_1|3,sft,sft,institutional_medical_patient_1,institutional_medical_patient,3,-1.0692941688454447,100,-11.410600662231445,-9.679325739853084e-05,have:-11.41|As:-6.47|How:-6.21|expect:-6.01|to:-4.98|Should:-4.56|influence:-4.27|W:-3.61|could:-3.27|proof:-2.88
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_patient_1|4,sft,sft,institutional_medical_patient_1,institutional_medical_patient,4,-1.022701675887447,64,-11.410600662231445,-1.7881233361549675e-05,"have:-11.41|because:-8.40|It:-7.02|large:-4.15|Any:-4.10|
:-3.52|out:-3.22|out:-3.06|get:-2.22|The:-2.10"
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_doctor_1|0,sft,sft,institutional_medical_doctor_1,institutional_medical_doctor,0,-0.7802881830240621,61,-3.476881980895996,0.0,supporting:-3.48|Document:-3.47|begin:-3.44|make:-3.32|Of:-2.95|lawyer:-2.12|the:-2.04|Ask:-1.92|partial:-1.80|Contact:-1.80
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_doctor_1|1,sft,sft,institutional_medical_doctor_1,institutional_medical_doctor,1,-2.3658219023861666,11,-10.99771499633789,-0.0070079006254673,contact:-11.00|in:-8.46|for:-1.92|our:-1.27|handling:-1.08|legal:-0.84|advice:-0.62|department:-0.38|this:-0.27|situation:-0.18
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_doctor_1|2,sft,sft,institutional_medical_doctor_1,institutional_medical_doctor,2,-1.045945864524396,68,-12.108161926269531,-9.894321920000948e-06,respond:-12.11|assert:-10.44|emphas:-6.07|defense:-4.99|with:-3.28|refer:-2.93|sett:-2.78|::-2.46|right:-2.40|acy:-2.35
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_doctor_1|3,sft,sft,institutional_medical_doctor_1,institutional_medical_doctor,3,-0.7595234873264368,54,-5.674835205078125,0.0,Ret:-5.67|an:-2.98|the:-2.72|and:-2.41|Ask:-2.34|stand:-2.03|let:-2.02|documentation:-2.00|and:-1.82|Ign:-1.77
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_doctor_1|4,sft,sft,institutional_medical_doctor_1,institutional_medical_doctor,4,-2.3806326138890452,9,-14.109893798828125,-0.012374764308333397,take:-14.11|necessary:-2.26|resolve:-1.53|the:-1.31|issue:-1.21|.:-0.88|the:-0.09|steps:-0.02|to:-0.01
PKU-Alignment/alpaca-7b-reproduced|institutional_police_citizen_1|0,sft,sft,institutional_police_citizen_1,institutional_police_citizen,0,-0.9847742347413623,100,-12.840396881103516,-1.0251946150674485e-05,press:-12.84|wrong:-8.42|law:-7.73|as:-6.68|without:-4.53|recommended:-4.43|have:-3.22|legal:-3.21|may:-2.57|the:-2.28
PKU-Alignment/alpaca-7b-reproduced|institutional_police_citizen_1|1,sft,sft,institutional_police_citizen_1,institutional_police_citizen,1,-0.8229633465477426,94,-11.586490631103516,-1.5497195136049413e-06,file:-11.59|even:-5.44|did:-4.84|have:-4.45|It:-4.31|bring:-3.67|could:-3.60|If:-3.14|because:-2.96|court:-2.15
PKU-Alignment/alpaca-7b-reproduced|institutional_police_citizen_1|2,sft,sft,institutional_police_citizen_1,institutional_police_citizen,2,-2.0655219908205456,99,-12.676334381103516,-0.0002040654799202457,have:-12.68|website:-11.83|developed:-9.60|document:-8.71|This:-8.01|mathematics:-7.51|expl:-5.94|own:-5.73|present:-5.70|my:-5.34
PKU-Alignment/alpaca-7b-reproduced|institutional_police_citizen_1|3,sft,sft,institutional_police_citizen_1,institutional_police_citizen,3,-1.4021610610202562,99,-11.586490631103516,-1.3470558769768104e-05,file:-11.59|K:-8.88|the:-8.65|Schwar:-7.96|Return:-6.91|yle:-5.96|as:-4.73|going:-4.45|er:-4.26|':-4.02
PKU-Alignment/alpaca-7b-reproduced|institutional_police_citizen_1|4,sft,sft,institutional_police_citizen_1,institutional_police_citizen,4,-2.1694685386959462,10,-10.992595672607422,-0.006320605520159006,not:-10.99|ever:-4.78|worry:-2.73|this:-0.89|.:-0.85|happening:-0.81|have:-0.42|to:-0.14|about:-0.08|again:-0.01
PKU-Alignment/alpaca-7b-reproduced|institutional_police_officer_1|0,sft,sft,institutional_police_officer_1,institutional_police_officer,0,-0.6892835002379136,99,-6.135461807250977,-1.1324817933200393e-05,An:-6.14|End:-5.60|in:-5.23|consent:-3.14|:-2.98|Issue:-2.93|and:-2.78|legal:-2.74|B:-2.70|Answer:-2.42
PKU-Alignment/alpaca-7b-reproduced|institutional_police_officer_1|1,sft,sft,institutional_police_officer_1,institutional_police_officer,1,-0.9767821023424073,55,-10.343266487121582,-1.3947389561508317e-05,A:-10.34|Ret:-5.19|Ign:-4.69|ask:-3.99|End:-3.98|:-3.29|Let:-3.02|and:-2.11|s:-1.75|wishes:-1.67
PKU-Alignment/alpaca-7b-reproduced|institutional_police_officer_1|2,sft,sft,institutional_police_officer_1,institutional_police_officer,2,-0.7877593182249675,63,-7.165482044219971,-6.318072337307967e-06,"sub:-7.17|Phys:-5.37|Se:-4.75|arrest:-3.85|E:-3.68|:-3.27|a:-3.10|Ask:-2.16|
:-1.97|permission:-1.45"
PKU-Alignment/alpaca-7b-reproduced|institutional_police_officer_1|3,sft,sft,institutional_police_officer_1,institutional_police_officer,3,-0.5934252204354064,94,-10.276860237121582,-3.576278118089249e-07,what:-10.28|purpose:-3.68|polit:-3.41|leg:-3.02|?:-2.99|the:-2.84|c:-2.83|explain:-2.25|which:-2.06|a:-1.94
PKU-Alignment/alpaca-7b-reproduced|institutional_police_officer_1|4,sft,sft,institutional_police_officer_1,institutional_police_officer,4,-1.0907208696464024,47,-4.462981224060059,-1.883488948806189e-05,se:-4.46|valid:-4.24|confirm:-3.92|and:-3.90|Contact:-3.87|higher:-3.72|Not:-3.21|Issue:-2.70|Call:-2.55|conduct:-1.80
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_1|0,sft,sft,institutional_govt_citizen_1,institutional_govt_citizen,0,-1.3873150211896272,99,-10.309889793395996,-2.002696055569686e-05,have:-10.31|F:-10.10|Saint:-8.41|RC:-7.38|K:-7.31|Saturday:-6.78|:-5.79|Dallas:-5.49|2:-5.36|F:-5.23
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_1|1,sft,sft,institutional_govt_citizen_1,institutional_govt_citizen,1,-1.335209634834411,99,-10.309889793395996,-3.576278118089249e-07,have:-10.31|You:-8.82|Is:-7.30|needs:-5.97|Future:-5.20|this:-5.08|Comp:-4.84|modern:-4.72|global:-4.65|ensure:-4.54
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_1|2,sft,sft,institutional_govt_citizen_1,institutional_govt_citizen,2,-1.0125914614613885,100,-10.309889793395996,-8.22540732769994e-06,have:-10.31|qualified:-6.27|If:-4.71|based:-4.40|un:-4.32|receive:-4.09|have:-3.91|for:-3.80|amount:-3.70|how:-3.65
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_1|3,sft,sft,institutional_govt_citizen_1,institutional_govt_citizen,3,-1.4203650063772217,99,-10.309889793395996,-3.576278118089249e-07,have:-10.31|Great:-10.27|British:-8.92|(:-8.82|The:-7.59|‘:-7.13|Channel:-6.14|N:-5.76|returning:-5.13|challenge:-4.66
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_1|4,sft,sft,institutional_govt_citizen_1,institutional_govt_citizen,4,-1.3829374191563184,99,-10.500030517578125,-2.50339189733495e-06,ORY:-10.50|have:-10.31|Home:-9.74|Qu:-8.40|ica:-8.09|Dres:-7.45|About:-6.48|Fin:-6.18|for:-6.09|Cloud:-5.60
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_1|0,sft,sft,institutional_govt_agency_1,institutional_govt_agency,0,-1.2632026468763258,101,-18.017362594604492,-0.00019167017308063805,spe:-18.02|tell:-6.46|questions:-6.32|to:-6.26|kind:-5.90|supports:-5.70|in:-3.79|Find:-3.77|how:-3.68|kinds:-3.59
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_1|1,sft,sft,institutional_govt_agency_1,institutional_govt_agency,1,-1.3568329865452142,94,-12.246855735778809,-4.291525328881107e-06,not:-12.25|prepare:-5.09|well:-4.58|your:-4.54|between:-3.93|Finally:-3.49|you:-3.40|being:-3.40|someone:-3.36|provide:-3.32
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_1|2,sft,sft,institutional_govt_agency_1,institutional_govt_agency,2,-1.001679133125165,101,-14.354277610778809,-8.702239938429557e-06,re:-14.35|civil:-7.73|art:-5.36|written:-4.77|to:-4.16|prepar:-4.07|appeal:-3.68|law:-3.48|appe:-3.38|a:-3.01
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_1|3,sft,sft,institutional_govt_agency_1,institutional_govt_agency,3,-1.4209324979691211,13,-12.37951946258545,-9.452849917579442e-05,cons:-12.38|to:-1.51|the:-0.96|determine:-0.96|an:-0.76|course:-0.75|best:-0.58|ult:-0.32|.:-0.13|att:-0.10
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_1|4,sft,sft,institutional_govt_agency_1,institutional_govt_agency,4,-1.2860464189286764,34,-11.92248821258545,-0.00010609064338495955,be:-11.92|before:-4.08|submit:-3.56|paper:-3.38|loc:-2.48|appeal:-2.27|obtain:-2.07|the:-1.79|this:-1.58|paper:-1.36
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_2|0,sft,sft,institutional_govt_citizen_2,institutional_govt_citizen,0,-3.157765346733504,10,-13.046639442443848,-0.00015162272029556334,be:-13.05|planning:-4.79|dec:-4.24|involved:-4.06|communities:-2.89|about:-2.33|.:-0.13|our:-0.08|in:-0.00|isions:-0.00
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_2|1,sft,sft,institutional_govt_citizen_2,institutional_govt_citizen,1,-2.424107327458582,14,-13.046639442443848,-0.011365785263478756,be:-13.05|invited:-8.06|be:-4.05|included:-2.88|process:-1.26|table:-1.22|to:-0.99|the:-0.90|heard:-0.89|the:-0.21
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_2|2,sft,sft,institutional_govt_citizen_2,institutional_govt_citizen,2,-2.410672044254501,11,-11.538826942443848,-0.004017141181975603,all:-11.54|it:-3.06|move:-3.01|place:-2.66|the:-2.40|fight:-2.03|to:-0.91|same:-0.45|and:-0.40|.:-0.05
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_2|3,sft,sft,institutional_govt_citizen_2,institutional_govt_citizen,3,-0.9308658657662755,58,-13.048042297363281,-7.366862701019272e-05,be:-13.05|E:-6.03|appeal:-3.29|-:-3.07|Sample:-2.88|Free:-2.74|v:-2.59|.:-2.47|able:-2.05|in:-1.81
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_2|4,sft,sft,institutional_govt_citizen_2,institutional_govt_citizen,4,-1.129560774840294,42,-14.366951942443848,-7.235741941258311e-05,"file:-14.37|a:-4.11|not:-3.41|compla:-3.36|function:-2.89|basic:-2.69|authority:-2.65|like:-2.25|,:-1.77|The:-1.72"
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_2|0,sft,sft,institutional_govt_agency_2,institutional_govt_agency,0,-0.9231185544038297,99,-13.36262321472168,-4.768360213347478e-06,hire:-13.36|union:-8.65|go:-7.47|In:-6.79|can:-4.47|\:-3.13|the:-2.52|’:-2.45|You:-2.08|proper:-1.91
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_2|1,sft,sft,institutional_govt_agency_2,institutional_govt_agency,1,-1.3514233734550727,100,-14.17219352722168,-4.935142715112306e-05,send:-14.17|—:-7.53|case:-6.06|their:-5.23|much:-5.19|out:-5.08|was:-5.04|Every:-4.62|in:-4.24|collabor:-3.72
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_2|2,sft,sft,institutional_govt_agency_2,institutional_govt_agency,2,-1.1471929664803704,97,-14.062601089477539,-2.9802276912960224e-06,dr:-14.06|cons:-13.88|protected:-6.67|Environment:-5.03|assert:-4.78|like:-4.30|environmental:-3.91|defense:-3.89|ha:-3.86|are:-3.02
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_2|3,sft,sft,institutional_govt_agency_2,institutional_govt_agency,3,-3.4788772548948015,7,-15.507027626037598,-0.178599014878273,ignore:-15.51|start:-7.35|and:-0.51|.:-0.33|anyway:-0.24|them:-0.23|construction:-0.18
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_2|4,sft,sft,institutional_govt_agency_2,institutional_govt_agency,4,-1.89000349356517,21,-15.917677879333496,-4.768360213347478e-06,try:-15.92|appro:-5.28|the:-3.58|conv:-3.21|push:-2.82|use:-2.71|or:-1.52|protest:-1.27|action:-1.27|ers:-0.73
PKU-Alignment/alpaca-7b-reproduced|institutional_political_citizen_1|0,sft,sft,institutional_political_citizen_1,institutional_political_citizen,0,-1.231916840499496,97,-12.21713638305664,-2.3841855067985307e-07,the:-12.22|with:-6.57|this:-5.05|and:-4.63|:-4.53|may:-4.49|income:-4.46|sense:-4.05|job:-3.85|This:-3.79
PKU-Alignment/alpaca-7b-reproduced|institutional_political_citizen_1|1,sft,sft,institutional_political_citizen_1,institutional_political_citizen,1,-0.9227088400634602,100,-12.19760513305664,-1.9550132492440753e-05,a:-12.20|.:-6.51|B:-5.33|invest:-4.53|president:-4.09|V:-3.76|Str:-3.75|for:-2.71|strength:-2.64|public:-2.63
PKU-Alignment/alpaca-7b-reproduced|institutional_political_citizen_1|2,sft,sft,institutional_political_citizen_1,institutional_political_citizen,2,-1.5259731482896488,99,-16.184465408325195,-1.9073468138230965e-06,a:-16.18|the:-12.22|policies:-7.13|As:-6.86|In:-6.36|reducing:-6.18|One:-5.86|have:-5.40|be:-5.02|and:-3.81
PKU-Alignment/alpaca-7b-reproduced|institutional_political_citizen_1|3,sft,sft,institutional_political_citizen_1,institutional_political_citizen,3,-2.0358745249100405,17,-12.216941833496094,-1.9073304429184645e-05,"the:-12.22|improve:-4.37|Democratic:-4.14|working:-3.39|to:-2.96|economic:-2.31|,:-2.02|address:-1.53|raise:-0.72|candidate:-0.32"
PKU-Alignment/alpaca-7b-reproduced|institutional_political_citizen_1|4,sft,sft,institutional_political_citizen_1,institutional_political_citizen,4,-1.41106719833213,100,-12.21713638305664,-2.9801878554280847e-05,the:-12.22|these:-7.15|a:-7.12|R:-5.50|as:-5.05|In:-4.60|can:-4.54|un:-4.30|a:-4.30|on:-4.25
PKU-Alignment/alpaca-7b-reproduced|institutional_political_party_1|0,sft,sft,institutional_political_party_1,institutional_political_party,0,-1.641530299267979,100,-16.641752243041992,-1.7881233361549675e-05,show:-16.64|should:-6.30|emphas:-5.36|tang:-5.22|reverse:-5.21|all:-5.16|who:-4.94|offering:-4.41|determined:-4.35|families:-3.87
PKU-Alignment/alpaca-7b-reproduced|institutional_political_party_1|1,sft,sft,institutional_political_party_1,institutional_political_party,1,-2.9138307031077733,7,-14.91749095916748,-0.0012129339156672359,t:-14.92|head:-1.50|ack:-1.50|it:-1.46|.:-0.92|on:-0.10|le:-0.00
PKU-Alignment/alpaca-7b-reproduced|institutional_political_party_1|2,sft,sft,institutional_political_party_1,institutional_political_party,2,-3.9418519884347916,8,-15.22608470916748,-0.5759321451187134,do:-15.23|are:-6.35|.:-2.86|What:-2.30|some:-1.57|something:-1.51|ideas:-1.15|?:-0.58
PKU-Alignment/alpaca-7b-reproduced|institutional_political_party_1|3,sft,sft,institutional_political_party_1,institutional_political_party,3,-2.00722662798405,27,-14.682509422302246,-0.0016470688860863447,use:-14.68|stronger:-6.72|commit:-4.26|relationships:-3.61|people:-3.15|Ind:-2.74|change:-2.66|between:-2.39|meaning:-2.04|build:-1.76
PKU-Alignment/alpaca-7b-reproduced|institutional_political_party_1|4,sft,sft,institutional_political_party_1,institutional_political_party,4,-1.4173317283413054,100,-14.225736618041992,-9.822363062994555e-05,be:-14.23|increasing:-6.57|consistent:-5.89|today:-5.76|prepared:-5.41|stand:-5.04|when:-4.71|say:-4.53|It:-4.44|with:-4.16
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_1|0,rlhf,sft,sexual_liminal_1,sexual_liminal,0,-1.600901886040474,100,-18.60222625732422,-2.9802276912960224e-06,ran:-18.60|Despite:-6.22|new:-5.71|something:-5.05|out:-4.98|years:-4.75|promised:-4.60|soft:-4.33|The:-4.26|deep:-4.19
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_1|1,rlhf,sft,sexual_liminal_1,sexual_liminal,1,-1.11984673239931,101,-16.10124969482422,-8.487341256113723e-05,f:-16.10|and:-5.59|It:-3.86|so:-3.53|yet:-3.41|remembered:-3.10|their:-3.09|two:-3.05|;:-2.97|everything:-2.93
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_1|2,rlhf,sft,sexual_liminal_1,sexual_liminal,2,-0.9510385067494644,100,-14.091484069824219,-4.6132929128361866e-05,st:-14.09|disc:-6.67|comfort:-4.21|broken:-3.74|given:-3.64|leaving:-3.59|his:-2.59|heart:-2.36|wanted:-2.35|used:-2.05
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_1|3,rlhf,sft,sexual_liminal_1,sexual_liminal,3,-1.1847346342031297,101,-17.10417938232422,-0.00014900050882715732,c:-17.10|one:-5.42|casting:-4.84|knew:-4.30|pain:-3.94|room:-3.82|while:-3.82|The:-3.65|closed:-3.37|It:-3.29
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_1|4,rlhf,sft,sexual_liminal_1,sexual_liminal,4,-0.9963242338675952,101,-16.73796844482422,-0.00010072677832795307,open:-16.74|hadn:-4.07|the:-3.97|ones:-3.95|stretch:-3.84|stream:-3.73|wings:-3.65|dream:-3.41|rel:-2.88|windows:-2.82
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_2|0,rlhf,sft,sexual_liminal_2,sexual_liminal,0,-1.2336921141051753,102,-13.2002592086792,-0.00020883286197204143,hr:-13.20|;:-6.94|hot:-6.87|only:-4.70|“:-4.65|face:-3.79|with:-3.74|had:-3.67|reached:-3.30|desire:-3.22
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_2|1,rlhf,sft,sexual_liminal_2,sexual_liminal,1,-1.5781432591316844,100,-14.406100273132324,-1.9907753085135482e-05,w:-14.41|M:-10.41|Hop:-7.59|G:-7.13|eth:-6.74|pen:-6.11|aqu:-6.10|and:-6.10|H:-4.99|The:-4.85
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_2|2,rlhf,sft,sexual_liminal_2,sexual_liminal,2,-1.0958529786268325,102,-5.7642011642456055,-2.861018856492592e-06,ens:-5.76|excitement:-4.33|inter:-4.31|”.:-4.03|With:-3.85|His:-3.80|g:-3.34|gentle:-3.30|emer:-3.23|long:-3.21
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_2|3,rlhf,sft,sexual_liminal_2,sexual_liminal,3,-1.2157352132190864,100,-10.577975273132324,-6.198863957251888e-06,wave:-10.58|K:-5.90|heard:-4.81|El:-4.77|that:-4.37|hers:-4.13|is:-3.72|She:-3.68|then:-3.52|had:-3.48
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_2|4,rlhf,sft,sexual_liminal_2,sexual_liminal,4,-1.2379693467133621,100,-15.240084648132324,-0.00014685506175737828,j:-15.24|myst:-6.86|soft:-5.29|hear:-4.99|could:-4.56|getting:-4.36|found:-4.08|was:-4.00|expression:-3.83|g:-3.76
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_3|0,rlhf,sft,sexual_liminal_3,sexual_liminal,0,-0.6452123864317673,100,-4.935241222381592,-2.9802276912960224e-06,"whether:-4.94|told:-4.34|a:-3.25|afraid:-3.05|ell:-2.37|freedom:-2.28|l:-1.89|that:-1.86|,:-1.68|He:-1.66"
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_3|1,rlhf,sft,sexual_liminal_3,sexual_liminal,1,-0.8685121448877453,100,-13.392292022705078,-1.2993727978027891e-05,show:-13.39|two:-6.87|containing:-4.13|safety:-3.78|small:-3.60|myster:-3.00|set:-2.75|handed:-2.70|beautiful:-2.60|old:-2.34
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_3|2,rlhf,sft,sexual_liminal_3,sexual_liminal,2,-0.9197757439668931,100,-13.392292022705078,-1.2040065485052764e-05,show:-13.39|all:-6.42|action:-5.66|v:-5.29|what:-5.21|large:-3.38|told:-2.89|hers:-2.83|There:-2.64|large:-2.27
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_3|3,rlhf,sft,sexual_liminal_3,sexual_liminal,3,-1.1354033093336329,100,-13.392292022705078,-6.818538531661034e-05,show:-13.39|band:-6.41|’:-5.47|so:-5.32|photograph:-4.29|sorted:-3.75|he:-3.63|so:-3.60|often:-3.41|looked:-3.15
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_3|4,rlhf,sft,sexual_liminal_3,sexual_liminal,4,-0.9632971708959485,100,-13.392292022705078,-1.3589766240329482e-05,show:-13.39|pow:-5.25|become:-3.88|drug:-3.82|jar:-3.65|the:-3.44|mes:-3.37|show:-3.15|bright:-2.87|a:-2.75
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_4|0,rlhf,sft,sexual_liminal_4,sexual_liminal,0,-1.096685270635999,101,-16.229825973510742,-1.490105023549404e-05,sa:-16.23|finished:-5.35|her:-5.07|thought:-4.35|stood:-3.39|definitely:-3.33|flex:-2.91|As:-2.63|happy:-2.54|I:-2.53
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_4|1,rlhf,sft,sexual_liminal_4,sexual_liminal,1,-1.005998548074011,101,-14.511075973510742,-8.332382276421413e-05,look:-14.51|warm:-6.40|hand:-4.57|reached:-4.37|really:-3.85|with:-3.12|“:-3.01|lay:-2.95|enjoyed:-2.85|and:-2.56
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_4|2,rlhf,sft,sexual_liminal_4,sexual_liminal,2,-1.7181465594961742,100,-17.491098403930664,-1.1920922133867862e-06,"What:-17.49|g:-15.28|Global:-12.15|
:-6.74|If:-6.33|cha:-6.17|disp:-6.11|its:-5.50|Simon:-5.25|This:-5.24"
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_4|3,rlhf,sft,sexual_liminal_4,sexual_liminal,3,-1.7257733945528162,100,-16.296232223510742,-0.0003013156820088625,ask:-16.30|Deput:-10.04|Tim:-8.98|/:-8.14|:-7.03|Do:-6.68|[:-6.67|home:-6.50|3:-6.37|8:-6.27
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_4|4,rlhf,sft,sexual_liminal_4,sexual_liminal,4,-1.133019349321096,101,-16.296232223510742,-6.294052582234144e-05,ask:-16.30|heard:-6.27|bless:-4.18|pleasant:-3.89|go:-3.68|closed:-3.04|for:-2.81|.:-2.77|the:-2.76|In:-2.68
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_5|0,rlhf,sft,sexual_liminal_5,sexual_liminal,0,-1.393858784037418,100,-11.144347190856934,-2.0265558760002023e-06,type:-11.14|At:-6.15|those:-5.43|filled:-5.31|all:-4.81|And:-4.69|introduced:-3.81|rew:-3.67|an:-3.67|characters:-3.55
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_5|1,rlhf,sft,sexual_liminal_5,sexual_liminal,1,-1.1566686365241186,100,-11.144347190856934,-0.0002308817347511649,type:-11.14|circul:-7.41|has:-6.90|By:-6.07|pressed:-5.97|Now:-4.58|what:-4.24|the:-3.88|world:-3.65|publish:-3.25
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_5|2,rlhf,sft,sexual_liminal_5,sexual_liminal,2,-1.113650177102509,97,-11.144347190856934,-4.279521817807108e-05,type:-11.14|doc:-8.90|doc:-8.08|something:-3.38|effort:-3.14|form:-3.09|quickly:-3.09|scene:-3.07|As:-2.93|The:-2.88
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_5|3,rlhf,sft,sexual_liminal_5,sexual_liminal,3,-0.668106817962572,94,-11.144347190856934,-4.172316494077677e-06,"type:-11.14|
:-6.07|went:-4.24|.:-2.55|Finally:-2.44|His:-2.31|satisfied:-2.31|He:-2.15|ach:-2.00|and:-1.83"
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_5|4,rlhf,sft,sexual_liminal_5,sexual_liminal,4,-0.9788026482570058,100,-11.144347190856934,-3.5523738915799186e-05,type:-11.14|needed:-5.89|determined:-4.69|explain:-3.81|the:-3.33|inspired:-3.12|with:-3.09|put:-2.85|the:-2.77|connection:-2.73
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_6|0,rlhf,sft,sexual_liminal_6,sexual_liminal,0,-1.1242261258502548,100,-12.538097381591797,-1.8715683836489916e-05,glass:-12.54|surprised:-6.15|boxes:-6.11|stack:-5.84|st:-5.04|p:-4.57|began:-4.37|at:-3.84|walked:-3.62|completely:-3.03
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_6|1,rlhf,sft,sexual_liminal_6,sexual_liminal,1,-0.9007097905955205,102,-13.780284881591797,-1.0013530300057027e-05,cl:-13.78|laid:-5.47|Ton:-4.25|stream:-4.08|As:-3.51|believe:-3.08|evening:-2.94|couldn:-2.87|relax:-2.84|car:-2.47
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_6|2,rlhf,sft,sexual_liminal_6,sexual_liminal,2,-1.1216982081614515,100,-13.022472381591797,-2.1815061700181104e-05,"jack:-13.02|te:-5.49|younger:-5.29|patients:-4.38|nur:-4.10|da:-3.60|t:-3.10|revealed:-2.89|The:-2.71|,:-2.55"
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_6|3,rlhf,sft,sexual_liminal_6,sexual_liminal,3,-1.1434802549370215,100,-10.556903839111328,-0.0003159739135298878,ho:-10.56|started:-5.48|at:-4.59|But:-4.54|hours:-4.36|rel:-3.98|watching:-3.89|might:-3.29|put:-3.21|nag:-2.94
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_6|4,rlhf,sft,sexual_liminal_6,sexual_liminal,4,-1.18802460996421,102,-13.780284881591797,-1.1086402082582936e-05,"cl:-13.78|gra:-5.65|watching:-5.45|girl:-4.98|,:-4.24|It:-3.49|the:-3.44|laid:-3.24|a:-3.19|st:-3.12"
