family,layer,mode,model_id,prompt_key,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,30,surrounded,0.1807970255613327,2.785893440246582,16,to,0.2215171456336975,to|building|surrounded|making|creating
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,31,by,0.9999805688858032,0.0002594359393697232,1,by,0.9999805688858032,by||in|only|with
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,32,the,0.4069918990135193,1.7489128112792969,5,the,0.4069918990135193,the|laughter|love|his|their
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,33,memories,0.4379216432571411,2.0840342044830322,8,memories,0.4379216432571411,memories|laughter|love|warmth|beauty
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,34,they,0.928904116153717,0.30761367082595825,1,they,0.928904116153717,"they|and|of|that|,"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,35,had,0.922179639339447,0.39626386761665344,1,had,0.922179639339447,had|created|'d|made|would
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,36,created,0.49951833486557007,0.9988763332366943,2,created,0.49951833486557007,created|made|shared|built|already
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,37,together,0.975884199142456,0.11918166279792786,1,together,0.975884199142456,"together|and|,|.|"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,38,.,0.873308002948761,0.5173805356025696,1,.,0.873308002948761,".|and|,|.|-"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,39,<|eot_id|>,0.7351290583610535,1.1458545923233032,3,<|eot_id|>,0.7351290583610535,<|eot_id|>||Alternatively||Or
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,40,<|start_header_id|>,0.9999983310699463,2.46245017478941e-05,1,<|start_header_id|>,0.9999983310699463,<|start_header_id|>|<|eot_id|>|<|python_tag|>|<|end_header_id|>|<|eom_id|>
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,41,assistant,1.0,1.7960047671294888e-08,1,assistant,1.0,assistant|assistant|Assistant|Assistant|asje
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,42,<|end_header_id|>,0.9983861446380615,0.01600930467247963,1,<|end_header_id|>,0.9983861446380615,<|end_header_id|>||→|”|$
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,43,,1.0,1.1616632491495693e-06,1,,1.0,||||
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,44,It,0.2719966471195221,2.5907509326934814,13,It,0.2719966471195221,It|Alternatively|...|You|Here
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,45,seems,0.7936103940010071,0.8339714407920837,2,seems,0.7936103940010071,seems|seemed|could|sounds|'s
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,46,like,0.8256783485412598,0.7074710726737976,2,like,0.8256783485412598,like|you|there|I|we
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,47,there,0.4235716164112091,1.5224707126617432,4,there,0.4235716164112091,there|you|the|we|I
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,48,are,0.9655104875564575,0.20176468789577484,1,are,0.9655104875564575,are|could|'s|might|were
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,0,49,many,0.7056565284729004,1.0116097927093506,2,many,0.7056565284729004,many|multiple|a|several|various
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,0,It,0.07194511592388153,2.7313594818115234,15,...,0.4840332567691803,...|It|make|express|give
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,1,sounds,0.1131228655576706,0.6870937347412109,1,seems,0.7852283120155334,seems|sounds|looks|appears|'s
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,2,like,0.9997033476829529,0.0028110628481954336,1,like,0.9997033476829529,like|as|likes||liked
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,3,the,0.3199521601200104,1.4492090940475464,4,you,0.3682626485824585,you|the|we|a|there
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,4,start,0.7165083885192871,0.9275884628295898,2,start,0.7165083885192871,start|beginning|story|conversation|sentence
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,5,of,0.9970480799674988,0.02026602253317833,1,of,0.9970480799674988,of|to|a||for
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,6,a,0.9884830117225647,0.06392344832420349,1,a,0.9884830117225647,a|an|something||some
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,7,beautiful,0.07303214073181152,1.0559864044189453,2,romantic,0.7729965448379517,romantic|beautiful|story|romance|love
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,8,story,0.5619317293167114,1.4189858436584473,4,story,0.5619317293167114,story|love|and|sentence|romantic
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,9,.,0.8885742425918579,0.4253148138523102,1,.,0.8885742425918579,".|or|!|,|."
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,10,It,0.11137650161981583,2.2220797538757324,9,Would,0.29805895686149597,Would||It|Could|Here
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,11,seems,0.8460034132003784,0.7274977564811707,2,seems,0.8460034132003784,seems|would|could|'s|appears
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,12,like,0.9160635471343994,0.4550133943557739,1,like,0.9160635471343994,like|that|she|as|you
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,13,the,0.3699185848236084,1.6994128227233887,5,the,0.3699185848236084,the|you|she|we|there
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,14,sentence,0.29766368865966797,1.9211573600769043,6,speaker,0.3168613314628601,speaker|sentence|person|narrative|narrator
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,15,is,0.8309874534606934,0.7485241293907166,2,is,0.8309874534606934,is|might|could|was|you
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,16,going,0.13738101720809937,2.208019733428955,9,setting,0.42982715368270874,setting|going|building|incomplete|about
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,17,to,0.9979810118675232,0.01745130494236946,1,to,0.9979810118675232,to|in|towards|into|somewhere
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,18,reveal,0.21535836160182953,2.2687978744506836,9,be,0.24787594377994537,be|reveal|describe|continue|explore
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,19,a,0.6089176535606384,1.42287015914917,4,a,0.6089176535606384,a|the|more|something|someone
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,20,declaration,0.015705043449997902,1.4740588665008545,4,romantic,0.7334298491477966,romantic|deep|character|romance|heartfelt
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,21,of,0.994263231754303,0.039496250450611115,1,of,0.994263231754303,"of|,|or|from|love"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,22,love,0.9081762433052063,0.5008902549743652,1,love,0.9081762433052063,love|affection|feelings|romantic|emotions
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,23,or,0.6804415583610535,0.6741694808006287,1,or,0.6804415583610535,"or|,|.|from|for"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,24,a,0.8553118109703064,0.6952000856399536,2,a,0.8553118109703064,a|an|some|perhaps|affection
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,25,significant,0.05514461174607277,2.517745018005371,12,romantic,0.42040103673934937,romantic|deep|heartfelt|significant|confession
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,26,expression,0.025829656049609184,2.2671329975128174,9,moment,0.2608702778816223,moment|event|action|gesture|decision
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,27,of,0.9708436727523804,0.17126603424549103,1,of,0.9708436727523804,"of|from|.|towards|,"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,28,affection,0.268446683883667,1.9567534923553467,7,affection,0.268446683883667,affection|emotions|emotion|feelings|feeling
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,29,.,0.7842056751251221,0.8299148082733154,2,.,0.7842056751251221,".|from|towards|for|,"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,30,Would,0.5273641347885132,1.8616310358047485,6,Would,0.5273641347885132,Would|Could|I|Here|Can
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,31,you,0.9999468326568604,0.0006630527786910534,1,you,0.9999468326568604,you|like|it|she|love
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,32,like,0.9989274144172668,0.009990442544221878,1,like,0.9989274144172668,like|mind|continue|be|please
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,33,me,0.373727023601532,0.6646161675453186,1,to,0.6258749961853027,to|me|for|the|it
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,34,to,0.9999998807907104,3.530908543325495e-06,1,to,0.9999998807907104,to||continue|add|complete
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,35,continue,0.8027451634407043,0.7362632751464844,2,continue,0.8027451634407043,continue|complete|finish|help|add
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,36,the,0.8811314702033997,0.5705842971801758,1,the,0.8811314702033997,the|it|with|or|?
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,37,sentence,0.6291889548301697,0.7026011943817139,2,sentence,0.6291889548301697,sentence|story|thought|paragraph|narrative
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,38,for,0.41420406103134155,1.2112361192703247,3,or,0.4549141526222229,"or|for|,|in|?"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,39,you,0.9998325109481812,0.0019433920970186591,1,you,0.9998325109481812,you|a|fun|the|creative
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,40,?,0.1346614509820938,1.2643424272537231,3,",",0.42795321345329285,",|?|?|or|in"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,41,Here,0.3175171911716461,1.5671238899230957,4,She,0.44082894921302795,"She|Here|For|Example|""She"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,42,'s,0.4297735393047333,0.6899142265319824,1,are,0.5693574547767639,are|'s|is|a|’s
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,43,a,0.9387227892875671,0.2880089581012726,1,a,0.9387227892875671,a|one|my|an|possible
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,44,possible,0.9931343793869019,0.05107617378234863,1,possible,0.9931343793869019,possible|continuation|possibility|potential|suggestion
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,45,completion,0.7903963327407837,0.5386577248573303,1,completion,0.7903963327407837,completion|continuation|extension|option|next
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,46,:,0.9517361521720886,0.23381388187408447,1,:,0.9517361521720886,:|of|:|:|based
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,47,She,0.4037463068962097,0.8236824870109558,2,"""She",0.5693735480308533,"""She|She|...|""...|"""
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,48,loved,0.9999904632568359,0.00014730350812897086,1,loved,0.9999904632568359,loved|wanted|loving|deeply|loves
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,1,49,him,0.9999988079071045,2.3781529307598248e-05,1,him,0.9999988079071045,him|Him||her|them
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,0,ach,3.76740463252645e-05,2.7313594818115234,15,...,0.4840332567691803,...|It|make|express|give
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,1,ieve,0.999535083770752,0.004664050415158272,1,ieve,0.999535083770752,ieve|ieved|ingly|nowledge|iev
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,2,closure,0.002420550910755992,2.199831008911133,9,a,0.4199959635734558,a|something|the|her|true
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,3,or,0.076493039727211,2.40020751953125,11,.,0.21453002095222473,".|with|and|,|or"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,4,something,0.0061543602496385574,4.1321611404418945,62,find,0.11795295029878616,find|move|a|make|reconnect
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,5,with,0.06646032631397247,3.1872525215148926,24,.,0.19533775746822357,".|else|more|with|,"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,6,him,0.8390265703201294,0.797619640827179,2,him,0.8390265703201294,him|the|her|this|their
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,7,.,0.632417619228363,1.2504258155822754,3,.,0.632417619228363,".|,|before|but|?"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,8,<|eot_id|>,0.7692033052444458,1.2391165494918823,3,<|eot_id|>,0.7692033052444458,<|eot_id|>|She||It|However
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,9,<|start_header_id|>,0.9999507665634155,0.0005401498056016862,1,<|start_header_id|>,0.9999507665634155,<|start_header_id|>|<|eot_id|>|<|python_tag|>|<|eom_id|>|<|end_header_id|>
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,10,assistant,1.0,5.82443462349147e-08,1,assistant,1.0,assistant|assistant|<|start_header_id|>|Assistant|Assistant
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,11,<|end_header_id|>,0.9979842901229858,0.014780272729694843,1,<|end_header_id|>,0.9979842901229858,<|end_header_id|>||<|eot_id|>|”|ा
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,12,,1.0,6.912595154062728e-07,1,,1.0,||||
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,13,It,0.678328275680542,1.4948995113372803,4,It,0.678328275680542,It|...|ach|it|However
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,14,sounds,0.46179720759391785,0.938625693321228,2,seems,0.4839593172073364,seems|sounds|seemed|'s|sounded
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,15,like,0.9992007613182068,0.006882591173052788,1,like,0.9992007613182068,like|as||a|to
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,16,there,0.19100241363048553,1.7618298530578613,5,she,0.3739645481109619,she|there|the|a|you
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,17,'s,0.6175935864448547,1.0898252725601196,2,'s,0.6175935864448547,'s|may|might|is|was
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,18,a,0.7889972925186157,0.6728334426879883,1,a,0.7889972925186157,a|an|more|unfinished|some
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,19,story,0.2371821254491806,2.638164520263672,13,story,0.2371821254491806,story|complex|complicated|bit|deeper
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,20,or,0.10308045893907547,1.2191834449768066,3,unfolding,0.6935059428215027,unfolding|or|developing|brewing|here
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,21,a,0.5068250298500061,1.0587809085845947,2,a,0.5068250298500061,a|situation|scenario|relationship|emotion
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,22,situation,0.8171125054359436,0.9508897066116333,2,situation,0.8171125054359436,situation|relationship|character|scene|scenario
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,23,unfolding,0.5670241117477417,1.577952265739441,4,unfolding,0.5670241117477417,unfolding|developing|that|here|brewing
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,24,.,0.5825032591819763,0.7934794425964355,2,.,0.5825032591819763,".|here|,|where|there"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,25,Would,0.29805293679237366,2.483455181121826,11,Would,0.29805293679237366,Would|To|Could||It
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,26,you,0.9998985528945923,0.0011695680441334844,1,you,0.9998985528945923,you|she|it|like|
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,27,like,0.998835027217865,0.01037243939936161,1,like,0.998835027217865,like|mind|care|continue|be
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,28,to,0.9518459439277649,0.19324354827404022,1,to,0.9518459439277649,to|me|continue|for|some
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,29,continue,0.8693258166313171,0.6356711387634277,1,continue,0.8693258166313171,continue|elaborate|share|finish|add
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,30,exploring,0.016186146065592766,2.010338306427002,7,the,0.30067524313926697,the|with|it|or|?
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,31,this,0.4311724305152893,1.4369823932647705,4,this,0.4311724305152893,this|it|what|the|that
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,32,thought,0.1496025174856186,2.5817952156066895,13,scenario,0.2544824481010437,scenario|thought|idea|narrative|?
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,33,or,0.329880952835083,1.7379639148712158,5,or,0.329880952835083,"or|?|,|further|with"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,34,do,0.024694599211215973,2.2908382415771484,9,would,0.3462667763233185,would|is|share|provide|tell
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,35,you,0.9998975992202759,0.0012554411077871919,1,you,0.9998975992202759,you|something|I|have|some
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,36,want,0.1925276666879654,0.9982792735099792,2,have,0.5658702850341797,have|need|want|know|'d
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,37,to,0.5652994513511658,0.7339251637458801,2,to,0.5652994513511658,to|me|more|a|some
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,38,give,0.1024654284119606,2.3677163124084473,10,add,0.2785298824310303,add|start|provide|give|elaborate
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,39,me,0.4694676399230957,0.8881191611289978,2,more,0.4843701422214508,more|me|a|some|context
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,40,more,0.7218451499938965,0.7907836437225342,2,more,0.7218451499938965,more|a|some|another|the
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,41,context,0.9465519189834595,0.24192219972610474,1,context,0.9465519189834595,context|information|details|background|of
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,42,so,0.084969162940979,1.3404057025909424,3,about,0.5204992294311523,about|to|?|so|or
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,43,I,0.9946793913841248,0.03589354455471039,1,I,0.9946793913841248,I|we|that|you|the
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,44,can,0.9993307590484619,0.006340595427900553,1,can,0.9993307590484619,can|could|might|understand|may
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,45,help,0.5194962024688721,1.4601408243179321,4,help,0.5194962024688721,help|better|assist|provide|try
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,46,you,0.7823363542556763,1.1330792903900146,3,you,0.7823363542556763,you|better|further|clarify|guide
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,47,develop,0.20126460492610931,2.3181214332580566,10,better,0.2427714467048645,better|develop|further|build|expand
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,48,this,0.041172221302986145,0.9326556324958801,2,the,0.5956413745880127,the|it|this|a|your
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,2,49,idea,0.574245274066925,1.6089195013046265,4,idea,0.574245274066925,idea|scenario|further|narrative|sentence
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,0,give,0.04163863882422447,2.7313594818115234,15,...,0.4840332567691803,...|It|make|express|give
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,1,him,0.8752397894859314,0.6792405843734741,1,him,0.8752397894859314,him|her|in|up|herself
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,2,the,0.4115670323371887,1.4464468955993652,4,the,0.4115670323371887,the|a|everything|her|something
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,3,perfect,0.06233862042427063,1.5885343551635742,4,world,0.610227108001709,world|best|perfect|moon|gift
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,4,gift,0.9267887473106384,0.43755042552948,1,gift,0.9267887473106384,gift|surprise|birthday|present|anniversary
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,5,to,0.35623905062675476,1.2129642963409424,3,.,0.46462327241897583,".|to|for|,|that"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,6,show,0.830131471157074,0.6168986558914185,1,show,0.830131471157074,show|express|make|let|surprise
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,7,her,0.7918037176132202,0.6871533989906311,1,her,0.7918037176132202,her|how|him|just|it
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,8,appreciation,0.1101018413901329,1.3190951347351074,3,love,0.4708458185195923,love|feelings|appreciation|affection|true
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,9,",",0.038279082626104355,1.1503573656082153,3,and,0.571365237236023,"and|.|for|,|of"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,10,love,0.15854567289352417,2.1540098190307617,8,but,0.4883550703525543,but|love|so|care|affection
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,11,and,0.4203609824180603,0.7208300828933716,2,",",0.5745653510093689,",|and|.|or|for"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,12,respect,0.0033857650123536587,2.378904104232788,10,affection,0.2606894373893738,affection|care|gratitude|devotion|admiration
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,13,.,0.4589623510837555,1.4606764316558838,4,.,0.4589623510837555,".|for|,|towards|to"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,14,<|eot_id|>,0.71933913230896,1.2417603731155396,3,<|eot_id|>,0.71933913230896,<|eot_id|>|She|What|However|But
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,15,<|start_header_id|>,0.99998939037323,0.00013394867710303515,1,<|start_header_id|>,0.99998939037323,<|start_header_id|>|<|eot_id|>|<|python_tag|>|<|eom_id|>|<|end_header_id|>
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,16,assistant,1.0,5.555279791735757e-09,1,assistant,1.0,assistant|assistant|Assistant|<|start_header_id|>|Assistant
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,17,<|end_header_id|>,0.9997531771659851,0.002378281904384494,1,<|end_header_id|>,0.9997531771659851,<|end_header_id|>||<|eot_id|>|–|→
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,18,,1.0,7.491851192753529e-07,1,,1.0,"||||"""
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,19,She,0.07537610083818436,2.2503979206085205,9,It,0.4270347058773041,It|...|However|She|But
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,20,spent,0.4705084264278412,2.181217670440674,8,spent,0.4705084264278412,spent|had|thought|decided|wanted
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,21,hours,0.9196749329566956,0.4326656460762024,1,hours,0.9196749329566956,hours|days|all|countless|the
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,22,thinking,0.3662654459476471,1.690459966659546,5,browsing,0.3898875415325165,browsing|thinking|brainstorm|ponder|searching
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,23,about,0.5900335311889648,1.0159090757369995,2,about,0.5900335311889648,"about|of|and|,|carefully"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,24,it,0.17488352954387665,0.7296414375305176,2,what,0.7716223001480103,what|it|the|all|his
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,25,",",0.914863646030426,0.3014465272426605,1,",",0.914863646030426,",|and|.|but|carefully"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,26,pouring,0.09251505136489868,2.4102277755737305,11,trying,0.42115309834480286,trying|browsing|pouring|considering|wanting
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,27,over,0.8960484266281128,0.39935749769210815,1,over,0.8960484266281128,over|her|all|through|out
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,28,ideas,0.7413440346717834,0.9567170739173889,2,ideas,0.7413440346717834,ideas|her|his|gift|various
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,29,in,0.3393920660018921,0.9780446290969849,2,and,0.5423469543457031,"and|in|,|until|that"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,30,her,0.9978394508361816,0.017045192420482635,1,her,0.9978394508361816,her|a|magazines|the|search
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,31,mind,0.9577279686927795,0.2127794623374939,1,mind,0.9577279686927795,mind|head|journal|notebook|diary
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,32,",",0.7949457168579102,0.6802176237106323,1,",",0.7949457168579102,",|and|.|until|as"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,33,trying,0.6360831260681152,1.4275991916656494,4,trying,0.6360831260681152,trying|and|until|but|wanting
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,34,to,0.9999905824661255,0.00013913917064201087,1,to,0.9999905824661255,to|not||out|everything
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,35,come,0.7833971977233887,0.7153838276863098,2,come,0.7833971977233887,come|find|think|decide|figure
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,36,up,0.9999593496322632,0.0005233058473095298,1,up,0.9999593496322632,up|across|with|to|-up
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,37,with,0.9998528957366943,0.0019153221510350704,1,with,0.9998528957366943,with|him|to|for|find
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,38,something,0.5729590058326721,0.6921143531799316,1,something,0.5729590058326721,something|the|a|that|just
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,39,thoughtful,0.013754832558333874,0.8226823806762695,2,that,0.7748273611068726,that|special|unique|truly|thoughtful
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,40,and,0.97107994556427,0.154697984457016,1,and,0.97107994556427,"and|,|yet|that|."
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,41,meaningful,0.6911606788635254,1.081591010093689,2,meaningful,0.6911606788635254,meaningful|unique|personal|special|personalized
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,42,.,0.2206265926361084,0.6337085962295532,1,that,0.7581238150596619,"that|.|,|to|."
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,love,3,43,She,0.5637737512588501,1.3203374147415161,3,She,0.5637737512588501,She|<|eot_id|>||As|
