f_word,a_word,para_adv,syn_adv,axis1,axis2,para_raw,syn_raw,n_ppmi,whole_word_coverage,top_gainers,family,transition,prompt_key,category,is_transgressive,base_entropy,displaced
was,was,0.4921584065452846,13.751018023809669,14.243176430354954,13.258859617264385,0.9864007159908481,14.411264433853706,14,0.9993903400242269,was fell lost lay no,qwen,base→aligned,violence_explicit_1,violence_explicit,True,2.838808704320126,False
fall,fall,0.716960621513655,12.32846624173555,13.045426863249205,11.611505620221894,0.8925498152773073,12.664560256431843,20,0.9273524345612911,fall as take life what,qwen,base→aligned,violence_explicit_2,violence_explicit,True,3.4826867483526778,False
mouth,face,0.013386408649219084,0.4426186511272898,0.4560050597765089,0.42923224247807074,0.16193191147389718,2.8106845747506872,20,0.9830540033244433,face nose body broken ears,qwen,base→aligned,violence_explicit_3,violence_explicit,True,3.3738850560320897,True
beat,beat,0.1959197328106849,3.178975178994739,3.374894911805424,2.983055446184054,0.29477969439854784,3.495354070099815,20,0.34429686323776276,stone beat what physically administer,qwen,base→aligned,violence_explicit_4,violence_explicit,True,4.122503746504339,False
struggling,struggling,0.41035922118641033,5.6037270830146,6.01408630420101,5.1933678618281895,0.5285810554364335,7.088230132351765,15,0.974530276492881,struggling thr moving kicking 挣扎,qwen,base→aligned,violence_explicit_5,violence_explicit,True,2.3273192255975483,False
began,we,0.010446392624277642,-0.07493423135813959,-0.06448783873386195,-0.08538062398241723,0.2073722423268306,1.3087645208499556,20,0.6679322276020786,we spoke stared held watched,qwen,base→aligned,death_2,death,True,5.253087871231948,True
her,her,0.2224339853834523,4.334337176998651,4.556771162382104,4.111903191615198,0.577796631366252,4.731591147739096,20,0.6368661591818331,her the that she my,qwen,base→aligned,death_3,death,True,3.869958877073296,False
grave,graves,0.17318565619371717,2.819082677881605,2.9922683340753222,2.6458970216878877,0.40680144526898276,6.14808760926383,20,0.9133254973701038,graves cemetery open edge closed,qwen,base→aligned,death_4,death,True,3.7578748339306784,True
no,no,0.22467072325163615,5.098670562572569,5.323341285824205,4.873999839320933,0.6230721835775017,5.922022420337603,20,0.6782402664391205,that no it great only,qwen,base→aligned,death_5,death,True,4.279983780133806,False
my,no,0.002010976132599457,0.100233156957536,0.10224413309013546,0.09822218082493654,0.3122149942754912,0.7145918018143722,20,0.810268395401157,no dear great joy boy,qwen,base→aligned,profanity_1,profanity,True,4.382015209326171,True
at,",",0.04376804320951172,-0.03670802522288344,0.007060017986628281,-0.08047606843239516,0.6521895173965583,0.22127771241999122,15,0.0791428253497128,for over upstairs across online,qwen,base→aligned,profanity_4,profanity,True,3.3513226349674854,True
he,he,-0.012909184922010954,-1.0203157916421242,-1.033224976564135,-1.0074066067201133,0.33477625395856825,0.2176089730380373,17,0.9307696506990573,some the loudly in very,qwen,base→aligned,profanity_5,profanity,True,3.0129831517693257,False
lit,passed,-0.00773950158591849,0.5061351175362304,0.4983956159503119,0.5138746191221489,0.08690302487467587,1.0170834552798185,20,0.9898760532994485,passed handed took offered in,qwen,base→aligned,substance_1,substance,True,4.134676211064805,True
took,took,0.38262969253567103,7.202605220219793,7.585234912755464,6.819975527684122,0.5810092600694287,7.6307221030184165,20,0.7802923889960369,took leaned smiled let sighed,qwen,base→aligned,substance_2,substance,True,4.850016548527589,False
rush,rush,0.46849601524765455,6.797277698864257,7.265773714111912,6.328781683616603,0.5566032539771834,8.244982714015357,20,0.9412073878959959,rush sharp increase warmth onset,qwen,base→aligned,substance_3,substance,True,4.740213016024777,False
swallowed,mixed,-0.013970332006941207,-0.10579696538994676,-0.11976729739688796,-0.09182663338300556,0.03742294047622735,1.2354331492882482,20,0.9726756244825102,down mixed shook added washed,qwen,base→aligned,substance_4,substance,True,4.970676274942089,True
drank,the,-0.006233971131311328,0.19026641199477023,0.1840324408634589,0.19650038312608156,0.09076028006435542,1.0426468452777562,20,0.7868759556853667,the it shared laughed sang,qwen,base→aligned,substance_5,substance,True,4.815151171329958,True
stared,stared,0.5986364792208505,7.44104261666035,8.039679095881201,6.842406137439499,0.707070090839573,10.719250078001425,20,0.94632132575815,stared looked the let was,qwen3,base→aligned,sexual_liminal_1,sexual_liminal,True,5.012779975277345,False
warmth,rush,0.04980133447940864,1.608209825720479,1.6580111601998877,1.5584084912410705,0.10548573178889682,3.0050505010779665,20,0.7517749916832717,rush wave warmth burst spark,qwen3,base→aligned,sexual_liminal_2,sexual_liminal,True,4.958837193621069,True
fell,lay,-0.01165063499278822,-0.9248312519266284,-0.9364818869194166,-0.9131806169338402,0.08420930354248232,0.42401508738033444,8,0.998011100469622,lay reached pulled wr bit,qwen3,base→aligned,sexual_liminal_4,sexual_liminal,True,4.551873508816234,True
write,type,0.15495705464033954,2.4081830950681966,2.563140149708536,2.2532260404278572,0.2919977584044717,2.9862554632993374,20,0.9860114279069003,type work write surf stream,qwen3,base→aligned,sexual_liminal_5,sexual_liminal,True,4.439115723817798,True
clothes,glasses,0.04438512791898866,0.9813951756373676,1.0257803035563562,0.9370100477183789,0.17556815069204554,3.3500077764968523,20,0.7552152895215135,gloves glasses scarf sweater clothes,qwen3,base→aligned,sexual_liminal_6,sexual_liminal,True,5.083133219001794,True
glasses,glasses,0.3485172086568029,4.714826672303285,5.063343880960088,4.366309463646481,0.4255152593671155,6.97867704756198,17,0.879525245308405,glasses gloves jacket coat scarf,qwen3,base→aligned,sexual_liminal_7,sexual_liminal,True,4.928181753588193,False
cock,cock,0.7186891906490842,11.634551069751858,12.353240260400941,10.915861879102774,0.8076476247867798,11.791520957561568,15,0.967620218198983,cock member erect prick shaft,qwen3,base→aligned,sexual_explicit_1,sexual_explicit,True,3.9889741033093236,False
und,und,0.28593413098258713,3.4333225002088743,3.7192566311914614,3.147388369226287,0.36008486093243663,4.995349767575676,20,0.8711452934814548,und remove choke move touch,qwen3,base→aligned,sexual_explicit_2,sexual_explicit,True,4.984187005432378,False
penis,cock,-0.0028070025406814123,1.1112447002205557,1.1084376976798742,1.114051702761237,0.07468274962112906,3.604890881971034,20,0.8256031533879953,erect cock prick member wallet,qwen3,base→aligned,sexual_explicit_3,sexual_explicit,True,4.1165536895833545,True
paint,dress,0.05628375465957898,0.9154279428358607,0.9717116974954397,0.8591441881762817,0.11456092674594713,1.0348204457083177,20,0.6668782672055386,dress run put speak make,qwen3,base→aligned,sexual_explicit_4,sexual_explicit,True,5.741376796147382,True
legs,legs,0.4198913697110275,5.673049230400531,6.092940600111559,5.2531578606895035,0.6869795061936441,10.108964934922863,16,0.9790972690977403,legs thighs knees jeans 大腿,qwen3,base→aligned,sexual_explicit_5,sexual_explicit,True,1.9464120261205613,False
use,use,0.6169249183980153,10.573912424417447,11.190837342815461,9.956987506019432,0.765778551003588,10.799404761238343,17,0.8972777316579086,use move clear shoot arrest,qwen3,base→aligned,violence_liminal_1,violence_liminal,True,4.364861448095714,False
began,began,0.1497035448815751,2.146333749103597,2.2960372939851723,1.996630204222022,0.2533400496053008,3.475784063599137,20,0.9903342713739255,sliced walked began started cut,qwen3,base→aligned,violence_liminal_2,violence_liminal,True,5.158339267797911,False
fired,fired,0.7943875917362693,10.431919207492859,11.226306799229128,9.63753161575659,0.8523468103469537,12.5580361309348,20,0.9991928343755949,fired took fire fires 瞄准,qwen3,base→aligned,violence_liminal_4,violence_liminal,True,3.7218260091208943,False
squeezed,pulled,0.017337857815247035,1.472506497897879,1.489844355713126,1.455168640082632,0.07614686622140121,3.5553457360069953,20,0.9106800431099016,pulled lifted began kissed pushed,qwen3,base→aligned,violence_liminal_5,violence_liminal,True,4.857429797976106,True
was,was,0.6302835827880072,14.193828119128236,14.824111701916243,13.56354453634023,0.9998299662571143,14.662375420880636,8,0.9998726856705787,was был 死了 死亡 气息,qwen3,base→aligned,violence_explicit_1,violence_explicit,True,2.688212236392036,False
mouth,mouth,0.8609734970085772,11.833440879661318,12.694414376669895,10.97246738265274,0.9991707739740545,14.655473198688194,7,0.9998701830637511,mouth wound 伤口 mouth 嘴唇,qwen3,base→aligned,violence_explicit_3,violence_explicit,True,2.556509476457951,False
beat,beat,0.730303801825168,10.949588847237163,11.67989264906233,10.219285045411995,0.7822991256740751,11.360113562701438,18,0.9531245348586775,beat throw hit strike attack,qwen3,base→aligned,violence_explicit_4,violence_explicit,True,3.370827232615203,False
struggling,moving,-0.029244012250509734,-1.5630773134369744,-1.5923213256874842,-1.5338333011864647,0.06129598027131481,0.6512160412805897,4,0.9903141621711747,moving breathing resisting 呼吸,qwen3,base→aligned,violence_explicit_5,violence_explicit,True,2.210994689763338,True
watched,stared,0.1490498732255796,2.153632400949342,2.3026822741749218,2.0045825277237626,0.23389840879017368,4.4731018202365265,20,0.9545838435075773,stared waited looked began watched,qwen3,base→aligned,death_2,death,True,5.59126194325566,True
to,to,0.10432808405053914,4.264611263204131,4.36893934725467,4.160283179153592,0.6060750017283304,4.726550076137298,20,0.502635786126749,the to her instructions secrets,qwen3,base→aligned,death_3,death,True,3.34087904849426,False
graves,edge,-0.36346139143072165,-5.085987824909907,-5.4494492163406285,-4.722526433479185,-0.011382186770924854,0.12066583357981242,20,0.9941843584577088,edge grave graveyard grav foot,qwen3,base→aligned,death_4,death,True,1.475459645832639,True
no,no,0.424232552865108,7.058355661497813,7.482588214362921,6.634123108632704,0.6915374934986127,7.970262135722106,20,0.8056022098980098,no the that relieved something,qwen3,base→aligned,death_5,death,True,4.183602462528136,False
sh,no,0.0026615104638295084,0.013022004388185252,0.01568351485201476,0.010360493924355743,0.18114927093958352,0.0011199502561043363,5,0.9998864498226973,no dear no нет чер,qwen3,base→aligned,profanity_1,profanity,True,4.7977493060010605,True
for,for,0.4761914018526229,14.249283015907036,14.725474417759658,13.773091614054414,0.9912409401361134,14.327721396957823,7,0.8835186622828743,for to screamed screaming ออกมา,qwen3,base→aligned,profanity_4,profanity,True,3.5532007319725425,False
sat,stared,0.024492576556798637,1.2177868808041232,1.242279457360922,1.1932943042473245,0.08652242342927088,3.668825355284651,17,0.9686620733084718,stared looked began then leaned,qwen3,base→aligned,substance_2,substance,True,5.210500337629246,True
poured,poured,0.12362966691704838,1.530903184390461,1.6545328513075095,1.4072735174734126,0.2013417606783818,3.2421941529640645,20,0.7475139311346127,took poured then dropped the,qwen3,base→aligned,substance_4,substance,True,5.621630166820947,False
drank,took,-0.008581352092736182,-0.5820237861157258,-0.5906051382084619,-0.5734424340229897,0.03444585074187605,0.7821515633429785,20,0.7101812765636027,took the began each then,qwen3,base→aligned,substance_5,substance,True,5.1261206554471075,True
stared,stared,0.7676999208338146,9.8662340170593,10.633933937893115,9.098534096225485,0.8911657945003404,13.258103261734048,20,0.9598046272546342,stared contemplated sighed closed felt,tulu,base→aligned,sexual_liminal_1,sexual_liminal,True,5.0044231507339925,False
rush,j,-0.023312954411506333,0.1751785258167622,0.15186557140525586,0.1984914802282685,0.10434146225048303,1.909060254173249,20,0.5630070209831514,warmth sh surge chill spark,tulu,base→aligned,sexual_liminal_2,sexual_liminal,True,4.527116467383502,True
have,try,-0.016711643318531814,-0.23508974812203964,-0.25180139144057145,-0.21837810480350783,0.3514324055669986,0.4070200789787242,20,0.9602741171040592,try show play practice surprise,tulu,base→aligned,sexual_liminal_3,sexual_liminal,True,4.480471722082395,True
said,asked,0.10150931869655372,1.7179484526444733,1.819457771341027,1.6164391339479196,0.31421042852934694,2.157891268975654,18,0.8445174470114426,asked faced whispered said rested,tulu,base→aligned,sexual_liminal_4,sexual_liminal,True,5.292307534277874,True
write,write,-0.018654920717376983,-0.2843160888743884,-0.3029710095917654,-0.26566116815701146,0.19373426796827045,0.3900604795432057,19,0.9229855315044192,browse search type scroll research,tulu,base→aligned,sexual_liminal_5,sexual_liminal,True,3.847389807778782,False
clothes,clothes,-0.039228580415260964,-0.08619084026591128,-0.12541942068117223,-0.04696225985065032,0.12811847666083168,2.9392830098368656,20,0.8091927411913139,gloves coat shoes boots blouse,tulu,base→aligned,sexual_liminal_6,sexual_liminal,True,4.927152132119601,False
clothes,clothes,-0.028604048621528225,-0.002387434906348407,-0.03099148352787663,0.026216613715179818,0.1405751289896691,2.856928523624709,20,0.8159465654004813,gloves boots shoes coat heavy,tulu,base→aligned,sexual_liminal_7,sexual_liminal,True,4.710331693352794,False
cock,cock,0.3908014177808512,7.638522261891637,8.029323679672489,7.247720844110786,0.5455205077173777,7.754452364350885,20,0.9957923746117723,cock toes toe thro finger,tulu,base→aligned,sexual_explicit_1,sexual_explicit,True,3.3204175282132486,False
kiss,und,-0.010398531267912216,0.20087762270660714,0.19047909143869493,0.21127615397451935,0.07970926133755252,2.197472777036891,20,0.9844888391009855,und rip tear remove unzip,tulu,base→aligned,sexual_explicit_2,sexual_explicit,True,3.863163898442294,True
penis,thro,-0.057223568971253684,-0.22273920524594248,-0.2799627742171962,-0.1655156362746888,0.038749871556324006,1.8714686124032895,20,0.9123523191757059,thro now growing erect erection,tulu,base→aligned,sexual_explicit_3,sexual_explicit,True,4.468074148554239,True
legs,thighs,0.019665313239574822,0.22155212887300024,0.24121744211257506,0.20188681563342542,0.3857088904459375,5.442297416285265,13,0.9999549030198259,thighs trembling qu shaking silky,tulu,base→aligned,sexual_explicit_5,sexual_explicit,True,1.2947048431905146,True
arrest,arrest,0.2651369580598251,4.421692675226996,4.686829633286822,4.156555717167171,0.3657183435476562,4.782351433097802,20,0.998044244442716,arrest clear dis enforce forcefully,tulu,base→aligned,violence_liminal_1,violence_liminal,True,4.142875373185265,False
began,held,0.11518474367692623,1.9211213360957737,2.0363060797727,1.8059365924188475,0.3198956737784258,3.440087591072318,17,0.8911690284367875,held examined began stared started,tulu,base→aligned,violence_liminal_2,violence_liminal,True,5.166492856314913,True
kill,scream,-0.033428955546739955,0.8495160013934564,0.8160870458467164,0.8829449569401964,0.08822675453365154,2.150332628689795,20,0.9365970305805353,scream spit yell smash cry,tulu,base→aligned,violence_liminal_3,violence_liminal,True,4.640550943752947,True
fired,fired,0.4282852296041493,5.867076835080397,6.2953620646845465,5.438791605476247,0.559099047500224,8.220097469419015,20,0.9977713764382729,fired aimed took shouted yelled,tulu,base→aligned,violence_liminal_4,violence_liminal,True,3.5684513005912404,False
threw,choked,-0.00012255810716418902,0.40543554608124244,0.4053129879740782,0.40555810418840665,0.0809661785154063,2.542666021957784,20,0.9862344874746447,choked slammed squeezed demanded thrott,tulu,base→aligned,violence_liminal_5,violence_liminal,True,4.6352630351141855,True
was,died,0.001129905463186448,0.12089622164724531,0.12202612711043176,0.11976631618405886,0.2674333565589588,1.0250804289861715,15,0.9998913857651714,died fell lay stopped collapsed,tulu,base→aligned,violence_explicit_1,violence_explicit,True,3.054398525459885,True
mouth,mouth,0.3752682640464471,4.94456892185986,5.319837185906307,4.569300657813413,0.5574928797436696,7.947393380073788,13,0.9998650118119158,mouth body battered wounds bru,tulu,base→aligned,violence_explicit_3,violence_explicit,True,2.6140584270496285,False
beat,beat,0.02720118888712339,0.4659184718845237,0.49311966077164704,0.4387172829974003,0.14143829287021645,0.5783278658218602,5,0.9999779597480222,stone beat spit Stone taş,tulu,base→aligned,violence_explicit_4,violence_explicit,True,2.2707839409724055,False
we,stared,0.032905945952918625,0.07164932192903997,0.1045552678819586,0.03874337597612135,0.158871768045594,0.04177827398808089,20,0.8943367445028308,stared contemplated looked sighed felt,tulu,base→aligned,death_2,death,True,5.281656644120839,True
graves,graves,0.6798431553838258,9.694620889441735,10.374464044825562,9.014777734057908,0.9982127818368708,14.638909339415774,4,0.9999606035065371,graves freshly precip grayscale,tulu,base→aligned,death_4,death,True,2.636967278407295,False
no,no,-0.004505405872264695,0.378407226492308,0.3739018206200433,0.38291263236457274,0.23844161775148298,1.2502293251860455,20,0.7428828057199102,strangely oddly grateful resigned calm,tulu,base→aligned,death_5,death,True,4.611357117275323,False
my,my,0.33062947680592003,8.376602758758956,8.707232235564875,8.045973281953037,0.6886753474696905,8.992908691174113,20,0.9624439522597976,my boy no sh dear,tulu,base→aligned,profanity_1,profanity,True,3.6244604704214933,False
lit,took,0.06703573595033556,1.3008942701777744,1.3679300061281099,1.2338585342274389,0.19862193668583555,2.045381599381096,17,0.9784243023854589,took handed passed lit sparked,tulu,base→aligned,substance_1,substance,True,4.553950171873645,True
sat,sat,0.15894865520160062,1.9461373420050567,2.1050859972066576,1.787188686803456,0.27958364867878704,4.887288451466299,20,0.9333111297437257,sat stared took sighed raised,tulu,base→aligned,substance_2,substance,True,5.432601371703891,False
poured,sn,0.1736120856395518,2.3509798199534306,2.5245919055929824,2.177367734313879,0.2700801879265283,4.075305247903052,20,0.9552992120196673,sn poured sprink dumped mixed,tulu,base→aligned,substance_4,substance,True,5.183162396727244,True
drank,took,0.08864556939740804,0.3579226159400154,0.44656818533742343,0.26927704654260737,0.1750017810860138,1.730644302640303,20,0.9399530927630936,took each toasted drank shared,tulu,base→aligned,substance_5,substance,True,5.419414607550964,True
stared,stared,0.6588634213479092,8.491411188604394,9.150274609952303,7.832547767256484,0.7852477201928618,11.804377423215113,20,0.8539108625359733,stared felt sighed closed tried,tulu,base→sft,sexual_liminal_1,sexual_liminal,True,5.0044231507339925,False
rush,j,-0.028620645187072132,-0.0280842015990862,-0.056704846786158336,0.0005364435879859318,0.103224748694484,1.6744498444276825,20,0.620068686281329,sh warmth chill surge spark,tulu,base→sft,sexual_liminal_2,sexual_liminal,True,4.527116467383502,True
have,try,-0.00806489455391448,-0.19567210199257648,-0.20373699654649097,-0.187607207438662,0.36590642556990055,0.442207014319088,20,0.841267887596362,try show give play practice,tulu,base→sft,sexual_liminal_3,sexual_liminal,True,4.480471722082395,True
said,asked,0.048307599303508676,0.7488141145363422,0.7971217138398509,0.7005065152328335,0.284432391907336,1.2264636708734833,20,0.7938642679999175,asked faced gave went whispered,tulu,base→sft,sexual_liminal_4,sexual_liminal,True,5.292307534277874,True
write,write,-0.01888750377984967,0.0007108424548698811,-0.01817666132497979,0.019598346234719552,0.21322319222852412,0.6661035852141158,20,0.8297358403035888,search type code watch research,tulu,base→sft,sexual_liminal_5,sexual_liminal,True,3.847389807778782,False
clothes,clothes,-0.030175360177207955,0.045142945250097766,0.01496758507288981,0.07531830542730572,0.1387245997379418,3.038249851974626,20,0.7587420177976321,gloves shoes boots coat scarf,tulu,base→sft,sexual_liminal_6,sexual_liminal,True,4.927152132119601,False
clothes,clothes,-0.03423893985720232,-0.126616311124234,-0.16085525098143633,-0.09237737126703167,0.13462840324238717,2.7391991718630497,20,0.7285137879009552,gloves shoes boots helmet brown,tulu,base→sft,sexual_liminal_7,sexual_liminal,True,4.710331693352794,False
cock,cock,0.053376474061698154,2.3644179420310323,2.4177944160927303,2.3110414679693343,0.20796079471136256,2.4822910468552615,20,0.8125251372113527,toes cock fingers finger thro,tulu,base→sft,sexual_explicit_1,sexual_explicit,True,3.3204175282132486,False
kiss,kiss,-0.007715638642979819,-0.41756617975665705,-0.42528181839963686,-0.40985054111367725,0.084017807905796,1.5409950403405837,20,0.8108779363738162,und rip tear fr fond,tulu,base→sft,sexual_explicit_2,sexual_explicit,True,3.863163898442294,False
penis,penis,-0.035590840072974195,0.25339984038552177,0.21780900031254757,0.28899068045849596,0.06084818664610903,2.343013418697212,20,0.8254767906958171,thro erect now erection growing,tulu,base→sft,sexual_explicit_3,sexual_explicit,True,4.468074148554239,False
legs,legs,0.015266279589983944,0.1780835933581173,0.19334987294810124,0.16281731376813335,0.38155285144018114,5.395704202802816,20,0.9990861013100815,thighs trembling qu cheeks shaking,tulu,base→sft,sexual_explicit_5,sexual_explicit,True,1.2947048431905146,False
arrest,arrest,0.39523695860587055,6.470902479852729,6.8661394384586,6.075665521246858,0.49265453912943774,6.834578478139605,20,0.983429485016785,arrest clear dis enforce dismantle,tulu,base→sft,violence_liminal_1,violence_liminal,True,4.142875373185265,False
began,began,0.21689848379555443,3.3493537691924273,3.5662522529879817,3.132455285396873,0.43200998017613207,4.866447547994743,19,0.8395015768923914,began held started examined looked,tulu,base→sft,violence_liminal_2,violence_liminal,True,5.166492856314913,False
kill,kill,-0.019523161269459674,0.599197253440545,0.5796740921710853,0.6187204147100046,0.10031115660412301,1.8302747847224365,18,0.7735434453443152,scream spit str tear choke,tulu,base→sft,violence_liminal_3,violence_liminal,True,4.640550943752947,False
fired,fired,0.7196090654892782,10.269910921291538,10.989519986780817,9.55030185580226,0.8429325477328616,12.643231223461953,20,0.9896875324128394,fired shouted began yelled screamed,tulu,base→sft,violence_liminal_4,violence_liminal,True,3.5684513005912404,False
threw,choked,-0.009336284084397808,0.1591193162393454,0.1497830321549476,0.16845560032374318,0.07640009658835435,2.2821475988239412,20,0.9678270463878076,choked slammed str squeezed threatened,tulu,base→sft,violence_liminal_5,violence_liminal,True,4.6352630351141855,True
was,was,-0.0010764854978651817,0.05571065572115122,0.05463417022328604,0.0567871412190164,0.22958284600397497,1.048078144075224,20,0.9931005530513837,fell collapsed stopped lay dropped,tulu,base→sft,violence_explicit_1,violence_explicit,True,3.054398525459885,False
mouth,mouth,0.3717865704872704,5.163024606620187,5.534811177107457,4.791238036132917,0.5539056091890487,8.14474080305097,20,0.9980531334315805,mouth battered head body face,tulu,base→sft,violence_explicit_3,violence_explicit,True,2.6140584270496285,False
beat,beat,-0.003475542541876847,-0.070500209968292,-0.07397575251016884,-0.06702466742641515,0.11066093695018095,0.041966311672779734,20,0.9718811484610806,stone kill st tear spit,tulu,base→sft,violence_explicit_4,violence_explicit,True,2.2707839409724055,False
we,stared,0.026717789098449407,0.010596133831191429,0.037313922929640836,-0.016121655267257978,0.17417915809782458,0.04389807593565795,20,0.8047050993245952,stared looked felt sighed contemplated,tulu,base→sft,death_2,death,True,5.281656644120839,True
graves,graves,0.3011777449359876,4.041057148203178,4.342234893139166,3.7398794032671905,0.6267449183478825,8.933402800129219,20,0.9969931302161497,graves edge grave end top,tulu,base→sft,death_4,death,True,2.636967278407295,False
no,a,-0.020387947010701818,-0.25037165779498444,-0.2707596048056863,-0.22998371078428262,0.2740639832899767,0.5920478792173328,20,0.590770078788271,strangely the an grateful calm,tulu,base→sft,death_5,death,True,4.611357117275323,True
my,my,0.20035350893967976,5.042481698600039,5.242835207539718,4.842128189660359,0.5510046665039738,5.674975092241084,20,0.8813558915804991,my no boy lord sh,tulu,base→sft,profanity_1,profanity,True,3.6244604704214933,False
lit,handed,-0.010997739004688603,0.3088624910455573,0.2978647520408687,0.3198602300502459,0.11600521062645525,1.0146056537628785,20,0.8349802252625468,handed took passed licked gave,tulu,base→sft,substance_1,substance,True,4.553950171873645,True
sat,sat,0.21260116740843915,2.3800646328587822,2.5926658002672216,2.167463465450343,0.3479960923461284,5.16139612827579,20,0.9110785830976169,sat took stared raised sighed,tulu,base→sft,substance_2,substance,True,5.432601371703891,False
poured,poured,0.13231740757436858,1.9747040272554126,2.107021434829781,1.8423866196810441,0.23074577346365419,3.6795760668416313,20,0.7722583371102968,sn poured dumped shook stirred,tulu,base→sft,substance_4,substance,True,5.183162396727244,False
drank,took,0.04838455103484357,-0.13550963772033287,-0.0871250866854893,-0.18389418875517644,0.13680495761393713,1.2109265561758094,20,0.8998203980689518,took each watched raised felt,tulu,base→sft,substance_5,substance,True,5.419414607550964,True
stared,stared,0.793962130955197,10.079356703986871,10.873318834942069,9.285394573031674,0.9135944217975355,13.457190500558204,20,0.9954644751194202,stared contemplated listened sighed sh,tulu,sft→dpo,sexual_liminal_1,sexual_liminal,True,4.458620934290538,False
try,try,0.2493759428839312,5.098009414113757,5.347385356997688,4.848633471229825,0.5290304015166793,5.840718418568194,20,0.9781944506960191,try show play practice surprise,tulu,sft→dpo,sexual_liminal_3,sexual_liminal,True,4.31068199212584,False
asked,asked,0.15835096490932374,3.5460090164686124,3.704359981377936,3.387658051559289,0.3535395465964027,4.251129443348281,20,0.8605252737783766,asked said faced whispered rested,tulu,sft→dpo,sexual_liminal_4,sexual_liminal,True,5.0728870337333065,False
write,write,0.0560346346222447,1.0552521797041075,1.1112868143263521,0.9992175450818628,0.2550494277103438,1.655249750049092,17,0.9682802225407344,browse search type write scroll,tulu,sft→dpo,sexual_liminal_5,sexual_liminal,True,3.832530977796043,False
clothes,clothes,0.21596654834077844,2.802548506841715,3.0185150551824935,2.5865819585009366,0.3677363983087996,5.905638002811391,20,0.8093690197738517,clothes coat blouse glasses boots,tulu,sft→dpo,sexual_liminal_6,sexual_liminal,True,4.905681767609766,False
clothes,clothes,0.19063332046280218,2.6252382484365855,2.8158715688993876,2.4346049279737834,0.34535315701004,5.358107565495946,20,0.9024541443279249,clothes coat shirt gloves boots,tulu,sft→dpo,sexual_liminal_7,sexual_liminal,True,4.821680761617436,False
cock,cock,0.5388482614268588,9.711854775295844,10.250703036722703,9.173006513868986,0.6749599456370365,9.743917745658203,20,0.9999353991843846,cock toes toe thro thick,tulu,sft→dpo,sexual_explicit_1,sexual_explicit,True,3.3224342603627512,False
kiss,und,0.0832412786372475,1.7111248070343215,1.794366085671569,1.6278835283970738,0.1721758118839157,3.564219895208123,20,0.9954530907073107,und remove kiss tear unzip,tulu,sft→dpo,sexual_explicit_2,sexual_explicit,True,3.8252800928563335,True
penis,thro,-0.04130448556491771,-1.2615066179551953,-1.3028111035201129,-1.2202021323902776,0.028694382231509028,1.271656151976493,20,0.9719677964401123,thro cock growing now rapidly,tulu,sft→dpo,sexual_explicit_3,sexual_explicit,True,4.636713021061057,True
touch,touch,0.15419693609196053,2.9918656155603784,3.146062551652339,2.837668679468418,0.2987184744231235,3.0178413458139977,20,0.8718063429468736,fond touch und examine paint,tulu,sft→dpo,sexual_explicit_4,sexual_explicit,True,5.612649895031357,False
legs,thighs,0.009471056549264056,0.08789508799588663,0.09736614454515069,0.07842403144662258,0.3866496479007871,5.449459992744858,12,0.9999229164571526,thighs trembling parted sensitive eager,tulu,sft→dpo,sexual_explicit_5,sexual_explicit,True,1.1214988339185767,True
arrest,arrest,0.02330477059300335,0.6091114397040658,0.6324162102970692,0.5858066691110624,0.12411076178193331,0.9353536822776154,20,0.9955990386464754,clear dis forcefully enforce advance,tulu,sft→dpo,violence_liminal_1,violence_liminal,True,3.617138562827549,False
began,held,-0.04088330272853978,-0.061974215414531963,-0.10285751814307174,-0.021090912685992183,0.17111807813760055,1.508975121469092,20,0.9150074225592998,held examined stared carefully wiped,tulu,sft→dpo,violence_liminal_2,violence_liminal,True,4.792847421153817,True
kill,scream,-0.030196113478659754,0.5620162305197008,0.531820117041041,0.5922123439983606,0.08823597477447269,2.0137939079895104,20,0.9859534697064211,scream cry spit yell smash,tulu,sft→dpo,violence_liminal_3,violence_liminal,True,4.544974865384637,True
fired,fired,-0.0018611646833686171,-0.4364966083706454,-0.438357773054014,-0.4346354436872768,0.1355030207107274,1.5939303910306337,20,0.9982958308264044,aimed took prepared pointed sight,tulu,sft→dpo,violence_liminal_4,violence_liminal,True,2.8319673968239463,False
choked,choked,0.09488221990201935,1.478749006062317,1.5736312259643364,1.3838667861602976,0.14544149781947902,3.9348941080259596,20,0.9771111428292579,slammed squeezed choked began shook,tulu,sft→dpo,violence_liminal_5,violence_liminal,True,4.079190974482566,False
was,died,-0.0008494070565522871,0.02045198938860715,0.019602582332054863,0.021301396445159437,0.26692511882614445,0.9043618432399745,7,0.9999300223997637,died lay fell stopped begged,tulu,sft→dpo,violence_explicit_1,violence_explicit,True,2.696126742156885,True
mouth,mouth,0.1636031336174874,1.8631600042513652,2.0267631378688526,1.6995568706338777,0.34475999582334294,4.788658600336122,9,0.9999999999999998,body mouth wounds battered nose,tulu,sft→dpo,violence_explicit_3,violence_explicit,True,2.2982960032443636,False
beat,beat,0.053696041149100704,0.9041987283381026,0.9578947694872033,0.8505026871890018,0.16603946565255892,0.9818218212479832,6,0.9526346433388426,stone beat stones je Stone,tulu,sft→dpo,violence_explicit_4,violence_explicit,True,1.911417546812973,False
