source,layer,prompt_type,bits_per_char,corpus_type
olmo,instruct,battery,,ai
olmo,instruct,battery,1.4498403994575242,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.784915345898929,ai
olmo,instruct,battery,2.1614033167153637,ai
olmo,instruct,battery,2.438180909672569,ai
olmo,instruct,battery,1.4470673686595508,ai
olmo,instruct,battery,1.0854931930439038,ai
olmo,instruct,battery,1.2656565144401029,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,2.4470497457103275,ai
olmo,instruct,battery,2.2116036099062133,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.9271911086101694,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.8805500736831556,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,2.2883642302409073,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,2.5178525165052186,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.0924015226453176,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,2.403107434573324,ai
olmo,instruct,battery,1.0144774650153312,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,2.337271331608275,ai
olmo,instruct,battery,1.5155915520796506,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,3.504616433753083,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,2.107176121805793,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.276340580777259,ai
olmo,instruct,battery,1.102854974767397,ai
olmo,instruct,battery,1.4920845421500544,ai
olmo,instruct,battery,0.833019306890038,ai
olmo,instruct,battery,1.7562835464790085,ai
olmo,instruct,battery,2.059465611331924,ai
olmo,instruct,battery,1.63740468237573,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,2.834056697026442,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,2.309412120391019,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.1541149559773674,ai
olmo,instruct,battery,1.0977296551557016,ai
olmo,instruct,battery,1.3183820667953638,ai
olmo,instruct,battery,0.9541914048224477,ai
olmo,instruct,battery,0.9788522275484595,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.5508847140344195,ai
olmo,instruct,battery,1.6306775855343756,ai
olmo,instruct,battery,1.1343350058438457,ai
olmo,instruct,battery,0.9171742344537999,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.792906716132334,ai
olmo,instruct,battery,1.0843057246156602,ai
olmo,instruct,battery,1.3270269659856901,ai
olmo,instruct,battery,1.8897575153067105,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,2.2528696468778184,ai
olmo,instruct,battery,1.3378387374915868,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.8397599274041299,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,2.391563162413428,ai
olmo,instruct,battery,1.1308168336871895,ai
olmo,instruct,battery,1.7332400821712297,ai
olmo,instruct,battery,2.1137831990283567,ai
olmo,instruct,battery,1.5599345546455488,ai
olmo,instruct,battery,1.2109785083735498,ai
olmo,instruct,battery,2.62345498406691,ai
olmo,instruct,battery,0.8404595569645578,ai
olmo,instruct,battery,1.533225383277165,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.9468676530395784,ai
olmo,instruct,battery,1.723717607903725,ai
olmo,instruct,battery,1.4709956607219894,ai
olmo,instruct,battery,1.5116138006120838,ai
olmo,instruct,battery,1.7810506670599267,ai
olmo,instruct,battery,1.6385696818956128,ai
olmo,instruct,battery,1.4428574956246605,ai
olmo,instruct,battery,1.3500165668065114,ai
olmo,instruct,battery,1.3096182272354722,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.0692232109425126,ai
olmo,instruct,battery,1.4736413369130053,ai
olmo,instruct,battery,1.0133016825282064,ai
olmo,instruct,battery,1.1592465653874238,ai
olmo,instruct,battery,1.2171784206669318,ai
olmo,instruct,battery,1.4449656774787956,ai
olmo,instruct,battery,1.0770406347491897,ai
olmo,instruct,battery,1.7804840510251025,ai
olmo,instruct,battery,1.5499880734504186,ai
olmo,instruct,battery,1.565833774949322,ai
olmo,instruct,battery,1.7791121035294883,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.7234699943262988,ai
olmo,instruct,battery,1.6577366539623468,ai
olmo,instruct,battery,1.549331085523092,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.7135776812971069,ai
olmo,instruct,battery,1.7566836157004975,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.4773191105588401,ai
olmo,instruct,battery,1.5680907476682229,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.9067854562940991,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.864869427100636,ai
olmo,instruct,battery,1.2773362027706743,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.3009561416728106,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.750377849912773,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.4108595703200137,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.8128517067193674,ai
olmo,instruct,battery,0.6822603059998158,ai
olmo,instruct,battery,1.3101290111029897,ai
olmo,instruct,battery,1.007660870960236,ai
olmo,instruct,battery,1.6861336355232108,ai
olmo,instruct,battery,1.0100830128213583,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.9913286614129729,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.3684413305032097,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.4665223391755995,ai
olmo,instruct,battery,1.2378849561839367,ai
olmo,instruct,battery,1.9078487759723832,ai
olmo,instruct,battery,1.3784454390312864,ai
olmo,instruct,battery,1.1570823550708524,ai
olmo,instruct,battery,0.6582368848465323,ai
olmo,instruct,battery,0.8604398652893129,ai
olmo,instruct,battery,1.1758133267588298,ai
olmo,instruct,battery,0.7155243684746471,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.0847732507802887,ai
olmo,instruct,battery,0.9201179466366898,ai
olmo,instruct,battery,0.6372532636913796,ai
olmo,instruct,battery,1.0632672587382392,ai
olmo,instruct,battery,0.7690955273968585,ai
olmo,instruct,battery,1.3309050542372054,ai
olmo,instruct,battery,0.9789100627255882,ai
olmo,instruct,battery,1.403598320969066,ai
olmo,instruct,battery,2.2127083933756575,ai
olmo,instruct,battery,1.834497161281825,ai
olmo,instruct,battery,1.4938990523356992,ai
olmo,instruct,battery,0.8602920941931926,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.7423107626712766,ai
olmo,instruct,battery,0.9486604802721751,ai
olmo,instruct,battery,1.0373680806862813,ai
olmo,instruct,battery,1.0519565465110543,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.239143886028994,ai
olmo,instruct,battery,0.8659161382696043,ai
olmo,instruct,battery,1.7417987846265999,ai
olmo,instruct,battery,1.5650234542557875,ai
olmo,instruct,battery,0.6636185545784947,ai
olmo,instruct,battery,0.8116543494536925,ai
olmo,instruct,battery,0.9864990946177408,ai
olmo,instruct,battery,0.8522644214953624,ai
olmo,instruct,battery,1.0484116784326662,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.710309867954619,ai
olmo,instruct,battery,0.9858348033758396,ai
olmo,instruct,battery,1.9740815297810426,ai
olmo,instruct,battery,0.7399770333566611,ai
olmo,instruct,battery,0.5422636948953774,ai
olmo,instruct,battery,0.6849886908786437,ai
olmo,instruct,battery,1.2482983186845222,ai
olmo,instruct,battery,1.270944574339881,ai
olmo,instruct,battery,1.1886859637209026,ai
olmo,instruct,battery,1.1953974537218872,ai
olmo,instruct,battery,0.853297237586298,ai
olmo,instruct,battery,1.0567066667739295,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.5780321916694593,ai
olmo,instruct,battery,0.7672581986314001,ai
olmo,instruct,battery,0.8377662776673636,ai
olmo,instruct,battery,1.5007160129114465,ai
olmo,instruct,battery,1.6125080879355123,ai
olmo,instruct,battery,0.6228401576928819,ai
olmo,instruct,battery,1.0814934320546057,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.0841173258807422,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.908482324365493,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.6140559533540197,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.4621789936371672,ai
olmo,instruct,battery,0.8320066464940562,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.0613631655928841,ai
olmo,instruct,battery,1.1568783072725592,ai
olmo,instruct,battery,1.110584596100379,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.898171970272651,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.1209110595415848,ai
olmo,instruct,battery,1.213914467190945,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.0204781662887177,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.1600463332170254,ai
olmo,instruct,battery,1.5824032077998291,ai
olmo,instruct,battery,0.9932142139268679,ai
olmo,instruct,battery,0.9033576293401373,ai
olmo,instruct,battery,1.6854359214256935,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.1554925566024492,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.8218708070802693,ai
olmo,instruct,battery,1.0196011430308762,ai
olmo,instruct,battery,0.8275440079767585,ai
olmo,instruct,battery,1.4560261569795605,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.373453334042837,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.9210524453762298,ai
olmo,instruct,battery,0.9212084632944558,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.8333609919318057,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.5889691172252862,ai
olmo,instruct,battery,1.4424375598990258,ai
olmo,instruct,battery,1.3849336534376002,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.0918668460511944,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.3473416422925109,ai
olmo,instruct,battery,1.0889482820706142,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.7570221360133067,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.3358172815593883,ai
olmo,instruct,battery,1.4138408363459134,ai
olmo,instruct,battery,0.8733615405343783,ai
olmo,instruct,battery,1.453710459789958,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.9244895083028032,ai
olmo,instruct,battery,1.0220344806896802,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.2206770464466143,ai
olmo,instruct,battery,1.1424572445412795,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,2.736392627484164,ai
olmo,instruct,battery,0.9524589363468505,ai
olmo,instruct,battery,2.267356212854337,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.0538820366097776,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.9181096738796415,ai
olmo,instruct,battery,1.0053420392434753,ai
olmo,instruct,battery,1.096112136564233,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.9747888328734338,ai
olmo,instruct,battery,0.9292614730677328,ai
olmo,instruct,battery,1.1146051614566148,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.9091288947261575,ai
olmo,instruct,battery,1.56846252170294,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.9750382900155627,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.239740637159543,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.2845841994354465,ai
olmo,instruct,battery,2.818953056230951,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.2532813377655978,ai
olmo,instruct,battery,1.5995857996581526,ai
olmo,instruct,battery,1.147125525912126,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.1177243995609123,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.7074667646718675,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.0698546570316778,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.090394633640585,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.9434450177571004,ai
olmo,instruct,battery,0.8557910545741676,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.4726438713114598,ai
olmo,instruct,battery,0.8759500363756089,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,2.030299286910808,ai
olmo,instruct,battery,0.9048654894224356,ai
olmo,instruct,battery,1.0265713472140372,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.8740867447840199,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.8626228687707834,ai
olmo,instruct,battery,0.4593849412391234,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.9060124856782681,ai
olmo,instruct,battery,1.0553509843769329,ai
olmo,instruct,battery,0.9597216637990555,ai
olmo,instruct,battery,1.2539036575812366,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.785759667387001,ai
olmo,instruct,battery,0.8841149783170462,ai
olmo,instruct,battery,1.0416502779881265,ai
olmo,instruct,battery,1.1072441160835507,ai
olmo,instruct,battery,0.9044411782887732,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.755407170509617,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.8619034992099918,ai
olmo,instruct,battery,1.2089987639134145,ai
olmo,instruct,battery,0.6502767559926894,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,2.2092126560660392,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.6655214949492134,ai
olmo,instruct,battery,0.5112095566936838,ai
olmo,instruct,battery,0.6669752510772111,ai
olmo,instruct,battery,0.9830038910284876,ai
olmo,instruct,battery,0.9960814295241135,ai
olmo,instruct,battery,0.9860209489686637,ai
olmo,instruct,battery,1.017789344536654,ai
olmo,instruct,battery,1.138645629776534,ai
olmo,instruct,battery,1.2461687239839871,ai
olmo,instruct,battery,0.8913436064086764,ai
olmo,instruct,battery,0.832290769088843,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.2365218970872565,ai
olmo,instruct,battery,1.8731770032472603,ai
olmo,instruct,battery,0.8764756893359693,ai
olmo,instruct,battery,0.8813724747865676,ai
olmo,instruct,battery,0.9151836432673128,ai
olmo,instruct,battery,1.1105956206214285,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.2221745294901747,ai
olmo,instruct,battery,0.686718582330239,ai
olmo,instruct,battery,1.6560377194045623,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.8131320826711088,ai
olmo,instruct,battery,0.7737007888785371,ai
olmo,instruct,battery,0.7421428444214783,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,0.9535289083994223,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.5395129638019178,ai
olmo,instruct,battery,1.4908212733882664,ai
olmo,instruct,battery,1.1262051632084027,ai
olmo,instruct,battery,1.4837591911853059,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,2.624420790076793,ai
olmo,instruct,battery,1.3082563037265347,ai
olmo,instruct,battery,1.3910696549350736,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.8428661607074626,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.2965116831255714,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.2177101991852528,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.2327033619654018,ai
olmo,instruct,battery,1.504709287221575,ai
olmo,instruct,battery,1.66086151974767,ai
olmo,instruct,battery,0.8921628804514833,ai
olmo,instruct,battery,1.4008369854612401,ai
olmo,instruct,battery,3.315192979376097,ai
olmo,instruct,battery,2.030920687923524,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.0529175012961094,ai
olmo,instruct,battery,0.7251872871089727,ai
olmo,instruct,battery,1.569066527626222,ai
olmo,instruct,battery,1.0816176959770791,ai
olmo,instruct,battery,0.9075633828472248,ai
olmo,instruct,battery,2.158567409588587,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.9494128201003942,ai
olmo,instruct,battery,,ai
olmo,instruct,battery,1.9620440903224623,ai
olmo,instruct,battery,2.0456367321409132,ai
olmo,instruct,battery,2.4645367024167375,ai
olmo-tiny,base,bos,0.8574825196994178,ai
olmo-tiny,base,bos,1.2619783076600193,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,1.0358623525589434,ai
olmo-tiny,base,bos,0.6354205330887909,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,2.005589747325401,ai
olmo-tiny,base,bos,2.029406422406741,ai
olmo-tiny,base,bos,0.851788662760991,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,1.970237996463429,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,1.1044098682894825,ai
olmo-tiny,base,bos,0.9910705096046893,ai
olmo-tiny,base,bos,1.0564447333106615,ai
olmo-tiny,base,bos,0.9682059649818578,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,1.4497238854780559,ai
olmo-tiny,base,bos,0.9662729669837062,ai
olmo-tiny,base,bos,2.357661616573252,ai
olmo-tiny,base,bos,0.8316358142506292,ai
olmo-tiny,base,bos,0.9598480101895874,ai
olmo-tiny,base,bos,1.198831284070111,ai
olmo-tiny,base,bos,0.9449669774940433,ai
olmo-tiny,base,bos,0.7130179429026078,ai
olmo-tiny,base,bos,0.8806549562920825,ai
olmo-tiny,base,bos,1.4595974978844517,ai
olmo-tiny,base,bos,0.8068052005177792,ai
olmo-tiny,base,bos,0.7042772873974584,ai
olmo-tiny,base,bos,1.1264942162723863,ai
olmo-tiny,base,bos,0.8972446827318279,ai
olmo-tiny,base,bos,0.965128538363525,ai
olmo-tiny,base,bos,1.2429366767406715,ai
olmo-tiny,base,bos,0.5980738335463953,ai
olmo-tiny,base,bos,1.2786073608960973,ai
olmo-tiny,base,bos,1.1675765691615592,ai
olmo-tiny,base,bos,1.285089183131878,ai
olmo-tiny,base,bos,1.3357828519176738,ai
olmo-tiny,base,bos,1.1008083369906498,ai
olmo-tiny,base,bos,1.1033074603690276,ai
olmo-tiny,base,bos,0.963011324878422,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,0.7915954684524256,ai
olmo-tiny,base,bos,1.5472295904261841,ai
olmo-tiny,base,bos,0.7241004482450119,ai
olmo-tiny,base,bos,0.9319582713849871,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,0.9710143401468393,ai
olmo-tiny,base,bos,0.9603075542289452,ai
olmo-tiny,base,bos,1.452704200137387,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,0.8544189788915207,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,1.052893957314539,ai
olmo-tiny,base,bos,1.0095117179005964,ai
olmo-tiny,base,bos,1.2231080002485322,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,0.9569405057106313,ai
olmo-tiny,base,bos,0.907015018664208,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,1.529333294507736,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,0.7933029661052764,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,1.3472435889931946,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,1.026946239981328,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,1.6248583115305684,ai
olmo-tiny,base,bos,1.6803162087973091,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,1.2246098264428253,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,1.0249492066678763,ai
olmo-tiny,base,bos,1.1541100781394056,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,0.634722225512368,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,1.210559162089134,ai
olmo-tiny,base,bos,1.234029486357613,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,0.9526725857146602,ai
olmo-tiny,base,bos,1.3189946390832492,ai
olmo-tiny,base,bos,0.9452917077754973,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,0.800774065424165,ai
olmo-tiny,base,bos,0.9407952125619611,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,bos,,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,0.7534282162321383,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,1.2332780524009146,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,1.5631188569448806,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,1.815853662041974,ai
olmo-tiny,base,the,0.9535533838170341,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,0.8773992386715661,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,1.0435013230749874,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,0.7819263664137571,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,,ai
olmo-tiny,base,the,,ai
