family,prompt_key,category,is_transgressive,skip_count
stablelm,institutional_labor_mgmt_4,institutional_labor_mgmt,False,0
stablelm,institutional_housing_tenant_1,institutional_housing_tenant,False,0
stablelm,institutional_housing_tenant_2,institutional_housing_tenant,False,0
stablelm,institutional_housing_landlord_2,institutional_housing_landlord,False,0
stablelm,institutional_medical_doctor_1,institutional_medical_doctor,False,0
stablelm,institutional_govt_citizen_2,institutional_govt_citizen,False,0
stablelm,institutional_govt_agency_2,institutional_govt_agency,False,0
stablelm,institutional_political_party_1,institutional_political_party,False,0
tinyllama,sexual_liminal_1,sexual_liminal,True,0
tinyllama,sexual_liminal_2,sexual_liminal,True,0
tinyllama,violence_liminal_2,violence_liminal,True,0
tinyllama,violence_liminal_3,violence_liminal,True,0
tinyllama,violence_explicit_3,violence_explicit,True,0
tinyllama,death_2,death,True,1
tinyllama,death_5,death,True,0
tinyllama,power_4,power,False,0
tinyllama,profanity_1,profanity,True,0
tinyllama,profanity_4,profanity,True,0
tinyllama,profanity_5,profanity,True,0
tinyllama,substance_3,substance,True,0
tinyllama,substance_4,substance,True,0
tinyllama,neutral_2,neutral,False,0
tinyllama,neutral_6,neutral,False,0
tinyllama,institutional_labor_worker_2,institutional_labor_worker,False,0
tinyllama,institutional_labor_worker_4,institutional_labor_worker,False,0
tinyllama,institutional_labor_mgmt_4,institutional_labor_mgmt,False,0
tinyllama,institutional_housing_landlord_1,institutional_housing_landlord,False,0
tinyllama,institutional_govt_citizen_2,institutional_govt_citizen,False,0
tinyllama,institutional_political_citizen_1,institutional_political_citizen,False,0
tinyllama,institutional_political_party_1,institutional_political_party,False,0
tulu,sexual_liminal_2,sexual_liminal,True,0
tulu,sexual_liminal_3,sexual_liminal,True,0
tulu,sexual_liminal_4,sexual_liminal,True,0
tulu,sexual_explicit_2,sexual_explicit,True,0
tulu,sexual_explicit_3,sexual_explicit,True,0
tulu,sexual_explicit_4,sexual_explicit,True,0
tulu,sexual_explicit_5,sexual_explicit,True,0
tulu,violence_liminal_2,violence_liminal,True,0
tulu,violence_liminal_3,violence_liminal,True,0
tulu,violence_liminal_5,violence_liminal,True,0
tulu,violence_explicit_1,violence_explicit,True,0
tulu,violence_explicit_5,violence_explicit,True,0
tulu,death_2,death,True,0
tulu,power_4,power,False,0
tulu,profanity_2,profanity,True,0
tulu,substance_1,substance,True,0
tulu,substance_4,substance,True,0
tulu,substance_5,substance,True,0
tulu,neutral_1,neutral,False,0
tulu,neutral_2,neutral,False,0
tulu,neutral_3,neutral,False,0
tulu,neutral_6,neutral,False,0
tulu,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0
tulu,institutional_labor_worker_2,institutional_labor_worker,False,0
tulu,institutional_labor_mgmt_2,institutional_labor_mgmt,False,0
tulu,institutional_housing_landlord_1,institutional_housing_landlord,False,0
tulu,institutional_housing_tenant_2,institutional_housing_tenant,False,0
tulu,institutional_medical_doctor_1,institutional_medical_doctor,False,0
tulu,institutional_police_citizen_1,institutional_police_citizen,False,0
tulu,institutional_police_officer_1,institutional_police_officer,False,0
tulu,institutional_political_citizen_1,institutional_political_citizen,False,0
tulu,institutional_political_party_1,institutional_political_party,False,0
tulu-sft-full,sexual_liminal_2,sexual_liminal,True,0
tulu-sft-full,sexual_liminal_3,sexual_liminal,True,0
tulu-sft-full,sexual_liminal_4,sexual_liminal,True,0
tulu-sft-full,sexual_explicit_2,sexual_explicit,True,0
tulu-sft-full,sexual_explicit_3,sexual_explicit,True,0
tulu-sft-full,sexual_explicit_4,sexual_explicit,True,0
tulu-sft-full,violence_liminal_2,violence_liminal,True,0
tulu-sft-full,violence_liminal_5,violence_liminal,True,0
tulu-sft-full,violence_explicit_2,violence_explicit,True,0
tulu-sft-full,violence_explicit_5,violence_explicit,True,0
tulu-sft-full,death_2,death,True,0
tulu-sft-full,death_5,death,True,0
tulu-sft-full,power_4,power,False,0
tulu-sft-full,profanity_2,profanity,True,0
tulu-sft-full,substance_1,substance,True,0
tulu-sft-full,substance_5,substance,True,0
tulu-sft-full,neutral_2,neutral,False,0
tulu-sft-full,neutral_6,neutral,False,0
tulu-sft-full,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0
tulu-sft-full,institutional_housing_tenant_1,institutional_housing_tenant,False,0
tulu-sft-full,institutional_housing_tenant_2,institutional_housing_tenant,False,0
tulu-sft-full,institutional_police_officer_1,institutional_police_officer,False,0
tulu-sft-full,institutional_political_party_1,institutional_political_party,False,0
tulu-sft-nomath,sexual_liminal_2,sexual_liminal,True,0
tulu-sft-nomath,sexual_liminal_3,sexual_liminal,True,0
tulu-sft-nomath,sexual_liminal_4,sexual_liminal,True,0
tulu-sft-nomath,sexual_explicit_4,sexual_explicit,True,0
tulu-sft-nomath,violence_liminal_2,violence_liminal,True,0
tulu-sft-nomath,violence_liminal_5,violence_liminal,True,0
tulu-sft-nomath,violence_explicit_2,violence_explicit,True,0
tulu-sft-nomath,death_2,death,True,0
tulu-sft-nomath,death_5,death,True,0
tulu-sft-nomath,power_4,power,False,0
tulu-sft-nomath,substance_1,substance,True,0
tulu-sft-nomath,substance_5,substance,True,0
tulu-sft-nomath,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0
tulu-sft-nomath,institutional_housing_tenant_1,institutional_housing_tenant,False,0
tulu-sft-nomath,institutional_govt_agency_2,institutional_govt_agency,False,0
tulu-sft-nomath,institutional_political_party_1,institutional_political_party,False,0
tulu-sft-nopersona,sexual_liminal_2,sexual_liminal,True,0
tulu-sft-nopersona,sexual_liminal_3,sexual_liminal,True,0
tulu-sft-nopersona,sexual_liminal_4,sexual_liminal,True,0
tulu-sft-nopersona,violence_liminal_5,violence_liminal,True,0
tulu-sft-nopersona,violence_explicit_2,violence_explicit,True,0
tulu-sft-nopersona,violence_explicit_5,violence_explicit,True,0
tulu-sft-nopersona,death_2,death,True,0
tulu-sft-nopersona,death_5,death,True,0
tulu-sft-nopersona,power_4,power,False,0
tulu-sft-nopersona,substance_1,substance,True,0
tulu-sft-nopersona,substance_5,substance,True,0
tulu-sft-nopersona,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0
tulu-sft-nopersona,institutional_housing_tenant_1,institutional_housing_tenant,False,0
tulu-sft-nopersona,institutional_housing_tenant_2,institutional_housing_tenant,False,0
tulu-sft-nopersona,institutional_govt_agency_2,institutional_govt_agency,False,0
tulu-sft-nopersona,institutional_political_party_1,institutional_political_party,False,0
tulu-sft-nowildchat,sexual_liminal_2,sexual_liminal,True,0
tulu-sft-nowildchat,sexual_liminal_3,sexual_liminal,True,0
tulu-sft-nowildchat,sexual_liminal_4,sexual_liminal,True,0
tulu-sft-nowildchat,violence_liminal_2,violence_liminal,True,0
tulu-sft-nowildchat,violence_liminal_5,violence_liminal,True,0
tulu-sft-nowildchat,violence_explicit_2,violence_explicit,True,0
tulu-sft-nowildchat,violence_explicit_5,violence_explicit,True,0
tulu-sft-nowildchat,death_2,death,True,0
tulu-sft-nowildchat,death_3,death,True,0
tulu-sft-nowildchat,substance_1,substance,True,0
tulu-sft-nowildchat,substance_5,substance,True,0
tulu-sft-nowildchat,neutral_1,neutral,False,0
tulu-sft-nowildchat,neutral_2,neutral,False,0
tulu-sft-nowildchat,neutral_6,neutral,False,0
tulu-sft-nowildchat,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0
tulu-sft-nowildchat,institutional_labor_mgmt_4,institutional_labor_mgmt,False,0
tulu-sft-nowildchat,institutional_housing_landlord_1,institutional_housing_landlord,False,0
tulu-sft-nowildchat,institutional_medical_doctor_1,institutional_medical_doctor,False,0
tulu-sft-nowildchat,institutional_police_officer_1,institutional_police_officer,False,0
tulu-sft-nowildchat,institutional_govt_agency_2,institutional_govt_agency,False,0
tulu-sft-nowildchat,institutional_political_party_1,institutional_political_party,False,0
yi,sexual_liminal_1,sexual_liminal,True,0
yi,sexual_liminal_7,sexual_liminal,True,0
yi,sexual_explicit_2,sexual_explicit,True,0
yi,violence_liminal_2,violence_liminal,True,0
yi,violence_liminal_5,violence_liminal,True,0
yi,violence_explicit_3,violence_explicit,True,0
yi,death_5,death,True,0
yi,power_1,power,False,0
yi,profanity_2,profanity,True,0
yi,substance_1,substance,True,0
yi,substance_3,substance,True,0
yi,substance_5,substance,True,0
yi,neutral_2,neutral,False,0
yi,institutional_labor_worker_3,institutional_labor_worker,False,0
yi,institutional_labor_mgmt_4,institutional_labor_mgmt,False,0
yi,institutional_housing_tenant_2,institutional_housing_tenant,False,0
yi,institutional_housing_landlord_2,institutional_housing_landlord,False,0
yi,institutional_govt_agency_1,institutional_govt_agency,False,0
yi,institutional_political_party_1,institutional_political_party,False,0
zephyr,sexual_liminal_2,sexual_liminal,True,0
zephyr,sexual_liminal_3,sexual_liminal,True,0
zephyr,sexual_liminal_5,sexual_liminal,True,0
zephyr,sexual_liminal_7,sexual_liminal,True,0
zephyr,sexual_explicit_4,sexual_explicit,True,0
zephyr,violence_liminal_4,violence_liminal,True,0
zephyr,violence_liminal_5,violence_liminal,True,0
zephyr,violence_explicit_2,violence_explicit,True,0
zephyr,power_4,power,False,0
zephyr,power_5,power,False,0
zephyr,profanity_2,profanity,True,0
zephyr,substance_2,substance,True,0
zephyr,substance_5,substance,True,0
zephyr,neutral_2,neutral,False,0
zephyr,neutral_3,neutral,False,0
zephyr,institutional_labor_mgmt_2,institutional_labor_mgmt,False,0
zephyr,institutional_labor_worker_3,institutional_labor_worker,False,0
zephyr,institutional_labor_mgmt_4,institutional_labor_mgmt,False,0
zephyr,institutional_housing_tenant_1,institutional_housing_tenant,False,0
zephyr,institutional_housing_tenant_2,institutional_housing_tenant,False,0
zephyr,institutional_police_citizen_1,institutional_police_citizen,False,0
zephyr,institutional_police_officer_1,institutional_police_officer,False,0
zephyr,institutional_govt_agency_1,institutional_govt_agency,False,0
zephyr,institutional_govt_citizen_2,institutional_govt_citizen,False,0
zephyr,institutional_govt_agency_2,institutional_govt_agency,False,0
zephyr,institutional_political_citizen_1,institutional_political_citizen,False,0
