layer,word,probability,logit,source,model,model_id
15,Err,0.0021823,5.6094,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
15,fuck,4.96e-05,1.8252,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
15,massage,6.52e-06,-0.2032,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
15,kiss,6.74e-06,-0.1713,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
16,proceeds,0.00317309,5.3008,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
16,archy,0.00211373,4.8945,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
16,cod,0.00173193,4.6953,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
16,ilities,0.00168521,4.668,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
16,systems,0.00163337,4.6367,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
16,fuck,4.164e-05,0.9673,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
16,massage,8e-06,-0.6821,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
16,kiss,6.01e-06,-0.9683,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
17,work,0.00381495,5.6602,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
17,ilities,0.00235032,5.1758,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
17,truck,0.00222524,5.1211,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
17,filling,0.0018376,4.9297,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
17,ele,0.00183043,4.9258,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
17,fuck,9.85e-06,-0.2996,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
17,massage,3.41e-06,-1.3594,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
17,kiss,4.05e-06,-1.1875,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
18,work,0.0051288,5.832,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
18,ying,0.00402565,5.5898,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
18,systems,0.00362269,5.4844,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
18,regret,0.00335044,5.4062,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
18,fuck,1.393e-05,-0.0764,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
18,massage,1.999e-05,0.2847,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
18,kiss,6.34e-06,-0.8638,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
19,work,0.01104664,6.7188,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
19,tick,0.00680564,6.2344,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
19,ying,0.00586683,6.0859,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
19,regret,0.00448072,5.8164,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
19,fuck,6.43e-06,-0.7305,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
19,massage,3.57e-05,0.9839,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
19,kiss,0.00012861,2.2656,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
20,ying,0.00947094,6.9922,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
20,work,0.00788242,6.8086,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
20,slowly,0.00625991,6.5781,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
20,rough,0.00478093,6.3086,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
20,tick,0.00461577,6.2734,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
20,fuck,3.29e-06,-0.9741,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
20,massage,2.533e-05,1.0684,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
20,kiss,0.0001151,2.582,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
21,ying,0.04584834,8.5781,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
21,work,0.02010805,7.7539,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
21,tick,0.00822015,6.8594,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
21,bed,0.00802973,6.8359,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
21,rough,0.00751383,6.7695,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
21,fuck,1.8e-06,-1.5693,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
21,massage,6.893e-05,2.0781,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
21,kiss,0.00031074,3.584,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
22,ying,0.05872337,9.4688,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
22,rough,0.01543905,8.1328,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
22,oin,0.00726446,7.3789,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
22,tick,0.00723614,7.375,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
22,work,0.00704096,7.3477,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
22,fuck,3.96e-06,-0.1346,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
22,massage,0.00010838,3.1738,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
22,kiss,0.00040664,4.4961,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
23,ying,0.0620744,9.8359,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
23,rough,0.03945689,9.3828,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
23,work,0.00617025,7.5273,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
23,stripped,0.00602732,7.5039,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
23,proposition,0.00593388,7.4883,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
23,fuck,2.058e-05,1.8242,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
23,massage,0.00021614,4.1758,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
23,kiss,0.00022918,4.2344,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
24,rough,0.07258999,9.7109,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
24,ying,0.0539443,9.4141,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
24,tick,0.0230206,8.5625,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
24,bed,0.01440593,8.0938,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
24,proposition,0.00963398,7.6914,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
24,fuck,2.841e-05,1.8652,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
24,massage,0.00013582,3.4297,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
24,kiss,0.00041348,4.543,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
25,rough,0.07100224,9.3047,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
25,und,0.0552966,9.0547,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
25,tick,0.02234184,8.1484,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
25,proposition,0.01866731,7.9688,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
25,ying,0.01505831,7.7539,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
25,fuck,1.035e-05,0.4709,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
25,massage,0.00014421,3.1055,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
25,kiss,0.00370464,6.3516,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
26,und,0.29365852,10.9609,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
26,rough,0.07660541,9.6172,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
26,ying,0.02448456,8.4766,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
26,proposition,0.0198282,8.2656,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
26,slowly,0.01207348,7.7695,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
26,fuck,9.41e-06,0.6128,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
26,massage,0.00035062,4.2305,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
26,kiss,0.00387402,6.6328,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
27,und,0.79190695,12.9062,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
27,bed,0.01086321,8.6172,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
27,slowly,0.00832911,8.3516,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
27,lay,0.00643624,8.0938,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
27,rough,0.00449322,7.7344,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
27,fuck,5.13e-06,0.959,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
27,massage,8.812e-05,3.8027,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
27,kiss,0.0006731,5.8359,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
28,und,0.81252056,12.6953,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
28,lay,0.02959606,9.3828,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
28,slowly,0.00719638,7.9688,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
28,ca,0.00630136,7.8359,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
28,span,0.00580509,7.7539,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
28,fuck,7.41e-06,1.0898,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
28,massage,8.815e-05,3.5664,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
28,kiss,0.00029015,4.7578,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
29,und,0.89472264,13.0859,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
29,fond,0.01208332,8.7812,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
29,span,0.0064174,8.1484,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
29,rav,0.00475042,7.8477,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
29,lay,0.00369963,7.5977,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
29,fuck,1.849e-05,2.2988,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
29,massage,3.952e-05,3.0586,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
29,kiss,0.00024402,4.8789,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
30,und,0.7942434,11.3047,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
30,fond,0.01215454,7.125,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
30,ca,0.01056004,6.9844,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
30,do,0.00851844,6.7695,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
30,pull,0.00673864,6.5352,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
30,fuck,2.263e-05,0.8389,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
30,massage,0.00011326,2.4492,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
30,kiss,0.00066461,4.2188,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
31,und,0.46859974,10.1875,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
31,do,0.061949,8.1641,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
31,un,0.03999728,7.7266,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
31,take,0.03557432,7.6094,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
31,pull,0.02706351,7.3359,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
31,fuck,6.841e-05,1.3555,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
31,massage,0.00037125,3.0469,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
31,kiss,0.00705994,5.9922,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
32,kiss,0.15309498,14.2109,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
32,rav,0.14048785,14.125,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
32,und,0.04025044,12.875,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
32,do,0.03781179,12.8125,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
32,rub,0.02257845,12.2969,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
32,fuck,0.00150089,9.5859,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
32,massage,0.00503793,10.7969,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
