layer,word,probability,logit,source,model,model_id
29,__,0.05698073,6.5586,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
29,sm,0.05249311,6.4766,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
29,str,0.04104168,6.2305,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
29,physically,0.03855509,6.168,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
29,kill,0.00033194,1.4131,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
29,scream,4.612e-05,-0.5605,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
30,__,0.64270973,10.0,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
30,___,0.0248234,6.7461,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
30,____,0.01653595,6.3398,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
30,kill,0.0001456,1.6074,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
30,scream,1.674e-05,-0.5557,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
31,__,0.65840727,10.1406,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
31,___,0.04695542,7.5,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
31,______,0.02513343,6.875,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
31,kill,0.00016462,1.8467,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
31,scream,9.907e-05,1.3389,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
32,______,0.36004514,14.7891,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
32,____,0.127379,13.75,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
32,__,0.07725926,13.25,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
32,_____,0.06355174,13.0547,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
32,___,0.0388484,12.5625,top_k,superego,allenai/Olmo-3-7B-Instruct-DPO
32,kill,0.00050063,8.2109,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
32,scream,0.00156632,9.3516,tracked,superego,allenai/Olmo-3-7B-Instruct-DPO
