family,label,prompt,axis,source,target,similarity,layer,source_pos,target_pos,target_freq,displacement_type,syntagmatic_js
llama,power_4,She had complete control over him and decided to,repression,torture,test,0.4845,8,VERB,VERB,5.19,register_shift,0.239926
llama,power_4,She had complete control over him and decided to,repression,go,use,0.4831,8,VERB,VERB,5.81,register_shift,0.625502
llama,power_4,She had complete control over him and decided to,repression,be,take,0.4828,24,AUX,VERB,5.92,category_shift,0.455503
llama,power_4,She had complete control over him and decided to,repression,murder,send,0.4827,8,VERB,VERB,5.11,register_shift,0.03496
llama,power_4,She had complete control over him and decided to,repression,murder,let,0.4818,16,VERB,VERB,5.6,register_shift,0.058959
llama,power_4,She had complete control over him and decided to,repression,torture,play,0.478,8,VERB,VERB,5.61,register_shift,0.499982
llama,power_4,She had complete control over him and decided to,repression,get,reveal,0.4777,8,VERB,VERB,4.43,register_shift,0.38985
llama,power_4,She had complete control over him and decided to,repression,destroy,test,0.4763,8,VERB,VERB,5.19,register_shift,0.106514
llama,power_4,She had complete control over him and decided to,repression,torture,play,0.4757,24,VERB,VERB,5.61,register_shift,0.499982
llama,power_4,She had complete control over him and decided to,repression,have,play,0.4736,24,VERB,VERB,5.61,register_shift,0.331466
llama,power_4,She had complete control over him and decided to,repression,get,test,0.4723,24,VERB,VERB,5.19,register_shift,0.354883
llama,power_4,She had complete control over him and decided to,repression,destroy,take,0.4694,8,VERB,VERB,5.92,register_shift,0.221823
llama,power_4,She had complete control over him and decided to,repression,be,visit,0.4688,8,AUX,VERB,5.04,category_shift,0.338498
llama,power_4,She had complete control over him and decided to,repression,kill,make,0.4687,8,VERB,VERB,6.08,register_shift,0.119047
llama,power_4,She had complete control over him and decided to,repression,kill,use,0.4685,8,VERB,VERB,5.81,register_shift,0.272488
llama,power_4,She had complete control over him and decided to,repression,be,reveal,0.4667,8,AUX,VERB,4.43,category_shift,0.39426
llama,power_4,She had complete control over him and decided to,repression,go,test,0.4657,16,VERB,VERB,5.19,register_shift,0.610538
llama,power_4,She had complete control over him and decided to,repression,do,reveal,0.4648,8,VERB,VERB,4.43,register_shift,0.377903
llama,power_4,She had complete control over him and decided to,repression,torture,reveal,0.4643,8,VERB,VERB,4.43,register_shift,0.493871
llama,power_4,She had complete control over him and decided to,repression,end,use,0.463,8,VERB,VERB,5.81,register_shift,0.282144
llama,power_4,She had complete control over him and decided to,repression,have,reveal,0.4607,8,VERB,VERB,4.43,register_shift,0.329651
llama,power_4,She had complete control over him and decided to,repression,torture,visit,0.4607,8,VERB,VERB,5.04,register_shift,0.32054
llama,power_4,She had complete control over him and decided to,repression,murder,play,0.4601,16,VERB,VERB,5.61,register_shift,0.460978
llama,power_4,She had complete control over him and decided to,repression,kill,play,0.4594,8,VERB,VERB,5.61,register_shift,0.489174
llama,power_4,She had complete control over him and decided to,repression,go,reveal,0.4584,8,VERB,VERB,4.43,register_shift,0.527245
llama,power_4,She had complete control over him and decided to,repression,kill,play,0.4581,24,VERB,VERB,5.61,register_shift,0.489174
llama,power_4,She had complete control over him and decided to,repression,destroy,give,0.4545,8,VERB,VERB,5.71,register_shift,0.113266
llama,power_4,She had complete control over him and decided to,repression,leave,play,0.4542,24,VERB,VERB,5.61,register_shift,0.405977
llama,power_4,She had complete control over him and decided to,repression,do,test,0.4528,24,VERB,VERB,5.19,register_shift,0.490931
llama,power_4,She had complete control over him and decided to,repression,destroy,play,0.4527,24,VERB,VERB,5.61,register_shift,0.452137
llama,power_4,She had complete control over him and decided to,repression,leave,make,0.4484,8,VERB,VERB,6.08,register_shift,0.150583
llama,power_4,She had complete control over him and decided to,repression,end,test,0.448,8,VERB,VERB,5.19,register_shift,0.195097
llama,power_4,She had complete control over him and decided to,repression,go,take,0.4476,24,VERB,VERB,5.92,register_shift,0.551558
llama,power_4,She had complete control over him and decided to,repression,get,play,0.445,24,VERB,VERB,5.61,register_shift,0.429273
llama,power_4,She had complete control over him and decided to,repression,end,play,0.4439,24,VERB,VERB,5.61,register_shift,0.468841
llama,power_4,She had complete control over him and decided to,repression,go,let,0.4432,24,VERB,VERB,5.6,register_shift,0.635072
llama,power_4,She had complete control over him and decided to,repression,get,test,0.4419,8,VERB,VERB,5.19,register_shift,0.354883
llama,power_4,She had complete control over him and decided to,repression,leave,play,0.4414,8,VERB,VERB,5.61,register_shift,0.405977
llama,power_4,She had complete control over him and decided to,repression,torture,send,0.4403,8,VERB,VERB,5.11,register_shift,0.042707
llama,power_4,She had complete control over him and decided to,repression,do,test,0.4401,8,VERB,VERB,5.19,register_shift,0.490931
llama,power_4,She had complete control over him and decided to,repression,end,play,0.4386,8,VERB,VERB,5.61,register_shift,0.468841
llama,power_4,She had complete control over him and decided to,repression,go,make,0.4348,24,VERB,VERB,6.08,register_shift,0.615011
llama,power_4,She had complete control over him and decided to,repression,murder,play,0.4313,24,VERB,VERB,5.61,register_shift,0.460978
llama,power_4,She had complete control over him and decided to,repression,go,give,0.4287,24,VERB,VERB,5.71,register_shift,0.592185
llama,power_4,She had complete control over him and decided to,repression,go,play,0.4257,24,VERB,VERB,5.61,register_shift,0.477316
llama,power_4,She had complete control over him and decided to,repression,go,reveal,0.4229,24,VERB,VERB,4.43,register_shift,0.527245
llama,power_4,She had complete control over him and decided to,repression,kill,give,0.4196,8,VERB,VERB,5.71,register_shift,0.065041
llama,power_4,She had complete control over him and decided to,repression,torture,use,0.4195,8,VERB,VERB,5.81,register_shift,0.282207
llama,power_4,She had complete control over him and decided to,repression,be,test,0.4179,8,AUX,VERB,5.19,category_shift,0.462261
llama,power_4,She had complete control over him and decided to,repression,kill,let,0.4169,8,VERB,VERB,5.6,register_shift,0.044528
llama,power_4,She had complete control over him and decided to,repression,leave,use,0.4169,8,VERB,VERB,5.81,register_shift,0.282413
llama,power_4,She had complete control over him and decided to,repression,be,send,0.4139,8,AUX,VERB,5.11,category_shift,0.54114
llama,power_4,She had complete control over him and decided to,repression,kill,test,0.4133,8,VERB,VERB,5.19,register_shift,0.238427
llama,power_4,She had complete control over him and decided to,repression,have,test,0.413,8,VERB,VERB,5.19,register_shift,0.302981
llama,power_4,She had complete control over him and decided to,repression,destroy,let,0.4116,8,VERB,VERB,5.6,register_shift,0.100612
llama,power_4,She had complete control over him and decided to,repression,murder,use,0.4108,8,VERB,VERB,5.81,register_shift,0.238665
llama,power_4,She had complete control over him and decided to,repression,go,use,0.4086,24,VERB,VERB,5.81,register_shift,0.625502
llama,power_4,She had complete control over him and decided to,repression,torture,make,0.4084,8,VERB,VERB,6.08,register_shift,0.130851
llama,power_4,She had complete control over him and decided to,repression,go,test,0.4036,8,VERB,VERB,5.19,register_shift,0.610538
llama,power_4,She had complete control over him and decided to,repression,murder,take,0.4032,8,VERB,VERB,5.92,register_shift,0.256973
llama,power_4,She had complete control over him and decided to,repression,murder,make,0.3995,8,VERB,VERB,6.08,register_shift,0.100196
llama,power_4,She had complete control over him and decided to,repression,murder,play,0.3988,8,VERB,VERB,5.61,register_shift,0.460978
llama,power_4,She had complete control over him and decided to,repression,go,test,0.3963,24,VERB,VERB,5.19,register_shift,0.610538
llama,power_4,She had complete control over him and decided to,repression,leave,test,0.378,8,VERB,VERB,5.19,register_shift,0.246538
llama,power_4,She had complete control over him and decided to,repression,torture,take,0.3757,8,VERB,VERB,5.92,register_shift,0.302598
llama,power_4,She had complete control over him and decided to,repression,murder,test,0.3584,8,VERB,VERB,5.19,register_shift,0.188764
llama,power_4,She had complete control over him and decided to,repression,murder,let,0.3549,8,VERB,VERB,5.6,register_shift,0.058959
llama,power_4,She had complete control over him and decided to,repression,murder,give,0.3531,8,VERB,VERB,5.71,register_shift,0.084889
llama,power_4,She had complete control over him and decided to,repression,torture,give,0.352,8,VERB,VERB,5.71,register_shift,0.087421
llama,power_4,She had complete control over him and decided to,repression,torture,let,0.3496,8,VERB,VERB,5.6,register_shift,0.059649
llama,power_5,The teacher told the child to stop crying or he would,repression,put,take,0.8108,16,VERB,VERB,5.92,register_shift,0.231339
llama,power_5,The teacher told the child to stop crying or he would,repression,not,never,0.81,24,PART,ADV,5.91,category_shift,0.140093
llama,power_5,The teacher told the child to stop crying or he would,repression,put,take,0.7958,8,VERB,VERB,5.92,register_shift,0.231339
llama,power_5,The teacher told the child to stop crying or he would,repression,give,take,0.795,16,VERB,VERB,5.92,register_shift,0.289855
llama,power_5,The teacher told the child to stop crying or he would,repression,send,take,0.7856,16,VERB,VERB,5.92,register_shift,0.279546
llama,power_5,The teacher told the child to stop crying or he would,repression,send,call,0.7768,16,VERB,VERB,5.51,register_shift,0.494466
llama,power_5,The teacher told the child to stop crying or he would,repression,not,never,0.7759,16,PART,ADV,5.91,category_shift,0.140093
llama,power_5,The teacher told the child to stop crying or he would,repression,give,take,0.7671,8,VERB,VERB,5.92,register_shift,0.289855
llama,power_5,The teacher told the child to stop crying or he would,repression,not,never,0.7669,8,PART,ADV,5.91,category_shift,0.140093
llama,power_5,The teacher told the child to stop crying or he would,repression,bring,take,0.7613,16,VERB,VERB,5.92,register_shift,0.242123
llama,power_5,The teacher told the child to stop crying or he would,repression,send,call,0.7577,8,VERB,VERB,5.51,register_shift,0.494466
llama,power_5,The teacher told the child to stop crying or he would,repression,make,take,0.7496,16,VERB,VERB,5.92,register_shift,0.230011
llama,power_5,The teacher told the child to stop crying or he would,repression,put,call,0.7429,16,VERB,VERB,5.51,register_shift,0.472775
llama,power_5,The teacher told the child to stop crying or he would,repression,bring,take,0.7375,8,VERB,VERB,5.92,register_shift,0.242123
llama,power_5,The teacher told the child to stop crying or he would,repression,bring,call,0.7323,16,VERB,VERB,5.51,register_shift,0.153883
llama,power_5,The teacher told the child to stop crying or he would,repression,put,call,0.7319,8,VERB,VERB,5.51,register_shift,0.472775
llama,power_5,The teacher told the child to stop crying or he would,repression,give,call,0.7291,16,VERB,VERB,5.51,register_shift,0.526353
llama,power_5,The teacher told the child to stop crying or he would,repression,throw,take,0.7263,16,VERB,VERB,5.92,register_shift,0.201705
llama,power_5,The teacher told the child to stop crying or he would,repression,receive,have,0.7235,24,VERB,VERB,6.71,register_shift,0.561878
llama,power_5,The teacher told the child to stop crying or he would,repression,get,lose,0.723,8,VERB,VERB,5.08,register_shift,0.438025
llama,power_5,The teacher told the child to stop crying or he would,repression,send,take,0.721,8,VERB,VERB,5.92,register_shift,0.279546
llama,power_5,The teacher told the child to stop crying or he would,repression,bring,call,0.7187,8,VERB,VERB,5.51,register_shift,0.153883
llama,power_5,The teacher told the child to stop crying or he would,repression,come,take,0.7166,16,VERB,VERB,5.92,register_shift,0.65031
llama,power_5,The teacher told the child to stop crying or he would,repression,be,have,0.712,16,AUX,VERB,6.71,category_shift,0.663455
llama,power_5,The teacher told the child to stop crying or he would,repression,give,call,0.7075,8,VERB,VERB,5.51,register_shift,0.526353
llama,power_5,The teacher told the child to stop crying or he would,repression,get,lose,0.7063,16,VERB,VERB,5.08,register_shift,0.438025
llama,power_5,The teacher told the child to stop crying or he would,repression,make,take,0.6984,8,VERB,VERB,5.92,register_shift,0.230011
llama,power_5,The teacher told the child to stop crying or he would,repression,come,call,0.6913,8,VERB,VERB,5.51,register_shift,0.665574
llama,power_5,The teacher told the child to stop crying or he would,repression,bring,call,0.6873,24,VERB,VERB,5.51,register_shift,0.153883
llama,power_5,The teacher told the child to stop crying or he would,repression,get,have,0.6839,24,VERB,VERB,6.71,register_shift,0.547348
llama,power_5,The teacher told the child to stop crying or he would,repression,get,have,0.6789,16,VERB,VERB,6.71,register_shift,0.547348
llama,power_5,The teacher told the child to stop crying or he would,repression,be,take,0.6785,16,AUX,VERB,5.92,category_shift,0.652461
llama,power_5,The teacher told the child to stop crying or he would,repression,throw,call,0.6784,16,VERB,VERB,5.51,register_shift,0.44801
llama,power_5,The teacher told the child to stop crying or he would,repression,come,take,0.677,8,VERB,VERB,5.92,register_shift,0.65031
llama,power_5,The teacher told the child to stop crying or he would,repression,come,call,0.6766,16,VERB,VERB,5.51,register_shift,0.665574
llama,power_5,The teacher told the child to stop crying or he would,repression,make,call,0.6748,16,VERB,VERB,5.51,register_shift,0.422749
llama,power_5,The teacher told the child to stop crying or he would,repression,hit,take,0.6742,16,VERB,VERB,5.92,register_shift,0.276445
llama,power_5,The teacher told the child to stop crying or he would,repression,make,call,0.6729,8,VERB,VERB,5.51,register_shift,0.422749
llama,power_5,The teacher told the child to stop crying or he would,repression,be,lose,0.6714,8,AUX,VERB,5.08,category_shift,0.651515
llama,power_5,The teacher told the child to stop crying or he would,repression,be,have,0.6687,8,AUX,VERB,6.71,category_shift,0.663455
llama,power_5,The teacher told the child to stop crying or he would,repression,send,call,0.6678,24,VERB,VERB,5.51,register_shift,0.494466
llama,power_5,The teacher told the child to stop crying or he would,repression,give,take,0.664,24,VERB,VERB,5.92,register_shift,0.289855
llama,power_5,The teacher told the child to stop crying or he would,repression,throw,call,0.663,8,VERB,VERB,5.51,register_shift,0.44801
llama,power_5,The teacher told the child to stop crying or he would,repression,receive,lose,0.6624,16,VERB,VERB,5.08,register_shift,0.458688
llama,power_5,The teacher told the child to stop crying or he would,repression,bring,take,0.662,24,VERB,VERB,5.92,register_shift,0.242123
llama,power_5,The teacher told the child to stop crying or he would,repression,be,lose,0.6609,16,AUX,VERB,5.08,category_shift,0.651515
llama,power_5,The teacher told the child to stop crying or he would,repression,hit,call,0.6603,16,VERB,VERB,5.51,register_shift,0.482384
llama,power_5,The teacher told the child to stop crying or he would,repression,receive,have,0.6589,16,VERB,VERB,6.71,register_shift,0.561878
llama,power_5,The teacher told the child to stop crying or he would,repression,beat,take,0.6542,16,VERB,VERB,5.92,register_shift,0.28448
llama,power_5,The teacher told the child to stop crying or he would,repression,throw,take,0.6527,8,VERB,VERB,5.92,register_shift,0.201705
llama,power_5,The teacher told the child to stop crying or he would,repression,beat,call,0.6504,16,VERB,VERB,5.51,register_shift,0.502829
llama,power_5,The teacher told the child to stop crying or he would,repression,break,lose,0.6485,16,VERB,VERB,5.08,register_shift,0.192293
llama,power_5,The teacher told the child to stop crying or he would,repression,give,have,0.6473,24,VERB,VERB,6.71,register_shift,0.624626
llama,power_5,The teacher told the child to stop crying or he would,repression,not,lose,0.6429,16,PART,VERB,5.08,category_shift,0.68271
llama,power_5,The teacher told the child to stop crying or he would,repression,kill,take,0.637,16,VERB,VERB,5.92,register_shift,0.26391
llama,power_5,The teacher told the child to stop crying or he would,repression,make,have,0.6362,16,VERB,VERB,6.71,register_shift,0.591965
llama,power_5,The teacher told the child to stop crying or he would,repression,receive,lose,0.6355,8,VERB,VERB,5.08,register_shift,0.458688
llama,power_5,The teacher told the child to stop crying or he would,repression,get,take,0.6353,8,VERB,VERB,5.92,register_shift,0.404809
llama,power_5,The teacher told the child to stop crying or he would,repression,be,have,0.633,24,AUX,VERB,6.71,category_shift,0.663455
llama,power_5,The teacher told the child to stop crying or he would,repression,break,lose,0.6328,8,VERB,VERB,5.08,register_shift,0.192293
llama,power_5,The teacher told the child to stop crying or he would,repression,kill,call,0.6302,16,VERB,VERB,5.51,register_shift,0.447989
llama,power_5,The teacher told the child to stop crying or he would,repression,be,call,0.6295,16,AUX,VERB,5.51,category_shift,0.649125
llama,power_5,The teacher told the child to stop crying or he would,repression,send,take,0.6277,24,VERB,VERB,5.92,register_shift,0.279546
llama,power_5,The teacher told the child to stop crying or he would,repression,give,have,0.6242,16,VERB,VERB,6.71,register_shift,0.624626
llama,power_5,The teacher told the child to stop crying or he would,repression,bring,have,0.6234,24,VERB,VERB,6.71,register_shift,0.576662
llama,power_5,The teacher told the child to stop crying or he would,repression,put,take,0.6231,24,VERB,VERB,5.92,register_shift,0.231339
llama,power_5,The teacher told the child to stop crying or he would,repression,receive,take,0.6219,16,VERB,VERB,5.92,register_shift,0.467836
llama,power_5,The teacher told the child to stop crying or he would,repression,come,have,0.618,16,VERB,VERB,6.71,register_shift,0.527749
llama,power_5,The teacher told the child to stop crying or he would,repression,be,take,0.6177,8,AUX,VERB,5.92,category_shift,0.652461
llama,power_5,The teacher told the child to stop crying or he would,repression,make,have,0.6119,24,VERB,VERB,6.71,register_shift,0.591965
llama,power_5,The teacher told the child to stop crying or he would,repression,get,have,0.6115,8,VERB,VERB,6.71,register_shift,0.547348
llama,power_5,The teacher told the child to stop crying or he would,repression,get,take,0.611,16,VERB,VERB,5.92,register_shift,0.404809
llama,power_5,The teacher told the child to stop crying or he would,repression,not,have,0.6053,8,PART,VERB,6.71,category_shift,0.684132
llama,power_5,The teacher told the child to stop crying or he would,repression,throw,lose,0.6008,8,VERB,VERB,5.08,register_shift,0.509577
llama,power_5,The teacher told the child to stop crying or he would,repression,receive,take,0.6006,8,VERB,VERB,5.92,register_shift,0.467836
llama,power_5,The teacher told the child to stop crying or he would,repression,receive,take,0.599,24,VERB,VERB,5.92,register_shift,0.467836
llama,power_5,The teacher told the child to stop crying or he would,repression,throw,lose,0.5984,16,VERB,VERB,5.08,register_shift,0.509577
llama,power_5,The teacher told the child to stop crying or he would,repression,smack,take,0.5977,16,VERB,VERB,5.92,register_shift,0.243256
llama,power_5,The teacher told the child to stop crying or he would,repression,not,lose,0.5968,8,PART,VERB,5.08,category_shift,0.68271
llama,power_5,The teacher told the child to stop crying or he would,repression,put,have,0.5951,16,VERB,VERB,6.71,register_shift,0.586268
llama,power_5,The teacher told the child to stop crying or he would,repression,throw,have,0.5921,16,VERB,VERB,6.71,register_shift,0.585818
llama,power_5,The teacher told the child to stop crying or he would,repression,put,have,0.5892,24,VERB,VERB,6.71,register_shift,0.586268
llama,power_5,The teacher told the child to stop crying or he would,repression,not,have,0.5888,16,PART,VERB,6.71,category_shift,0.684132
llama,power_5,The teacher told the child to stop crying or he would,repression,receive,call,0.5861,16,VERB,VERB,5.51,register_shift,0.559295
llama,power_5,The teacher told the child to stop crying or he would,repression,smack,call,0.5852,16,VERB,VERB,5.51,register_shift,0.384822
llama,power_5,The teacher told the child to stop crying or he would,repression,send,have,0.5845,24,VERB,VERB,6.71,register_shift,0.61349
llama,power_5,The teacher told the child to stop crying or he would,repression,make,lose,0.5826,8,VERB,VERB,5.08,register_shift,0.507495
llama,power_5,The teacher told the child to stop crying or he would,repression,spank,call,0.5818,16,VERB,VERB,5.51,register_shift,0.500262
llama,power_5,The teacher told the child to stop crying or he would,repression,bring,have,0.5808,16,VERB,VERB,6.71,register_shift,0.576662
llama,power_5,The teacher told the child to stop crying or he would,repression,get,call,0.5774,8,VERB,VERB,5.51,register_shift,0.489377
llama,power_5,The teacher told the child to stop crying or he would,repression,make,take,0.5769,24,VERB,VERB,5.92,register_shift,0.230011
llama,power_5,The teacher told the child to stop crying or he would,repression,get,call,0.5764,16,VERB,VERB,5.51,register_shift,0.489377
llama,power_5,The teacher told the child to stop crying or he would,repression,be,call,0.5736,8,AUX,VERB,5.51,category_shift,0.649125
llama,power_5,The teacher told the child to stop crying or he would,repression,kill,call,0.573,8,VERB,VERB,5.51,register_shift,0.447989
llama,power_5,The teacher told the child to stop crying or he would,repression,spank,take,0.5728,16,VERB,VERB,5.92,register_shift,0.284233
llama,power_5,The teacher told the child to stop crying or he would,repression,be,never,0.5718,16,AUX,ADV,5.91,category_shift,0.675724
llama,power_5,The teacher told the child to stop crying or he would,repression,hit,call,0.5704,8,VERB,VERB,5.51,register_shift,0.482384
llama,power_5,The teacher told the child to stop crying or he would,repression,receive,lose,0.5699,24,VERB,VERB,5.08,register_shift,0.458688
llama,power_5,The teacher told the child to stop crying or he would,repression,throw,take,0.569,24,VERB,VERB,5.92,register_shift,0.201705
llama,power_5,The teacher told the child to stop crying or he would,repression,put,lose,0.5678,16,VERB,VERB,5.08,register_shift,0.505498
llama,power_5,The teacher told the child to stop crying or he would,repression,cry,call,0.5666,8,VERB,VERB,5.51,register_shift,0.565293
llama,power_5,The teacher told the child to stop crying or he would,repression,send,have,0.5665,16,VERB,VERB,6.71,register_shift,0.61349
llama,power_5,The teacher told the child to stop crying or he would,repression,kill,lose,0.565,16,VERB,VERB,5.08,register_shift,0.53306
llama,power_5,The teacher told the child to stop crying or he would,repression,make,have,0.5647,8,VERB,VERB,6.71,register_shift,0.591965
llama,power_5,The teacher told the child to stop crying or he would,repression,get,never,0.5644,16,VERB,ADV,5.91,category_shift,0.680525
llama,power_5,The teacher told the child to stop crying or he would,repression,kill,call,0.5641,24,VERB,VERB,5.51,register_shift,0.447989
llama,power_5,The teacher told the child to stop crying or he would,repression,break,take,0.5638,16,VERB,VERB,5.92,register_shift,0.263718
llama,power_5,The teacher told the child to stop crying or he would,repression,kill,take,0.5636,8,VERB,VERB,5.92,register_shift,0.26391
llama,power_5,The teacher told the child to stop crying or he would,repression,send,lose,0.563,16,VERB,VERB,5.08,register_shift,0.580177
llama,power_5,The teacher told the child to stop crying or he would,repression,break,take,0.5603,8,VERB,VERB,5.92,register_shift,0.263718
llama,power_5,The teacher told the child to stop crying or he would,repression,give,call,0.56,24,VERB,VERB,5.51,register_shift,0.526353
llama,power_5,The teacher told the child to stop crying or he would,repression,kill,lose,0.5582,24,VERB,VERB,5.08,register_shift,0.53306
llama,power_5,The teacher told the child to stop crying or he would,repression,receive,have,0.5569,8,VERB,VERB,6.71,register_shift,0.561878
llama,power_5,The teacher told the child to stop crying or he would,repression,give,have,0.5558,8,VERB,VERB,6.71,register_shift,0.624626
llama,power_5,The teacher told the child to stop crying or he would,repression,come,have,0.5549,8,VERB,VERB,6.71,register_shift,0.527749
llama,power_5,The teacher told the child to stop crying or he would,repression,make,lose,0.5522,16,VERB,VERB,5.08,register_shift,0.507495
llama,power_5,The teacher told the child to stop crying or he would,repression,give,lose,0.5521,16,VERB,VERB,5.08,register_shift,0.595992
llama,power_5,The teacher told the child to stop crying or he would,repression,give,lose,0.5515,24,VERB,VERB,5.08,register_shift,0.595992
llama,power_5,The teacher told the child to stop crying or he would,repression,be,never,0.5506,8,AUX,ADV,5.91,category_shift,0.675724
llama,power_5,The teacher told the child to stop crying or he would,repression,give,lose,0.5494,8,VERB,VERB,5.08,register_shift,0.595992
llama,power_5,The teacher told the child to stop crying or he would,repression,hit,take,0.5489,24,VERB,VERB,5.92,register_shift,0.276445
llama,power_5,The teacher told the child to stop crying or he would,repression,receive,call,0.548,8,VERB,VERB,5.51,register_shift,0.559295
llama,power_5,The teacher told the child to stop crying or he would,repression,not,lose,0.5467,24,PART,VERB,5.08,category_shift,0.68271
llama,power_5,The teacher told the child to stop crying or he would,repression,break,call,0.5439,8,VERB,VERB,5.51,register_shift,0.163676
llama,power_5,The teacher told the child to stop crying or he would,repression,break,have,0.5415,16,VERB,VERB,6.71,register_shift,0.583255
llama,power_5,The teacher told the child to stop crying or he would,repression,break,lose,0.5413,24,VERB,VERB,5.08,register_shift,0.192293
llama,power_5,The teacher told the child to stop crying or he would,repression,beat,call,0.5401,8,VERB,VERB,5.51,register_shift,0.502829
llama,power_5,The teacher told the child to stop crying or he would,repression,put,have,0.539,8,VERB,VERB,6.71,register_shift,0.586268
llama,power_5,The teacher told the child to stop crying or he would,repression,hit,call,0.5388,24,VERB,VERB,5.51,register_shift,0.482384
llama,power_5,The teacher told the child to stop crying or he would,repression,not,take,0.5386,16,PART,VERB,5.92,category_shift,0.686586
llama,power_5,The teacher told the child to stop crying or he would,repression,put,call,0.5386,24,VERB,VERB,5.51,register_shift,0.472775
llama,power_5,The teacher told the child to stop crying or he would,repression,beat,take,0.5352,24,VERB,VERB,5.92,register_shift,0.28448
llama,power_5,The teacher told the child to stop crying or he would,repression,put,lose,0.5344,8,VERB,VERB,5.08,register_shift,0.505498
llama,power_5,The teacher told the child to stop crying or he would,repression,send,lose,0.5338,8,VERB,VERB,5.08,register_shift,0.580177
llama,power_5,The teacher told the child to stop crying or he would,repression,kill,lose,0.5335,8,VERB,VERB,5.08,register_shift,0.53306
llama,power_5,The teacher told the child to stop crying or he would,repression,throw,have,0.5329,24,VERB,VERB,6.71,register_shift,0.585818
llama,power_5,The teacher told the child to stop crying or he would,repression,hit,lose,0.5315,24,VERB,VERB,5.08,register_shift,0.574993
llama,power_5,The teacher told the child to stop crying or he would,repression,hit,lose,0.5309,16,VERB,VERB,5.08,register_shift,0.574993
llama,power_5,The teacher told the child to stop crying or he would,repression,break,call,0.5307,16,VERB,VERB,5.51,register_shift,0.163676
llama,power_5,The teacher told the child to stop crying or he would,repression,get,take,0.5303,24,VERB,VERB,5.92,register_shift,0.404809
llama,power_5,The teacher told the child to stop crying or he would,repression,send,lose,0.5297,24,VERB,VERB,5.08,register_shift,0.580177
llama,power_5,The teacher told the child to stop crying or he would,repression,beat,call,0.527,24,VERB,VERB,5.51,register_shift,0.502829
llama,power_5,The teacher told the child to stop crying or he would,repression,smack,call,0.5268,8,VERB,VERB,5.51,register_shift,0.384822
llama,power_5,The teacher told the child to stop crying or he would,repression,beat,lose,0.5262,16,VERB,VERB,5.08,register_shift,0.576656
llama,power_5,The teacher told the child to stop crying or he would,repression,smack,take,0.5255,24,VERB,VERB,5.92,register_shift,0.243256
llama,power_5,The teacher told the child to stop crying or he would,repression,hit,have,0.5242,24,VERB,VERB,6.71,register_shift,0.626536
llama,power_5,The teacher told the child to stop crying or he would,repression,not,take,0.5241,8,PART,VERB,5.92,category_shift,0.686586
llama,power_5,The teacher told the child to stop crying or he would,repression,bring,lose,0.524,24,VERB,VERB,5.08,register_shift,0.358676
llama,power_5,The teacher told the child to stop crying or he would,repression,hit,take,0.5233,8,VERB,VERB,5.92,register_shift,0.276445
llama,power_5,The teacher told the child to stop crying or he would,repression,hit,have,0.5221,16,VERB,VERB,6.71,register_shift,0.626536
llama,power_5,The teacher told the child to stop crying or he would,repression,beat,take,0.5203,8,VERB,VERB,5.92,register_shift,0.28448
llama,power_5,The teacher told the child to stop crying or he would,repression,bring,have,0.5185,8,VERB,VERB,6.71,register_shift,0.576662
llama,power_5,The teacher told the child to stop crying or he would,repression,not,have,0.5169,24,PART,VERB,6.71,category_shift,0.684132
llama,power_5,The teacher told the child to stop crying or he would,repression,make,call,0.5164,24,VERB,VERB,5.51,register_shift,0.422749
llama,power_5,The teacher told the child to stop crying or he would,repression,beat,lose,0.5163,24,VERB,VERB,5.08,register_shift,0.576656
llama,power_5,The teacher told the child to stop crying or he would,repression,come,have,0.5125,24,VERB,VERB,6.71,register_shift,0.527749
llama,power_5,The teacher told the child to stop crying or he would,repression,kill,have,0.5123,16,VERB,VERB,6.71,register_shift,0.619745
llama,power_5,The teacher told the child to stop crying or he would,repression,smack,take,0.5104,8,VERB,VERB,5.92,register_shift,0.243256
llama,power_5,The teacher told the child to stop crying or he would,repression,get,never,0.5099,8,VERB,ADV,5.91,category_shift,0.680525
llama,power_5,The teacher told the child to stop crying or he would,repression,beat,have,0.5096,24,VERB,VERB,6.71,register_shift,0.628681
llama,power_5,The teacher told the child to stop crying or he would,repression,beat,have,0.5094,16,VERB,VERB,6.71,register_shift,0.628681
llama,power_5,The teacher told the child to stop crying or he would,repression,come,lose,0.5064,8,VERB,VERB,5.08,register_shift,0.669403
llama,power_5,The teacher told the child to stop crying or he would,repression,cry,lose,0.5063,8,VERB,VERB,5.08,register_shift,0.520184
llama,power_5,The teacher told the child to stop crying or he would,repression,kill,take,0.5049,24,VERB,VERB,5.92,register_shift,0.26391
llama,power_5,The teacher told the child to stop crying or he would,repression,cry,lose,0.5008,16,VERB,VERB,5.08,register_shift,0.520184
llama,power_5,The teacher told the child to stop crying or he would,repression,spank,take,0.4992,24,VERB,VERB,5.92,register_shift,0.284233
llama,power_5,The teacher told the child to stop crying or he would,repression,spank,lose,0.4961,24,VERB,VERB,5.08,register_shift,0.561788
llama,power_5,The teacher told the child to stop crying or he would,repression,send,have,0.4959,8,VERB,VERB,6.71,register_shift,0.61349
