family,layer,model_id,prompt_type,idx,genre,language,code_lang,surprisal_mean,surprisal_std,n_tokens
llama,base,meta-llama/Llama-3.1-8B,bos,82,prose,en,,2.2885,2.2562,96
llama,base,meta-llama/Llama-3.1-8B,bos,83,prose,en,,3.3335,3.556,112
llama,base,meta-llama/Llama-3.1-8B,bos,84,prose,en,,3.2417,4.6117,20
llama,base,meta-llama/Llama-3.1-8B,bos,85,prose,en,,2.2624,1.8875,100
llama,base,meta-llama/Llama-3.1-8B,bos,86,prose,en,,3.521,3.3831,108
llama,base,meta-llama/Llama-3.1-8B,bos,87,prose,en,,1.7563,3.7983,49
llama,base,meta-llama/Llama-3.1-8B,bos,88,prose,en,,1.3646,2.2153,112
llama,base,meta-llama/Llama-3.1-8B,bos,89,prose,en,,1.0675,2.6459,116
llama,base,meta-llama/Llama-3.1-8B,bos,90,prose,en,,1.0415,1.7902,102
llama,base,meta-llama/Llama-3.1-8B,bos,91,prose,en,,1.9958,2.2788,120
llama,base,meta-llama/Llama-3.1-8B,bos,92,prose,en,,1.6766,1.9561,106
llama,base,meta-llama/Llama-3.1-8B,bos,93,prose,en,,3.2328,5.0823,18
llama,base,meta-llama/Llama-3.1-8B,bos,94,prose,en,,2.5104,2.0194,95
llama,base,meta-llama/Llama-3.1-8B,bos,95,code,en,python,1.4132,1.9133,91
llama,base,meta-llama/Llama-3.1-8B,bos,96,prose,en,,1.7044,2.7206,78
llama,base,meta-llama/Llama-3.1-8B,bos,97,prose,en,,2.6816,3.6627,35
llama,base,meta-llama/Llama-3.1-8B,bos,98,prose,en,,2.3369,2.2077,98
llama,base,meta-llama/Llama-3.1-8B,bos,99,code,en,python,0.65,1.6611,123
llama,base,meta-llama/Llama-3.1-8B,the,0,prose,en,,2.6694,2.3461,99
llama,base,meta-llama/Llama-3.1-8B,the,1,prose,en,,2.1256,1.873,103
llama,base,meta-llama/Llama-3.1-8B,the,2,prose,en,,2.2366,2.4736,104
llama,base,meta-llama/Llama-3.1-8B,the,3,prose,en,,2.5695,2.2218,102
llama,base,meta-llama/Llama-3.1-8B,the,4,prose,en,,2.4058,2.0501,99
llama,base,meta-llama/Llama-3.1-8B,the,5,prose,en,,2.5035,2.3301,99
llama,base,meta-llama/Llama-3.1-8B,the,6,prose,en,,2.2286,2.6233,105
llama,base,meta-llama/Llama-3.1-8B,the,7,prose,en,,2.996,2.5651,101
llama,base,meta-llama/Llama-3.1-8B,the,8,prose,en,,3.1607,3.0444,102
llama,base,meta-llama/Llama-3.1-8B,the,9,prose,en,,2.521,2.2247,102
llama,base,meta-llama/Llama-3.1-8B,the,10,prose,en,,2.1966,2.1,98
llama,base,meta-llama/Llama-3.1-8B,the,11,prose,en,,2.1197,1.8264,109
llama,base,meta-llama/Llama-3.1-8B,the,12,prose,en,,2.441,2.1092,99
llama,base,meta-llama/Llama-3.1-8B,the,13,prose,en,,2.7218,2.6701,102
llama,base,meta-llama/Llama-3.1-8B,the,14,prose,en,,2.5706,3.0528,99
llama,base,meta-llama/Llama-3.1-8B,the,15,prose,en,,2.2992,2.1271,105
llama,base,meta-llama/Llama-3.1-8B,the,16,prose,en,,2.6107,2.2696,93
llama,base,meta-llama/Llama-3.1-8B,the,17,prose,en,,2.2085,2.3044,102
llama,base,meta-llama/Llama-3.1-8B,the,18,prose,en,,2.7523,2.9048,94
llama,base,meta-llama/Llama-3.1-8B,the,19,prose,en,,2.6064,2.1422,105
llama,base,meta-llama/Llama-3.1-8B,the,20,prose,en,,2.5042,2.0809,97
llama,base,meta-llama/Llama-3.1-8B,the,21,prose,en,,2.3804,2.471,97
llama,base,meta-llama/Llama-3.1-8B,the,22,prose,en,,1.9454,2.3524,104
llama,base,meta-llama/Llama-3.1-8B,the,23,prose,en,,2.7982,2.3045,101
llama,base,meta-llama/Llama-3.1-8B,the,24,prose,en,,2.0054,2.2967,87
llama,base,meta-llama/Llama-3.1-8B,the,25,prose,en,,1.8837,1.9993,99
llama,base,meta-llama/Llama-3.1-8B,the,26,prose,en,,2.3172,1.9275,104
llama,base,meta-llama/Llama-3.1-8B,the,27,prose,en,,1.6957,2.1981,106
llama,base,meta-llama/Llama-3.1-8B,the,28,prose,en,,3.3567,2.7509,99
llama,base,meta-llama/Llama-3.1-8B,the,29,prose,en,,2.3544,2.0699,104
llama,base,meta-llama/Llama-3.1-8B,the,30,prose,en,,2.3852,2.5403,101
llama,base,meta-llama/Llama-3.1-8B,the,31,prose,en,,2.3943,1.9183,100
llama,base,meta-llama/Llama-3.1-8B,the,32,prose,en,,2.2515,2.053,103
llama,base,meta-llama/Llama-3.1-8B,the,33,prose,en,,2.8219,2.3676,98
llama,base,meta-llama/Llama-3.1-8B,the,34,prose,en,,1.8353,1.8935,103
llama,base,meta-llama/Llama-3.1-8B,the,35,prose,en,,2.4963,2.1487,97
llama,base,meta-llama/Llama-3.1-8B,the,36,prose,en,,2.0183,1.7918,95
llama,base,meta-llama/Llama-3.1-8B,the,37,prose,en,,2.4081,2.0227,100
llama,base,meta-llama/Llama-3.1-8B,the,38,prose,en,,2.996,2.8785,103
llama,base,meta-llama/Llama-3.1-8B,the,39,prose,en,,2.1456,2.2349,96
llama,base,meta-llama/Llama-3.1-8B,the,40,prose,en,,2.7852,2.7173,98
llama,base,meta-llama/Llama-3.1-8B,the,41,prose,en,,2.3257,1.9758,96
llama,base,meta-llama/Llama-3.1-8B,the,42,prose,en,,1.8798,1.7836,102
llama,base,meta-llama/Llama-3.1-8B,the,43,prose,en,,2.6292,2.4737,92
llama,base,meta-llama/Llama-3.1-8B,the,44,prose,en,,2.9943,3.0607,102
llama,base,meta-llama/Llama-3.1-8B,the,45,prose,en,,2.3162,2.044,99
llama,base,meta-llama/Llama-3.1-8B,the,46,prose,en,,2.5253,1.7467,50
llama,base,meta-llama/Llama-3.1-8B,the,47,prose,en,,2.1663,2.0618,94
llama,base,meta-llama/Llama-3.1-8B,the,48,prose,en,,2.4886,1.74,91
llama,base,meta-llama/Llama-3.1-8B,the,49,prose,en,,2.2405,2.1995,86
llama,base,meta-llama/Llama-3.1-8B,the,50,prose,en,,1.8595,2.6783,104
llama,base,meta-llama/Llama-3.1-8B,the,51,prose,en,,1.6027,2.5923,104
llama,base,meta-llama/Llama-3.1-8B,the,52,prose,en,,1.7817,2.4725,94
llama,base,meta-llama/Llama-3.1-8B,the,53,prose,en,,1.7072,2.0161,103
llama,base,meta-llama/Llama-3.1-8B,the,54,prose,en,,2.5346,2.9852,100
llama,base,meta-llama/Llama-3.1-8B,the,55,prose,en,,3.0152,2.9225,105
llama,base,meta-llama/Llama-3.1-8B,the,56,prose,en,,2.6597,2.2966,103
llama,base,meta-llama/Llama-3.1-8B,the,57,prose,en,,2.3598,1.8437,101
llama,base,meta-llama/Llama-3.1-8B,the,58,prose,en,,2.345,1.9852,97
llama,base,meta-llama/Llama-3.1-8B,the,59,prose,en,,2.5654,2.2004,96
llama,base,meta-llama/Llama-3.1-8B,the,60,prose,en,,2.1306,1.8821,100
llama,base,meta-llama/Llama-3.1-8B,the,61,math,en,,2.0267,1.6602,100
llama,base,meta-llama/Llama-3.1-8B,the,62,prose,en,,2.8964,2.9391,100
llama,base,meta-llama/Llama-3.1-8B,the,63,prose,en,,2.0936,1.9288,102
llama,base,meta-llama/Llama-3.1-8B,the,64,prose,en,,2.9575,3.1315,98
llama,base,meta-llama/Llama-3.1-8B,the,65,prose,en,,2.6215,2.2762,100
llama,base,meta-llama/Llama-3.1-8B,the,66,exam,en,,2.8282,2.6123,84
llama,base,meta-llama/Llama-3.1-8B,the,67,prose,en,,2.2036,2.0127,103
llama,base,meta-llama/Llama-3.1-8B,the,68,prose,en,,2.3631,2.6749,102
llama,base,meta-llama/Llama-3.1-8B,the,69,prose,en,,2.9229,2.5171,102
llama,base,meta-llama/Llama-3.1-8B,the,70,prose,en,,2.0583,2.5337,99
llama,base,meta-llama/Llama-3.1-8B,the,71,prose,en,,2.4284,2.8946,100
llama,base,meta-llama/Llama-3.1-8B,the,72,prose,en,,2.6296,2.0968,70
llama,base,meta-llama/Llama-3.1-8B,the,73,prose,en,,1.9398,1.8095,101
llama,base,meta-llama/Llama-3.1-8B,the,74,prose,en,,2.4252,2.1439,99
llama,base,meta-llama/Llama-3.1-8B,the,75,prose,en,,2.8016,2.4162,106
llama,base,meta-llama/Llama-3.1-8B,the,76,prose,en,,2.323,2.1493,99
llama,base,meta-llama/Llama-3.1-8B,the,77,prose,en,,2.2679,2.3734,99
llama,base,meta-llama/Llama-3.1-8B,the,78,prose,en,,2.4383,1.8327,104
llama,base,meta-llama/Llama-3.1-8B,the,79,prose,en,,2.7231,2.2875,105
llama,base,meta-llama/Llama-3.1-8B,the,80,prose,en,,2.2968,2.6684,106
llama,base,meta-llama/Llama-3.1-8B,the,81,prose,en,,2.148,2.0,103
llama,base,meta-llama/Llama-3.1-8B,the,82,prose,en,,2.8337,2.2045,99
llama,base,meta-llama/Llama-3.1-8B,the,83,prose,en,,2.9226,2.8146,99
llama,base,meta-llama/Llama-3.1-8B,the,84,prose,en,,2.4515,1.8806,96
llama,base,meta-llama/Llama-3.1-8B,the,85,prose,en,,2.8361,2.5542,95
llama,base,meta-llama/Llama-3.1-8B,the,86,prose,en,,2.1,2.2625,103
llama,base,meta-llama/Llama-3.1-8B,the,87,prose,en,,1.7937,1.7923,102
llama,base,meta-llama/Llama-3.1-8B,the,88,prose,en,,2.7847,2.2253,99
llama,base,meta-llama/Llama-3.1-8B,the,89,prose,en,,2.1596,1.984,102
llama,base,meta-llama/Llama-3.1-8B,the,90,prose,en,,2.114,1.9713,102
llama,base,meta-llama/Llama-3.1-8B,the,91,prose,en,,3.3482,2.8949,103
llama,base,meta-llama/Llama-3.1-8B,the,92,prose,en,,2.2633,2.1324,97
llama,base,meta-llama/Llama-3.1-8B,the,93,prose,en,,2.2367,1.9626,107
llama,base,meta-llama/Llama-3.1-8B,the,94,prose,en,,2.104,1.716,99
llama,base,meta-llama/Llama-3.1-8B,the,95,prose,en,,2.2932,1.6728,105
llama,base,meta-llama/Llama-3.1-8B,the,96,prose,en,,2.5574,2.8479,102
llama,base,meta-llama/Llama-3.1-8B,the,97,prose,en,,1.9192,2.595,98
llama,base,meta-llama/Llama-3.1-8B,the,98,prose,en,,2.478,1.968,97
llama,base,meta-llama/Llama-3.1-8B,the,99,prose,en,,2.3071,2.2305,100
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,0,prose,en,,4.157,6.4194,15
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,1,prose,en,,1.9196,2.8587,97
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,2,code,en,python,1.1779,1.8962,123
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,3,prose,en,,3.6028,3.5436,19
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,4,empty,empty,,,,0
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,5,prose,zh,,2.3714,2.5204,161
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,6,prose,zh,,1.5679,2.1752,154
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,7,exam,en,,1.884,2.5613,97
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,8,exam,zh,,2.5339,2.5544,93
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,9,exam,en,,1.6778,2.5093,83
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,10,exam,zh,,2.0423,2.7541,142
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,11,prose,zh,,2.181,2.3325,159
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,12,prose,zh,,1.6798,2.2727,175
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,13,prose,en,,3.0092,3.5852,22
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,14,code,en,python,1.3101,2.2728,134
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,15,exam,zh,,1.5506,2.5175,165
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,16,prose,zh,,2.2948,2.2762,158
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,17,prose,en,,2.8493,4.5584,25
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,18,prose,zh,,2.2162,2.2906,144
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,19,exam,zh,,1.7881,2.3493,110
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,20,empty,empty,,,,0
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,21,exam,zh,,1.8271,2.3135,105
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,22,exam,zh,,1.672,2.7269,98
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,23,prose,zh,,2.0873,2.339,182
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,24,prose,zh,,2.0097,2.3502,148
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,25,exam,en,,1.924,2.4691,95
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,26,code,en,python,0.799,1.4218,128
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,27,exam,zh,,2.2471,2.9341,133
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,28,exam,zh,,2.0195,2.4556,109
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,29,exam,zh,,2.2346,2.4752,95
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,30,code,en,python,0.8598,1.5808,123
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,31,code,en,python,0.7232,1.3866,125
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,32,prose,en,,1.2278,1.6536,101
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,33,prose,zh,,2.1274,2.3944,136
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,34,prose,zh,,1.821,2.3051,142
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,35,empty,empty,,,,0
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,36,exam,zh,,2.4601,2.5793,142
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,37,code,en,python,0.733,1.3662,137
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,38,prose,zh,,2.5777,2.2216,145
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,39,prose,en,,1.3427,1.715,112
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,40,prose,zh,,2.5092,2.6379,142
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,41,empty,empty,,,,0
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,42,prose,en,,1.5293,2.4746,127
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,43,exam,zh,,1.4188,2.2064,148
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,44,prose,zh,,1.9099,2.3477,141
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,45,prose,zh,,1.5495,2.8725,132
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,46,prose,zh,,1.9021,2.3771,183
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,47,exam,zh,,1.5221,2.3429,95
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,48,prose,zh,,1.6011,2.3785,149
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,49,prose,en,,2.3293,2.6879,93
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,50,empty,empty,,,,0
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,51,exam,zh,,2.1667,2.3852,144
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,52,prose,zh,,2.3513,2.4663,149
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,53,prose,zh,,1.6801,2.1843,163
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,54,prose,zh,,2.4585,2.4761,135
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,55,exam,zh,,2.5126,2.7149,76
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,56,prose,en,,1.5777,1.7762,110
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,57,code,en,python,1.1001,1.9419,136
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,58,prose,zh,,1.8193,2.5339,135
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,59,exam,zh,,2.2431,2.7782,145
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,60,exam,zh,,2.4509,2.4685,83
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,61,prose,en,,2.2655,3.6739,36
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,62,prose,en,,1.5691,2.7389,94
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,63,empty,empty,,,,0
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,64,prose,en,,2.7247,2.5622,100
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,65,empty,empty,,,,0
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,66,prose,en,,1.4837,2.2657,122
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,67,prose,en,,3.3309,4.7378,27
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,68,prose,zh,,2.1555,2.4655,129
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,69,exam,zh,,1.8826,2.4391,134
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,70,empty,empty,,,,0
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,71,exam,zh,,1.854,2.4873,162
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,72,prose,zh,,2.1005,2.5037,132
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,73,prose,en,,2.2758,3.251,47
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,74,exam,zh,,1.959,2.5154,146
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,75,prose,en,,2.5802,2.5545,84
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,76,code,en,python,1.408,2.1034,110
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,77,code,en,python,0.9095,1.7021,117
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,78,prose,zh,,1.6996,2.1607,181
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,79,prose,en,,0.9153,1.5942,113
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,80,exam,zh,,2.3803,2.3686,94
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,81,code,en,java,1.3067,2.1289,116
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,82,exam,zh,,1.5119,2.2888,143
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,83,prose,en,,2.0224,1.7324,84
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,84,prose,en,,2.1676,4.2646,41
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,85,empty,empty,,,,0
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,86,exam,en,,1.9478,2.5268,88
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,87,empty,empty,,,,0
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,88,prose,en,,2.7572,2.7093,95
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,89,exam,en,,1.8853,2.4872,87
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,90,prose,en,,1.0301,1.8957,121
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,91,exam,zh,,1.8304,2.393,148
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,92,exam,zh,,1.5864,2.3602,90
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,93,prose,zh,,2.0769,2.3334,143
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,94,empty,empty,,,,0
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,95,prose,en,,2.0879,1.9003,97
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,96,exam,en,,1.9626,2.5282,96
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,97,exam,zh,,2.0355,2.3127,153
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,98,prose,en,,1.7399,2.3281,112
llama,superego,meta-llama/Llama-3.1-8B-Instruct,bos,99,exam,zh,,2.4274,2.8048,102
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,0,prose,en,,1.5749,1.6522,98
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,1,prose,en,,2.0111,2.0467,97
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,2,prose,en,,1.8648,1.8511,103
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,3,prose,en,,2.1311,1.9462,90
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,4,prose,en,,1.9631,2.1684,106
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,5,prose,en,,2.1892,2.4744,103
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,6,prose,en,,1.6876,1.8024,101
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,7,prose,en,,1.9454,1.9925,104
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,8,prose,en,,2.1459,1.891,101
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,9,prose,en,,1.5567,1.6789,103
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,10,prose,en,,2.1753,2.0901,104
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,11,prose,en,,2.4366,2.4058,99
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,12,prose,en,,1.6921,1.6217,105
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,13,prose,en,,2.3165,2.053,103
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,14,prose,en,,2.2544,1.7573,102
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,15,prose,en,,1.9497,1.8275,101
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,16,prose,en,,2.4627,2.7246,103
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,17,prose,en,,2.4597,2.3965,101
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,18,prose,en,,2.2078,1.8711,104
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,19,prose,en,,1.9468,1.8965,99
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,20,prose,en,,2.0958,1.917,96
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,21,prose,en,,1.779,1.7503,102
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,22,prose,en,,2.0567,2.227,95
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,23,prose,en,,2.1406,2.1062,105
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,24,prose,en,,1.8271,1.7024,103
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,25,prose,en,,1.8761,1.5805,100
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,26,prose,en,,1.7293,1.6348,100
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,27,prose,en,,2.0874,1.9382,99
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,28,prose,en,,2.0784,2.2352,107
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,29,prose,en,,1.7292,2.0107,102
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,30,prose,en,,1.9447,1.7281,100
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,31,prose,en,,2.3468,2.2961,108
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,32,prose,en,,1.8866,2.707,100
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,33,prose,en,,1.7831,1.8306,98
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,34,prose,en,,1.347,1.5214,103
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,35,prose,en,,1.8536,2.1965,111
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,36,prose,en,,1.8689,1.7613,103
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,37,prose,en,,2.3278,1.934,99
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,38,prose,en,,2.1247,1.8669,103
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,39,prose,en,,1.7358,1.8352,98
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,40,prose,en,,1.828,1.3885,100
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,41,prose,en,,2.0177,2.3004,99
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,42,prose,en,,2.0532,2.1076,95
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,43,prose,en,,1.8293,1.7502,102
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,44,prose,en,,1.9746,1.969,100
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,45,prose,en,,1.9981,1.7217,95
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,46,prose,en,,1.643,2.0805,95
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,47,prose,en,,1.6769,1.9995,96
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,48,prose,en,,2.3502,2.6163,105
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,49,prose,en,,2.0431,2.3837,103
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,50,prose,en,,2.3673,2.6019,105
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,51,prose,en,,1.5093,1.6014,110
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,52,prose,en,,2.0025,1.9381,102
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,53,prose,en,,2.1039,2.4301,111
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,54,prose,en,,2.0158,1.8743,98
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,55,prose,en,,1.8135,1.9574,101
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,56,prose,en,,2.6356,2.748,106
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,57,prose,en,,1.8438,2.0214,100
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,58,prose,en,,1.9146,2.1703,102
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,59,prose,en,,1.7504,1.623,101
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,60,prose,en,,1.6742,1.8431,99
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,61,prose,en,,2.3515,2.4828,100
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,62,prose,en,,1.3152,1.5739,103
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,63,prose,en,,1.6991,2.0108,101
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,64,prose,en,,2.6145,2.1638,107
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,65,prose,en,,1.9044,1.7792,99
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,66,prose,en,,2.5145,2.1803,104
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,67,prose,en,,1.9938,1.8128,94
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,68,prose,en,,2.0988,2.004,102
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,69,prose,en,,2.255,2.4386,100
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,70,prose,en,,1.9016,2.1935,102
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,71,prose,en,,2.4295,2.2071,101
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,72,prose,en,,1.9015,2.3178,106
llama,superego,meta-llama/Llama-3.1-8B-Instruct,the,73,prose,en,,2.4085,2.0523,99
