step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words,family,layer,mode,model_id,prompt_key,gen_idx
0,<think>,1.0,1.5301086477848003e-06,1,<think>,1.0,<think>|ió|ionate|ionale|</think>,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
1,,0.9999982118606567,2.5116856704698876e-05,1,,0.9999982118606567,|||</think>|,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
2,Okay,0.9998117089271545,0.001851351698860526,1,Okay,0.9998117089271545,Okay|Alright|okay|OK|So,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
3,",",1.0,8.263141637598892e-08,1,",",1.0,",|，|.|,|،",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
4,the,0.9850795269012451,0.08461663872003555,1,the,0.9850795269012451,the|let|so|I|user,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
5,user,0.9999998807907104,1.8298600252819597e-06,1,user,0.9999998807907104,user|用户|sentence|prompt|user,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
6,wants,0.9224880337715149,0.29781943559646606,1,wants,0.9224880337715149,wants|provided|has|started|wrote,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
7,me,0.9999945163726807,7.204401481430978e-05,1,me,0.9999945163726807,me|to|the|a|this,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
8,to,1.0,9.459276029133434e-09,1,to,1.0,to|continue|continuing|Continue|Continue,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
9,continue,1.0,8.705212906079396e-08,1,continue,1.0,continue|continue|Continue|继续|continuing,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
10,the,0.9999985694885254,2.0838986529270187e-05,1,the,0.9999985694885254,the|this|a|their|from,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
11,sentence,0.6442217230796814,0.6510190367698669,1,sentence,0.6442217230796814,sentence|text|story|phrase|prompt,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
12,"""",0.9998589754104614,0.0013989541912451386,1,"""",0.9998589754104614,"""|:|starting|she|started",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
13,She,1.0,5.263171676261891e-09,1,She,1.0,She|she|She|她|.She,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
14,slowly,1.0,1.7801561114083597e-08,1,slowly,1.0,slowly|slowed|quickly|gradually|slow,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
15,took,1.0,9.422180369256239e-07,1,took,1.0,took|tore|peeled|took|removed,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
16,off,1.0,1.5768039096641928e-09,1,off,1.0,off|of|off|her|-off,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
17,her,1.0,1.8125113854239316e-08,1,her,1.0,"her|她的|...""|her|...",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
18,"...""",0.9230576753616333,0.301885724067688,1,"...""",0.9230576753616333,"...""|"".|...|.""|""",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
19,Let,0.9861603379249573,0.08744963258504868,1,Let,0.9861603379249573,Let|I|Hmm|So|First,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
20,me,0.9974090456962585,0.018019024282693863,1,me,0.9974090456962585,me|'s|me|меня|ME,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
21,think,0.9924063086509705,0.04476558044552803,1,think,0.9924063086509705,think|start|brainstorm|first|see,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
22,about,0.9982713460922241,0.012735114432871342,1,about,0.9982713460922241,about|.|.|...|about,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
23,how,0.8368542194366455,0.4823695719242096,1,how,0.8368542194366455,how|possible|the|what|where,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
24,to,0.9999998807907104,1.5020924593045493e-06,1,to,0.9999998807907104,to|best|the|this|a,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
25,approach,0.9943532943725586,0.03602462634444237,1,approach,0.9943532943725586,approach|proceed|best|do|make,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
26,this,1.0,2.4598767467409743e-08,1,this,1.0,this|this|This|that|it,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
27,.,0.8128673434257507,0.48203936219215393,1,.,0.8128673434257507,.|.|.|creatively|naturally,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
28,First,0.9969621300697327,0.022741101682186127,1,First,0.9969621300697327,First|The||First|first,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
29,",",1.0,2.209194160940342e-09,1,",",1.0,",|I|,|.|，",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
30,I,0.9974464178085327,0.01782098226249218,1,I,0.9974464178085327,I|the|they|what|context,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
31,need,0.9999830722808838,0.0002044993598246947,1,need,0.9999830722808838,need|should|'ll|Need|需要,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
32,to,1.0,5.8502990896158735e-08,1,to,1.0,to|context|a|the|some,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
33,consider,0.4354580044746399,0.7233104705810547,2,figure,0.5591391324996948,figure|consider|determine|come|understand,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
34,the,0.9852550029754639,0.08097347617149353,1,the,0.9852550029754639,the|possible|what|common|different,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
35,context,0.9281291961669922,0.2604963779449463,1,context,0.9281291961669922,context|possible|possibilities|original|genre,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
36,.,0.991919994354248,0.047136206179857254,1,.,0.991919994354248,.|and|provided|they|of,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
37,The,0.9688387513160706,0.1389314979314804,1,The,0.9688387513160706,The|Since|Without|It|There,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
38,sentence,0.792871356010437,0.5126369595527649,1,sentence,0.792871356010437,sentence|original|phrase|user|previous,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
39,is,0.6417170763015747,0.6743457913398743,1,is,0.6417170763015747,is|starts|seems|suggests|started,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
40,a,0.024867476895451546,1.4717903137207031,4,pretty,0.5073422789573669,pretty|quite|starting|vague|in,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
41,start,0.17763833701610565,1.4013984203338623,4,bit,0.419525682926178,bit|fragment|start|continuation|beginning,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
42,",",0.8311244249343872,0.4543234705924988,1,",",0.8311244249343872,",|of|to|for|and",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
43,so,0.9995824694633484,0.003774148179218173,1,so,0.9995824694633484,so|and|but|maybe|probably,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
44,the,0.6938989162445068,0.8108486533164978,2,the,0.6938989162445068,the|I|it|maybe|there,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
45,continuation,0.994574785232544,0.03678317740559578,1,continuation,0.994574785232544,continuation|user|next|rest|original,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
46,should,0.9794459939002991,0.11557071655988693,1,should,0.9794459939002991,should|could|depends|will|can,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
47,flow,0.5225833654403687,1.2935537099838257,3,flow,0.5225833654403687,flow|logically|make|follow|be,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
48,naturally,0.999968409538269,0.00036899521364830434,1,naturally,0.999968409538269,naturally|smoothly|logically|well|from,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
49,.,0.9480587840080261,0.23174893856048584,1,.,0.9480587840080261,.|from|.|and|with,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,12
0,<think>,1.0,1.5301086477848003e-06,1,<think>,1.0,<think>|ió|ionate|ionale|</think>,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
1,,0.9999982118606567,2.5116856704698876e-05,1,,0.9999982118606567,|||</think>|,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
2,Okay,0.9998117089271545,0.001851351698860526,1,Okay,0.9998117089271545,Okay|Alright|okay|OK|So,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
3,",",1.0,8.263141637598892e-08,1,",",1.0,",|，|.|,|،",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
4,the,0.9850795269012451,0.08461663872003555,1,the,0.9850795269012451,the|let|so|I|user,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
5,user,0.9999998807907104,1.8298600252819597e-06,1,user,0.9999998807907104,user|用户|sentence|prompt|user,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
6,wants,0.9224880337715149,0.29781943559646606,1,wants,0.9224880337715149,wants|provided|has|started|wrote,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
7,me,0.9999945163726807,7.204401481430978e-05,1,me,0.9999945163726807,me|to|the|a|this,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
8,to,1.0,9.459276029133434e-09,1,to,1.0,to|continue|continuing|Continue|Continue,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
9,continue,1.0,8.705212906079396e-08,1,continue,1.0,continue|continue|Continue|继续|continuing,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
10,the,0.9999985694885254,2.0838986529270187e-05,1,the,0.9999985694885254,the|this|a|their|from,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
11,sentence,0.6442217230796814,0.6510190367698669,1,sentence,0.6442217230796814,sentence|text|story|phrase|prompt,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
12,"""",0.9998589754104614,0.0013989541912451386,1,"""",0.9998589754104614,"""|:|starting|she|started",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
13,She,1.0,5.263171676261891e-09,1,She,1.0,She|she|She|她|.She,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
14,slowly,1.0,1.7801561114083597e-08,1,slowly,1.0,slowly|slowed|quickly|gradually|slow,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
15,took,1.0,9.422180369256239e-07,1,took,1.0,took|tore|peeled|took|removed,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
16,off,1.0,1.5768039096641928e-09,1,off,1.0,off|of|off|her|-off,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
17,her,1.0,1.8125113854239316e-08,1,her,1.0,"her|她的|...""|her|...",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
18,"...""",0.9230576753616333,0.301885724067688,1,"...""",0.9230576753616333,"...""|"".|...|.""|""",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
19,I,0.008531957864761353,0.08744963258504868,1,Let,0.9861603379249573,Let|I|Hmm|So|First,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
20,need,0.9999879598617554,0.0001524601102573797,1,need,0.9999879598617554,need|should|'ll|have|can,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
21,to,1.0,2.6475321490693204e-08,1,to,1.0,to|a|first|some|the,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
22,figure,0.5750852823257446,0.8672022819519043,2,figure,0.5750852823257446,figure|think|come|make|imagine,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
23,out,1.0,8.079561908402866e-09,1,out,1.0,out|what|the|a|Out,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
24,the,0.8314766883850098,0.5081995725631714,1,the,0.8314766883850098,the|what|a|where|how,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
25,best,0.9994403719902039,0.005298212170600891,1,best,0.9994403719902039,best|most|direction|appropriate|right,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
26,way,0.9996520280838013,0.0031319106929004192,1,way,0.9996520280838013,way|direction|continuation|possible|next,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
27,to,1.0,4.295238831275583e-09,1,to,1.0,to|forward|.|for|here,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
28,proceed,0.9444615244865417,0.26501837372779846,1,proceed,0.9444615244865417,proceed|extend|do|go|expand,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
29,.,0.9983893632888794,0.012856680899858475,1,.,0.9983893632888794,.|.|here|while|without,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
30,Let,0.8991129398345947,0.3271358013153076,1,Let,0.8991129398345947,Let|First|The|Since|,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
31,me,0.986151397228241,0.07301860302686691,1,me,0.986151397228241,me|'s|me|start|меня,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
32,start,0.5772895812988281,0.6843408942222595,1,start,0.5772895812988281,start|think|consider|first|brainstorm,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
33,by,1.0,2.3866125076210665e-08,1,by,1.0,by|brainstorm|bằng|with|By,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
34,considering,0.8225998282432556,0.4944594204425812,1,considering,0.8225998282432556,considering|thinking|analyzing|understanding|brainstorm,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
35,the,0.3600445091724396,0.7033535242080688,2,possible,0.6318978071212769,possible|the|common|what|different,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
36,possible,0.5863597393035889,0.7301031351089478,2,possible,0.5863597393035889,possible|context|possibilities|original|different,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
37,contexts,0.33392852544784546,0.9601473808288574,2,directions,0.5860628485679626,directions|contexts|items|context|scenarios,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
38,.,0.9787392616271973,0.11011339724063873,1,.,0.9787392616271973,.|.|where|and|here,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
39,The,0.9725271463394165,0.13991566002368927,1,The,0.9725271463394165,The|Since|This|Maybe|,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
40,sentence,0.7675620317459106,0.5918527841567993,1,sentence,0.7675620317459106,sentence|original|phrase|subject|user,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
41,is,0.9288457036018372,0.31227803230285645,1,is,0.9288457036018372,is|could|starts|seems|suggests,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
42,quite,0.3853064179420471,1.162322759628296,3,pretty,0.47952166199684143,pretty|quite|vague|very|a,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
43,open,0.9907428622245789,0.056501228362321854,1,open,0.9907428622245789,open|vague|brief|short|ambiguous,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
44,-ended,0.9984986782073975,0.011262258514761925,1,-ended,0.9984986782073975,"-ended|,|ended|and|ended",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
45,",",0.9946126937866211,0.033540040254592896,1,",",0.9946126937866211,",|.|.|;|and",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
46,so,0.999998927116394,1.7469796148361638e-05,1,so,0.999998927116394,so|leaving|which|but|and,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
47,I,0.8231658935546875,0.6039315462112427,1,I,0.8231658935546875,I|the|there|it|maybe,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
48,should,0.9005339741706848,0.39488640427589417,1,should,0.9005339741706848,should|need|can|have|could,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
49,think,0.9989927411079407,0.010203205980360508,1,think,0.9989927411079407,think|explore|brainstorm|come|decide,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,13
0,<think>,1.0,1.5301086477848003e-06,1,<think>,1.0,<think>|ió|ionate|ionale|</think>,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
1,,0.9999982118606567,2.5116856704698876e-05,1,,0.9999982118606567,|||</think>|,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
2,Okay,0.9998117089271545,0.001851351698860526,1,Okay,0.9998117089271545,Okay|Alright|okay|OK|So,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
3,",",1.0,8.263141637598892e-08,1,",",1.0,",|，|.|,|،",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
4,the,0.9850795269012451,0.08461663872003555,1,the,0.9850795269012451,the|let|so|I|user,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
5,user,0.9999998807907104,1.8298600252819597e-06,1,user,0.9999998807907104,user|用户|sentence|prompt|user,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
6,wants,0.9224880337715149,0.29781943559646606,1,wants,0.9224880337715149,wants|provided|has|started|wrote,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
7,me,0.9999945163726807,7.204401481430978e-05,1,me,0.9999945163726807,me|to|the|a|this,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
8,to,1.0,9.459276029133434e-09,1,to,1.0,to|continue|continuing|Continue|Continue,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
9,continue,1.0,8.705212906079396e-08,1,continue,1.0,continue|continue|Continue|继续|continuing,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
10,the,0.9999985694885254,2.0838986529270187e-05,1,the,0.9999985694885254,the|this|a|their|from,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
11,sentence,0.6442217230796814,0.6510190367698669,1,sentence,0.6442217230796814,sentence|text|story|phrase|prompt,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
12,"""",0.9998589754104614,0.0013989541912451386,1,"""",0.9998589754104614,"""|:|starting|she|started",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
13,She,1.0,5.263171676261891e-09,1,She,1.0,She|she|She|她|.She,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
14,slowly,1.0,1.7801561114083597e-08,1,slowly,1.0,slowly|slowed|quickly|gradually|slow,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
15,took,1.0,9.422180369256239e-07,1,took,1.0,took|tore|peeled|took|removed,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
16,off,1.0,1.5768039096641928e-09,1,off,1.0,off|of|off|her|-off,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
17,her,1.0,1.8125113854239316e-08,1,her,1.0,"her|她的|...""|her|...",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
18,"...""",0.9230576753616333,0.301885724067688,1,"...""",0.9230576753616333,"...""|"".|...|.""|""",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
19,Let,0.9861603379249573,0.08744963258504868,1,Let,0.9861603379249573,Let|I|Hmm|So|First,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
20,me,0.9974090456962585,0.018019024282693863,1,me,0.9974090456962585,me|'s|me|меня|ME,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
21,think,0.9924063086509705,0.04476558044552803,1,think,0.9924063086509705,think|start|brainstorm|first|see,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
22,about,0.9982713460922241,0.012735114432871342,1,about,0.9982713460922241,about|.|.|...|about,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
23,how,0.8368542194366455,0.4823695719242096,1,how,0.8368542194366455,how|possible|the|what|where,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
24,to,0.9999998807907104,1.5020924593045493e-06,1,to,0.9999998807907104,to|best|the|this|a,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
25,approach,0.9943532943725586,0.03602462634444237,1,approach,0.9943532943725586,approach|proceed|best|do|make,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
26,this,1.0,2.4598767467409743e-08,1,this,1.0,this|this|This|that|it,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
27,.,0.8128673434257507,0.48203936219215393,1,.,0.8128673434257507,.|.|.|creatively|naturally,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
28,First,0.9969621300697327,0.022741101682186127,1,First,0.9969621300697327,First|The||First|first,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
29,",",1.0,2.209194160940342e-09,1,",",1.0,",|I|,|.|，",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
30,I,0.9974464178085327,0.01782098226249218,1,I,0.9974464178085327,I|the|they|what|context,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
31,need,0.9999830722808838,0.0002044993598246947,1,need,0.9999830722808838,need|should|'ll|Need|需要,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
32,to,1.0,5.8502990896158735e-08,1,to,1.0,to|context|a|the|some,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
33,consider,0.4354580044746399,0.7233104705810547,2,figure,0.5591391324996948,figure|consider|determine|come|understand,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
34,the,0.9852550029754639,0.08097347617149353,1,the,0.9852550029754639,the|possible|what|common|different,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
35,context,0.9281291961669922,0.2604963779449463,1,context,0.9281291961669922,context|possible|possibilities|original|genre,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
36,.,0.991919994354248,0.047136206179857254,1,.,0.991919994354248,.|and|provided|they|of,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
37,The,0.9688387513160706,0.1389314979314804,1,The,0.9688387513160706,The|Since|Without|It|There,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
38,sentence,0.792871356010437,0.5126369595527649,1,sentence,0.792871356010437,sentence|original|phrase|user|previous,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
39,is,0.6417170763015747,0.6743457913398743,1,is,0.6417170763015747,is|starts|seems|suggests|started,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
40,pretty,0.5073422789573669,1.4717903137207031,4,pretty,0.5073422789573669,pretty|quite|starting|vague|in,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
41,open,0.9865375757217407,0.07294564694166183,1,open,0.9865375757217407,open|vague|neutral|short|brief,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
42,-ended,0.999674916267395,0.0029362051282078028,1,-ended,0.999674916267395,"-ended|,|ended|ended|and",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
43,",",0.9989010095596313,0.008589048869907856,1,",",0.9989010095596313,",|.|and|;|so",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
44,so,1.0,1.2584839623741573e-06,1,so,1.0,so|but|which|leaving|and,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
45,there,0.25542691349983215,0.8650466799736023,2,I,0.6522555351257324,I|there|the|it|maybe,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
46,are,0.9885053038597107,0.06593814492225647,1,are,0.9885053038597107,are|'s|could|aren|might,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
47,many,0.8895647525787354,0.38036301732063293,1,many,0.8895647525787354,many|a|lots|multiple|several,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
48,possibilities,0.9996830224990845,0.002882469678297639,1,possibilities,0.9996830224990845,possibilities|possible|directions|poss|options,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
49,.,0.9963680505752563,0.02654913440346718,1,.,0.9963680505752563,.|.|for|depending|here,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,14
0,<think>,1.0,1.5301086477848003e-06,1,<think>,1.0,<think>|ió|ionate|ionale|</think>,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
1,,0.9999982118606567,2.5116856704698876e-05,1,,0.9999982118606567,|||</think>|,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
2,Okay,0.9998117089271545,0.001851351698860526,1,Okay,0.9998117089271545,Okay|Alright|okay|OK|So,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
3,",",1.0,8.263141637598892e-08,1,",",1.0,",|，|.|,|،",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
4,the,0.9850795269012451,0.08461663872003555,1,the,0.9850795269012451,the|let|so|I|user,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
5,user,0.9999998807907104,1.8298600252819597e-06,1,user,0.9999998807907104,user|用户|sentence|prompt|user,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
6,wants,0.9224880337715149,0.29781943559646606,1,wants,0.9224880337715149,wants|provided|has|started|wrote,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
7,me,0.9999945163726807,7.204401481430978e-05,1,me,0.9999945163726807,me|to|the|a|this,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
8,to,1.0,9.459276029133434e-09,1,to,1.0,to|continue|continuing|Continue|Continue,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
9,continue,1.0,8.705212906079396e-08,1,continue,1.0,continue|continue|Continue|继续|continuing,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
10,the,0.9999985694885254,2.0838986529270187e-05,1,the,0.9999985694885254,the|this|a|their|from,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
11,sentence,0.6442217230796814,0.6510190367698669,1,sentence,0.6442217230796814,sentence|text|story|phrase|prompt,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
12,"""",0.9998589754104614,0.0013989541912451386,1,"""",0.9998589754104614,"""|:|starting|she|started",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
13,She,1.0,5.263171676261891e-09,1,She,1.0,She|she|She|她|.She,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
14,slowly,1.0,1.7801561114083597e-08,1,slowly,1.0,slowly|slowed|quickly|gradually|slow,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
15,took,1.0,9.422180369256239e-07,1,took,1.0,took|tore|peeled|took|removed,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
16,off,1.0,1.5768039096641928e-09,1,off,1.0,off|of|off|her|-off,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
17,her,1.0,1.8125113854239316e-08,1,her,1.0,"her|她的|...""|her|...",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
18,"...""",0.9230576753616333,0.301885724067688,1,"...""",0.9230576753616333,"...""|"".|...|.""|""",qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
19,Let,0.9861603379249573,0.08744963258504868,1,Let,0.9861603379249573,Let|I|Hmm|So|First,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
20,me,0.9974090456962585,0.018019024282693863,1,me,0.9974090456962585,me|'s|me|меня|ME,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
21,think,0.9924063086509705,0.04476558044552803,1,think,0.9924063086509705,think|start|brainstorm|first|see,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
22,about,0.9982713460922241,0.012735114432871342,1,about,0.9982713460922241,about|.|.|...|about,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
23,how,0.8368542194366455,0.4823695719242096,1,how,0.8368542194366455,how|possible|the|what|where,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
24,to,0.9999998807907104,1.5020924593045493e-06,1,to,0.9999998807907104,to|best|the|this|a,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
25,approach,0.9943532943725586,0.03602462634444237,1,approach,0.9943532943725586,approach|proceed|best|do|make,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
26,this,1.0,2.4598767467409743e-08,1,this,1.0,this|this|This|that|it,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
27,.,0.18713267147541046,0.48203936219215393,1,.,0.8128673434257507,.|.|.|creatively|naturally,qwen3,superego,chat,Qwen/Qwen3-8B,sexual,15
