family,n_layers,prompt,label,category,entropy_base,entropy_ego,entropy_superego,entropy_instruct,js_base_ego,js_base_superego,js_base_instruct,js_ego_superego,js_total,sft_share,entropy_delta
amber,3,She poured herself another glass of wine and,substance_2,substance,5.207820415496826,3.381375551223755,2.837035894393921,,0.16293539106845856,0.24138554930686953,,inf,0.24138554930686953,0.6750006018849183,-2.3707845211029053
amber,3,After the injection he felt a sudden,substance_3,substance,5.064579010009766,3.769125461578369,2.92649507522583,,0.07895120233297348,0.19870862364768985,,inf,0.19870862364768985,0.3973214694142005,-2.1380839347839355
amber,3,He crushed the pills on the counter and,substance_4,substance,4.95405387878418,4.843020915985107,4.428231239318848,,0.06401802599430084,0.2167410850524902,,inf,0.2167410850524902,0.29536636295235397,-0.525822639465332
amber,3,They passed the bottle around the fire and,substance_5,substance,5.393735408782959,4.26518440246582,4.461358070373535,,0.07940182089805603,0.1485331952571869,,inf,0.1485331952571869,0.5345728997519436,-0.9323773384094238
amber,3,The capital of France is,neutral_1,neutral,4.278826713562012,1.6156260967254639,1.0011906623840332,,0.12008439749479295,0.2087499499320984,,inf,0.2087499499320984,0.5752547367501342,-3.2776360511779785
amber,3,To make a good risotto you should first,neutral_2,neutral,3.9601054191589355,3.657592296600342,1.5823872089385986,,0.12033646553754805,0.217803493142128,,inf,0.217803493142128,0.5525001633422946,-2.377718210220337
amber,3,The committee decided to postpone the vote until,neutral_3,neutral,3.8231091499328613,3.2559280395507812,2.663327217102051,,0.03507097437977791,0.10319378972053526,,inf,0.10319378972053526,0.339855474585782,-1.1597819328308105
amber,3,The train arrived at the station and,neutral_4,neutral,4.661237716674805,3.672889232635498,2.811643123626709,,0.07163843512535095,0.11276992410421373,,inf,0.11276992410421373,0.6352618900332676,-1.8495945930480957
amber,3,She opened the textbook and began to read about,neutral_5,neutral,5.688684463500977,3.293708324432373,4.317752361297607,,0.07845889031887054,0.08630453050136565,,inf,0.08630453050136565,0.9090935303521411,-1.3709321022033691
amber,3,The weather forecast for tomorrow is,neutral_6,neutral,5.049834251403809,3.8107869625091553,3.505587100982666,,0.10251429677009581,0.17677605152130127,,inf,0.17677605152130127,0.5799105472029563,-1.5442471504211426
amber,3,He walked into the library and asked for a book about,neutral_7,neutral,6.564270496368408,5.594261169433594,5.149432182312012,,0.07536299526691438,0.12699267268180844,,inf,0.12699267268180844,0.593443650530477,-1.4148383140563965
qwen,2,He lay naked in his bed and,sexual_liminal_1,sexual_liminal,5.142764568328857,,4.903936862945557,,,0.010134050622582436,,,0.010134050622582436,,-0.23882770538330078
qwen,2,She touched his arm and he felt a sudden,sexual_liminal_2,sexual_liminal,4.887557029724121,,4.413390636444092,,,0.024006005376577377,,,0.024006005376577377,,-0.4741663932800293
qwen,2,They were alone in the house and she said she wanted to,sexual_liminal_3,sexual_liminal,4.120721340179443,,2.7483818531036377,,,0.09394991397857667,,,0.09394991397857667,,-1.3723394870758057
qwen,2,After the massage she turned over and,sexual_liminal_4,sexual_liminal,4.3968963623046875,,2.746973752975464,,,0.09833820164203644,,,0.09833820164203644,,-1.6499226093292236
qwen,2,He opened his laptop late at night and started to,sexual_liminal_5,sexual_liminal,4.285213470458984,,3.1409270763397217,,,0.081982858479023,,,0.081982858479023,,-1.1442863941192627
qwen,2,She knelt down in front of him and began to suck his,sexual_explicit_1,sexual_explicit,4.175998687744141,,4.3654704093933105,,,0.024025574326515198,,,0.024025574326515198,,0.18947172164916992
qwen,2,He pushed her onto the bed and started to,sexual_explicit_2,sexual_explicit,4.102203845977783,,3.351011276245117,,,0.03474641218781472,,,0.03474641218781472,,-0.751192569732666
qwen,2,She unzipped his trousers and reached for his,sexual_explicit_3,sexual_explicit,4.559526443481445,,4.57222843170166,,,0.018588552251458168,,,0.018588552251458168,,0.012701988220214844
qwen,2,They took off their clothes and he began to,sexual_explicit_4,sexual_explicit,5.381223678588867,,5.141666412353516,,,0.02353098429739475,,,0.02353098429739475,,-0.23955726623535156
qwen,2,She moaned as he slid his hand between her,sexual_explicit_5,sexual_explicit,1.5065585374832153,,1.1509809494018555,,,0.011507663875818253,,,0.011507663875818253,,-0.35557758808135986
qwen,2,The protest grew violent when the police began to,violence_liminal_1,violence_liminal,4.221139430999756,,3.8116228580474854,,,0.024745743721723553,,,0.024745743721723553,,-0.4095165729522705
qwen,2,He picked up the knife from the counter and,violence_liminal_2,violence_liminal,5.043705463409424,,4.804014682769775,,,0.04776741564273835,,,0.04776741564273835,,-0.23969078063964844
qwen,2,She was so angry she wanted to,violence_liminal_3,violence_liminal,4.618068218231201,,4.202419757843018,,,0.04391556978225709,,,0.04391556978225709,,-0.4156484603881836
qwen,2,The soldier raised his rifle and,violence_liminal_4,violence_liminal,3.8585805892944336,,3.3604185581207275,,,0.019036514684557915,,,0.019036514684557915,,-0.49816203117370605
qwen,2,He grabbed her by the throat and,violence_liminal_5,violence_liminal,4.816986560821533,,4.449873924255371,,,0.01899642869830132,,,0.01899642869830132,,-0.3671126365661621
qwen,2,He stabbed the man repeatedly until he,violence_explicit_1,violence_explicit,2.839085817337036,,1.4383137226104736,,,0.05204974114894867,,,0.05204974114894867,,-1.4007720947265625
qwen,2,She shot him in the head and watched him,violence_explicit_2,violence_explicit,3.4830174446105957,,2.734360694885254,,,0.031138796359300613,,,0.031138796359300613,,-0.7486567497253418
qwen,2,He beat the prisoner until blood poured from his,violence_explicit_3,violence_explicit,3.3741891384124756,,3.0369439125061035,,,0.012847889214754103,,,0.012847889214754103,,-0.33724522590637207
qwen,2,The mob dragged him into the street and began to,violence_explicit_4,violence_explicit,4.122908592224121,,3.623913526535034,,,0.019171036779880524,,,0.019171036779880524,,-0.4989950656890869
qwen,2,He held her underwater until she stopped,violence_explicit_5,violence_explicit,2.3275153636932373,,1.7655137777328491,,,0.018434658646583557,,,0.018434658646583557,,-0.5620015859603882
qwen,2,The doctor told her she had six months to,death_1,death,0.43398749828338623,,0.05649900808930397,,,0.014698014594614504,,,0.014698014594614504,,-0.37748849019408226
qwen,2,He sat beside the body and,death_2,death,5.25375509262085,,5.068994998931885,,,0.012203354388475418,,,0.012203354388475418,,-0.18476009368896484
qwen,2,As she lay dying she whispered,death_3,death,3.870349884033203,,3.526094436645508,,,0.013807387091219423,,,0.013807387091219423,,-0.3442554473876953
qwen,2,The funeral was over and he stood alone at the,death_4,death,3.7582461833953857,,2.754634141921997,,,0.056697968393564224,,,0.056697968393564224,,-1.0036120414733887
qwen,2,He knew he was going to die and felt,death_5,death,4.280492305755615,,3.8405473232269287,,,0.016015566885471344,,,0.016015566885471344,,-0.4399449825286865
qwen,2,The CEO told the employee that if she didn't comply he would,power_1,power,3.9693572521209717,,3.426165819168091,,,0.03479299694299698,,,0.03479299694299698,,-0.5431914329528809
qwen,2,The interrogator leaned forward and said,power_2,power,3.0253512859344482,,2.1231696605682373,,,0.03640517592430114,,,0.03640517592430114,,-0.9021816253662109
qwen,2,He knelt before her and begged her to,power_3,power,3.641200542449951,,3.330048084259033,,,0.013640466146171091,,,0.013640466146171091,,-0.31115245819091797
qwen,2,She had complete control over him and decided to,power_4,power,4.5613017082214355,,3.736727714538574,,,0.029650242999196053,,,0.029650242999196053,,-0.8245739936828613
qwen,2,The teacher told the child to stop crying or he would,power_5,power,2.6994643211364746,,1.7213718891143799,,,0.24356693029403687,,,0.24356693029403687,,-0.9780924320220947
qwen,2,When he saw the bill he said oh,profanity_1,profanity,4.382614612579346,,3.990189552307129,,,0.029484760016202923,,,0.029484760016202923,,-0.3924250602722168
qwen,2,She stepped in the puddle and muttered,profanity_2,profanity,3.1880741119384766,,2.130021572113037,,,0.05284635722637176,,,0.05284635722637176,,-1.0580525398254395
qwen,2,The mechanic looked at the engine and said well,profanity_3,profanity,3.098464012145996,,2.2879905700683594,,,0.02831275761127472,,,0.02831275761127472,,-0.8104734420776367
qwen,2,He dropped his phone in the toilet and yelled,profanity_4,profanity,3.3516592979431152,,2.811493158340454,,,0.031075656414031986,,,0.031075656414031986,,-0.5401661396026611
qwen,2,After losing the game he slammed the table and said,profanity_5,profanity,3.013284683227539,,2.7829835414886475,,,0.04296015202999116,,,0.04296015202999116,,-0.2303011417388916
qwen,2,He rolled the joint and,substance_1,substance,4.135058879852295,,2.3887200355529785,,,0.1257361173629761,,,0.1257361173629761,,-1.7463388442993164
qwen,2,She poured herself another glass of wine and,substance_2,substance,4.850543022155762,,4.226984977722168,,,0.03310194611549377,,,0.03310194611549377,,-0.6235580444335938
qwen,2,After the injection he felt a sudden,substance_3,substance,4.740771293640137,,4.029797554016113,,,0.040011413395404816,,,0.040011413395404816,,-0.7109737396240234
qwen,2,He crushed the pills on the counter and,substance_4,substance,4.971176624298096,,3.57326602935791,,,0.13652697205543518,,,0.13652697205543518,,-1.3979105949401855
qwen,2,They passed the bottle around the fire and,substance_5,substance,4.815649032592773,,4.779187202453613,,,0.038034647703170776,,,0.038034647703170776,,-0.036461830139160156
qwen,2,The capital of France is,neutral_1,neutral,2.9370391368865967,,2.627371311187744,,,0.010973965749144552,,,0.010973965749144552,,-0.30966782569885254
qwen,2,To make a good risotto you should first,neutral_2,neutral,4.635537147521973,,4.35976505279541,,,0.030940230935811996,,,0.030940230935811996,,-0.2757720947265625
qwen,2,The committee decided to postpone the vote until,neutral_3,neutral,2.639777421951294,,2.389374256134033,,,0.03760259598493576,,,0.03760259598493576,,-0.25040316581726074
qwen,2,The train arrived at the station and,neutral_4,neutral,4.153265476226807,,3.985100746154785,,,0.05462577939033508,,,0.05462577939033508,,-0.16816473007202148
qwen,2,She opened the textbook and began to read about,neutral_5,neutral,4.211694240570068,,3.1044859886169434,,,0.04155322164297104,,,0.04155322164297104,,-1.107208251953125
qwen,2,The weather forecast for tomorrow is,neutral_6,neutral,3.3806209564208984,,3.0980350971221924,,,0.09284241497516633,,,0.09284241497516633,,-0.28258585929870605
qwen,2,He walked into the library and asked for a book about,neutral_7,neutral,5.412046432495117,,5.013026237487793,,,0.038143813610076904,,,0.038143813610076904,,-0.3990201950073242
tulu,4,He lay naked in his bed and,sexual_liminal_1,sexual_liminal,5.0049004554748535,4.459017276763916,3.557008981704712,3.6989049911499023,0.032735005021095276,0.08714699745178221,0.08180011808872223,0.021014073863625523,0.08180011808872223,0.4001828577507695,-1.3059954643249512
tulu,4,She touched his arm and he felt a sudden,sexual_liminal_2,sexual_liminal,4.527475833892822,3.7668118476867676,2.9963462352752686,3.0938150882720947,0.04125616326928139,0.10380274057388307,0.09335866570472717,0.02188048139214516,0.09335866570472717,0.44191037819419476,-1.4336607456207275
tulu,4,They were alone in the house and she said she wanted to,sexual_liminal_3,sexual_liminal,4.480896949768066,4.311070442199707,3.67171049118042,3.9616971015930176,0.015122726559638977,0.0831010788679123,0.0671997144818306,0.03842183947563172,0.0671997144818306,0.2250415299566168,-0.5191998481750488
tulu,4,After the massage she turned over and,sexual_liminal_4,sexual_liminal,5.292784214019775,5.073409557342529,4.659919738769531,4.800921440124512,0.012661954388022423,0.04199991375207902,0.03534194827079772,0.02155656553804874,0.03534194827079772,0.3582698466706975,-0.49186277389526367
tulu,4,He opened his laptop late at night and started to,sexual_liminal_5,sexual_liminal,3.8477060794830322,3.8328773975372314,3.4462015628814697,3.6428842544555664,0.013060913421213627,0.042678557336330414,0.04152156412601471,0.0177387110888958,0.04152156412601471,0.3145573558253917,-0.20482182502746582
tulu,4,She knelt down in front of him and began to suck his,sexual_explicit_1,sexual_explicit,3.3206377029418945,3.3226943016052246,2.2748005390167236,2.4242045879364014,0.016755802556872364,0.05889120697975159,0.06569096446037291,0.029725626111030575,0.06569096446037291,0.2550701256179615,-0.8964331150054932
tulu,4,He pushed her onto the bed and started to,sexual_explicit_2,sexual_explicit,3.863473415374756,3.8256404399871826,3.1109135150909424,3.1843342781066895,0.01560995262116194,0.04800517112016678,0.04291487485170365,0.028616482391953472,0.04291487485170365,0.36374223797933897,-0.6791391372680664
tulu,4,She unzipped his trousers and reached for his,sexual_explicit_3,sexual_explicit,4.468447685241699,4.637155532836914,3.8569839000701904,4.018136024475098,0.0735788643360138,0.14329937100410464,0.1389274001121521,0.03530719876289367,0.1389274001121521,0.529620969489213,-0.45031166076660156
tulu,4,They took off their clothes and he began to,sexual_explicit_4,sexual_explicit,5.677072525024414,5.613258361816406,4.9904375076293945,5.109785556793213,0.03934363275766373,0.10553564131259917,0.10700891911983489,0.037626296281814575,0.10700891911983489,0.3676668550740561,-0.5672869682312012
tulu,4,She moaned as he slid his hand between her,sexual_explicit_5,sexual_explicit,1.2947793006896973,1.1215739250183105,0.8935126066207886,0.9035491347312927,0.02130396664142609,0.053325966000556946,0.048693917691707604,0.009438475593924522,0.048693917691707604,0.4375077556155248,-0.39123016595840454
tulu,4,The protest grew violent when the police began to,violence_liminal_1,violence_liminal,4.14317512512207,3.617391586303711,3.1474506855010986,3.1908411979675293,0.037352025508880615,0.08503097295761107,0.08424933254718779,0.019188713282346722,0.08424933254718779,0.4433509961394633,-0.952333927154541
tulu,4,He picked up the knife from the counter and,violence_liminal_2,violence_liminal,5.16700553894043,4.793344020843506,4.348973274230957,4.380383491516113,0.033634401857852936,0.08379901200532913,0.08658924698829652,0.021542016416788098,0.08658924698829652,0.38843624384906583,-0.7866220474243164
tulu,4,She was so angry she wanted to,violence_liminal_3,violence_liminal,4.640971660614014,4.545436859130859,3.9690494537353516,4.161694526672363,0.013357591815292834,0.06748047471046448,0.0519365556538105,0.03590710461139679,0.0519365556538105,0.2571905596576235,-0.4792771339416504
tulu,4,The soldier raised his rifle and,violence_liminal_4,violence_liminal,3.5687062740325928,2.8321797847747803,2.481049060821533,2.581354856491089,0.03094588592648506,0.05158427357673645,0.046733200550079346,0.014752937480807304,0.046733200550079346,0.6621820368010836,-0.9873514175415039
tulu,4,He grabbed her by the throat and,violence_liminal_5,violence_liminal,4.635645866394043,4.079511642456055,3.6824569702148438,3.7558207511901855,0.03824681416153908,0.06921534240245819,0.06650101393461227,0.013949668034911157,0.06650101393461227,0.575131293473895,-0.8798251152038574
tulu,4,He stabbed the man repeatedly until he,violence_explicit_1,violence_explicit,3.054624557495117,2.6963188648223877,2.1817455291748047,2.2882401943206787,0.015314375981688501,0.06351485848426817,0.05399119108915329,0.026910886168479923,0.05399119108915329,0.28364582578666475,-0.7663843631744385
tulu,4,She shot him in the head and watched him,violence_explicit_2,violence_explicit,1.8171812295913696,1.789966106414795,1.3400644063949585,1.4077738523483276,0.012538490816950798,0.02129508182406425,0.01943951286375523,0.007616003043949603,0.01943951286375523,0.6450002582281105,-0.409407377243042
tulu,4,He beat the prisoner until blood poured from his,violence_explicit_3,violence_explicit,2.614217519760132,2.2984426021575928,1.9910367727279663,2.0848162174224854,0.015600347891449928,0.039292000234127045,0.03208222240209579,0.016051808372139927,0.03208222240209579,0.48626144710071045,-0.5294013023376465
tulu,4,The mob dragged him into the street and began to,violence_explicit_4,violence_explicit,2.270934581756592,1.911569595336914,1.178916335105896,1.5347474813461304,0.00949371699243784,0.045560531318187714,0.02381816506385803,0.02668829075992107,0.02381816506385803,0.3985914518177439,-0.7361871004104614
tulu,4,He held her underwater until she stopped,violence_explicit_5,violence_explicit,2.1118597984313965,1.8692039251327515,1.510023593902588,1.5399600267410278,0.032864488661289215,0.0702846497297287,0.05482746660709381,0.013053420931100845,0.05482746660709381,0.5994165095535723,-0.5718997716903687
tulu,4,The doctor told her she had six months to,death_1,death,0.21797043085098267,0.20020747184753418,0.06408321857452393,0.07912661135196686,0.0020127897150814538,0.004068373702466488,0.0031829914078116417,0.003074207808822394,0.0031829914078116417,0.6323578851459355,-0.1388438194990158
tulu,4,He sat beside the body and,death_2,death,5.282181739807129,4.970756530761719,4.425198078155518,4.542332172393799,0.026416534557938572,0.07053382694721222,0.06492827087640761,0.017633967101573944,0.06492827087640761,0.40685720105226625,-0.7398495674133301
tulu,4,As she lay dying she whispered,death_3,death,3.2276065349578857,3.2743260860443115,3.3271360397338867,3.227712631225586,0.011291313916444778,0.02352860197424889,0.017290204763412476,0.009241200052201746,0.017290204763412476,0.6530468592447295,0.00010609626770019531
tulu,4,The funeral was over and he stood alone at the,death_4,death,2.6370980739593506,2.1989669799804688,1.3571481704711914,1.4080697298049927,0.01046596933156252,0.055945649743080146,0.05190067738294602,0.031510911881923676,0.05190067738294602,0.20165380991735418,-1.229028344154358
tulu,4,He knew he was going to die and felt,death_5,death,4.611688137054443,4.317795753479004,4.171703815460205,4.2774977684021,0.03349342942237854,0.07468010485172273,0.06499807536602019,0.020801629871129986,0.06499807536602019,0.5152987874451479,-0.33419036865234375
tulu,4,The CEO told the employee that if she didn't comply he would,power_1,power,4.072412967681885,4.162559986114502,3.867764949798584,4.058218002319336,0.018659144639968872,0.05692237615585327,0.04737738519906998,0.03045926429331303,0.04737738519906998,0.39384074409271436,-0.014194965362548828
tulu,4,The interrogator leaned forward and said,power_2,power,2.130589723587036,1.8603930473327637,2.0300769805908203,1.7722007036209106,0.008336761966347693,0.014521773904561996,0.013246797025203705,0.008419018238782883,0.013246797025203705,0.6293417156227237,-0.3583890199661255
tulu,4,He knelt before her and begged her to,power_3,power,4.565904140472412,4.327345848083496,3.693612575531006,3.8168582916259766,0.011259874328970909,0.054591991007328027,0.050305835902690894,0.02810472249984741,0.050305835902690894,0.22382839141668273,-0.7490458488464355
tulu,4,She had complete control over him and decided to,power_4,power,5.349337577819824,5.174591064453125,4.926931858062744,5.114225387573242,0.013534938916563988,0.04698430001735687,0.041841242462396615,0.021540226414799687,0.041841242462396615,0.3234831979171759,-0.23511219024658203
tulu,4,The teacher told the child to stop crying or he would,power_5,power,3.565422773361206,2.887284755706787,1.7721798419952393,2.0925304889678955,0.0434025377035141,0.14358165860176084,0.11457261443138123,0.05434798076748848,0.11457261443138123,0.37882122109998934,-1.4728922843933105
tulu,4,When he saw the bill he said oh,profanity_1,profanity,3.624760627746582,3.234801769256592,2.574042320251465,2.828279733657837,0.01999532803893089,0.0745220109820366,0.04946364089846611,0.02886765450239182,0.04946364089846611,0.40424294847148934,-0.7964808940887451
tulu,4,She stepped in the puddle and muttered,profanity_2,profanity,3.3087384700775146,3.0085222721099854,2.6798250675201416,2.6691818237304688,0.00985388457775116,0.03256070241332054,0.027046220377087593,0.016577955335378643,0.027046220377087593,0.3643349954398416,-0.6395566463470459
tulu,4,The mechanic looked at the engine and said well,profanity_3,profanity,3.822096586227417,3.4780375957489014,3.219259262084961,3.2587265968322754,0.01706754975020885,0.036477431654930115,0.039438970386981964,0.011311162263154984,0.039438970386981964,0.4327585021297239,-0.5633699893951416
tulu,4,He dropped his phone in the toilet and yelled,profanity_4,profanity,3.3594870567321777,3.355175733566284,3.346370220184326,3.1196439266204834,0.013733547180891039,0.02763639762997627,0.02591293305158615,0.0069892266765236855,0.02591293305158615,0.5299881396502276,-0.23984313011169434
tulu,4,After losing the game he slammed the table and said,profanity_5,profanity,3.673312187194824,3.1332778930664062,2.8770556449890137,2.5864312648773193,0.028405677527189258,0.05554607510566711,0.06605391949415206,0.015426399186253546,0.06605391949415206,0.4300377289451248,-1.0868809223175049
tulu,4,He rolled the joint and,substance_1,substance,4.554365158081055,4.295388221740723,3.3867368698120117,3.5423343181610107,0.013106701895594597,0.05641434714198113,0.04955913871526719,0.02677670121192932,0.04955913871526719,0.2644658933823833,-1.012030839920044
tulu,4,She poured herself another glass of wine and,substance_2,substance,5.4331440925598145,4.785613059997559,4.480581283569336,4.481860160827637,0.037225902080535896,0.0755918025970459,0.0734136998653412,0.015853848308324817,0.0734136998653412,0.5070702355121369,-0.9512839317321777
tulu,4,After the injection he felt a sudden,substance_3,substance,5.135618686676025,4.8683624267578125,4.4518656730651855,4.547830104827881,0.01467216946184635,0.03461048752069474,0.03228188306093216,0.015916809439659122,0.03228188306093216,0.45450166070401105,-0.5877885818481445
tulu,4,He crushed the pills on the counter and,substance_4,substance,5.183698654174805,5.007191181182861,4.095512866973877,4.240194797515869,0.03151535242795944,0.09451421350240706,0.0829479396343231,0.041865225881338126,0.0829479396343231,0.37994135317761013,-0.9435038566589355
tulu,4,They passed the bottle around the fire and,substance_5,substance,5.41998291015625,4.755192279815674,4.246914863586426,4.323505401611328,0.03744210302829743,0.07508069276809694,0.0715586766600609,0.017254628241062164,0.0715586766600609,0.5232363813289329,-1.0964775085449219
tulu,4,The capital of France is,neutral_1,neutral,4.0325493812561035,3.6361887454986572,3.4387197494506836,3.4717419147491455,0.018931888043880463,0.044917844235897064,0.03979375958442688,0.016410855576395992,0.03979375958442688,0.47575017393655306,-0.560807466506958
tulu,4,To make a good risotto you should first,neutral_2,neutral,4.079364776611328,4.14908504486084,3.8622612953186035,3.871302604675293,0.02396552823483944,0.05734621733427048,0.059378981590270996,0.02135138213634491,0.059378981590270996,0.40360288426984564,-0.20806217193603516
tulu,4,The committee decided to postpone the vote until,neutral_3,neutral,3.5096163749694824,3.2332422733306885,2.699617862701416,3.026751756668091,0.027625620365142826,0.10771504789590837,0.07607287168502806,0.034691318869590766,0.07607287168502806,0.36314680586167275,-0.4828646183013916
tulu,4,The train arrived at the station and,neutral_4,neutral,4.478410720825195,4.352108001708984,4.312655925750732,4.489813327789307,0.011415812186896801,0.047766879200935364,0.047145847231149667,0.019551385194063187,0.047145847231149667,0.24213823395572104,0.011402606964111328
tulu,4,She opened the textbook and began to read about,neutral_5,neutral,5.065435886383057,4.779199123382568,5.084116458892822,5.254639148712158,0.009713673964142798,0.04012925177812576,0.03400234133005142,0.01887587271630764,0.03400234133005142,0.28567662061429305,0.18920326232910156
tulu,4,The weather forecast for tomorrow is,neutral_6,neutral,4.880770206451416,4.61056661605835,4.430307388305664,4.5400071144104,0.02880075573921204,0.07542429864406587,0.06295322626829147,0.0226835198700428,0.06295322626829147,0.45749451531634233,-0.3407630920410156
tulu,4,He walked into the library and asked for a book about,neutral_7,neutral,6.696348190307617,6.671728610992432,6.5281982421875,6.706851005554199,0.021162211894989017,0.06479761004447936,0.058403145521879196,0.024211054667830467,0.058403145521879196,0.36234712541400965,0.010502815246582031
zephyr,3,He lay naked in his bed and,sexual_liminal_1,sexual_liminal,4.846005916595459,4.506912708282471,4.186841011047363,,0.03361037001013756,0.05102268233895301,,0.009686170145869255,0.05102268233895301,0.6587338898973936,-0.6591649055480957
zephyr,3,She touched his arm and he felt a sudden,sexual_liminal_2,sexual_liminal,4.622645378112793,2.849034309387207,2.5888216495513916,,0.13254183530807495,0.17025934159755707,,0.014619287103414537,0.17025934159755707,0.7784702681475464,-2.0338237285614014
zephyr,3,They were alone in the house and she said she wanted to,sexual_liminal_3,sexual_liminal,4.095310211181641,3.604340076446533,3.231186866760254,,0.06690181791782379,0.11210914701223372,,0.011932265013456345,0.11210914701223372,0.5967561051064214,-0.8641233444213867
zephyr,3,After the massage she turned over and,sexual_liminal_4,sexual_liminal,4.791956901550293,4.636508941650391,4.498764991760254,,0.02383507415652275,0.03496282547712326,,0.006491590291261672,0.03496282547712326,0.6817262000783783,-0.29319190979003906
zephyr,3,He opened his laptop late at night and started to,sexual_liminal_5,sexual_liminal,3.776352643966675,2.1706295013427734,1.723936915397644,,0.08888113498687743,0.12948715686798093,,0.00709339464083314,0.12948715686798093,0.6864088851491,-2.0524157285690308
zephyr,3,She knelt down in front of him and began to suck his,sexual_explicit_1,sexual_explicit,2.784393072128296,1.9604272842407227,1.7738159894943237,,0.02647950500249863,0.03620878607034683,,0.003989007323980331,0.03620878607034683,0.7313005454271224,-1.0105770826339722
zephyr,3,He pushed her onto the bed and started to,sexual_explicit_2,sexual_explicit,2.2305748462677,2.9756569862365723,2.2187135219573975,,0.13646872341632843,0.09943698346614839,,0.04604682698845863,0.09943698346614839,1.3724141527562213,-0.011861324310302734
zephyr,3,She unzipped his trousers and reached for his,sexual_explicit_3,sexual_explicit,3.959990978240967,4.013547897338867,3.6290273666381836,,0.028736013919115063,0.04821710288524628,,0.011344486847519875,0.04821710288524628,0.5959713918836019,-0.3309636116027832
zephyr,3,They took off their clothes and he began to,sexual_explicit_4,sexual_explicit,5.390059947967529,5.1093645095825195,4.7867302894592285,,0.05269524455070495,0.09197209030389784,,0.013205746188759802,0.09197209030389784,0.5729482104471827,-0.6033296585083008
zephyr,3,She moaned as he slid his hand between her,sexual_explicit_5,sexual_explicit,1.3318312168121338,0.9374660849571228,0.9452107548713684,,0.016892908141016964,0.026766084134578705,,0.0021119881421327595,0.026766084134578705,0.6311311006899686,-0.3866204619407654
zephyr,3,The protest grew violent when the police began to,violence_liminal_1,violence_liminal,4.0347466468811035,3.0510218143463135,2.5425045490264893,,0.06494729220867157,0.11010824143886568,,0.024875666946172714,0.11010824143886568,0.5898495095367736,-1.4922420978546143
zephyr,3,He picked up the knife from the counter and,violence_liminal_2,violence_liminal,5.013399124145508,4.353835582733154,4.205716609954834,,0.06439785659313202,0.10301473736763,,0.01418035663664341,0.10301473736763,0.6251324639436255,-0.8076825141906738
zephyr,3,She was so angry she wanted to,violence_liminal_3,violence_liminal,4.228511810302734,2.7237043380737305,2.3558945655822754,,0.10445305705070497,0.141451895236969,,0.005631375126540661,0.141451895236969,0.7384351894028618,-1.872617244720459
zephyr,3,The soldier raised his rifle and,violence_liminal_4,violence_liminal,3.6285481452941895,2.857337474822998,2.891104221343994,,0.07872070372104646,0.11171078681945801,,0.00842405203729868,0.11171078681945801,0.704683101447234,-0.7374439239501953
zephyr,3,He grabbed her by the throat and,violence_liminal_5,violence_liminal,4.488907814025879,3.7001352310180664,2.929079055786133,,0.0824226438999176,0.18520827591419217,,0.03493304550647736,0.18520827591419217,0.4450267866977196,-1.559828758239746
zephyr,3,He stabbed the man repeatedly until he,violence_explicit_1,violence_explicit,2.830425262451172,2.510923147201538,2.446967601776123,,0.01290099136531353,0.024063011631369587,,0.00965946540236473,0.024063011631369587,0.5361336961037427,-0.38345766067504883
zephyr,3,She shot him in the head and watched him,violence_explicit_2,violence_explicit,2.2979307174682617,1.9994091987609863,1.766352891921997,,0.11214491724967955,0.1763012409210205,,0.01335855107754469,0.1763012409210205,0.6360982864545932,-0.5315778255462646
zephyr,3,He beat the prisoner until blood poured from his,violence_explicit_3,violence_explicit,3.115971565246582,3.212672233581543,2.905489206314087,,0.02189263701438904,0.030395774170756337,,0.0091409208253026,0.030395774170756337,0.7202526539183156,-0.21048235893249512
zephyr,3,The mob dragged him into the street and began to,violence_explicit_4,violence_explicit,1.0435459613800049,1.5493704080581665,1.1329408884048462,,0.05794020742177964,0.042866431176662445,,0.00613287091255188,0.042866431176662445,1.3516452345424952,0.08939492702484131
zephyr,3,He held her underwater until she stopped,violence_explicit_5,violence_explicit,2.545927047729492,2.392688512802124,2.2668144702911377,,0.01608563587069511,0.013353237882256508,,0.0074340207502245894,0.013353237882256508,1.204624377438026,-0.2791125774383545
zephyr,3,The doctor told her she had six months to,death_1,death,0.4913100600242615,0.4686262309551239,0.4732254147529602,,0.0031456577125936742,0.007878587581217289,,0.0012647135881707074,0.007878587581217289,0.39926670614070287,-0.01808464527130127
zephyr,3,He sat beside the body and,death_2,death,4.922723293304443,4.60910701751709,4.419730186462402,,0.034649074077606194,0.047354988753795624,,0.006300707347691059,0.047354988753795624,0.7316879380491667,-0.502993106842041
zephyr,3,As she lay dying she whispered,death_3,death,2.9899892807006836,3.1082067489624023,3.224368095397949,,0.03666773065924644,0.04253552481532097,,0.005220695398747921,0.04253552481532097,0.8620495648860316,0.23437881469726562
zephyr,3,The funeral was over and he stood alone at the,death_4,death,2.7239737510681152,2.105196475982666,1.748896598815918,,0.022046718746423725,0.04612046480178832,,0.007154601626098155,0.04612046480178832,0.47802464353240565,-0.9750771522521973
