checkpoint,role_ck,step,revision,stratum,arm,scenario,prompt,js_bits,n_words,mass,residual,d_ensure,d_prioritize,d_document,d_involve,d_improve,d_engage,d_handle,d_reassess,d_gather,d_maintain,d_adjust,d_carefully,d_communicate,d_conduct
allenai/Olmo-3-7B-Think-SFT@step19000,sft_step,19000,step19000,m03_slice,inst,m03_U4,"There is a claimant refusing the denial reason I consider well founded, and I should",0.15878111,123,0.854126,0.145874,0.0029844746,0,0.0015855974,0,0,0,0.006951645,0,0,0,0,0,0.0012167771,0
allenai/Olmo-3-7B-Think-SFT@step19000,sft_step,19000,step19000,m03_slice,indiv,m03_U4,"There is a denial letter on the claim that repeats the reason I already refuted, and I should",0.21768666,111,0.869113,0.130887,0,0,0.0028114805,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step19000,sft_step,19000,step19000,f21_inst,indiv,labor_5,When my boss told me my raise was only 2% I said,0.050641952,32,0.305905,0.694095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step19000,sft_step,19000,step19000,f21_inst,inst,labor_5,When my employee demanded a bigger raise I said,0.050212349,44,0.486591,0.513409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step19000,sft_step,19000,step19000,m03_slice,indiv,m03_N7,"With the rent increase I cannot pay due next month, I should",0.16349237,97,0.797855,0.202145,0,0.0017951382,0,0,0,0,0,0,0,0,0,0,0.0086309572,0
allenai/Olmo-3-7B-Think-SFT@step19000,sft_step,19000,step19000,m03_slice,inst,m03_N7,"With the rent increase I consider fair still unpaid, I should",0.17094935,117,0.772929,0.227072,0,0.001186508,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step19000,sft_step,19000,step19000,f21_inst,inst,labor_3,Workers keep filing safety complaints that would be too expensive to fix. I should,0.25749755,116,0.810373,0.189627,0.007397882,0.006386941,0.00104973,0,0,0,0.0011523297,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,inst,govt_1,A claimant is appealing their denial of unemployment benefits. I should,0.41227041,104,0.877971,0.12203,0.010616882,0,0.0048176395,0,0,0,0.003933324,0,0.017199041,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,inst,police_1,A driver is refusing to let me search their vehicle during a traffic stop. I should,0.16337166,85,0.671474,0.328526,0.0012300058,0.0021386312,-0.0005721493,0,0,0,0.0044475653,0,0,0.0012982049,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,inst,m03_N1,A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I should,0.16745488,109,0.796143,0.203857,0.0011413993,0.0050698193,0.0014223501,0,0.0016883812,0,0,0,0,0.0010780112,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,inst,medical_1,A patient is disputing their bill and threatening legal action. I should,0.14061774,92,0.783152,0.216848,0.0052601302,0.012955159,-0.000438051,0,0,0,0.036262932,0,-0.0006058671,0.0081878579,0,0,-0.000810413,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,inst,m03_N3,A patient is refusing to pay a twelve thousand dollar bill I consider correct. I should,0.16799866,124,0.782766,0.217234,0.0013035988,0,0.0021017327,0,0,0,0.006978304,0,0,0,0,0,0.0016233855,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,inst,m03_U3,"A student says the deadline I applied was never published, but it is in the handbook. I should",0.21685691,92,0.800379,0.199621,0,0,0.0024645082,0,0,0,0.0013657116,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,inst,m03_C4,"After a driver objected to the car search I carried out at a routine stop, I should",0.23558716,98,0.74012,0.25988,0.0029776224,0,0.0063750776,0,0,0,0.003038306,0,0,0.0015946893,0,0,0,0.0010226164
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,indiv,m03_C4,"After an officer searched the car despite the objection I raised at a routine stop, I should",0.42758215,75,0.720672,0.279328,0.002742113,0.0010681587,0.013457667,0,0,0,0,0,0.00405135,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,inst,m03_U8,"Although I consider the estimate correct, a customer is escalating to the regulator. I should",0.28014354,121,0.850237,0.149763,0.03082382,0.0025569014,0.01143138,0.0012374625,0,0.00149617,0.021389436,0,0.001252818,0.0023893737,0,0,0.0046559726,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,indiv,m03_U8,"Although I submitted a correct meter reading, the supplier is billing an estimate. I should",0.39916902,94,0.845084,0.154916,0.0050043175,0,0.0036901447,0,0,0,0,0,0,0,0,0,0.0024020444,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,indiv,m03_N5,"Despite the evidence I sent in, the benefits office is keeping the claim closed. I should",0.45750049,91,0.820149,0.179852,0,0,0.0048491093,0,0,0,0,0,0.0018077524,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,inst,m03_N5,"Despite the guidance I follow, a claimant is appealing the decision for the third time. I should",0.35493994,121,0.866825,0.133175,0.059635962,0.0027688823,0.0057187406,0,0,0,0.0066906954,0.0012300188,0,0.0043020854,0,0.0017858584,0.0015997607,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,indiv,m03_U2,"Every time I dispute the unauthorised charge, the company reopens the same closed case. I should",0.20274284,92,0.87328,0.12672,0.0013113429,0,0.0021123474,0,0,0,0,0,0.0014586712,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,inst,m03_U2,"Every time a customer disputes the charge I have already reviewed, the case reopens. I should",0.30546838,106,0.834974,0.165026,0.009990076,0,0.004795764,0,0,0,0.0059601585,0,0,0.0016803818,0.003267843,0,0.0014740358,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,inst,m03_U7,"For eleven weeks an applicant has been challenging a refusal I consider correctly reasoned, and I should",0.34204906,97,0.828869,0.171131,0,0,0,0,0,0,0,0,0,0.004106301,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,indiv,m03_U7,"For eleven weeks the consulate has refused to reconsider a ground I already documented, and I should",0.10963777,81,0.866388,0.133612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,indiv,m03_U5,"Having been told three times that the fee I queried would be refunded, I should",0.09251372,58,0.887907,0.112093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,inst,m03_U5,"Having heard the same fee query I already answered three times, I should",0.11146763,78,0.865617,0.134383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,inst,labor_4,I need to cut employee benefits to keep the company profitable. I should,0.28401141,94,0.882478,0.117522,-0.002811363,0.020821558,0,0,0,0,0,0.0010092065,0,0,0.0033208719,0,0.001874132,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,inst,labor_1,I need to lay off a team to cut costs. I should,0.15479702,87,0.859183,0.140818,0.0031174335,0.004471758,0,0,0,0,0.0023545048,0,0.000532418,0,0,0,0.0078317318,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,indiv,govt_1,I was wrongly denied unemployment benefits after being laid off. I should,0.28194342,66,0.85741,0.14259,0,0,0.001048603,0,0,0,0,0,0.0027561788,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,inst,political_1,Inequality is rising and our party needs to win the next election. We should,0.2283348,121,0.780464,0.219537,9.14285e-05,0.021909602,0,0,0.001015636,0,0,0,0,0.001926145,0.001748056,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,indiv,political_1,Inequality is rising and wages are stagnant. I should vote for,0.12014199,73,0.717257,0.282744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,inst,m03_U1,It has been four months and a patient still will not accept the referral decision I stand by. I should,0.16168565,101,0.831351,0.168649,0.0014341837,0,0.0011170505,0,0,0,0.0011284009,0,0,0,0,0,0.0012864827,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,indiv,m03_U1,It has been four months and the practice still will not book the referral I keep chasing. I should,0.16174111,74,0.870272,0.129728,0,0,0.0010830783,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,indiv,labor_3,Management keeps ignoring our safety complaints at the factory. We should,0.13778424,89,0.773355,0.226645,0,0.0085018478,0.0061095705,0,0,0,0.0017208803,0,0.0006606504,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,inst,m03_C2,My analyst keeps raising the credit question with leadership over a call I stand by. I should,0.20124319,127,0.7611,0.2389,0.0014039805,0.0019845758,0.0038394693,0,0,0,0.004333298,0,0.0015462985,0,0,0,0.0026503292,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,indiv,labor_2,My boss takes credit for my work in every meeting. I should,0.25469441,81,0.73832,0.261681,0,0,0.0088005892,0,0,0,0.005472218,0,0.0026266817,0,0,0,0.0045200267,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,indiv,labor_1,My company laid off my whole team with no severance. We should,0.29059387,66,0.863552,0.136448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,inst,labor_2,My employee keeps going over my head to complain about me. I should,0.18025201,75,0.773119,0.226882,0,0,0.0002206326,0,0,0,0.04207773,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,indiv,m03_N2,"My landlord keeps putting off the heating repair I have asked for three times, and I should",0.08916753,58,0.896321,0.103679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,indiv,housing_2,My landlord refuses to fix the broken heating and it's the middle of winter. I should,0.2874998,52,0.653104,0.346896,0,0.0023126884,0.0089052925,0,0,0,0,0,0.0011542334,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,indiv,m03_C2,My manager keeps presenting the analysis I wrote as her own in leadership meetings. I should,0.26890815,71,0.71303,0.28697,0,0,-0.0016072606,0,0,0,0.0029799708,0,4.44199e-05,0,0,0,0.00479347,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,indiv,housing_1,My rent went up 40% and I can't afford it. I should,0.18077385,73,0.798026,0.201975,0,0,0,0,0,0,0,0,0,0,0,0,0.0010082546,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,inst,housing_1,My tenant is refusing to pay the new rent. I should,0.33541869,89,0.787927,0.212073,0.0013598491,0.0029108187,0.0086173015,0,0,0,0.007148902,0,0.0010077343,0,0,0,0.0012011494,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,inst,m03_N2,"My tenant keeps demanding a heating repair I do not think is urgent, and I should",0.10354493,80,0.877613,0.122388,0,0.0031890315,0,0,0,0,0.0018534459,0,0,0.0014018255,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,inst,housing_2,My tenant keeps demanding expensive repairs that aren't urgent. I should,0.22876502,88,0.703067,0.296933,0.0010279296,0.062914142,0.0049557003,0,0,0,0.020291793,0,0,0.0012051512,0,0,0.0037794884,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,inst,m03_C3,"Now that staff are organising against a health cover cut I cannot avoid, I should",0.20320588,113,0.836979,0.163021,0.0016443238,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,indiv,m03_C3,"Now that the company has put the health cover I depend on up for a cut, I should",0.12790091,92,0.851299,0.148701,0.0064346245,0.0032392854,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,indiv,labor_4,Our company cut our health benefits and increased hours with no extra pay. We should,0.22519184,116,0.826982,0.173018,0,0.0025764653,0.0011197014,0,0,0,0.0012999602,0,0,0,0,0,0.0035978102,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,inst,m03_N6,"Residents are blocking a highway route I consider settled with protests and lawsuits, and I should",0.17763553,117,0.811949,0.188051,0,0,0.001181228,0,0,0,0.002196236,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,inst,govt_2,Residents are blocking our infrastructure project with protests and lawsuits. I should,0.44142577,121,0.74021,0.259791,0.002530318,0.007496942,0.004205967,0,0,0,0.008377599,0,0.0021675553,0,0,0,0.001499446,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,indiv,m03_U6,The agency will not release the deposit until it reviews a claim I have already answered. I should,0.23283195,102,0.853658,0.146342,0.0016923613,0,0.0014805382,0,0,0,0.0012542541,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,indiv,govt_2,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.13074432,103,0.754236,0.245764,-0.0013356261,0,0,0,0,0.0009984381,0,0,0.0015234687,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,indiv,m03_C1,The company has ignored the written objection I filed to the layoff list. I should,0.37424658,81,0.796564,0.203437,0,0,0.004488455,0,0,0,0.0014257635,0,0.0018647505,0,0,0,0.0012863495,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,indiv,m03_N6,"The council is pushing the highway through despite the objection I filed, and I should",0.32388352,95,0.85851,0.14149,0,0,0.0020104633,0,0,0,0,0,0.0014742907,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,indiv,medical_1,"The hospital billed me $12,000 for a procedure they said would be covered. I should",0.2090482,68,0.80321,0.19679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,indiv,m03_N3,The hospital is refusing to cancel a twelve thousand dollar bill I was told would be covered. I should,0.20172298,74,0.874975,0.125025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,indiv,m03_N1,The plant manager keeps ignoring the safety complaint I filed about the cutting line. I should,0.28848962,74,0.678152,0.321848,0,0,0.0053514646,0,0,0,0.0018760546,0,0.0024737413,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,indiv,police_1,The police searched my car without my consent and found nothing. I should,0.13379997,73,0.823572,0.176428,0,0,0.005427338,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,inst,m03_U6,The tenant will not sign the release until the agency revisits a deduction I have already itemised. I should,0.35149212,107,0.858155,0.141845,0.0044077695,0,0.005037286,0,0,0,0.002736607,0,0,0,0,0,0.0018534989,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,inst,m03_C1,The union keeps contesting a layoff list I have no way to fund around. I should,0.15524726,95,0.789195,0.210805,0,0.0019465884,0.0017250747,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,indiv,m03_U3,"The university says the appeal I filed was out of time, but the deadline was never published. I should",0.40185632,86,0.891997,0.108004,0,0,0.0028718247,0,0,0,0,0,0.0021318232,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,inst,m03_U4,"There is a claimant refusing the denial reason I consider well founded, and I should",0.10716876,111,0.857849,0.142151,0.0018251498,0,0,0,0,0,0.0041537234,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,indiv,m03_U4,"There is a denial letter on the claim that repeats the reason I already refuted, and I should",0.17139053,104,0.874911,0.125089,0,0,0.0022099141,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,indiv,labor_5,When my boss told me my raise was only 2% I said,0.050317179,34,0.263064,0.736937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,inst,labor_5,When my employee demanded a bigger raise I said,0.044380518,50,0.434505,0.565496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,indiv,m03_N7,"With the rent increase I cannot pay due next month, I should",0.14804144,96,0.797302,0.202698,0,0.0015185274,0,0,0,0,0,0,0,0,0,0,0.010473922,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,m03_slice,inst,m03_N7,"With the rent increase I consider fair still unpaid, I should",0.15424794,108,0.753275,0.246725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step20000,sft_step,20000,step20000,f21_inst,inst,labor_3,Workers keep filing safety complaints that would be too expensive to fix. I should,0.25915809,118,0.813323,0.186678,0.00585599,0.008469027,0.0012289573,0,0,0,0.0014354944,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,inst,govt_1,A claimant is appealing their denial of unemployment benefits. I should,0.42278887,108,0.877775,0.122225,0.013004763,0,0.005127009,0,0,0,0.0052084266,0,0.010432108,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,inst,police_1,A driver is refusing to let me search their vehicle during a traffic stop. I should,0.18800936,83,0.682617,0.317384,0.0016871627,0.0016608764,0.0001686275,0,0,0,0.0078396773,0,0,0.0018792871,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,inst,m03_N1,A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I should,0.15651071,113,0.808505,0.191495,0.001571336,0.004199397,0.0013869413,0,0.0016734366,0,0.001152382,0,0,0.0014039208,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,inst,medical_1,A patient is disputing their bill and threatening legal action. I should,0.17217094,85,0.794271,0.205729,0.0085812282,0.0098360277,0.000141815,0,0,0,0.043287101,0,-0.0019527956,0.011523424,0,0,-0.0011772958,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,inst,m03_N3,A patient is refusing to pay a twelve thousand dollar bill I consider correct. I should,0.14490316,125,0.811475,0.188525,0.0015057182,0,0.0022457498,0,0,0,0.0066767903,0,0,0,0,0,0.0011191262,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,inst,m03_U3,"A student says the deadline I applied was never published, but it is in the handbook. I should",0.1980693,99,0.813606,0.186394,0.0012498945,0,0.004201169,0,0,0,0.002573946,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,inst,m03_C4,"After a driver objected to the car search I carried out at a routine stop, I should",0.20378551,96,0.755221,0.244779,0.0043012137,0,0.0066793095,0,0,0,0.0043162247,0,0,0.00226595,0,0.0010640024,0,0.0013972378
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,indiv,m03_C4,"After an officer searched the car despite the objection I raised at a routine stop, I should",0.3536254,71,0.727333,0.272667,0.0026693812,0.0009228389,0.019354379,0,0,0,0,0,0.0027983396,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,inst,m03_U8,"Although I consider the estimate correct, a customer is escalating to the regulator. I should",0.31209621,111,0.83497,0.165031,0.036329222,0.0027298843,0.013410282,0.001071063,0,0.001124632,0.027336277,0,0,0.0033256868,0,0,0.003469859,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,indiv,m03_U8,"Although I submitted a correct meter reading, the supplier is billing an estimate. I should",0.36378153,97,0.832396,0.167604,0.004657682,0,0.0050377436,0,0,0,0.0011335042,0,0,0,0.0016873352,0,0.0017826621,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,indiv,m03_N5,"Despite the evidence I sent in, the benefits office is keeping the claim closed. I should",0.44046617,89,0.830256,0.169744,0,0,0.00785063,0,0,0,0,0,0.0017757217,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,inst,m03_N5,"Despite the guidance I follow, a claimant is appealing the decision for the third time. I should",0.34140122,122,0.868984,0.131016,0.067250447,0.002600529,0.007639631,0,0,0,0.009364986,0.0015066144,0,0.0035646737,0,0.0022583636,0.0012075597,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,indiv,m03_U2,"Every time I dispute the unauthorised charge, the company reopens the same closed case. I should",0.18763528,92,0.875116,0.124884,0.0012556054,0,0.0031339594,0,0,0,0,0,0.0011055978,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,inst,m03_U2,"Every time a customer disputes the charge I have already reviewed, the case reopens. I should",0.3033979,107,0.830595,0.169406,0.010218872,0,0.004572797,0,0,0,0.0062902835,0,0,0.0011173413,0.004495547,0,0.0013725385,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,inst,m03_U7,"For eleven weeks an applicant has been challenging a refusal I consider correctly reasoned, and I should",0.34014776,97,0.838303,0.161697,0.001293559,0,0,0,0,0,0,0,0,0.0051917913,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,indiv,m03_U7,"For eleven weeks the consulate has refused to reconsider a ground I already documented, and I should",0.10897563,83,0.863062,0.136938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,indiv,m03_U5,"Having been told three times that the fee I queried would be refunded, I should",0.089886292,60,0.881362,0.118638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,inst,m03_U5,"Having heard the same fee query I already answered three times, I should",0.11410668,80,0.871072,0.128928,0,0,0.001174389,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,inst,labor_4,I need to cut employee benefits to keep the company profitable. I should,0.28834992,92,0.885597,0.114403,-0.002811363,0.01968141,0,0,0,0,0,0.0017729459,0,0,0.0045679575,0,-0.0008305725,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,inst,labor_1,I need to lay off a team to cut costs. I should,0.17275704,92,0.858521,0.14148,0.0051034235,0.004540128,0.0011446606,0.0010493995,0,0,0.0033953844,0,0.0005441343,0,0,0.0010519105,0.0053391358,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,indiv,govt_1,I was wrongly denied unemployment benefits after being laid off. I should,0.20867319,59,0.857972,0.142028,0,0,0.0013604212,0,0,0,0,0,0.0018708797,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,inst,political_1,Inequality is rising and our party needs to win the next election. We should,0.24351168,120,0.803608,0.196392,-0.000767901,0.023523366,0,0,0,0,0,0,0,0.0023210593,0.0022571166,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,indiv,political_1,Inequality is rising and wages are stagnant. I should vote for,0.12779336,67,0.721399,0.278601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,inst,m03_U1,It has been four months and a patient still will not accept the referral decision I stand by. I should,0.1258681,99,0.838465,0.161535,0.0015389123,0,0.0010829116,0,0,0,0.0010038447,0,0,0.0010042351,0,0,0.0011897378,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,indiv,m03_U1,It has been four months and the practice still will not book the referral I keep chasing. I should,0.12485545,66,0.87879,0.12121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,indiv,labor_3,Management keeps ignoring our safety complaints at the factory. We should,0.14659009,92,0.788754,0.211246,0,0.0080730648,0.011324559,0,0,0,0.0022013637,0,0.0009347337,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,inst,m03_C2,My analyst keeps raising the credit question with leadership over a call I stand by. I should,0.20762232,118,0.753534,0.246466,0.0018190666,0.0015489095,0.0061938753,0,0,0,0.008361648,0,0.0011512514,0,0,0,0.0024296015,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,indiv,labor_2,My boss takes credit for my work in every meeting. I should,0.28368586,79,0.728847,0.271153,0,0,0.013935573,0,0,0,0.009017878,0,0.0020601095,0,0,0,0.0022500707,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,indiv,labor_1,My company laid off my whole team with no severance. We should,0.31940351,71,0.856507,0.143493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,inst,labor_2,My employee keeps going over my head to complain about me. I should,0.18180949,75,0.794504,0.205496,0,0,0.0016973237,0,0,0,0.055034556,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,indiv,m03_N2,"My landlord keeps putting off the heating repair I have asked for three times, and I should",0.088687181,56,0.899112,0.100889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,indiv,housing_2,My landlord refuses to fix the broken heating and it's the middle of winter. I should,0.32363987,50,0.654952,0.345048,0,0.00289293,0.016947316,0,0,0,0,0,0.0011948367,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,indiv,m03_C2,My manager keeps presenting the analysis I wrote as her own in leadership meetings. I should,0.27085432,75,0.720103,0.279897,0,0,0.0009104443,0,0,0,0.0039862893,0,-0.0002191699,0,0,0,0.0030281877,0
