stratum,source,field,n_lineages,median_share,coverage,prenamed
taboo_marked,norms:concreteness_extremity,flat,46,0.47038184,1,False
taboo_marked,norms:concreteness_extremity,moderate,46,0.33333333,1,False
taboo_marked,usas_fine,physical_appearance_and_properties,46,0.041666667,1,False
taboo_marked,usas_fine,duration_phase_and_age,46,0.059714795,1,False
taboo_marked,usas_fine,time_reference_and_tense,45,0.034382284,1,False
taboo_marked,meta,perception_sensation,46,0.071428571,1,False
taboo_marked,meta,time_aspect,46,0.070598007,1,False
taboo_marked,usas,O4.6,45,0.027777778,1,False
taboo_marked,usas,T2,46,0.041659056,1,False
taboo_marked,usas,T4,44,0.026578089,1,False
taboo_marked,usas,T1.1.3,44,0.032258065,1,False
taboo_marked,usas,N4,46,0.027777778,1,False
taboo_marked,gi,communication_speech,46,0.13333333,0.81481481,False
taboo_marked,gi,quantity_degree,45,0.083333333,0.81481481,False
taboo_marked,wordnet,stative,45,0.08,0.875,False
taboo_marked,rid,icarian_imagery:fire,45,0.13392857,0.45,False
taboo_marked,usas_fine,kinship_and_relationships,45,0.026519143,1,False
taboo_marked,usas_fine,science_technology_and_electronics,46,0.028571429,1,False
taboo_marked,usas_fine,language_and_communication,46,0.080964069,1,False
taboo_marked,usas_fine,cosmos_weather_and_environment,46,0.03030303,1,False
taboo_marked,usas_fine,religion_and_supernatural,45,0.03125,1,False
taboo_marked,usas_fine,media_and_entertainment,46,0.036207311,1,False
taboo_marked,usas_fine,leisure_hobbies_and_play,45,0.035714286,1,False
taboo_marked,usas_fine,physical_measurement_dimensions,45,0.03030303,1,False
taboo_marked,usas_fine,ontological_and_categorization,46,0.029424497,1,False
taboo_marked,usas_fine,core_cognition_and_belief,46,0.035427631,1,False
taboo_marked,usas_fine,personality_traits,45,0.022727273,1,False
taboo_marked,usas_fine,volition_and_capability,46,0.043478261,1,False
taboo_marked,meta,communication_speech,46,0.092329545,1,False
taboo_marked,meta,cognition_mental,46,0.063004032,1,False
taboo_marked,usas,O1.1,44,0.025978408,1,False
taboo_marked,usas,S1.1.1,44,0.021980676,1,False
taboo_marked,usas,I2.2,45,0.024695122,1,False
taboo_marked,usas,Y2,42,0.026147099,1,False
taboo_marked,usas,Q2.2,46,0.052631579,1,False
taboo_marked,usas,A1.1.1,46,0.061072261,1,False
taboo_marked,usas,W4,46,0.027777778,1,False
taboo_marked,usas,S9,45,0.028571429,1,False
taboo_marked,usas,Q1.1,46,0.027027027,1,False
taboo_marked,usas,N5,46,0.028618229,1,False
taboo_marked,usas,N2,44,0.022779765,1,False
taboo_marked,usas,K4,45,0.023809524,1,False
taboo_marked,usas,O4.1,46,0.025641026,1,False
taboo_marked,usas,O3,45,0.023064687,1,False
taboo_marked,usas,S5,46,0.023246497,1,False
taboo_marked,usas,O4.5,45,0.022820513,1,False
taboo_marked,usas,K5.1,45,0.027027027,1,False
taboo_marked,usas,M8,45,0.022474747,1,False
taboo_marked,usas,N3,44,0.01754386,1,False
taboo_marked,usas,A3,46,0.025420015,1,False
taboo_marked,usas,X2.1,45,0.022774327,1,False
taboo_marked,usas,A7,45,0.021089271,1,False
taboo_marked,usas,S8,45,0.020620748,1,False
taboo_marked,usas,S7.4,44,0.017797619,1,False
taboo_marked,usas,S1.2.5,44,0.017638848,1,False
taboo_marked,usas,T1.2,44,0.027442002,1,False
taboo_marked,usas,X2.5,46,0.023816276,1,False
taboo_marked,usas,L2,46,0.021980676,1,False
taboo_marked,usas,X9.2,46,0.030539773,1,False
taboo_marked,gi,other,46,0.088966589,0.81481481,False
taboo_marked,wordnet,communication,46,0.19449405,0.875,False
taboo_marked,rid,social_behavior:,46,0.2,0.45,False
taboo_marked,rid,icarian_imagery:water,44,0.13941103,0.45,False
taboo_marked,usas_fine,constraint_inclusion_and_exclusion,45,0.029631255,1,False
taboo_marked,usas_fine,money_and_finance,45,0.028174603,1,False
taboo_marked,usas_fine,suitability_and_utility,46,0.029411765,1,False
taboo_marked,usas,A1.8,45,0.023558758,1,False
taboo_marked,usas,N6,44,0.02084238,1,False
taboo_marked,usas,I1.2,42,0.020416667,1,False
taboo_marked,usas,A1.5.1,45,0.025015635,1,False
taboo_marked,usas,T1.3,46,0.022474747,1,False
taboo_marked,rid,instrumental_behavior:,46,0.16666667,0.45,False
taboo_marked,usas,Q2.1,45,0.025487013,1,False
taboo_marked,usas,S3.2,45,0.02254306,1,False
taboo_marked,usas,A6.3,44,0.022227712,1,False
taboo_marked,usas,B2,45,0.021286232,1,False
taboo_marked,gi,social_interpersonal,46,0.11111111,0.81481481,False
taboo_marked,usas_fine,hierarchy_power_and_status,46,0.035406404,1,False
taboo_marked,usas,O4.2,45,0.023823029,1,False
taboo_marked,usas,Q1.2,46,0.026156217,1,False
taboo_marked,usas,S7.1,46,0.030776515,1,False
taboo_marked,usas,G2.2,46,0.028373016,1,False
taboo_marked,usas,K5.2,44,0.02362453,1,False
taboo_marked,usas,X6,45,0.024540801,1,False
taboo_marked,usas,A5.4,42,0.020408163,1,False
taboo_marked,usas,N3.3,41,0.020408163,1,False
taboo_marked,wordnet,social,46,0.11111111,0.875,False
taboo_marked,wordnet,cognition,45,0.076923077,0.875,True
taboo_marked,rid,defensive_symbolization:passivity,45,0.14285714,0.45,False
taboo_marked,usas_fine,sensory_perception,45,0.044949495,1,False
taboo_marked,usas,O1.2,41,0.019230769,1,False
taboo_marked,usas,X3.2,45,0.029411765,1,False
taboo_marked,usas,A8,45,0.020833333,1,False
taboo_marked,usas,X3.4,45,0.030578898,1,False
taboo_marked,usas,X2.4,46,0.028571429,1,True
taboo_marked,usas,X7,45,0.021276596,1,False
taboo_marked,usas,C1,45,0.022497472,1,False
taboo_marked,usas,P1,46,0.020944149,1,False
taboo_marked,usas,B3,45,0.02173913,1,False
taboo_marked,rid,sensation:vision,45,0.16666667,0.45,False
taboo_marked,rid,sensation:soft,42,0.12321429,0.45,False
taboo_marked,usas_fine,emotion_and_arousal,46,0.050848833,1,False
taboo_marked,meta,emotion_affect,46,0.05728022,1,False
taboo_marked,usas,G1.1,43,0.018518519,1,False
taboo_marked,usas,E5,45,0.022727273,1,False
taboo_marked,usas,E3,45,0.03125,1,False
taboo_marked,rid,expressive_behavior:,45,0.16666667,0.45,False
taboo_marked,usas,A12,46,0.023386336,1,False
taboo_marked,usas,X3.3,42,0.021188714,1,False
taboo_marked,usas,M3,42,0.020851449,1,False
taboo_marked,usas,S4,42,0.020998677,1,False
taboo_marked,usas,E4.1,46,0.030776515,1,False
taboo_marked,usas,B4,44,0.023710317,1,False
taboo_marked,usas,T3,45,0.025,1,False
taboo_marked,wordnet,body,45,0.1,0.875,False
taboo_marked,wordnet,weather,40,0.067857143,0.875,False
taboo_marked,wordnet,consumption,45,0.080128205,0.875,False
taboo_marked,usas,N3.8,42,0.025978408,1,False
taboo_marked,usas,A5.1,44,0.020910835,1,False
taboo_marked,gi,evaluation_modality,46,0.076923077,0.81481481,False
taboo_marked,rid,regressive_cognition:brink_passage,44,0.125,0.45,False
taboo_marked,usas,X3,40,0.022619048,1,False
taboo_marked,rid,need:orality,46,0.13154762,0.45,False
taboo_marked,usas,N3.6,45,0.026315789,1,False
taboo_marked,usas,K1,45,0.025641026,1,False
taboo_marked,usas,K2,45,0.032258065,1,False
taboo_marked,usas,K3,40,0.025120192,1,False
taboo_marked,usas,I3.1,40,0.024859046,1,False
taboo_marked,usas,B5,43,0.027443609,1,False
taboo_marked,wordnet,competition,44,0.071428571,0.875,False
taboo_marked,usas,I1.1,45,0.025657895,1,False
taboo_marked,usas,A1.7,45,0.021904762,1,True
taboo_marked,usas,X8,46,0.02260101,1,False
taboo_marked,rid,need:anality,46,0.12599206,0.45,False
taboo_marked,usas_fine,housing_and_buildings,44,0.027161738,1,False
taboo_marked,usas_fine,degree_intensity_and_emphasis,44,0.029038397,1,False
taboo_marked,usas,H1,42,0.024549942,1,False
taboo_marked,usas,Z2,42,0.025320513,1,False
taboo_marked,usas,E2,43,0.02173913,1,False
taboo_marked,usas,I2.1,44,0.028805916,1,False
taboo_marked,usas_fine,personal_names,42,0.026671408,1,False
taboo_marked,usas,Z1mf,41,0.025641026,1,False
taboo_marked,usas,H4,44,0.020446557,1,False
taboo_marked,usas,O4.4,46,0.022877446,1,False
taboo_marked,rid,restraint:,46,0.14285714,0.45,False
taboo_marked,rid,positive_affect:,45,0.125,0.45,False
taboo_marked,usas,N5.1,41,0.022727273,1,False
taboo_marked,usas,S6,45,0.025,1,False
taboo_marked,usas,A1.4,45,0.028594771,1,False
taboo_marked,gi,emotion_affect,42,0.071428571,0.81481481,False
taboo_marked,usas,Q4,42,0.020420668,1,False
taboo_marked,usas,O4.3,43,0.022222222,1,False
taboo_marked,usas,X4.1,42,0.03183416,1,False
taboo_marked,usas,G3,42,0.022859408,1,False
taboo_marked,rid,defensive_symbolization:random_movement,42,0.125,0.45,False
taboo_marked,usas,E1,43,0.02515528,1,False
taboo_marked,usas,M4,41,0.022195122,1,False
taboo_marked,rid,icarian_imagery:height,41,0.125,0.45,False
taboo_marked,usas,A15,42,0.024039265,1,False
taboo_marked,rid,sadness:,42,0.125,0.45,False
animal_unmarked,usas_fine,kinship_and_relationships,45,0.033333333,1,False
animal_unmarked,usas_fine,number_quantity_and_order,46,0.053495116,1,False
animal_unmarked,usas_fine,logical_modal_and_discourse_operators,46,0.042035011,1,False
animal_unmarked,usas_fine,duration_phase_and_age,46,0.063695125,1,False
animal_unmarked,meta,social_interpersonal,46,0.083333333,1,False
animal_unmarked,meta,quantity_degree,46,0.069611529,1,False
animal_unmarked,meta,other,46,0.15384615,1,False
animal_unmarked,meta,time_aspect,46,0.071013289,1,False
animal_unmarked,usas,S3.2,45,0.028571429,1,False
animal_unmarked,usas,N4,46,0.031002446,1,False
animal_unmarked,usas,Z5,46,0.03542921,1,False
animal_unmarked,usas,T1.2,46,0.027036905,1,False
animal_unmarked,gi,other,46,0.13839286,0.76190476,False
animal_unmarked,wordnet,communication,46,0.22222222,0.8,False
animal_unmarked,rid,regressive_cognition:concreteness,46,0.18333333,0.4375,False
animal_unmarked,rid,temporal_references:,46,0.16666667,0.4375,False
animal_unmarked,norms:concreteness,neutral,46,0.49404762,1,False
animal_unmarked,norms:concreteness,abstract,46,0.25,1,False
animal_unmarked,norms:concreteness,concrete,46,0.28571429,1,False
animal_unmarked,norms:concreteness_extremity,flat,46,0.46244589,1,False
animal_unmarked,norms:concreteness_extremity,moderate,46,0.36363636,1,False
animal_unmarked,norms:concreteness_extremity,extreme,46,0.2,1,False
animal_unmarked,usas_fine,inquiry_discovery_and_education,46,0.058032001,1,False
animal_unmarked,usas_fine,matter_objects_and_handling,46,0.10526316,1,False
animal_unmarked,usas_fine,movement_transport_and_location,46,0.076923077,1,False
animal_unmarked,usas_fine,biology_and_living_things,46,0.033333333,1,False
animal_unmarked,usas_fine,making_and_causation,46,0.082207207,1,False
animal_unmarked,usas_fine,constraint_inclusion_and_exclusion,46,0.03479064,1,False
animal_unmarked,usas_fine,language_and_communication,46,0.074074074,1,False
animal_unmarked,usas_fine,physical_measurement_dimensions,46,0.031498016,1,False
animal_unmarked,usas_fine,ontological_and_categorization,46,0.028373016,1,False
animal_unmarked,usas_fine,core_cognition_and_belief,46,0.041666667,1,False
animal_unmarked,usas_fine,governance_law_and_ethics,46,0.04767316,1,False
animal_unmarked,usas_fine,sociality_reciprocity_and_belonging,46,0.043519433,1,False
animal_unmarked,usas_fine,commerce_work_and_industry,46,0.034069814,1,False
animal_unmarked,usas_fine,personality_traits,45,0.027027027,1,False
animal_unmarked,usas_fine,body_health_and_consumption,46,0.052118235,1,False
animal_unmarked,usas_fine,danger_caution_and_violence,45,0.032795699,1,False
animal_unmarked,usas_fine,evaluation_comparison_and_judgment,46,0.034482759,1,False
animal_unmarked,meta,physical_action,46,0.16114035,1,False
animal_unmarked,meta,communication_speech,46,0.085265038,1,False
animal_unmarked,meta,existence_state,46,0.037037037,1,False
animal_unmarked,meta,cognition_mental,46,0.083333333,1,False
animal_unmarked,meta,evaluation_modality,46,0.090909091,1,False
animal_unmarked,meta,possession_exchange,46,0.083333333,1,False
animal_unmarked,meta,body_health,46,0.048504646,1,False
animal_unmarked,usas,T2,46,0.039868421,1,False
animal_unmarked,usas,A10,46,0.03125,1,False
animal_unmarked,usas,M2,46,0.054804805,1,False
animal_unmarked,usas,M1,46,0.050423729,1,False
animal_unmarked,usas,L2,46,0.025534759,1,False
animal_unmarked,usas,A1.1.1,46,0.061381476,1,False
animal_unmarked,usas,A1.7,45,0.028571429,1,True
animal_unmarked,usas,Q2.2,46,0.051973684,1,False
animal_unmarked,usas,M6,45,0.027777778,1,False
animal_unmarked,usas,M8,44,0.026671408,1,False
animal_unmarked,usas,A3,46,0.025674831,1,False
animal_unmarked,usas,X2.1,45,0.032142857,1,False
animal_unmarked,usas,A7,44,0.024702381,1,False
animal_unmarked,usas,G1.2,45,0.024390244,1,False
animal_unmarked,usas,S8,46,0.034811166,1,False
animal_unmarked,usas,S7.4,44,0.022859408,1,False
animal_unmarked,usas,I2.2,45,0.027402402,1,False
animal_unmarked,usas,A2.2,46,0.039215686,1,False
animal_unmarked,usas,S5,45,0.028571429,1,False
animal_unmarked,usas,S6,46,0.026178728,1,False
animal_unmarked,usas,F1,46,0.028046901,1,False
animal_unmarked,usas,A2.1,45,0.027799228,1,False
animal_unmarked,usas,A9,46,0.055555556,1,False
animal_unmarked,usas,A1.8,46,0.02514835,1,False
animal_unmarked,usas,Q2.1,46,0.032795699,1,False
animal_unmarked,usas,N6,45,0.025641026,1,False
animal_unmarked,usas,A1.1.2,45,0.024725275,1,False
animal_unmarked,usas,A6.3,45,0.021980676,1,False
animal_unmarked,usas,B2,45,0.023532669,1,False
animal_unmarked,usas,B1,46,0.030776515,1,False
animal_unmarked,gi,physical_action,46,0.66666667,0.76190476,False
animal_unmarked,gi,possession_exchange,42,0.090569153,0.76190476,False
animal_unmarked,gi,social_interpersonal,46,0.1351461,0.76190476,False
animal_unmarked,wordnet,change,46,0.11111111,0.8,False
animal_unmarked,wordnet,contact,46,0.25,0.8,False
animal_unmarked,wordnet,motion,46,0.21396104,0.8,False
animal_unmarked,rid,defensive_symbolization:passivity,45,0.16666667,0.4375,False
animal_unmarked,rid,restraint:,45,0.16666667,0.4375,False
animal_unmarked,rid,icarian_imagery:ascend,43,0.16666667,0.4375,False
animal_unmarked,norms:valence,positive,46,0.56299603,0.41666667,False
animal_unmarked,norms:valence,negative,46,0.25,0.41666667,False
animal_unmarked,norms:valence,neutral,46,0.34313725,0.41666667,False
animal_unmarked,norms:arousal,calm,46,0.5,0.41666667,False
animal_unmarked,norms:arousal,neutral,46,0.33333333,0.41666667,False
animal_unmarked,norms:arousal,aroused,46,0.29285714,0.41666667,False
animal_unmarked,norms:dominance,dominant,46,0.66666667,0.41666667,False
animal_unmarked,norms:dominance,neutral,46,0.33333333,0.41666667,False
animal_unmarked,norms:dominance,submissive,46,0.22361111,0.41666667,False
animal_unmarked,norms:valence_extremity,extreme,46,0.37083333,0.41666667,False
animal_unmarked,norms:valence_extremity,moderate,46,0.43080357,0.41666667,False
animal_unmarked,norms:valence_extremity,flat,46,0.33333333,0.41666667,False
animal_unmarked,norms:arousal_extremity,extreme,46,0.40710784,0.41666667,False
animal_unmarked,norms:arousal_extremity,moderate,46,0.4,0.41666667,False
animal_unmarked,norms:arousal_extremity,flat,46,0.33333333,0.41666667,False
animal_unmarked,norms:dominance_extremity,moderate,46,0.5,0.41666667,False
animal_unmarked,norms:dominance_extremity,extreme,46,0.34700722,0.41666667,False
animal_unmarked,usas_fine,volition_and_capability,46,0.05329526,1,False
animal_unmarked,usas_fine,sensory_perception,45,0.058823529,1,False
animal_unmarked,usas_fine,degree_intensity_and_emphasis,45,0.037037037,1,False
animal_unmarked,meta,perception_sensation,46,0.077806224,1,False
animal_unmarked,usas,X6,46,0.029972788,1,False
animal_unmarked,usas,X3.4,45,0.043478261,1,False
animal_unmarked,usas,A11.2,44,0.027820777,1,False
animal_unmarked,usas,X2.2,44,0.029411765,1,False
animal_unmarked,usas,S1.2.4,43,0.026610644,1,False
animal_unmarked,usas,G2.1,46,0.031754032,1,False
animal_unmarked,usas,O2,45,0.034482759,1,False
animal_unmarked,gi,cognition_mental,46,0.11111111,0.76190476,False
animal_unmarked,gi,communication_speech,46,0.1547619,0.76190476,False
animal_unmarked,wordnet,cognition,45,0.11111111,0.8,True
animal_unmarked,wordnet,perception,45,0.14835165,0.8,False
animal_unmarked,wordnet,social,46,0.13571429,0.8,False
animal_unmarked,rid,social_behavior:,46,0.25833333,0.4375,False
animal_unmarked,rid,abstraction:,46,0.16666667,0.4375,False
animal_unmarked,rid,instrumental_behavior:,46,0.17045455,0.4375,False
animal_unmarked,rid,sensation:vision,45,0.2,0.4375,False
animal_unmarked,norms:dominance_extremity,flat,46,0.33333333,0.41666667,False
animal_unmarked,usas_fine,physical_appearance_and_properties,46,0.043102767,1,False
animal_unmarked,usas_fine,housing_and_buildings,45,0.038461538,1,False
animal_unmarked,usas_fine,time_reference_and_tense,44,0.035714286,1,False
animal_unmarked,usas_fine,personal_names,44,0.038518519,1,False
animal_unmarked,usas,A6.1,44,0.025187313,1,False
animal_unmarked,usas,O4.4,46,0.025497021,1,False
animal_unmarked,usas,F4,45,0.025978408,1,False
animal_unmarked,usas,H4,43,0.03030303,1,False
animal_unmarked,usas,X7,45,0.02835249,1,False
animal_unmarked,usas,Q1.1,46,0.034068302,1,False
animal_unmarked,usas,Z1mf,44,0.035714286,1,False
animal_unmarked,gi,quantity_degree,46,0.1,0.76190476,False
animal_unmarked,wordnet,possession,46,0.10540936,0.8,False
animal_unmarked,wordnet,stative,46,0.097727273,0.8,False
animal_unmarked,usas_fine,emotion_and_arousal,46,0.057977104,1,False
animal_unmarked,usas_fine,hierarchy_power_and_status,45,0.044444444,1,False
animal_unmarked,meta,emotion_affect,46,0.063826401,1,False
animal_unmarked,usas,A1.3,43,0.028571429,1,True
animal_unmarked,usas,X2.4,46,0.038650075,1,True
animal_unmarked,usas,B3,45,0.025641026,1,False
animal_unmarked,usas,P1,45,0.025252525,1,False
animal_unmarked,usas,E3,45,0.033908046,1,False
animal_unmarked,usas,S7.1,45,0.038461538,1,False
animal_unmarked,usas,N3.3,42,0.0227508,1,False
animal_unmarked,usas,M3,44,0.024419332,1,False
animal_unmarked,usas,E4.1,45,0.04,1,False
animal_unmarked,usas,X9.2,46,0.036190476,1,False
animal_unmarked,usas,O4.1,46,0.027041652,1,False
animal_unmarked,rid,sensation:soft,45,0.16666667,0.4375,False
animal_unmarked,rid,regressive_cognition:narcissism,41,0.16666667,0.4375,False
animal_unmarked,usas,N5.2,43,0.023809524,1,False
animal_unmarked,usas,N3.8,45,0.03030303,1,False
animal_unmarked,rid,icarian_imagery:water,43,0.1547619,0.4375,False
animal_unmarked,usas,O1.1,44,0.030061892,1,False
animal_unmarked,gi,emotion_affect,45,0.090909091,0.76190476,False
animal_unmarked,usas_fine,media_and_entertainment,46,0.037139208,1,False
animal_unmarked,usas_fine,leisure_hobbies_and_play,45,0.04,1,False
animal_unmarked,usas,A8,43,0.026013514,1,False
animal_unmarked,usas,K5.1,45,0.029910714,1,False
animal_unmarked,usas,K3,42,0.024271028,1,False
animal_unmarked,usas,E5,46,0.028195775,1,False
animal_unmarked,usas,X3.3,42,0.023816276,1,False
animal_unmarked,usas,E2,42,0.028571429,1,False
animal_unmarked,wordnet,competition,44,0.12916667,0.8,False
animal_unmarked,rid,expressive_behavior:,44,0.15790598,0.4375,False
animal_unmarked,rid,sensation:touch,43,0.1625,0.4375,False
animal_unmarked,usas_fine,suitability_and_utility,46,0.031502016,1,False
animal_unmarked,usas,S1.1.2,42,0.031702291,1,True
animal_unmarked,usas,A12,46,0.028174603,1,False
animal_unmarked,usas,N5,46,0.033333333,1,False
animal_unmarked,usas,X3.2,45,0.030414747,1,False
animal_unmarked,usas,X9.1,41,0.04,1,False
animal_unmarked,gi,evaluation_modality,46,0.089015152,0.76190476,False
animal_unmarked,rid,need:orality,46,0.2,0.4375,False
animal_unmarked,usas,B4,43,0.03030303,1,False
animal_unmarked,usas,T1.3,46,0.026502717,1,False
animal_unmarked,usas,C1,45,0.022001934,1,False
animal_unmarked,usas,X2.5,44,0.025604604,1,False
animal_unmarked,usas,F2,44,0.021644083,1,False
animal_unmarked,usas,Q1.2,46,0.025529651,1,False
animal_unmarked,wordnet,body,45,0.11111111,0.8,False
animal_unmarked,rid,defensive_symbolization:random_movement,40,0.11626984,0.4375,False
animal_unmarked,usas,Q4,41,0.027777778,1,False
animal_unmarked,usas,E1,40,0.022133398,1,False
animal_unmarked,usas,S4,43,0.021315193,1,False
animal_unmarked,usas,K4,45,0.025,1,False
animal_unmarked,usas,X8,46,0.025088269,1,False
animal_unmarked,usas_fine,science_technology_and_electronics,45,0.032392894,1,False
animal_unmarked,usas,N2,44,0.028308824,1,False
animal_unmarked,usas,O3,44,0.025328947,1,False
animal_unmarked,usas,O4.5,44,0.026891447,1,False
animal_unmarked,rid,aggression:,44,0.2,0.4375,False
animal_unmarked,rid,regressive_cognition:brink_passage,41,0.13888889,0.4375,False
animal_unmarked,usas,T4,42,0.035449735,1,False
animal_unmarked,usas,A5.1,43,0.03125,1,False
animal_unmarked,usas,X2.3,40,0.028805916,1,False
animal_unmarked,rid,positive_affect:,43,0.16666667,0.4375,False
animal_unmarked,usas,G3,41,0.026315789,1,False
animal_unmarked,usas,A5.3,41,0.026736111,1,False
animal_unmarked,usas,S1.1.3,41,0.026736111,1,False
animal_unmarked,wordnet,consumption,44,0.09473582,0.8,False
animal_unmarked,usas_fine,money_and_finance,46,0.03125,1,False
animal_unmarked,usas,I1.1,45,0.026041667,1,False
animal_unmarked,usas,X3,40,0.02705518,1,False
animal_unmarked,usas_fine,cosmos_weather_and_environment,42,0.033368724,1,False
animal_unmarked,usas,O4.2,45,0.032258065,1,False
animal_unmarked,usas,E6,40,0.024702381,1,False
animal_unmarked,usas,W4,42,0.029857398,1,False
animal_unmarked,usas,O4.3,40,0.023692043,1,False
animal_unmarked,usas,H5,40,0.036700337,1,False
animal_unmarked,rid,sensation:sound,43,0.12179487,0.4375,False
animal_unmarked,wordnet,emotion,42,0.083624709,0.8,False
animal_unmarked,usas_fine,geography_and_places,44,0.042944324,1,False
animal_unmarked,usas,M7,43,0.037878788,1,False
animal_unmarked,wordnet,creation,44,0.11111111,0.8,False
animal_unmarked,usas,X5.2,40,0.026289208,1,False
animal_unmarked,usas_fine,other_proper_names,40,0.035253802,1,False
violence_unmarked,usas_fine,sensory_perception,46,0.05,1,False
violence_unmarked,usas_fine,degree_intensity_and_emphasis,46,0.036398467,1,False
violence_unmarked,usas_fine,language_and_communication,46,0.090909091,1,False
violence_unmarked,usas_fine,inquiry_discovery_and_education,46,0.063668926,1,False
violence_unmarked,usas_fine,personality_traits,46,0.030539773,1,False
violence_unmarked,usas_fine,governance_law_and_ethics,46,0.042553191,1,False
violence_unmarked,usas_fine,matter_objects_and_handling,46,0.09702268,1,False
violence_unmarked,meta,perception_sensation,46,0.076923077,1,False
violence_unmarked,meta,evaluation_modality,46,0.093356481,1,False
violence_unmarked,meta,communication_speech,46,0.10128205,1,False
violence_unmarked,meta,cognition_mental,46,0.088273491,1,False
violence_unmarked,meta,social_interpersonal,46,0.08,1,False
violence_unmarked,meta,other,46,0.12820513,1,False
violence_unmarked,usas,X3.4,46,0.038126362,1,False
violence_unmarked,usas,A11.2,46,0.03030303,1,False
violence_unmarked,usas,Q2.2,46,0.055555556,1,False
violence_unmarked,usas,X2.2,46,0.030106872,1,False
violence_unmarked,usas,S1.2.4,46,0.030776515,1,False
violence_unmarked,usas,G2.1,46,0.028571429,1,False
violence_unmarked,usas,Q1.1,46,0.033333333,1,False
violence_unmarked,usas,O2,46,0.029003268,1,False
violence_unmarked,gi,communication_speech,46,0.14285714,0.81818182,False
violence_unmarked,gi,physical_action,46,0.70588235,0.81818182,False
violence_unmarked,wordnet,perception,46,0.125,0.85714286,False
violence_unmarked,wordnet,communication,46,0.25,0.85714286,False
violence_unmarked,wordnet,contact,46,0.2,0.85714286,False
violence_unmarked,rid,sensation:vision,46,0.2,0.45454545,False
violence_unmarked,rid,social_behavior:,46,0.33333333,0.45454545,False
violence_unmarked,norms:valence,positive,46,0.5,0.44444444,False
violence_unmarked,norms:valence,negative,46,0.25,0.44444444,False
violence_unmarked,norms:arousal,calm,46,0.5,0.44444444,False
violence_unmarked,norms:arousal,neutral,46,0.33333333,0.44444444,False
violence_unmarked,norms:dominance,neutral,46,0.29642857,0.44444444,False
violence_unmarked,norms:dominance,submissive,46,0.25,0.44444444,False
violence_unmarked,norms:concreteness,abstract,46,0.2,1,False
violence_unmarked,norms:concreteness,neutral,46,0.5,1,False
violence_unmarked,norms:concreteness,concrete,46,0.30192308,1,False
violence_unmarked,norms:valence_extremity,moderate,46,0.46862745,0.44444444,False
violence_unmarked,norms:arousal_extremity,moderate,46,0.4,0.44444444,False
violence_unmarked,norms:arousal_extremity,flat,46,0.33333333,0.44444444,False
violence_unmarked,norms:dominance_extremity,flat,46,0.27272727,0.44444444,False
violence_unmarked,norms:dominance_extremity,moderate,46,0.5,0.44444444,False
violence_unmarked,norms:concreteness_extremity,moderate,46,0.35714286,1,False
violence_unmarked,norms:concreteness_extremity,flat,46,0.5,1,False
violence_unmarked,norms:concreteness_extremity,extreme,46,0.16666667,1,False
violence_unmarked,usas_fine,number_quantity_and_order,46,0.045454545,1,False
violence_unmarked,usas_fine,core_cognition_and_belief,46,0.038846154,1,False
violence_unmarked,usas_fine,volition_and_capability,46,0.055555556,1,False
violence_unmarked,usas_fine,duration_phase_and_age,46,0.0625,1,False
violence_unmarked,usas_fine,making_and_causation,46,0.090909091,1,False
violence_unmarked,usas_fine,body_health_and_consumption,46,0.04613226,1,False
violence_unmarked,meta,quantity_degree,46,0.06486676,1,False
violence_unmarked,meta,physical_action,46,0.17573529,1,False
violence_unmarked,meta,time_aspect,46,0.073400673,1,False
violence_unmarked,usas,N5.1,44,0.027777778,1,False
violence_unmarked,usas,A10,46,0.035714286,1,False
violence_unmarked,usas,X2.1,46,0.028571429,1,False
violence_unmarked,usas,X6,46,0.031754032,1,False
violence_unmarked,usas,T2,46,0.04458604,1,False
violence_unmarked,usas,A2.2,46,0.035714286,1,False
violence_unmarked,usas,A1.1.1,46,0.063798203,1,False
violence_unmarked,usas,B5,45,0.023255814,1,False
violence_unmarked,wordnet,change,46,0.125,0.85714286,False
violence_unmarked,wordnet,social,46,0.125,0.85714286,False
violence_unmarked,rid,instrumental_behavior:,46,0.19545455,0.45454545,False
violence_unmarked,norms:dominance,dominant,46,0.66071429,0.44444444,False
violence_unmarked,usas_fine,ontological_and_categorization,46,0.029411765,1,False
violence_unmarked,usas_fine,constraint_inclusion_and_exclusion,46,0.035714286,1,False
violence_unmarked,meta,possession_exchange,46,0.079473684,1,False
violence_unmarked,meta,existence_state,46,0.035249762,1,False
violence_unmarked,usas,N5,46,0.030539773,1,False
violence_unmarked,usas,A9,46,0.052631579,1,False
violence_unmarked,usas,S6,46,0.026147099,1,False
violence_unmarked,usas,A3,46,0.025641026,1,False
violence_unmarked,usas,X9.2,46,0.033908046,1,False
violence_unmarked,usas,X2.5,46,0.025,1,False
violence_unmarked,usas,A1.7,46,0.029016,1,True
violence_unmarked,gi,quantity_degree,46,0.083333333,0.81818182,False
violence_unmarked,gi,cognition_mental,46,0.10818713,0.81818182,False
violence_unmarked,gi,social_interpersonal,46,0.13333333,0.81818182,False
violence_unmarked,wordnet,cognition,46,0.11764706,0.85714286,True
violence_unmarked,rid,abstraction:,46,0.16666667,0.45454545,False
violence_unmarked,norms:valence,neutral,46,0.33333333,0.44444444,False
