lineage,pair_id,domain,js_unmarked,js_marked,d_js
internlm/internlm2-base-7b,r2bt_010,betrayal,0.045570366,0.041544436,-0.0040259301
internlm/internlm2-base-7b,r2bt_014,betrayal,0.041165752,0.12625869,0.085092938
internlm/internlm2-base-7b,r2bt_015,betrayal,0.049882926,0.056097166,0.0062142405
internlm/internlm2-base-7b,r2bt_016,betrayal,0.13991221,0.052229655,-0.08768255
internlm/internlm2-base-7b,r2bt_017,betrayal,0.048064477,0.070669163,0.022604686
internlm/internlm2-base-7b,r2bt_018,betrayal,0.037645121,0.053557586,0.015912465
internlm/internlm2-base-7b,r2bt_019,betrayal,0.033079832,0.038950679,0.0058708467
internlm/internlm2-base-7b,r2bt_020,betrayal,0.040590391,0.036240426,-0.0043499649
internlm/internlm2-base-7b,r2bt_022,betrayal,0.040073182,0.029195177,-0.010878005
internlm/internlm2-base-7b,r2bt_023,betrayal,0.085266208,0.058850315,-0.026415893
internlm/internlm2-base-7b,r2bt_024,betrayal,0.053691517,0.033996201,-0.019695316
internlm/internlm2-base-7b,r2bt_025,betrayal,0.043833724,0.032467721,-0.011366004
internlm/internlm2-base-7b,r2bt_026,betrayal,0.058670381,0.054361843,-0.0043085376
internlm/internlm2-base-7b,r2bt_027,betrayal,0.057399661,0.038043633,-0.019356028
internlm/internlm2-base-7b,r2bt_028,betrayal,0.046930784,0.042398771,-0.0045320125
internlm/internlm2-base-7b,r2bt_029,betrayal,0.03610828,0.035489371,-0.00061890918
internlm/internlm2-base-7b,r2bt_030,betrayal,0.055282479,0.050987382,-0.0042950965
internlm/internlm2-base-7b,r2bt_031,betrayal,0.043062151,0.056776236,0.013714085
internlm/internlm2-base-7b,r2bt_033,betrayal,0.036655344,0.033808432,-0.0028469121
internlm/internlm2-base-7b,r2bt_035,betrayal,0.094681239,0.044362036,-0.050319204
internlm/internlm2-base-7b,r2bt_036,betrayal,0.085709756,0.040865351,-0.044844405
internlm/internlm2-base-7b,r2bt_037,betrayal,0.071332922,0.05535699,-0.015975932
internlm/internlm2-base-7b,r2bt_038,betrayal,0.070377097,0.06261567,-0.0077614275
internlm/internlm2-base-7b,r2bt_039,betrayal,0.055764682,0.098787978,0.043023296
internlm/internlm2-base-7b,r2bt_041,betrayal,0.034525619,0.056515269,0.02198965
internlm/internlm2-base-7b,r2bt_043,betrayal,0.15930918,0.092957488,-0.066351695
internlm/internlm2-base-7b,r2bt_044,betrayal,0.091205905,0.048011095,-0.04319481
internlm/internlm2-base-7b,r2bt_045,betrayal,0.039713518,0.059535338,0.01982182
internlm/internlm2-base-7b,r2bt_046,betrayal,0.048159532,0.060219957,0.012060425
internlm/internlm2-base-7b,r2bt_047,betrayal,0.052577546,0.043866381,-0.0087111656
internlm/internlm2-base-7b,r2bt_048,betrayal,0.085867195,0.0697279,-0.016139295
internlm/internlm2-base-7b,r2bt_049,betrayal,0.031147348,0.03608165,0.0049343023
internlm/internlm2-base-7b,r2bt_050,betrayal,0.037319171,0.042655947,0.0053367763
internlm/internlm2-base-7b,r2bt_052,betrayal,0.064338455,0.073830351,0.0094918962
internlm/internlm2-base-7b,r2bt_053,betrayal,0.044968748,0.052321732,0.0073529837
internlm/internlm2-base-7b,r2bt_054,betrayal,0.055674197,0.050888547,-0.0047856505
internlm/internlm2-base-7b,r2bt_055,betrayal,0.069858312,0.057345905,-0.012512407
internlm/internlm2-base-7b,r2bt_056,betrayal,0.067296575,0.055295689,-0.012000886
internlm/internlm2-base-7b,r2bt_058,betrayal,0.056208845,0.045752945,-0.0104559
internlm/internlm2-base-7b,r2bt_059,betrayal,0.057639797,0.044652138,-0.012987659
internlm/internlm2-base-7b,r2bt_060,betrayal,0.045059206,0.045286675,0.00022746942
internlm/internlm2-base-7b,r2bt_061,betrayal,0.046324547,0.054951563,0.0086270156
internlm/internlm2-base-7b,r2bt_062,betrayal,0.053597075,0.039342581,-0.014254494
internlm/internlm2-base-7b,r2bt_063,betrayal,0.10211162,0.095325354,-0.0067862628
internlm/internlm2-base-7b,r2bt_064,betrayal,0.047603514,0.049727896,0.0021243826
internlm/internlm2-base-7b,r2bt_065,betrayal,0.071194185,0.053173656,-0.018020528
internlm/internlm2-base-7b,r2bt_066,betrayal,0.068949844,0.065646703,-0.0033031407
internlm/internlm2-base-7b,r2bt_067,betrayal,0.044121898,0.082187465,0.038065567
internlm/internlm2-base-7b,r2bt_069,betrayal,0.073753011,0.053736294,-0.020016717
internlm/internlm2-base-7b,r2bt_070,betrayal,0.07783489,0.060660683,-0.017174207
internlm/internlm2-base-7b,r2bt_071,betrayal,0.039891428,0.059368648,0.019477221
internlm/internlm2-base-7b,r2bt_072,betrayal,0.063677335,0.045903457,-0.017773878
internlm/internlm2-base-7b,r2bt_073,betrayal,0.024695901,0.044780435,0.020084535
internlm/internlm2-base-7b,r2bt_074,betrayal,0.084976275,0.055947251,-0.029029025
internlm/internlm2-base-7b,r2bt_075,betrayal,0.070151364,0.082988417,0.012837053
internlm/internlm2-base-7b,r2bt_076,betrayal,0.04967636,0.074605707,0.024929347
internlm/internlm2-base-7b,r2bt_077,betrayal,0.076687428,0.095032872,0.018345444
internlm/internlm2-base-7b,r2bt_079,betrayal,0.091465466,0.1240633,0.032597832
internlm/internlm2-base-7b,r2bt_080,betrayal,0.10054841,0.030312497,-0.070235911
internlm/internlm2-base-7b,r2bt_081,betrayal,0.036092484,0.12901805,0.092925565
internlm/internlm2-base-7b,r2bt_082,betrayal,0.20144897,0.11716333,-0.084285642
internlm/internlm2-base-7b,r2bt_083,betrayal,0.10062212,0.083415471,-0.017206649
internlm/internlm2-base-7b,r2bt_085,betrayal,0.080802339,0.10116686,0.02036452
internlm/internlm2-base-7b,r2bt_086,betrayal,0.048448632,0.034028369,-0.014420263
internlm/internlm2-base-7b,r2bt_087,betrayal,0.054839614,0.068332571,0.013492957
internlm/internlm2-base-7b,r2bt_088,betrayal,0.037114241,0.03912919,0.0020149491
internlm/internlm2-base-7b,r2bt_089,betrayal,0.049140355,0.051104104,0.0019637486
internlm/internlm2-base-7b,r2bt_090,betrayal,0.056247982,0.050624554,-0.0056234283
internlm/internlm2-base-7b,r2bt_091,betrayal,0.092670723,0.096590864,0.0039201405
internlm/internlm2-base-7b,r2bt_092,betrayal,0.042444818,0.072332346,0.029887528
internlm/internlm2-base-7b,r2bt_093,betrayal,0.038979552,0.042809902,0.0038303499
internlm/internlm2-base-7b,r2bt_094,betrayal,0.10113675,0.088113852,-0.013022901
internlm/internlm2-base-7b,r2bt_095,betrayal,0.051101799,0.091022432,0.039920633
internlm/internlm2-base-7b,r2bt_096,betrayal,0.090732474,0.085947422,-0.0047850514
internlm/internlm2-base-7b,r2bt_097,betrayal,0.068069301,0.08647527,0.018405969
internlm/internlm2-base-7b,r2bt_098,betrayal,0.061760657,0.1293323,0.067571642
internlm/internlm2-base-7b,r2bt_099,betrayal,0.07068496,0.082577597,0.011892637
internlm/internlm2-base-7b,r2bt_100,betrayal,0.063916209,0.078828756,0.014912547
internlm/internlm2-base-7b,r2bt_101,betrayal,0.031232145,0.043525476,0.012293331
internlm/internlm2-base-7b,r2bt_102,betrayal,0.073124703,0.039862986,-0.033261717
internlm/internlm2-base-7b,r2bt_103,betrayal,0.051432942,0.0770093,0.025576358
internlm/internlm2-base-7b,r2bt_104,betrayal,0.040913991,0.057335132,0.016421141
internlm/internlm2-base-7b,r2bt_105,betrayal,0.069602519,0.07422269,0.004620171
internlm/internlm2-base-7b,r2bt_106,betrayal,0.054280681,0.07395104,0.019670359
internlm/internlm2-base-7b,r2bt_107,betrayal,0.043016717,0.088572089,0.045555371
internlm/internlm2-base-7b,r2bt_108,betrayal,0.044148771,0.046644811,0.0024960406
internlm/internlm2-base-7b,r2bt_109,betrayal,0.027966227,0.045945684,0.017979457
internlm/internlm2-base-7b,r2bt_111,betrayal,0.044877959,0.040237618,-0.0046403403
internlm/internlm2-base-7b,r2bt_112,betrayal,0.049758387,0.040539346,-0.0092190412
internlm/internlm2-base-7b,r2bt_113,betrayal,0.048366212,0.041392025,-0.0069741874
internlm/internlm2-base-7b,r2bt_114,betrayal,0.047417804,0.056781066,0.0093632627
internlm/internlm2-base-7b,r2bt_115,betrayal,0.045537713,0.042692496,-0.0028452171
internlm/internlm2-base-7b,r2bt_116,betrayal,0.056288957,0.036452909,-0.019836048
internlm/internlm2-base-7b,r2bt_117,betrayal,0.10209218,0.082023037,-0.020069145
internlm/internlm2-base-7b,r2bt_118,betrayal,0.051453071,0.041842937,-0.0096101338
internlm/internlm2-base-7b,r2bt_119,betrayal,0.049244429,0.093678538,0.044434108
internlm/internlm2-base-7b,r2bt_120,betrayal,0.039805944,0.067908239,0.028102294
internlm/internlm2-base-7b,r2ds_001,taboo,0.03837601,0.042801762,0.0044257517
internlm/internlm2-base-7b,r2ds_002,taboo,0.050832529,0.052992943,0.0021604132
internlm/internlm2-base-7b,r2ds_003,taboo,0.036295699,0.036904838,0.00060913883
internlm/internlm2-base-7b,r2ds_004,taboo,0.044418267,0.039394557,-0.00502371
internlm/internlm2-base-7b,r2ds_005,taboo,0.051362915,0.04470126,-0.0066616556
internlm/internlm2-base-7b,r2ds_006,taboo,0.035582866,0.046871131,0.011288265
internlm/internlm2-base-7b,r2ds_007,taboo,0.025983262,0.053408977,0.027425715
internlm/internlm2-base-7b,r2ds_008,taboo,0.046707191,0.11932648,0.072619285
internlm/internlm2-base-7b,r2ds_009,taboo,0.07026196,0.066947335,-0.0033146257
internlm/internlm2-base-7b,r2ds_010,taboo,0.064107004,0.0392078,-0.024899204
internlm/internlm2-base-7b,r2ds_011,taboo,0.060948838,0.057413266,-0.0035355716
internlm/internlm2-base-7b,r2ds_012,taboo,0.022579217,0.043446017,0.0208668
internlm/internlm2-base-7b,r2ds_013,taboo,0.060494999,0.04689462,-0.013600379
internlm/internlm2-base-7b,r2ds_014,taboo,0.047819919,0.059657561,0.011837642
internlm/internlm2-base-7b,r2ds_015,taboo,0.035591273,0.048515992,0.012924719
internlm/internlm2-base-7b,r2ds_016,taboo,0.033824537,0.08230998,0.048485443
internlm/internlm2-base-7b,r2ds_017,taboo,0.061392013,0.052018154,-0.0093738588
internlm/internlm2-base-7b,r2ds_018,taboo,0.041368957,0.045678094,0.0043091374
internlm/internlm2-base-7b,r2ds_019,taboo,0.034373388,0.039846613,0.0054732246
internlm/internlm2-base-7b,r2ds_020,taboo,0.049542292,0.05683488,0.0072925876
internlm/internlm2-base-7b,r2ds_021,taboo,0.046806025,0.03904584,-0.007760185
internlm/internlm2-base-7b,r2ds_022,taboo,0.031389353,0.050172073,0.01878272
internlm/internlm2-base-7b,r2ds_023,taboo,0.048624902,0.050842001,0.0022170995
internlm/internlm2-base-7b,r2ds_024,taboo,0.053519434,0.04454669,-0.0089727446
internlm/internlm2-base-7b,r2ds_025,taboo,0.098561514,0.059279006,-0.039282508
internlm/internlm2-base-7b,r2ds_026,taboo,0.095611613,0.083913492,-0.011698121
internlm/internlm2-base-7b,r2ds_027,taboo,0.052726263,0.029340012,-0.023386251
internlm/internlm2-base-7b,r2ds_028,taboo,0.053181504,0.052631619,-0.00054988546
internlm/internlm2-base-7b,r2ds_029,taboo,0.039544069,0.036810887,-0.002733182
internlm/internlm2-base-7b,r2ds_030,taboo,0.061168971,0.054704295,-0.0064646762
internlm/internlm2-base-7b,r2ds_031,taboo,0.039216898,0.049628466,0.010411569
internlm/internlm2-base-7b,r2ds_032,taboo,0.035887,0.088687313,0.052800313
internlm/internlm2-base-7b,r2ds_033,taboo,0.051623222,0.062810806,0.011187584
internlm/internlm2-base-7b,r2ds_034,taboo,0.044179747,0.075470856,0.031291109
internlm/internlm2-base-7b,r2ds_035,taboo,0.052922087,0.043024405,-0.009897682
internlm/internlm2-base-7b,r2ds_036,taboo,0.045168219,0.038697548,-0.0064706714
internlm/internlm2-base-7b,r2ds_037,taboo,0.062907147,0.093317563,0.030410416
internlm/internlm2-base-7b,r2ds_038,taboo,0.062326262,0.033495307,-0.028830955
internlm/internlm2-base-7b,r2ds_039,taboo,0.047033706,0.048586567,0.0015528611
internlm/internlm2-base-7b,r2ds_040,taboo,0.032131075,0.058481647,0.026350572
internlm/internlm2-base-7b,r2ds_041,taboo,0.058287309,0.037884041,-0.020403268
internlm/internlm2-base-7b,r2ds_042,taboo,0.037333307,0.040412461,0.003079154
internlm/internlm2-base-7b,r2ds_043,taboo,0.043625619,0.047136836,0.0035112162
internlm/internlm2-base-7b,r2ds_044,taboo,0.060196727,0.056020669,-0.0041760579
internlm/internlm2-base-7b,r2ds_045,taboo,0.045887623,0.043943917,-0.0019437058
internlm/internlm2-base-7b,r2ds_046,taboo,0.052027509,0.05419665,0.0021691405
internlm/internlm2-base-7b,r2ds_047,taboo,0.049454794,0.043124755,-0.0063300394
internlm/internlm2-base-7b,r2ds_048,taboo,0.042972242,0.13509898,0.092126739
internlm/internlm2-base-7b,r2ds_049,taboo,0.051474022,0.06537898,0.013904958
internlm/internlm2-base-7b,r2ds_050,taboo,0.085929032,0.063775191,-0.02215384
internlm/internlm2-base-7b,r2ds_051,taboo,0.043282215,0.038389595,-0.0048926207
internlm/internlm2-base-7b,r2ds_052,taboo,0.033370926,0.035090967,0.0017200412
internlm/internlm2-base-7b,r2ds_053,taboo,0.035873921,0.044462605,0.0085886841
internlm/internlm2-base-7b,r2ds_054,taboo,0.048140828,0.049865217,0.0017243892
internlm/internlm2-base-7b,r2ds_055,taboo,0.061995927,0.058214876,-0.0037810507
internlm/internlm2-base-7b,r2ds_056,taboo,0.036090995,0.066236112,0.030145116
internlm/internlm2-base-7b,r2ds_057,taboo,0.043833387,0.047333335,0.003499948
internlm/internlm2-base-7b,r2ds_058,taboo,0.031396589,0.048055966,0.016659377
internlm/internlm2-base-7b,r2ds_059,taboo,0.12008347,0.08629576,-0.033787705
internlm/internlm2-base-7b,r2ds_060,taboo,0.043663381,0.04321496,-0.00044842116
internlm/internlm2-base-7b,r2ds_061,taboo,0.04179091,0.056068537,0.014277627
internlm/internlm2-base-7b,r2ds_062,taboo,0.061218974,0.045221331,-0.015997643
internlm/internlm2-base-7b,r2ds_063,taboo,0.087776507,0.058361882,-0.029414626
internlm/internlm2-base-7b,r2ds_064,taboo,0.042362502,0.038584719,-0.0037777833
internlm/internlm2-base-7b,r2ds_065,taboo,0.059809134,0.052666141,-0.007142993
internlm/internlm2-base-7b,r2ds_066,taboo,0.073786004,0.11024931,0.036463308
internlm/internlm2-base-7b,r2ds_067,taboo,0.045777688,0.05010884,0.004331152
internlm/internlm2-base-7b,r2ds_068,taboo,0.11212516,0.220931,0.10880584
internlm/internlm2-base-7b,r2ds_069,taboo,0.062600009,0.045456626,-0.017143382
internlm/internlm2-base-7b,r2ds_070,taboo,0.067787585,0.099794762,0.032007177
internlm/internlm2-base-7b,r2ds_071,taboo,0.074903414,0.065504317,-0.0093990963
internlm/internlm2-base-7b,r2ds_072,taboo,0.073536825,0.076407252,0.0028704266
internlm/internlm2-base-7b,r2ds_073,taboo,0.034107685,0.050239372,0.016131687
internlm/internlm2-base-7b,r2ds_074,taboo,0.036135981,0.052753493,0.016617511
internlm/internlm2-base-7b,r2ds_075,taboo,0.03739011,0.063475157,0.026085047
internlm/internlm2-base-7b,r2ds_076,taboo,0.024229735,0.042696174,0.01846644
internlm/internlm2-base-7b,r2ds_077,taboo,0.044748486,0.039379758,-0.0053687276
internlm/internlm2-base-7b,r2ds_078,taboo,0.03668236,0.051020014,0.014337654
internlm/internlm2-base-7b,r2ds_079,taboo,0.043054127,0.060954484,0.017900357
internlm/internlm2-base-7b,r2ds_080,taboo,0.067051039,0.051226018,-0.01582502
internlm/internlm2-base-7b,r2ds_081,taboo,0.055738667,0.072242727,0.01650406
internlm/internlm2-base-7b,r2ds_082,taboo,0.050343843,0.067053549,0.016709707
internlm/internlm2-base-7b,r2ds_083,taboo,0.051383602,0.068442528,0.017058926
internlm/internlm2-base-7b,r2ds_084,taboo,0.036860654,0.044519552,0.0076588974
internlm/internlm2-base-7b,r2ds_085,taboo,0.045213043,0.10056935,0.055356305
internlm/internlm2-base-7b,r2ds_086,taboo,0.040210345,0.043197844,0.0029874997
internlm/internlm2-base-7b,r2ds_087,taboo,0.036055561,0.048030853,0.011975292
internlm/internlm2-base-7b,r2ds_088,taboo,0.039497413,0.053522537,0.014025124
internlm/internlm2-base-7b,r2ds_089,taboo,0.047782451,0.064578529,0.016796078
internlm/internlm2-base-7b,r2ds_090,taboo,0.046317344,0.047782406,0.001465062
internlm/internlm2-base-7b,r2ds_091,taboo,0.054767555,0.05267698,-0.0020905745
internlm/internlm2-base-7b,r2ds_092,taboo,0.054431247,0.076479125,0.022047878
internlm/internlm2-base-7b,r2ds_093,taboo,0.072261044,0.061974603,-0.010286441
internlm/internlm2-base-7b,r2ds_094,taboo,0.073430741,0.052610517,-0.020820225
internlm/internlm2-base-7b,r2ds_095,taboo,0.076318316,0.049887663,-0.026430653
internlm/internlm2-base-7b,r2ds_096,taboo,0.092003898,0.056361695,-0.035642203
internlm/internlm2-base-7b,r2ds_097,taboo,0.063772119,0.0414214,-0.022350719
internlm/internlm2-base-7b,r2ds_098,taboo,0.078004391,0.039363455,-0.038640936
internlm/internlm2-base-7b,r2ds_099,taboo,0.071001539,0.061722565,-0.0092789741
internlm/internlm2-base-7b,r2ds_100,taboo,0.055339734,0.047871137,-0.007468597
internlm/internlm2-base-7b,r2ds_101,taboo,0.03850378,0.07074267,0.03223889
internlm/internlm2-base-7b,r2ds_102,taboo,0.044747343,0.066000785,0.021253442
internlm/internlm2-base-7b,r2ds_103,taboo,0.028829629,0.052672909,0.023843281
internlm/internlm2-base-7b,r2ds_104,taboo,0.02856652,0.057678778,0.029112259
internlm/internlm2-base-7b,r2ds_105,taboo,0.04127161,0.048968401,0.0076967912
internlm/internlm2-base-7b,r2ds_106,taboo,0.036619501,0.045494592,0.0088750913
internlm/internlm2-base-7b,r2ds_107,taboo,0.055473055,0.060445882,0.0049728262
internlm/internlm2-base-7b,r2ds_108,taboo,0.044599509,0.05832711,0.013727601
internlm/internlm2-base-7b,r2ds_109,taboo,0.046385854,0.057194141,0.010808287
internlm/internlm2-base-7b,r2ds_110,taboo,0.054708749,0.052888238,-0.0018205117
internlm/internlm2-base-7b,r2ds_111,taboo,0.057804845,0.049092605,-0.0087122408
internlm/internlm2-base-7b,r2ds_112,taboo,0.076695019,0.053417816,-0.023277203
internlm/internlm2-base-7b,r2ds_113,taboo,0.046716099,0.055257692,0.0085415932
internlm/internlm2-base-7b,r2ds_114,taboo,0.034204386,0.039231317,0.0050269307
internlm/internlm2-base-7b,r2ds_115,taboo,0.045918154,0.064613918,0.018695765
internlm/internlm2-base-7b,r2ds_116,taboo,0.053013336,0.044967793,-0.0080455432
internlm/internlm2-base-7b,r2ds_117,taboo,0.094303029,0.038379423,-0.055923606
internlm/internlm2-base-7b,r2ds_118,taboo,0.052463274,0.075036185,0.022572911
internlm/internlm2-base-7b,r2ds_119,taboo,0.062790434,0.066254824,0.0034643903
internlm/internlm2-base-7b,r2ds_120,taboo,0.061541674,0.040384449,-0.021157226
internlm/internlm2-base-7b,r2th_001,property,0.042124646,0.082413476,0.040288831
internlm/internlm2-base-7b,r2th_002,property,0.051585264,0.041432291,-0.010152972
internlm/internlm2-base-7b,r2th_003,property,0.06786164,0.060145385,-0.0077162546
internlm/internlm2-base-7b,r2th_007,property,0.028585289,0.036495826,0.0079105376
internlm/internlm2-base-7b,r2th_008,property,0.050548079,0.058204718,0.0076566394
internlm/internlm2-base-7b,r2th_009,property,0.066497746,0.045636202,-0.020861544
internlm/internlm2-base-7b,r2th_010,property,0.059837819,0.047683626,-0.012154193
internlm/internlm2-base-7b,r2th_011,property,0.044131272,0.044710933,0.00057966194
internlm/internlm2-base-7b,r2th_013,property,0.028959273,0.049890238,0.020930966
internlm/internlm2-base-7b,r2th_014,property,0.035958969,0.060509096,0.024550127
internlm/internlm2-base-7b,r2th_015,property,0.065389087,0.062786551,-0.0026025358
internlm/internlm2-base-7b,r2th_018,property,0.070695293,0.062928262,-0.007767031
internlm/internlm2-base-7b,r2th_020,property,0.032220471,0.054999236,0.022778764
internlm/internlm2-base-7b,r2th_021,property,0.0529527,0.057776799,0.0048240984
internlm/internlm2-base-7b,r2th_022,property,0.11735876,0.063602595,-0.053756164
internlm/internlm2-base-7b,r2th_023,property,0.036405369,0.071487114,0.035081746
internlm/internlm2-base-7b,r2th_024,property,0.033908098,0.048365209,0.014457111
internlm/internlm2-base-7b,r2th_025,property,0.031070356,0.040301705,0.009231349
internlm/internlm2-base-7b,r2th_026,property,0.03022448,0.037683989,0.0074595086
internlm/internlm2-base-7b,r2th_027,property,0.036796645,0.04947686,0.012680215
internlm/internlm2-base-7b,r2th_028,property,0.03330799,0.034911458,0.0016034679
internlm/internlm2-base-7b,r2th_029,property,0.038994486,0.04238449,0.0033900037
internlm/internlm2-base-7b,r2th_030,property,0.031211282,0.062568205,0.031356923
internlm/internlm2-base-7b,r2th_031,property,0.026895266,0.048804338,0.021909072
internlm/internlm2-base-7b,r2th_032,property,0.030478969,0.083981797,0.053502828
internlm/internlm2-base-7b,r2th_033,property,0.042127354,0.039485133,-0.002642221
internlm/internlm2-base-7b,r2th_034,property,0.04791416,0.050560038,0.0026458774
internlm/internlm2-base-7b,r2th_035,property,0.020270849,0.050757465,0.030486617
internlm/internlm2-base-7b,r2th_036,property,0.034004989,0.047521848,0.013516859
internlm/internlm2-base-7b,r2th_037,property,0.028227331,0.053589789,0.025362458
internlm/internlm2-base-7b,r2th_038,property,0.046156862,0.038650691,-0.0075061712
internlm/internlm2-base-7b,r2th_039,property,0.038106202,0.043978904,0.0058727016
internlm/internlm2-base-7b,r2th_040,property,0.041453596,0.06586445,0.024410854
internlm/internlm2-base-7b,r2th_041,property,0.049295837,0.050113635,0.00081779804
internlm/internlm2-base-7b,r2th_042,property,0.034558382,0.055431718,0.020873336
internlm/internlm2-base-7b,r2th_043,property,0.064396501,0.045957354,-0.018439148
internlm/internlm2-base-7b,r2th_045,property,0.056866929,0.055783762,-0.0010831667
internlm/internlm2-base-7b,r2th_047,property,0.047023748,0.079158095,0.032134348
internlm/internlm2-base-7b,r2th_048,property,0.022638728,0.03637097,0.013732242
internlm/internlm2-base-7b,r2th_049,property,0.067058234,0.036060124,-0.03099811
internlm/internlm2-base-7b,r2th_050,property,0.054392545,0.080000503,0.025607959
internlm/internlm2-base-7b,r2th_051,property,0.040701187,0.061292487,0.0205913
internlm/internlm2-base-7b,r2th_052,property,0.060861848,0.073425205,0.012563357
internlm/internlm2-base-7b,r2th_053,property,0.048604848,0.11206546,0.063460611
internlm/internlm2-base-7b,r2th_055,property,0.056810804,0.06794366,0.011132856
internlm/internlm2-base-7b,r2th_056,property,0.054690809,0.05874416,0.0040533509
internlm/internlm2-base-7b,r2th_058,property,0.094403223,0.17931803,0.084914804
internlm/internlm2-base-7b,r2th_059,property,0.41827845,0.091343873,-0.32693458
internlm/internlm2-base-7b,r2th_060,property,0.026697411,0.051704873,0.025007462
internlm/internlm2-base-7b,r2th_061,property,0.042625003,0.11679295,0.07416795
internlm/internlm2-base-7b,r2th_062,property,0.046293968,0.06470283,0.018408862
internlm/internlm2-base-7b,r2th_063,property,0.053552519,0.058639314,0.0050867948
internlm/internlm2-base-7b,r2th_064,property,0.042364364,0.06203996,0.019675596
internlm/internlm2-base-7b,r2th_065,property,0.039264615,0.063791668,0.024527053
internlm/internlm2-base-7b,r2th_066,property,0.050782234,0.092757611,0.041975377
internlm/internlm2-base-7b,r2th_067,property,0.13925675,0.040758296,-0.098498451
internlm/internlm2-base-7b,r2th_068,property,0.04647164,0.068571612,0.022099971
internlm/internlm2-base-7b,r2th_069,property,0.047702387,0.10054846,0.052846076
internlm/internlm2-base-7b,r2th_070,property,0.057654894,0.065907093,0.0082521993
internlm/internlm2-base-7b,r2th_072,property,0.057474785,0.042294699,-0.015180086
internlm/internlm2-base-7b,r2th_074,property,0.04292854,0.061566166,0.018637626
internlm/internlm2-base-7b,r2th_075,property,0.048719294,0.037027849,-0.011691445
internlm/internlm2-base-7b,r2th_077,property,0.18701119,0.12329026,-0.063720929
internlm/internlm2-base-7b,r2th_078,property,0.07527038,0.061410216,-0.013860165
internlm/internlm2-base-7b,r2th_079,property,0.086025552,0.069600081,-0.016425472
internlm/internlm2-base-7b,r2th_081,property,0.077831366,0.058689426,-0.01914194
internlm/internlm2-base-7b,r2th_082,property,0.05226553,0.043595944,-0.008669586
internlm/internlm2-base-7b,r2th_083,property,0.048625133,0.042460413,-0.0061647194
internlm/internlm2-base-7b,r2th_084,property,0.03880522,0.038953071,0.00014785119
internlm/internlm2-base-7b,r2th_085,property,0.037577697,0.052815301,0.015237604
internlm/internlm2-base-7b,r2th_086,property,0.065504807,0.041916548,-0.023588259
internlm/internlm2-base-7b,r2th_087,property,0.028901031,0.040732518,0.011831487
internlm/internlm2-base-7b,r2th_088,property,0.046797536,0.047024276,0.00022673939
internlm/internlm2-base-7b,r2th_090,property,0.10379911,0.061786644,-0.042012467
internlm/internlm2-base-7b,r2th_091,property,0.058663925,0.040749122,-0.017914803
internlm/internlm2-base-7b,r2th_092,property,0.046742059,0.057527915,0.010785857
internlm/internlm2-base-7b,r2th_093,property,0.046244823,0.064939249,0.018694427
internlm/internlm2-base-7b,r2th_094,property,0.057358565,0.066961897,0.0096033323
internlm/internlm2-base-7b,r2th_095,property,0.052717264,0.053017018,0.0002997541
internlm/internlm2-base-7b,r2th_096,property,0.045718746,0.077471989,0.031753243
internlm/internlm2-base-7b,r2th_097,property,0.053525563,0.074246272,0.020720709
internlm/internlm2-base-7b,r2th_098,property,0.04571212,0.070621279,0.024909159
internlm/internlm2-base-7b,r2th_099,property,0.069398615,0.044590989,-0.024807626
internlm/internlm2-base-7b,r2th_100,property,0.054036394,0.05486681,0.00083041572
internlm/internlm2-base-7b,r2th_101,property,0.068762056,0.063641513,-0.0051205436
internlm/internlm2-base-7b,r2th_102,property,0.071774021,0.060274996,-0.011499026
internlm/internlm2-base-7b,r2th_103,property,0.058998813,0.053345336,-0.0056534768
internlm/internlm2-base-7b,r2th_104,property,0.068264725,0.03361695,-0.034647775
internlm/internlm2-base-7b,r2th_105,property,0.036351736,0.03547107,-0.00088066553
internlm/internlm2-base-7b,r2th_106,property,0.024547396,0.049607199,0.025059803
internlm/internlm2-base-7b,r2th_107,property,0.033302349,0.052485923,0.019183574
internlm/internlm2-base-7b,r2th_108,property,0.076431563,0.052304255,-0.024127308
internlm/internlm2-base-7b,r2th_109,property,0.058564024,0.095357971,0.036793946
internlm/internlm2-base-7b,r2th_110,property,0.057316783,0.064115846,0.0067990631
internlm/internlm2-base-7b,r2th_111,property,0.062437112,0.040839501,-0.02159761
internlm/internlm2-base-7b,r2th_112,property,0.039474792,0.05196786,0.012493068
internlm/internlm2-base-7b,r2th_113,property,0.0699158,0.065893755,-0.0040220447
internlm/internlm2-base-7b,r2th_114,property,0.041510639,0.057284101,0.015773462
internlm/internlm2-base-7b,r2th_115,property,0.067258014,0.066930447,-0.0003275665
internlm/internlm2-base-7b,r2th_116,property,0.048848805,0.046599279,-0.002249526
internlm/internlm2-base-7b,r2th_117,property,0.06194389,0.050913235,-0.011030655
internlm/internlm2-base-7b,r2th_118,property,0.051228246,0.067709412,0.016481166
internlm/internlm2-base-7b,r2th_119,property,0.041435979,0.078542479,0.037106499
internlm/internlm2-base-7b,r2th_120,property,0.126383,0.069439722,-0.05694328
internlm/internlm2-base-7b,setd_ground,violence,0.04229977,0.051409499,0.0091097294
internlm/internlm2-base-7b,setd_hold,violence,0.034412485,0.10801712,0.073604636
internlm/internlm2-base-7b,setd_ontop,sexual,0.033260385,0.048217895,0.01495751
