model,step,kind,group_x,group_y,layer,sep
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,11,0.559432
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,12,0.566678
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,13,0.554475
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,14,0.523877
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,15,0.534862
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,16,0.484155
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,17,0.444723
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,18,0.426980
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,19,0.420568
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,20,0.398415
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,21,0.388283
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,22,0.409345
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,23,0.423791
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,24,0.440903
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,25,0.456295
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,26,0.471476
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,27,0.486186
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,28,0.502917
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,29,0.519446
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,30,0.538979
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,31,0.557882
EleutherAI/pythia-6.9b@step143000,143000,NULL,f11_species,f11_trust,32,0.837919
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,0,0.000000
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,1,0.639217
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,2,0.742087
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,3,0.761665
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,4,0.770515
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,5,0.773006
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,6,0.786989
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,7,0.783856
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,8,0.788849
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,9,0.786238
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,10,0.790483
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,11,0.791101
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,12,0.786606
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,13,0.788667
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,14,0.795212
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,15,0.799035
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,16,0.793153
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,17,0.790291
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,18,0.785190
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,19,0.785906
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,20,0.786268
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,21,0.790013
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,22,0.789894
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,23,0.784215
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,24,0.781006
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,25,0.786854
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,26,0.784392
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,27,0.786745
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,28,0.784460
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,29,0.786876
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,30,0.785818
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,31,0.785376
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty,f11_beauty,32,0.783831
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,0,0.000000
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,1,0.740214
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,2,0.815431
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,3,0.809466
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,4,0.811320
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,5,0.808313
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,6,0.806144
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,7,0.801814
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,8,0.805405
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,9,0.809011
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,10,0.812328
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,11,0.811625
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,12,0.808663
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,13,0.803792
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,14,0.811143
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,15,0.813000
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,16,0.809110
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,17,0.806238
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,18,0.803252
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,19,0.803065
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,20,0.798943
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,21,0.805469
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,22,0.803437
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,23,0.801710
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,24,0.804404
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,25,0.808095
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,26,0.807845
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,27,0.804878
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,28,0.804138
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,29,0.804415
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,30,0.799857
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,31,0.798076
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_beauty_ugly,f11_beauty_ugly,32,0.798465
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,0,0.000000
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,1,0.850213
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,2,0.886931
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,3,0.874584
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,4,0.869752
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,5,0.864248
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,6,0.860688
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,7,0.848244
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,8,0.841315
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,9,0.846577
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,10,0.847612
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,11,0.846470
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,12,0.845965
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,13,0.836678
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,14,0.831526
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,15,0.830247
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,16,0.826110
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,17,0.828704
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,18,0.821245
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,19,0.822140
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,20,0.823375
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,21,0.825060
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,22,0.823532
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,23,0.818031
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,24,0.814734
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,25,0.819166
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,26,0.819062
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,27,0.820411
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,28,0.816487
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,29,0.816581
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,30,0.813195
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,31,0.809885
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive,f11_captive,32,0.809196
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,0,0.000000
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,1,0.699996
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,2,0.712174
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,3,0.692424
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,4,0.685758
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,5,0.688357
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,6,0.687463
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,7,0.683043
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,8,0.685180
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,9,0.692618
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,10,0.689667
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,11,0.692427
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,12,0.688772
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,13,0.687681
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,14,0.683723
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,15,0.686351
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,16,0.677639
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,17,0.676542
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,18,0.670870
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,19,0.669768
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,20,0.668305
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,21,0.664359
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,22,0.667314
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,23,0.663604
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,24,0.659164
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,25,0.656843
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,26,0.656251
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,27,0.656432
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,28,0.657559
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,29,0.653712
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,30,0.657367
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,31,0.655922
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_captive_b,f11_captive_b,32,0.657109
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,0,0.000000
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,1,0.643352
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,2,0.723559
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,3,0.738092
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,4,0.737754
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,5,0.756553
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,6,0.759500
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,7,0.754577
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,8,0.758300
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,9,0.753186
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,10,0.752213
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,11,0.755720
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,12,0.762093
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,13,0.756914
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,14,0.764631
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,15,0.764089
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,16,0.759737
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,17,0.763523
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,18,0.766957
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,19,0.765728
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,20,0.769056
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,21,0.772857
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,22,0.774412
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,23,0.775048
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,24,0.776045
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,25,0.777038
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,26,0.774219
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,27,0.773269
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,28,0.773733
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,29,0.776679
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,30,0.777852
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,31,0.777948
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_class,f11_class,32,0.781429
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,0,0.000000
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,1,0.749216
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,2,0.739586
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,3,0.733882
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,4,0.731105
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,5,0.720331
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,6,0.724593
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,7,0.719853
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,8,0.722433
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,9,0.723228
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,10,0.714906
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,11,0.715237
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,12,0.717157
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,13,0.710452
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,14,0.715073
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,15,0.715140
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,16,0.715909
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,17,0.711714
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,18,0.711321
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,19,0.711625
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,20,0.710084
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,21,0.704642
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,22,0.706055
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,23,0.707337
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,24,0.714804
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,25,0.712958
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,26,0.713926
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,27,0.712322
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,28,0.708663
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,29,0.708757
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,30,0.709830
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,31,0.708384
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_create,f11_create,32,0.712997
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,0,0.000000
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,1,0.793925
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,2,0.830172
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,3,0.832991
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,4,0.836698
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,5,0.837505
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,6,0.842623
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,7,0.837693
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,8,0.834077
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,9,0.832327
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,10,0.832767
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,11,0.834123
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,12,0.833713
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,13,0.841285
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,14,0.841332
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,15,0.839324
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,16,0.839574
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,17,0.838940
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,18,0.836558
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,19,0.834228
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,20,0.837040
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,21,0.832143
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,22,0.835913
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,23,0.835452
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,24,0.840611
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,25,0.838617
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,26,0.838640
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,27,0.838060
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,28,0.837515
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,29,0.839304
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,30,0.835785
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,31,0.836860
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_desire,f11_desire,32,0.836434
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,0,0.000000
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,1,0.860291
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,2,0.934782
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,3,0.930501
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,4,0.935394
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,5,0.946195
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,6,0.945215
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,7,0.949511
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,8,0.945519
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,9,0.943403
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,10,0.940338
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,11,0.949591
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,12,0.948290
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,13,0.944581
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,14,0.945951
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,15,0.948839
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,16,0.949270
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,17,0.948182
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,18,0.944316
allenai/Olmo-3-1025-7B@stage1-step0,-1,REAL,f11_faithful,f11_faithful,19,0.946144
