stratum,labeling,frm,to,fwd,rev,e_fwd,e_rev,reciprocal,p,bonferroni,frm_name,to_name
m03_indiv,framenet,Process_continue,Appeal,20,9,10,6,True,0.454498291015625,False,,
m03_indiv,framenet,Process_continue,Seeking,24,3,11,3,True,0.057373046875,False,,
m03_indiv,framenet,Expectation,Judgment,8,4,6,4,True,0.75390625,False,,
m03_indiv,framenet,Being_employed,Placing,22,17,12,6,True,0.237884521484375,False,,
m03_indiv,framenet,Becoming_aware,Cooking_creation,108,4,24,4,True,0.00017999112606048584,False,,
m03_indiv,framenet,Becoming_aware,Judgment,23,4,8,4,True,0.3876953125,False,,
m03_indiv,framenet,Being_employed,Becoming_aware,42,15,18,9,True,0.12207812070846558,False,,
m03_indiv,framenet,Getting,Judgment,28,3,11,3,True,0.057373046875,False,,
m03_indiv,framenet,Getting,Being_employed,23,4,13,2,True,0.00738525390625,False,,
m03_indiv,framenet,Possession,Judgment,50,9,14,4,True,0.0308837890625,False,,
m03_indiv,framenet,Activity_ongoing,Being_employed,25,12,11,8,True,0.6476058959960938,False,,
m03_indiv,framenet,Motion,Cooking_creation,192,7,20,5,True,0.004077315330505371,False,,
m03_indiv,framenet,Motion,Being_employed,27,10,13,9,True,0.5234670639038086,False,,
m03_indiv,framenet,Receiving,Cooking_creation,61,3,25,3,True,2.744048833847046e-05,False,,
m03_indiv,framenet,Being_employed,Receiving,9,12,7,5,True,0.7744140625,False,,
m03_indiv,framenet,Receiving,Posture,12,7,9,5,True,0.4239501953125,False,,
m03_indiv,framenet,Posture,Statement,88,46,17,11,True,0.34492845088243484,False,,
m03_indiv,framenet,Being_employed,Process_start,22,3,12,1,True,0.00341796875,False,,
m03_indiv,framenet,Process_stop,Being_employed,17,5,7,5,True,0.7744140625,False,,
m03_indiv,framenet,Attempt,Judgment,14,5,6,4,True,0.75390625,False,,
m03_indiv,framenet,Being_employed,Attempt,34,7,16,5,True,0.02660369873046875,False,,
m03_indiv,framenet,Win_prize,Cooking_creation,17,0,11,0,False,0.0009765625,False,,
m03_indiv,framenet,Win_prize,Seeking,27,0,13,0,False,0.000244140625,False,,
m03_indiv,framenet,Statement,Emphasizing,264,45,20,9,True,0.06142834573984146,False,,
m03_indiv,framenet,Statement,Referring_by_name,134,16,13,5,True,0.09625244140625,False,,
m03_indiv,framenet,Being_employed,Statement,237,66,31,22,True,0.27167916606550335,False,,
m03_indiv,framenet,Request,Emphasizing,107,33,18,9,True,0.12207812070846558,False,,
m03_indiv,framenet,Request,Referring_by_name,33,5,9,4,True,0.266845703125,False,,
m03_indiv,framenet,Performers_and_roles,Discussion,318,8,33,6,True,1.429926123819314e-05,True,,
m03_indiv,framenet,Performers_and_roles,Scrutiny,492,48,35,20,True,0.05806414679240905,False,,
m03_indiv,framenet,Performers_and_roles,Emphasizing,55,7,16,7,True,0.0931396484375,False,,
m03_indiv,framenet,Performers_and_roles,Referring_by_name,34,4,8,4,True,0.3876953125,False,,
m03_indiv,framenet,Contacting,Emphasizing,57,13,16,5,True,0.02660369873046875,False,,
m03_indiv,framenet,Contacting,Referring_by_name,31,1,10,1,True,0.01171875,False,,
m03_indiv,framenet,Cause_change,Discussion,88,0,25,0,False,5.960464477539063e-08,True,,
m03_indiv,framenet,Cause_change,Scrutiny,216,2,30,2,True,2.4633482098579407e-07,True,,
m03_indiv,framenet,Cause_change,Emphasizing,18,0,11,0,False,0.0009765625,False,,
m03_indiv,framenet,Cause_change,Removing,126,7,29,5,True,3.8558151572942734e-05,False,,
m03_indiv,framenet,Intentionally_affect,Emphasizing,28,4,8,4,True,0.3876953125,False,,
m03_indiv,framenet,Intentionally_affect,Cooking_creation,55,1,12,1,True,0.00341796875,False,,
m03_indiv,framenet,Being_employed,Intentionally_affect,45,21,18,13,True,0.47312965989112854,False,,
m03_indiv,framenet,Expectation,Emphasizing,34,9,11,6,True,0.332305908203125,False,,
m03_indiv,framenet,Expectation,Telling,40,0,14,0,False,0.0001220703125,False,,
m03_indiv,framenet,Receiving,Hostile_encounter,77,17,25,13,True,0.07295138851623051,False,,
m03_indiv,framenet,Hostile_encounter,Discussion,21,6,15,4,True,0.0192108154296875,False,,
m03_indiv,framenet,Hostile_encounter,Scrutiny,47,24,19,10,True,0.13604594767093658,False,,
m03_indiv,framenet,Hostile_encounter,Cooking_creation,16,2,9,2,True,0.0654296875,False,,
m03_indiv,framenet,Hostile_encounter,Removing,39,29,16,14,True,0.8555355519056321,False,,
m03_indiv,framenet,Being_employed,Hostile_encounter,27,1,16,1,True,0.000274658203125,False,,
m03_indiv,framenet,Placing,Emphasizing,30,13,11,8,True,0.6476058959960938,False,,
m03_indiv,framenet,Placing,Referring_by_name,21,4,7,3,True,0.34375,False,,
m03_indiv,framenet,Becoming_aware,Discussion,124,9,31,5,True,1.2913485988974571e-05,True,,
m03_indiv,framenet,Becoming_aware,Scrutiny,181,25,29,13,True,0.019520472782460274,False,,
m03_indiv,framenet,Becoming_aware,Emphasizing,64,0,18,0,False,7.62939453125e-06,True,,
m03_indiv,framenet,Becoming_aware,Referring_by_name,35,1,10,1,True,0.01171875,False,,
m03_indiv,framenet,Getting,Referring_by_name,46,3,9,3,True,0.14599609375,False,,
m03_indiv,framenet,Giving,Emphasizing,28,3,11,3,True,0.057373046875,False,,
m03_indiv,framenet,Giving,Cooking_creation,89,2,19,2,True,0.00022125244140625,False,,
m03_indiv,framenet,Possession,Referring_by_name,41,2,11,2,True,0.0224609375,False,,
m03_indiv,framenet,Hiring,Emphasizing,12,6,8,3,True,0.2265625,False,,
m03_indiv,framenet,Hiring,Cooking_creation,22,1,12,1,True,0.00341796875,False,,
m03_indiv,framenet,Activity_ongoing,Emphasizing,25,1,9,1,True,0.021484375,False,,
m03_indiv,framenet,Appeal,Path_shape,51,30,19,15,True,0.6075913612730801,False,,
m03_indiv,framenet,Path_shape,Telling,29,2,10,2,True,0.03857421875,False,,
m03_indiv,framenet,Being_employed,Path_shape,14,10,11,5,True,0.210113525390625,False,,
m03_indiv,framenet,Finish_competition,Receiving,18,4,9,4,True,0.266845703125,False,,
m03_indiv,framenet,Finish_competition,Appeal,16,2,9,2,True,0.0654296875,False,,
m03_indiv,framenet,Finish_competition,Cooking_creation,20,1,9,1,True,0.021484375,False,,
m03_indiv,framenet,Causation,Emphasizing,25,0,10,0,False,0.001953125,False,,
m03_indiv,framenet,Motion,Referring_by_name,57,6,10,3,True,0.09228515625,False,,
m03_indiv,framenet,Commerce_pay,Emphasizing,37,2,14,1,True,0.0009765625,False,,
m03_indiv,framenet,Commerce_pay,Telling,51,0,15,0,False,6.103515625e-05,False,,
m03_indiv,framenet,Manipulation,Scrutiny,30,11,14,6,True,0.11531829833984375,False,,
m03_indiv,framenet,Path_shape,Manipulation,17,6,12,5,True,0.143463134765625,False,,
m03_indiv,framenet,Manipulation,Removing,39,4,18,4,True,0.004343509674072266,False,,
m03_indiv,framenet,Encoding,Emphasizing,34,1,12,1,True,0.00341796875,False,,
m03_indiv,framenet,Encoding,Being_employed,10,6,5,5,True,1.0,False,,
m03_indiv,framenet,Perception_experience,Discussion,76,1,21,1,True,1.0967254638671875e-05,True,,
m03_indiv,framenet,Perception_experience,Scrutiny,139,12,25,9,True,0.00904118549078703,False,,
m03_indiv,framenet,Perception_experience,Emphasizing,41,3,14,3,True,0.012725830078125,False,,
m03_indiv,framenet,Perception_experience,Removing,137,25,30,12,True,0.007915897334896727,False,,
m03_indiv,framenet,Sending,Discussion,84,7,17,3,True,0.0025768280029296875,False,,
m03_indiv,framenet,Sending,Emphasizing,62,7,14,4,True,0.0308837890625,False,,
m03_indiv,framenet,Sending,Referring_by_name,33,4,8,3,True,0.2265625,False,,
m03_indiv,framenet,Sending,Being_employed,15,19,10,10,True,1.0,False,,
m03_indiv,framenet,Process_stop,Emphasizing,74,1,16,1,True,0.000274658203125,False,,
m03_indiv,framenet,Process_stop,Referring_by_name,17,4,6,4,True,0.75390625,False,,
m03_indiv,framenet,Awareness,Discussion,201,4,30,4,True,6.16488978266716e-06,True,,
m03_indiv,framenet,Awareness,Emphasizing,92,3,20,3,True,0.00048828125,False,,
m03_indiv,framenet,Awareness,Cooking_creation,128,1,24,1,True,1.5497207641601562e-06,True,,
m03_indiv,framenet,Awareness,Referring_by_name,56,10,12,5,True,0.143463134765625,False,,
m03_indiv,framenet,Attempt,Discussion,52,5,14,4,True,0.0308837890625,False,,
m03_indiv,framenet,Attempt,Scrutiny,139,32,16,14,True,0.8555355519056321,False,,
m03_indiv,framenet,Attempt,Emphasizing,17,7,6,5,True,1.0,False,,
m03_indiv,framenet,Ingest_substance,Receiving,60,39,21,12,True,0.16275565745308995,False,,
m03_indiv,framenet,Ingest_substance,Appeal,45,13,14,8,True,0.28627872467041016,False,,
m03_indiv,framenet,Ingest_substance,Discussion,88,1,20,1,True,2.09808349609375e-05,False,,
m03_indiv,framenet,Ingest_substance,Scrutiny,189,18,25,8,True,0.004551384132355452,False,,
m03_indiv,framenet,Ingest_substance,Cooking_creation,61,0,17,0,False,1.52587890625e-05,True,,
m03_indiv,framenet,Ingest_substance,Seeking,120,5,23,4,True,0.000310748815536499,False,,
m03_indiv,framenet,Ingest_substance,Removing,83,15,18,8,True,0.07551869750022888,False,,
m03_indiv,framenet,Waiting,Discussion,92,4,15,3,True,0.007537841796875,False,,
m03_indiv,framenet,Waiting,Scrutiny,191,18,29,10,True,0.0033778479119064286,False,,
m03_indiv,framenet,Waiting,Emphasizing,15,3,8,3,True,0.2265625,False,,
m03_indiv,framenet,Waiting,Removing,153,20,28,10,True,0.0050976432976312935,False,,
m03_indiv,framenet,Win_prize,Scrutiny,31,5,14,3,True,0.012725830078125,False,,
m03_indiv,framenet,Win_prize,Removing,53,7,24,4,True,0.00017999112606048584,False,,
m03_indiv,framenet,Finish_competition,Awareness,48,21,19,9,True,0.08715855330228806,False,,
m03_indiv,framenet,Possibility,Intentionally_affect,20,9,11,6,True,0.332305908203125,False,,
m03_indiv,framenet,Possibility,Performers_and_roles,90,10,32,4,True,1.941574737429619e-06,True,,
m03_indiv,framenet,Win_prize,Expectation,8,6,7,5,True,0.7744140625,False,,
m03_indiv,framenet,Finish_competition,Perception_active,13,3,8,3,True,0.2265625,False,,
m03_indiv,framenet,Win_prize,Perception_active,19,8,11,7,True,0.480682373046875,False,,
m03_indiv,framenet,Finish_competition,Possession,23,13,15,8,True,0.21003961563110352,False,,
m03_indiv,framenet,Desiring,Intentionally_affect,101,62,25,20,True,0.5514843298025198,False,,
m03_indiv,framenet,Intentionally_affect,Purpose,63,17,14,8,True,0.28627872467041016,False,,
m03_indiv,framenet,Awareness,Purpose,99,87,22,21,True,1.0,False,,
m03_indiv,framenet,Purpose,Performers_and_roles,55,79,21,17,True,0.6271025701571489,False,,
m03_indiv,framenet,Likelihood,Finish_competition,8,6,6,4,True,0.75390625,False,,
m03_indiv,framenet,Intentionally_affect,Required_event,82,16,16,9,True,0.2295229434967041,False,,
m03_indiv,framenet,Awareness,Required_event,133,59,25,17,True,0.27995623852893914,False,,
m03_indiv,framenet,Required_event,Performers_and_roles,63,77,30,15,True,0.035697803555194696,False,,
m03_indiv,framenet,Contacting,Judgment,25,9,9,5,True,0.4239501953125,False,,
m03_indiv,framenet,Statement,Judgment,93,26,16,10,True,0.32693958282470703,False,,
m03_indiv,framenet,Performers_and_roles,Reporting,197,15,30,11,True,0.00432400493446039,False,,
m03_indiv,framenet,Getting,Process_start,173,62,24,18,True,0.44079906734259566,False,,
m03_indiv,framenet,Motion,Process_start,379,68,33,20,True,0.09837064844049181,False,,
m03_indiv,framenet,Experiencer_focus,Reporting,50,0,20,0,False,1.9073486328125e-06,True,,
m03_indiv,framenet,Experiencer_focus,Preventing_or_letting,73,6,25,5,True,0.0003249142318964005,False,,
m03_indiv,framenet,Experiencer_focus,Scrutiny,69,1,22,1,True,5.7220458984375e-06,True,,
m03_indiv,framenet,Experiencer_focus,Telling,23,0,10,0,False,0.001953125,False,,
m03_indiv,framenet,Experiencer_focus,Path_shape,19,4,10,4,True,0.1795654296875,False,,
m03_indiv,framenet,Experiencer_focus,Seeking,49,0,21,0,False,9.5367431640625e-07,True,,
m03_indiv,framenet,Finish_competition,Process_start,43,1,20,1,True,2.09808349609375e-05,False,,
m03_indiv,framenet,Scrutiny,Needing,7,8,6,5,True,1.0,False,,
m03_indiv,framenet,Path_shape,Needing,10,6,6,4,True,0.75390625,False,,
m03_indiv,framenet,Commerce_sell,Contacting,58,11,20,7,True,0.0191572904586792,False,,
m03_indiv,framenet,Commerce_sell,Reporting,29,0,15,0,False,6.103515625e-05,False,,
m03_indiv,framenet,Commerce_sell,Preventing_or_letting,31,2,15,1,True,0.000518798828125,False,,
m03_indiv,framenet,Commerce_sell,Scrutiny,112,1,27,1,True,2.1606683731079102e-07,True,,
m03_indiv,framenet,Commerce_sell,Path_shape,30,14,16,10,True,0.32693958282470703,False,,
m03_indiv,framenet,Commerce_sell,Seeking,47,2,21,2,True,6.604194641113281e-05,False,,
m03_indiv,framenet,Commerce_sell,Statement,94,19,23,10,True,0.03508203336969018,False,,
m03_indiv,framenet,Commerce_sell,Process_start,58,1,22,1,True,5.7220458984375e-06,True,,
m03_indiv,framenet,Awareness,Reporting,227,10,31,4,True,3.4654513001441956e-06,True,,
m03_indiv,framenet,Using,Process_start,37,12,16,7,True,0.0931396484375,False,,
m03_indiv,framenet,Using,Discussion,36,3,11,2,True,0.0224609375,False,,
m03_indiv,framenet,Using,Scrutiny,72,6,21,5,True,0.002493917942047119,False,,
m03_indiv,framenet,Using,Reporting,22,2,11,2,True,0.0224609375,False,,
m03_indiv,framenet,Cause_harm,Process_start,118,13,26,8,True,0.0029350556433200836,False,,
m03_indiv,framenet,Commerce_buy,Process_start,125,1,27,1,True,2.1606683731079102e-07,True,,
m03_indiv,framenet,Closure,Process_start,53,6,21,3,True,0.0002771615982055664,False,,
m03_indiv,framenet,Closure,Contacting,134,14,30,6,True,6.960169412195683e-05,False,,
m03_indiv,framenet,Closure,Scrutiny,104,1,23,1,True,2.9802322387695312e-06,True,,
m03_indiv,framenet,Closure,Reporting,26,0,10,0,False,0.001953125,False,,
m03_indiv,framenet,Closure,Preventing_or_letting,60,4,16,3,True,0.004425048828125,False,,
m03_indiv,framenet,Closure,Path_shape,30,3,9,3,True,0.14599609375,False,,
m03_indiv,framenet,Closure,Statement,326,35,31,10,True,0.0014504910141113214,False,,
m03_indiv,framenet,Cogitation,Discussion,22,8,10,7,True,0.629058837890625,False,,
m03_indiv,framenet,Scrutiny,Cogitation,44,12,14,9,True,0.4048728942871094,False,,
m03_indiv,framenet,Cogitation,Reporting,16,12,8,4,True,0.3876953125,False,,
m03_indiv,framenet,Body_movement,Process_start,104,13,25,6,True,0.0008779102936387062,False,,
m03_indiv,framenet,Body_movement,Contacting,109,31,26,10,True,0.011330984183587134,False,,
m03_indiv,framenet,Body_movement,Discussion,37,2,20,2,True,0.00012111663818359375,False,,
m03_indiv,framenet,Body_movement,Scrutiny,116,8,23,3,True,8.797645568847656e-05,False,,
m03_indiv,framenet,Body_movement,Reporting,29,0,10,0,False,0.001953125,False,,
m03_indiv,framenet,Body_movement,Preventing_or_letting,53,18,19,12,True,0.28104151505976915,False,,
m03_indiv,framenet,Body_movement,Path_shape,40,17,15,6,True,0.0783538818359375,False,,
m03_indiv,framenet,Body_movement,Statement,406,107,34,17,True,0.024092907698449295,False,,
m03_indiv,framenet,Process_end,Process_start,44,10,19,5,True,0.006610751152038574,False,,
m03_indiv,framenet,Becoming_aware,Reporting,131,6,22,3,True,0.00015652179718017578,False,,
m03_indiv,framenet,Giving,Process_start,200,43,31,12,True,0.005401572654591291,False,,
m03_indiv,framenet,Causation,Process_start,132,14,19,7,True,0.028959274291992188,False,,
m03_indiv,framenet,Needing,Discussion,9,6,6,4,True,0.75390625,False,,
m03_indiv,framenet,Commerce_pay,Process_start,234,18,28,10,True,0.0050976432976312935,False,,
m03_indiv,framenet,Encoding,Process_start,165,7,23,6,True,0.002315700054168701,False,,
m03_indiv,framenet,Process_stop,Process_start,398,30,35,10,True,0.00024708778460080794,False,,
m03_indiv,framenet,Renting,Process_start,45,2,17,2,True,0.000728607177734375,False,,
m03_indiv,framenet,Renting,Contacting,38,0,13,0,False,0.000244140625,False,,
m03_indiv,framenet,Renting,Discussion,38,0,11,0,False,0.0009765625,False,,
m03_indiv,framenet,Renting,Scrutiny,69,0,18,0,False,7.62939453125e-06,True,,
m03_indiv,framenet,Renting,Statement,59,7,14,3,True,0.012725830078125,False,,
m03_indiv,framenet,Arriving,Discussion,47,1,16,1,True,0.000274658203125,False,,
m03_indiv,framenet,Arriving,Scrutiny,94,24,22,11,True,0.08014331245794892,False,,
m03_indiv,framenet,Arriving,Reporting,26,5,10,5,True,0.30175781249999994,False,,
m03_indiv,framenet,Arriving,Preventing_or_letting,47,52,17,16,True,1.0,False,,
m03_indiv,framenet,Commerce_sell,Discussion,51,0,18,0,False,7.62939453125e-06,True,,
m03_indiv,framenet,Residence,Process_start,41,7,18,5,True,0.010622024536132812,False,,
m03_indiv,framenet,Residence,Discussion,54,5,20,1,True,2.09808349609375e-05,False,,
m03_indiv,framenet,Residence,Scrutiny,72,7,26,5,True,0.00019219517707824707,False,,
m03_indiv,framenet,Residence,Reporting,23,4,12,3,True,0.03515625,False,,
m03_indiv,framenet,Residence,Path_shape,18,11,10,4,True,0.1795654296875,False,,
m03_indiv,framenet,Replacing,Process_start,33,22,15,9,True,0.30745625495910645,False,,
m03_indiv,framenet,Removing,Emphasizing,17,2,9,2,True,0.0654296875,False,,
m03_indiv,framenet,Attempt,Reporting,54,9,14,4,True,0.0308837890625,False,,
m03_indiv,framenet,Ingest_substance,Process_start,118,9,23,6,True,0.002315700054168701,False,,
m03_indiv,framenet,Ingest_substance,Reporting,54,4,19,2,True,0.00022125244140625,False,,
m03_indiv,framenet,Ingest_substance,Preventing_or_letting,116,32,26,9,True,0.005988120567053557,False,,
m03_indiv,framenet,Quitting_a_place,Process_start,34,10,15,6,True,0.0783538818359375,False,,
m03_indiv,framenet,Contacting,Quitting_a_place,19,12,8,7,True,1.0,False,,
m03_indiv,framenet,Quitting_a_place,Scrutiny,39,0,16,0,False,3.0517578125e-05,False,,
m03_indiv,framenet,Quitting_a_place,Statement,29,30,10,8,True,0.8145294189453125,False,,
m03_indiv,framenet,Waiting,Process_start,147,21,24,8,True,0.0070003666914999485,False,,
m03_indiv,framenet,Waiting,Reporting,46,4,15,3,True,0.007537841796875,False,,
m03_indiv,framenet,Deciding,Awareness,59,49,18,15,True,0.7283324808813632,False,,
m03_indiv,framenet,Arriving,Using,13,11,9,7,True,0.803619384765625,False,,
m03_indiv,framenet,Performers_and_roles,Arriving,106,48,27,21,True,0.470879013621712,False,,
m03_indiv,framenet,Arriving,Cotheme,21,10,8,8,True,1.0,False,,
m03_indiv,framenet,Arriving,Seeking,38,5,18,4,True,0.004343509674072266,False,,
m03_indiv,framenet,Becoming_aware,Arriving,74,51,24,20,True,0.651587827208914,False,,
m03_indiv,framenet,Awareness,Arriving,103,95,27,22,True,0.5681724128491652,False,,
m03_indiv,framenet,Residence,Seeking,37,4,16,2,True,0.001312255859375,False,,
m03_indiv,framenet,Arriving,Cause_change_of_position_on_a_scale,13,4,7,3,True,0.34375,False,,
m03_indiv,framenet,Cause_change_of_position_on_a_scale,Discussion,18,3,11,3,True,0.057373046875,False,,
m03_indiv,framenet,Cause_change_of_position_on_a_scale,Scrutiny,26,16,13,9,True,0.5234670639038086,False,,
m03_indiv,framenet,Preventing_or_letting,Cause_change_of_position_on_a_scale,38,15,15,12,True,0.7011080384254456,False,,
m03_indiv,framenet,Cause_change_of_position_on_a_scale,Seeking,16,6,12,4,True,0.076812744140625,False,,
m03_indiv,framenet,Renting,Seeking,29,1,13,1,True,0.0018310546875,False,,
m03_indiv,framenet,Statement,Communication,82,2,9,1,True,0.021484375,False,,
m03_indiv,framenet,Sending,Arriving,59,15,13,6,True,0.1670684814453125,False,,
m03_indiv,framenet,Sending,Reporting,95,3,17,2,True,0.000728607177734375,False,,
m03_indiv,framenet,Attempt,Arriving,39,22,13,13,True,1.0,False,,
m03_indiv,framenet,Quitting_a_place,Seeking,16,2,9,2,True,0.0654296875,False,,
m03_indiv,framenet,Arriving,Cogitation,65,7,22,5,True,0.0015137195587158203,False,,
m03_indiv,framenet,Experiencer_focus,Discussion,18,0,10,0,False,0.001953125,False,,
m03_indiv,framenet,Experiencer_focus,Cotheme,47,0,18,0,False,7.62939453125e-06,True,,
m03_indiv,framenet,Scrutiny,Discussion,31,13,14,8,True,0.28627872467041016,False,,
m03_indiv,framenet,Cause_change,Reporting,39,1,14,1,True,0.0009765625,False,,
m03_indiv,framenet,Opinion,Contacting,14,17,9,9,True,1.0,False,,
m03_indiv,framenet,Path_shape,Opinion,19,7,8,6,True,0.79052734375,False,,
m03_indiv,framenet,Opinion,Statement,38,67,12,8,True,0.5034446716308594,False,,
m03_indiv,framenet,Perception_experience,Reporting,83,2,23,2,True,1.9431114196777344e-05,False,,
m03_indiv,framenet,Separating,Statement,15,5,8,3,True,0.2265625,False,,
m03_indiv,framenet,Desirable_event,Performers_and_roles,77,44,29,12,True,0.011507789735333063,False,,
m03_indiv,framenet,Desirable_event,Request,134,105,25,19,True,0.4513808323961257,False,,
m03_indiv,framenet,Deciding,Desirable_event,16,3,11,2,True,0.0224609375,False,,
m03_indiv,framenet,Intentionally_affect,Desirable_event,59,31,17,14,True,0.720100131817162,False,,
m03_indiv,framenet,Desirable_event,Attempt,27,25,13,10,True,0.6776394844055176,False,,
m03_indiv,framenet,Desirable_event,Likelihood,42,19,20,11,True,0.14961278438568115,False,,
m03_indiv,framenet,Expectation,Recording,42,4,11,3,True,0.057373046875,False,,
m03_indiv,framenet,Expectation,Placing,211,47,32,17,True,0.04438416098714981,False,,
m03_indiv,framenet,Expectation,Supply,79,2,24,2,True,1.049041748046875e-05,True,,
m03_indiv,framenet,Expectation,Submitting_documents,70,14,25,11,True,0.028816719655878845,False,,
m03_indiv,framenet,Experiencer_focus,Supply,46,1,25,1,True,8.046627044677734e-07,True,,
m03_indiv,framenet,Experiencer_focus,Submitting_documents,33,3,18,3,True,0.0014896392822265625,False,,
m03_indiv,framenet,Adducing,Recording,40,4,14,3,True,0.012725830078125,False,,
m03_indiv,framenet,Adducing,Placing,195,38,33,21,True,0.13367423536410522,False,,
m03_indiv,framenet,Appeal,Discussion,34,6,11,4,True,0.11846923828124999,False,,
m03_indiv,framenet,Appeal,Seeking,71,7,19,4,True,0.002599477767944336,False,,
m03_indiv,framenet,Appeal,Submitting_documents,38,18,17,9,True,0.16863754391670227,False,,
m03_indiv,framenet,Bringing,Discussion,28,0,10,0,False,0.001953125,False,,
m03_indiv,framenet,Submitting_documents,Bringing,11,13,9,7,True,0.803619384765625,False,,
m03_indiv,framenet,Preventing_or_letting,Discussion,106,5,23,5,True,0.0009122341871261597,False,,
m03_indiv,framenet,Preventing_or_letting,Submitting_documents,91,70,21,17,True,0.6271025701571489,False,,
m03_indiv,framenet,Intentionally_affect,Submitting_documents,127,63,21,17,True,0.6271025701571489,False,,
m03_indiv,framenet,Body_movement,Cotheme,63,12,23,6,True,0.002315700054168701,False,,
m03_indiv,framenet,Body_movement,Seeking,93,3,23,3,True,8.797645568847656e-05,False,,
m03_indiv,framenet,Body_movement,Submitting_documents,14,3,8,2,True,0.109375,False,,
m03_indiv,framenet,Placing,Submitting_documents,46,33,17,14,True,0.720100131817162,False,,
m03_indiv,framenet,Motion,Submitting_documents,156,48,27,15,True,0.08842954698775429,False,,
m03_indiv,framenet,Submitting_documents,Hiring,18,15,12,9,True,0.6636238098144531,False,,
m03_indiv,framenet,Seeking,Scrutiny,17,25,11,7,True,0.480682373046875,False,,
m03_indiv,framenet,Submitting_documents,Scrutiny,63,24,19,11,True,0.20048842206597334,False,,
m03_indiv,framenet,Causation,Submitting_documents,79,13,18,6,True,0.022655844688415527,False,,
m03_indiv,framenet,Sending,Submitting_documents,107,45,21,12,True,0.16275565745308995,False,,
m03_indiv,framenet,Encoding,Submitting_documents,61,5,17,5,True,0.01690053939819336,False,,
m03_indiv,framenet,Process_stop,Submitting_documents,109,26,22,9,True,0.029449373483657837,False,,
m03_indiv,framenet,Hearsay,Discussion,42,0,17,0,False,1.52587890625e-05,True,,
m03_indiv,framenet,Quitting,Statement,254,71,27,15,True,0.08842954698775429,False,,
m03_indiv,framenet,Quitting,Contacting,37,21,20,11,True,0.14961278438568115,False,,
m03_indiv,framenet,Quitting,Discussion,37,2,20,1,True,2.09808349609375e-05,False,,
m03_indiv,framenet,Quitting,Cotheme,48,3,16,2,True,0.001312255859375,False,,
m03_indiv,framenet,Quitting,Seeking,23,2,13,2,True,0.00738525390625,False,,
m03_indiv,framenet,Perception_experience,Submitting_documents,82,31,21,14,True,0.31050465907901537,False,,
m03_indiv,framenet,Waiting,Submitting_documents,71,22,14,7,True,0.18924713134765625,False,,
m03_indiv,framenet,Firing,Request,244,131,24,23,True,1.0,False,,
m03_indiv,framenet,Perception_active,Placing,118,148,34,27,True,0.4426260049464714,False,,
m03_indiv,framenet,Submitting_documents,Perception_active,28,20,13,12,True,1.0,False,,
m03_indiv,framenet,Desiring,Submitting_documents,97,28,23,12,True,0.08953107893466952,False,,
m03_indiv,framenet,Motion,Firing,64,16,22,9,True,0.029449373483657837,False,,
m03_indiv,framenet,Contacting,Communication_response,196,44,24,14,True,0.14330665429588407,False,,
m03_indiv,framenet,Preventing_or_letting,Communication_response,105,27,25,10,True,0.016673847800120715,False,,
m03_indiv,framenet,Complaining,Giving,48,30,21,12,True,0.16275565745308995,False,,
m03_indiv,framenet,Complaining,Activity_ongoing,48,12,15,6,True,0.0783538818359375,False,,
m03_indiv,framenet,Complaining,Preventing_or_letting,136,32,30,13,True,0.0137181850586785,False,,
m03_indiv,framenet,Complaining,Supply,58,0,21,0,False,9.5367431640625e-07,True,,
m03_indiv,framenet,Complaining,Communication_response,47,2,20,1,True,2.09808349609375e-05,False,,
m03_indiv,framenet,Complaining,Seeking,154,1,26,1,True,4.172325134277344e-07,True,,
m03_indiv,framenet,Complaining,Submitting_documents,70,11,21,9,True,0.042773945257067694,False,,
m03_indiv,framenet,Giving,Getting,124,84,27,18,True,0.23269319190831084,False,,
m03_indiv,framenet,Getting,Activity_ongoing,98,92,21,21,True,1.0,False,,
m03_indiv,framenet,Giving,Motion,125,126,23,22,True,1.0,False,,
m03_indiv,framenet,Motion,Activity_ongoing,97,100,25,24,True,1.0,False,,
m03_indiv,framenet,Causation,Giving,46,26,18,12,True,0.36159460805356514,False,,
m03_indiv,framenet,Causation,Activity_ongoing,38,20,14,11,True,0.6900379657745361,False,,
m03_indiv,framenet,Adducing,Giving,48,27,20,12,True,0.21532714972272515,False,,
m03_indiv,framenet,Adducing,Activity_ongoing,53,20,14,6,True,0.11531829833984375,False,,
m03_indiv,framenet,Adducing,Judgment,15,4,9,3,True,0.14599609375,False,,
m03_indiv,framenet,Adducing,Attempt,114,35,27,11,True,0.013852965261321515,False,,
m03_indiv,framenet,Perception_experience,Recording,35,2,16,1,True,0.000274658203125,False,,
m03_indiv,framenet,Giving,Perception_experience,79,64,20,19,True,1.0,False,,
m03_indiv,framenet,Perception_experience,Activity_ongoing,58,40,22,20,True,0.8776143287523154,False,,
m03_indiv,framenet,Perception_experience,Attempt,72,20,24,12,True,0.06524533522315325,False,,
m03_indiv,framenet,Activity_ongoing,Process_start,73,39,22,12,True,0.12144948495551944,False,,
m03_indiv,framenet,Awareness,Judgment,54,16,15,9,True,0.30745625495910645,False,,
m03_indiv,framenet,Expectation,Attempt,124,57,27,21,True,0.470879013621712,False,,
