rung,labeling,category,delta,fam_pos,n_fam,p,bonferroni
base>sft,framenet,Experience_bodily_harm,-0.0011479981293409944,9,16,0.3950510971575278,False
base>sft,framenet,Experiencer_focus,-0.010631960716370245,2,16,0.242468460153828,False
base>sft,framenet,Experiencer_obj,0.0017763943948534743,14,16,6.415444761259992e-05,True
base>sft,framenet,Experimentation,2.861918473590832e-05,4,16,0.35976349676321745,False
base>sft,framenet,Expressing_publicly,9.62790559440016e-05,10,16,0.013069915113212465,False
base>sft,framenet,Fall_asleep,8.539032833822125e-06,7,16,0.4426926056016461,False
base>sft,framenet,Fall_for,-3.7214320152296004e-05,8,16,0.6657010453223772,False
base>sft,framenet,Feeling,0.00015861157383155626,11,16,0.040320476025755565,False
base>sft,framenet,Feigning,0.0007476952221317553,10,16,0.030119607950074952,False
base>sft,framenet,Filling,-6.973821454754408e-05,9,16,0.9459573273265092,False
base>sft,framenet,Fining,6.742522944430917e-06,8,16,0.7715623973652059,False
base>sft,framenet,Finish_competition,-7.169028130117383e-05,8,16,0.7585471529971525,False
base>sft,framenet,Fire_burning,-2.9001052922088545e-05,1,16,0.012059435179397851,False
base>sft,framenet,Firefighting,0.00012714803808344254,11,16,0.007887708153949789,False
base>sft,framenet,Firing,-0.0005225163875927282,11,16,0.6647102363574506,False
base>sft,framenet,Fluidic_motion,0.00048674135240008904,11,16,0.020013880725972287,False
base>sft,framenet,Food_gathering,1.3036025078008258e-05,4,16,0.05453757115552276,False
base>sft,framenet,Forging,0.0002317660696841686,12,16,0.005604359768123833,False
base>sft,framenet,Forgiveness,0.00013857703163087457,13,16,0.0008980375200835661,False
base>sft,framenet,Forgoing,3.1499595226221594e-05,6,16,0.1558705900132409,False
base>sft,framenet,Forming_relationships,-0.00028889534256254306,6,16,0.3145057382837659,False
base>sft,framenet,Front_for,-9.37103661582937e-05,5,16,0.2163440367215117,False
base>sft,framenet,Frugality,-7.825392189477696e-05,3,16,0.011864578762388523,False
base>sft,framenet,Funding,2.657933455168566e-05,7,16,0.08354411022130571,False
base>sft,framenet,Gathering_up,0.00030879103482959347,13,16,0.012994076508016117,False
base>sft,framenet,Gesture,0.0007472372976776229,11,16,0.01742408109715246,False
base>sft,framenet,Getting,-0.002645283531964292,8,16,0.09424111584287463,False
base>sft,framenet,Give_impression,0.00054588669253101,14,16,0.005203029868338702,False
base>sft,framenet,Giving,0.00286345981263907,7,16,0.3832304404249015,False
base>sft,framenet,Giving_birth,-8.630726703360595e-05,6,16,0.4979268539614021,False
base>sft,framenet,Giving_in,-4.155188616705962e-05,6,16,0.32907054825198795,False
base>sft,framenet,Going_back_on_a_commitment,9.12541764976394e-06,5,16,0.6444107186804888,False
base>sft,framenet,Grinding,0.00011203456939398882,10,16,0.10039233783600557,False
base>sft,framenet,Grooming,-4.365677670524311e-05,6,16,0.8521839579922702,False
base>sft,framenet,Hair_configuration,8.473825569315713e-05,9,16,0.3577340670673194,False
base>sft,framenet,Halt,2.1064847984466984e-05,5,16,0.12354596596486013,False
base>sft,framenet,Having_or_lacking_access,0.00011014635324769272,9,16,0.04528566882335499,False
base>sft,framenet,Hearsay,0.0003325557561224444,8,16,0.6972389627594494,False
base>sft,framenet,Hindering,0.00012696096808197772,12,16,0.006804648311371004,False
base>sft,framenet,Hiring,0.0005052278070080517,8,16,0.47808795670976406,False
base>sft,framenet,Hostile_encounter,0.0009024671540772029,14,16,0.013448484207831294,False
base>sft,framenet,Hunting,7.908929184860365e-05,8,16,0.46957767715932974,False
base>sft,framenet,Hunting_success_or_failure,0.0002671852878945575,10,16,0.19282987407638674,False
base>sft,framenet,Imitating,9.306200171616603e-06,3,16,0.08273323100320178,False
base>sft,framenet,Impact,-0.00018408749055305403,5,16,0.7090397236155593,False
base>sft,framenet,Imprisonment,-8.244400877538471e-06,1,16,0.45684759623834686,False
base>sft,framenet,Improvement_or_decline,4.87046656418155e-06,2,16,0.165439924776398,False
base>sft,framenet,Inclusion,0.0004027738198131654,11,16,0.22482378079159243,False
base>sft,framenet,Infecting,2.6382439848037147e-06,1,16,0.3331701359154764,False
base>sft,framenet,Ingest_substance,0.00039200188965960597,8,16,0.6547636230647245,False
base>sft,framenet,Ingestion,-0.0026358535452301766,3,16,0.06890692708312834,False
base>sft,framenet,Inhibit_movement,0.0012582700971078815,14,16,0.0323384783177866,False
base>sft,framenet,Inspecting,0.0004147533284428532,15,16,0.0009273464442188155,False
base>sft,framenet,Installing,0.000324803725401548,12,16,0.03682530574134642,False
base>sft,framenet,Intentionally_act,0.0007145176925274284,13,16,0.0251586512176038,False
base>sft,framenet,Intentionally_affect,0.0013819643496813037,11,16,0.5025912947033758,False
base>sft,framenet,Intentionally_create,0.008394160232707212,14,16,0.0008393104599414636,False
base>sft,framenet,Intercepting,4.981844835850591e-05,8,16,0.03999008818470725,False
base>sft,framenet,Interrupt_process,2.3428776465003046e-05,6,16,0.013137657374105082,False
base>sft,framenet,Invading,6.211349280228216e-06,2,16,0.16412795606750816,False
base>sft,framenet,Judgment,0.0011241122218060228,15,16,9.490945208433622e-05,True
base>sft,framenet,Judgment_communication,-0.0007771245903444619,3,16,0.039551276086256484,False
base>sft,framenet,Judgment_direct_address,0.0006309896395403112,9,16,0.08958832036886549,False
base>sft,framenet,Justifying,9.170468247536806e-05,10,16,0.13723848599708177,False
base>sft,framenet,Kidnapping,1.2280936015133102e-05,7,16,0.5446018054280156,False
base>sft,framenet,Killing,-0.0025280587432755675,3,16,0.021257310532674645,False
base>sft,framenet,Labeling,3.098682743190002e-05,10,16,0.11972014645500001,False
base>sft,framenet,Leadership,-0.0029926334821017697,6,16,0.2477204976441292,False
base>sft,framenet,Legal_rulings,-8.243598933126286e-07,1,16,0.8568144514332795,False
base>sft,framenet,Lending,-1.3301684947253802e-05,4,16,0.7508915666737588,False
base>sft,framenet,Likelihood,0.0008636265088475797,7,16,0.611040597845704,False
base>sft,framenet,Limiting,2.6953007676757888e-05,6,16,0.07766457217948572,False
base>sft,framenet,Linguistic_meaning,0.00011144897619211386,7,16,0.6051954194242599,False
base>sft,framenet,Location_of_light,0.00010236558864084401,11,16,0.29626350038287824,False
base>sft,framenet,Locative_relation,-1.1684431380571096e-05,1,16,0.2530637198086917,False
base>sft,framenet,Losing,2.0795888379145699e-07,1,16,0.3331701359154764,False
base>sft,framenet,Make_acquaintance,0.0003276228403640198,9,16,0.19011542789232208,False
base>sft,framenet,Make_cognitive_connection,-0.001110402577540737,10,16,0.38575011866362946,False
base>sft,framenet,Make_compromise,3.1949698394847153e-06,1,16,0.33317013591547645,False
base>sft,framenet,Make_noise,0.0038850472563439196,16,16,3.837932245317479e-05,True
base>sft,framenet,Making_arrangements,0.0002238635211282977,13,16,0.0003119048566646005,False
base>sft,framenet,Making_faces,0.006084689527841972,13,16,0.011304611286373155,False
base>sft,framenet,Manipulate_into_doing,0.00015474394600912495,10,16,0.033615687080338894,False
base>sft,framenet,Manipulate_into_shape,2.4866468804925248e-05,7,16,0.2251543527521425,False
base>sft,framenet,Manipulation,-0.006178015325275513,3,16,0.16060198351837957,False
base>sft,framenet,Manufacturing,1.9998365625686036e-05,5,16,0.06418827133564363,False
base>sft,framenet,Mass_motion,-0.0004332904108670251,6,16,0.2845197969131752,False
base>sft,framenet,Medical_intervention,5.390962184868384e-06,3,16,0.6557726296943559,False
base>sft,framenet,Memory,2.1746426984838584e-05,6,16,0.9000833307112118,False
base>sft,framenet,Mining,-1.7515026929682806e-05,3,16,0.2391652270347904,False
base>sft,framenet,Misdeed,-3.791894899318573e-05,2,16,0.08107011331585694,False
base>sft,framenet,Motion,-0.007041353523722756,4,16,0.025359871449825044,False
base>sft,framenet,Motion_directional,3.1317283297518486e-05,4,16,0.22902411175752363,False
base>sft,framenet,Motion_noise,0.00037895925253942806,9,16,0.15138617617254144,False
base>sft,framenet,Moving_in_place,3.1208735141193854e-05,5,16,0.5494284437761207,False
base>sft,framenet,Name_conferral,-0.0001242079004280851,6,16,0.06348355775794697,False
base>sft,framenet,Needing,0.0017156312896757155,16,16,7.248368661591095e-07,True
base>sft,framenet,Non-commutative_process,8.483477587092523e-06,5,16,0.5905623189714471,False
base>sft,framenet,Notification_of_charges,-0.00022027232152313047,5,16,0.14172235859362056,False
base>sft,framenet,Objective_influence,4.316951233182747e-06,2,16,0.5754487737848691,False
base>sft,framenet,Occupy_rank,7.1406462377999445e-06,2,16,0.17776636572820026,False
base>sft,framenet,Offering,0.002136013057253598,12,16,0.03643248113580053,False
base>sft,framenet,Omen,8.20655689187543e-06,5,16,0.6118872174356245,False
base>sft,framenet,Operate_vehicle,8.637986126187317e-05,13,16,0.06259492949759882,False
base>sft,framenet,Operational_testing,0.00033595654249194155,14,16,0.0007731893144729651,False
base>sft,framenet,Opinion,-0.001234701152816581,6,16,0.3307184830481094,False
base>sft,framenet,Partiality,-1.4064561636085195e-05,3,16,0.3129537261464091,False
base>sft,framenet,Participation,8.27669783085492e-05,10,16,0.09471628772919272,False
base>sft,framenet,Path_shape,0.004001211112698363,10,16,0.05939200028607127,False
base>sft,framenet,Patrolling,-0.00013400167535781497,6,16,0.4610993351330652,False
base>sft,framenet,Perception_active,0.017187650271224306,15,16,0.0002824072778955939,False
base>sft,framenet,Perception_body,0.0007979025032848683,11,16,0.06273482514125162,False
base>sft,framenet,Perception_experience,0.0014090598869572466,8,16,0.3985013101960547,False
base>sft,framenet,Performers_and_roles,0.005809030176935017,8,16,0.4183778553816551,False
base>sft,framenet,Personal_relationship,8.851042372244911e-05,9,16,0.32111490494967465,False
base>sft,framenet,Piracy,2.232222579377835e-06,1,16,0.3331701359154764,False
base>sft,framenet,Placing,-0.0008343871603892828,7,16,0.8538395508083458,False
base>sft,framenet,Posing_as,2.7267076376086992e-05,8,16,0.5225765017987869,False
base>sft,framenet,Possession,-0.0039942965095914225,6,16,0.3289236159304235,False
base>sft,framenet,Possibility,0.0010819491928190283,9,16,0.12043405274595122,False
base>sft,framenet,Posture,-0.0007072255634889456,8,16,0.8643103773006173,False
base>sft,framenet,Practice,0.00010102752321137121,12,16,0.01292914866234091,False
base>sft,framenet,Precipitation,-0.00010000792160150193,0,16,0.0001974735251650933,False
base>sft,framenet,Predicting,-4.9077699827238956e-05,2,16,0.040110532368347676,False
base>sft,framenet,Preserving,6.627446937248173e-05,12,16,0.011743195118167495,False
base>sft,framenet,Prevarication,5.2187988450109476e-05,8,16,0.19866112808478853,False
base>sft,framenet,Prevent_or_allow_possession,5.242901719528215e-05,9,16,0.7046099355219657,False
base>sft,framenet,Preventing_or_letting,0.0044487345111757365,13,16,0.02971419644487051,False
base>sft,framenet,Process_continue,0.0013353750332470741,11,16,0.3938799117135121,False
base>sft,framenet,Process_end,0.00037958273714755117,9,16,0.6857320149839029,False
base>sft,framenet,Process_resume,7.503637804335684e-05,7,16,0.2490502556581347,False
base>sft,framenet,Process_start,0.00946043134007253,11,16,0.04056698634551756,False
base>sft,framenet,Process_stop,-0.00046579919069274575,7,16,0.6992853746016666,False
base>sft,framenet,Processing_materials,0.00017415258841536646,11,16,0.005870670474814968,False
base>sft,framenet,Progression,1.1279516493467209e-05,3,16,0.22774186437442992,False
base>sft,framenet,Prohibiting_or_licensing,-2.612972042865865e-05,6,16,0.46327470044948527,False
base>sft,framenet,Proliferating_in_number,1.3926549952631542e-05,3,16,0.16531629114496468,False
base>sft,framenet,Protecting,0.0004732260857210268,11,16,0.027648554761974937,False
base>sft,framenet,Protest,0.00018197162535085512,13,16,0.006303400416388092,False
base>sft,framenet,Provide_lodging,3.79897266434266e-05,5,16,0.0621582537091868,False
base>sft,framenet,Publishing,-9.038824589457256e-05,5,16,0.2674008478407113,False
base>sft,framenet,Punctual_perception,6.003554104029585e-06,1,16,0.3331701359154764,False
base>sft,framenet,Purpose,0.0013293836092080793,15,16,0.00010928458837594652,False
base>sft,framenet,Putting_out_fire,1.0937815591250737e-05,7,16,0.7809580057170457,False
base>sft,framenet,Quarreling,-3.892625809666168e-06,0,16,0.3331701359154764,False
base>sft,framenet,Questioning,0.0003651290535937915,11,16,0.006704705482853853,False
base>sft,framenet,Quitting,-0.0001803578600521161,6,16,0.1892453255184975,False
base>sft,framenet,Quitting_a_place,0.00018869434717199953,11,16,0.202727465948191,False
base>sft,framenet,Rape,-0.0005530104343460042,4,16,0.03531414685907472,False
base>sft,framenet,Reading_perception,2.232222579377835e-06,1,16,0.3331701359154764,False
base>sft,framenet,Reasoning,0.00021668628720845066,12,16,0.06748936691108903,False
base>sft,framenet,Rebellion,7.97467716274605e-06,7,16,0.8405556376371947,False
base>sft,framenet,Receiving,0.0011411542857666691,11,16,0.09865663170422523,False
base>sft,framenet,Recording,0.0006518256469599246,13,16,0.003080241557901052,False
base>sft,framenet,Recovery,-1.705362632316417e-05,4,16,0.3531965063352288,False
base>sft,framenet,Redirecting,1.0660110062668284e-05,3,16,0.12359752204738286,False
base>sft,framenet,Referring_by_name,0.0003706131985627842,9,16,0.08756986267534952,False
base>sft,framenet,Reforming_a_system,9.124137631057587e-06,5,16,0.4018956328568858,False
base>sft,framenet,Rejuvenation,-3.368717937699919e-06,7,16,0.9476398609625615,False
base>sft,framenet,Relating_concepts,8.946489832546344e-06,4,16,0.36974463389972484,False
base>sft,framenet,Releasing,0.0005250456558480551,14,16,0.012295248063692914,False
base>sft,framenet,Reliance,4.513900509379552e-05,8,16,0.018254099006459842,False
base>sft,framenet,Remainder,0.00019707978375842544,11,16,0.1753378878272627,False
base>sft,framenet,Remembering_experience,2.603893127517362e-05,5,16,0.03435065798745586,False
base>sft,framenet,Remembering_information,0.0005259995963120889,12,16,0.013341801106170153,False
base>sft,framenet,Removing,0.006629394887867662,10,16,0.04550496211274448,False
base>sft,framenet,Render_nonfunctional,2.3210997211094912e-05,8,16,0.208418632604347,False
base>sft,framenet,Renting,-6.726762593882178e-05,7,16,0.46642978012858227,False
base>sft,framenet,Renunciation,2.958820121765652e-06,2,16,0.5171936240727417,False
base>sft,framenet,Repayment,-1.1606559634925687e-05,4,16,0.5521758922013222,False
base>sft,framenet,Repel,5.0287343050922916e-05,7,16,0.1295421473292441,False
base>sft,framenet,Replacing,-0.0004234995203381976,6,16,0.7520289852541261,False
base>sft,framenet,Reporting,0.0015486904520619314,15,16,6.631593659623594e-05,True
base>sft,framenet,Request,-0.0024920665480914306,6,16,0.7148444593983446,False
base>sft,framenet,Required_event,-0.02784743914643464,9,16,0.31394309355934025,False
base>sft,framenet,Rescuing,-0.00017295902420944937,7,16,0.27744585536338445,False
base>sft,framenet,Research,0.00010913824140941652,13,16,0.00013367560280089463,False
base>sft,framenet,Reserving,2.0942800890867098e-05,7,16,0.00531078964634044,False
base>sft,framenet,Reshaping,0.0003428495281932318,12,16,0.10238993620935444,False
base>sft,framenet,Residence,-0.0001230343914835394,6,16,0.8560239204386839,False
base>sft,framenet,Resolve_problem,1.680330020047767e-05,8,16,0.8964279468203031,False
base>sft,framenet,Respond_to_proposal,0.000223175507815575,11,16,0.04202715205915724,False
base>sft,framenet,Response,2.187112873461054e-06,3,16,0.7366398794699243,False
base>sft,framenet,Resurrection,3.5604420644867267e-06,1,16,0.3331701359154762,False
base>sft,framenet,Reveal_secret,-0.00019127915497617532,8,16,0.37048329858473217,False
base>sft,framenet,Revenge,5.79065937317715e-07,7,16,0.9901365845293053,False
base>sft,framenet,Rewards_and_punishments,0.00017664944329659257,7,16,0.2643131725434814,False
base>sft,framenet,Ride_vehicle,-6.831883270543699e-05,6,16,0.6417060480743276,False
base>sft,framenet,Rite,0.00045294247821921945,10,16,0.5483238685644501,False
base>sft,framenet,Robbery,-4.814342839533298e-05,7,16,0.4131482248792765,False
base>sft,framenet,Rope_manipulation,-0.00026203464618686104,5,16,0.2934500936323726,False
base>sft,framenet,Rotting,1.3393622143050138e-05,3,16,0.1798486594974942,False
base>sft,framenet,Scheduling,0.00022225796040493896,13,16,0.004861959480884719,False
base>sft,framenet,Scouring,9.392631579905982e-05,10,16,0.11498976796939285,False
base>sft,framenet,Scrutiny,0.0073076652032627665,13,16,0.004866336529549876,False
base>sft,framenet,Seeking,0.0014216240101023896,15,16,0.000377293900189283,False
base>sft,framenet,Self_control,1.0156982257960987e-05,3,16,0.09161487336798933,False
base>sft,framenet,Self_motion,0.002206624151038788,7,16,0.6143452128893092,False
base>sft,framenet,Sending,-0.007231583168368288,6,16,0.1267666905606609,False
base>sft,framenet,Sentencing,1.4706123443901286e-05,5,16,0.052466369469997755,False
base>sft,framenet,Separating,9.881884763153522e-05,8,16,0.3891141386664305,False
base>sft,framenet,Setting_fire,0.0008579130044109101,11,16,0.12247531122633606,False
base>sft,framenet,Sex,-0.000640521073686589,3,16,0.07620043718979999,False
base>sft,framenet,Shoot_projectiles,-0.004904698631233451,4,16,0.2734576588451709,False
base>sft,framenet,Shopping,5.778274071643361e-05,8,16,0.10506226893907258,False
base>sft,framenet,Sign,-0.004476436959972775,8,16,0.33237486135841615,False
base>sft,framenet,Silencing,8.990681878666795e-05,13,16,0.0034515080323957747,False
base>sft,framenet,Similarity,1.2477842254916631e-05,1,16,0.43538530417421195,False
base>sft,framenet,Sleep,-0.0007639142937545787,2,16,0.002579414477889986,False
base>sft,framenet,Smuggling,2.03357244217609e-05,6,16,0.0956561494363209,False
base>sft,framenet,Soaking,4.999258684053939e-06,2,16,0.3457745365562658,False
base>sft,framenet,Soaking_up,1.980354879594423e-06,1,16,0.3331701359154762,False
base>sft,framenet,Sound_movement,2.428066105893641e-05,7,16,0.016697168464341477,False
base>sft,framenet,Speak_on_topic,5.816530446256269e-05,11,16,0.006243364174214903,False
base>sft,framenet,Spelling_and_pronouncing,-7.199158588223413e-06,1,16,0.4188660956042139,False
base>sft,framenet,Statement,0.0005054859765488895,8,16,0.8867305660311093,False
base>sft,framenet,Storing,7.720693042709333e-05,12,16,0.00498071682633853,False
base>sft,framenet,Suasion,0.00016616947514634856,11,16,0.017747214755027513,False
base>sft,framenet,Subjective_influence,3.885022649915867e-05,10,16,0.16878491406352222,False
base>sft,framenet,Submitting_documents,0.0007227819360007382,10,16,0.10720374411987182,False
base>sft,framenet,Subversion,-1.7723959958029662e-06,0,16,0.33317013591547645,False
base>sft,framenet,Success_or_failure,0.000670014775991628,13,16,0.0014152535503032758,False
base>sft,framenet,Successful_action,0.00039309476298522044,10,16,0.09874670594542563,False
base>sft,framenet,Suitability,3.8357700611182715e-06,8,16,0.9848826407419682,False
base>sft,framenet,Summarizing,6.132725209353565e-05,9,16,0.12882297722167793,False
base>sft,framenet,Supply,0.0032371725056587067,15,16,0.00035133778634551834,False
base>sft,framenet,Surpassing,-3.0753399758485905e-06,6,16,0.9321394259025133,False
base>sft,framenet,Surrendering,2.171971029384101e-05,7,16,0.48826841135536975,False
base>sft,framenet,Surrendering_possession,2.6382439848037147e-06,1,16,0.3331701359154764,False
base>sft,framenet,Surrounding,2.1080810624113293e-05,7,16,0.6274960950330026,False
base>sft,framenet,Surviving,1.059182486278929e-05,5,16,0.5347662627064717,False
base>sft,framenet,Taking_sides,-6.97312577442957e-06,8,16,0.9585708413195747,False
base>sft,framenet,Talking_into,2.9180521453862476e-05,8,16,0.07019686739998848,False
base>sft,framenet,Telling,0.0006382607617962833,12,16,0.012767630960998049,False
base>sft,framenet,Temporary_stay,9.469095318345173e-06,3,16,0.40737787793656915,False
base>sft,framenet,Text_creation,0.0003842857637680002,11,16,0.09206024207616022,False
base>sft,framenet,Theft,2.3283035280378615e-05,6,16,0.094191022078527,False
base>sft,framenet,Thriving,3.7173615654553027e-06,1,16,0.3331701359154764,False
base>sft,framenet,Thwarting,8.329183921959356e-07,1,16,0.8302796730868388,False
base>sft,framenet,Tolerating,-1.5384181618506628e-05,4,16,0.30905661043393795,False
base>sft,framenet,Topic,7.910436116119386e-06,4,16,0.08524591030850691,False
base>sft,framenet,Travel,6.998475508674869e-05,8,16,0.4279882202926396,False
base>sft,framenet,Traversing,-1.2420416437551021e-05,7,16,0.8632505074091372,False
base>sft,framenet,Treating_and_mistreating,1.980354879594423e-06,1,16,0.3331701359154762,False
base>sft,framenet,Triggering,2.9631992446871044e-05,6,16,0.044280013312830574,False
base>sft,framenet,Unattributed_information,9.969268622670303e-06,3,16,0.08389055497388266,False
base>sft,framenet,Undergo_transformation,5.640021036818507e-06,2,16,0.1648115374970081,False
base>sft,framenet,Undergoing,2.615557665503472e-06,5,16,0.7928181223295456,False
base>sft,framenet,Undressing,0.0004664144611420089,9,16,0.3934262069099833,False
base>sft,framenet,Use_firearm,-0.0013161109020175137,4,16,0.24674511458008197,False
base>sft,framenet,Using,0.0004511615650274698,10,16,0.11855360784074434,False
base>sft,framenet,Using_resource,-0.00024401284910159044,7,16,0.5508003895716214,False
base>sft,framenet,Vehicle_landing,0.0002865194499082734,9,16,0.08008169114121165,False
base>sft,framenet,Verdict,-7.45175347769865e-05,5,16,0.09244414427301317,False
base>sft,framenet,Verification,0.00011411986170753195,9,16,0.03274715322340831,False
base>sft,framenet,Visiting,0.00021216579687613748,12,16,0.03961234785370023,False
base>sft,framenet,Wagering,5.910194845364987e-06,2,16,0.3703775417985458,False
base>sft,framenet,Waiting,-0.001957580229424844,6,16,0.4068452917243151,False
base>sft,framenet,Waking_up,-7.001050918583333e-06,7,16,0.7290954749853003,False
base>sft,framenet,Warning,8.467605043419962e-05,8,16,0.7898622381758913,False
base>sft,framenet,Wearing,0.00015234623544020263,10,16,0.1475626615420545,False
base>sft,framenet,Weather,0.0003741303071380026,9,16,0.14508544606535362,False
base>sft,framenet,Win_prize,-0.00149064182629748,5,16,0.23416431647170502,False
base>sft,framenet,Working_a_post,-2.143651598065896e-05,8,16,0.5920813454617678,False
base>sft,rid,abstraction,0.017194566938417866,13,16,0.06571292515802558,False
base>sft,rid,affection,-0.019632693720261586,2,16,0.2135614380471303,False
base>sft,rid,aggression,-0.03082297105554932,3,16,0.016078765291803,False
base>sft,rid,anxiety,0.002894262644911944,15,16,4.2382229267723494e-05,True
base>sft,rid,defensive_symbolization,-0.004165839514410836,8,16,0.4354243433774709,False
base>sft,rid,expressive_behavior,0.0015790704420481157,9,16,0.8891854697151322,False
base>sft,rid,glory,0.0014803177833299327,16,16,0.0001396479066167713,True
base>sft,rid,icarian_imagery,-0.02430025235265542,3,16,0.010691386410720118,False
base>sft,rid,instrumental_behavior,0.0071164722216151746,9,16,0.3767566657577093,False
base>sft,rid,moral_imperative,-6.260214640620474e-05,5,16,0.9145989044996269,False
base>sft,rid,need,-0.010704833976848462,4,16,0.05954504866964001,False
base>sft,rid,order,-0.0011012091879307637,6,16,0.43252972164894365,False
base>sft,rid,positive_affect,0.014010710827913957,13,16,0.001375615731579664,True
base>sft,rid,regressive_cognition,-0.032840550610703345,3,16,0.0645910248113205,False
base>sft,rid,restraint,-0.0013637037488843315,12,16,0.8482771486211693,False
base>sft,rid,sadness,0.0004940825778425467,12,16,0.7685184549055651,False
base>sft,rid,sensation,0.04166357334878657,13,16,0.002495624448433525,True
base>sft,rid,social_behavior,0.031425965522667534,10,16,0.07525047157793101,False
base>sft,rid,temporal_references,0.007135634006116624,10,16,0.5264303414216287,False
sft>pref,induced,bodily_violence,-0.09656504985902074,7,15,0.16210339419455924,False
sft>pref,induced,contact_care,0.007018225925152729,13,15,0.0021147079029621247,True
sft>pref,induced,entity_noun,-0.02598994682581752,7,15,0.2591644276604549,False
sft>pref,induced,grammatical_function,-0.033895496700139034,7,15,0.5369353765698611,False
sft>pref,induced,locomotion_posture,0.015689721927078897,7,15,0.19439334356458543,False
sft>pref,induced,nonverbal_expression,0.023005630113877778,13,15,0.004597121746141458,False
sft>pref,induced,object_handling,0.03684413771892718,9,15,0.03811144792210867,False
sft>pref,induced,perception_cognition,0.0541794957419117,13,15,0.0008013481609837141,True
sft>pref,induced,person_reference,-0.04484929686194435,5,15,0.11133140856281158,False
sft>pref,induced,procedural_operation,0.009711735415023322,11,15,0.09422225001509807,False
sft>pref,induced,process_event,0.0036492595002094704,13,15,0.005466126127728674,False
sft>pref,induced,property_damage,-0.0003853366192511973,8,15,0.9178503144657059,False
sft>pref,induced,quality_manner,0.014298814624755815,13,15,0.0017237351635433443,True
sft>pref,induced,ritual_observance,0.0033721738917352937,13,15,0.09121128324563577,False
sft>pref,induced,speech_act,0.03241638387426982,12,15,0.00458149322644106,False
sft>pref,induced,transfer_possession,0.0014995481332308422,7,15,0.87416677458431,False
sft>pref,wordnet,body,0.020618031858084845,14,15,0.00522462048299344,False
sft>pref,wordnet,change,0.020850304783939826,13,15,0.0019032545041395904,True
sft>pref,wordnet,cognition,0.011939983932161108,13,15,0.006019810995710325,False
sft>pref,wordnet,communication,0.03210647592516155,12,15,0.006383256843144816,False
sft>pref,wordnet,competition,-0.013869619171209945,5,15,0.19073757194522606,False
sft>pref,wordnet,consumption,-0.00844535462515053,5,15,0.0392332049712236,False
sft>pref,wordnet,contact,-0.06343378432641407,6,15,0.25957894669858694,False
sft>pref,wordnet,creation,0.00548915433017099,11,15,0.030123705125390515,False
sft>pref,wordnet,emotion,0.005717267705780839,12,15,0.03622614803294714,False
sft>pref,wordnet,motion,0.020090711306009163,9,15,0.1786677171211803,False
sft>pref,wordnet,perception,0.03744106984514406,14,15,0.0003267685093214343,True
sft>pref,wordnet,possession,0.005781878179322069,8,15,0.6050778866789861,False
sft>pref,wordnet,social,-0.0008447886772858989,5,15,0.929860141833078,False
sft>pref,wordnet,stative,0.000667705860529998,7,15,0.9234842061114041,False
sft>pref,wordnet,unassigned,-0.07429208389190699,5,15,0.16278875419357872,False
sft>pref,wordnet,weather,0.00018304696566301596,10,15,0.028719078456758886,False
sft>pref,usas,A1.1.1,0.006304730185557664,9,15,0.08866998594055157,False
sft>pref,usas,A1.1.1c,2.2715914769887784e-06,1,15,0.3342819433946576,False
sft>pref,usas,A1.1.2,0.002940796903942879,12,15,0.3886945095856942,False
sft>pref,usas,A1.2,0.00010869021860677596,9,15,0.009745297845258067,False
sft>pref,usas,A1.2.4,2.9309695256214718e-05,5,15,0.2172410192154235,False
sft>pref,usas,A1.3,0.0025044818497742265,13,15,0.019968162857945337,False
sft>pref,usas,A1.4,0.0007582665734430836,11,15,0.09743915167877153,False
sft>pref,usas,A1.5.1,-0.003452186300954589,5,15,0.12706037672304515,False
sft>pref,usas,A1.5.2,1.0703472418829878e-05,2,15,0.23239311791255846,False
sft>pref,usas,A1.6,6.776830183068959e-06,2,15,0.26790112889669654,False
sft>pref,usas,A1.7,0.002833186255041917,13,15,0.046753702240172564,False
sft>pref,usas,A1.8,0.0011403016455932844,13,15,0.005022493047755375,False
sft>pref,usas,A1.9,0.0006857559675044418,13,15,0.0038623816369628685,False
sft>pref,usas,A10,0.006723313181088953,11,15,0.1500854706940769,False
sft>pref,usas,A11.1,0.0007790856238617958,10,15,0.49180925563518474,False
sft>pref,usas,A11.2,0.00014771200662600108,10,15,0.08779052323637467,False
sft>pref,usas,A12,7.015842778107279e-05,8,15,0.02524771486922798,False
sft>pref,usas,A13,-8.719772221190795e-05,8,15,0.8881009962261911,False
sft>pref,usas,A13.2,0.0001446560212978718,12,15,0.005722914625744588,False
sft>pref,usas,A13.3,0.0013113146868619586,12,15,0.0008810975840625869,False
sft>pref,usas,A13.4,0.00046025296290596056,11,15,0.13021138096619145,False
sft>pref,usas,A13.5,3.3669375942679127e-05,5,15,0.0475681785344272,False
sft>pref,usas,A13.6,0.0002772965777046513,12,15,0.0061815070885303455,False
sft>pref,usas,A13.7,9.4082786926324e-05,8,15,0.029926891301410463,False
sft>pref,usas,A14,-0.0021431734776040942,8,15,0.3076969962735034,False
sft>pref,usas,A15,0.0001041271233038598,9,15,0.04837432624172617,False
sft>pref,usas,A2.1,0.003623598917228599,11,15,0.00298236209389229,False
