stratum,labeling,frm,to,fwd,rev,e_fwd,e_rev,reciprocal,p,bonferroni,E,p_edge
ALL,TOKEN,stood,laughed,229,52,24,15,True,1.1498782555123634e-27,True,39,0.19959086691960698
ALL,TOKEN,pushed,moved,253,107,27,28,True,9.174793011757041e-15,True,55,1.0
ALL,TOKEN,sent,pointed,147,59,29,16,True,7.486853131896474e-10,True,45,0.07245426016254441
ALL,TOKEN,pushed,screamed,181,92,29,26,True,7.775693092484847e-08,True,55,0.7877061896700431
ALL,TOKEN,brought,shook,123,120,24,24,True,0.8979459671391155,False,48,1.0
ALL,TOKEN,pushed,shook,151,84,31,22,True,1.4713597644035016e-05,False,53,0.27167916606550335
ALL,TOKEN,sent,shook,190,68,32,24,True,1.5793958072175234e-14,True,56,0.34968195298368476
ALL,TOKEN,sent,shouted,330,117,32,25,True,1.4489947895045183e-24,True,57,0.42704285650325524
ALL,TOKEN,with,shouted,236,47,33,14,True,1.8539816656121136e-31,True,47,0.007942726509483574
ALL,TOKEN,smashed,tried,182,98,28,20,True,5.847044233891855e-07,True,48,0.31232680747326935
ALL,TOKEN,smiled,leaned,299,116,31,21,True,1.0246154440716234e-19,True,52,0.21160856876151612
ALL,TOKEN,stood,smiled,375,204,31,27,True,1.108523033432231e-12,True,58,0.6940040940761318
ALL,TOKEN,took,suddenly,193,29,25,12,True,6.445602179143823e-31,True,37,0.04703102743951604
ALL,TOKEN,with,then,395,201,34,29,True,1.5080902221680629e-15,True,63,0.6146550157654618
ALL,TOKEN,threw,thought,330,25,32,12,True,4.556923149781786e-69,True,44,0.003657766827927844
ALL,TOKEN,turned,forced,181,73,31,20,True,9.250553498584844e-12,True,51,0.16077960181198847
ALL,TOKEN,used,thought,223,47,26,17,True,1.372971516888803e-28,True,43,0.2220528201560228
ALL,TOKEN,with,used,188,66,33,20,True,9.453459070540508e-15,True,53,0.09837064844049181
ALL,TOKEN,walked,thought,240,154,32,26,True,1.7218189847698963e-05,False,58,0.5118423084381691
ALL,TOKEN,went,forced,144,59,30,21,True,2.192110406052815e-09,True,51,0.2624375357110438
ALL,TOKEN,yelled,let,273,151,30,21,True,3.2947838518403e-09,True,51,0.2624375357110438
ALL,TOKEN,sent,yelled,185,158,31,29,True,0.1602596948621558,False,60,0.8974218269914307
ALL,TOKEN,yelled,stood,164,136,24,26,True,0.118886336748198,False,50,0.887724827340783
ALL,TOKEN,change,file,184,48,31,18,True,5.863460293275708e-20,True,49,0.08543313315739454
ALL,TOKEN,find,appeal,155,52,24,18,True,4.3502582005353443e-13,True,42,0.44079906734259566
ALL,TOKEN,stop,appeal,169,46,29,19,True,1.0245890722131824e-17,True,48,0.19341265286193737
ALL,TOKEN,try,appeal,110,105,21,23,True,0.7850844790200862,False,44,0.880395821280672
ALL,TOKEN,did,could,239,136,31,30,True,1.1616428957813969e-07,True,61,1.0
ALL,TOKEN,reached,leaned,316,92,31,20,True,7.62965068173751e-30,True,51,0.16077960181198847
ALL,TOKEN,leaned,sighed,115,104,22,18,True,0.499297214423626,False,40,0.6358280026288412
ALL,TOKEN,started,could,158,64,28,24,True,2.3445092086990947e-10,True,52,0.6778086391424605
ALL,TOKEN,stop,hire,164,99,26,17,True,7.338531759757417e-05,False,43,0.2220528201560228
ALL,TOKEN,pay,write,258,81,33,22,True,1.1785020318460785e-22,True,55,0.1770013647703581
ALL,TOKEN,sue,write,291,68,31,18,True,5.6341320914170565e-34,True,49,0.08543313315739454
ALL,TOKEN,add,proceed,286,10,29,8,True,1.9856706152296453e-71,True,37,0.0007528970600105822
ALL,TOKEN,add,request,253,13,33,9,True,7.072215457851216e-59,True,42,0.0002715392342906853
ALL,TOKEN,change,review,254,8,30,5,True,1.3771578688928234e-64,True,35,2.2361520677804947e-05
ALL,TOKEN,pay,proceed,242,10,31,8,True,6.844406514575837e-59,True,39,0.0002940768754342571
ALL,TOKEN,take,proceed,213,26,31,11,True,1.0733058665072509e-37,True,42,0.002887247974285856
ALL,TOKEN,tell,proceed,264,8,31,6,True,1.8198587170075318e-67,True,37,4.12575900554657e-05
ALL,TOKEN,tell,request,239,16,29,12,True,3.4960433581090384e-52,True,41,0.011507789735333063
ALL,TOKEN,tell,review,332,16,35,9,True,5.708501372239939e-78,True,44,0.00010604466626773501
ALL,TOKEN,try,review,184,33,25,10,True,1.296604802522953e-26,True,35,0.016673847800120715
ALL,TOKEN,have,a,471,108,29,26,True,5.420341294659336e-55,True,55,0.7877061896700431
ALL,TOKEN,have,die,157,116,23,24,True,0.0153282931489185,False,47,1.0
ALL,TOKEN,do,need,404,42,33,19,True,2.2271341996618167e-75,True,52,0.07039422106706228
ALL,TOKEN,find,need,186,14,35,11,True,1.5864176725511623e-39,True,46,0.0005355850721002753
ALL,TOKEN,have,the,194,76,31,25,True,4.559766120667049e-13,True,56,0.5044037600228255
ALL,TOKEN,said,finally,152,52,27,18,True,1.4678071430318428e-12,True,45,0.23269319190831084
ALL,TOKEN,said,snapped,164,113,25,23,True,0.0025992007964869,False,48,0.8854334972865135
ALL,TOKEN,spoke,let,199,161,29,28,True,0.0510166111711985,False,57,1.0
ALL,TOKEN,turned,couldn't,224,16,26,11,True,4.231370343341126e-48,True,37,0.020073851919732988
ALL,TOKEN,turned,snapped,158,43,25,16,True,1.2029474524850268e-16,True,41,0.21102359760880063
ALL,TOKEN,him,a,112,100,34,29,True,0.4500368401975953,False,63,0.6146550157654618
ALL,TOKEN,i,into,176,130,31,29,True,0.0099822450770781,False,60,0.8974218269914307
ALL,TOKEN,he,make,140,88,32,28,True,0.0006972906720255,False,60,0.6988834276200058
ALL,TOKEN,he,onto,397,34,31,17,True,1.3100720855684744e-79,True,48,0.05946337525377034
ALL,TOKEN,take,he,145,100,32,30,True,0.004836416741752,False,62,0.8990763136528589
ALL,TOKEN,hurried,made,244,132,24,12,True,8.116520560581975e-09,True,36,0.06524533522315325
ALL,TOKEN,looked,into,412,281,29,29,True,7.331912278603571e-07,True,58,1.0
ALL,TOKEN,looked,onto,271,62,31,21,True,2.6882361669906336e-32,True,52,0.21160856876151612
ALL,TOKEN,into,quickly,230,105,28,13,True,7.154506676686899e-12,True,41,0.027533155829587486
ALL,TOKEN,saw,into,211,145,22,30,True,0.000552616414375,False,52,0.3317497633694906
ALL,TOKEN,stood,into,330,222,31,30,True,4.92440399989572e-06,False,61,1.0
ALL,TOKEN,stood,onto,245,44,29,19,True,5.552348251129214e-35,True,48,0.19341265286193737
ALL,TOKEN,the,onto,341,82,32,27,True,1.300419304427617e-38,True,59,0.6029232012571504
ALL,TOKEN,was,into,416,218,31,36,True,3.0692760506702627e-15,True,67,0.6254068289416483
ALL,TOKEN,was,onto,285,54,30,22,True,4.6944044663058194e-39,True,52,0.3317497633694906
ALL,TOKEN,into,watched,374,183,34,23,True,4.2631554748047023e-16,True,57,0.18485048241641844
ALL,TOKEN,onto,watched,130,121,28,27,True,0.6136784914381607,False,55,1.0
ALL,TOKEN,went,into,553,159,31,27,True,7.682193257190335e-52,True,58,0.6940040940761318
ALL,TOKEN,went,onto,379,49,29,18,True,2.7255871727449633e-64,True,47,0.14386508844054896
ALL,TOKEN,came,then,537,264,33,32,True,2.8419573714110747e-22,True,65,1.0
ALL,TOKEN,cut,then,373,93,36,23,True,9.135166804890491e-41,True,59,0.11747735024505848
ALL,TOKEN,the,drew,260,233,31,29,True,0.2415770122014126,False,60,0.8974218269914307
ALL,TOKEN,drove,i,231,221,27,27,True,0.6721055170572513,False,54,1.0
ALL,TOKEN,she,drove,176,127,32,30,True,0.0057346374940896,False,62,0.8990763136528589
ALL,TOKEN,drove,then,739,156,35,26,True,2.2563156538821896e-91,True,61,0.30567741986311836
ALL,TOKEN,he,lowered,184,63,27,11,True,6.321857348040758e-15,True,38,0.013852965261321515
ALL,TOKEN,he,paused,718,30,32,8,True,4.85859512831851e-172,True,40,0.0001821658297558315
ALL,TOKEN,killed,i,130,100,24,26,True,0.0556135777813922,False,50,0.887724827340783
ALL,TOKEN,killed,let,209,64,33,23,True,3.959111543458189e-19,True,56,0.2288055412343561
ALL,TOKEN,killed,the,272,133,30,29,True,4.356598545885726e-12,True,59,1.0
ALL,TOKEN,stabbed,then,190,16,34,9,True,5.8651483662049636e-39,True,43,0.00017015517460094998
ALL,TOKEN,threw,paused,204,14,23,5,True,2.0886640763040945e-44,True,28,0.0009122341871261597
ALL,TOKEN,1,45,360,17,34,8,True,8.343237553777091e-85,True,42,6.87711149112147e-05
ALL,TOKEN,1,50,364,23,35,14,True,4.424556189009632e-80,True,49,0.003801654409748778
ALL,TOKEN,1,55,299,16,34,5,True,9.647525456295076e-69,True,39,2.4299079086631536e-06
ALL,TOKEN,1,60,418,17,35,12,True,3.4406625447998256e-101,True,47,0.0010885382064742541
ALL,TOKEN,1,65,306,17,32,5,True,1.0287456040121428e-69,True,37,7.427530363202095e-06
ALL,TOKEN,1,70,293,12,34,8,True,3.475288314854996e-71,True,42,6.87711149112147e-05
ALL,TOKEN,1,75,342,8,35,4,True,4.600222741086457e-90,True,39,3.353161446284503e-07
ALL,TOKEN,10,45,284,8,33,5,True,3.0769947707576714e-73,True,38,4.255962267052382e-06
ALL,TOKEN,10,50,294,12,34,6,True,1.8083095700235609e-71,True,40,8.364584573428147e-06
ALL,TOKEN,10,55,255,11,34,5,True,1.688815765588786e-61,True,39,2.4299079086631536e-06
ALL,TOKEN,10,60,359,9,38,5,True,1.0544010401665338e-93,True,43,2.4995097192004323e-07
ALL,TOKEN,10,65,266,10,35,5,True,1.0255437665142686e-65,True,40,1.382612026645802e-06
ALL,TOKEN,10,70,261,8,36,5,True,1.331190500331669e-66,True,41,7.84157236921601e-07
ALL,TOKEN,10,75,316,9,38,4,True,3.0019524908043375e-81,True,42,5.65314621780999e-08
ALL,TOKEN,12,45,263,5,35,3,True,4.7693475582305346e-71,True,38,6.677873898297548e-08
ALL,TOKEN,12,50,279,11,35,6,True,2.6394463251641136e-68,True,41,4.873598300036974e-06
ALL,TOKEN,12,55,232,6,32,3,True,1.100815092024933e-60,True,35,4.176981747150421e-07
ALL,TOKEN,12,60,337,9,38,5,True,2.5275287269857155e-87,True,43,2.4995097192004323e-07
ALL,TOKEN,12,65,242,7,34,3,True,2.4615840245140257e-62,True,37,1.233129296451807e-07
ALL,TOKEN,12,70,250,8,34,5,True,1.945985409631604e-63,True,39,2.4299079086631536e-06
ALL,TOKEN,12,75,296,7,36,2,True,5.452728088592255e-78,True,38,5.398760549724102e-09
ALL,TOKEN,14,45,196,5,33,3,True,1.6601056596616672e-51,True,36,2.2721360437572002e-07
ALL,TOKEN,14,50,216,9,33,5,True,1.339939989050929e-52,True,38,4.255962267052382e-06
ALL,TOKEN,14,60,230,7,35,3,True,7.1152939210321875e-59,True,38,6.677873898297548e-08
ALL,TOKEN,15,45,270,7,33,4,True,1.944396149960553e-70,True,37,1.0843941709026694e-06
ALL,TOKEN,15,50,276,12,35,7,True,2.2648735592653038e-66,True,42,1.5097200957825409e-05
ALL,TOKEN,15,55,241,10,33,6,True,1.3147916195857517e-58,True,39,1.429926123819314e-05
ALL,TOKEN,15,60,342,11,35,7,True,2.556065437977436e-86,True,42,1.5097200957825409e-05
ALL,TOKEN,15,65,254,10,32,5,True,2.677660706720125e-62,True,37,7.427530363202095e-06
ALL,TOKEN,15,70,252,11,33,7,True,1.1903219608337606e-60,True,40,4.2277022657799534e-05
ALL,TOKEN,15,75,303,10,35,4,True,2.6651193635485848e-76,True,39,3.353161446284503e-07
ALL,TOKEN,16,45,220,4,35,2,True,7.714243821313193e-60,True,37,1.0244548320770264e-08
ALL,TOKEN,16,50,232,7,37,3,True,1.8875234644428632e-59,True,40,1.946500560734421e-08
ALL,TOKEN,16,60,255,7,38,3,True,4.3026812312273256e-66,True,41,1.0479197953827679e-08
ALL,TOKEN,16,75,194,6,36,2,True,1.0580407265197449e-49,True,38,5.398760549724102e-09
ALL,TOKEN,17,45,225,4,32,2,True,2.6337494376988877e-61,True,34,6.938353180885315e-08
ALL,TOKEN,17,50,238,7,35,3,True,3.5132318801761075e-61,True,38,6.677873898297548e-08
ALL,TOKEN,17,60,253,7,36,3,True,1.6305217366589766e-65,True,39,3.608874976634979e-08
ALL,TOKEN,18,45,215,7,33,5,True,1.4694645977453276e-54,True,38,4.255962267052382e-06
ALL,TOKEN,18,50,222,11,38,6,True,3.3004122454921293e-52,True,44,9.430375484953402e-07
ALL,TOKEN,18,60,266,10,37,6,True,1.0255437665142686e-65,True,43,1.636124125070637e-06
ALL,TOKEN,18,65,195,9,34,4,True,1.1491893327778618e-46,True,38,6.038535502739251e-07
ALL,TOKEN,18,75,223,10,37,5,True,1.6200689936465696e-53,True,42,4.4337048166198656e-07
ALL,TOKEN,2,45,333,10,36,6,True,6.259909877069934e-85,True,42,2.8288777684792876e-06
ALL,TOKEN,2,50,357,13,36,7,True,2.727006603292158e-88,True,43,8.963039363152348e-06
ALL,TOKEN,2,55,286,12,34,4,True,3.3525867197426394e-69,True,38,6.038535502739251e-07
ALL,TOKEN,2,60,414,11,37,6,True,4.2596097911267945e-107,True,43,1.636124125070637e-06
ALL,TOKEN,2,65,294,11,32,5,True,1.4133082519212573e-72,True,37,7.427530363202095e-06
ALL,TOKEN,2,70,297,11,34,8,True,1.970240394709426e-73,True,42,6.87711149112147e-05
ALL,TOKEN,2,75,345,8,35,4,True,6.159597654476392e-91,True,39,3.353161446284503e-07
ALL,TOKEN,20,45,235,10,32,3,True,6.583778990976583e-57,True,35,4.176981747150421e-07
ALL,TOKEN,20,50,244,10,34,3,True,1.853886835777221e-59,True,37,1.233129296451807e-07
ALL,TOKEN,20,55,216,16,31,9,True,6.201968889708279e-46,True,40,0.0006795482549932785
ALL,TOKEN,20,60,310,11,34,5,True,3.8119667542064544e-77,True,39,2.4299079086631536e-06
ALL,TOKEN,20,65,241,15,32,6,True,1.231736987843148e-53,True,38,2.4342560209333897e-05
ALL,TOKEN,20,70,238,16,32,8,True,6.555306540570553e-52,True,40,0.0001821658297558315
ALL,TOKEN,20,75,288,13,34,5,True,1.056489548513522e-68,True,39,2.4299079086631536e-06
ALL,TOKEN,21,50,202,8,34,5,True,1.0368714574240528e-49,True,39,2.4299079086631536e-06
ALL,TOKEN,21,60,220,8,33,6,True,7.694045291485289e-55,True,39,1.429926123819314e-05
ALL,TOKEN,22,45,207,5,33,4,True,1.0593782498164916e-54,True,37,1.0843941709026694e-06
ALL,TOKEN,22,50,225,9,35,7,True,3.7421038230349596e-55,True,42,1.5097200957825409e-05
ALL,TOKEN,22,60,261,13,35,8,True,4.0901614549359285e-61,True,43,4.1934157934520044e-05
ALL,TOKEN,22,75,223,9,34,6,True,1.3841840105420087e-54,True,40,8.364584573428147e-06
ALL,TOKEN,23,50,196,9,35,6,True,6.008340348832413e-47,True,41,4.873598300036974e-06
ALL,TOKEN,23,60,215,13,36,8,True,2.5148497063778205e-48,True,44,2.5448598648836196e-05
ALL,TOKEN,24,50,215,10,35,8,True,2.9088174759108333e-51,True,43,4.1934157934520044e-05
ALL,TOKEN,24,60,261,17,35,12,True,2.6582572423461996e-57,True,47,0.0010885382064742541
ALL,TOKEN,24,70,201,14,33,13,True,1.3694098972854017e-43,True,46,0.004533861582189047
ALL,TOKEN,24,75,244,9,34,9,True,1.4535980095171454e-60,True,43,0.00017015517460094998
ALL,TOKEN,25,60,232,17,33,11,True,2.0844493416225376e-49,True,44,0.0012600338162656044
ALL,TOKEN,25,70,200,26,31,19,True,1.9043742999522998e-34,True,50,0.11892045255943628
ALL,TOKEN,25,75,233,16,33,12,True,1.5134039531453108e-50,True,45,0.002458900322096724
ALL,TOKEN,26,60,220,13,35,9,True,1.0483893925059404e-49,True,44,0.00010604466626773501
ALL,TOKEN,26,75,195,7,35,6,True,7.907986174526034e-49,True,41,4.873598300036974e-06
ALL,TOKEN,27,50,205,9,36,9,True,1.7370952687114817e-49,True,45,6.57466324582856e-05
ALL,TOKEN,27,60,230,14,34,11,True,1.5657940318250835e-51,True,45,0.0008240823595997425
ALL,TOKEN,27,75,206,8,34,7,True,7.54968686710738e-51,True,41,2.532080361561384e-05
ALL,TOKEN,28,60,210,15,32,11,True,3.6324259960535896e-45,True,43,0.001913961001264397
ALL,TOKEN,28,75,213,19,33,14,True,1.0775204413672669e-42,True,47,0.007942726509483574
ALL,TOKEN,3,45,318,13,37,7,True,3.4509427791658022e-77,True,44,5.299581744111492e-06
ALL,TOKEN,3,50,346,18,37,8,True,7.19629859697981e-80,True,45,1.5374090196473844e-05
ALL,TOKEN,3,55,270,12,35,5,True,1.1213961479819048e-64,True,40,1.382612026645802e-06
ALL,TOKEN,3,60,393,13,37,8,True,1.347831816482542e-98,True,45,1.5374090196473844e-05
ALL,TOKEN,3,65,273,12,32,5,True,1.594775151986199e-65,True,37,7.427530363202095e-06
ALL,TOKEN,3,70,272,15,34,11,True,3.3109864826086973e-62,True,45,0.0008240823595997425
ALL,TOKEN,3,75,322,11,37,6,True,1.4004694939376734e-80,True,43,1.636124125070637e-06
ALL,TOKEN,30,75,176,29,26,14,True,7.21548528059385e-27,True,40,0.0806904677519924
ALL,TOKEN,31,60,202,11,31,8,True,1.266747814992932e-46,True,39,0.0002940768754342571
ALL,TOKEN,32,60,196,14,30,11,True,3.1250374699431486e-42,True,41,0.00432400493446039
ALL,TOKEN,32,70,174,26,29,16,True,4.443048372394473e-28,True,45,0.07245426016254441
ALL,TOKEN,32,75,209,23,30,13,True,1.0379170935200355e-38,True,43,0.0137181850586785
ALL,TOKEN,33,75,183,19,31,11,True,7.536096414309633e-35,True,42,0.002887247974285856
ALL,TOKEN,38,75,166,39,28,16,True,7.489732806454248e-20,True,44,0.09614175442061423
ALL,TOKEN,4,45,281,9,38,4,True,3.662150475114428e-71,True,42,5.65314621780999e-08
ALL,TOKEN,4,50,307,14,38,6,True,5.203712029813691e-73,True,44,9.430375484953402e-07
ALL,TOKEN,4,55,229,11,33,4,True,3.5906252957112356e-54,True,37,1.0843941709026694e-06
ALL,TOKEN,4,60,352,12,38,5,True,5.180567228779993e-88,True,43,2.4995097192004323e-07
ALL,TOKEN,4,65,236,10,31,4,True,3.4307419626614883e-57,True,35,3.4654513001441956e-06
ALL,TOKEN,4,70,240,12,35,8,True,3.0514395825736293e-56,True,43,4.1934157934520044e-05
ALL,TOKEN,4,75,286,11,38,5,True,2.6903278193475197e-70,True,43,2.4995097192004323e-07
ALL,TOKEN,5,45,294,8,36,3,True,3.942760229040401e-76,True,39,3.608874976634979e-08
ALL,TOKEN,5,50,304,13,38,5,True,3.195701131684035e-73,True,43,2.4995097192004323e-07
ALL,TOKEN,5,55,249,11,35,4,True,8.377336484101606e-60,True,39,3.353161446284503e-07
ALL,TOKEN,5,60,372,11,38,5,True,5.896463428563937e-95,True,43,2.4995097192004323e-07
ALL,TOKEN,5,65,260,9,32,4,True,3.876167504352424e-65,True,36,1.941574737429619e-06
ALL,TOKEN,5,70,267,8,38,5,True,2.4854484000079822e-68,True,43,2.4995097192004323e-07
ALL,TOKEN,5,75,316,13,39,5,True,1.2742592339201674e-76,True,44,1.4051624930289108e-07
ALL,TOKEN,6,45,229,8,36,3,True,2.0550918274859698e-57,True,39,3.608874976634979e-08
ALL,TOKEN,6,50,241,12,36,5,True,1.6013458327115105e-56,True,41,7.84157236921601e-07
ALL,TOKEN,6,60,281,8,37,2,True,2.264796703296209e-72,True,39,2.841261448338628e-09
ALL,TOKEN,6,75,219,9,37,4,True,1.8899513865937843e-53,True,41,1.0258372640237212e-07
ALL,TOKEN,7,45,212,6,34,3,True,6.793724406375383e-55,True,37,1.233129296451807e-07
ALL,TOKEN,7,50,228,7,36,3,True,2.680854413147773e-58,True,39,3.608874976634979e-08
ALL,TOKEN,7,60,257,5,38,2,True,2.7245170032486243e-69,True,40,1.4933903003111482e-09
ALL,TOKEN,7,75,195,8,37,4,True,1.0086302797932262e-47,True,41,1.0258372640237212e-07
ALL,TOKEN,8,45,211,5,33,2,True,7.272865330958126e-56,True,35,3.6729034036397934e-08
ALL,TOKEN,8,50,224,8,33,4,True,5.534939835154278e-56,True,37,1.0843941709026694e-06
ALL,TOKEN,8,60,249,5,37,2,True,5.969470970191651e-67,True,39,2.841261448338628e-09
ALL,TOKEN,8,75,196,6,34,2,True,2.8090582131195597e-50,True,36,1.941225491464138e-08
ALL,TOKEN,9,45,197,3,34,1,True,1.6596794192086218e-54,True,35,2.0954757928848267e-09
ALL,TOKEN,9,50,213,10,34,4,True,1.0626570551439892e-50,True,38,6.038535502739251e-07
ALL,TOKEN,9,60,214,6,37,2,True,1.794756142116431e-55,True,39,2.841261448338628e-09
ALL,TOKEN,kissed,continued,224,95,34,22,True,3.678889527915627e-13,True,56,0.1408954235984807
ALL,TOKEN,said,traced,208,30,25,11,True,5.856141512070545e-34,True,36,0.028816719655878845
ALL,TOKEN,slid,moved,185,158,25,23,True,0.1602596948621558,False,48,0.8854334972865135
ALL,TOKEN,slipped,continued,172,110,28,19,True,0.0002665473805463,False,47,0.24296021728332556
ALL,TOKEN,moved,slipped,163,129,26,25,True,0.0532746049842964,False,51,1.0
ALL,TOKEN,slipped,smiled,188,110,31,24,True,7.30342423767961e-06,False,55,0.4187541882690154
ALL,TOKEN,the,moved,632,386,30,32,True,1.2003933526433007e-14,True,62,0.8990763136528589
ALL,TOKEN,the,traced,301,26,25,13,True,1.7079130266076542e-60,True,38,0.07295138851623051
ALL,TOKEN,was,traced,273,6,26,5,True,1.3062579156536677e-72,True,31,0.00019219517707824707
ALL,TOKEN,1,120,226,8,32,6,True,1.4831807274485281e-56,True,38,2.4342560209333897e-05
ALL,TOKEN,1,80,322,8,35,5,True,3.00225287750724e-84,True,40,1.382612026645802e-06
ALL,TOKEN,1,90,246,3,33,3,True,5.689093308005576e-69,True,36,2.2721360437572002e-07
ALL,TOKEN,10,120,207,10,33,6,True,5.155067705687807e-49,True,39,1.429926123819314e-05
ALL,TOKEN,10,80,282,7,38,3,True,6.401113439490909e-74,True,41,1.0479197953827679e-08
ALL,TOKEN,10,90,232,5,37,4,True,5.526100070706839e-62,True,41,1.0258372640237212e-07
ALL,TOKEN,12,120,211,11,36,7,True,3.9335291790528245e-49,True,43,8.963039363152348e-06
ALL,TOKEN,12,80,273,8,37,4,True,4.62258737730487e-70,True,41,1.0258372640237212e-07
ALL,TOKEN,12,90,219,4,33,4,True,1.5154236654993353e-59,True,37,1.0843941709026694e-06
ALL,TOKEN,15,120,209,8,34,6,True,1.0562440012482636e-51,True,40,8.364584573428147e-06
ALL,TOKEN,15,80,275,9,35,4,True,1.9379659755590976e-69,True,39,3.353161446284503e-07
ALL,TOKEN,15,90,226,3,34,3,True,4.640425537355941e-63,True,37,1.233129296451807e-07
ALL,TOKEN,18,80,195,9,37,5,True,1.1491893327778618e-46,True,42,4.4337048166198656e-07
ALL,TOKEN,2,120,254,9,36,7,True,2.020322944508503e-63,True,43,8.963039363152348e-06
ALL,TOKEN,2,80,332,9,36,6,True,7.08686519163012e-86,True,42,2.8288777684792876e-06
ALL,TOKEN,2,90,260,4,34,4,True,1.3554464590588793e-71,True,38,6.038535502739251e-07
ALL,TOKEN,20,120,206,8,34,6,True,7.54968686710738e-51,True,40,8.364584573428147e-06
ALL,TOKEN,20,80,264,15,34,6,True,5.496298688075842e-60,True,40,8.364584573428147e-06
ALL,TOKEN,20,90,218,10,33,6,True,4.1594890834162374e-52,True,39,1.429926123819314e-05
ALL,TOKEN,22,80,192,10,34,7,True,8.154393932215076e-45,True,41,2.532080361561384e-05
ALL,TOKEN,24,80,214,10,36,9,True,5.560315465049652e-51,True,45,6.57466324582856e-05
ALL,TOKEN,25,80,221,19,35,13,True,8.19759635381963e-45,True,48,0.0020881073339964478
ALL,TOKEN,25,90,191,15,32,11,True,4.8833682198296925e-40,True,43,0.001913961001264397
ALL,TOKEN,28,80,190,19,33,15,True,1.1543679083636232e-36,True,48,0.01328328156224501
ALL,TOKEN,3,120,233,13,35,8,True,2.6310795187709646e-53,True,43,4.1934157934520044e-05
ALL,TOKEN,3,80,310,14,38,9,True,7.426049154122266e-74,True,47,2.4904030624384174e-05
ALL,TOKEN,3,90,241,8,34,6,True,7.478870706073411e-61,True,40,8.364584573428147e-06
ALL,TOKEN,30,120,153,49,32,17,True,1.1907111675457728e-13,True,49,0.04438416098714981
ALL,TOKEN,30,80,172,36,29,18,True,1.8600143718288432e-22,True,47,0.14386508844054896
ALL,TOKEN,32,80,195,23,33,14,True,3.8021216106036647e-35,True,47,0.007942726509483574
ALL,TOKEN,4,120,216,11,34,8,True,1.5773908142028354e-50,True,42,6.87711149112147e-05
ALL,TOKEN,4,80,275,11,37,6,True,3.6170608246289176e-67,True,43,1.636124125070637e-06
ALL,TOKEN,4,90,217,8,34,6,True,5.529949043716073e-54,True,40,8.364584573428147e-06
ALL,TOKEN,5,120,214,12,36,7,True,5.407410800455463e-49,True,43,8.963039363152348e-06
ALL,TOKEN,5,80,296,11,40,7,True,3.8002360621460504e-73,True,47,1.0709118214435875e-06
ALL,TOKEN,5,90,234,8,38,6,True,7.602746089233925e-59,True,44,9.430375484953402e-07
ALL,TOKEN,6,80,215,10,38,5,True,2.9088174759108333e-51,True,43,2.4995097192004323e-07
ALL,TOKEN,drove,leaned,200,19,29,9,True,2.8351872518370702e-39,True,38,0.0016580525261815637
ALL,TOKEN,drove,sat,188,120,32,22,True,0.0001271337189922,False,54,0.22032849417661093
ALL,TOKEN,stood,felt,510,128,35,22,True,7.181369391606608e-55,True,57,0.11116111910399346
ALL,TOKEN,looked,glanced,154,107,18,15,True,0.0043191375247526,False,33,0.7283324808813632
ALL,TOKEN,sat,glanced,433,51,33,9,True,1.6107871067410534e-76,True,42,0.0002715392342906853
ALL,TOKEN,laid,sat,292,132,31,25,True,5.472107645552944e-15,True,56,0.5044037600228255
ALL,TOKEN,left,gazed,325,58,28,10,True,3.7123169947878485e-46,True,38,0.0050976432976312935
ALL,TOKEN,sat,moved,318,221,32,32,True,3.391851814744304e-05,False,64,1.0
ALL,TOKEN,opened,gazed,277,38,26,9,True,5.587423763603772e-46,True,35,0.005988120567053557
ALL,TOKEN,passed,walked,237,149,31,30,True,8.735847142702541e-06,False,61,1.0
ALL,TOKEN,lay,pulled,148,105,31,27,True,0.0081507197737351,False,58,0.6940040940761318
ALL,TOKEN,saw,gazed,246,45,28,10,True,1.0624490964841372e-34,True,38,0.0050976432976312935
ALL,TOKEN,looked,thought,244,187,29,31,True,0.0069190043244154,False,60,0.8974218269914307
ALL,TOKEN,sat,thought,259,65,29,19,True,1.4669371678324502e-28,True,48,0.19341265286193737
ALL,TOKEN,stood,thought,174,94,30,26,True,1.1724670720857672e-06,True,56,0.6888797607233395
ALL,TOKEN,took,gazed,141,80,21,16,True,4.908348414194511e-05,False,37,0.5113757815852296
ALL,TOKEN,lay,turned,126,104,27,27,True,0.1660041519655527,False,54,1.0
ALL,TOKEN,bent,leaned,246,10,31,6,True,5.01826904361904e-60,True,37,4.12575900554657e-05
ALL,TOKEN,did,continued,231,100,29,21,True,4.4558423657721674e-13,True,50,0.3222363203575469
ALL,TOKEN,did,spoke,196,52,29,15,True,7.59101532405213e-21,True,44,0.048766765904474596
ALL,TOKEN,did,whispered,529,24,32,7,True,4.616694048170774e-125,True,39,7.025478407740593e-05
ALL,TOKEN,held,spoke,267,140,31,26,True,3.0550444466947975e-10,True,57,0.5966417603730826
ALL,TOKEN,continued,let,418,360,28,31,True,0.0409293195996712,False,59,0.794843653982861
ALL,TOKEN,walked,murmured,192,18,29,9,True,6.23725894927579e-38,True,38,0.0016580525261815637
ALL,TOKEN,placed,spoke,268,169,32,25,True,2.512923550579372e-06,True,57,0.42704285650325524
ALL,TOKEN,placed,whispered,1184,71,36,10,True,5.4041238972098e-261,True,46,0.00015641720852954677
