group,labeling,category,delta,edges_pos,n_edges,lo,hi,p,bonferroni
m01_unmarked,framenet,Cause_to_make_noise,4.498114085025449e-05,13,40,3.0988124427707364e-06,8.686346925773824e-05,0.041782957918693076,False
m01_unmarked,framenet,Arrest,4.519955765351498e-05,17,40,-7.353924011407965e-05,0.00016393835542110962,0.4600802835610998,False
m01_unmarked,framenet,Render_nonfunctional,5.057232296382286e-05,10,40,2.1881742759753123e-05,7.92629031678926e-05,0.0013421326353890344,False
m01_unmarked,framenet,Emanating,5.197276147844034e-05,18,40,-0.00012615784503560042,0.0002301033679924811,0.5706952687758995,False
m01_unmarked,framenet,Execution,5.4895334673597675e-05,13,40,2.3577082786433587e-05,8.621358656076176e-05,0.0014175399521414165,False
m01_unmarked,framenet,Committing_crime,5.671745270471134e-05,14,40,-1.3674857388059047e-05,0.00012710976279748173,0.12235908985458968,False
m01_unmarked,framenet,Posing_as,5.701790407392484e-05,14,40,-1.4117804683780994e-05,0.00012815361283163067,0.12425849765979391,False
m01_unmarked,framenet,Cause_to_make_progress,5.717811959757772e-05,13,40,2.493471156696588e-05,8.942152762818955e-05,0.001265009416077903,False
m01_unmarked,framenet,Deny_or_grant_permission,6.0460083842467976e-05,12,40,2.206429290041563e-05,9.885587478452032e-05,0.0037194891861494672,False
m01_unmarked,framenet,Communicate_categorization,6.202178629000421e-05,20,40,-7.556860796398477e-05,0.0001996121805439932,0.38237403265595354,False
m01_unmarked,framenet,Non-commutative_process,6.327343901401704e-05,12,40,2.9839657129227582e-05,9.670722089880648e-05,0.000646054203804699,False
m01_unmarked,framenet,Dimension,6.371110759163052e-05,21,40,-4.865375923815539e-05,0.00017607597442141642,0.27323332256241717,False
m01_unmarked,framenet,Publishing,6.46979007326001e-05,20,40,-4.818509077420968e-05,0.0001775808922394099,0.2681536387593291,False
m01_unmarked,framenet,Taking_sides,6.558740315355322e-05,19,40,-6.304853755804366e-05,0.0001942233438651501,0.32378939858898614,False
m01_unmarked,framenet,Coming_to_be,7.106470366088075e-05,16,40,3.132884991607286e-05,0.00011080055740568865,0.0011628769257973838,False
m01_unmarked,framenet,Change_resistance,7.408452314495084e-05,15,40,1.3632537770812176e-05,0.0001345365085190895,0.02116688070054826,False
m01_unmarked,framenet,Prevarication,7.45740054930554e-05,16,40,-4.2676041419029715e-05,0.0001918240524051405,0.21997624210611702,False
m01_unmarked,framenet,Daring,7.534741645537182e-05,14,40,3.0262361359894592e-06,0.00014766859677475418,0.047954096261774555,False
m01_unmarked,framenet,Exchange,7.536358151872711e-05,20,40,-2.609758652568016e-05,0.0001768247495631344,0.15343653312763578,False
m01_unmarked,framenet,Activity_prepare,7.849702967283846e-05,22,40,-6.430959913598279e-06,0.0001634250192592752,0.07775670674154553,False
m01_unmarked,framenet,Reasoning,7.890064484903479e-05,17,40,3.519827957581856e-05,0.000122603010122251,0.0010574758881096479,False
m01_unmarked,framenet,Resolve_problem,7.935994392522798e-05,12,40,-6.931866187819081e-06,0.00016565175403827502,0.07919055417644914,False
m01_unmarked,framenet,Control,7.989983773715916e-05,14,40,3.948749486982894e-05,0.00012031218060448937,0.0003970188548265581,False
m01_unmarked,framenet,Summarizing,8.187931045736116e-05,13,40,3.780563957421633e-05,0.00012595298134050598,0.0007871203185707803,False
m01_unmarked,framenet,Referring_by_name,8.403849866401665e-05,19,40,-2.179005578009172e-06,0.00017025600290604246,0.06344587124143344,False
m01_unmarked,framenet,Excreting,8.469542234556945e-05,13,40,3.272514674186603e-05,0.00013666569794927287,0.002774662442537381,False
m01_unmarked,framenet,Attempt_suasion,8.521258329447138e-05,20,40,-0.0002542281277031961,0.0004246532942921388,0.6254530307819788,False
m01_unmarked,framenet,Grinding,8.802147287063093e-05,20,40,-1.0551218002009038e-05,0.0001865941637432709,0.08794810070980268,False
m01_unmarked,framenet,Participation,8.888869507903257e-05,12,40,2.028145356704024e-05,0.0001574959365910249,0.015203306756120628,False
m01_unmarked,framenet,Process_resume,8.931629817920584e-05,19,40,-7.569879921783332e-05,0.000254331395576245,0.295273789485496,False
m01_unmarked,framenet,Manipulate_into_doing,8.962382417040081e-05,14,40,2.8797067884371005e-06,0.00017636794155236453,0.04974434774322158,False
m01_unmarked,framenet,Proliferating_in_number,9.136928547050329e-05,12,40,4.349647940844275e-05,0.00013924209153256382,0.0005892931845828535,False
m01_unmarked,framenet,Besieging,0.00010080228701036541,24,40,2.202375158260121e-05,0.00017958082243812963,0.01641424000014048,False
m01_unmarked,framenet,Bragging,0.00010121846166254826,11,40,-1.584925931273691e-05,0.00021828618263783342,0.0981149727612017,False
m01_unmarked,framenet,Perception_body,0.00010393960016848946,22,40,3.460656169100409e-05,0.00017327263864597484,0.00551765411599861,False
m01_unmarked,framenet,Silencing,0.00010481262676174427,23,40,4.867738602356767e-05,0.00016094786749992087,0.0007463983348568872,False
m01_unmarked,framenet,Borrowing,0.00010941689714612632,24,40,-4.42301196164448e-05,0.00026306391390869743,0.1706775056277206,False
m01_unmarked,framenet,Surpassing,0.0001100081003743138,22,40,5.707560403899862e-05,0.00016294059670962896,0.00021974427442133325,False
m01_unmarked,framenet,Cause_temperature_change,0.00011044652091082544,23,40,3.643793502652991e-05,0.00018445510679512096,0.0057141263242828704,False
m01_unmarked,framenet,Reporting,0.00011281964771913785,22,40,-0.00028256488838597363,0.0005082041838242493,0.5791755954159399,False
m01_unmarked,framenet,Wearing,0.00011437513038971875,22,40,-5.5268513781325996e-05,0.0002840187745607635,0.19405219824554354,False
m01_unmarked,framenet,Make_acquaintance,0.00011463193494995702,22,40,-0.0001819314212828007,0.0004111952911827147,0.45323956159264245,False
m01_unmarked,framenet,Surrounding,0.00011593290845116216,19,40,4.635502845438795e-05,0.00018551078844793637,0.0022783348052862577,False
m01_unmarked,framenet,Forgiveness,0.00011612084272287566,21,40,5.839307195501397e-05,0.00017384861349073734,0.0003250123672290645,False
m01_unmarked,framenet,Earnings_and_losses,0.0001221642112520103,22,40,5.5239818038924066e-05,0.0001890886044650965,0.0009451042170818709,False
m01_unmarked,framenet,Storing,0.0001247978510517186,20,40,3.31095495959636e-05,0.0002164861525074736,0.011063401890810141,False
m01_unmarked,framenet,Chatting,0.000129384618847643,19,40,5.587061586568845e-05,0.00020289862182959755,0.0013622494582794435,False
m01_unmarked,framenet,Subjective_influence,0.00013961020784135236,23,40,7.443786824750622e-05,0.0002047825474351985,0.00015051752727746347,False
m01_unmarked,framenet,Experiencer_focus,0.00014004816563275812,20,40,-2.346779088722409e-05,0.0003035641221527403,0.10120668938690042,False
m01_unmarked,framenet,Firing,0.00014077830906164313,20,40,-4.119611146676135e-05,0.0003227527295900476,0.13751113928160383,False
m01_unmarked,framenet,Communication_means,0.00014151674236651015,23,40,3.278903265824461e-05,0.00025024445207477567,0.014775350195157971,False
m01_unmarked,framenet,Finish_competition,0.00014171440324226397,25,40,-0.00011467102528136481,0.00039809983176589277,0.28529692128776274,False
m01_unmarked,framenet,Warning,0.0001428046869397323,22,40,-0.00022028394907254887,0.0005058933229520134,0.44542431413283723,False
m01_unmarked,framenet,Agree_or_refuse_to_act,0.00015038284405282222,20,40,-0.0003235793801372638,0.0006243450682429082,0.537635754081483,False
m01_unmarked,framenet,Practice,0.00015065245218854765,23,40,9.280380909675487e-05,0.00020850109528034044,9.006127624730294e-06,True
m01_unmarked,framenet,Change_tool,0.00015070772071540682,23,40,-1.2767779997234399e-05,0.00031418322142804804,0.07849438510633408,False
m01_unmarked,framenet,Questioning,0.0001510255230115979,18,40,-1.2059627660180369e-05,0.00031411067368337616,0.0772100699550667,False
m01_unmarked,framenet,Vehicle_landing,0.00015657670773956372,23,40,1.6963107641674972e-05,0.00029619030783745246,0.03394071880537784,False
m01_unmarked,framenet,Cause_expansion,0.0001610531704429657,21,40,8.93097507971915e-05,0.00023279659008873993,8.139250420596035e-05,True
m01_unmarked,framenet,Suasion,0.00017097460748859275,22,40,7.718360009517407e-05,0.00026476561488201144,0.0009583602786778681,False
m01_unmarked,framenet,Avoiding,0.00017119833883604536,23,40,7.670435766640443e-05,0.0002656923200056863,0.0010205907155321568,False
m01_unmarked,framenet,Hostile_encounter,0.00017169223905387612,22,40,7.412573426664331e-05,0.0002692587438411089,0.0013641698436388705,False
m01_unmarked,framenet,Traversing,0.00017502562260965398,20,40,2.001084689540403e-05,0.0003300403983239039,0.03281700835058928,False
m01_unmarked,framenet,Emptying,0.00017726643705055144,20,40,-0.00022337602415750245,0.0005779088982586053,0.3911301298725244,False
m01_unmarked,framenet,Make_cognitive_connection,0.00017949633471040134,25,40,-8.466693338713056e-05,0.00044365960280793324,0.19065725195730124,False
m01_unmarked,framenet,Hindering,0.00018039236921419972,29,40,0.00011561942834020209,0.00024516531008819735,2.9216718415460658e-06,True
m01_unmarked,framenet,Separating,0.00018181870990181,25,40,1.1961621558654836e-05,0.0003516757982449652,0.04243147066090597,False
m01_unmarked,framenet,Scouring,0.00018366602258387607,15,40,6.0246705614914174e-05,0.00030708533955283796,0.005838983551146899,False
m01_unmarked,framenet,Dispersal,0.00018897134477899652,24,40,4.14660818367303e-05,0.00033647660772126274,0.016293535377411964,False
m01_unmarked,framenet,Emotions_of_mental_activity,0.00018935769488540873,22,40,2.2233488080049686e-05,0.0003564819016907678,0.03224596585851933,False
m01_unmarked,framenet,Making_arrangements,0.00019380668678063373,25,40,0.0001156899950814476,0.00027192337847981984,1.9295107886389276e-05,True
m01_unmarked,framenet,Cause_to_fragment,0.00019875087360250818,21,40,-0.0002839225954337147,0.0006814243426387311,0.42452049029381045,False
m01_unmarked,framenet,Erasing,0.00022177736203703272,23,40,4.9825345124260637e-05,0.0003937293789498048,0.01563512567703758,False
m01_unmarked,framenet,Commerce_collect,0.0002219261399523897,26,40,1.819762784803085e-05,0.0004256546520567486,0.039093181921614595,False
m01_unmarked,framenet,Moving_in_place,0.00022436784656466798,19,40,5.72362566471311e-05,0.0003914994364822049,0.01212152749432358,False
m01_unmarked,framenet,Fluidic_motion,0.00023161043258569804,21,40,3.438247978963547e-05,0.00042883838538176065,0.026780291909561365,False
m01_unmarked,framenet,Scheduling,0.000231776364711032,27,40,0.00012065201007072229,0.00034290071935134166,0.00021027710500159502,False
m01_unmarked,framenet,Cause_change_of_phase,0.00023292651665186205,16,40,6.059612537144234e-05,0.00040525690793228176,0.011590324018042476,False
m01_unmarked,framenet,Needing,0.00023383896419100153,21,40,-0.0001228082789620137,0.0005904862073440167,0.20634007336674912,False
m01_unmarked,framenet,Differentiation,0.00023927060335074117,24,40,0.00013531554135675614,0.0003432256653447262,5.773470989607869e-05,True
m01_unmarked,framenet,Hiring,0.0002394893255362331,23,40,-0.0005709044746561721,0.0010498831257286384,0.5657692791142593,False
m01_unmarked,framenet,Evaluative_comparison,0.0002441901101827413,23,40,7.534536199571302e-06,0.00048084568416591135,0.05003119815955006,False
m01_unmarked,framenet,Bail_decision,0.00024519050496457217,28,40,-2.1234869383255077e-05,0.0005116158793123994,0.07899394984710546,False
m01_unmarked,framenet,Having_or_lacking_access,0.00025001810810150254,23,40,0.0001359988667438437,0.00036403734945916137,0.00011128384441410367,True
m01_unmarked,framenet,Create_representation,0.00025967496723726293,22,40,4.3470385147594795e-05,0.00047587954932693107,0.023700299246379144,False
m01_unmarked,framenet,Recording,0.0002604956383185482,26,40,2.7592678408508274e-05,0.0004933985982285881,0.0343984279873398,False
m01_unmarked,framenet,Weather,0.00026337373202972033,25,40,-1.178858655823768e-05,0.0005385360506176783,0.06815016301488092,False
m01_unmarked,framenet,Adopt_selection,0.00027550268674826384,26,40,0.00013112920730180814,0.00041987616619471957,0.0005903755742597361,False
m01_unmarked,framenet,Complaining,0.00027623787615025936,27,40,0.00014282205203230674,0.00040965370026821196,0.00023003407451802795,False
m01_unmarked,framenet,Change_operational_state,0.00027680775255299226,27,40,0.00013153381257917254,0.000422081692526812,0.0006000678451332872,False
m01_unmarked,framenet,Verification,0.00027851922890477943,29,40,0.00018084002801671084,0.000376198429792848,1.9291583574927696e-06,True
m01_unmarked,framenet,Education_teaching,0.00028199509365361817,22,40,-0.00029329610165792895,0.0008572862889651652,0.3425974412534163,False
m01_unmarked,framenet,Processing_materials,0.00028796015934566213,26,40,0.00016277216093238875,0.0004131481577589355,5.824496988674955e-05,True
m01_unmarked,framenet,Protecting,0.00029058146456818827,30,40,0.00017992157753799208,0.00040124135159838446,7.873879129619661e-06,True
m01_unmarked,framenet,Assessing,0.0002934042509327859,25,40,0.00017649868360388008,0.00041030981826169167,1.6160549827661435e-05,True
m01_unmarked,framenet,Rescuing,0.0002942080201744781,25,40,7.037739439729073e-05,0.0005180386459516655,0.013888811373298088,False
m01_unmarked,framenet,Cause_to_start,0.00029447917835928497,25,40,0.00015446821192955656,0.0004344901447890134,0.0001895995404796612,False
m01_unmarked,framenet,Forging,0.00030070692104837936,22,40,0.00011021426358371616,0.0004911995785130426,0.0036431983824708417,False
m01_unmarked,framenet,Convey_importance,0.0003055334102842547,18,40,0.00010104213733167576,0.0005100246832368336,0.005662351603816343,False
m01_unmarked,framenet,Quitting_a_place,0.00031856350079667096,22,40,-1.7367504353339377e-05,0.0006544945059466813,0.07063272275740991,False
m01_unmarked,framenet,Delivery,0.0003385913193398177,25,40,-5.2102669073512574e-05,0.0007292853077531479,0.09735720693665995,False
m01_unmarked,framenet,Memory,0.00034641170998319526,24,40,3.730164224117436e-05,0.0006555217777252161,0.034065069325625745,False
m01_unmarked,framenet,Gathering_up,0.00035945161073293905,28,40,0.00019485433419179444,0.0005240488872740837,0.00011740395030290562,False
m01_unmarked,framenet,Rejuvenation,0.0003617022514672461,30,40,0.00022948517182600563,0.0004939193311084865,3.975482441025652e-06,True
m01_unmarked,framenet,Evoking,0.00036423221401684416,26,40,0.00010329102688766005,0.0006251734011460282,0.009316605211751606,False
m01_unmarked,framenet,Conquering,0.0003655427247269072,35,40,0.00027523362561677345,0.0004558518238370409,1.1615690188244483e-09,True
m01_unmarked,framenet,Expectation,0.0003730692338835935,21,40,0.00016666367420703306,0.000579474793560154,0.001045400723132529,False
m01_unmarked,framenet,Change_event_duration,0.0003985915695487034,28,40,0.00023657932534115774,0.000560603813756249,2.192021691889039e-05,True
m01_unmarked,framenet,Ingest_substance,0.000400880518901511,20,40,-0.0013224153256496357,0.002124176363452658,0.65095927968081,False
m01_unmarked,framenet,Confronting_problem,0.00040377796440377886,26,40,0.0001319232400864275,0.0006756326887211303,0.0059259115309324775,False
m01_unmarked,framenet,Process_stop,0.00041400787537720387,23,40,-0.0003676127594232888,0.0011956285101776965,0.30558477171045045,False
m01_unmarked,framenet,Sign,0.000416209162565488,26,40,-6.9407361734674395e-06,0.0008393590613044434,0.061178363626455574,False
m01_unmarked,framenet,Endeavor_failure,0.00043282782861199943,27,40,0.00024822215012841657,0.0006174335070955822,4.447980198336742e-05,True
m01_unmarked,framenet,Bungling,0.0004379403924141766,31,40,0.00021218170806280615,0.0006636990767655471,0.0004924011407264714,False
m01_unmarked,framenet,Suitability,0.00043899754462349024,25,40,0.00012567387183895924,0.0007523212174080213,0.009075554158782136,False
m01_unmarked,framenet,Attention,0.00043981270167176565,30,40,0.00029037559716694333,0.000589249806176588,1.0858388524236164e-06,True
m01_unmarked,framenet,Releasing,0.00044032474928462715,28,40,0.00016491508928748053,0.0007157344092817738,0.003272602639819576,False
m01_unmarked,framenet,Discussion,0.0004627246580943626,30,40,0.00025191778852849493,0.0006735315276602303,0.00010979726701235234,True
m01_unmarked,framenet,Hunting_success_or_failure,0.0004742577868524124,24,40,-2.268633613762463e-05,0.0009712019098424494,0.06892939374653416,False
m01_unmarked,framenet,Judgment_direct_address,0.0004753050109267077,22,40,-0.0002370122103547058,0.0011876222322081212,0.1985841285254602,False
m01_unmarked,framenet,Motion_noise,0.00048242962074637004,25,40,-3.0778741116704216e-05,0.0009956379826094443,0.07302085491504849,False
m01_unmarked,framenet,Placing,0.0005012408043787539,19,40,-0.005241851687264824,0.006244333296022331,0.8650585026565494,False
m01_unmarked,framenet,Reshaping,0.0005260880203698962,20,40,2.3171058949342477e-05,0.0010290049817904497,0.04709917739693801,False
m01_unmarked,framenet,Contingency,0.0005446390242286927,26,40,0.00023367574987474165,0.0008556022985826438,0.0014282936201411545,False
m01_unmarked,framenet,Operational_testing,0.0005834723904657903,30,40,0.00037173198705136104,0.0007952127938802195,3.5104471427616884e-06,True
m01_unmarked,framenet,Location_of_light,0.000595620787233864,28,40,0.00032725291899656547,0.0008639886554711625,9.484737170509015e-05,True
m01_unmarked,framenet,Using_resource,0.0005997614375637713,26,40,6.986085259735333e-05,0.0011296620225301893,0.03241840907780875,False
m01_unmarked,framenet,Emphasizing,0.000632730878888298,25,40,0.000335374147227275,0.0009300876105493211,0.00016388515980368784,False
m01_unmarked,framenet,Successful_action,0.000650874549915326,24,40,0.00020203904391497983,0.001099710055915672,0.007090419881401697,False
m01_unmarked,framenet,Telling,0.000677321947438838,24,40,0.00017625646389665705,0.001178387430981019,0.011582622182354122,False
m01_unmarked,framenet,Cause_to_amalgamate,0.0006979021675894929,30,40,0.0003617083077374645,0.0010340960274415213,0.00022284741648630993,False
m01_unmarked,framenet,Using,0.0007157748659901975,28,40,0.0003988935720879697,0.0010326561598924253,7.482133559861289e-05,True
m01_unmarked,framenet,Colonization,0.0007502035835046837,27,40,2.94670393972225e-05,0.0014709401276121448,0.04814999967601841,False
m01_unmarked,framenet,Installing,0.0007697340444028785,29,40,0.0004104962602125077,0.0011289718285932494,0.0001500552444795695,False
m01_unmarked,framenet,Activity_finish,0.0007765891086798927,33,40,0.00041807075086317045,0.001135107466496615,0.00013051220420005625,False
m01_unmarked,framenet,Assistance,0.0007964184921219756,20,40,-0.00033059727489286636,0.0019234342591368174,0.1739073918797478,False
m01_unmarked,framenet,Inspecting,0.0008191875625614206,35,40,0.0006106276701841964,0.0010277474549386448,2.401354757642573e-09,True
m01_unmarked,framenet,Feigning,0.0008234594885679202,24,40,0.00020873368961097814,0.0014381852875248622,0.012294602644628278,False
m01_unmarked,framenet,Distributed_position,0.0008540386343252237,25,40,-4.559766113097796e-05,0.0017536749297814255,0.07034436111591647,False
m01_unmarked,framenet,Commitment,0.0009146510166540874,24,40,7.550474219412755e-05,0.0017537972911140474,0.038981749909031665,False
m01_unmarked,framenet,Purpose,0.0009482748787807901,35,40,0.0006782987179822155,0.0012182510395793648,3.089780323823229e-08,True
m01_unmarked,framenet,Give_impression,0.0010028084132305162,34,40,0.0006568890537624755,0.001348727772698557,1.4319762942750506e-06,True
m01_unmarked,framenet,Submitting_documents,0.0011031560295197969,33,40,0.0007149681660137812,0.0014913438930258126,2.0480564406337224e-06,True
m01_unmarked,framenet,Cause_to_perceive,0.0011033158332748821,32,40,0.0005678816330325955,0.0016387500335171687,0.00024383356534325544,False
m01_unmarked,framenet,Communication_response,0.001116044519166604,33,40,0.0005276514554911763,0.0017044375828420319,0.000630502179588594,False
m01_unmarked,framenet,Replacing,0.0011773651978478374,26,40,0.0001821584002557016,0.0021725719954399734,0.02573977092795274,False
m01_unmarked,framenet,Gesture,0.0012417987703474825,28,40,0.0005457328842324088,0.0019378646564625563,0.001191810027923232,False
m01_unmarked,framenet,Cotheme,0.0012669767511129912,25,40,-0.0006218680169460689,0.0031558215191720513,0.19628796311269578,False
m01_unmarked,framenet,Success_or_failure,0.0012923769428070477,35,40,0.0007917127584458666,0.0017930411271682288,1.0381790215616638e-05,True
m01_unmarked,framenet,Inclusion,0.001397674566395749,29,40,0.0008384823549454273,0.001956866777846071,1.7220515793354873e-05,True
m01_unmarked,framenet,Remembering_information,0.0014472336785175941,32,40,0.0010362709364966105,0.0018581964205385778,2.9195267567813642e-08,True
m01_unmarked,framenet,Setting_fire,0.0014788336455217035,24,40,0.0004543966715322195,0.0025032706195111873,0.00733110562766928,False
m01_unmarked,framenet,Process_end,0.0014867086137133126,26,40,-0.0003652774424102402,0.0033386946698368654,0.12370049095090865,False
m01_unmarked,framenet,Communication_noise,0.0015233540360878252,24,40,-0.0012320200936621348,0.004278728165837785,0.2851880449048977,False
m01_unmarked,framenet,Arranging,0.001526781851146563,35,40,0.0008607799995914759,0.00219278370270165,6.104981069948034e-05,True
m01_unmarked,framenet,Receiving,0.0015316458111444351,30,40,0.000847557683798052,0.002215733938490818,8.433141943065906e-05,True
m01_unmarked,framenet,Judgment,0.0016177486804873956,29,40,0.0010017448878048714,0.00223375247316992,7.859113482295954e-06,True
m01_unmarked,framenet,Posture,0.0016986145225602156,20,40,-0.006076058692397762,0.009473287737518193,0.6708453824105303,False
m01_unmarked,framenet,Intentionally_act,0.0017008886840206752,33,40,0.0012822546319859668,0.0021195227360553837,1.0593700136276873e-09,True
m01_unmarked,framenet,Make_noise,0.001718622617727628,30,40,0.00031014496265038306,0.0031271002728048727,0.021695458841872083,False
m01_unmarked,framenet,Departing,0.001733984742495558,29,40,0.0010080965849960412,0.0024598728999950747,3.397404235096699e-05,True
m01_unmarked,framenet,Compliance,0.0017582848202625533,33,40,0.0011537856318517851,0.0023627840086733213,1.347576328522643e-06,True
m01_unmarked,framenet,Cooking_creation,0.0019470466477280637,32,40,0.0012831722319644682,0.0026109210634916594,1.1580584880793085e-06,True
m01_unmarked,framenet,Awareness,0.0019780306806060693,24,40,0.00026750632008793146,0.003688555041124207,0.02904389634696367,False
m01_unmarked,framenet,Perception_experience,0.002054662655975632,21,40,-0.0003525624346328573,0.004461887746584121,0.10234384673020931,False
m01_unmarked,framenet,Commonality,0.0020828009027964605,35,40,0.0013657931954069774,0.0027998086101859434,1.380144816983837e-06,True
m01_unmarked,framenet,Evidence,0.0020904464393466196,28,40,0.0006989986687705933,0.003481894209922646,0.005426730354386406,False
m01_unmarked,framenet,Experiencer_obj,0.002235018583027893,34,40,0.0014859897937168718,0.002984047372338914,8.410277107709839e-07,True
m01_unmarked,framenet,Examination,0.0023220496261347457,35,40,0.0014722051419486853,0.003171894110320806,4.0593573739875344e-06,True
m01_unmarked,framenet,Process_continue,0.0024262300140516398,26,40,0.0002920925360425353,0.004560367492060744,0.03170000303355567,False
m01_unmarked,framenet,Adjusting,0.0026243110143029705,37,40,0.0019159044205691545,0.0033327176080367865,9.41951261977321e-09,True
m01_unmarked,framenet,Deciding,0.0028873382510223025,26,40,0.0008279856283765277,0.004946690873668077,0.009032093069036594,False
m01_unmarked,framenet,Coming_to_believe,0.0029409770917730284,32,40,0.0017005148978330741,0.004181439285712983,3.789986600241153e-05,True
m01_unmarked,framenet,Supply,0.0029910845910485887,39,40,0.002262281326799154,0.0037198878552980237,8.268141364026006e-10,True
m01_unmarked,framenet,Inhibit_movement,0.00310229025673693,37,40,0.002295209163127307,0.003909371350346553,4.007294609953447e-09,True
m01_unmarked,framenet,Detaining,0.003178492432437668,23,40,-5.636755950616003e-05,0.006413352424381496,0.061436122930089536,False
m01_unmarked,framenet,Giving,0.004051073524855702,20,40,-0.0024892336610418293,0.010591380710753233,0.23203836228253974,False
m01_unmarked,framenet,Scrutiny,0.0046805915009909575,21,40,-5.9364675893541774e-05,0.009420547677875457,0.06020913988515127,False
m01_unmarked,framenet,Preventing_or_letting,0.005078769493475544,33,40,0.0020840914661855716,0.008073447520765515,0.0019383826837667867,False
m01_unmarked,framenet,Offering,0.005298709134690734,34,40,0.003689273265619345,0.006908145003762123,1.2184123326462838e-07,True
m01_unmarked,framenet,Breathing,0.007338374827415106,33,40,0.004562917524687645,0.010113832130142567,7.0351857828084695e-06,True
m01_unmarked,framenet,Making_faces,0.008767632232824705,29,40,0.0042871119789784674,0.013248152486670942,0.00044647222092338435,False
m01_unmarked,framenet,Intentionally_create,0.0090528729297417,35,40,0.006167410813486186,0.011938335045997214,3.212442229986491e-07,True
m01_unmarked,framenet,Causation,0.009294813589822192,28,40,0.004380716949533049,0.014208910230111334,0.0006499042182270641,False
m01_unmarked,framenet,Becoming_aware,0.010966180423482599,37,40,0.008527924915595854,0.013404435931369344,8.01835281850791e-11,True
m01_unmarked,framenet,Statement,0.011210600201457602,26,40,0.0003849751844079343,0.022036225218507267,0.04924925079989005,False
m01_unmarked,framenet,Process_start,0.015814341841792,26,40,0.008603585204158128,0.02302509847942587,0.00011102518431891183,True
m01_unmarked,framenet,Communication_manner,0.017642013686001667,36,40,0.013965393447960904,0.02131863392404243,1.4120239709204759e-11,True
m01_unmarked,framenet,Perception_active,0.02379722245566928,36,40,0.01597802604073896,0.0316164188705996,5.789932969798456e-07,True
m01_unmarked,rid,regressive_cognition,-0.05883208686695021,12,41,-0.11783360661498178,0.0001694328810813578,0.05767279062554767,False
m01_unmarked,rid,icarian_imagery,-0.04230391779270308,7,41,-0.05918863908985586,-0.025419196495550297,1.573162106659852e-05,True
m01_unmarked,rid,aggression,-0.0319637913507248,8,41,-0.04934441167359979,-0.014583171027849812,0.0008565516494125132,True
m01_unmarked,rid,need,-0.011406239511198624,9,41,-0.016550848865583598,-0.006261630156813648,9.26120797551682e-05,True
m01_unmarked,rid,social_behavior,-0.007803130560319232,13,41,-0.03867149951905984,0.02306523839842138,0.6229844529687593,False
m01_unmarked,rid,defensive_symbolization,-0.006102331943650196,18,41,-0.01384997173614027,0.0016453078488398764,0.13051962565140704,False
m01_unmarked,rid,order,7.221274178469223e-05,17,41,-0.0019874725005080687,0.002131897984077453,0.9455566508630906,False
m01_unmarked,rid,anxiety,0.0004383120095946367,23,41,-6.776508827238285e-05,0.0009443891074616562,0.09736110871291757,False
m01_unmarked,rid,moral_imperative,0.00048407217574467765,23,41,-0.0001759752758432593,0.0011441196273326145,0.1583690759528324,False
m01_unmarked,rid,affection,0.001136342685392689,30,41,0.00017654125636986197,0.002096144114415516,0.025497014698037432,False
m01_unmarked,rid,sadness,0.001645135565435221,28,41,-0.000279394766475864,0.0035696658973463063,0.10164615554048374,False
m01_unmarked,rid,glory,0.0030352708778555305,31,41,0.001965027425995274,0.004105514329715787,1.9698819199934148e-06,True
m01_unmarked,rid,expressive_behavior,0.0072582304055182865,27,41,-0.0008169585359605984,0.015333419346997171,0.08576049642845784,False
m01_unmarked,rid,restraint,0.008679359316428355,34,41,0.004844521611214682,0.012514197021642028,6.997166503360761e-05,True
m01_unmarked,rid,instrumental_behavior,0.008728836158422213,21,41,-0.003917419623549828,0.021375091940394254,0.1837005551889221,False
m01_unmarked,rid,positive_affect,0.012539659327915705,29,41,0.003966998907619727,0.021112319748211685,0.0065803963830766525,False
m01_unmarked,rid,temporal_references,0.021981294118313496,25,41,-0.006310993448461571,0.05027358168508857,0.13567757561234492,False
m01_unmarked,rid,abstraction,0.024382433934679565,32,41,0.015149075312855859,0.03361579255650327,6.75210502532755e-06,True
m01_unmarked,rid,sensation,0.06803033870846106,37,41,0.05138714863019199,0.08467352878673014,7.622755281739819e-10,True
m03_indiv,induced,object_handling,-0.049109327702552004,9,41,-0.06410833007325772,-0.03411032533184628,1.2244765549746195e-07,True
m03_indiv,induced,locomotion_posture,-0.026471555574408286,5,41,-0.03723962813200604,-0.01570348301681053,2.1085006161135752e-05,True
m03_indiv,induced,perception_cognition,-0.01604693065884846,13,41,-0.02605533411227145,-0.006038527205425468,0.0031498839266517007,True
m03_indiv,induced,speech_act,-0.011703206360048938,16,41,-0.024456292899865097,0.0010498801797672215,0.07962380080656334,False
m03_indiv,induced,entity_noun,-0.008397275893346948,11,41,-0.012848218607001007,-0.00394633317969289,0.0006527349736138377,True
m03_indiv,induced,quality_manner,-0.0046514151695593855,15,41,-0.010405160308845455,0.0011023299697266835,0.12095668245876284,False
m03_indiv,induced,bodily_violence,-0.0015276055012340044,2,41,-0.0023063324477500843,-0.0007488785547179246,0.0004229632998310229,True
m03_indiv,induced,property_damage,-0.00019541830592215373,14,41,-0.0025004572858922038,0.0021096206740478965,0.8688631355907086,False
