word,proj,pos,log_freq_rank
withdrew,0.07488141,vvd,8.987321812850125
withhold,0.07181074,vv0,9.597777277564957
witnessed,0.30277216,vvn,8.952087643548404
woke,0.047782812,vvd,8.325063693631197
won,-0.058245935,vvd,7.024649030453636
wonder,0.027119892,vv0,7.5251007461258
wondered,0.32800695,vvd,7.720905251936779
wore,0.077908635,vvd,7.663407664893479
worked,0.038715646,vvd,6.776506992372183
worry,0.0075547704,vv0,7.288927694521257
worshiped,0.3089478,vvd,10.318539889280197
worshipped,0.2040373,vvd,10.341258495396207
wrapped,0.21355802,vvn,8.421342865759403
wrecked,0.19663316,vvn,10.024509780783578
wrenched,0.18946421,vvd,10.063946862472948
wrestled,0.25196385,vvd,9.785210644945074
write,-0.06461921,vv0,6.74993119378857
writhe,0.099434145,vv0,10.626314887197484
wrote,-0.04085747,vvd,6.493753839851686
yanked,0.18495946,vvd,9.331672657143708
yell,0.008767739,vv0,9.16303909885817
yelled,0.2848994,vvd,8.569026340056254
yelling,0.07676013,vvg,8.657650544111494
yelped,0.16024774,vvd,10.195634641947068
zipped,0.17266501,vvd,9.949893925350283
