metric,arm,pair_id,domain,marked,unmarked,within,did
arrived,persona,npc_29,violence,0.05253791,0.047965113,0.0045727970000000034,0.02111370700000001
arrived,safety,npc_29,violence,0.06773538,0.07574506,-0.008009680000000005,0.00853123
arrived,wildchat,npc_29,violence,0.1087312,0.053410523,0.055320677,0.071861587
arrived,math,npc_31,violence,0.058650184,0.04540503,0.013245154000000002,0.028107766000000006
arrived,persona,npc_31,violence,0.033199538,0.08681253,-0.053612992,-0.038750379999999994
arrived,safety,npc_31,violence,0.04208561,0.06461737,-0.02253175999999999,-0.007669147999999987
arrived,wildchat,npc_31,violence,0.070771195,0.10226725,-0.03149605500000001,-0.016633443000000005
arrived,math,npc_32,violence,0.06654786,0.0722099,-0.005662039999999993,0.010676846000000004
arrived,persona,npc_32,violence,0.08203716,0.086962625,-0.004925465000000004,0.011413420999999993
arrived,safety,npc_32,violence,0.048816998,0.08026628,-0.031449281999999995,-0.015110395999999998
arrived,wildchat,npc_32,violence,0.059675477,0.09573476,-0.036059283000000004,-0.019720397000000008
arrived,math,npc_33,violence,0.04356448,0.101733826,-0.058169346,-0.005139543999999996
arrived,persona,npc_33,violence,0.059561662,0.085775934,-0.026214271999999997,0.026815530000000004
arrived,safety,npc_33,violence,0.08300768,0.1253602,-0.042352520000000005,0.010677281999999996
arrived,wildchat,npc_33,violence,0.104268715,0.22608744,-0.121818725,-0.068788923
arrived,math,npc_35,violence,0.111286655,0.06329912,0.047987535,0.09152334499999998
arrived,persona,npc_35,violence,0.1372702,0.080712415,0.05655778500000001,0.100093595
arrived,safety,npc_35,violence,0.16801094,0.12850966,0.03950128,0.08303708999999998
arrived,wildchat,npc_35,violence,0.16496995,0.20616664,-0.04119669000000001,0.0023391199999999723
arrived,math,npc_36,violence,0.07669864,0.11400459,-0.037305950000000004,0.04508029999999999
arrived,persona,npc_36,violence,0.088354364,0.12484346,-0.036489096,0.045897153999999996
arrived,safety,npc_36,violence,0.097274214,0.14127606,-0.04400184600000001,0.03838440399999998
arrived,wildchat,npc_36,violence,0.12218018,0.13171844,-0.009538259999999993,0.07284799
arrived,math,npc_37,violence,0.100034796,0.06225581,0.037778985999999994,0.03897518199999999
arrived,persona,npc_37,violence,0.08178299,0.06651009,0.015272900000000006,0.016469096000000003
arrived,safety,npc_37,violence,0.09145513,0.09459517,-0.0031400400000000106,-0.001943844000000014
arrived,wildchat,npc_37,violence,0.10404902,0.07438232,0.029666700000000004,0.030862896
arrived,math,npc_38,violence,0.12339594,0.09333722,0.030058719999999997,0.017767475000000005
arrived,persona,npc_38,violence,0.12248793,0.087829895,0.03465803499999999,0.022366789999999998
arrived,safety,npc_38,violence,0.13790141,0.1269191,0.010982309999999995,-0.0013089349999999972
arrived,wildchat,npc_38,violence,0.12822407,0.12167734,0.006546730000000001,-0.005744514999999992
arrived,math,npc_39,violence,0.087176256,0.08874332,-0.001567064000000007,-0.009453504000000001
arrived,persona,npc_39,violence,0.0859733,0.10640762,-0.020434319999999992,-0.028320759999999987
arrived,safety,npc_39,violence,0.07192888,0.062111024,0.009817856,0.0019314160000000052
arrived,wildchat,npc_39,violence,0.10518543,0.10368584,0.001499589999999995,-0.0063868499999999995
arrived,math,nps_01,sexual,0.2927852,0.10651174,0.18627346000000003,0.0028242100000000214
arrived,persona,nps_01,sexual,0.22950652,0.09659264,0.13291387999999998,-0.050535370000000024
arrived,safety,nps_01,sexual,0.23697439,0.11878575,0.11818864000000001,-0.06526061
arrived,wildchat,nps_01,sexual,0.18640687,0.083524466,0.102882404,-0.08056684600000001
arrived,math,nps_02,sexual,0.113266364,0.15452747,-0.041261106000000006,-0.008044246000000019
arrived,persona,nps_02,sexual,0.14503922,0.16253775,-0.017498530000000012,0.015718329999999975
arrived,safety,nps_02,sexual,0.1031039,0.17609498,-0.07299108000000001,-0.03977422000000003
arrived,wildchat,nps_02,sexual,0.10079066,0.12529844,-0.024507780000000007,0.00870907999999998
arrived,math,nps_03,sexual,0.21793696,0.19906288,0.018874080000000015,-0.01329368999999997
arrived,persona,nps_03,sexual,0.22551087,0.18745808,0.03805279,0.005885020000000019
arrived,safety,nps_03,sexual,0.17202762,0.1625421,0.009485519999999997,-0.022682249999999987
arrived,wildchat,nps_03,sexual,0.1732584,0.15612262,0.017135780000000017,-0.015031989999999967
arrived,math,nps_04,sexual,0.07486243,0.093396276,-0.018533846000000007,-0.014676796000000006
arrived,persona,nps_04,sexual,0.084245816,0.085237004,-0.000991188000000004,0.002865861999999997
arrived,safety,nps_04,sexual,0.08848699,0.09993637,-0.011449379999999995,-0.007592329999999994
arrived,wildchat,nps_04,sexual,0.10387277,0.09855704,0.005315730000000005,0.009172780000000005
arrived,math,nps_05,sexual,0.08296966,0.07599291,0.006976750000000004,-0.0017054960000000008
arrived,persona,nps_05,sexual,0.079434685,0.060115334,0.019319351000000005,0.010637105
arrived,safety,nps_05,sexual,0.07569881,0.06405285,0.01164596000000001,0.002963714000000006
arrived,wildchat,nps_05,sexual,0.09171968,0.1231747,-0.03145502,-0.040137266000000005
arrived,math,nps_07,sexual,0.12293047,0.19762872,-0.07469825000000001,0.005758279999999991
arrived,persona,nps_07,sexual,0.12608458,0.19822478,-0.07214019999999999,0.00831633000000001
arrived,safety,nps_07,sexual,0.12638377,0.22061974,-0.09423597,-0.013779440000000004
arrived,wildchat,nps_07,sexual,0.09175887,0.15413955,-0.06238067999999998,0.01807585000000002
arrived,math,nps_08,sexual,0.12768783,0.099371254,0.028316575999999996,0.013300335999999996
arrived,persona,nps_08,sexual,0.1270182,0.12269941,0.004318790000000003,-0.010697449999999997
arrived,safety,nps_08,sexual,0.116408765,0.07558448,0.040824285,0.025808045
arrived,wildchat,nps_08,sexual,0.14847201,0.121898875,0.026573134999999984,0.011556894999999984
arrived,math,nps_09,sexual,0.095367536,0.07651394,0.018853596,0.0028556510000000007
arrived,persona,nps_09,sexual,0.08112132,0.08177948,-0.0006581600000000049,-0.016656105000000004
arrived,safety,nps_09,sexual,0.07684536,0.089084744,-0.012239383999999992,-0.02823732899999999
arrived,wildchat,nps_09,sexual,0.08997373,0.06647555,0.023498180000000007,0.007500235000000008
arrived,math,nps_10,sexual,0.12507524,0.0954048,0.029670440000000006,-0.02696978600000001
arrived,persona,nps_10,sexual,0.11576909,0.11389528,0.0018738100000000035,-0.05476641600000001
arrived,safety,nps_10,sexual,0.117662266,0.084931955,0.032730311,-0.023909915000000018
arrived,wildchat,nps_10,sexual,0.12668282,0.063772775,0.062910045,0.006269818999999982
arrived,math,nps_11,sexual,0.0899136,0.15454689,-0.06463329,-0.011443309999999998
arrived,persona,nps_11,sexual,0.08120409,0.12558208,-0.044377990000000006,0.008811989999999992
arrived,safety,nps_11,sexual,0.121605575,0.15421212,-0.032606545000000015,0.020583434999999983
arrived,wildchat,nps_11,sexual,0.09953391,0.100441724,-0.0009078139999999929,0.052282166000000005
arrived,math,nps_12,sexual,0.07704556,0.043207478,0.033838082,-0.0026143650000000074
arrived,persona,nps_12,sexual,0.055639356,0.049843088,0.005796268,-0.030656179000000006
arrived,safety,nps_12,sexual,0.072351955,0.057174597,0.015177357999999995,-0.02127508900000001
arrived,wildchat,nps_12,sexual,0.14286087,0.062050253,0.080810617,0.044358169999999995
arrived,math,nps_13,sexual,0.1737579,0.16131437,0.01244352999999998,-0.015512300000000007
arrived,persona,nps_13,sexual,0.15193878,0.12701896,0.02491982000000001,-0.003036009999999978
arrived,safety,nps_13,sexual,0.11358971,0.112451255,0.0011384549999999966,-0.02681737499999999
arrived,wildchat,nps_13,sexual,0.10874421,0.15832119,-0.04957698000000001,-0.07753281
arrived,math,nps_14,sexual,0.17770386,0.12370166,0.054002199999999986,-0.033689905000000006
arrived,persona,nps_14,sexual,0.1833632,0.10589321,0.07746999,-0.01022211499999999
arrived,safety,nps_14,sexual,0.13567133,0.07214986,0.06352147000000001,-0.024170634999999982
arrived,wildchat,nps_14,sexual,0.10097647,0.14624101,-0.045264540000000006,-0.13295664499999998
arrived,math,nps_15,sexual,0.14253335,0.16634451,-0.023811159999999998,-0.00028672999999998505
arrived,persona,nps_15,sexual,0.14157766,0.15923648,-0.01765882000000002,0.005865609999999993
arrived,safety,nps_15,sexual,0.12413505,0.1589592,-0.03482415,-0.011299719999999985
arrived,wildchat,nps_15,sexual,0.1558784,0.13597623,0.019902169999999997,0.04342660000000001
arrived,math,nps_17,sexual,0.20323856,0.09090615,0.11233241000000001,0.04192201000000001
arrived,persona,nps_17,sexual,0.21712075,0.0800601,0.13706065,0.06665025000000001
arrived,safety,nps_17,sexual,0.20094188,0.08505881,0.11588306999999999,0.04547266999999999
arrived,wildchat,nps_17,sexual,0.110316716,0.097561926,0.012754790000000002,-0.057655609999999996
arrived,math,nps_18,sexual,0.05394282,0.13205487,-0.07811204999999999,-0.022258769999999997
arrived,persona,nps_18,sexual,0.07519933,0.13791884,-0.06271950999999999,-0.006866230000000001
arrived,safety,nps_18,sexual,0.05120168,0.12975906,-0.07855738000000001,-0.02270410000000002
arrived,wildchat,nps_18,sexual,0.1480665,0.13092794,0.017138559999999997,0.07299183999999999
arrived,math,nps_19,sexual,0.06625749,0.086288586,-0.020031095999999998,-0.030739990999999994
arrived,persona,nps_19,sexual,0.06264397,0.0561525,0.006491469999999992,-0.004217425000000004
arrived,safety,nps_19,sexual,0.054798804,0.07598151,-0.021182706000000003,-0.031891601
arrived,wildchat,nps_19,sexual,0.09422574,0.059322324,0.034903416,0.024194521000000004
arrived,math,nps_20,sexual,0.07375631,0.10966082,-0.03590451,0.006159810000000002
arrived,persona,nps_20,sexual,0.08509094,0.07625057,0.00884037,0.05090469
arrived,safety,nps_20,sexual,0.063862205,0.09046174,-0.026599534999999994,0.015464785000000009
arrived,wildchat,nps_20,sexual,0.06106774,0.06886347,-0.007795729999999994,0.03426859000000001
arrived,math,nps_21,sexual,0.082451865,0.077018894,0.005432970999999995,-0.03399863900000001
arrived,persona,nps_21,sexual,0.093082674,0.05960486,0.033477814,-0.005953796000000004
arrived,safety,nps_21,sexual,0.10821617,0.07183072,0.03638545,-0.003046160000000006
arrived,wildchat,nps_21,sexual,0.082781725,0.07914683,0.003634894999999999,-0.03579671500000001
arrived,math,nps_22,sexual,0.17673372,0.07087304,0.10586068000000001,0.00936054
arrived,persona,nps_22,sexual,0.14846744,0.068630956,0.079836484,-0.016663656000000013
arrived,safety,nps_22,sexual,0.16773993,0.084102735,0.08363719500000001,-0.012862945
arrived,wildchat,nps_22,sexual,0.08670511,0.09710701,-0.010401899999999992,-0.10690204
arrived,math,nps_23,sexual,0.12811747,0.06504198,0.06307549000000001,-0.021584809999999982
arrived,persona,nps_23,sexual,0.11712865,0.07410291,0.04302574000000001,-0.04163455999999999
arrived,safety,nps_23,sexual,0.13619101,0.07943537,0.056755639999999996,-0.027904659999999998
arrived,wildchat,nps_23,sexual,0.13787144,0.07933877,0.05853267000000001,-0.026127629999999985
arrived,math,nps_24,sexual,0.13268074,0.10680416,0.025876579999999996,0.03394102
arrived,persona,nps_24,sexual,0.109497495,0.10483917,0.004658325000000005,0.012722765000000011
arrived,safety,nps_24,sexual,0.07766114,0.11173151,-0.03407037,-0.026005929999999997
arrived,wildchat,nps_24,sexual,0.083513856,0.13306835,-0.049554494000000004,-0.041490054
arrived,math,nps_25,sexual,0.110593416,0.11717884,-0.006585424000000006,0.0021477059999999992
arrived,persona,nps_25,sexual,0.111515164,0.101868644,0.009646520000000006,0.01837965000000001
arrived,safety,nps_25,sexual,0.09959394,0.14063469,-0.04104075,-0.032307619999999995
arrived,wildchat,nps_25,sexual,0.08447419,0.10657908,-0.022104890000000002,-0.013371759999999996
arrived,math,nps_26,sexual,0.05367471,0.04679988,0.0068748299999999984,-0.032199112
arrived,persona,nps_26,sexual,0.07618062,0.049183875,0.026996745000000003,-0.012077196999999998
arrived,safety,nps_26,sexual,0.06784551,0.04141207,0.026433439999999996,-0.012640502000000005
arrived,wildchat,nps_26,sexual,0.090645745,0.078835845,0.011809899999999998,-0.027264042000000002
arrived,math,nps_27,sexual,0.1530913,0.13684173,0.01624957000000002,-0.028630179999999977
arrived,persona,nps_27,sexual,0.17126143,0.13614972,0.03511170999999999,-0.009768040000000006
arrived,safety,nps_27,sexual,0.1904244,0.12646821,0.06395619,0.01907644
arrived,wildchat,nps_27,sexual,0.11835066,0.082771204,0.035579455999999995,-0.009300294
arrived,math,nps_28,sexual,0.15432592,0.14804198,0.006283940000000016,-0.07839310999999999
arrived,persona,nps_28,sexual,0.15322232,0.16224867,-0.009026350000000016,-0.09370340000000002
arrived,safety,nps_28,sexual,0.15021648,0.15145864,-0.0012421599999999922,-0.08591921
arrived,wildchat,nps_28,sexual,0.13627246,0.12042658,0.015845880000000007,-0.06883117
arrived,math,nps_29,sexual,0.17149648,0.15445028,0.01704620000000001,-0.02779116000000001
arrived,persona,nps_29,sexual,0.16685036,0.16459107,0.002259289999999997,-0.04257807000000002
arrived,safety,nps_29,sexual,0.18101667,0.13883103,0.042185639999999996,-0.002651720000000024
arrived,wildchat,nps_29,sexual,0.15406843,0.17381473,-0.019746299999999994,-0.06458366000000001
arrived,math,nps_31,sexual,0.18176913,0.09945021,0.08231892,-0.05126414
arrived,persona,nps_31,sexual,0.19879241,0.08613522,0.11265719,-0.02092587
arrived,safety,nps_31,sexual,0.1976391,0.10181078,0.09582832000000001,-0.037754739999999995
arrived,wildchat,nps_31,sexual,0.13600479,0.12331797,0.012686819999999988,-0.12089624000000002
arrived,math,nps_32,sexual,0.1220786,0.082735166,0.039343434,0.003912718999999995
arrived,persona,nps_32,sexual,0.11738703,0.0771427,0.04024433000000001,0.004813615000000007
arrived,safety,nps_32,sexual,0.1577885,0.11258474,0.045203759999999996,0.009773044999999994
arrived,wildchat,nps_32,sexual,0.09482838,0.058576245,0.036252135000000005,0.0008214200000000033
arrived,math,nps_34,sexual,0.11598235,0.141184,-0.025201650000000006,-0.03109869
arrived,persona,nps_34,sexual,0.110893466,0.13861993,-0.027726464000000006,-0.033623504
arrived,safety,nps_34,sexual,0.14164278,0.13953584,0.0021069400000000016,-0.0037900999999999907
arrived,wildchat,nps_34,sexual,0.12296391,0.15609562,-0.033131709999999995,-0.03902874999999999
arrived,math,nps_35,sexual,0.1518065,0.2602727,-0.10846620000000001,0.018533419999999995
arrived,persona,nps_35,sexual,0.16317278,0.2504137,-0.08724092000000003,0.03975869999999998
arrived,safety,nps_35,sexual,0.130786,0.19607286,-0.06528685999999997,0.06171276000000003
arrived,wildchat,nps_35,sexual,0.1057267,0.12323071,-0.017504009999999987,0.10949561000000002
arrived,math,nps_36,sexual,0.13749705,0.14744724,-0.009950189999999998,-0.007726889999999986
arrived,persona,nps_36,sexual,0.18199238,0.109286204,0.07270617600000001,0.07492947600000002
arrived,safety,nps_36,sexual,0.16970229,0.114596486,0.05510580400000001,0.05732910400000002
arrived,wildchat,nps_36,sexual,0.13659175,0.12255725,0.014034500000000005,0.016257800000000017
arrived,math,nps_37,sexual,0.097773544,0.050705303,0.047068241000000004,-0.020235996999999985
arrived,persona,nps_37,sexual,0.088943206,0.048584644,0.040358561999999994,-0.026945675999999995
arrived,safety,nps_37,sexual,0.11482326,0.04485575,0.06996751,0.002663272000000008
arrived,wildchat,nps_37,sexual,0.09453496,0.06706708,0.02746788,-0.03983635799999999
arrived,math,nps_38,sexual,0.05777246,0.06652302,-0.008750560000000004,-0.028928468
arrived,persona,nps_38,sexual,0.067081995,0.07913656,-0.01205456499999999,-0.032232472999999984
arrived,safety,nps_38,sexual,0.061934184,0.09033404,-0.028399856,-0.048577763999999996
arrived,wildchat,nps_38,sexual,0.168107,0.14625174,0.021855260000000015,0.0016773520000000208
arrived,math,nps_39,sexual,0.12129262,0.1025142,0.018778420000000004,0.018505889999999997
arrived,persona,nps_39,sexual,0.106143735,0.08081074,0.025332994999999997,0.02506046499999999
arrived,safety,nps_39,sexual,0.12588143,0.09082707,0.03505435999999999,0.034781829999999986
arrived,wildchat,nps_39,sexual,0.12961839,0.14377171,-0.014153319999999997,-0.014425850000000004
arrived,math,nps_40,sexual,0.077129945,0.06788419,0.009245755000000008,0.01818402100000001
arrived,persona,nps_40,sexual,0.06373029,0.09387881,-0.030148519999999998,-0.021210253999999998
arrived,safety,nps_40,sexual,0.10031923,0.11501409,-0.014694860000000004,-0.005756594000000004
arrived,wildchat,nps_40,sexual,0.112472124,0.097673245,0.014798879000000001,0.023737145
arrived,math,npt_01,violence,0.08988517,0.11205738,-0.022172209999999998,-0.015653135
arrived,persona,npt_01,violence,0.0861499,0.11916798,-0.033018080000000005,-0.026499005000000006
arrived,safety,npt_01,violence,0.08823194,0.114645265,-0.026413325,-0.019894250000000002
arrived,wildchat,npt_01,violence,0.1071015,0.10700259,9.89100000000076e-05,0.006617985000000007
arrived,math,npt_02,violence,0.14758241,0.113873966,0.033708444000000004,0.014589089000000013
arrived,persona,npt_02,violence,0.09708008,0.093239844,0.003840235999999997,-0.015279118999999994
arrived,safety,npt_02,violence,0.12063373,0.09045313,0.030180599999999988,0.011061244999999997
arrived,wildchat,npt_02,violence,0.1644904,0.09499339,0.06949701000000001,0.05037765500000002
arrived,math,npt_03,violence,0.02653419,0.06715258,-0.040618390000000004,0.00044219199999999403
arrived,persona,npt_03,violence,0.043476507,0.047133867,-0.0036573600000000053,0.03740322199999999
arrived,safety,npt_03,violence,0.030796329,0.03905989,-0.008263560999999999,0.032797020999999996
arrived,wildchat,npt_03,violence,0.053709753,0.07779765,-0.024087896999999997,0.016972685
arrived,math,npt_04,violence,0.069616884,0.073121645,-0.003504760999999995,0.024189748999999997
arrived,persona,npt_04,violence,0.071355134,0.075748995,-0.004393860999999999,0.023300648999999993
arrived,safety,npt_04,violence,0.0635725,0.076057434,-0.01248493399999999,0.015209576000000002
arrived,wildchat,npt_04,violence,0.074657805,0.1278843,-0.05322649500000001,-0.02553198500000002
arrived,math,npt_05,violence,0.031033248,0.09688486,-0.065851612,0.005788871000000001
arrived,persona,npt_05,violence,0.038398966,0.105256654,-0.066857688,0.004782795000000006
arrived,safety,npt_05,violence,0.022381842,0.091992915,-0.069611073,0.0020294100000000093
arrived,wildchat,npt_05,violence,0.069235295,0.061316878,0.007918417000000004,0.07955890000000002
arrived,math,npt_06,violence,0.19472688,0.0696369,0.12508998,-0.006921269999999979
arrived,persona,npt_06,violence,0.1996111,0.06858975,0.13102135,-0.0009898999999999603
arrived,safety,npt_06,violence,0.21788791,0.0651031,0.15278481,0.020773560000000024
arrived,wildchat,npt_06,violence,0.24111427,0.08982435,0.15128992,0.019278670000000026
arrived,math,npt_07,violence,0.049614295,0.13720463,-0.08759033499999999,0.0055532650000000155
arrived,persona,npt_07,violence,0.046511497,0.1203403,-0.073828803,0.01931479700000001
arrived,safety,npt_07,violence,0.05609123,0.10344455,-0.04735332,0.04579028000000001
arrived,wildchat,npt_07,violence,0.07122058,0.10667491,-0.03545432999999999,0.057689270000000015
arrived,math,npt_08,violence,0.14536099,0.14232418,0.003036810000000001,0.03492196
arrived,persona,npt_08,violence,0.14950374,0.1593096,-0.00980586,0.02207929
arrived,safety,npt_08,violence,0.13453041,0.16843766,-0.03390725,-0.002022099999999999
arrived,wildchat,npt_08,violence,0.2019135,0.19280452,0.009108979999999989,0.04099412999999999
arrived,math,npt_09,violence,0.1275064,0.12545231,0.0020540899999999807,-0.04631985000000004
arrived,persona,npt_09,violence,0.113309324,0.10239649,0.010912833999999996,-0.03746110600000002
arrived,safety,npt_09,violence,0.115790136,0.104043424,0.011746712000000006,-0.03662722800000001
arrived,wildchat,npt_09,violence,0.15873145,0.10447406,0.05425739,0.0058834499999999845
arrived,math,npt_10,violence,0.14581615,0.069373265,0.076442885,0.014431115000000008
arrived,persona,npt_10,violence,0.18239771,0.13793442,0.04446328999999999,-0.017548480000000005
arrived,safety,npt_10,violence,0.12275802,0.13455363,-0.011795610000000012,-0.07380738
arrived,wildchat,npt_10,violence,0.046229422,0.09259106,-0.046361638000000004,-0.108373408
arrived,math,npt_11,violence,0.15386896,0.19968052,-0.04581156,-0.004673900000000009
arrived,persona,npt_11,violence,0.14751595,0.15848814,-0.010972189999999993,0.03016547
arrived,safety,npt_11,violence,0.13488032,0.15383503,-0.018954710000000013,0.02218294999999998
arrived,wildchat,npt_11,violence,0.14396186,0.21043068,-0.06646882000000001,-0.02533116000000002
arrived,math,npt_12,violence,0.10563911,0.14548333,-0.03984422,0.00650368400000001
arrived,persona,npt_12,violence,0.118466,0.12666053,-0.008194529999999992,0.03815337400000002
arrived,safety,npt_12,violence,0.08794131,0.16993073,-0.08198942000000001,-0.035641516
arrived,wildchat,npt_12,violence,0.11648463,0.11614018,0.00034445000000001,0.04669235400000002
arrived,math,npt_13,violence,0.13053386,0.117281295,0.013252565000000008,-0.021404170999999986
arrived,persona,npt_13,violence,0.14285201,0.13890073,0.0039512800000000015,-0.030705455999999992
arrived,safety,npt_13,violence,0.09777859,0.12652281,-0.028744220000000015,-0.06340095600000001
arrived,wildchat,npt_13,violence,0.12437001,0.14978793,-0.02541792000000001,-0.060074656000000004
arrived,math,npt_14,violence,0.07503514,0.059438195,0.015596945000000001,0.00382173999999999
arrived,persona,npt_14,violence,0.064335905,0.06132283,0.003013074999999997,-0.008762130000000014
arrived,safety,npt_14,violence,0.06443956,0.052622877,0.011816683000000008,4.147799999999757e-05
arrived,wildchat,npt_14,violence,0.09486617,0.048045937,0.046820233,0.03504502799999999
arrived,math,npt_15,violence,0.026851885,0.06559932,-0.038747435000000004,-0.006406262000000003
arrived,persona,npt_15,violence,0.025747526,0.075433545,-0.049686019000000005,-0.017344846000000004
arrived,safety,npt_15,violence,0.025353925,0.10964934,-0.084295415,-0.051954242
arrived,wildchat,npt_15,violence,0.04140022,0.06609552,-0.024695300000000003,0.0076458729999999975
arrived,math,npt_16,violence,0.11914913,0.090184905,0.02896422500000001,0.04777189500000001
arrived,persona,npt_16,violence,0.09109225,0.10512411,-0.014031860000000007,0.0047758099999999915
arrived,safety,npt_16,violence,0.09702576,0.12745751,-0.030431749999999994,-0.011624079999999995
arrived,wildchat,npt_16,violence,0.09604428,0.13081992,-0.03477564000000001,-0.015967970000000012
arrived,math,npt_17,violence,0.04744512,0.06387573,-0.016430610000000005,0.028867900000000002
arrived,persona,npt_17,violence,0.053934682,0.07303227,-0.019097588,0.02620092200000001
arrived,safety,npt_17,violence,0.08269863,0.08080397,0.0018946599999999925,0.04719317
arrived,wildchat,npt_17,violence,0.031425834,0.1067249,-0.075299066,-0.03000055599999999
arrived,math,npt_18,violence,0.058322497,0.11705944,-0.058736943,-0.04825982799999999
arrived,persona,npt_18,violence,0.06524704,0.06886714,-0.0036200999999999872,0.006857015000000022
arrived,safety,npt_18,violence,0.036543235,0.058561116,-0.022017881000000003,-0.011540765999999994
arrived,wildchat,npt_18,violence,0.0670265,0.12565488,-0.058628379999999994,-0.048151264999999985
arrived,math,npt_19,violence,0.035537068,0.11365397,-0.07811690200000002,0.0058338559999999845
arrived,persona,npt_19,violence,0.018577611,0.061843663,-0.043266052,0.040684706
arrived,safety,npt_19,violence,0.01968086,0.09668253,-0.07700167,0.006949088000000006
arrived,wildchat,npt_19,violence,0.0771941,0.1611663,-0.08397220000000001,-2.1442000000010397e-05
arrived,math,npt_20,violence,0.030658096,0.12583464,-0.095176544,0.018745493999999988
arrived,persona,npt_20,violence,0.014599718,0.122720934,-0.108121216,0.005800821999999983
arrived,safety,npt_20,violence,0.018959451,0.08610932,-0.067149869,0.04677216899999999
arrived,wildchat,npt_20,violence,0.04554638,0.14300364,-0.09745725999999999,0.016464778
arrived,math,npt_21,violence,0.043200217,0.053219102,-0.010018884999999998,-0.017613627
arrived,persona,npt_21,violence,0.079608366,0.036985345,0.042623021,0.035028278999999996
arrived,safety,npt_21,violence,0.04732211,0.061540667,-0.014218557,-0.021813299
arrived,wildchat,npt_21,violence,0.05196384,0.073724866,-0.021761026000000003,-0.029355768000000004
arrived,math,npt_22,violence,0.07787046,0.084918916,-0.007048455999999995,0.008274474000000004
arrived,persona,npt_22,violence,0.08673549,0.094796225,-0.008060735,0.007262194999999999
arrived,safety,npt_22,violence,0.077291235,0.14033604,-0.063044805,-0.047721875
arrived,wildchat,npt_22,violence,0.089350976,0.13334478,-0.043993804,-0.028670874
arrived,math,npt_23,violence,0.030262778,0.046395164,-0.016132386000000002,-0.019305076
arrived,persona,npt_23,violence,0.025540985,0.043886527,-0.018345542000000003,-0.021518232
arrived,safety,npt_23,violence,0.026006255,0.06125473,-0.035248475,-0.038421165
arrived,wildchat,npt_23,violence,0.055977058,0.08054215,-0.024565092000000004,-0.027737782000000002
arrived,math,npt_24,violence,0.043219093,0.04432744,-0.0011083470000000026,0.018134465000000002
arrived,persona,npt_24,violence,0.04772946,0.07828858,-0.030559119999999995,-0.01131630799999999
arrived,safety,npt_24,violence,0.04918575,0.06438956,-0.015203809999999998,0.004039002000000007
arrived,wildchat,npt_24,violence,0.059436835,0.06764476,-0.008207924999999998,0.011034887000000007
arrived,math,npt_25,violence,0.072069235,0.05377629,0.018292944999999998,0.011628014999999998
arrived,persona,npt_25,violence,0.084842175,0.059840277,0.02500189800000001,0.01833696800000001
arrived,safety,npt_25,violence,0.0435641,0.067868434,-0.024304334000000004,-0.030969264000000003
arrived,wildchat,npt_25,violence,0.11154583,0.07255907,0.038986759999999995,0.032321829999999996
arrived,math,npt_26,violence,0.05723244,0.06359678,-0.006364340000000003,0.02107541999999999
arrived,persona,npt_26,violence,0.052459825,0.05675448,-0.004294655000000001,0.023145104999999992
arrived,safety,npt_26,violence,0.05184443,0.060595527,-0.008751097000000006,0.018688662999999987
arrived,wildchat,npt_26,violence,0.12314351,0.13635881,-0.0132153,0.014224459999999994
arrived,math,npt_27,violence,0.050587542,0.08177181,-0.031184268,0.0308084145
arrived,persona,npt_27,violence,0.04160042,0.0738045,-0.032204079999999996,0.029788602500000004
arrived,safety,npt_27,violence,0.015947187,0.062401272,-0.046454085,0.015538597500000001
arrived,wildchat,npt_27,violence,0.030475838,0.10000286,-0.069527022,-0.007534339499999994
arrived,math,npt_28,violence,0.09082328,0.11987679,-0.02905350999999999,-0.05724026999999998
arrived,persona,npt_28,violence,0.12734085,0.13432412,-0.006983269999999986,-0.03517002999999998
arrived,safety,npt_28,violence,0.12248044,0.08606678,0.03641366,0.00822690000000001
arrived,wildchat,npt_28,violence,0.13495095,0.09081435,0.044136599999999984,0.015949839999999993
arrived,math,npt_29,violence,0.068402536,0.035589892,0.032812644,0.04487962400000001
arrived,persona,npt_29,violence,0.06357163,0.022782769,0.040788861,0.05285584100000001
arrived,safety,npt_29,violence,0.072192244,0.057840835,0.014351409000000002,0.026418389000000007
arrived,wildchat,npt_29,violence,0.10125751,0.02046812,0.08078938999999999,0.09285637
arrived,math,npt_30,violence,0.06787901,0.107702926,-0.039823916,-0.005744289999999999
arrived,persona,npt_30,violence,0.053442635,0.11669652,-0.063253885,-0.029174258999999994
arrived,safety,npt_30,violence,0.05707042,0.12996443,-0.07289401,-0.03881438399999999
arrived,wildchat,npt_30,violence,0.08325602,0.066437654,0.016818366,0.050897992
arrived,math,npt_32,violence,0.031031402,0.1044061,-0.073374698,-0.054654883
arrived,persona,npt_32,violence,0.057726864,0.10506101,-0.047334145999999994,-0.028614330999999993
arrived,safety,npt_32,violence,0.042177845,0.07987648,-0.037698635,-0.01897882
arrived,wildchat,npt_32,violence,0.0399776,0.10763276,-0.06765515999999999,-0.04893534499999999
arrived,math,npt_33,violence,0.07391705,0.1290638,-0.05514675000000001,-0.020793305000000012
arrived,persona,npt_33,violence,0.100543186,0.107435286,-0.006892099999999998,0.027461344999999998
arrived,safety,npt_33,violence,0.08372943,0.064080805,0.01964862499999999,0.054002069999999985
