word	proj	n_cells
pretended	-0.314893	1238
smote	-0.315023	9
bounded	-0.315617	6
regret	-0.315792	218
commissioned	-0.316147	17
meets	-0.316297	4
forgetting	-0.316440	22
dabble	-0.317077	1
blabbed	-0.317319	2
terrify	-0.317344	1
dictated	-0.317391	1
register	-0.317411	26
weave	-0.317686	156
fondle	-0.318009	135
unbuckle	-0.318680	23
laughs	-0.319000	1
specify	-0.319521	7
underwent	-0.319756	11
scatter	-0.319984	5
dozed	-0.320174	25
locked	-0.320267	2508
splattered	-0.320646	11
tire	-0.320849	4
grieve	-0.321316	8
tightening	-0.321693	49
dealt	-0.322633	7
applaud	-0.322743	9
manipulated	-0.323010	13
dotted	-0.323229	4
confronted	-0.324060	111
matted	-0.324184	1
cheered	-0.324188	64
laughed	-0.324437	4220
finalize	-0.324842	32
cancel	-0.324867	854
shouts	-0.324871	22
welcomed	-0.325199	58
unlocked	-0.325490	334
bestow	-0.325650	1
disobey	-0.325663	88
envision	-0.325704	1
escaping	-0.326582	67
abandoning	-0.328059	1
start	-0.328077	4413
stiffened	-0.328288	11
uncorked	-0.329195	7
slouched	-0.329299	5
submitted	-0.329543	957
snapping	-0.329885	9
falsify	-0.330118	1
thumping	-0.330149	8
encourages	-0.331193	1
deceive	-0.331474	20
teleport	-0.331608	1
latched	-0.331633	20
displayed	-0.331754	154
belted	-0.331917	12
appoint	-0.332550	32
snuffle	-0.333121	1
bundled	-0.334603	6
allow	-0.334667	482
linked	-0.334802	2
basking	-0.335012	2
thinned	-0.335037	2
mourned	-0.335786	67
bowing	-0.336227	4
detonated	-0.336457	1
beckoned	-0.336638	56
find	-0.337131	4321
accepted	-0.337943	122
install	-0.338027	60
split	-0.338624	382
quivered	-0.338988	5
protect	-0.339177	845
coached	-0.339344	1
trudged	-0.340151	107
erupt	-0.340313	3
lent	-0.340366	38
dripping	-0.340741	9
sodomize	-0.341141	3
trimmed	-0.341477	32
modify	-0.342068	5
propelled	-0.342296	54
prophesy	-0.342674	34
hefted	-0.342807	17
shampooed	-0.343274	5
looted	-0.343442	43
appeared	-0.343664	143
backtrack	-0.344069	1
reinforced	-0.344362	4
roared	-0.344857	243
squirming	-0.344858	15
reproduced	-0.344890	2
celebrate	-0.345023	132
shrugging	-0.345066	5
offered	-0.345270	4927
reunite	-0.345958	2
handles	-0.347027	1
collaborated	-0.347074	3
tease	-0.347345	82
disappeared	-0.348460	1897
snuggling	-0.348591	2
agrees	-0.349306	2
unwrap	-0.349486	3
witnessed	-0.350165	57
suspend	-0.350414	57
joked	-0.350438	120
journeyed	-0.350957	1
squished	-0.351422	10
pinning	-0.351906	1
concealed	-0.352162	35
trampled	-0.352523	533
escape	-0.352639	621
nurture	-0.353013	2
crept	-0.353165	390
bellowed	-0.353431	147
recalculated	-0.353846	3
thumbed	-0.353931	100
undergone	-0.354705	1
re-entering	-0.355417	1
conflicted	-0.355424	6
disprove	-0.355480	1
commented	-0.355926	135
republish	-0.355964	4
peeked	-0.356063	130
reinsert	-0.356525	3
slumbered	-0.356528	3
skitter	-0.356848	3
panned	-0.357058	8
tugged	-0.357681	479
wishing	-0.358044	9
assign	-0.358734	71
briefed	-0.358787	8
refilled	-0.358836	106
emptying	-0.358877	13
prompt	-0.359036	1
scooped	-0.359233	288
capture	-0.359533	68
drizzled	-0.359549	13
gripped	-0.359627	377
pooled	-0.359897	4
twinkling	-0.359956	14
gambled	-0.360268	24
muttered	-0.361070	1201
sagged	-0.361135	2
clench	-0.361231	21
vacuumed	-0.361786	14
apprehended	-0.361827	16
slinked	-0.361947	5
intended	-0.361952	13
pocketed	-0.362138	1420
jiggled	-0.362181	3
talking	-0.362716	163
strummed	-0.362766	19
readied	-0.363215	18
prescribe	-0.363381	41
melted	-0.364157	53
grazed	-0.364366	35
pouring	-0.364640	68
prodded	-0.364641	14
drifted	-0.364679	108
disown	-0.364821	3
relayed	-0.365134	6
dedicate	-0.365193	31
confessed	-0.365294	125
describe	-0.365453	50
slandered	-0.366054	1
insisting	-0.366405	1
defend	-0.367413	331
mucked	-0.367804	1
mutter	-0.367903	4
reassign	-0.369766	18
interrogate	-0.370459	8
scuffled	-0.370719	1
obtain	-0.370825	90
dedicated	-0.370836	152
renovate	-0.371085	4
trumpeted	-0.371670	1
speak	-0.372031	2525
introducing	-0.372476	25
stationed	-0.372717	3
dodge	-0.372756	4
arranged	-0.372933	643
spotted	-0.373620	278
blackmailed	-0.373722	6
restarted	-0.373836	8
ducked	-0.373850	130
deployed	-0.373869	3
assert	-0.374355	17
appear	-0.374557	12
embezzled	-0.374560	26
emphasize	-0.374827	90
wince	-0.375060	10
calculated	-0.375504	198
heaped	-0.375670	8
overloaded	-0.375684	1
disable	-0.376999	11
lugged	-0.377678	3
allows	-0.378098	7
singled	-0.378315	2
interfere	-0.379159	23
observing	-0.379268	8
chasing	-0.379431	13
declaring	-0.379564	8
outsource	-0.379623	5
fiddled	-0.379652	37
fainted	-0.380124	10
whipped	-0.380530	127
ambled	-0.380576	31
reinforces	-0.381542	1
capitalize	-0.381942	1
overdosed	-0.381964	1
dissolve	-0.382196	13
roam	-0.382216	39
exhausted	-0.382371	5
visualize	-0.382672	1
deploy	-0.383025	11
leering	-0.383289	1
deciding	-0.383654	57
reciting	-0.383841	1
tidied	-0.384383	18
resurfaced	-0.384874	20
sipped	-0.385245	383
restored	-0.385755	194
barked	-0.385961	310
tracked	-0.386173	82
prove	-0.386681	463
calculate	-0.386804	106
dousing	-0.386848	1
slumped	-0.387125	184
crouched	-0.387250	113
resurrect	-0.387300	3
flirted	-0.387401	34
created	-0.388530	659
select	-0.388898	34
decked	-0.388967	1
attempting	-0.389475	39
harass	-0.389531	15
weaken	-0.389801	28
compose	-0.390436	16
jerking	-0.390646	1
acquiesce	-0.390896	1
overlaid	-0.391290	7
awarded	-0.391598	2
uttering	-0.392222	2
vandalize	-0.392450	3
recognizing	-0.393192	5
occurs	-0.393323	7
popping	-0.393400	12
clenched	-0.393438	84
cleanse	-0.394490	21
discovering	-0.394560	2
achieved	-0.394803	22
navigate	-0.395853	2
rebutted	-0.395967	1
lubricated	-0.396253	39
departing	-0.396412	94
testified	-0.396418	25
stormed	-0.396586	1032
secured	-0.396855	528
combined	-0.397144	5
brightened	-0.397670	1
narrating	-0.397737	2
resent	-0.398092	54
interject	-0.398307	2
misplaced	-0.398536	2
fainting	-0.398625	1
resold	-0.398632	6
tethered	-0.398845	17
understand	-0.398952	1662
realised	-0.399078	262
assuring	-0.399186	1
aroused	-0.399285	2
excavated	-0.399599	16
waggled	-0.400056	1
interviewing	-0.400154	1
restricted	-0.400782	2
unload	-0.401320	6
extracted	-0.401392	173
overpower	-0.401640	1
captioned	-0.402042	83
indicate	-0.403237	17
renounce	-0.403460	3
cackled	-0.404083	28
gloated	-0.404123	1
perceive	-0.404221	2
fantasize	-0.405270	39
pinging	-0.405658	1
untie	-0.406467	22
venerate	-0.406571	1
detonate	-0.407359	1
submit	-0.407483	1391
rephrase	-0.407797	26
undress	-0.408152	275
faltered	-0.409102	4
replace	-0.409189	469
ignite	-0.409244	4
relax	-0.409282	115
indulged	-0.409499	1
predicted	-0.410081	23
reassured	-0.410160	44
presided	-0.410422	7
moistened	-0.410723	1
guided	-0.411355	758
upgrade	-0.411478	35
smiling	-0.412246	34
mocked	-0.412471	90
loosened	-0.412643	65
slowed	-0.412686	68
bestowed	-0.412854	2
wrung	-0.412915	10
thickened	-0.413014	5
whirled	-0.413307	12
tap	-0.414120	6
microwaved	-0.414275	6
allocate	-0.414513	34
existed	-0.416434	33
sauntered	-0.416800	278
damaged	-0.417265	544
paced	-0.417585	90
hailed	-0.417667	9
disappearing	-0.417889	345
spoiled	-0.418101	3
crosses	-0.418167	1
invoke	-0.418588	1
remembering	-0.419160	110
assemble	-0.419276	1
emigrate	-0.419281	14
cantered	-0.419462	6
terminated	-0.419593	4
shielded	-0.420202	74
unleashing	-0.420863	1
speared	-0.420997	2
strum	-0.421337	1
migrated	-0.422164	7
nominate	-0.422688	4
deflected	-0.423962	1
erect	-0.424118	57
wrapping	-0.424368	13
ramble	-0.424924	1
humiliated	-0.425543	18
queried	-0.425866	19
meandered	-0.426493	2
corralled	-0.426656	1
specified	-0.426723	6
befriended	-0.426808	2
throttled	-0.426873	41
admire	-0.427075	3
excuse	-0.427174	1
chased	-0.427748	608
retrieved	-0.428620	693
penning	-0.429465	1
tickling	-0.429722	2
merge	-0.429978	26
bursting	-0.430189	11
cover	-0.430226	129
cauterize	-0.430582	1
completed	-0.430804	142
recalculate	-0.430893	8
anticipated	-0.431273	1
palpated	-0.431709	13
debated	-0.432261	2
commended	-0.432347	1
unlocking	-0.432470	18
wanting	-0.432751	12
pocketing	-0.432886	1
meet	-0.432906	810
unionize	-0.433866	96
befriend	-0.434384	1
censor	-0.434499	4
confront	-0.434698	547
squeeze	-0.434813	156
rambled	-0.435224	1
chastised	-0.436353	3
advised	-0.436472	516
twitched	-0.436902	2
checked	-0.436942	3643
starting	-0.437718	180
grated	-0.437916	24
fondled	-0.438096	117
memorized	-0.438240	13
appointed	-0.438516	10
opted	-0.439161	15
accepts	-0.439607	2
emptied	-0.439810	562
regained	-0.440189	30
breathe	-0.440219	224
inhaling	-0.440253	24
hurdled	-0.440275	3
rested	-0.440316	1097
snickered	-0.440946	37
zapped	-0.441376	14
assembled	-0.441889	9
alienate	-0.442029	1
escaped	-0.442505	426
endow	-0.443064	1
acted	-0.443114	55
swap	-0.443164	1
utilize	-0.443621	3
joined	-0.444313	496
convince	-0.444478	10
exported	-0.444729	1
creating	-0.445030	6
orchestrated	-0.445099	1
migrate	-0.445304	2
supported	-0.445666	78
awoken	-0.445690	1
sparked	-0.445864	52
whittled	-0.446486	2
forgive	-0.448575	136
controlled	-0.448662	4
prepared	-0.448905	1301
heed	-0.449513	8
brewed	-0.450022	16
launch	-0.451055	96
nuzzling	-0.451277	2
exclaimed	-0.451564	459
aired	-0.451567	1
shrugged	-0.452332	184
reinserted	-0.452512	1
accepting	-0.452756	14
capsized	-0.452777	2
intend	-0.453069	166
check	-0.453391	2245
resting	-0.453414	3
yelped	-0.453578	37
prophesied	-0.453788	3
cracking	-0.454389	33
declared	-0.454666	1343
snooped	-0.454836	27
subscribed	-0.454895	1
embracing	-0.455231	19
slowing	-0.455289	7
completing	-0.455312	9
tiptoed	-0.455432	148
summon	-0.455503	27
beckoning	-0.455763	2
levitated	-0.456362	1
wreak	-0.456670	2
trembled	-0.456737	15
clothed	-0.457338	4
sobbed	-0.457529	172
ghosted	-0.457885	7
underlined	-0.457946	13
admonished	-0.458010	5
recommend	-0.458013	197
thundered	-0.458053	20
determined	-0.458350	461
thrashing	-0.458382	8
retrace	-0.458642	2
laundered	-0.459446	6
lend	-0.459619	8
noticed	-0.459642	3673
thanking	-0.459926	5
propose	-0.460508	113
located	-0.460673	119
dispensed	-0.460795	6
persuaded	-0.461168	13
providing	-0.461587	7
blinked	-0.461720	88
clacking	-0.462004	1
squealing	-0.462054	1
suggested	-0.462305	1102
forsake	-0.462725	5
flaunt	-0.462986	2
terrified	-0.464173	10
scavenge	-0.464232	1
chatted	-0.464366	77
penetrate	-0.464378	32
cautioned	-0.464754	53
revisit	-0.464867	230
assist	-0.465054	18
quaked	-0.466039	1
applauded	-0.466752	30
cleansed	-0.467013	42
feels	-0.467474	15
crunched	-0.467844	7
trod	-0.468112	14
stressed	-0.468948	57
explaining	-0.469117	23
exhorted	-0.469171	4
informed	-0.469435	607
succeeded	-0.469747	66
enlisted	-0.470024	24
memorialized	-0.470505	1
whizzed	-0.470600	3
furrowed	-0.470628	22
assigned	-0.471250	31
captured	-0.471256	167
motioning	-0.471563	7
stares	-0.471659	1
depicted	-0.471954	1
relive	-0.472541	1
spoke	-0.472563	3351
charmed	-0.473448	1
persecute	-0.474034	2
swabbed	-0.474191	23
attempted	-0.474382	670
mirrored	-0.474525	1
insulted	-0.474725	135
flooded	-0.474912	16
gazed	-0.475213	1908
calmed	-0.475432	27
recovered	-0.476065	63
disappears	-0.476339	1
formed	-0.476437	38
locking	-0.476620	106
bypassed	-0.477036	2
hinted	-0.477261	7
twitching	-0.477278	14
scolded	-0.477413	160
scattered	-0.477423	1146
pursed	-0.477725	4
yelled	-0.478352	3873
securing	-0.478515	16
discontinue	-0.480588	26
allocated	-0.481352	1
praised	-0.483402	143
transmit	-0.483444	2
lured	-0.484088	13
apologise	-0.484357	78
join	-0.484557	920
scour	-0.484760	4
lurched	-0.485429	10
adjust	-0.485486	129
yawned	-0.485509	8
squeezed	-0.485597	2334
arrange	-0.485712	51
fill	-0.485878	213
compress	-0.485926	17
discharged	-0.486683	22
investigate	-0.486722	506
unscrew	-0.486957	2
exhaled	-0.487084	166
behold	-0.487689	1
realized	-0.487730	2918
reminding	-0.487879	1
suggest	-0.488582	206
inflict	-0.488662	43
wiggle	-0.488952	25
profaned	-0.489461	6
kneeled	-0.489507	67
survive	-0.489549	33
recapped	-0.489565	1
peered	-0.489844	1232
wetted	-0.490783	2
lined	-0.491307	41
commit	-0.491939	424
confused	-0.492011	3
rescheduled	-0.494074	3
mopped	-0.494094	29
offers	-0.494132	7
shivering	-0.494479	3
presenting	-0.494524	2
reloaded	-0.495083	15
enforce	-0.496514	36
enchant	-0.496797	2
dusted	-0.497181	112
infuriated	-0.497619	1
disinherited	-0.497691	2
blend	-0.497750	1
hallucinate	-0.498312	25
volunteered	-0.498539	5
intertwined	-0.498594	7
sniff	-0.498786	41
saluted	-0.499101	223
sounded	-0.499120	92
idled	-0.499603	1
confirmed	-0.499983	935
quipped	-0.500210	5
influenced	-0.500849	1
lunge	-0.501019	3
manipulate	-0.501530	94
announce	-0.502182	35
begin	-0.502350	429
convert	-0.502842	11
summoned	-0.503371	119
tramped	-0.503512	6
matched	-0.503834	29
toyed	-0.503899	2
proceeded	-0.504580	4006
chimed	-0.504663	3
discover	-0.504740	11
spread	-0.504829	1015
accumulated	-0.505033	22
worry	-0.505317	215
entailed	-0.506107	16
required	-0.506214	449
illuminated	-0.506284	16
welcome	-0.506759	64
avoided	-0.507131	57
unpacking	-0.507292	1
sanctioned	-0.507319	2
solve	-0.507835	24
gulped	-0.508223	105
propositioned	-0.508997	1
busied	-0.509162	1
traced	-0.509346	529
scooping	-0.509359	5
flexing	-0.509750	4
perused	-0.509902	23
reintroduced	-0.510508	2
expanded	-0.510634	6
noting	-0.510791	3
represents	-0.510799	5
relating	-0.511047	3
darted	-0.511224	121
swings	-0.511424	19
repacked	-0.511527	1
learnt	-0.512067	17
restrained	-0.512196	86
flinch	-0.512310	7
puffed	-0.512456	60
corresponded	-0.512541	1
reassigned	-0.513039	1
hewed	-0.513318	1
rendered	-0.513545	7
wowed	-0.514224	2
underscored	-0.514764	5
scowled	-0.515272	161
surround	-0.515549	8
kindled	-0.516084	9
unleashed	-0.516274	46
manages	-0.516792	8
tickled	-0.517015	71
perform	-0.519063	292
twirl	-0.520501	8
resumed	-0.521406	74
proceed	-0.521460	1264
interrogated	-0.522050	7
fret	-0.522400	4
whining	-0.522992	6
prowl	-0.523133	1
manage	-0.523350	2
suffered	-0.523854	80
recovering	-0.524533	1
visualized	-0.524728	1
summoning	-0.525105	1
summarised	-0.525178	1
warmed	-0.525306	11
repossess	-0.525994	19
fanned	-0.526064	14
yells	-0.526110	3
accounted	-0.526357	10
scurried	-0.526806	98
filched	-0.527069	2
startled	-0.527375	18
mimicked	-0.527803	2
agreeing	-0.529058	8
steer	-0.529266	1
observe	-0.529409	38
shrieked	-0.530776	66
instituted	-0.531796	1
simmer	-0.532066	2
denounced	-0.532296	7
eased	-0.532764	192
implicated	-0.533897	8
controlling	-0.534086	1
tweaked	-0.534599	3
tackled	-0.534795	104
shrivel	-0.535147	10
indulge	-0.536490	17
flunked	-0.536499	2
registering	-0.537160	1
consented	-0.537613	7
mended	-0.537754	2
refile	-0.539341	64
dare	-0.540558	12
undergo	-0.541248	41
slotted	-0.541272	17
offended	-0.541712	3
rattled	-0.541862	8
wandered	-0.542158	465
exited	-0.542281	237
beheld	-0.542882	9
disembarked	-0.543028	3
inform	-0.543143	1339
realising	-0.543283	51
imitated	-0.543516	5
rechecked	-0.543627	21
tighten	-0.543710	22
vandalized	-0.545001	238
scheduled	-0.545345	87
resume	-0.545664	8
leaning	-0.546339	144
recreate	-0.547704	9
disarm	-0.547737	2
mimed	-0.547833	5
penetrated	-0.548739	10
fend	-0.548864	2
introduced	-0.548932	365
conversing	-0.549099	1
subjected	-0.549429	12
adopt	-0.550117	79
struggling	-0.550329	42
munch	-0.550373	10
slithers	-0.551365	1
emphasized	-0.551900	46
forwarded	-0.552056	115
smelled	-0.552421	155
managed	-0.552454	1014
clasping	-0.552748	4
funneled	-0.553426	15
sideswiped	-0.554425	1
bonded	-0.556099	1
adored	-0.556749	2
reunited	-0.556776	2
testify	-0.556808	5
motivated	-0.556953	1
hunted	-0.557035	3
faced	-0.557878	366
spans	-0.558505	1
reinstall	-0.559155	1
preserved	-0.559557	17
jammed	-0.560063	191
fenced	-0.560082	1
feel	-0.560190	4075
sampled	-0.560250	3
moaned	-0.560326	101
unzipped	-0.560465	147
wander	-0.561624	105
settling	-0.561819	74
nuzzled	-0.562080	246
embark	-0.562086	20
disconnect	-0.562688	1
organize	-0.562904	166
struggled	-0.563307	138
disintegrated	-0.563913	1
tremble	-0.564031	547
create	-0.564162	941
retiring	-0.564321	20
ignored	-0.564594	217
ignore	-0.565726	880
submitting	-0.565891	1
worried	-0.566015	8
constructed	-0.566280	52
remarked	-0.566281	90
aligns	-0.566935	38
proclaimed	-0.567107	254
flickered	-0.567194	2
rejoice	-0.567645	4
howled	-0.569073	49
cooled	-0.569853	2
dribbled	-0.570020	1
dared	-0.570376	23
provided	-0.570818	1374
regretted	-0.570825	73
organized	-0.571014	57
litigate	-0.571158	2
shushed	-0.571406	2
indicated	-0.571526	249
recites	-0.571608	1
awakened	-0.571763	9
emigrated	-0.571902	1
contort	-0.571994	1
covet	-0.572806	2
covers	-0.573443	1
uttered	-0.573542	251
loosed	-0.574262	6
expand	-0.575114	33
appended	-0.575349	2
juggled	-0.575501	1
replying	-0.575621	67
fidgeted	-0.575708	4
share	-0.575817	1373
adjusted	-0.575953	1133
entrust	-0.575982	23
mimicking	-0.576695	1
smelling	-0.577465	3
clinging	-0.578030	1
tightened	-0.578174	569
hunt	-0.579232	32
reaffirm	-0.579278	1
silenced	-0.579741	4
concentrate	-0.581249	44
accept	-0.581572	1500
dissolved	-0.581740	16
contacted	-0.582981	508
discussed	-0.583599	245
sniffing	-0.584247	4
screaming	-0.584747	61
causing	-0.585029	2
compelled	-0.585066	13
resolve	-0.586240	72
presented	-0.586892	1038
subduing	-0.587007	1
sharing	-0.587521	21
conferred	-0.588986	8
detected	-0.589030	15
stretched	-0.589117	396
attained	-0.589259	11
realize	-0.589457	459
scrambled	-0.589758	77
vomited	-0.590241	28
spurned	-0.590357	1
refueled	-0.590642	2
amplified	-0.591194	1
redirect	-0.591371	4
exhaling	-0.591406	18
reassembled	-0.592108	34
unearthed	-0.592656	64
instill	-0.592671	1
flattened	-0.593122	23
captivate	-0.593268	1
decorated	-0.593374	229
refute	-0.594840	116
recognize	-0.594907	27
convulse	-0.595415	99
reciprocate	-0.595435	1
prioritize	-0.595689	110
twirled	-0.595884	57
rethink	-0.595957	96
hissed	-0.596158	443
restrict	-0.596453	14
discovers	-0.597486	2
tuned	-0.597644	17
compare	-0.597673	54
highlighted	-0.598305	43
retire	-0.599572	144
finishing	-0.600189	95
eyed	-0.600462	103
automate	-0.601066	45
teased	-0.601361	25
leaned	-0.601442	4761
whisked	-0.602219	25
provoke	-0.602368	8
freshened	-0.602516	1
waltzed	-0.602701	3
constitutes	-0.603165	18
wrestle	-0.603404	10
holstered	-0.603701	23
peruse	-0.604671	4
framed	-0.604691	35
assumed	-0.605632	100
hightailed	-0.605838	1
reestablished	-0.606081	4
delve	-0.607028	4
squaring	-0.607037	1
scoured	-0.607083	2
practiced	-0.607301	58
mobilize	-0.607837	3
felt	-0.607942	9015
rummaged	-0.608184	434
gestured	-0.608397	375
threaten	-0.608860	161
embraced	-0.609090	240
tickle	-0.611064	49
bask	-0.611739	7
sedated	-0.612940	1
generate	-0.613122	5
disrespected	-0.613273	10
confined	-0.613434	3
extend	-0.614816	46
motored	-0.615111	15
spar	-0.616700	1
suggesting	-0.617540	17
commenced	-0.618173	13
exploit	-0.618294	16
dislodged	-0.618577	7
proclaim	-0.618930	7
introduce	-0.619840	116
whistled	-0.619941	64
hitchhiked	-0.620144	1
composing	-0.620159	5
founded	-0.620680	13
scanned	-0.620873	1228
roamed	-0.622020	11
blindfolded	-0.623631	16
owed	-0.624717	1
readjusted	-0.625660	2
relent	-0.626595	7
amend	-0.627295	56
overlooking	-0.627936	6
stir	-0.628021	97
glared	-0.628223	696
breached	-0.628616	4
sprouted	-0.629067	4
caused	-0.629110	2126
impressed	-0.629217	9
arguing	-0.630799	5
redesigned	-0.630829	1
expired	-0.630935	8
scampered	-0.631120	14
collaborate	-0.631376	7
threatened	-0.632823	3091
riffled	-0.633187	2
neglected	-0.633304	45
sensed	-0.633327	30
refresh	-0.633636	1
probed	-0.634035	4
reconnected	-0.634092	58
apologizing	-0.635193	10
moaning	-0.635895	20
stiffening	-0.636474	12
exchanging	-0.637724	6
yelling	-0.637862	74
expose	-0.637943	50
incentivize	-0.637953	1
cooperate	-0.638038	21
adjudicate	-0.638078	1
reacted	-0.639829	3
experiencing	-0.640332	1
owes	-0.641235	3
sighed	-0.641395	3529
nurtured	-0.641677	2
mesmerize	-0.641978	3
identified	-0.642639	132
guzzled	-0.642687	4
alternated	-0.642874	1
dislocate	-0.643236	4
finish	-0.644645	169
squawked	-0.644731	6
furnished	-0.645213	6
practise	-0.646606	1
restructure	-0.648157	8
performed	-0.648188	908
molested	-0.648550	10
timed	-0.649016	9
disseminated	-0.649244	1
hatched	-0.649574	1
spew	-0.650814	2
addressed	-0.650837	308
wheezing	-0.651409	2
saunter	-0.652525	4
poses	-0.652790	1
ravished	-0.653646	6
falsified	-0.654535	70
solved	-0.654835	7
grinned	-0.656150	1676
restart	-0.656857	6
circulated	-0.656913	11
foreclose	-0.657636	7
speaking	-0.658161	402
wrestled	-0.658371	100
spotting	-0.658641	40
disturb	-0.659139	33
trim	-0.659416	11
averted	-0.659430	2
scuffed	-0.659690	1
hiked	-0.661044	3
match	-0.661172	34
joining	-0.662495	103
attested	-0.662561	2
encountering	-0.664041	4
clattered	-0.664188	1
notice	-0.664395	158
resolved	-0.664515	21
boomed	-0.664885	1
menstruate	-0.665203	1
squirmed	-0.666795	16
oblige	-0.666908	1
humming	-0.667098	7
gushed	-0.667728	1
misclassified	-0.668415	2
devote	-0.668496	39
congratulating	-0.668521	3
advise	-0.668884	408
incorporate	-0.669604	5
admired	-0.669948	304
participated	-0.671635	28
exchanged	-0.672054	172
shivered	-0.672268	120
navigated	-0.672888	66
creaked	-0.673875	5
secure	-0.674012	6
evacuate	-0.674230	38
ruffled	-0.675351	5
endorsed	-0.676790	15
rededicated	-0.676941	12
reorganize	-0.677514	7
react	-0.677591	8
encouraged	-0.677709	516
yearn	-0.677830	34
follow	-0.678276	2410
financed	-0.678950	3
enroll	-0.679354	13
communicated	-0.680777	1
insulate	-0.682113	1
ascertained	-0.683351	3
soften	-0.684427	26
accessed	-0.684446	178
discussing	-0.684465	32
apologize	-0.684582	387
hypnotize	-0.685089	4
compared	-0.685347	209
nestled	-0.686385	77
paired	-0.686997	1
reveled	-0.687690	5
rescinded	-0.688094	4
repress	-0.688236	3
authorized	-0.689001	9
froze	-0.689287	219
glorify	-0.689753	1
fluffed	-0.690032	2
accede	-0.690971	2
supplemented	-0.691456	1
slithered	-0.692286	9
dirtied	-0.694240	1
compel	-0.694854	5
inspect	-0.694917	76
honored	-0.695007	68
issuing	-0.695859	1
serenaded	-0.696690	5
deemed	-0.697196	2
smelt	-0.697336	3
trailed	-0.697703	65
compete	-0.697747	10
groaned	-0.698768	358
chuckled	-0.699167	372
inspire	-0.699505	19
lighten	-0.700422	1
granulated	-0.700538	15
re-established	-0.700830	1
complimented	-0.702013	6
recalled	-0.702106	59
distributed	-0.702819	246
supplied	-0.702937	9
zipped	-0.703495	163
recheck	-0.703850	14
congratulated	-0.704573	36
purify	-0.704838	5
leveled	-0.705009	66
represented	-0.705531	16
perspire	-0.705709	7
gripping	-0.707154	1
sloshed	-0.707697	4
appreciating	-0.707788	3
provide	-0.707904	2053
unveiled	-0.708102	33
responding	-0.708336	87
scoffed	-0.708930	56
narrated	-0.709319	12
focused	-0.709363	141
confronting	-0.709449	41
disperse	-0.709894	30
notified	-0.709935	38
refine	-0.710145	1
enhance	-0.710527	2
trample	-0.711237	2
clarified	-0.711351	2
summarized	-0.711463	4
consult	-0.711622	821
harassed	-0.711792	5
rehearse	-0.712349	1
persist	-0.712366	1
considering	-0.713804	6
substituted	-0.716120	33
engaged	-0.717158	59
distract	-0.718181	1
steered	-0.718234	177
recite	-0.718896	122
revamp	-0.719653	2
gesturing	-0.721184	12
purred	-0.721199	5
distribute	-0.722084	51
negotiated	-0.722399	2
commend	-0.722920	1
emit	-0.723459	9
hyperventilate	-0.723580	61
apologized	-0.724033	564
risked	-0.725038	7
stifled	-0.725506	4
persuade	-0.726094	5
maneuvered	-0.726831	15
misstated	-0.726925	2
shouldered	-0.727006	1
renovated	-0.727741	2
cocks	-0.727826	1
reappearing	-0.729368	1
participate	-0.729378	64
rejoin	-0.730068	5
accompany	-0.730257	23
giggled	-0.730933	322
investigated	-0.731737	8
glanced	-0.731991	2577
sympathize	-0.732514	7
attracted	-0.732844	3
wiggled	-0.734056	34
suspended	-0.734737	33
breathed	-0.735068	978
regarded	-0.735189	20
vibrating	-0.735513	1
streamline	-0.738161	2
rejoined	-0.738339	2
adorned	-0.738930	60
squealed	-0.740363	27
compile	-0.741343	10
overtook	-0.741343	2
reinstated	-0.741434	6
handled	-0.741599	11
loosen	-0.741647	15
standardize	-0.742760	1
stirred	-0.742805	570
revived	-0.743689	3
incited	-0.744030	1
immersed	-0.744684	27
established	-0.744763	65
exiting	-0.745838	303
pursued	-0.747543	3
handle	-0.747731	226
compressing	-0.747793	1
contacting	-0.749584	1
shaking	-0.749929	67
assisted	-0.750424	70
consulted	-0.750923	10
absconded	-0.751321	26
trembling	-0.751343	37
officiated	-0.752380	2
contribute	-0.753301	24
dissect	-0.753402	2
signaled	-0.754114	135
prowled	-0.754750	1
predicting	-0.755107	33
stammered	-0.755383	1
prepare	-0.755417	1044
stocked	-0.755424	2
tingling	-0.755431	87
surrounded	-0.756175	36
imitating	-0.756315	3
misappropriated	-0.758702	6
convey	-0.759304	3
confirm	-0.759524	341
enjoy	-0.759632	261
screeched	-0.760978	30
reimbursed	-0.761144	21
sighing	-0.761808	5
demoted	-0.761909	8
signalled	-0.762477	5
alarmed	-0.762557	1
remarking	-0.762577	1
hastened	-0.763304	2
huddled	-0.763418	9
belonged	-0.764888	17
recited	-0.765026	1379
unlatched	-0.765534	1
adapt	-0.766156	1
specialize	-0.767964	1
restate	-0.768167	11
developed	-0.769547	26
slurring	-0.769755	1
organised	-0.771298	1
violate	-0.771403	8
molest	-0.772792	6
rejoining	-0.773252	5
needs	-0.773486	14
disagree	-0.773496	217
revved	-0.773710	12
beeping	-0.773837	12
barf	-0.773974	8
seek	-0.774416	1615
rummage	-0.774710	13
clashed	-0.774775	2
roaring	-0.774970	4
entertained	-0.775372	2
observed	-0.775809	697
lamented	-0.776214	3
suited	-0.776631	1
swirled	-0.777797	109
issued	-0.777827	219
challenged	-0.778859	137
accompanied	-0.779827	8
convene	-0.781413	2
congratulate	-0.782835	18
encourage	-0.783676	39
blotted	-0.784775	3
