word	tag	auc	auc_flipnull	n_models	base_share	aligned_share
strangled	verb	0.5043	0.5572	71	0.000085	0.000095
heat	verb	0.5040	0.4445	68	0.000023	0.000027
enter	verb	0.5040	0.4991	90	0.000122	0.000129
cave	verb	0.5040	0.4702	44	0.000013	0.000016
thrash	verb	0.5038	0.4915	61	0.000040	0.000049
disembark	verb	0.5038	0.5569	34	0.000010	0.000011
blink	noun	0.5038	0.4712	37	0.000011	0.000014
sprinkled	verb	0.5038	0.4943	91	0.000233	0.000260
cave	noun	0.5038	0.4811	31	0.000010	0.000013
pizza	noun	0.5038	0.5714	67	0.000023	0.000030
collar	noun	0.5038	0.5336	79	0.000026	0.000031
urinated	adjective	0.5033	0.5440	20	0.000007	0.000008
chop	verb	0.5033	0.4835	74	0.000042	0.000046
sold	verb	0.5033	0.5028	91	0.000302	0.000306
true	adjective	0.5033	0.4856	24	0.000008	0.000010
town	noun	0.5033	0.4693	76	0.000038	0.000042
prescribed	verb	0.5033	0.4818	70	0.000037	0.000042
unbutton	noun	0.5031	0.5312	82	0.000056	0.000064
article	noun	0.5031	0.4936	22	0.000007	0.000008
snuggled	verb	0.5031	0.4683	76	0.000087	0.000103
promoted	verb	0.5031	0.5737	44	0.000015	0.000017
shiver	verb	0.5028	0.4816	67	0.000059	0.000070
authors	noun	0.5028	0.5534	21	0.000006	0.000007
wave	verb	0.5028	0.4991	23	0.000008	0.000010
salt	noun	0.5028	0.5699	91	0.000033	0.000036
possessed	verb	0.5028	0.4277	47	0.000015	0.000020
dialing	noun	0.5028	0.4962	21	0.000007	0.000007
waves	noun	0.5028	0.5291	90	0.000033	0.000040
wreckage	noun	0.5028	0.4712	90	0.000035	0.000038
kind	noun	0.5028	0.5487	47	0.000016	0.000017
dragons	noun	0.5028	0.5118	43	0.000015	0.000017
images	noun	0.5028	0.5168	68	0.000025	0.000027
ever	adverb	0.5024	0.4752	50	0.000050	0.000057
browser	noun	0.5024	0.4754	21	0.000006	0.000008
silver	noun	0.5024	0.4905	21	0.000006	0.000008
insulin	noun	0.5024	0.4672	30	0.000010	0.000011
evicted	verb	0.5024	0.4487	24	0.000020	0.000024
ages	noun	0.5021	0.5302	22	0.000007	0.000008
lie	verb	0.5019	0.4868	92	0.000101	0.000113
antlers	noun	0.5019	0.5147	21	0.000006	0.000007
wood	noun	0.5019	0.5232	92	0.000049	0.000053
spank	verb	0.5019	0.5728	62	0.000025	0.000028
shattered	adjective	0.5019	0.4820	53	0.000020	0.000023
deposited	verb	0.5019	0.4802	91	0.000273	0.000332
dumping	verb	0.5019	0.5085	25	0.000009	0.000009
Harry	noun	0.5014	0.5080	31	0.000019	0.000022
rabbit	noun	0.5014	0.4735	33	0.000012	0.000014
cooked	adjective	0.5014	0.5165	51	0.000016	0.000018
heat	noun	0.5014	0.5095	91	0.000096	0.000099
faded	verb	0.5012	0.4190	80	0.000030	0.000032
crouched	verb	0.5012	0.4882	32	0.000014	0.000029
profanities	noun	0.5009	0.5213	39	0.000017	0.000021
talk	noun	0.5009	0.5194	51	0.000016	0.000019
lighted	verb	0.5009	0.4844	65	0.000040	0.000038
cliff	noun	0.5009	0.5198	23	0.000008	0.000009
plate	noun	0.5005	0.5288	40	0.000016	0.000018
rescue	verb	0.5005	0.5473	71	0.000021	0.000025
everybody	noun	0.5005	0.5269	45	0.000021	0.000032
non	adjective	0.5002	0.5118	74	0.000023	0.000026
retire	verb	0.5002	0.6000	78	0.000034	0.000041
officers	noun	0.5002	0.4568	70	0.000048	0.000053
sprint	verb	0.5000	0.4962	49	0.000016	0.000017
swing	verb	0.5000	0.5021	86	0.000062	0.000069
thrashed	verb	0.5000	0.4809	24	0.000008	0.000010
cigarette	noun	0.5000	0.5234	28	0.000011	0.000013
t	noun	0.4998	0.4591	30	0.000011	0.000013
help	noun	0.4995	0.4504	27	0.000008	0.000009
rafters	noun	0.4995	0.5156	29	0.000009	0.000010
poor	adjective	0.4995	0.4882	49	0.000015	0.000020
South	noun	0.4995	0.5870	35	0.000011	0.000013
bit	noun	0.4995	0.6167	88	0.000113	0.000132
saute	verb	0.4995	0.4357	25	0.000008	0.000008
lots	noun	0.4993	0.5593	30	0.000009	0.000010
amp	noun	0.4991	0.5515	42	0.000016	0.000019
underneath	adverb	0.4991	0.4797	23	0.000008	0.000007
sparkling	verb	0.4991	0.5090	69	0.000020	0.000024
metal	noun	0.4991	0.5709	90	0.000031	0.000037
grew	verb	0.4991	0.4537	91	0.000094	0.000100
editor	noun	0.4986	0.4953	27	0.000008	0.000009
cheered	verb	0.4986	0.5165	91	0.000034	0.000044
pasta	noun	0.4986	0.5144	64	0.000020	0.000023
deposit	noun	0.4986	0.4698	24	0.000013	0.000012
preached	verb	0.4983	0.4820	26	0.000011	0.000014
maps	noun	0.4981	0.4499	20	0.000006	0.000008
state	noun	0.4981	0.5974	92	0.000043	0.000046
plates	noun	0.4979	0.4887	28	0.000011	0.000010
thought	noun	0.4976	0.5310	54	0.000018	0.000020
swastikas	noun	0.4976	0.4731	29	0.000009	0.000010
format	noun	0.4976	0.4929	21	0.000006	0.000007
stomp	adverb	0.4974	0.4735	28	0.000009	0.000011
cut	noun	0.4974	0.5170	40	0.000013	0.000014
rain	noun	0.4972	0.4461	92	0.000067	0.000074
strange	adjective	0.4972	0.4731	38	0.000013	0.000014
pulls	verb	0.4972	0.5740	24	0.000008	0.000008
pin	verb	0.4972	0.5194	29	0.000010	0.000011
messages	noun	0.4972	0.4750	33	0.000011	0.000012
friend	noun	0.4972	0.5645	90	0.000082	0.000089
trimmed	verb	0.4972	0.5307	45	0.000014	0.000020
shredded	verb	0.4972	0.5525	51	0.000018	0.000023
fat	noun	0.4969	0.5198	22	0.000009	0.000011
smeared	verb	0.4967	0.5468	77	0.000076	0.000099
upstairs	adverb	0.4967	0.5165	27	0.000009	0.000010
order	verb	0.4967	0.4376	65	0.000037	0.000041
floated	verb	0.4967	0.5312	45	0.000021	0.000023
half	adjective	0.4967	0.4939	45	0.000016	0.000020
waiting	noun	0.4967	0.4768	51	0.000016	0.000023
light	noun	0.4967	0.5005	92	0.000124	0.000126
style	noun	0.4962	0.5047	43	0.000013	0.000014
herd	noun	0.4962	0.5482	24	0.000008	0.000008
selected	verb	0.4962	0.5388	90	0.000198	0.000208
city	noun	0.4962	0.5132	91	0.000081	0.000084
complaining	verb	0.4962	0.5052	23	0.000008	0.000008
green	adjective	0.4960	0.5657	22	0.000008	0.000008
smooth	adjective	0.4960	0.4950	42	0.000017	0.000018
dreamed	verb	0.4957	0.5293	84	0.000032	0.000039
village	noun	0.4957	0.5071	49	0.000018	0.000020
looted	verb	0.4957	0.5300	20	0.000008	0.000008
courtyard	noun	0.4957	0.4924	36	0.000015	0.000016
lived	verb	0.4957	0.4818	78	0.000054	0.000062
wife	noun	0.4957	0.5033	69	0.000053	0.000062
upload	verb	0.4957	0.5007	52	0.000023	0.000026
snow	noun	0.4957	0.5699	51	0.000026	0.000027
has	verb	0.4957	0.6129	92	0.001064	0.001068
magic	noun	0.4957	0.4509	39	0.000012	0.000014
cracks	noun	0.4955	0.5050	22	0.000007	0.000008
undid	verb	0.4953	0.4650	21	0.000011	0.000015
strangle	verb	0.4953	0.5222	89	0.000325	0.000330
more	adverb	0.4953	0.5794	92	0.000136	0.000140
conclude	verb	0.4950	0.5718	46	0.000035	0.000033
parolees	noun	0.4950	0.5312	48	0.000024	0.000024
press	verb	0.4950	0.4790	68	0.000036	0.000039
expel	verb	0.4948	0.4905	21	0.000008	0.000009
public	adjective	0.4948	0.4957	23	0.000007	0.000007
Joe	noun	0.4948	0.4988	60	0.000035	0.000033
shorts	noun	0.4943	0.5522	54	0.000020	0.000021
hug	noun	0.4943	0.5543	38	0.000012	0.000017
cheat	verb	0.4943	0.5562	69	0.000056	0.000061
stir	verb	0.4943	0.6044	87	0.000035	0.000047
remain	verb	0.4943	0.4825	92	0.000655	0.000668
drag	verb	0.4941	0.5759	90	0.000066	0.000074
occasionally	adverb	0.4939	0.6026	91	0.000031	0.000041
seal	verb	0.4939	0.4804	20	0.000007	0.000008
hat	noun	0.4939	0.5038	91	0.000070	0.000079
licking	verb	0.4939	0.5312	25	0.000008	0.000010
roots	noun	0.4936	0.4676	30	0.000010	0.000011
people	noun	0.4934	0.4655	92	0.000242	0.000246
grant	verb	0.4934	0.4669	91	0.000162	0.000167
intently	adverb	0.4934	0.5033	23	0.000008	0.000010
trembling	noun	0.4929	0.5069	74	0.000046	0.000053
eggs	noun	0.4929	0.4759	46	0.000020	0.000019
resign	verb	0.4929	0.4820	77	0.000085	0.000105
attacked	verb	0.4929	0.5572	89	0.000181	0.000207
ring	verb	0.4924	0.5005	57	0.000022	0.000025
thank	verb	0.4924	0.5298	92	0.000205	0.000221
promote	verb	0.4924	0.4849	63	0.000025	0.000028
famous	adjective	0.4924	0.5458	59	0.000024	0.000027
noodles	noun	0.4924	0.4868	25	0.000009	0.000008
complained	verb	0.4920	0.4853	50	0.000025	0.000032
Jim	noun	0.4920	0.5161	47	0.000017	0.000020
thundered	verb	0.4917	0.4605	22	0.000007	0.000008
headstone	noun	0.4917	0.5298	22	0.000008	0.000007
rose	verb	0.4917	0.4842	84	0.000065	0.000076
compelled	verb	0.4915	0.4917	20	0.000006	0.000006
plunge	verb	0.4915	0.5406	29	0.000016	0.000015
DNA	noun	0.4910	0.5009	20	0.000006	0.000006
haven't	adverb	0.4910	0.4693	65	0.000139	0.000154
memoranda	noun	0.4910	0.4438	23	0.000008	0.000007
bottles	noun	0.4908	0.5002	22	0.000007	0.000007
bony	noun	0.4908	0.5241	26	0.000008	0.000009
Lungomare	noun	0.4908	0.4620	22	0.000007	0.000007
aren't	adverb	0.4908	0.5111	38	0.000018	0.000022
dancing	noun	0.4905	0.5312	29	0.000009	0.000009
answered	verb	0.4901	0.4915	89	0.000094	0.000096
swings	noun	0.4901	0.5619	65	0.000021	0.000022
cold	noun	0.4901	0.5307	83	0.000070	0.000070
happily	adverb	0.4901	0.4879	24	0.000008	0.000009
robbed	verb	0.4901	0.5643	44	0.000023	0.000027
logged	verb	0.4901	0.5019	57	0.000050	0.000041
toasted	verb	0.4898	0.4842	58	0.000019	0.000020
breaking	verb	0.4898	0.5685	60	0.000020	0.000025
pulling	verb	0.4898	0.4955	90	0.000171	0.000183
ends	verb	0.4896	0.5241	27	0.000018	0.000024
banged	verb	0.4896	0.4816	22	0.000010	0.000014
lift	verb	0.4896	0.4624	56	0.000023	0.000028
notes	noun	0.4896	0.5709	90	0.000040	0.000044
inhabitants	noun	0.4896	0.4832	24	0.000009	0.000008
haul	verb	0.4894	0.4501	34	0.000011	0.000012
object	verb	0.4894	0.5440	48	0.000031	0.000034
testament	noun	0.4891	0.5737	27	0.000010	0.000009
await	verb	0.4891	0.4702	28	0.000009	0.000012
accomplishment	noun	0.4891	0.4920	43	0.000014	0.000014
media	noun	0.4891	0.5529	27	0.000009	0.000009
gaping	verb	0.4891	0.4882	25	0.000008	0.000008
benches	noun	0.4889	0.5262	72	0.000023	0.000026
before	adverb	0.4887	0.4740	21	0.000007	0.000007
enjoy	verb	0.4887	0.5449	76	0.000084	0.000089
dad	noun	0.4887	0.6033	34	0.000013	0.000013
pacifier	noun	0.4887	0.4842	20	0.000006	0.000008
touched	verb	0.4887	0.4750	91	0.000398	0.000397
seized	verb	0.4887	0.4374	64	0.000026	0.000035
fields	noun	0.4887	0.5161	29	0.000010	0.000011
y	noun	0.4887	0.5180	67	0.000034	0.000038
included	verb	0.4887	0.4438	92	0.000609	0.000609
production	noun	0.4884	0.5555	22	0.000008	0.000007
onions	noun	0.4877	0.4750	33	0.000012	0.000011
patients	noun	0.4877	0.4960	28	0.000011	0.000011
fail	verb	0.4877	0.5898	39	0.000016	0.000016
billed	verb	0.4877	0.5723	23	0.000014	0.000015
Mr	noun	0.4877	0.4773	92	0.000588	0.000603
vegetables	noun	0.4877	0.5151	89	0.000067	0.000069
sipped	verb	0.4877	0.5841	91	0.000168	0.000170
says	verb	0.4877	0.5189	52	0.000045	0.000067
shown	verb	0.4872	0.5614	37	0.000013	0.000013
creature	noun	0.4872	0.4830	41	0.000013	0.000014
soda	noun	0.4872	0.5085	49	0.000016	0.000016
tried	verb	0.4872	0.5581	92	0.005220	0.005275
free	adjective	0.4872	0.4761	32	0.000013	0.000013
admit	verb	0.4872	0.5097	54	0.000042	0.000052
collapse	noun	0.4870	0.5444	56	0.000017	0.000019
page	verb	0.4870	0.5043	34	0.000011	0.000011
grab	verb	0.4868	0.4551	90	0.000086	0.000092
publication	noun	0.4868	0.5553	31	0.000012	0.000014
peruse	verb	0.4868	0.5180	21	0.000007	0.000006
prison	noun	0.4868	0.4608	20	0.000007	0.000006
wrinkled	verb	0.4868	0.5336	32	0.000011	0.000012
disc	noun	0.4868	0.5102	38	0.000012	0.000013
Yeah	noun	0.4868	0.5295	24	0.000008	0.000007
I'll	verb	0.4865	0.5007	46	0.000031	0.000031
Michael	noun	0.4865	0.5922	52	0.000021	0.000029
bourbon	noun	0.4865	0.5203	26	0.000008	0.000008
Englishman	noun	0.4863	0.4991	53	0.000016	0.000019
soldiers	noun	0.4863	0.5139	88	0.000037	0.000040
book	verb	0.4861	0.5548	30	0.000020	0.000017
cheap	adjective	0.4858	0.5749	46	0.000014	0.000015
victim	noun	0.4858	0.4220	71	0.000028	0.000032
concerned	verb	0.4858	0.5307	45	0.000015	0.000017
scars	noun	0.4856	0.5508	26	0.000008	0.000008
sympathy	noun	0.4856	0.5050	30	0.000011	0.000012
swallowed	verb	0.4853	0.5402	87	0.000082	0.000104
terrible	adjective	0.4853	0.4927	70	0.000041	0.000041
dropping	verb	0.4853	0.5123	45	0.000021	0.000026
commit	verb	0.4853	0.5666	87	0.000103	0.000117
great	adjective	0.4853	0.5052	92	0.000133	0.000136
defecated	verb	0.4853	0.5061	53	0.000035	0.000040
calm	noun	0.4851	0.5009	20	0.000008	0.000007
she'd	verb	0.4849	0.4896	79	0.000350	0.000372
evidence	noun	0.4849	0.5345	78	0.000038	0.000040
dawn	noun	0.4849	0.4853	55	0.000023	0.000027
scroll	verb	0.4846	0.5137	60	0.000019	0.000022
Director	noun	0.4846	0.4969	26	0.000008	0.000008
preach	verb	0.4844	0.5066	33	0.000016	0.000028
may	verb	0.4844	0.4594	92	0.000490	0.000521
David	noun	0.4844	0.5109	50	0.000023	0.000024
manager	noun	0.4842	0.4648	26	0.000008	0.000009
Presence	noun	0.4842	0.5172	34	0.000012	0.000012
whirring	verb	0.4842	0.4553	40	0.000012	0.000015
retract	verb	0.4839	0.5293	22	0.000010	0.000011
god	noun	0.4839	0.5430	79	0.000048	0.000050
Miss	noun	0.4839	0.4828	60	0.000022	0.000037
assault	verb	0.4837	0.5522	60	0.000023	0.000026
lurch	verb	0.4837	0.4844	34	0.000011	0.000011
full	adjective	0.4837	0.5470	40	0.000016	0.000017
weekly	noun	0.4835	0.5090	21	0.000007	0.000006
sprouted	verb	0.4835	0.4875	28	0.000009	0.000009
typed	verb	0.4835	0.5095	91	0.000153	0.000155
pouring	verb	0.4835	0.4265	46	0.000020	0.000019
gravesite	noun	0.4832	0.5735	72	0.000022	0.000026
there's	verb	0.4832	0.4908	56	0.000037	0.000065
chained	verb	0.4830	0.5388	21	0.000007	0.000008
sharp	adjective	0.4830	0.5704	91	0.000108	0.000109
obscenities	noun	0.4830	0.5076	52	0.000033	0.000034
select	adjective	0.4830	0.5484	36	0.000011	0.000011
miss	verb	0.4830	0.4558	78	0.000083	0.000082
traces	noun	0.4825	0.5217	41	0.000013	0.000013
ladled	verb	0.4825	0.4754	30	0.000013	0.000012
story	noun	0.4825	0.5766	92	0.000042	0.000045
match	verb	0.4825	0.4301	47	0.000016	0.000018
bash	verb	0.4825	0.5666	33	0.000011	0.000011
lynch	verb	0.4825	0.5586	59	0.000021	0.000021
howl	verb	0.4820	0.5144	78	0.000074	0.000075
using	verb	0.4816	0.5482	76	0.000028	0.000034
keel	noun	0.4816	0.5284	29	0.000015	0.000016
grabbed	verb	0.4816	0.4414	92	0.002085	0.002036
slid	adjective	0.4816	0.5005	92	0.001701	0.001689
finger	noun	0.4816	0.4773	92	0.000071	0.000081
board	verb	0.4816	0.4612	27	0.000009	0.000009
flirt	verb	0.4813	0.5052	28	0.000014	0.000018
roof	noun	0.4813	0.5461	90	0.000072	0.000074
destroy	verb	0.4811	0.5118	92	0.000674	0.000688
away	adverb	0.4811	0.4962	92	0.000239	0.000234
blueberries	noun	0.4811	0.4683	21	0.000007	0.000006
jerk	noun	0.4811	0.4683	31	0.000012	0.000012
lap	noun	0.4811	0.4934	27	0.000009	0.000009
alleged	verb	0.4806	0.4527	39	0.000015	0.000015
travel	noun	0.4806	0.5898	45	0.000016	0.000015
victims	noun	0.4806	0.5414	28	0.000009	0.000009
red	adjective	0.4806	0.4979	32	0.000013	0.000012
diced	verb	0.4802	0.4738	42	0.000013	0.000014
Ms	adjective	0.4802	0.4591	30	0.000023	0.000021
yanked	verb	0.4802	0.5558	91	0.000336	0.000351
stamped	verb	0.4802	0.4253	87	0.000185	0.000205
trade	verb	0.4802	0.4976	23	0.000009	0.000007
investigative	noun	0.4797	0.4253	56	0.000017	0.000020
closing	verb	0.4797	0.4121	74	0.000051	0.000049
rocked	verb	0.4797	0.4778	47	0.000023	0.000025
sail	verb	0.4797	0.5666	27	0.000009	0.000008
realizing	verb	0.4797	0.4362	91	0.000227	0.000239
stroke	verb	0.4797	0.4754	92	0.000150	0.000149
overturned	verb	0.4797	0.5624	53	0.000019	0.000024
struck	verb	0.4797	0.5548	92	0.000974	0.000927
sensed	verb	0.4797	0.4244	41	0.000014	0.000017
clothing	noun	0.4794	0.6146	28	0.000010	0.000010
spare	verb	0.4792	0.5397	67	0.000023	0.000026
“I'm	verb	0.4792	0.4683	47	0.000021	0.000023
earnestly	adverb	0.4792	0.4518	27	0.000009	0.000008
thrashing	verb	0.4792	0.4731	27	0.000009	0.000008
High	noun	0.4790	0.5019	20	0.000007	0.000006
leather	noun	0.4790	0.4976	50	0.000022	0.000021
sensation	noun	0.4790	0.5000	76	0.000058	0.000060
reading	verb	0.4790	0.5463	42	0.000022	0.000020
patio	noun	0.4787	0.4759	33	0.000011	0.000010
cups	noun	0.4787	0.5399	44	0.000017	0.000016
removed	verb	0.4787	0.5090	91	0.001122	0.001124
National	noun	0.4783	0.5354	31	0.000011	0.000010
afternoon	noun	0.4783	0.5250	30	0.000010	0.000010
early	adjective	0.4783	0.5250	39	0.000014	0.000013
satisfaction	noun	0.4783	0.5624	89	0.000035	0.000038
ard	adverb	0.4783	0.4981	23	0.000008	0.000009
death	noun	0.4780	0.4844	26	0.000019	0.000013
tore	noun	0.4778	0.5071	68	0.000083	0.000088
screams	noun	0.4778	0.4858	21	0.000007	0.000006
genitals	noun	0.4778	0.5095	27	0.000009	0.000009
painted	verb	0.4778	0.5317	91	0.000477	0.000487
wind	noun	0.4778	0.4598	91	0.000050	0.000052
construction	noun	0.4778	0.5028	84	0.000061	0.000063
spit	verb	0.4773	0.4797	73	0.000114	0.000109
moaned	verb	0.4773	0.5501	52	0.000030	0.000036
heal	verb	0.4773	0.5095	87	0.000061	0.000069
withered	adjective	0.4773	0.5194	31	0.000011	0.000011
dig	verb	0.4773	0.5929	72	0.000064	0.000067
prevent	verb	0.4773	0.4811	46	0.000018	0.000029
2%	noun	0.4773	0.4501	22	0.000008	0.000008
grind	verb	0.4768	0.4962	50	0.000037	0.000038
expose	noun	0.4768	0.4877	57	0.000018	0.000020
rule	verb	0.4768	0.5132	30	0.000019	0.000018
brief	noun	0.4768	0.5118	33	0.000011	0.000010
tide	noun	0.4768	0.5338	64	0.000019	0.000023
poised	verb	0.4766	0.5118	50	0.000018	0.000020
frequently	adverb	0.4766	0.5310	54	0.000017	0.000021
eased	verb	0.4764	0.4520	50	0.000039	0.000050
median	noun	0.4764	0.5742	39	0.000013	0.000012
American	adjective	0.4764	0.5650	30	0.000012	0.000011
ache	adverb	0.4759	0.5274	22	0.000009	0.000009
slowed	verb	0.4759	0.4672	62	0.000026	0.000029
specialists	noun	0.4759	0.4792	29	0.000009	0.000009
sang	verb	0.4759	0.5293	92	0.000485	0.000486
December	noun	0.4757	0.4835	30	0.000009	0.000009
wards	noun	0.4757	0.4976	20	0.000008	0.000007
however	adverb	0.4754	0.5274	73	0.000023	0.000034
bills	noun	0.4754	0.4690	40	0.000014	0.000015
poems	noun	0.4754	0.4735	33	0.000013	0.000012
car	noun	0.4754	0.5321	92	0.000149	0.000151
slipped	verb	0.4754	0.5061	92	0.002120	0.002130
non-commissioned	verb	0.4754	0.5213	27	0.000010	0.000010
deputies	noun	0.4754	0.4998	30	0.000013	0.000013
deport	verb	0.4754	0.5175	37	0.000014	0.000013
wipe	verb	0.4752	0.5012	52	0.000028	0.000030
pond	noun	0.4752	0.5307	34	0.000011	0.000012
hearts	noun	0.4750	0.4863	26	0.000009	0.000008
British	adjective	0.4747	0.4560	54	0.000017	0.000017
assistant	noun	0.4745	0.4943	25	0.000022	0.000013
round	adverb	0.4745	0.4707	33	0.000012	0.000012
hauled	verb	0.4745	0.5137	75	0.000103	0.000121
floor	noun	0.4745	0.4617	92	0.000138	0.000137
NEVER	adverb	0.4745	0.5558	21	0.000008	0.000012
weakness	noun	0.4742	0.5333	32	0.000011	0.000011
guitar	noun	0.4740	0.4955	26	0.000012	0.000009
far	adverb	0.4740	0.5345	92	0.000621	0.000600
waste	noun	0.4740	0.5416	27	0.000009	0.000009
Bible	noun	0.4740	0.5102	40	0.000017	0.000016
panic	noun	0.4740	0.4513	81	0.000029	0.000037
could	verb	0.4740	0.4674	92	0.002304	0.002263
out	adverb	0.4740	0.5822	92	0.000195	0.000198
Uncle	noun	0.4740	0.5425	29	0.000010	0.000009
USA	noun	0.4738	0.4986	24	0.000008	0.000007
boarding	noun	0.4738	0.4797	82	0.000046	0.000047
rammed	verb	0.4735	0.5988	61	0.000024	0.000028
U.S	noun	0.4735	0.5295	24	0.000014	0.000009
qualify	verb	0.4735	0.6186	55	0.000032	0.000036
forced	verb	0.4735	0.5321	92	0.001305	0.001274
shift	noun	0.4735	0.5255	85	0.000035	0.000036
office	noun	0.4733	0.4726	24	0.000010	0.000012
police	noun	0.4733	0.5295	90	0.000178	0.000169
begging	verb	0.4731	0.5279	26	0.000010	0.000009
glass	noun	0.4726	0.5052	65	0.000028	0.000033
member	noun	0.4726	0.5496	79	0.000064	0.000062
boards	noun	0.4726	0.4485	33	0.000011	0.000010
hooked	verb	0.4726	0.4877	53	0.000031	0.000038
tomb	noun	0.4726	0.4726	21	0.000009	0.000007
sandals	noun	0.4724	0.4728	20	0.000009	0.000007
places	noun	0.4724	0.5265	26	0.000011	0.000012
hallways	noun	0.4721	0.5113	47	0.000017	0.000019
dread	noun	0.4721	0.4771	34	0.000011	0.000010
elbow	verb	0.4721	0.5357	26	0.000023	0.000018
minds	noun	0.4719	0.5187	24	0.000008	0.000007
sunny	adjective	0.4719	0.5227	90	0.000047	0.000051
ink	noun	0.4719	0.4882	38	0.000013	0.000013
lid	noun	0.4716	0.4381	30	0.000011	0.000011
playing	verb	0.4716	0.5326	67	0.000028	0.000029
mine	noun	0.4716	0.5324	62	0.000027	0.000029
speed	noun	0.4716	0.5799	49	0.000016	0.000015
husband	noun	0.4716	0.5969	54	0.000028	0.000030
carried	verb	0.4712	0.5009	92	0.001289	0.001259
play	verb	0.4712	0.5123	92	0.000584	0.000598
comers	noun	0.4712	0.4901	31	0.000011	0.000009
reared	verb	0.4712	0.4428	35	0.000034	0.000022
gulped	verb	0.4712	0.5255	45	0.000025	0.000028
Bill	noun	0.4709	0.4357	38	0.000012	0.000014
French	adjective	0.4707	0.5009	39	0.000016	0.000015
braked	verb	0.4707	0.4485	50	0.000023	0.000023
erect	noun	0.4707	0.5435	85	0.000047	0.000051
chopped	verb	0.4707	0.5463	89	0.000086	0.000087
present	adjective	0.4707	0.5461	30	0.000011	0.000011
inhaling	verb	0.4705	0.5288	42	0.000013	0.000013
river	noun	0.4702	0.4485	92	0.000088	0.000090
alarm	noun	0.4702	0.4908	48	0.000015	0.000015
ban	verb	0.4702	0.5236	73	0.000028	0.000031
thank	noun	0.4702	0.4863	75	0.000040	0.000044
closer	adverb	0.4702	0.6002	57	0.000035	0.000034
praise	verb	0.4702	0.4868	25	0.000013	0.000016
guarded	verb	0.4698	0.5586	49	0.000018	0.000019
clear	adjective	0.4698	0.5009	79	0.000040	0.000041
threshold	noun	0.4695	0.5371	36	0.000012	0.000011
translate	verb	0.4693	0.5021	22	0.000008	0.000006
music	noun	0.4693	0.5402	43	0.000016	0.000015
NCO	noun	0.4693	0.4974	34	0.000011	0.000010
gun	noun	0.4693	0.5175	43	0.000020	0.000021
drowned	verb	0.4693	0.5326	87	0.000097	0.000094
still	adverb	0.4693	0.5288	92	0.001338	0.001333
Hi	noun	0.4690	0.5366	78	0.000043	0.000047
largest	adjective	0.4688	0.5196	22	0.000008	0.000006
tight	adjective	0.4688	0.4998	52	0.000020	0.000021
sorry	adjective	0.4688	0.5099	79	0.000042	0.000049
ed	noun	0.4688	0.4523	45	0.000019	0.000017
obviously	adverb	0.4688	0.5520	24	0.000015	0.000016
area	noun	0.4688	0.4882	86	0.000037	0.000040
forgotten	verb	0.4688	0.5728	63	0.000021	0.000024
dust	noun	0.4686	0.5671	84	0.000042	0.000044
knew	verb	0.4683	0.4641	92	0.000624	0.000613
enslave	verb	0.4683	0.4681	30	0.000014	0.000013
needle	noun	0.4681	0.4950	42	0.000014	0.000013
foot	noun	0.4679	0.5491	91	0.000086	0.000086
lead	verb	0.4679	0.5321	81	0.000070	0.000073
lighting	noun	0.4679	0.4716	29	0.000011	0.000011
set	verb	0.4674	0.5336	92	0.005072	0.004954
credit	noun	0.4674	0.5307	85	0.000042	0.000054
bullet	noun	0.4674	0.4988	30	0.000010	0.000009
verses	noun	0.4674	0.5180	39	0.000014	0.000013
returned	verb	0.4674	0.4844	92	0.002171	0.002094
swore	verb	0.4674	0.4438	56	0.000035	0.000032
hand	noun	0.4674	0.5336	92	0.000271	0.000283
concluded	verb	0.4672	0.5362	72	0.000078	0.000085
Denver	noun	0.4672	0.4915	42	0.000015	0.000013
emailed	verb	0.4669	0.5903	43	0.000018	0.000026
buried	verb	0.4669	0.4523	91	0.000402	0.000382
able	adjective	0.4669	0.4941	72	0.000025	0.000027
settlers	noun	0.4669	0.4761	38	0.000013	0.000013
Live	noun	0.4669	0.5033	43	0.000014	0.000013
voice	noun	0.4669	0.4991	35	0.000013	0.000011
stuffed	verb	0.4669	0.4792	89	0.000866	0.000804
forced	adjective	0.4669	0.4802	37	0.000013	0.000014
Earth	noun	0.4664	0.5430	61	0.000052	0.000047
imprison	noun	0.4664	0.4806	34	0.000012	0.000013
curb	noun	0.4664	0.6181	49	0.000018	0.000017
struggling	verb	0.4664	0.4802	83	0.000034	0.000035
much	adjective	0.4664	0.5286	78	0.000035	0.000035
fly	verb	0.4664	0.5028	90	0.000094	0.000096
won't	adverb	0.4664	0.4688	52	0.000050	0.000043
addresses	noun	0.4662	0.5551	40	0.000015	0.000014
name	noun	0.4660	0.5236	83	0.000046	0.000051
broke	verb	0.4660	0.5614	92	0.002298	0.002227
smash	verb	0.4660	0.4991	91	0.000314	0.000304
synagogue	noun	0.4660	0.5430	25	0.000011	0.000008
crawled	verb	0.4657	0.4499	70	0.000060	0.000065
begun	verb	0.4657	0.4943	48	0.000022	0.000019
lain	verb	0.4655	0.5156	48	0.000018	0.000019
diagnosed	verb	0.4653	0.5043	40	0.000033	0.000029
Mother	noun	0.4650	0.4835	23	0.000018	0.000013
residents	noun	0.4650	0.5331	87	0.000092	0.000093
daze	noun	0.4650	0.4622	71	0.000021	0.000025
