word	proj	n_cells
穿	0.530750	24
形	0.530391	1
后脑勺	0.529825	22
来	0.529793	88
了栅	0.529296	1
第二支	0.529050	1
走廊	0.528994	32
请辞	0.528754	1
就义	0.528564	1
吸烟	0.528277	3
全部	0.527776	7
倒水	0.527132	1
门边	0.527060	2
同性恋	0.526793	1
睡着	0.526478	11
实话	0.526073	1
占	0.525916	1
里面	0.525870	18
火势	0.525682	14
碎玻璃	0.525525	4
睡得	0.525298	2
打打	0.525260	1
真是	0.524642	1
留下来	0.524185	17
工资	0.524119	7
的心	0.524103	5
吮吸	0.523438	26
人不	0.522947	1
按照	0.522943	45
下雨	0.522140	10
舒适	0.521869	2
要从	0.521865	2
奋起	0.521807	2
搂住	0.521631	13
腹中	0.521065	3
脊背	0.520772	6
朝	0.520771	296
钢笔	0.520660	1
脑袋	0.520615	48
皮肤上	0.520242	2
扣动扳	0.520172	5
游泳	0.519879	4
硬	0.519853	9
创业	0.519761	2
疼	0.519485	19
5	0.519463	102
告诉	0.519347	515
冲出去	0.519191	19
就说	0.519137	2
上	0.519078	49
的孩子	0.518980	7
手套	0.518856	11
和丈	0.518681	1
说要	0.518449	1
不先	0.518186	1
判罚	0.518075	2
瘫痪	0.517725	1
淹没	0.517697	1
卧倒	0.517591	1
了大	0.517382	1
一段时间	0.517287	2
深不见底	0.516704	3
害羞	0.516587	1
工资条	0.516132	1
迎面	0.516053	1
就没了	0.515788	1
更好的	0.515745	3
第五	0.515529	1
罢工	0.515320	12
罢工．	0.515219	1
2024年	0.515198	1
思念	0.515148	2
痛恨	0.514378	11
做完	0.514341	6
看过	0.514321	1
当地时间	0.514048	2
欢	0.513999	2
满是	0.513973	6
后	0.513904	70
东东	0.513664	1
给自己的	0.513432	1
小腿	0.513072	4
抚弄	0.512871	4
出示	0.512871	4
我已经	0.512575	1
收取	0.512565	10
孩子	0.511951	176
做了	0.511630	15
不听话	0.511350	5
有人在	0.511237	1
信的	0.511163	1
车门	0.511069	3
静一	0.510976	2
江中	0.510533	1
胸腔	0.510352	2
房子	0.510344	25
山峰	0.509929	2
斩杀	0.509755	2
面	0.509744	16
围栏	0.509711	6
孩子”	0.509617	2
信	0.509447	24
肿胀	0.509251	1
这个职业	0.509205	1
奔向	0.509146	2
她	0.509059	1017
门	0.508894	37
软软	0.508728	5
碎砖	0.508716	4
我们的	0.508625	5
母亲	0.508220	32
自家的	0.508149	1
再回	0.507870	1
受不了	0.507685	2
按下扳	0.507667	2
柜台	0.507607	1
屋	0.507499	3
何等	0.507457	2
帮我	0.507287	2
责骂	0.507233	4
胸部	0.507044	64
书签	0.507013	1
24	0.506910	21
一位	0.506237	19
勃起	0.506147	12
多云到阴	0.505787	1
数	0.505628	3
首诗	0.505562	1
唐	0.505557	2
从车	0.505421	2
木桩	0.505393	6
咽气	0.504813	4
做一名	0.504680	1
18	0.503904	44
床上	0.503653	7
熟透	0.503332	1
怀念	0.503058	32
留	0.503051	11
他对	0.502950	1
为我	0.502718	16
医生	0.502650	15
马克思	0.502405	3
很僵	0.502247	1
扳动	0.502053	3
返还	0.502049	1
到哪里	0.501915	3
如何申	0.501911	2
不理	0.501748	4
铁皮	0.501690	4
大肉棒	0.501471	3
顺服	0.501408	2
10000	0.501391	33
倒地不起	0.501110	17
毛衣	0.500842	4
没了	0.500750	9
地狱	0.500624	6
为其	0.500617	1
庆	0.500614	3
前后	0.500107	9
木制	0.499960	1
传给	0.499523	3
那里	0.498898	22
遇难	0.498818	2
棒球	0.498737	2
服药	0.498516	1
在地	0.498414	2
受	0.498400	7
你”>>COMMENT<<	0.498243	1
回过头	0.497859	1
罗斯福	0.497795	2
从篝	0.497683	1
批斗	0.497199	1
在家	0.497195	5
青菜	0.496842	2
装备	0.496468	1
到达	0.496416	8
偷偷	0.496008	10
9	0.495997	40
几大	0.495970	1
敢说	0.495960	1
酥软	0.495186	1
万声	0.495127	1
全场	0.495118	9
守住	0.495081	2
目前	0.494870	1
手指	0.494468	84
上半身	0.494463	2
上面	0.494425	13
家	0.494420	14
胸内	0.494288	1
钱	0.494140	54
流鼻血	0.493831	1
脚下	0.493831	1
台阶	0.493555	18
囚徒	0.493503	1
怨恨	0.492985	15
江里	0.492820	1
脖子	0.492711	96
大麻	0.492391	4
一陣	0.492351	1
扣下扳	0.492135	5
对靶	0.491747	1
醒	0.491678	18
头	0.491549	119
水槽	0.491476	2
胡思乱想	0.491208	5
挠	0.491162	2
个孩子”	0.491052	3
肩膀	0.490893	95
天气	0.490599	1
一台	0.490432	5
命根子	0.489341	4
听到了	0.489137	18
佐料	0.488581	5
时时刻刻	0.488530	1
死而	0.488526	7
成	0.488524	3
喉头	0.488522	2
啼哭	0.488409	2
家门口	0.488291	1
帮他	0.488186	36
部	0.488108	5
办公室	0.488087	4
针头	0.488051	2
解雇	0.487814	49
睡着了	0.487753	7
无助	0.487750	8
“我	0.487735	12
鲍里斯	0.487676	2
冰面	0.487531	4
服老	0.487085	1
保住	0.486851	2
河底	0.486542	6
在车	0.486334	2
下落	0.486171	2
兴	0.486114	2
垂	0.485994	2
孟	0.485545	1
往上	0.485493	11
三口	0.485278	14
眼里	0.484938	3
哪一位	0.484601	3
这个人	0.484531	4
讲道	0.484457	1
投奔	0.484034	1
支付宝	0.483590	1
有一股	0.483582	4
从哪里	0.483169	7
如果	0.482985	7
守	0.482703	2
控告	0.482703	4
下唇	0.482684	10
粥	0.482385	2
答应下来	0.482364	3
拜登	0.482362	7
越狱	0.481937	1
上臂	0.481828	1
吓唬	0.481746	9
一次尝	0.481456	1
自裁	0.481400	1
养	0.481191	2
朝她	0.480431	2
死去．	0.480373	2
车子	0.480354	2
筋	0.480335	1
能想	0.480193	2
围巾	0.480084	3
信任他	0.479821	8
跳楼	0.479714	3
死了．	0.479494	1
鹿茸	0.479273	1
锁	0.479122	5
坐	0.478985	102
报税	0.478816	1
我们	0.478787	133
得到了	0.478707	3
涌	0.478422	3
保胎	0.478403	2
从他	0.478376	19
流了	0.478316	1
墓碑	0.478249	13
令	0.478224	1
造	0.478198	3
棒球帽	0.478163	1
脸	0.477988	105
绝食	0.477816	1
全	0.477761	3
见见	0.477436	5
拍手	0.477315	2
“叛逆	0.477204	1
把它	0.476903	266
急	0.476840	1
刺	0.476776	89
胃部不适	0.476527	1
水沟	0.476421	8
鞋	0.476317	18
免	0.475945	1
孩子的	0.475842	9
换房	0.475790	2
踢腿	0.475581	1
几句话	0.475544	1
头晕	0.475341	30
西方	0.475111	3
辞退	0.475056	19
了出去	0.474996	2
我的	0.474888	178
木料	0.474817	3
来说	0.474686	4
苦苦挣	0.474656	1
喉结	0.474617	13
凉亭	0.473997	1
摸到	0.473708	5
木椅	0.473599	1
前厅	0.473389	1
摇动	0.472849	6
回答了	0.472837	3
地下	0.472610	8
手指缝	0.472563	7
尴尬	0.472497	1
她才	0.472458	2
女朋友	0.472335	5
河里	0.472016	11
哭	0.471947	169
搜	0.471835	2
原地	0.471787	7
骑到	0.471640	3
不顾	0.471545	1
取出	0.471520	27
那张	0.471255	4
暴打	0.471033	10
怒骂	0.470973	4
动弹	0.470828	14
偷	0.470430	2
选择了	0.470257	9
满天	0.470228	1
伏	0.470125	1
治愈	0.470041	13
走路	0.470009	10
睁开眼	0.469597	2
说谎	0.469540	3
谩骂	0.468769	2
右臂	0.468675	3
责怪	0.468384	5
约	0.468341	3
11	0.468249	50
还不	0.468209	4
敢把	0.468069	2
二战	0.468055	6
医学	0.468034	4
翻出	0.467307	2
坟墓	0.467180	8
上述	0.467079	1
厌倦	0.466898	29
脏	0.466618	4
被判	0.466275	3
依靠	0.466258	11
强调	0.466169	2
磨蹭	0.466166	2
电脑屏幕	0.466041	1
墙角	0.466001	2
腕子	0.465590	2
霍	0.465405	6
羡慕	0.465057	6
夹克衫	0.464763	1
对自己	0.464733	21
栅栏	0.464675	16
轮流	0.464458	28
样子	0.464424	1
跳到	0.464390	4
床底	0.464380	1
袖子	0.464356	1
陪葬	0.464304	1
联合国	0.464095	1
溺	0.464083	2
碗里	0.463962	2
按压	0.463537	1
凑到	0.463244	4
耳后	0.463108	3
电流	0.462874	1
拍了	0.462872	7
滴滴	0.462844	1
碰杯	0.462831	1
伏特加	0.462751	1
抿	0.462704	8
运动	0.462557	3
活下去”	0.462514	1
喘气	0.462479	5
连衣裙	0.462353	6
跑了	0.462160	18
江边	0.462116	1
蜂蜜	0.462085	4
下腹部	0.461652	3
动	0.461592	23
黄河	0.461507	1
奇迹般地	0.461440	1
让他	0.461428	223
地	0.461245	38
厮杀	0.460995	1
清洗	0.460853	4
击毙	0.460471	21
相同	0.460451	1
感觉自己	0.460425	2
吻	0.460036	228
衬衣	0.459999	12
返	0.459957	1
灰尘	0.459909	3
五杯	0.459505	1
唱“	0.459238	1
天边	0.459237	6
切	0.459038	52
肋骨	0.459005	26
喝的	0.458845	1
有什么	0.458807	11
以下	0.458769	1
挨打	0.458205	7
底	0.458201	3
生下	0.458042	5
生日	0.458018	1
在我	0.457531	13
第一	0.457320	1
小男孩	0.457074	1
被砰	0.456631	1
毒	0.456528	12
备好	0.456443	1
有点	0.456152	67
顺手	0.456115	4
不远	0.455659	7
辞去	0.455639	6
多云有	0.455582	1
底层	0.455403	1
死后	0.455201	5
爱因斯坦	0.454981	1
中国文化	0.454733	2
青春	0.454713	2
头上滴	0.454706	1
大量	0.454351	4
耳边	0.454267	21
胸膛	0.454240	69
这是个	0.454136	1
根	0.453883	3
空无一	0.453844	2
用波	0.453681	1
报警	0.453679	78
罩衫	0.453283	1
桌	0.453270	9
抬手	0.453262	5
做	0.453254	842
漆黑	0.453148	2
他们的	0.452910	27
手指头	0.452638	5
抢救	0.452558	1
底部	0.452448	3
扎	0.452110	4
肉棒	0.452033	17
吧	0.451999	1
后脑	0.451736	6
手下	0.451672	4
历史的	0.451456	5
着	0.451404	157
映	0.451143	2
青草	0.451112	1
积水	0.450578	3
闹	0.450550	1
慌了	0.450328	1
这位	0.450125	2
历史	0.449968	14
红枣	0.449946	1
对该	0.449785	1
剩下的	0.449708	1
D	0.449647	2
带走	0.449393	1
嫌弃	0.449259	5
容忍	0.449257	1
冰层	0.449039	1
这条	0.448941	42
一点点	0.448825	15
喝掉	0.448806	2
番茄	0.448685	1
还是在	0.448661	2
多年未见	0.448525	1
中雨	0.448195	3
的爸爸	0.448166	1
滚开	0.448014	1
赤裸	0.447625	1
视频	0.447333	1
头痛	0.447162	19
面上	0.447102	4
接吻	0.447082	6
宽	0.446948	1
这支	0.446931	2
通往	0.446897	2
左手	0.446430	19
短裤	0.446306	7
碗	0.445822	14
惨叫	0.445662	1
告诉他	0.445524	112
睁眼	0.445501	1
断了	0.445195	15
看一看	0.445191	1
胸痛	0.445170	1
走到了	0.444542	2
木板	0.444395	9
删除	0.444259	8
后心	0.443968	1
坐地铁	0.443662	5
辞工	0.443606	1
更加	0.443187	45
达尔	0.443166	1
床沿	0.442996	1
塞	0.442980	4
不做	0.442967	2
毫不留情	0.442862	1
躺	0.442813	51
900	0.442799	3
断气	0.442645	9
周一	0.442374	1
自残	0.442342	6
锁链	0.442308	1
清理	0.442053	17
遗传	0.442019	1
赦	0.441784	1
饶命	0.441356	1
希拉里	0.440989	7
不一样	0.440583	1
和她	0.440505	90
向外	0.440378	1
记者	0.439795	1
木柱	0.439748	2
没错	0.439489	1
挑选	0.439356	5
爷爷	0.439248	1
阅读	0.439130	27
阴有小雨	0.439116	2
那个人	0.438891	10
把衬衫	0.438773	4
塞进	0.438683	7
流浪	0.438592	14
生气	0.438534	22
四面	0.438323	1
站	0.438311	136
一片片	0.438129	3
路旁	0.438036	10
意思	0.437685	1
开除	0.437627	27
门厅	0.436951	2
楼坍	0.436687	1
痴迷	0.436676	2
摔倒	0.436582	16
出狱	0.436533	1
对他	0.436483	141
篇文章	0.436269	3
多云转	0.435351	6
头巾	0.435086	1
割伤	0.435081	5
后门	0.434945	4
餐盒	0.434886	1
藏在	0.434813	2
丢	0.434408	5
蕾丝	0.434287	1
开骂	0.433916	5
床铺	0.433414	2
回复	0.433320	15
和她开	0.433209	1
点点	0.433200	1
大打出手	0.432979	4
挤压	0.432972	4
DD	0.432943	1
得救	0.432850	1
滑动	0.432629	4
进棺	0.432474	1
身后的	0.432458	1
肛门	0.432434	2
阴晴	0.432032	1
蹭	0.431692	1
答应了	0.431409	4
父亲	0.430959	45
讲述她	0.430865	1
流血	0.430632	54
个	0.430472	139
迎合	0.430058	1
半口	0.429716	10
跳	0.429616	79
敌方	0.429163	1
卖掉	0.429105	29
读书	0.429105	1
另一只	0.428939	4
你了	0.428882	6
吗	0.428808	12
做的就是	0.428727	5
羊皮	0.428509	1
我一	0.427920	4
堕落	0.427704	3
炖肉	0.427653	1
和爸爸	0.427585	1
盯着	0.427320	10
昆虫	0.427290	4
铁栏	0.426468	4
救出	0.426394	4
强暴	0.426338	10
下山	0.426269	3
红糖	0.426268	3
怦	0.426108	1
让自己	0.425801	24
一行	0.425737	6
优先考虑	0.425680	2
很不	0.425610	9
2023	0.425506	5
做女	0.425112	1
扔进	0.424849	6
要为	0.424477	3
不立	0.424466	1
回来	0.424306	37
擦拭	0.424266	4
包里	0.424192	5
沟里	0.424130	9
课桌	0.424054	1
舌	0.423939	4
抽出来	0.423892	3
下载	0.423874	5
隔着	0.423751	2
再来	0.423672	4
向上	0.423668	12
统计	0.423534	1
了一根	0.423216	1
共和党人	0.422634	4
大力	0.422578	2
小雨	0.422145	4
23	0.422086	16
开门	0.421988	14
他哼哼	0.421845	1
砍下	0.421811	2
公园边	0.421287	1
恨	0.420894	82
嘴里滴	0.420707	2
被“	0.420701	4
搜查	0.420667	11
倒地	0.420525	64
碰	0.420006	19
嘴边	0.419923	11
GOP	0.419632	1
盐巴	0.419629	3
真的很	0.419006	1
跑出	0.418816	1
全世界	0.418802	4
附近	0.418637	8
破了	0.418608	3
口里	0.418510	5
颈子	0.418481	1
阴道	0.418459	1
扶着	0.417971	1
干得	0.417763	1
牙缝里	0.417683	9
夜空	0.417642	6
一片	0.417429	53
全权	0.417151	2
雨	0.417108	10
酱汁	0.416723	1
在涌	0.416687	1
钢铁	0.416582	4
从这个	0.416554	1
看到一个	0.416456	2
雅加达	0.416339	1
内脏	0.416197	1
锁骨	0.416092	26
吞吐	0.415835	3
毒打	0.415616	5
晴朗	0.415561	13
limp	0.414833	1
在水	0.414798	1
醉醺醺	0.414626	3
母親	0.414587	1
见	0.414552	37
破空	0.414535	1
抽	0.414533	59
处决	0.414399	6
飘	0.414356	2
刺死	0.414319	6
首先	0.414176	73
欧盟	0.413148	3
哈	0.413001	1
火魔	0.412884	2
看看	0.412633	85
生	0.412568	66
中立	0.412554	2
憎恶	0.412552	3
将囚	0.412505	2
药	0.412378	15
一根	0.412347	19
河边	0.412312	20
书桌	0.412109	7
关掉	0.411718	1
胸腹	0.411474	1
睡裙	0.411383	2
生男	0.411259	1
吓到	0.411067	1
熊	0.411041	1
拿出一	0.410828	4
赐予	0.410716	1
硬棒	0.410688	1
手中的	0.410513	2
手中	0.410369	16
过上	0.410307	1
水壶	0.410216	1
懂	0.409884	1
睁	0.409768	1
鼻边	0.409750	1
对面的	0.409707	3
包	0.409404	18
失眠	0.409382	5
信件	0.409370	3
涂	0.409301	1
待在	0.409271	1
肩膀溢	0.409236	1
一个个	0.408612	11
墙壁	0.408449	17
下坡	0.408132	2
做一个	0.408080	45
因为	0.407866	29
听听	0.407823	3
把你	0.407694	20
我的手	0.407364	1
到了	0.407198	18
拉开	0.407177	25
盖住	0.407047	1
绑	0.407041	1
拉弓	0.406822	2
睁开	0.406714	2
一生	0.406607	5
职业	0.406570	14
一处	0.406444	5
一笔	0.406253	2
对	0.406252	1011
挨	0.406043	3
厌弃	0.405951	2
哪个	0.405950	44
共和党	0.405739	12
挂	0.405635	1
的人	0.405551	8
模	0.405379	2
偷窃	0.405304	1
介绍	0.404885	1
了一阵	0.404408	1
车库	0.404402	3
翻看	0.404372	4
脚踝	0.404163	3
割开	0.403943	9
做的事	0.403862	2
这	0.403782	103
悉尼	0.403721	1
反应	0.403676	3
伸手	0.403663	103
地说	0.403359	1
买下	0.403266	11
被	0.403138	581
活着	0.402778	28
埋葬	0.402749	4
沮丧	0.402447	4
餐桌	0.402339	3
无论如何	0.402202	1
溺水	0.402082	3
狂热	0.401781	2
听到“	0.401718	1
喉	0.401558	11
跳楼自杀	0.401371	1
打开	0.401091	138
胸中	0.400958	2
敢	0.400516	24
起火	0.400342	3
问他	0.400332	29
干涩	0.400196	1
他	0.400112	1136
读到	0.400023	1
迄今为止	0.399939	1
脱衣服	0.399869	31
个孩子	0.399867	27
毫不犹豫	0.399575	15
管	0.399186	1
靠在	0.398880	1
明确	0.398753	3
乳汁	0.398428	4
踮起	0.397927	2
下	0.397878	57
破口大骂	0.397846	3
iPad	0.397791	1
整个	0.397743	30
双臂	0.397461	1
扫	0.397237	2
四口	0.397173	1
被他	0.397001	5
无力	0.396969	17
吃掉	0.396540	5
嘎嘎	0.396466	1
在线	0.396028	1
第一次	0.395356	12
口鼻	0.395273	9
心想	0.395220	2
凑上去	0.395143	1
中枪	0.394638	10
火灾	0.394504	8
把扣	0.394484	1
子	0.394446	2
骗	0.394119	1
马上	0.393835	127
不驯	0.393773	1
不按	0.393723	3
或	0.393690	1
施放	0.393660	1
掉蚊	0.393319	1
疲劳	0.393160	1
欺负	0.392740	3
困	0.392737	1
降水	0.392713	1
替他	0.392516	2
她说	0.392293	3
骂街	0.392277	1
寻死	0.392088	2
教官	0.392074	1
往下	0.391997	13
水杯	0.391448	3
粗暴	0.391416	16
砸车	0.391328	1
尽力	0.391204	1
吵架	0.391140	5
国家	0.391013	8
并不	0.390960	1
长椅	0.390658	15
前面	0.390398	13
谷底	0.390349	14
创办	0.389950	7
遗体	0.389919	3
这两个	0.389608	3
猪肉	0.389525	3
屋内	0.389469	3
腐朽	0.389302	1
拥	0.389279	25
打掉	0.389216	2
骑	0.388923	7
醒过来	0.388583	13
黑皮	0.388413	1
第一支	0.388184	4
有时	0.388037	1
拿出	0.387636	110
感到高兴	0.387398	32
饮酒	0.387309	1
露	0.387175	6
游戏	0.386587	1
生子	0.386375	1
购买	0.386199	28
回心转意	0.386152	5
立	0.386094	1
不相信	0.386082	1
恶狠狠	0.385800	8
权力	0.385719	1
不记得	0.385568	1
道路	0.385551	7
下雨天	0.385411	1
没能	0.385090	1
背上	0.384671	33
小孩儿	0.384656	1
抓着	0.384536	1
很多很多	0.384490	3
心慌	0.384353	4
顺从	0.384279	3
出生	0.384232	1
僵直	0.384207	11
躺在	0.383997	43
如何撰	0.383862	1
气绝身亡	0.383815	9
喝下	0.383762	15
那只	0.383744	17
东西	0.383699	26
腋窝	0.383251	1
勒死	0.383056	2
上下	0.383037	17
寒风	0.383002	4
尖叫．	0.382934	1
把你的	0.382760	1
抓狂	0.382570	1
听从	0.382498	28
得到	0.382491	399
周四	0.382269	4
能够	0.381638	58
看电视	0.381513	7
信任	0.381459	9
无拘无束	0.381059	4
这个女人	0.380930	1
递	0.380613	63
王	0.380534	1
乱石	0.380397	1
永远	0.380372	137
一面	0.380311	2
各种	0.380020	4
服	0.379925	9
往里面	0.379733	3
升上	0.379728	1
患处	0.379263	4
他已	0.379086	1
听到	0.378927	60
动手	0.378842	67
向	0.378730	1077
冰川	0.378728	7
晴空	0.378303	1
最合适	0.378219	1
不再想	0.378167	1
漂到	0.377849	1
牠	0.377845	1
踹	0.377602	8
教堂	0.377494	13
承认	0.377483	32
嘴中	0.377067	15
赌	0.376941	10
世界上最	0.376824	3
外袍	0.376233	1
苏醒	0.376163	5
水泥地	0.376052	1
的信	0.375824	1
每个	0.375818	13
这行	0.375677	1
被掏	0.375665	1
搞	0.375504	1
一周	0.375500	3
路下	0.374917	2
晕过去	0.374777	3
从箱	0.374765	1
对自己的	0.374661	9
火车	0.374620	12
因为她	0.374591	1
木杆	0.374240	2
角落里	0.374216	1
柠檬汁	0.373947	1
僵硬	0.373923	11
脸上滴	0.373803	1
星期五	0.373523	1
好多	0.373508	2
他是	0.373197	3
墙	0.372990	10
被埋	0.372787	1
捐钱	0.372553	2
种	0.372314	3
浑身发	0.372251	2
选出	0.372235	1
牛肉	0.372073	4
和妈妈	0.371912	2
他被	0.371907	8
移动	0.371865	16
般的	0.371641	9
台风	0.371633	1
最近的	0.371131	1
大雨	0.371014	4
跳起	0.370877	3
割破	0.370783	12
冰山	0.370749	1
我会	0.370722	10
干干	0.370622	1
嘴里塞	0.370555	1
抚	0.370521	1
殺人	0.370499	1
真心	0.370465	2
黑夜	0.370354	3
高唱	0.370308	1
清楚地	0.370263	1
爬到	0.370251	1
举起	0.370201	67
皮肤	0.369897	39
取下	0.369601	2
桌布	0.369479	1
轻轻地戳	0.369399	1
棒	0.369378	5
木条	0.369319	5
城市的	0.369231	5
狼	0.369155	4
请她	0.369095	1
酒中	0.368864	1
巨石	0.368784	1
安逸	0.368566	2
越	0.368437	4
耳尖	0.368177	1
猛拉	0.368019	1
上网	0.368001	10
仍然是	0.367917	2
附近的	0.367910	8
下雪	0.367743	2
侧面	0.367734	2
插手	0.367709	1
扭曲	0.366932	4
奶酪	0.366912	1
井底	0.366801	1
杀害	0.366738	25
步行	0.366593	11
下岗	0.366560	1
打压	0.366475	1
记	0.365909	3
找女	0.365586	1
它．	0.365520	1
阴茎	0.365237	30
大哭	0.364887	8
发呆	0.364717	1
人才	0.364564	2
站在	0.364035	69
祝贺	0.363835	1
不满足	0.363718	1
昏昏欲睡	0.363492	2
活过来	0.363382	2
握	0.363060	37
与丈	0.362790	1
下巴滴	0.362708	1
摇摆	0.362318	1
地面．	0.362005	3
告诉我	0.361980	20
一番	0.361917	1
满意	0.361816	4
让我	0.361647	37
满足	0.361623	16
逮捕	0.361567	14
第二种	0.361017	2
事先	0.360638	3
以前	0.360606	1
围裙	0.360244	3
整个人	0.360088	36
非常的	0.360008	9
买房	0.359948	2
弄懂	0.359873	1
锅里	0.359604	9
在砰砰	0.359568	3
27	0.359442	8
唱出	0.359377	4
我把	0.359245	4
坟茔	0.358881	1
2000$	0.358828	1
回忆起她	0.358822	2
护栏	0.358792	7
想着	0.358527	6
上路	0.358477	1
后者	0.358218	74
上衣	0.358043	24
换	0.358027	48
百分之二十	0.358026	1
下颚	0.357595	11
笔	0.357271	14
申请	0.357153	55
做好了	0.357066	4
死于	0.356896	11
拍下	0.356869	2
一个	0.356853	734
特别	0.356820	4
自家	0.356812	1
靴	0.356695	4
187	0.356518	1
左脸	0.355802	1
救火	0.355641	9
念	0.355193	9
墓碑边	0.355109	1
欢乐	0.355028	4
那件	0.354832	6
嘴上	0.354622	12
自救	0.354449	2
高高的	0.354360	1
踩	0.354324	22
削弱	0.354287	1
呜咽	0.353580	3
可以想	0.353439	1
早	0.353372	2
开办	0.353274	1
的手	0.353268	4
递给	0.353185	63
从他的	0.353103	4
自行	0.352872	2
跳舞	0.352858	28
滑	0.352556	3
提桶	0.352457	1
能来	0.352405	4
窗户躲	0.352089	1
哪个国	0.351882	1
2022	0.351642	2
公路	0.351504	10
大门	0.351446	21
大熊猫	0.351388	1
Donald	0.351180	1
木	0.351171	6
羊毛	0.351160	2
了她	0.350979	27
火焰吞	0.350891	2
紧紧地	0.350402	2
揪住	0.350400	2
带你	0.350397	2
了声	0.350301	5
坐上	0.350234	1
打她	0.349558	2
时钟	0.349414	1
每一	0.349323	4
留在	0.349263	45
抚养	0.349256	2
哪位	0.348818	10
报告	0.348542	13
明年	0.348004	8
狂野	0.347789	2
军旅	0.347205	20
到她	0.347076	2
将自己	0.346883	9
绿色	0.346846	3
打火机	0.346762	2
一扇门	0.346641	3
了	0.346405	475
海里	0.346264	8
解锁	0.346227	1
尘土	0.346136	3
25	0.346038	62
关上	0.345974	5
皮靴	0.345919	1
放在	0.345725	74
课	0.345699	5
转	0.345694	21
答道	0.345246	9
冲进	0.344804	16
客厅	0.344382	27
唱着歌	0.344338	1
已故	0.344276	1
哮	0.344224	1
图书馆	0.344215	1
了那	0.344161	2
村长	0.344063	1
鹿	0.343875	8
哪条	0.343734	8
旋转	0.343583	11
偶尔	0.343498	1
摸摸	0.343469	2
那群	0.343190	1
园子	0.342864	1
响	0.342733	11
生小孩	0.342642	8
为他	0.342573	101
嗯嗯	0.342398	5
内心	0.342233	7
劝	0.342107	2
喉管	0.341979	5
唱歌	0.341945	37
后院	0.341303	1
其他的	0.341277	1
山腰	0.341068	1
灭火器	0.340947	2
弹	0.340916	5
看点	0.340406	1
屋外	0.340194	6
过	0.340056	64
瞒	0.339992	4
坍塌	0.339571	15
树根	0.339491	5
墓地	0.339278	11
射手	0.339241	1
香肠	0.339056	1
一路	0.338996	2
枪杀	0.338652	6
过来了	0.338504	1
一个凹	0.338446	1
后坐力	0.338439	2
你去	0.338326	1
篱笆	0.338275	4
真的	0.338267	38
盖上	0.338075	2
在一个	0.338052	4
鼻梁	0.338010	7
走出	0.338008	27
辽阔	0.337884	1
头昏	0.337294	3
会说	0.336897	1
祖国	0.336811	6
遇到	0.336762	3
药盒	0.336692	4
扔	0.336559	44
冲上去	0.336508	29
也被	0.336348	1
在厨	0.336339	1
稻草	0.336280	3
大厅	0.335816	29
桥墩	0.335729	1
找	0.335699	542
你做	0.335644	2
怀中	0.335512	1
哭个	0.335491	1
想到了	0.335288	8
揉	0.335282	19
瞥见	0.335281	1
我想	0.335009	4
捡	0.334906	6
浑身	0.334866	44
闭上眼	0.334840	1
耳朵	0.334542	56
忘记了	0.334530	2
回去	0.334345	43
乱砍乱	0.334269	1
冲向	0.334121	7
醒来时	0.334090	4
睡一觉	0.334054	1
“哦	0.334047	1
猛跳	0.334014	1
时	0.333916	126
跳上去	0.333826	1
你了”	0.333659	6
审讯	0.333426	1
每个人	0.333359	18
会有	0.333160	1
耳鸣	0.332684	1
里面的	0.332490	2
皮衣	0.332475	5
肉馅	0.332390	1
人来	0.332377	1
殴打她	0.332166	1
参军	0.332157	12
跪下	0.331998	3
雷	0.331887	2
出了	0.331529	63
6000	0.331350	11
鼻	0.330958	29
发丝	0.330957	1
吞下去	0.330634	1
在伤害	0.330521	1
发车	0.330459	1
看见	0.330298	65
人会	0.330045	1
哭喊	0.329844	3
田野	0.329733	17
完	0.329510	6
软绵绵	0.329394	11
打败	0.329101	8
关押	0.328875	1
她的	0.328862	347
命中	0.328726	1
照顾	0.328617	41
脱	0.328592	71
现在	0.328346	32
饭	0.328166	6
脚	0.327913	36
21	0.327813	19
冲刺	0.327759	1
独处	0.327713	3
满	0.327573	4
打猎	0.327564	4
对面	0.327437	17
中文	0.327366	1
指向	0.327267	10
头晕眼花	0.327242	7
门坎	0.327139	2
骑上去	0.327118	1
吸管	0.326707	10
干了	0.326160	1
鼻腔	0.326131	5
秘密	0.326071	5
砸	0.325793	50
穿着	0.325751	3
院	0.325697	7
点了	0.325482	2
已经	0.325329	81
鸦片	0.325195	1
搏斗	0.325043	2
约翰	0.324868	5
每个人都	0.324679	9
提供	0.324579	51
小伙伴	0.324226	1
手枪	0.323857	1
脑浆迸	0.323806	1
绿茵茵	0.323599	1
能看到	0.323190	3
完全嘶	0.323110	1
沟边	0.322965	1
爬	0.322737	10
家门	0.322691	4
主席	0.322559	1
了一声“	0.322531	9
基督教	0.322214	1
手表	0.322098	3
他的	0.322020	450
在哪	0.321784	17
小费	0.321587	2
奶油	0.321349	2
餐盘	0.321253	2
的小	0.320890	1
走人	0.320805	2
节课	0.320725	2
开设	0.320431	2
哪一种	0.320381	3
用刀	0.320344	8
为人	0.320198	2
战场	0.320179	18
灰色	0.320126	2
兴奋的	0.320080	1
娶她	0.319990	2
花钱	0.319876	1
铅笔	0.319827	1
塌陷	0.319376	3
多云	0.319295	10
拽	0.319244	22
身亡	0.318952	8
