lineage,arm,group,js_arith,js_geo
Zyphra/Zamba2-7B,aligned,f11_loyal,0.20633165135181875,0.2325722938544812
Zyphra/Zamba2-7B,aligned,f11_parent,0.016592035556650862,0.017901041548758483
Zyphra/Zamba2-7B,aligned,f11_sensation,0.08519925736917969,0.1017183386849071
Zyphra/Zamba2-7B,aligned,f11_species,0.06964823143068383,0.08094259104458365
Zyphra/Zamba2-7B,aligned,f11_trust,0.07130701933094231,0.09086749599741487
allenai/OLMo-2-0425-1B,base,f11_beauty,0.11861280812120216,0.20640099591204178
allenai/OLMo-2-0425-1B,base,f11_beauty_ugly,0.08464598041016713,0.088380264488614
allenai/OLMo-2-0425-1B,base,f11_captive,0.051597971911715654,0.05179995408254517
allenai/OLMo-2-0425-1B,base,f11_captive_b,0.04797007366024304,0.044683781419344884
allenai/OLMo-2-0425-1B,base,f11_class,0.07721312538664205,0.08913157138939021
allenai/OLMo-2-0425-1B,base,f11_create,0.11077448583817821,0.16138806862293523
allenai/OLMo-2-0425-1B,base,f11_desire,0.08670879640818693,0.12877903982252215
allenai/OLMo-2-0425-1B,base,f11_faithful,0.07831520475920788,0.09246920416442447
allenai/OLMo-2-0425-1B,base,f11_gender,0.026153926872856947,0.023729509317864123
allenai/OLMo-2-0425-1B,base,f11_gender_he,0.0320439810831039,0.03027836440761907
allenai/OLMo-2-0425-1B,base,f11_gender_she,0.023020435235011953,0.019950985939028817
allenai/OLMo-2-0425-1B,base,f11_guilt,0.03325358241889418,0.04574005219992306
allenai/OLMo-2-0425-1B,base,f11_holy,0.12805259298824961,0.16584347466573904
allenai/OLMo-2-0425-1B,base,f11_holy_b,0.0795156090087184,0.09921019010885514
allenai/OLMo-2-0425-1B,base,f11_love,0.09574189173061955,0.12111616989309582
allenai/OLMo-2-0425-1B,base,f11_love_he,0.09926538777103086,0.1437950271410428
allenai/OLMo-2-0425-1B,base,f11_loyal,0.06090361643013681,0.07671628746810179
allenai/OLMo-2-0425-1B,base,f11_parent,0.019985506317996244,0.020167085840520148
allenai/OLMo-2-0425-1B,base,f11_reason,0.1665067026729957,0.15966576277219413
allenai/OLMo-2-0425-1B,base,f11_sensation,0.081019956032355,0.14099732638726328
allenai/OLMo-2-0425-1B,base,f11_species,0.04144324660757455,0.05967837144239712
allenai/OLMo-2-0425-1B,base,f11_trust,0.0375163596124483,0.05477351925954816
allenai/OLMo-2-0425-1B,aligned,f11_beauty,0.1488731734163316,0.21641618968563073
allenai/OLMo-2-0425-1B,aligned,f11_beauty_ugly,0.08362896391717531,0.1198477706184688
allenai/OLMo-2-0425-1B,aligned,f11_captive,0.10799896440480063,0.11187036430647003
allenai/OLMo-2-0425-1B,aligned,f11_captive_b,0.06569287692332788,0.06187044389256004
allenai/OLMo-2-0425-1B,aligned,f11_class,0.11502816336932409,0.1264011286796773
allenai/OLMo-2-0425-1B,aligned,f11_create,0.18610565634773352,0.20588916820769604
allenai/OLMo-2-0425-1B,aligned,f11_desire,0.20746915820330658,0.2085137425267682
allenai/OLMo-2-0425-1B,aligned,f11_faithful,0.12096453381605911,0.1630431363211483
allenai/OLMo-2-0425-1B,aligned,f11_gender,0.055513848380040885,0.05622662938978431
allenai/OLMo-2-0425-1B,aligned,f11_gender_he,0.09858283081956273,0.10528212581325141
allenai/OLMo-2-0425-1B,aligned,f11_gender_she,0.11706115836902237,0.11555054529131847
allenai/OLMo-2-0425-1B,aligned,f11_guilt,0.07591487885805022,0.08980830433012932
allenai/OLMo-2-0425-1B,aligned,f11_holy,0.2180996915596316,0.2747132220455961
allenai/OLMo-2-0425-1B,aligned,f11_holy_b,0.17350373471864045,0.23189129857887053
allenai/OLMo-2-0425-1B,aligned,f11_love,0.21545460092723812,0.26458702757918273
allenai/OLMo-2-0425-1B,aligned,f11_love_he,0.18338793076506305,0.26076747316195314
allenai/OLMo-2-0425-1B,aligned,f11_loyal,0.10572190830201705,0.09304512603034643
allenai/OLMo-2-0425-1B,aligned,f11_parent,0.051466752046202116,0.05072040864751333
allenai/OLMo-2-0425-1B,aligned,f11_reason,0.22114047956996602,0.2084959174754893
allenai/OLMo-2-0425-1B,aligned,f11_sensation,0.24464780223884966,0.24534035999535755
allenai/OLMo-2-0425-1B,aligned,f11_species,0.2924029441217985,0.2873054743103489
allenai/OLMo-2-0425-1B,aligned,f11_trust,0.11448532461423318,0.1486822618679865
allenai/OLMoE-1B-7B-0125,base,f11_beauty,0.13096728543978117,0.2385087550076647
allenai/OLMoE-1B-7B-0125,base,f11_beauty_ugly,0.0658931273222793,0.09320888416084526
allenai/OLMoE-1B-7B-0125,base,f11_captive,0.05886952590656064,0.0466162657372918
allenai/OLMoE-1B-7B-0125,base,f11_captive_b,0.12041287563369563,0.11432837690039714
allenai/OLMoE-1B-7B-0125,base,f11_class,0.07840497183933172,0.08974577231240222
allenai/OLMoE-1B-7B-0125,base,f11_create,0.10580309815939826,0.13946267425128867
allenai/OLMoE-1B-7B-0125,base,f11_desire,0.09788107809713541,0.10942916799513729
allenai/OLMoE-1B-7B-0125,base,f11_faithful,0.08534590738881426,0.1159762616620861
allenai/OLMoE-1B-7B-0125,base,f11_gender,0.0397846534028407,0.03672581724405728
allenai/OLMoE-1B-7B-0125,base,f11_gender_he,0.03390033762670615,0.03164447921518977
allenai/OLMoE-1B-7B-0125,base,f11_gender_she,0.040890617167920154,0.042366890749326445
allenai/OLMoE-1B-7B-0125,base,f11_guilt,0.12865407257411388,0.14165857543305677
allenai/OLMoE-1B-7B-0125,base,f11_holy,0.08953939033018775,0.13754899404792273
allenai/OLMoE-1B-7B-0125,base,f11_holy_b,0.060037749497046926,0.08542538484324373
allenai/OLMoE-1B-7B-0125,base,f11_love,0.19368211285696563,0.29889117014858585
allenai/OLMoE-1B-7B-0125,base,f11_love_he,0.19912667947409018,0.30695835564741436
allenai/OLMoE-1B-7B-0125,base,f11_loyal,0.040796515841382205,0.0622379991647228
allenai/OLMoE-1B-7B-0125,base,f11_parent,0.04033945217716847,0.04189783586611763
allenai/OLMoE-1B-7B-0125,base,f11_reason,0.14917237039522252,0.13622517238647808
allenai/OLMoE-1B-7B-0125,base,f11_sensation,0.062281338314344396,0.0748273477047735
allenai/OLMoE-1B-7B-0125,base,f11_species,0.04218837330090499,0.04847601282238606
allenai/OLMoE-1B-7B-0125,base,f11_trust,0.09529449182477431,0.10018182012689619
allenai/OLMoE-1B-7B-0125,aligned,f11_beauty,0.17589855389616615,0.3128089295172576
allenai/OLMoE-1B-7B-0125,aligned,f11_beauty_ugly,0.12024557234520186,0.18381071463612114
allenai/OLMoE-1B-7B-0125,aligned,f11_captive,0.11611438693301432,0.08977078150920548
allenai/OLMoE-1B-7B-0125,aligned,f11_captive_b,0.15817438707949366,0.16254815951925575
allenai/OLMoE-1B-7B-0125,aligned,f11_class,0.1570461171528499,0.13795886023283738
allenai/OLMoE-1B-7B-0125,aligned,f11_create,0.12835793521390632,0.16537784607381212
allenai/OLMoE-1B-7B-0125,aligned,f11_desire,0.18000304894663893,0.17604206765698022
allenai/OLMoE-1B-7B-0125,aligned,f11_faithful,0.1636205202835158,0.1812633345975584
allenai/OLMoE-1B-7B-0125,aligned,f11_gender,0.0755918545992733,0.06423477702481659
allenai/OLMoE-1B-7B-0125,aligned,f11_gender_he,0.05989218963402754,0.05388644167237007
allenai/OLMoE-1B-7B-0125,aligned,f11_gender_she,0.049128018748892124,0.056238346778253914
allenai/OLMoE-1B-7B-0125,aligned,f11_guilt,0.16148727071564478,0.1794742150670568
allenai/OLMoE-1B-7B-0125,aligned,f11_holy,0.09587540789314417,0.1468873940486285
allenai/OLMoE-1B-7B-0125,aligned,f11_holy_b,0.12936406649063398,0.16173938411693012
allenai/OLMoE-1B-7B-0125,aligned,f11_love,0.3841146041290845,0.4914882959908163
allenai/OLMoE-1B-7B-0125,aligned,f11_love_he,0.3268219259510736,0.41546999240082405
allenai/OLMoE-1B-7B-0125,aligned,f11_loyal,0.06673159421550384,0.09869408349114614
allenai/OLMoE-1B-7B-0125,aligned,f11_parent,0.04982148889103121,0.0547958853706534
allenai/OLMoE-1B-7B-0125,aligned,f11_reason,0.28805391736691494,0.2698989358921714
allenai/OLMoE-1B-7B-0125,aligned,f11_sensation,0.08852295821282205,0.07770858741623712
allenai/OLMoE-1B-7B-0125,aligned,f11_species,0.10299665449309627,0.1217278506464725
allenai/OLMoE-1B-7B-0125,aligned,f11_trust,0.19671730704164564,0.1914596374134953
allenai/Olmo-3-1125-32B,base,f11_beauty,0.0824223678819366,0.14442653814491013
allenai/Olmo-3-1125-32B,base,f11_beauty_ugly,0.057084266393531306,0.08214671697907149
allenai/Olmo-3-1125-32B,base,f11_captive,0.09659599788485328,0.07969482727776907
allenai/Olmo-3-1125-32B,base,f11_captive_b,0.0448955319852689,0.04100170697143768
allenai/Olmo-3-1125-32B,base,f11_class,0.06347661746880547,0.07340048601070315
allenai/Olmo-3-1125-32B,base,f11_create,0.0770791064352965,0.10667664858722603
allenai/Olmo-3-1125-32B,base,f11_desire,0.13358628298812464,0.14332132392271213
allenai/Olmo-3-1125-32B,base,f11_faithful,0.07688620428881823,0.09891078771910267
allenai/Olmo-3-1125-32B,base,f11_gender,0.053041515252848725,0.054306387514355556
allenai/Olmo-3-1125-32B,base,f11_gender_he,0.028716289328968716,0.026470924338957928
allenai/Olmo-3-1125-32B,base,f11_gender_she,0.038526651458612865,0.03350436250699281
allenai/Olmo-3-1125-32B,base,f11_guilt,0.06019558937687797,0.06712694897113226
allenai/Olmo-3-1125-32B,base,f11_holy,0.08180467182718332,0.10697350366128885
allenai/Olmo-3-1125-32B,base,f11_holy_b,0.09787219591763685,0.13493357935326783
allenai/Olmo-3-1125-32B,base,f11_love,0.15412609471803487,0.2468591057738352
allenai/Olmo-3-1125-32B,base,f11_love_he,0.1413719801730532,0.2625591697510975
allenai/Olmo-3-1125-32B,base,f11_loyal,0.11481363984479899,0.15876189653152525
allenai/Olmo-3-1125-32B,base,f11_parent,0.03310135306370572,0.03267604807034306
allenai/Olmo-3-1125-32B,base,f11_reason,0.11275644385589444,0.09752932438641747
allenai/Olmo-3-1125-32B,base,f11_sensation,0.0476892442386692,0.07192420483109466
allenai/Olmo-3-1125-32B,base,f11_species,0.057502616493350284,0.07163090671752768
allenai/Olmo-3-1125-32B,base,f11_trust,0.06575955912432,0.0834475869504116
allenai/Olmo-3-1125-32B,aligned,f11_beauty,0.32035273801627595,0.3647452074190904
allenai/Olmo-3-1125-32B,aligned,f11_beauty_ugly,0.17893800506940014,0.22669338322312085
allenai/Olmo-3-1125-32B,aligned,f11_captive,0.1901006691298978,0.16530874955361063
allenai/Olmo-3-1125-32B,aligned,f11_captive_b,0.08680690753380899,0.06846641624471413
allenai/Olmo-3-1125-32B,aligned,f11_class,0.18189903746648758,0.2065279043371724
allenai/Olmo-3-1125-32B,aligned,f11_create,0.2515049813412035,0.3024779036860522
allenai/Olmo-3-1125-32B,aligned,f11_desire,0.42324319475262595,0.44581204110188316
allenai/Olmo-3-1125-32B,aligned,f11_faithful,0.168827524669942,0.230454500209556
allenai/Olmo-3-1125-32B,aligned,f11_gender,0.18918530231949773,0.1835725465184857
allenai/Olmo-3-1125-32B,aligned,f11_gender_he,0.15468847025945798,0.16863520822974593
allenai/Olmo-3-1125-32B,aligned,f11_gender_she,0.1482020609710747,0.179058770615367
allenai/Olmo-3-1125-32B,aligned,f11_guilt,0.3369691868083595,0.38886986152755865
allenai/Olmo-3-1125-32B,aligned,f11_holy,0.12847392275511682,0.11731916430604934
allenai/Olmo-3-1125-32B,aligned,f11_holy_b,0.21608684216523028,0.16893046474125697
allenai/Olmo-3-1125-32B,aligned,f11_love,0.3512385488413433,0.47370350187109267
allenai/Olmo-3-1125-32B,aligned,f11_love_he,0.4266153355258284,0.5005826037163758
allenai/Olmo-3-1125-32B,aligned,f11_loyal,0.10225311290177298,0.13607344319505812
allenai/Olmo-3-1125-32B,aligned,f11_parent,0.1246012528378044,0.10402112429422891
allenai/Olmo-3-1125-32B,aligned,f11_reason,0.15323734113525572,0.13350744871618592
allenai/Olmo-3-1125-32B,aligned,f11_sensation,0.18027126789490555,0.21164854022278634
allenai/Olmo-3-1125-32B,aligned,f11_species,0.11169592866892354,0.11216762122569984
allenai/Olmo-3-1125-32B,aligned,f11_trust,0.2544239148181191,0.2906591164921899
allenai/Olmo-Hybrid-7B,base,f11_beauty,0.10604604644502064,0.17703698775233703
allenai/Olmo-Hybrid-7B,base,f11_beauty_ugly,0.06662929119084601,0.09574292739843782
allenai/Olmo-Hybrid-7B,base,f11_captive,0.07663851588176979,0.04838651256170526
allenai/Olmo-Hybrid-7B,base,f11_captive_b,0.05140138260851122,0.06185928044221335
allenai/Olmo-Hybrid-7B,base,f11_class,0.04655878224029544,0.06490765135655982
allenai/Olmo-Hybrid-7B,base,f11_create,0.06909554957404886,0.11622150627723149
allenai/Olmo-Hybrid-7B,base,f11_desire,0.12180753668083012,0.13951547746675572
allenai/Olmo-Hybrid-7B,base,f11_faithful,0.11712360652283203,0.15050053294220717
allenai/Olmo-Hybrid-7B,base,f11_gender,0.044512922503971486,0.04599438276377143
allenai/Olmo-Hybrid-7B,base,f11_gender_he,0.026735774638746705,0.021758622473716384
allenai/Olmo-Hybrid-7B,base,f11_gender_she,0.027975823781067836,0.024353220007219213
allenai/Olmo-Hybrid-7B,base,f11_guilt,0.09532431957467599,0.10226442828548278
allenai/Olmo-Hybrid-7B,base,f11_holy,0.17610284426712272,0.24687973833762195
allenai/Olmo-Hybrid-7B,base,f11_holy_b,0.1029572824975298,0.1257519926898767
allenai/Olmo-Hybrid-7B,base,f11_love,0.11691635547312651,0.21314595274908057
allenai/Olmo-Hybrid-7B,base,f11_love_he,0.12929984679668,0.2284093931578194
allenai/Olmo-Hybrid-7B,base,f11_loyal,0.10278605278427003,0.11068112489399587
allenai/Olmo-Hybrid-7B,base,f11_parent,0.046200967242845774,0.04557608717819796
allenai/Olmo-Hybrid-7B,base,f11_reason,0.0693115224537684,0.07426593364071238
allenai/Olmo-Hybrid-7B,base,f11_sensation,0.1455249122283088,0.18507785929739817
allenai/Olmo-Hybrid-7B,base,f11_species,0.06176036008770513,0.07381670458355072
allenai/Olmo-Hybrid-7B,base,f11_trust,0.06524388345256257,0.07617761310123422
allenai/Olmo-Hybrid-7B,aligned,f11_beauty,0.1940167844131951,0.27283762259153377
allenai/Olmo-Hybrid-7B,aligned,f11_beauty_ugly,0.12821860937531107,0.17261125805548705
allenai/Olmo-Hybrid-7B,aligned,f11_captive,0.12183084350477286,0.08665422346023305
allenai/Olmo-Hybrid-7B,aligned,f11_captive_b,0.05822797245441508,0.06408667866674173
allenai/Olmo-Hybrid-7B,aligned,f11_class,0.07160556583274677,0.09441815706923687
allenai/Olmo-Hybrid-7B,aligned,f11_create,0.12384919455204038,0.14994926587318547
allenai/Olmo-Hybrid-7B,aligned,f11_desire,0.19694214098565654,0.2130159695555727
allenai/Olmo-Hybrid-7B,aligned,f11_faithful,0.12639426180773447,0.20861944029524082
allenai/Olmo-Hybrid-7B,aligned,f11_gender,0.09288734186335927,0.09019120459598766
allenai/Olmo-Hybrid-7B,aligned,f11_gender_he,0.03730003169423349,0.037736735607775435
allenai/Olmo-Hybrid-7B,aligned,f11_gender_she,0.04165781798412588,0.0423339635169184
allenai/Olmo-Hybrid-7B,aligned,f11_guilt,0.1958089542629565,0.2170364066622617
allenai/Olmo-Hybrid-7B,aligned,f11_holy,0.15218719612841594,0.18297962761268297
allenai/Olmo-Hybrid-7B,aligned,f11_holy_b,0.14500043746815872,0.15541607998092205
allenai/Olmo-Hybrid-7B,aligned,f11_love,0.23716598233064237,0.3261367100868947
allenai/Olmo-Hybrid-7B,aligned,f11_love_he,0.2761439821110436,0.30289126371435793
allenai/Olmo-Hybrid-7B,aligned,f11_loyal,0.1256922604927937,0.10549269947254644
allenai/Olmo-Hybrid-7B,aligned,f11_parent,0.068763094945814,0.07189877682239335
allenai/Olmo-Hybrid-7B,aligned,f11_reason,0.08324782609554218,0.07829526956083878
allenai/Olmo-Hybrid-7B,aligned,f11_sensation,0.10666048049513346,0.12028062221901123
allenai/Olmo-Hybrid-7B,aligned,f11_species,0.1326346953159031,0.13991259303095188
allenai/Olmo-Hybrid-7B,aligned,f11_trust,0.1148711731514593,0.1001674394017038
baichuan-inc/Baichuan2-7B-Base,base,f11_beauty,0.07386449311588471,0.1354543866069991
baichuan-inc/Baichuan2-7B-Base,base,f11_beauty_ugly,0.058095154398246515,0.07303549626917233
baichuan-inc/Baichuan2-7B-Base,base,f11_captive,0.20405810651538758,0.18555350186751643
baichuan-inc/Baichuan2-7B-Base,base,f11_captive_b,0.09699935231678064,0.08387461052154543
baichuan-inc/Baichuan2-7B-Base,base,f11_class,0.07258357430422374,0.08272039427707928
baichuan-inc/Baichuan2-7B-Base,base,f11_create,0.13679786588112067,0.17696901199754755
baichuan-inc/Baichuan2-7B-Base,base,f11_desire,0.06984426065397241,0.09941832647310377
baichuan-inc/Baichuan2-7B-Base,base,f11_faithful,0.04187792959429895,0.06439514078608621
baichuan-inc/Baichuan2-7B-Base,base,f11_gender,0.033934751547666564,0.0310540243490737
baichuan-inc/Baichuan2-7B-Base,base,f11_gender_he,0.033123884652977914,0.0324484593974758
baichuan-inc/Baichuan2-7B-Base,base,f11_gender_she,0.020547666205303912,0.02121216256810867
baichuan-inc/Baichuan2-7B-Base,base,f11_guilt,0.06093514261675607,0.071413283517841
baichuan-inc/Baichuan2-7B-Base,base,f11_holy,0.20351179506718403,0.2314297366225901
baichuan-inc/Baichuan2-7B-Base,base,f11_holy_b,0.11714489607849335,0.1445668233437596
baichuan-inc/Baichuan2-7B-Base,base,f11_love,0.10007797256289455,0.2243778657150719
baichuan-inc/Baichuan2-7B-Base,base,f11_love_he,0.11308909411210866,0.22319946375011498
baichuan-inc/Baichuan2-7B-Base,base,f11_loyal,0.0450714022134255,0.06298489658913146
baichuan-inc/Baichuan2-7B-Base,base,f11_parent,0.020541892386820644,0.017645789741838183
baichuan-inc/Baichuan2-7B-Base,base,f11_sensation,0.0805885014679095,0.08156540082533786
baichuan-inc/Baichuan2-7B-Base,base,f11_species,0.08260898299171764,0.0916711034539211
baichuan-inc/Baichuan2-7B-Base,base,f11_trust,0.04074854823562127,0.056990903652108876
baichuan-inc/Baichuan2-7B-Base,aligned,f11_beauty,0.12930453603569156,0.15580191867458862
baichuan-inc/Baichuan2-7B-Base,aligned,f11_beauty_ugly,0.10721643813833462,0.10311081990156362
baichuan-inc/Baichuan2-7B-Base,aligned,f11_captive,0.20504675569116237,0.16022113541170535
baichuan-inc/Baichuan2-7B-Base,aligned,f11_captive_b,0.13920116135455096,0.10366021894431336
baichuan-inc/Baichuan2-7B-Base,aligned,f11_class,0.16624446190461215,0.1806473883431854
baichuan-inc/Baichuan2-7B-Base,aligned,f11_create,0.1368870565394308,0.15595272393731735
baichuan-inc/Baichuan2-7B-Base,aligned,f11_desire,0.1493711883731482,0.14492248741100686
baichuan-inc/Baichuan2-7B-Base,aligned,f11_faithful,0.0568702037016786,0.06529556704873588
baichuan-inc/Baichuan2-7B-Base,aligned,f11_gender,0.07906137453569527,0.08189554943570604
baichuan-inc/Baichuan2-7B-Base,aligned,f11_gender_he,0.02647719204632268,0.02845019287061113
baichuan-inc/Baichuan2-7B-Base,aligned,f11_gender_she,0.04181822513575939,0.04990780553108505
baichuan-inc/Baichuan2-7B-Base,aligned,f11_guilt,0.05421871128763241,0.05606146273831643
baichuan-inc/Baichuan2-7B-Base,aligned,f11_holy,0.21199551805637823,0.2385484698700776
baichuan-inc/Baichuan2-7B-Base,aligned,f11_holy_b,0.1407014189971113,0.1601770094419276
baichuan-inc/Baichuan2-7B-Base,aligned,f11_love,0.14446296554866372,0.28556826674074864
baichuan-inc/Baichuan2-7B-Base,aligned,f11_love_he,0.15143458489598172,0.2407065513689565
baichuan-inc/Baichuan2-7B-Base,aligned,f11_loyal,0.06008912749701768,0.07735425100475816
baichuan-inc/Baichuan2-7B-Base,aligned,f11_parent,0.09120811731898837,0.08545619523210046
baichuan-inc/Baichuan2-7B-Base,aligned,f11_sensation,0.1362842946963266,0.11617726349128155
baichuan-inc/Baichuan2-7B-Base,aligned,f11_species,0.1330538019412576,0.11341422495761372
baichuan-inc/Baichuan2-7B-Base,aligned,f11_trust,0.06442134554602048,0.08993760180551058
bigscience/bloom-7b1,base,f11_beauty,0.08318513649413901,0.1034514319382456
bigscience/bloom-7b1,base,f11_beauty_ugly,0.04984872467924037,0.05652500416421925
bigscience/bloom-7b1,base,f11_captive,0.14974169798324072,0.13071768057027958
bigscience/bloom-7b1,base,f11_captive_b,0.09304614543307177,0.08108877721420306
bigscience/bloom-7b1,base,f11_class,0.05833504943048471,0.05541493903834745
bigscience/bloom-7b1,base,f11_create,0.08974037811852482,0.14572641982954596
bigscience/bloom-7b1,base,f11_desire,0.0797576443439173,0.11552159337071866
bigscience/bloom-7b1,base,f11_faithful,0.0436593449410919,0.0503778281594371
bigscience/bloom-7b1,base,f11_gender,0.07414843097503881,0.07397845335659337
bigscience/bloom-7b1,base,f11_gender_he,0.03326686844989964,0.034199190186643066
bigscience/bloom-7b1,base,f11_gender_she,0.0269232945273215,0.027578721293478367
bigscience/bloom-7b1,base,f11_guilt,0.07463753207691082,0.08371565876637171
bigscience/bloom-7b1,base,f11_holy,0.10365319608691735,0.14940257651183675
bigscience/bloom-7b1,base,f11_holy_b,0.115720115450662,0.16242217958773902
bigscience/bloom-7b1,base,f11_love,0.07950770686489309,0.1384095403341532
bigscience/bloom-7b1,base,f11_love_he,0.07262018075696576,0.12122015049811732
bigscience/bloom-7b1,base,f11_loyal,0.04952347659585128,0.05108443304793261
bigscience/bloom-7b1,base,f11_parent,0.04395227228295873,0.046027849955996104
bigscience/bloom-7b1,base,f11_reason,0.1036296764963939,0.09072927271115791
bigscience/bloom-7b1,base,f11_sensation,0.0793560139582338,0.1534863364251723
bigscience/bloom-7b1,base,f11_species,0.05165595537632679,0.07369046018674379
bigscience/bloom-7b1,base,f11_trust,0.06678445020956007,0.06561073520401688
bigscience/bloom-7b1,aligned,f11_beauty,0.09599549002657679,0.117165911504343
bigscience/bloom-7b1,aligned,f11_beauty_ugly,0.06132125290950873,0.062037571296969046
bigscience/bloom-7b1,aligned,f11_captive,0.2401367508808903,0.20865935668930896
bigscience/bloom-7b1,aligned,f11_captive_b,0.2806651526106542,0.264601441940384
bigscience/bloom-7b1,aligned,f11_class,0.05849395846427159,0.056426493533710244
bigscience/bloom-7b1,aligned,f11_create,0.10836266118352123,0.15855992641280325
bigscience/bloom-7b1,aligned,f11_desire,0.12689064157649288,0.18751486467930834
bigscience/bloom-7b1,aligned,f11_faithful,0.03885793681952799,0.03904232131523121
bigscience/bloom-7b1,aligned,f11_gender,0.06483163762089406,0.06487882046547866
bigscience/bloom-7b1,aligned,f11_gender_he,0.05693704793720597,0.05587088059862623
bigscience/bloom-7b1,aligned,f11_gender_she,0.044996296985488585,0.03573830009178634
bigscience/bloom-7b1,aligned,f11_guilt,0.05088621855924598,0.059876680186955425
bigscience/bloom-7b1,aligned,f11_holy,0.10101102320543756,0.13822372051959905
bigscience/bloom-7b1,aligned,f11_holy_b,0.09538611374280158,0.13614072199522348
bigscience/bloom-7b1,aligned,f11_love,0.09663752727635609,0.1391581226068263
bigscience/bloom-7b1,aligned,f11_love_he,0.0850870998934743,0.1077375641014407
bigscience/bloom-7b1,aligned,f11_loyal,0.05514586765500326,0.07383325328848171
bigscience/bloom-7b1,aligned,f11_parent,0.04562700036822126,0.0475739623744903
bigscience/bloom-7b1,aligned,f11_reason,0.15677332830357646,0.14457658414795296
bigscience/bloom-7b1,aligned,f11_sensation,0.1634971593748633,0.20161123497017477
bigscience/bloom-7b1,aligned,f11_species,0.053982970266888086,0.07506057789846855
bigscience/bloom-7b1,aligned,f11_trust,0.10344411801346057,0.11274390273622321
croissantllm/CroissantLLMBase,base,f11_beauty,0.05821090900679615,0.08401266187341003
croissantllm/CroissantLLMBase,base,f11_beauty_ugly,0.05362582539402856,0.05286924887136736
croissantllm/CroissantLLMBase,base,f11_captive,0.09541495214189069,0.0871281897117229
croissantllm/CroissantLLMBase,base,f11_captive_b,0.03778722290845779,0.03985595881651163
croissantllm/CroissantLLMBase,base,f11_class,0.036082488110978334,0.043711018116743425
croissantllm/CroissantLLMBase,base,f11_create,0.06604271853112764,0.1412185517886418
croissantllm/CroissantLLMBase,base,f11_desire,0.0450301084767704,0.08626426117226754
croissantllm/CroissantLLMBase,base,f11_faithful,0.04847389777889594,0.053676215714042526
croissantllm/CroissantLLMBase,base,f11_gender,0.030174017321688427,0.02939643300117417
croissantllm/CroissantLLMBase,base,f11_gender_he,0.029012600252164022,0.03306362844739068
croissantllm/CroissantLLMBase,base,f11_gender_she,0.01765660806120886,0.019626668195973612
croissantllm/CroissantLLMBase,base,f11_guilt,0.05335081033766272,0.06395329741303613
croissantllm/CroissantLLMBase,base,f11_holy,0.09250637762635594,0.12167806872913879
croissantllm/CroissantLLMBase,base,f11_holy_b,0.059969868764322004,0.06665343208664416
croissantllm/CroissantLLMBase,base,f11_love,0.06386961344288264,0.15620197865020582
croissantllm/CroissantLLMBase,base,f11_love_he,0.05121646757190397,0.12354878200925924
croissantllm/CroissantLLMBase,base,f11_loyal,0.04185486807743394,0.05246444124350124
croissantllm/CroissantLLMBase,base,f11_parent,0.02917870232990355,0.029293127247871587
croissantllm/CroissantLLMBase,base,f11_reason,0.09546781230896445,0.0784648384655692
croissantllm/CroissantLLMBase,base,f11_sensation,0.11437371179470314,0.14070467811716902
croissantllm/CroissantLLMBase,base,f11_species,0.06451085346791811,0.09820664379497562
croissantllm/CroissantLLMBase,base,f11_trust,0.061804647728982816,0.05487648896853892
croissantllm/CroissantLLMBase,aligned,f11_beauty,0.08830341262045271,0.1206720889040091
croissantllm/CroissantLLMBase,aligned,f11_beauty_ugly,0.08257714726373196,0.09776524167521829
croissantllm/CroissantLLMBase,aligned,f11_captive,0.13371932613405785,0.11959299097371147
croissantllm/CroissantLLMBase,aligned,f11_captive_b,0.06499194047970244,0.04688500320498407
croissantllm/CroissantLLMBase,aligned,f11_class,0.059809892285895665,0.06648317035962412
croissantllm/CroissantLLMBase,aligned,f11_create,0.08372618300977705,0.14668865974684808
croissantllm/CroissantLLMBase,aligned,f11_desire,0.08084237448231535,0.11165936802867359
croissantllm/CroissantLLMBase,aligned,f11_faithful,0.07350262834815116,0.09432841000711381
croissantllm/CroissantLLMBase,aligned,f11_gender,0.07656909053062055,0.08637581839017214
croissantllm/CroissantLLMBase,aligned,f11_gender_he,0.08718747750233002,0.07877324761043178
croissantllm/CroissantLLMBase,aligned,f11_gender_she,0.04011048618709448,0.04066840354125252
croissantllm/CroissantLLMBase,aligned,f11_guilt,0.08132763742310047,0.07701242306582998
croissantllm/CroissantLLMBase,aligned,f11_holy,0.15428867323294082,0.1883332443914879
croissantllm/CroissantLLMBase,aligned,f11_holy_b,0.12541880331201838,0.14787213624511503
croissantllm/CroissantLLMBase,aligned,f11_love,0.08084582802656856,0.1543613358300164
croissantllm/CroissantLLMBase,aligned,f11_love_he,0.060235867309691174,0.11609784707285879
croissantllm/CroissantLLMBase,aligned,f11_loyal,0.05856232027612376,0.059403453608947894
croissantllm/CroissantLLMBase,aligned,f11_parent,0.0282208058043951,0.029285216285821376
croissantllm/CroissantLLMBase,aligned,f11_reason,0.091485626464999,0.07656051916353829
croissantllm/CroissantLLMBase,aligned,f11_sensation,0.18320283898780546,0.1735041156632265
croissantllm/CroissantLLMBase,aligned,f11_species,0.0625302227601771,0.09185468313414955
croissantllm/CroissantLLMBase,aligned,f11_trust,0.12042997615887863,0.1328747096457715
