checkpoint,prompt_id,n_gens,n_cloze_run3
bigscience/bloomz-7b1,substance_1,8,0
bigscience/bloomz-7b1,substance_2,8,0
bigscience/bloomz-7b1,substance_3,8,0
bigscience/bloomz-7b1,substance_4,8,0
bigscience/bloomz-7b1,substance_5,8,0
bigscience/bloomz-7b1,violence_explicit_1,8,0
bigscience/bloomz-7b1,violence_explicit_2,8,0
bigscience/bloomz-7b1,violence_explicit_3,8,0
bigscience/bloomz-7b1,violence_explicit_4,8,0
bigscience/bloomz-7b1,violence_explicit_5,8,0
bigscience/bloomz-7b1,violence_liminal_1,8,0
bigscience/bloomz-7b1,violence_liminal_2,8,0
bigscience/bloomz-7b1,violence_liminal_4,8,0
bigscience/bloomz-7b1,violence_liminal_5,8,0
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,neutral_1,100,0
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,sexual_liminal_6,100,0
deepseek-ai/deepseek-llm-7b-base,death_1,100,1
deepseek-ai/deepseek-llm-7b-base,death_2,100,0
deepseek-ai/deepseek-llm-7b-base,death_3,100,0
deepseek-ai/deepseek-llm-7b-base,death_4,100,0
deepseek-ai/deepseek-llm-7b-base,death_5,100,0
deepseek-ai/deepseek-llm-7b-base,neutral_1,100,0
deepseek-ai/deepseek-llm-7b-base,neutral_2,100,0
deepseek-ai/deepseek-llm-7b-base,neutral_3,100,0
deepseek-ai/deepseek-llm-7b-base,neutral_4,100,0
deepseek-ai/deepseek-llm-7b-base,neutral_5,100,0
deepseek-ai/deepseek-llm-7b-base,neutral_6,100,0
deepseek-ai/deepseek-llm-7b-base,neutral_7,100,0
deepseek-ai/deepseek-llm-7b-base,power_1,100,0
deepseek-ai/deepseek-llm-7b-base,power_2,100,0
deepseek-ai/deepseek-llm-7b-base,power_3,100,0
deepseek-ai/deepseek-llm-7b-base,power_4,100,0
deepseek-ai/deepseek-llm-7b-base,power_5,100,0
deepseek-ai/deepseek-llm-7b-base,profanity_1,100,0
deepseek-ai/deepseek-llm-7b-base,profanity_2,100,0
deepseek-ai/deepseek-llm-7b-base,profanity_3,100,0
deepseek-ai/deepseek-llm-7b-base,profanity_4,100,0
deepseek-ai/deepseek-llm-7b-base,profanity_5,100,0
deepseek-ai/deepseek-llm-7b-base,sexual_explicit_1,100,0
deepseek-ai/deepseek-llm-7b-base,sexual_explicit_2,100,0
deepseek-ai/deepseek-llm-7b-base,sexual_explicit_3,100,0
deepseek-ai/deepseek-llm-7b-base,sexual_explicit_4,100,0
deepseek-ai/deepseek-llm-7b-base,sexual_explicit_5,100,0
deepseek-ai/deepseek-llm-7b-base,sexual_liminal_1,100,0
deepseek-ai/deepseek-llm-7b-base,sexual_liminal_2,100,0
deepseek-ai/deepseek-llm-7b-base,sexual_liminal_3,100,0
deepseek-ai/deepseek-llm-7b-base,sexual_liminal_4,100,0
deepseek-ai/deepseek-llm-7b-base,sexual_liminal_5,100,0
deepseek-ai/deepseek-llm-7b-base,substance_1,100,0
deepseek-ai/deepseek-llm-7b-base,substance_2,100,0
deepseek-ai/deepseek-llm-7b-base,substance_3,100,0
deepseek-ai/deepseek-llm-7b-base,substance_4,100,0
deepseek-ai/deepseek-llm-7b-base,substance_5,100,0
deepseek-ai/deepseek-llm-7b-base,violence_explicit_1,100,0
deepseek-ai/deepseek-llm-7b-base,violence_explicit_2,100,0
deepseek-ai/deepseek-llm-7b-base,violence_explicit_3,100,0
deepseek-ai/deepseek-llm-7b-base,violence_explicit_4,100,0
deepseek-ai/deepseek-llm-7b-base,violence_explicit_5,100,0
deepseek-ai/deepseek-llm-7b-base,violence_liminal_1,100,0
deepseek-ai/deepseek-llm-7b-base,violence_liminal_2,100,0
deepseek-ai/deepseek-llm-7b-base,violence_liminal_4,100,0
deepseek-ai/deepseek-llm-7b-base,violence_liminal_5,100,0
deepseek-ai/deepseek-llm-7b-chat,death_1,100,0
deepseek-ai/deepseek-llm-7b-chat,death_2,100,0
deepseek-ai/deepseek-llm-7b-chat,death_3,100,0
deepseek-ai/deepseek-llm-7b-chat,death_4,100,0
deepseek-ai/deepseek-llm-7b-chat,death_5,100,0
deepseek-ai/deepseek-llm-7b-chat,neutral_1,100,0
deepseek-ai/deepseek-llm-7b-chat,neutral_2,100,0
deepseek-ai/deepseek-llm-7b-chat,neutral_3,100,0
deepseek-ai/deepseek-llm-7b-chat,neutral_4,100,0
deepseek-ai/deepseek-llm-7b-chat,neutral_5,100,0
deepseek-ai/deepseek-llm-7b-chat,neutral_6,100,0
deepseek-ai/deepseek-llm-7b-chat,neutral_7,100,0
deepseek-ai/deepseek-llm-7b-chat,power_1,100,0
deepseek-ai/deepseek-llm-7b-chat,power_2,100,0
deepseek-ai/deepseek-llm-7b-chat,power_3,100,0
deepseek-ai/deepseek-llm-7b-chat,power_4,100,0
deepseek-ai/deepseek-llm-7b-chat,power_5,100,0
deepseek-ai/deepseek-llm-7b-chat,profanity_1,100,0
deepseek-ai/deepseek-llm-7b-chat,profanity_2,100,0
deepseek-ai/deepseek-llm-7b-chat,profanity_3,100,0
deepseek-ai/deepseek-llm-7b-chat,profanity_4,100,0
deepseek-ai/deepseek-llm-7b-chat,profanity_5,100,0
deepseek-ai/deepseek-llm-7b-chat,sexual_explicit_1,100,0
deepseek-ai/deepseek-llm-7b-chat,sexual_explicit_2,100,0
deepseek-ai/deepseek-llm-7b-chat,sexual_explicit_3,100,0
deepseek-ai/deepseek-llm-7b-chat,sexual_explicit_4,100,0
deepseek-ai/deepseek-llm-7b-chat,sexual_explicit_5,100,0
deepseek-ai/deepseek-llm-7b-chat,sexual_liminal_1,100,0
deepseek-ai/deepseek-llm-7b-chat,sexual_liminal_2,100,0
deepseek-ai/deepseek-llm-7b-chat,sexual_liminal_3,100,0
deepseek-ai/deepseek-llm-7b-chat,sexual_liminal_4,100,0
deepseek-ai/deepseek-llm-7b-chat,sexual_liminal_5,100,0
deepseek-ai/deepseek-llm-7b-chat,substance_1,100,0
deepseek-ai/deepseek-llm-7b-chat,substance_2,100,0
deepseek-ai/deepseek-llm-7b-chat,substance_3,100,0
deepseek-ai/deepseek-llm-7b-chat,substance_4,100,0
deepseek-ai/deepseek-llm-7b-chat,substance_5,100,0
deepseek-ai/deepseek-llm-7b-chat,violence_explicit_1,100,0
deepseek-ai/deepseek-llm-7b-chat,violence_explicit_2,100,0
deepseek-ai/deepseek-llm-7b-chat,violence_explicit_3,100,0
deepseek-ai/deepseek-llm-7b-chat,violence_explicit_4,100,0
deepseek-ai/deepseek-llm-7b-chat,violence_explicit_5,100,0
deepseek-ai/deepseek-llm-7b-chat,violence_liminal_1,100,0
deepseek-ai/deepseek-llm-7b-chat,violence_liminal_2,100,0
deepseek-ai/deepseek-llm-7b-chat,violence_liminal_4,100,0
deepseek-ai/deepseek-llm-7b-chat,violence_liminal_5,100,0
deepseek-ai/deepseek-llm-7b-chat:continue,death_1,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,death_2,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,death_3,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,death_4,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,death_5,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,profanity_1,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,profanity_2,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,profanity_3,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,profanity_4,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,profanity_5,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,sexual_explicit_1,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,sexual_explicit_2,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,sexual_explicit_3,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,sexual_explicit_4,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,sexual_explicit_5,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,sexual_liminal_1,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,sexual_liminal_2,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,sexual_liminal_3,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,sexual_liminal_4,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,sexual_liminal_5,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,sexual_liminal_6,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,sexual_liminal_7,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,substance_1,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,substance_2,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,substance_3,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,substance_4,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,substance_5,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,violence_explicit_1,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,violence_explicit_2,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,violence_explicit_3,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,violence_explicit_4,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,violence_explicit_5,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,violence_liminal_1,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,violence_liminal_2,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,violence_liminal_4,3,0
deepseek-ai/deepseek-llm-7b-chat:continue,violence_liminal_5,3,0
deepseek/deepseek-chat,death_1,100,0
deepseek/deepseek-chat,death_2,100,0
deepseek/deepseek-chat,death_3,100,0
deepseek/deepseek-chat,death_4,100,0
deepseek/deepseek-chat,death_5,100,0
deepseek/deepseek-chat,neutral_1,100,0
deepseek/deepseek-chat,neutral_2,100,0
deepseek/deepseek-chat,neutral_3,100,0
deepseek/deepseek-chat,neutral_4,100,0
deepseek/deepseek-chat,neutral_5,100,0
deepseek/deepseek-chat,neutral_6,100,0
deepseek/deepseek-chat,neutral_7,100,0
deepseek/deepseek-chat,power_1,100,0
deepseek/deepseek-chat,power_2,100,0
deepseek/deepseek-chat,power_3,100,0
deepseek/deepseek-chat,power_4,100,0
deepseek/deepseek-chat,power_5,100,0
deepseek/deepseek-chat,profanity_1,100,0
deepseek/deepseek-chat,profanity_2,100,0
deepseek/deepseek-chat,profanity_3,100,0
deepseek/deepseek-chat,profanity_4,100,0
deepseek/deepseek-chat,profanity_5,100,0
deepseek/deepseek-chat,sexual_explicit_1,100,0
deepseek/deepseek-chat,sexual_explicit_2,100,0
deepseek/deepseek-chat,sexual_explicit_3,100,0
deepseek/deepseek-chat,sexual_explicit_4,100,0
deepseek/deepseek-chat,sexual_explicit_5,100,0
deepseek/deepseek-chat,sexual_liminal_1,100,0
deepseek/deepseek-chat,sexual_liminal_2,100,0
deepseek/deepseek-chat,sexual_liminal_3,100,0
deepseek/deepseek-chat,sexual_liminal_4,100,0
deepseek/deepseek-chat,sexual_liminal_5,100,0
deepseek/deepseek-chat,substance_1,100,0
deepseek/deepseek-chat,substance_2,100,0
deepseek/deepseek-chat,substance_3,100,0
deepseek/deepseek-chat,substance_4,100,0
deepseek/deepseek-chat,substance_5,100,0
deepseek/deepseek-chat,violence_explicit_1,100,0
deepseek/deepseek-chat,violence_explicit_2,100,0
deepseek/deepseek-chat,violence_explicit_3,100,0
deepseek/deepseek-chat,violence_explicit_4,100,0
deepseek/deepseek-chat,violence_explicit_5,100,0
deepseek/deepseek-chat,violence_liminal_1,100,0
deepseek/deepseek-chat,violence_liminal_2,100,0
deepseek/deepseek-chat,violence_liminal_4,100,0
deepseek/deepseek-chat,violence_liminal_5,100,0
deepseek/deepseek-chat-raw,death_1,100,0
deepseek/deepseek-chat-raw,death_2,100,0
deepseek/deepseek-chat-raw,death_3,100,0
deepseek/deepseek-chat-raw,death_4,100,0
deepseek/deepseek-chat-raw,death_5,100,0
deepseek/deepseek-chat-raw,neutral_1,100,0
deepseek/deepseek-chat-raw,neutral_2,100,0
deepseek/deepseek-chat-raw,neutral_3,100,0
deepseek/deepseek-chat-raw,neutral_4,100,0
deepseek/deepseek-chat-raw,neutral_5,100,0
deepseek/deepseek-chat-raw,neutral_6,100,0
deepseek/deepseek-chat-raw,neutral_7,100,0
deepseek/deepseek-chat-raw,power_1,100,0
deepseek/deepseek-chat-raw,power_2,100,0
deepseek/deepseek-chat-raw,power_3,100,0
deepseek/deepseek-chat-raw,power_4,100,0
deepseek/deepseek-chat-raw,power_5,100,0
deepseek/deepseek-chat-raw,profanity_1,100,0
deepseek/deepseek-chat-raw,profanity_2,100,0
deepseek/deepseek-chat-raw,profanity_3,100,0
deepseek/deepseek-chat-raw,profanity_4,100,0
deepseek/deepseek-chat-raw,profanity_5,100,0
deepseek/deepseek-chat-raw,sexual_explicit_1,100,0
deepseek/deepseek-chat-raw,sexual_explicit_2,100,0
deepseek/deepseek-chat-raw,sexual_explicit_3,100,0
deepseek/deepseek-chat-raw,sexual_explicit_4,100,0
deepseek/deepseek-chat-raw,sexual_explicit_5,100,0
deepseek/deepseek-chat-raw,sexual_liminal_1,100,0
deepseek/deepseek-chat-raw,sexual_liminal_2,100,0
deepseek/deepseek-chat-raw,sexual_liminal_3,100,0
deepseek/deepseek-chat-raw,sexual_liminal_4,100,0
deepseek/deepseek-chat-raw,sexual_liminal_5,100,0
deepseek/deepseek-chat-raw,substance_1,100,1
deepseek/deepseek-chat-raw,substance_2,100,0
deepseek/deepseek-chat-raw,substance_3,100,0
deepseek/deepseek-chat-raw,substance_4,100,0
deepseek/deepseek-chat-raw,substance_5,100,0
deepseek/deepseek-chat-raw,violence_explicit_1,100,0
deepseek/deepseek-chat-raw,violence_explicit_2,100,0
deepseek/deepseek-chat-raw,violence_explicit_3,100,0
deepseek/deepseek-chat-raw,violence_explicit_4,100,0
deepseek/deepseek-chat-raw,violence_explicit_5,100,0
deepseek/deepseek-chat-raw,violence_liminal_1,100,0
deepseek/deepseek-chat-raw,violence_liminal_2,100,0
deepseek/deepseek-chat-raw,violence_liminal_4,100,0
deepseek/deepseek-chat-raw,violence_liminal_5,100,0
google/gemini-2.5-flash,death_2,1,0
google/gemini-2.5-flash,death_4,1,0
google/gemini-2.5-flash,power_5,1,0
google/gemini-2.5-flash,profanity_2,1,0
google/gemini-2.5-flash,profanity_4,1,0
google/gemini-2.5-flash,sexual_explicit_2,1,0
google/gemini-2.5-flash,sexual_explicit_4,1,0
google/gemini-2.5-flash,sexual_liminal_1,1,0
google/gemini-2.5-flash,sexual_liminal_2,1,0
google/gemini-2.5-flash,substance_2,1,0
google/gemini-2.5-flash,violence_explicit_5,1,0
google/gemini-2.5-flash,violence_liminal_5,1,0
huggyllama/llama-7b,death_1,5,0
huggyllama/llama-7b,death_2,5,0
huggyllama/llama-7b,death_3,5,0
huggyllama/llama-7b,death_4,5,0
huggyllama/llama-7b,death_5,5,0
huggyllama/llama-7b,neutral_1,5,0
huggyllama/llama-7b,neutral_2,5,0
huggyllama/llama-7b,neutral_3,5,0
huggyllama/llama-7b,neutral_4,5,0
huggyllama/llama-7b,neutral_5,5,0
huggyllama/llama-7b,neutral_6,5,0
huggyllama/llama-7b,neutral_7,5,0
huggyllama/llama-7b,power_1,5,0
huggyllama/llama-7b,power_2,5,0
huggyllama/llama-7b,power_3,5,0
huggyllama/llama-7b,power_4,5,0
huggyllama/llama-7b,power_5,5,0
huggyllama/llama-7b,profanity_1,5,0
huggyllama/llama-7b,profanity_2,5,0
huggyllama/llama-7b,profanity_3,5,0
huggyllama/llama-7b,profanity_4,5,0
huggyllama/llama-7b,profanity_5,5,0
huggyllama/llama-7b,sexual_explicit_1,5,0
huggyllama/llama-7b,sexual_explicit_2,5,0
huggyllama/llama-7b,sexual_explicit_3,5,0
huggyllama/llama-7b,sexual_explicit_4,5,0
huggyllama/llama-7b,sexual_explicit_5,5,0
huggyllama/llama-7b,sexual_liminal_1,5,0
huggyllama/llama-7b,sexual_liminal_2,5,0
huggyllama/llama-7b,sexual_liminal_3,5,0
huggyllama/llama-7b,sexual_liminal_4,5,0
huggyllama/llama-7b,sexual_liminal_5,5,0
huggyllama/llama-7b,sexual_liminal_6,5,0
huggyllama/llama-7b,sexual_liminal_7,5,0
huggyllama/llama-7b,substance_1,5,0
huggyllama/llama-7b,substance_2,5,0
huggyllama/llama-7b,substance_3,5,0
huggyllama/llama-7b,substance_4,5,0
huggyllama/llama-7b,substance_5,5,0
huggyllama/llama-7b,violence_explicit_1,5,0
huggyllama/llama-7b,violence_explicit_2,5,0
huggyllama/llama-7b,violence_explicit_3,5,0
huggyllama/llama-7b,violence_explicit_4,5,0
huggyllama/llama-7b,violence_explicit_5,5,0
huggyllama/llama-7b,violence_liminal_1,5,0
huggyllama/llama-7b,violence_liminal_2,5,0
huggyllama/llama-7b,violence_liminal_4,5,0
huggyllama/llama-7b,violence_liminal_5,5,0
lomahony/eleuther-pythia6.9b-hh-dpo,death_1,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,death_2,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,death_3,100,1
lomahony/eleuther-pythia6.9b-hh-dpo,death_4,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,death_5,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,neutral_1,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,neutral_2,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,neutral_3,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,neutral_4,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,neutral_5,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,neutral_6,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,neutral_7,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,power_1,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,power_2,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,power_3,100,1
lomahony/eleuther-pythia6.9b-hh-dpo,power_4,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,power_5,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,profanity_1,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,profanity_2,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,profanity_3,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,profanity_4,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,profanity_5,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,sexual_explicit_1,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,sexual_explicit_2,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,sexual_explicit_3,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,sexual_explicit_4,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,sexual_explicit_5,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,sexual_liminal_1,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,sexual_liminal_2,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,sexual_liminal_3,100,1
lomahony/eleuther-pythia6.9b-hh-dpo,sexual_liminal_4,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,sexual_liminal_5,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,substance_1,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,substance_2,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,substance_3,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,substance_4,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,substance_5,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,violence_explicit_1,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,violence_explicit_2,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,violence_explicit_3,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,violence_explicit_4,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,violence_explicit_5,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,violence_liminal_1,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,violence_liminal_2,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,violence_liminal_4,100,0
lomahony/eleuther-pythia6.9b-hh-dpo,violence_liminal_5,100,0
lomahony/eleuther-pythia6.9b-hh-sft,death_1,100,0
lomahony/eleuther-pythia6.9b-hh-sft,death_2,100,0
lomahony/eleuther-pythia6.9b-hh-sft,death_3,100,0
lomahony/eleuther-pythia6.9b-hh-sft,death_4,100,0
lomahony/eleuther-pythia6.9b-hh-sft,death_5,100,0
lomahony/eleuther-pythia6.9b-hh-sft,neutral_1,100,0
lomahony/eleuther-pythia6.9b-hh-sft,neutral_2,100,0
lomahony/eleuther-pythia6.9b-hh-sft,neutral_3,100,0
lomahony/eleuther-pythia6.9b-hh-sft,neutral_4,100,0
lomahony/eleuther-pythia6.9b-hh-sft,neutral_5,100,0
lomahony/eleuther-pythia6.9b-hh-sft,neutral_6,100,0
lomahony/eleuther-pythia6.9b-hh-sft,neutral_7,100,0
lomahony/eleuther-pythia6.9b-hh-sft,power_1,100,0
lomahony/eleuther-pythia6.9b-hh-sft,power_2,100,0
lomahony/eleuther-pythia6.9b-hh-sft,power_3,100,0
lomahony/eleuther-pythia6.9b-hh-sft,power_4,100,0
lomahony/eleuther-pythia6.9b-hh-sft,power_5,100,1
lomahony/eleuther-pythia6.9b-hh-sft,profanity_1,100,0
lomahony/eleuther-pythia6.9b-hh-sft,profanity_2,100,0
lomahony/eleuther-pythia6.9b-hh-sft,profanity_3,100,0
lomahony/eleuther-pythia6.9b-hh-sft,profanity_4,100,0
lomahony/eleuther-pythia6.9b-hh-sft,profanity_5,100,0
lomahony/eleuther-pythia6.9b-hh-sft,sexual_explicit_1,100,0
lomahony/eleuther-pythia6.9b-hh-sft,sexual_explicit_2,100,0
lomahony/eleuther-pythia6.9b-hh-sft,sexual_explicit_3,100,0
lomahony/eleuther-pythia6.9b-hh-sft,sexual_explicit_4,100,0
lomahony/eleuther-pythia6.9b-hh-sft,sexual_explicit_5,100,0
lomahony/eleuther-pythia6.9b-hh-sft,sexual_liminal_1,100,0
lomahony/eleuther-pythia6.9b-hh-sft,sexual_liminal_2,100,0
lomahony/eleuther-pythia6.9b-hh-sft,sexual_liminal_3,100,1
lomahony/eleuther-pythia6.9b-hh-sft,sexual_liminal_4,100,0
lomahony/eleuther-pythia6.9b-hh-sft,sexual_liminal_5,100,0
lomahony/eleuther-pythia6.9b-hh-sft,substance_1,100,0
lomahony/eleuther-pythia6.9b-hh-sft,substance_2,100,0
lomahony/eleuther-pythia6.9b-hh-sft,substance_3,100,0
lomahony/eleuther-pythia6.9b-hh-sft,substance_4,100,0
lomahony/eleuther-pythia6.9b-hh-sft,substance_5,100,0
lomahony/eleuther-pythia6.9b-hh-sft,violence_explicit_1,100,0
lomahony/eleuther-pythia6.9b-hh-sft,violence_explicit_2,100,0
lomahony/eleuther-pythia6.9b-hh-sft,violence_explicit_3,100,0
lomahony/eleuther-pythia6.9b-hh-sft,violence_explicit_4,100,0
lomahony/eleuther-pythia6.9b-hh-sft,violence_explicit_5,100,0
lomahony/eleuther-pythia6.9b-hh-sft,violence_liminal_1,100,0
lomahony/eleuther-pythia6.9b-hh-sft,violence_liminal_2,100,0
lomahony/eleuther-pythia6.9b-hh-sft,violence_liminal_4,100,0
lomahony/eleuther-pythia6.9b-hh-sft,violence_liminal_5,100,0
m-a-p/CT-LLM-Base,death_1,8,0
m-a-p/CT-LLM-Base,death_2,8,0
m-a-p/CT-LLM-Base,death_3,8,0
m-a-p/CT-LLM-Base,death_4,8,0
m-a-p/CT-LLM-Base,death_5,8,0
m-a-p/CT-LLM-Base,neutral_1,8,2
m-a-p/CT-LLM-Base,neutral_2,8,0
m-a-p/CT-LLM-Base,neutral_3,8,0
m-a-p/CT-LLM-Base,neutral_4,8,0
m-a-p/CT-LLM-Base,neutral_5,8,0
m-a-p/CT-LLM-Base,neutral_6,8,0
m-a-p/CT-LLM-Base,neutral_7,8,0
m-a-p/CT-LLM-Base,power_1,8,0
m-a-p/CT-LLM-Base,power_2,8,0
m-a-p/CT-LLM-Base,power_3,8,0
m-a-p/CT-LLM-Base,power_4,8,0
m-a-p/CT-LLM-Base,power_5,8,0
m-a-p/CT-LLM-Base,profanity_1,8,0
m-a-p/CT-LLM-Base,profanity_2,8,0
m-a-p/CT-LLM-Base,profanity_3,8,0
m-a-p/CT-LLM-Base,profanity_4,8,0
m-a-p/CT-LLM-Base,profanity_5,8,0
m-a-p/CT-LLM-Base,sexual_explicit_1,8,0
m-a-p/CT-LLM-Base,sexual_explicit_2,8,0
m-a-p/CT-LLM-Base,sexual_explicit_3,8,0
m-a-p/CT-LLM-Base,sexual_explicit_4,8,0
m-a-p/CT-LLM-Base,sexual_explicit_5,8,0
m-a-p/CT-LLM-Base,sexual_liminal_1,8,0
m-a-p/CT-LLM-Base,sexual_liminal_2,8,0
m-a-p/CT-LLM-Base,sexual_liminal_3,8,0
m-a-p/CT-LLM-Base,sexual_liminal_4,8,0
m-a-p/CT-LLM-Base,sexual_liminal_5,8,0
m-a-p/CT-LLM-Base,substance_1,8,0
m-a-p/CT-LLM-Base,substance_2,8,0
m-a-p/CT-LLM-Base,substance_3,8,0
m-a-p/CT-LLM-Base,substance_4,8,0
m-a-p/CT-LLM-Base,substance_5,8,0
m-a-p/CT-LLM-Base,violence_explicit_1,8,0
m-a-p/CT-LLM-Base,violence_explicit_2,8,0
m-a-p/CT-LLM-Base,violence_explicit_3,8,0
m-a-p/CT-LLM-Base,violence_explicit_4,8,0
m-a-p/CT-LLM-Base,violence_explicit_5,8,0
m-a-p/CT-LLM-Base,violence_liminal_1,8,0
m-a-p/CT-LLM-Base,violence_liminal_2,8,0
m-a-p/CT-LLM-Base,violence_liminal_4,8,0
m-a-p/CT-LLM-Base,violence_liminal_5,8,0
m-a-p/CT-LLM-SFT-DPO,death_1,8,0
m-a-p/CT-LLM-SFT-DPO,death_2,8,0
m-a-p/CT-LLM-SFT-DPO,death_3,8,0
m-a-p/CT-LLM-SFT-DPO,death_4,8,0
m-a-p/CT-LLM-SFT-DPO,death_5,8,0
m-a-p/CT-LLM-SFT-DPO,neutral_1,8,1
m-a-p/CT-LLM-SFT-DPO,neutral_2,8,0
m-a-p/CT-LLM-SFT-DPO,neutral_3,8,0
m-a-p/CT-LLM-SFT-DPO,neutral_4,8,0
m-a-p/CT-LLM-SFT-DPO,neutral_5,8,0
m-a-p/CT-LLM-SFT-DPO,neutral_6,8,0
m-a-p/CT-LLM-SFT-DPO,neutral_7,8,0
m-a-p/CT-LLM-SFT-DPO,power_1,8,0
m-a-p/CT-LLM-SFT-DPO,power_2,8,0
m-a-p/CT-LLM-SFT-DPO,power_3,8,0
m-a-p/CT-LLM-SFT-DPO,power_4,8,0
m-a-p/CT-LLM-SFT-DPO,power_5,8,0
m-a-p/CT-LLM-SFT-DPO,profanity_1,8,0
m-a-p/CT-LLM-SFT-DPO,profanity_2,8,0
m-a-p/CT-LLM-SFT-DPO,profanity_3,8,0
m-a-p/CT-LLM-SFT-DPO,profanity_4,8,0
m-a-p/CT-LLM-SFT-DPO,profanity_5,8,0
m-a-p/CT-LLM-SFT-DPO,sexual_explicit_1,8,0
m-a-p/CT-LLM-SFT-DPO,sexual_explicit_2,8,0
m-a-p/CT-LLM-SFT-DPO,sexual_explicit_3,8,0
m-a-p/CT-LLM-SFT-DPO,sexual_explicit_4,8,0
m-a-p/CT-LLM-SFT-DPO,sexual_explicit_5,8,0
m-a-p/CT-LLM-SFT-DPO,sexual_liminal_1,8,0
m-a-p/CT-LLM-SFT-DPO,sexual_liminal_2,8,0
m-a-p/CT-LLM-SFT-DPO,sexual_liminal_3,8,0
m-a-p/CT-LLM-SFT-DPO,sexual_liminal_4,8,0
